driver_program,0,143.2640357017517,/dev/shm/val/spark-1572088120-tmpfs_1it_25cpus_20bb-0,allfiles
save_incremented,131.67337703704834,132.16413164138794,bigbrain_2310_0_3475.nii,326416
load_img,130.05506563186646,130.05696725845337,bigbrain_6930_0_695.nii,326492
increment_data,130.05750393867493,131.30812239646912,bigbrain_6930_0_695.nii,326492
save_incremented,131.30823063850403,131.75069165229797,bigbrain_6930_0_695.nii,326492
load_img,129.79220271110535,129.79440259933472,bigbrain_770_3624_695.nii,326394
increment_data,129.79488158226013,131.30175971984863,bigbrain_770_3624_695.nii,326394
save_incremented,131.30190920829773,132.41771364212036,bigbrain_770_3624_695.nii,326394
load_img,129.3423478603363,129.34402871131897,bigbrain_5390_3624_4865.nii,326386
increment_data,129.34437251091003,130.70506644248962,bigbrain_5390_3624_4865.nii,326386
save_incremented,130.7052743434906,131.37740564346313,bigbrain_5390_3624_4865.nii,326386
load_img,129.3388810157776,129.34064388275146,bigbrain_0_3624_2780.nii,326458
increment_data,129.34100365638733,130.72146439552307,bigbrain_0_3624_2780.nii,326458
save_incremented,130.72163915634155,131.39330649375916,bigbrain_0_3624_2780.nii,326458
load_img,129.29705691337585,129.2989044189453,bigbrain_1540_4228_3475.nii,326579
increment_data,129.29915857315063,130.67257595062256,bigbrain_1540_4228_3475.nii,326579
save_incremented,130.67373704910278,131.44324135780334,bigbrain_1540_4228_3475.nii,326579
load_img,129.23968648910522,129.24082970619202,bigbrain_0_4228_4865.nii,326479
increment_data,129.2411322593689,130.6241488456726,bigbrain_0_4228_4865.nii,326479
save_incremented,130.62439513206482,131.29978132247925,bigbrain_0_4228_4865.nii,326479
load_img,129.0509717464447,129.05426406860352,bigbrain_4620_1812_5560.nii,326435
increment_data,129.05509567260742,130.84604930877686,bigbrain_4620_1812_5560.nii,326435
save_incremented,130.84621667861938,131.6118986606598,bigbrain_4620_1812_5560.nii,326435
load_img,128.92565274238586,128.92698097229004,bigbrain_5390_2416_0.nii,326409
increment_data,128.92723202705383,130.6497664451599,bigbrain_5390_2416_0.nii,326409
save_incremented,130.64995169639587,131.42990565299988,bigbrain_5390_2416_0.nii,326409
load_img,128.85433197021484,128.8556957244873,bigbrain_2310_3020_2780.nii,326378
increment_data,128.85593032836914,130.43704915046692,bigbrain_2310_3020_2780.nii,326378
save_incremented,130.43744230270386,131.35973000526428,bigbrain_2310_3020_2780.nii,326378
load_img,128.6467649936676,128.64782428741455,bigbrain_3080_3624_1390.nii,326557
increment_data,128.64803838729858,130.10687279701233,bigbrain_3080_3624_1390.nii,326557
save_incremented,130.1076638698578,131.2370367050171,bigbrain_3080_3624_1390.nii,326557
load_img,128.63127899169922,128.63233518600464,bigbrain_3080_1812_3475.nii,326416
increment_data,128.63256168365479,129.91250729560852,bigbrain_3080_1812_3475.nii,326416
save_incremented,129.91270899772644,130.48612999916077,bigbrain_3080_1812_3475.nii,326416
load_img,128.33895325660706,128.3400740623474,bigbrain_1540_604_2780.nii,326492
increment_data,128.34031081199646,129.57354354858398,bigbrain_1540_604_2780.nii,326492
save_incremented,129.5737340450287,130.05211567878723,bigbrain_1540_604_2780.nii,326492
load_img,128.1972620487213,128.19837307929993,bigbrain_2310_1208_1390.nii,326568
increment_data,128.1985981464386,129.40888810157776,bigbrain_2310_1208_1390.nii,326568
save_incremented,129.40930128097534,130.83066534996033,bigbrain_2310_1208_1390.nii,326568
load_img,127.44050097465515,127.44174599647522,bigbrain_1540_4832_5560.nii,326458
increment_data,127.44197177886963,128.69671607017517,bigbrain_1540_4832_5560.nii,326458
save_incremented,128.6969017982483,129.33609533309937,bigbrain_1540_4832_5560.nii,326458
load_img,127.41852378845215,127.41986131668091,bigbrain_4620_2416_1390.nii,326386
increment_data,127.4203052520752,128.70170617103577,bigbrain_4620_2416_1390.nii,326386
save_incremented,128.70193099975586,129.33964276313782,bigbrain_4620_2416_1390.nii,326386
load_img,127.2909026145935,127.29192328453064,bigbrain_2310_1208_0.nii,326479
increment_data,127.29211330413818,128.5807704925537,bigbrain_2310_1208_0.nii,326479
save_incremented,128.58099174499512,129.23685836791992,bigbrain_2310_1208_0.nii,326479
load_img,127.21743893623352,127.21884226799011,bigbrain_4620_0_2085.nii,326394
increment_data,127.21908664703369,128.78437423706055,bigbrain_4620_0_2085.nii,326394
save_incremented,128.78456664085388,129.7860894203186,bigbrain_4620_0_2085.nii,326394
load_img,127.1823992729187,127.18478345870972,bigbrain_6160_1812_2780.nii,326579
increment_data,127.18525052070618,128.45982146263123,bigbrain_6160_1812_2780.nii,326579
save_incremented,128.46025681495667,129.2943892478943,bigbrain_6160_1812_2780.nii,326579
load_img,126.71993064880371,126.72103142738342,bigbrain_5390_2416_695.nii,326416
increment_data,126.7212872505188,128.01841855049133,bigbrain_5390_2416_695.nii,326416
save_incremented,128.01858019828796,128.62867283821106,bigbrain_5390_2416_695.nii,326416
load_img,126.69925093650818,126.70194172859192,bigbrain_0_4228_5560.nii,326435
increment_data,126.70223903656006,128.2335124015808,bigbrain_0_4228_5560.nii,326435
save_incremented,128.2345507144928,129.0465853214264,bigbrain_0_4228_5560.nii,326435
load_img,126.5632004737854,126.56466698646545,bigbrain_770_0_2085.nii,326409
increment_data,126.56515169143677,128.05887746810913,bigbrain_770_0_2085.nii,326409
save_incremented,128.05919885635376,128.92184019088745,bigbrain_770_0_2085.nii,326409
load_img,126.50954365730286,126.51057720184326,bigbrain_5390_1812_0.nii,326492
increment_data,126.51078629493713,127.72705316543579,bigbrain_5390_1812_0.nii,326492
save_incremented,127.72721791267395,128.33629775047302,bigbrain_5390_1812_0.nii,326492
load_img,126.4714241027832,126.47314834594727,bigbrain_2310_0_5560.nii,326378
increment_data,126.47342562675476,127.85745930671692,bigbrain_2310_0_5560.nii,326378
save_incremented,127.85769867897034,128.85020542144775,bigbrain_2310_0_5560.nii,326378
load_img,126.13695406913757,126.13811993598938,bigbrain_2310_604_4865.nii,326557
increment_data,126.13835740089417,127.39475965499878,bigbrain_2310_604_4865.nii,326557
save_incremented,127.3950047492981,128.6431429386139,bigbrain_2310_604_4865.nii,326557
load_img,125.67151021957397,125.67292284965515,bigbrain_770_3020_1390.nii,326458
increment_data,125.67331743240356,126.85173892974854,bigbrain_770_3020_1390.nii,326458
save_incremented,126.85190200805664,127.43796181678772,bigbrain_770_3020_1390.nii,326458
load_img,125.62862730026245,125.63028454780579,bigbrain_770_3624_2780.nii,326386
increment_data,125.63062524795532,126.8288745880127,bigbrain_770_3624_2780.nii,326386
save_incremented,126.82912921905518,127.41562056541443,bigbrain_770_3624_2780.nii,326386
load_img,125.62394618988037,125.62516140937805,bigbrain_2310_5436_4865.nii,326568
increment_data,125.62545371055603,126.9845621585846,bigbrain_2310_5436_4865.nii,326568
save_incremented,126.98473525047302,128.19339752197266,bigbrain_2310_5436_4865.nii,326568
load_img,125.4951171875,125.49629878997803,bigbrain_770_1208_695.nii,326479
increment_data,125.496511220932,126.70542979240417,bigbrain_770_1208_695.nii,326479
save_incremented,126.70558500289917,127.2882170677185,bigbrain_770_1208_695.nii,326479
load_img,124.98997116088867,124.99379682540894,bigbrain_770_604_6255.nii,326579
increment_data,124.99500513076782,126.29191255569458,bigbrain_770_604_6255.nii,326579
save_incremented,126.29210758209229,127.17826724052429,bigbrain_770_604_6255.nii,326579
load_img,124.94931483268738,124.95040011405945,bigbrain_5390_5436_6255.nii,326416
increment_data,124.95065712928772,126.13465213775635,bigbrain_5390_5436_6255.nii,326416
save_incremented,126.13531851768494,126.71728801727295,bigbrain_5390_5436_6255.nii,326416
load_img,124.90738201141357,124.90875935554504,bigbrain_3080_5436_0.nii,326394
increment_data,124.90913796424866,126.37768507003784,bigbrain_3080_5436_0.nii,326394
save_incremented,126.37788724899292,127.21138954162598,bigbrain_3080_5436_0.nii,326394
load_img,124.80214548110962,124.80358600616455,bigbrain_3080_604_1390.nii,326492
increment_data,124.8039722442627,125.90706896781921,bigbrain_3080_604_1390.nii,326492
save_incremented,125.90724158287048,126.5068519115448,bigbrain_3080_604_1390.nii,326492
load_img,124.26532077789307,124.2677001953125,bigbrain_770_1812_2780.nii,326435
increment_data,124.26820230484009,125.69536447525024,bigbrain_770_1812_2780.nii,326435
save_incremented,125.69558763504028,126.69483590126038,bigbrain_770_1812_2780.nii,326435
load_img,124.07946395874023,124.08139967918396,bigbrain_3080_2416_2085.nii,326409
increment_data,124.08178353309631,125.50024271011353,bigbrain_3080_2416_2085.nii,326409
save_incremented,125.50040340423584,126.55488061904907,bigbrain_3080_2416_2085.nii,326409
load_img,123.9528295993805,123.95458483695984,bigbrain_3850_4228_4865.nii,326378
increment_data,123.95484709739685,125.33201956748962,bigbrain_3850_4228_4865.nii,326378
save_incremented,125.33254909515381,126.46787548065186,bigbrain_3850_4228_4865.nii,326378
load_img,123.84795999526978,123.84931564331055,bigbrain_4620_1208_0.nii,326458
increment_data,123.84978413581848,125.08404397964478,bigbrain_4620_1208_0.nii,326458
save_incremented,125.08427023887634,125.66867136955261,bigbrain_4620_1208_0.nii,326458
load_img,123.80669045448303,123.811279296875,bigbrain_3850_5436_1390.nii,326386
increment_data,123.81237888336182,125.04455471038818,bigbrain_3850_5436_1390.nii,326386
save_incremented,125.0449149608612,125.62591195106506,bigbrain_3850_5436_1390.nii,326386
load_img,123.69834280014038,123.69967031478882,bigbrain_3080_1812_0.nii,326557
increment_data,123.6999077796936,125.04846382141113,bigbrain_3080_1812_0.nii,326557
save_incremented,125.0487322807312,126.13317608833313,bigbrain_3080_1812_0.nii,326557
load_img,123.67913293838501,123.68129229545593,bigbrain_6930_5436_2780.nii,326479
increment_data,123.68188047409058,124.91576719284058,bigbrain_6930_5436_2780.nii,326479
save_incremented,124.91594576835632,125.4924304485321,bigbrain_6930_5436_2780.nii,326479
load_img,123.23557543754578,123.2372817993164,bigbrain_3080_1812_2780.nii,326568
increment_data,123.23758578300476,124.60121655464172,bigbrain_3080_1812_2780.nii,326568
save_incremented,124.6022367477417,125.61949515342712,bigbrain_3080_1812_2780.nii,326568
load_img,123.21116065979004,123.21216177940369,bigbrain_6160_5436_5560.nii,326416
increment_data,123.21235609054565,124.34206938743591,bigbrain_6160_5436_5560.nii,326416
save_incremented,124.34237599372864,124.9466564655304,bigbrain_6160_5436_5560.nii,326416
load_img,123.11743927001953,123.11856412887573,bigbrain_770_1208_5560.nii,326492
increment_data,123.11879801750183,124.18901753425598,bigbrain_770_1208_5560.nii,326492
save_incremented,124.18919634819031,124.79929280281067,bigbrain_770_1208_5560.nii,326492
load_img,122.47140908241272,122.47381663322449,bigbrain_770_5436_4865.nii,326579
increment_data,122.4743332862854,123.88655400276184,bigbrain_770_5436_4865.nii,326579
save_incremented,123.8869936466217,124.98331069946289,bigbrain_770_5436_4865.nii,326579
load_img,122.47052502632141,122.47206497192383,bigbrain_3080_1812_5560.nii,326394
increment_data,122.4726824760437,123.82902979850769,bigbrain_3080_1812_5560.nii,326394
save_incremented,123.82928419113159,124.90144968032837,bigbrain_3080_1812_5560.nii,326394
load_img,121.95530152320862,121.95655369758606,bigbrain_6930_1812_2085.nii,326458
increment_data,121.95683240890503,123.2656364440918,bigbrain_6930_1812_2085.nii,326458
save_incremented,123.26583170890808,123.84513568878174,bigbrain_6930_1812_2085.nii,326458
load_img,121.87504434585571,121.88032937049866,bigbrain_3850_4228_2780.nii,326386
increment_data,121.88092303276062,123.17343997955322,bigbrain_3850_4228_2780.nii,326386
save_incremented,123.1747133731842,123.80095648765564,bigbrain_3850_4228_2780.nii,326386
load_img,121.84269452095032,121.8472650051117,bigbrain_6930_3624_695.nii,326435
increment_data,121.84826159477234,123.29600644111633,bigbrain_6930_3624_695.nii,326435
save_incremented,123.29618382453918,124.2589864730835,bigbrain_6930_3624_695.nii,326435
load_img,121.73443055152893,121.73543787002563,bigbrain_3080_4228_0.nii,326479
increment_data,121.73570322990417,123.08412837982178,bigbrain_3080_4228_0.nii,326479
save_incremented,123.08439588546753,123.67612361907959,bigbrain_3080_4228_0.nii,326479
load_img,121.65151047706604,121.65283536911011,bigbrain_6160_2416_695.nii,326409
increment_data,121.65317177772522,123.10086822509766,bigbrain_6160_2416_695.nii,326409
save_incremented,123.10109758377075,124.07301783561707,bigbrain_6160_2416_695.nii,326409
load_img,121.626708984375,121.62825655937195,bigbrain_3080_0_6255.nii,326557
increment_data,121.6285445690155,122.93405604362488,bigbrain_3080_0_6255.nii,326557
save_incremented,122.93430685997009,123.69564318656921,bigbrain_3080_0_6255.nii,326557
load_img,121.55701637268066,121.55823850631714,bigbrain_5390_3624_6255.nii,326378
increment_data,121.55850481987,122.89944100379944,bigbrain_5390_3624_6255.nii,326378
save_incremented,122.89979934692383,123.94484639167786,bigbrain_5390_3624_6255.nii,326378
load_img,121.38313579559326,121.38418078422546,bigbrain_5390_604_3475.nii,326416
increment_data,121.38438081741333,122.5677740573883,bigbrain_5390_604_3475.nii,326416
save_incremented,122.56798386573792,123.20849442481995,bigbrain_5390_604_3475.nii,326416
load_img,121.33063411712646,121.33163714408875,bigbrain_5390_4228_2780.nii,326492
increment_data,121.33182787895203,122.42922186851501,bigbrain_5390_4228_2780.nii,326492
save_incremented,122.42997336387634,123.11472296714783,bigbrain_5390_4228_2780.nii,326492
load_img,120.90044593811035,120.90207982063293,bigbrain_4620_2416_6255.nii,326568
increment_data,120.90236353874207,122.14341068267822,bigbrain_4620_2416_6255.nii,326568
save_incremented,122.14468693733215,123.23092293739319,bigbrain_4620_2416_6255.nii,326568
load_img,120.17138671875,120.17251634597778,bigbrain_1540_1208_0.nii,326458
increment_data,120.17273116111755,121.46737766265869,bigbrain_1540_1208_0.nii,326458
save_incremented,121.46802949905396,121.952561378479,bigbrain_1540_1208_0.nii,326458
load_img,119.95824003219604,119.95991706848145,bigbrain_2310_1812_4865.nii,326579
increment_data,119.96021819114685,121.49391794204712,bigbrain_2310_1812_4865.nii,326579
save_incremented,121.49412322044373,122.46290588378906,bigbrain_2310_1812_4865.nii,326579
load_img,119.924147605896,119.92646884918213,bigbrain_770_4832_2780.nii,326394
increment_data,119.92691850662231,121.49434661865234,bigbrain_770_4832_2780.nii,326394
save_incremented,121.49452948570251,122.46133756637573,bigbrain_770_4832_2780.nii,326394
load_img,119.84126162528992,119.8423421382904,bigbrain_5390_0_4170.nii,326479
increment_data,119.84255862236023,121.2050142288208,bigbrain_5390_0_4170.nii,326479
save_incremented,121.20518946647644,121.73163509368896,bigbrain_5390_0_4170.nii,326479
load_img,119.53771233558655,119.53933119773865,bigbrain_1540_5436_3475.nii,326557
increment_data,119.53957533836365,120.87229108810425,bigbrain_1540_5436_3475.nii,326557
save_incremented,120.87249779701233,121.62393927574158,bigbrain_1540_5436_3475.nii,326557
load_img,119.49676585197449,119.49897909164429,bigbrain_3850_3020_2780.nii,326386
increment_data,119.49999141693115,121.10300040245056,bigbrain_3850_3020_2780.nii,326386
save_incremented,121.10322856903076,121.86950707435608,bigbrain_3850_3020_2780.nii,326386
