driver_program,0,458.9446613788605,/dev/shm/val/spark-1572130168-tmpfs_1it_25cpus_20bb-1,allfiles
save_incremented,441.2398896217346,441.9397699832916,bigbrain_4620_3020_695.nii,366641
load_img,438.0365343093872,439.38323497772217,bigbrain_0_4228_0.nii,366688
increment_data,439.38983368873596,441.3464324474335,bigbrain_0_4228_0.nii,366688
save_incremented,441.3469123840332,442.10786294937134,bigbrain_0_4228_0.nii,366688
load_img,438.1733629703522,439.19359278678894,bigbrain_4620_4832_6255.nii,366581
increment_data,439.20088744163513,440.9241497516632,bigbrain_4620_4832_6255.nii,366581
save_incremented,440.9244909286499,441.7239603996277,bigbrain_4620_4832_6255.nii,366581
load_img,437.96416115760803,439.0084295272827,bigbrain_6930_604_1390.nii,366681
increment_data,439.01546263694763,440.8503472805023,bigbrain_6930_604_1390.nii,366681
save_incremented,440.8506832122803,441.65910363197327,bigbrain_6930_604_1390.nii,366681
load_img,437.8301770687103,438.87757325172424,bigbrain_2310_3020_5560.nii,366659
increment_data,438.8845136165619,440.5836560726166,bigbrain_2310_3020_5560.nii,366659
save_incremented,440.5841579437256,441.4892008304596,bigbrain_2310_3020_5560.nii,366659
load_img,437.3934278488159,438.47298550605774,bigbrain_4620_2416_4170.nii,366603
increment_data,438.47803497314453,440.2772431373596,bigbrain_4620_2416_4170.nii,366603
save_incremented,440.27763533592224,441.32887721061707,bigbrain_4620_2416_4170.nii,366603
load_img,437.1152329444885,437.9684121608734,bigbrain_5390_2416_2085.nii,366629
increment_data,437.973491191864,439.4183795452118,bigbrain_5390_2416_2085.nii,366629
save_incremented,439.4186358451843,440.35654497146606,bigbrain_5390_2416_2085.nii,366629
load_img,436.5815372467041,437.50856757164,bigbrain_3850_1208_1390.nii,366573
increment_data,437.51657032966614,439.1785497665405,bigbrain_3850_1208_1390.nii,366573
save_incremented,439.17874097824097,440.06144881248474,bigbrain_3850_1208_1390.nii,366573
load_img,436.2292830944061,437.4941956996918,bigbrain_6160_4832_0.nii,366717
increment_data,437.5007150173187,439.46375155448914,bigbrain_6160_4832_0.nii,366717
save_incremented,439.46414971351624,440.4071786403656,bigbrain_6160_4832_0.nii,366717
load_img,435.45561695098877,437.3895263671875,bigbrain_0_4228_3475.nii,366667
increment_data,437.39581966400146,439.1757056713104,bigbrain_0_4228_3475.nii,366667
save_incremented,439.17600274086,440.06635880470276,bigbrain_0_4228_3475.nii,366667
load_img,436.2598338127136,437.3367223739624,bigbrain_2310_2416_6255.nii,366589
increment_data,437.34495067596436,439.2155773639679,bigbrain_2310_2416_6255.nii,366589
save_incremented,439.2157974243164,440.1225001811981,bigbrain_2310_2416_6255.nii,366589
load_img,436.3404438495636,437.12579584121704,bigbrain_1540_1208_2085.nii,366555
increment_data,437.13232684135437,439.0580699443817,bigbrain_1540_1208_2085.nii,366555
save_incremented,439.05853819847107,440.0685398578644,bigbrain_1540_1208_2085.nii,366555
load_img,435.5335931777954,436.2375912666321,bigbrain_3080_1208_5560.nii,366609
increment_data,436.2428848743439,437.8099684715271,bigbrain_3080_1208_5560.nii,366609
save_incremented,437.8105592727661,438.9634644985199,bigbrain_3080_1208_5560.nii,366609
load_img,435.0541982650757,435.80525946617126,bigbrain_3080_1208_4865.nii,366634
increment_data,435.80944061279297,437.18972086906433,bigbrain_3080_1208_4865.nii,366634
save_incremented,437.1900475025177,438.34988260269165,bigbrain_3080_1208_4865.nii,366634
load_img,431.76453709602356,432.463502407074,bigbrain_5390_5436_4865.nii,366724
increment_data,432.46831798553467,433.3171064853668,bigbrain_5390_5436_4865.nii,366724
save_incremented,433.317364692688,434.44328474998474,bigbrain_5390_5436_4865.nii,366724
load_img,429.76419377326965,430.5439610481262,bigbrain_6160_3020_695.nii,366565
increment_data,430.55103492736816,433.8509566783905,bigbrain_6160_3020_695.nii,366565
save_incremented,433.8517212867737,434.87405800819397,bigbrain_6160_3020_695.nii,366565
load_img,429.40498995780945,430.4316074848175,bigbrain_5390_4228_2085.nii,366711
increment_data,430.43817687034607,433.9343192577362,bigbrain_5390_4228_2085.nii,366711
save_incremented,433.93508791923523,434.9999074935913,bigbrain_5390_4228_2085.nii,366711
load_img,429.355185508728,430.3780679702759,bigbrain_0_604_1390.nii,366674
increment_data,430.3836691379547,433.90336632728577,bigbrain_0_604_1390.nii,366674
save_incremented,433.90385270118713,434.9566841125488,bigbrain_0_604_1390.nii,366674
load_img,429.36709856987,430.3586838245392,bigbrain_3850_2416_4865.nii,366546
increment_data,430.36411905288696,433.825129032135,bigbrain_3850_2416_4865.nii,366546
save_incremented,433.82611179351807,435.0505356788635,bigbrain_3850_2416_4865.nii,366546
load_img,429.1419177055359,430.152681350708,bigbrain_3080_4228_2780.nii,366615
