driver_program,0,10478.028661489487,/home/users/vhayots/spark-1572094896-isilon_1it_96cpus_20bb-0,allfiles
save_incremented,9667.254836559296,10022.536119222641,bigbrain_770_4832_3475.nii,449509
load_img,7042.7592742443085,7043.451154470444,bigbrain_3850_1208_4170.nii,449807
increment_data,7436.2947590351105,7437.251823186874,bigbrain_3850_1208_4170.nii,449807
save_incremented,7509.757217884064,7710.7871606349945,bigbrain_3850_1208_4170.nii,449807
load_img,288.55122423171997,289.0018789768219,bigbrain_5390_3020_4170.nii,449424
increment_data,531.9716763496399,537.6524610519409,bigbrain_5390_3020_4170.nii,449424
save_incremented,539.6489062309265,610.30690741539,bigbrain_5390_3020_4170.nii,449424
load_img,1641.9216253757477,1642.3876738548279,bigbrain_0_0_0.nii,449923
increment_data,1804.7236433029175,1806.8402755260468,bigbrain_0_0_0.nii,449923
save_incremented,1850.6244633197784,2057.2429971694946,bigbrain_0_0_0.nii,449923
load_img,7711.818916082382,7712.689694643021,bigbrain_3850_0_695.nii,449950
increment_data,7775.809778928757,7778.935457468033,bigbrain_3850_0_695.nii,449950
save_incremented,8060.629141569138,8432.834505558014,bigbrain_3850_0_695.nii,449950
load_img,6235.887348651886,6236.643115758896,bigbrain_2310_0_4865.nii,449902
increment_data,6646.621433258057,6650.9144015312195,bigbrain_2310_0_4865.nii,449902
save_incremented,6677.510291337967,6798.9986736774445,bigbrain_2310_0_4865.nii,449902
load_img,2366.729159116745,2367.550952196121,bigbrain_1540_1812_2780.nii,449574
increment_data,2673.477949857712,2678.601449728012,bigbrain_1540_1812_2780.nii,449574
save_incremented,2722.636046409607,2893.685346841812,bigbrain_1540_1812_2780.nii,449574
load_img,2683.396326303482,2686.1549303531647,bigbrain_4620_1208_2780.nii,449605
increment_data,2797.412492752075,2803.964509010315,bigbrain_4620_1208_2780.nii,449605
save_incremented,2891.044656276703,3246.1896030902863,bigbrain_4620_1208_2780.nii,449605
load_img,1854.3349533081055,1855.0430397987366,bigbrain_3080_4228_2085.nii,449409
increment_data,2072.336753129959,2075.5991592407227,bigbrain_3080_4228_2085.nii,449409
save_incremented,2098.2379710674286,2288.0163667201996,bigbrain_3080_4228_2085.nii,449409
load_img,3781.44890666008,3782.0902009010315,bigbrain_3850_4832_6255.nii,449780
increment_data,3936.9502425193787,3942.7909409999847,bigbrain_3850_4832_6255.nii,449780
save_incremented,3974.244307041168,4625.254755496979,bigbrain_3850_4832_6255.nii,449780
load_img,8780.937541007996,8781.657495260239,bigbrain_3850_4832_0.nii,449780
increment_data,8792.034190654755,8795.372923374176,bigbrain_3850_4832_0.nii,449780
save_incremented,8860.334690332413,9225.64602971077,bigbrain_3850_4832_0.nii,449780
load_img,9541.095752954483,9542.333712100983,bigbrain_3080_3624_5560.nii,449961
increment_data,9667.313838481903,9670.898367643356,bigbrain_3080_3624_5560.nii,449961
save_incremented,9746.652419090271,10122.506685495377,bigbrain_3080_3624_5560.nii,449961
load_img,525.2636985778809,525.8560574054718,bigbrain_6930_604_1390.nii,449490
increment_data,533.5940890312195,537.6859471797943,bigbrain_6930_604_1390.nii,449490
save_incremented,547.5340054035187,711.4111926555634,bigbrain_6930_604_1390.nii,449490
load_img,7513.637765884399,7514.155698776245,bigbrain_3080_1208_2780.nii,449536
increment_data,7775.450383424759,7777.490659713745,bigbrain_3080_1208_2780.nii,449536
save_incremented,7778.053360939026,8110.639205694199,bigbrain_3080_1208_2780.nii,449536
load_img,6235.685007572174,6236.503777742386,bigbrain_2310_5436_695.nii,449544
increment_data,6646.547576665878,6654.5737998485565,bigbrain_2310_5436_695.nii,449544
save_incremented,6686.733033657074,6908.910530328751,bigbrain_2310_5436_695.nii,449544
load_img,6652.759419679642,6654.845295906067,bigbrain_5390_1812_695.nii,449627
increment_data,6861.5042934417725,6867.25288271904,bigbrain_5390_1812_695.nii,449627
save_incremented,7105.4115970134735,7436.847211360931,bigbrain_5390_1812_695.nii,449627
load_img,3770.434765100479,3771.07354593277,bigbrain_4620_1812_695.nii,449932
increment_data,3775.14395570755,3780.3337490558624,bigbrain_4620_1812_695.nii,449932
save_incremented,3817.6635427474976,3979.1683564186096,bigbrain_4620_1812_695.nii,449932
load_img,8767.357116937637,8768.063904047012,bigbrain_6160_1208_4865.nii,449895
increment_data,8792.003429412842,8796.04294514656,bigbrain_6160_1208_4865.nii,449895
save_incremented,8951.20651626587,9232.966107606888,bigbrain_6160_1208_4865.nii,449895
load_img,5514.403568506241,5515.1439917087555,bigbrain_2310_3624_1390.nii,449740
increment_data,5703.872266530991,5705.934041261673,bigbrain_2310_3624_1390.nii,449740
save_incremented,5753.59260559082,6122.258211374283,bigbrain_2310_3624_1390.nii,449740
load_img,2682.202742099762,2684.663141965866,bigbrain_3850_3020_2780.nii,449700
increment_data,2797.2714660167694,2802.0715675354004,bigbrain_3850_3020_2780.nii,449700
save_incremented,2887.11536693573,3073.169796228409,bigbrain_3850_3020_2780.nii,449700
load_img,539.3196451663971,540.9596407413483,bigbrain_5390_4228_5560.nii,449597
increment_data,681.2170035839081,691.5757164955139,bigbrain_5390_4228_5560.nii,449597
save_incremented,764.7209944725037,1243.7896518707275,bigbrain_5390_4228_5560.nii,449597
load_img,4748.419742107391,4748.868005275726,bigbrain_4620_4228_2780.nii,449424
increment_data,4872.29861831665,4873.158960580826,bigbrain_4620_4228_2780.nii,449424
save_incremented,4957.640844345093,5635.580577850342,bigbrain_4620_4228_2780.nii,449424
load_img,7013.485824346542,7013.924622297287,bigbrain_6160_1208_5560.nii,449909
increment_data,7307.722581624985,7311.49889922142,bigbrain_6160_1208_5560.nii,449909
save_incremented,7342.626957654953,7471.0993893146515,bigbrain_6160_1208_5560.nii,449909
load_img,5098.466243505478,5098.910444974899,bigbrain_6160_3624_4170.nii,449382
increment_data,5633.966485500336,5635.205277681351,bigbrain_6160_3624_4170.nii,449382
save_incremented,5753.50466799736,6091.4117000103,bigbrain_6160_3624_4170.nii,449382
load_img,3344.754641056061,3345.177137374878,bigbrain_4620_3624_0.nii,449950
increment_data,3607.146951675415,3610.7420721054077,bigbrain_4620_3624_0.nii,449950
save_incremented,3632.345574617386,3909.9051537513733,bigbrain_4620_3624_0.nii,449950
load_img,3341.565845012665,3342.014200925827,bigbrain_6160_3020_0.nii,449382
increment_data,3607.1010780334473,3610.7419035434723,bigbrain_6160_3020_0.nii,449382
save_incremented,3628.082269668579,3909.3764855861664,bigbrain_6160_3020_0.nii,449382
load_img,4345.707354307175,4346.525206565857,bigbrain_4620_1812_5560.nii,449557
increment_data,4634.576673984528,4635.541868448257,bigbrain_4620_1812_5560.nii,449557
save_incremented,4733.42592382431,4860.199594497681,bigbrain_4620_1812_5560.nii,449557
load_img,309.5461976528168,309.9686670303345,bigbrain_3850_1208_1390.nii,449462
increment_data,532.0149538516998,537.7170267105103,bigbrain_3850_1208_1390.nii,449462
save_incremented,557.1636044979095,749.8419013023376,bigbrain_3850_1208_1390.nii,449462
load_img,10123.966531991959,10124.663196325302,bigbrain_0_3020_1390.nii,449947
increment_data,10284.231008529663,10286.158712625504,bigbrain_0_3020_1390.nii,449947
save_incremented,10298.048653364182,10376.703436851501,bigbrain_0_3020_1390.nii,449947
load_img,7038.913836240768,7040.074610233307,bigbrain_6160_4832_2780.nii,449833
increment_data,7346.54060792923,7354.7483603954315,bigbrain_6160_4832_2780.nii,449833
save_incremented,7443.280825138092,7710.785359621048,bigbrain_6160_4832_2780.nii,449833
load_img,5109.872284412384,5110.528726100922,bigbrain_6930_0_3475.nii,449367
increment_data,5648.159571647644,5650.306186437607,bigbrain_6930_0_3475.nii,449367
save_incremented,5753.54163146019,6220.53836107254,bigbrain_6930_0_3475.nii,449367
load_img,539.2156555652618,540.7350299358368,bigbrain_6160_5436_3475.nii,449762
increment_data,621.9489336013794,627.4624710083008,bigbrain_6160_5436_3475.nii,449762
save_incremented,763.3286650180817,1245.010398864746,bigbrain_6160_5436_3475.nii,449762
load_img,3377.267313480377,3377.811542749405,bigbrain_4620_3020_6255.nii,449902
increment_data,3607.2644283771515,3610.1351222991943,bigbrain_4620_3020_6255.nii,449902
save_incremented,3628.6006124019623,3910.086889028549,bigbrain_4620_3020_6255.nii,449902
load_img,516.719010591507,517.2812237739563,bigbrain_6160_0_3475.nii,449869
increment_data,533.2880673408508,538.8307077884674,bigbrain_6160_0_3475.nii,449869
save_incremented,559.98064494133,763.813969373703,bigbrain_6160_0_3475.nii,449869
load_img,4346.681991815567,4348.493246793747,bigbrain_6160_3624_1390.nii,449793
increment_data,4696.264671802521,4697.538212776184,bigbrain_6160_3624_1390.nii,449793
save_incremented,4817.77286863327,4930.974800109863,bigbrain_6160_3624_1390.nii,449793
load_img,9004.686062335968,9005.423884153366,bigbrain_4620_5436_1390.nii,449807
increment_data,9535.757683515549,9540.750868558884,bigbrain_4620_5436_1390.nii,449807
save_incremented,9659.005166769028,10027.272439479828,bigbrain_4620_5436_1390.nii,449807
load_img,4346.227477550507,4348.283456087112,bigbrain_6930_3624_695.nii,449367
increment_data,4685.214354991913,4689.191773414612,bigbrain_6930_3624_695.nii,449367
save_incremented,4794.693539142609,4872.230609416962,bigbrain_6930_3624_695.nii,449367
load_img,4343.661224126816,4344.144882917404,bigbrain_770_3624_0.nii,449382
increment_data,4631.637892484665,4632.742470026016,bigbrain_770_3624_0.nii,449382
save_incremented,4734.7038230896,4864.5239889621735,bigbrain_770_3624_0.nii,449382
load_img,950.5504250526428,951.0820953845978,bigbrain_4620_0_6255.nii,449446
increment_data,1259.65700674057,1260.518988609314,bigbrain_4620_0_6255.nii,449446
save_incremented,1271.7169179916382,1437.6424689292908,bigbrain_4620_0_6255.nii,449446
load_img,923.8261570930481,924.2602398395538,bigbrain_3850_3624_2085.nii,449843
increment_data,947.1613037586212,951.4467961788177,bigbrain_3850_3624_2085.nii,449843
save_incremented,1090.377697467804,1435.7552988529205,bigbrain_3850_3624_2085.nii,449843
load_img,5093.403470754623,5093.974452018738,bigbrain_3080_2416_6255.nii,449734
increment_data,5631.157535076141,5632.236874103546,bigbrain_3080_2416_6255.nii,449734
save_incremented,5701.487698316574,5724.892502069473,bigbrain_3080_2416_6255.nii,449734
load_img,7039.4132788181305,7040.446555376053,bigbrain_6930_2416_6255.nii,449953
increment_data,7390.5498046875,7397.0422167778015,bigbrain_6930_2416_6255.nii,449953
save_incremented,7416.383636713028,7710.776613950729,bigbrain_6930_2416_6255.nii,449953
load_img,8760.810824155807,8761.502962589264,bigbrain_5390_1812_0.nii,449856
increment_data,8792.013206243515,8795.540318250656,bigbrain_5390_1812_0.nii,449856
save_incremented,8991.118253469467,9237.272327423096,bigbrain_5390_1812_0.nii,449856
load_img,7236.36469912529,7237.103089332581,bigbrain_770_0_5560.nii,449863
increment_data,7509.94463801384,7514.070621967316,bigbrain_770_0_5560.nii,449863
save_incremented,7541.529976844788,7959.777701854706,bigbrain_770_0_5560.nii,449863
load_img,1826.7362787723541,1827.1624782085419,bigbrain_5390_2416_2780.nii,449524
increment_data,1850.8331620693207,1854.3906784057617,bigbrain_5390_2416_2780.nii,449524
save_incremented,2055.461639881134,2259.1692295074463,bigbrain_5390_2416_2780.nii,449524
load_img,1807.9928305149078,1808.5877711772919,bigbrain_770_604_3475.nii,449935
increment_data,1850.655467748642,1853.9156889915466,bigbrain_770_604_3475.nii,449935
save_incremented,2046.5001933574677,2194.2834639549255,bigbrain_770_604_3475.nii,449935
load_img,4346.676134586334,4348.10817360878,bigbrain_0_0_4170.nii,449959
increment_data,4642.0705444812775,4643.193727254868,bigbrain_0_0_4170.nii,449959
save_incremented,4734.3233914375305,4862.505977630615,bigbrain_0_0_4170.nii,449959
load_img,2682.760312318802,2684.9391717910767,bigbrain_6160_4228_0.nii,449509
increment_data,2797.282879114151,2801.7571868896484,bigbrain_6160_4228_0.nii,449509
save_incremented,2890.126964569092,3170.6052293777466,bigbrain_6160_4228_0.nii,449509
load_img,9489.676311254501,9490.943239450455,bigbrain_2310_2416_1390.nii,449574
increment_data,9535.933091402054,9540.897850513458,bigbrain_2310_2416_1390.nii,449574
save_incremented,9620.276993513107,10036.109092473984,bigbrain_2310_2416_1390.nii,449574
load_img,5471.765273571014,5472.437928676605,bigbrain_6930_1208_4170.nii,449509
increment_data,5697.221915006638,5698.187439203262,bigbrain_6930_1208_4170.nii,449509
save_incremented,5753.605630874634,6122.767851352692,bigbrain_6930_1208_4170.nii,449509
load_img,2682.2321865558624,2684.5603697299957,bigbrain_6930_0_2780.nii,449650
increment_data,2797.256928920746,2801.38459277153,bigbrain_6930_0_2780.nii,449650
save_incremented,2890.0336289405823,3166.171246767044,bigbrain_6930_0_2780.nii,449650
load_img,10283.78035235405,10284.60738658905,bigbrain_6930_0_5560.nii,449740
increment_data,10284.61738395691,10286.209927082062,bigbrain_6930_0_5560.nii,449740
save_incremented,10334.60467839241,10467.07627773285,bigbrain_6930_0_5560.nii,449740
load_img,4694.296717882156,4695.08335185051,bigbrain_4620_4228_0.nii,449401
increment_data,4806.981046915054,4810.469742059708,bigbrain_4620_4228_0.nii,449401
save_incremented,4846.318292617798,4960.5562217235565,bigbrain_4620_4228_0.nii,449401
load_img,1854.3046672344208,1854.9726209640503,bigbrain_0_5436_3475.nii,449686
increment_data,2063.974690437317,2065.3595612049103,bigbrain_0_5436_3475.nii,449686
save_incremented,2103.3178794384003,2309.677209854126,bigbrain_0_5436_3475.nii,449686
load_img,8998.885398864746,9003.008379220963,bigbrain_0_4832_4865.nii,449394
increment_data,9535.688792228699,9541.971193790436,bigbrain_0_4832_4865.nii,449394
save_incremented,9667.259490251541,10019.83281493187,bigbrain_0_4832_4865.nii,449394
load_img,4346.670479774475,4348.524782180786,bigbrain_5390_604_4865.nii,449762
increment_data,4699.262605667114,4700.492611169815,bigbrain_5390_604_4865.nii,449762
save_incremented,4863.611581325531,5383.48752450943,bigbrain_5390_604_4865.nii,449762
load_img,7022.931373119354,7023.337760686874,bigbrain_4620_2416_5560.nii,449728
increment_data,7325.4630517959595,7328.205983877182,bigbrain_4620_2416_5560.nii,449728
save_incremented,7443.796619176865,7710.782914400101,bigbrain_4620_2416_5560.nii,449728
load_img,10271.388247966766,10271.805393218994,bigbrain_3080_1208_0.nii,449446
increment_data,10284.320320129395,10286.04498910904,bigbrain_3080_1208_0.nii,449446
save_incremented,10343.212387800217,10477.958562850952,bigbrain_3080_1208_0.nii,449446
load_img,7779.860749721527,7780.273014545441,bigbrain_6160_1812_4865.nii,449968
increment_data,7884.414571285248,7897.854002714157,bigbrain_6160_1812_4865.nii,449968
save_incremented,7962.638244152069,8435.939653158188,bigbrain_6160_1812_4865.nii,449968
load_img,318.0041275024414,318.42223477363586,bigbrain_6160_3020_695.nii,449814
increment_data,532.0220813751221,537.6164147853851,bigbrain_6160_3020_695.nii,449814
save_incremented,544.0668251514435,677.3668835163116,bigbrain_6160_3020_695.nii,449814
load_img,9491.056342601776,9493.87161064148,bigbrain_2310_1208_5560.nii,449786
increment_data,9536.010662078857,9542.241441965103,bigbrain_2310_1208_5560.nii,449786
save_incremented,9667.240994215012,10039.979931592941,bigbrain_2310_1208_5560.nii,449786
load_img,293.3258011341095,293.7564251422882,bigbrain_4620_2416_4170.nii,449432
increment_data,531.973424911499,537.621883392334,bigbrain_4620_2416_4170.nii,449432
save_incremented,541.0722000598907,656.0339200496674,bigbrain_4620_2416_4170.nii,449432
load_img,1134.7342026233673,1135.4534692764282,bigbrain_2310_3020_4865.nii,449793
increment_data,1271.8540267944336,1273.299168586731,bigbrain_2310_3020_4865.nii,449793
save_incremented,1295.3941493034363,1442.5758802890778,bigbrain_2310_3020_4865.nii,449793
load_img,6235.797021865845,6236.5852663517,bigbrain_770_4228_4170.nii,449965
increment_data,6646.613903999329,6651.478796720505,bigbrain_770_4228_4170.nii,449965
save_incremented,6683.818050861359,6808.398717164993,bigbrain_770_4228_4170.nii,449965
load_img,8439.750108480453,8440.992291927338,bigbrain_6160_604_695.nii,449863
increment_data,8791.811918258667,8794.946157455444,bigbrain_6160_604_695.nii,449863
save_incremented,8994.627670049667,9227.43430185318,bigbrain_6160_604_695.nii,449863
load_img,10256.869458675385,10257.286971569061,bigbrain_3080_4228_6255.nii,449641
increment_data,10284.303644657135,10286.101728916168,bigbrain_3080_4228_6255.nii,449641
save_incremented,10312.35736989975,10403.577313661575,bigbrain_3080_4228_6255.nii,449641
load_img,3612.232847929001,3614.454833507538,bigbrain_5390_0_2780.nii,449605
increment_data,3773.7026660442352,3779.146092414856,bigbrain_5390_0_2780.nii,449605
save_incremented,3908.690095424652,4592.161056280136,bigbrain_5390_0_2780.nii,449605
load_img,7507.489246606827,7508.876881361008,bigbrain_1540_3624_5560.nii,449793
increment_data,7510.122851610184,7514.144937753677,bigbrain_1540_3624_5560.nii,449793
save_incremented,7545.034917831421,7955.570443868637,bigbrain_1540_3624_5560.nii,449793
load_img,10269.113708257675,10269.54628109932,bigbrain_5390_2416_4170.nii,449939
increment_data,10284.315747261047,10286.108288526535,bigbrain_5390_2416_4170.nii,449939
save_incremented,10339.861855983734,10474.85702753067,bigbrain_5390_2416_4170.nii,449939
load_img,8439.721801757812,8440.670538663864,bigbrain_770_2416_4865.nii,449401
increment_data,8563.126416444778,8564.259964227676,bigbrain_770_2416_4865.nii,449401
save_incremented,8791.873395204544,8996.277197360992,bigbrain_770_2416_4865.nii,449401
load_img,539.0929744243622,540.6659774780273,bigbrain_6930_3624_6255.nii,449641
increment_data,604.6197798252106,606.5356664657593,bigbrain_6930_3624_6255.nii,449641
save_incremented,763.0591096878052,1238.1724746227264,bigbrain_6930_3624_6255.nii,449641
load_img,7712.065962791443,7712.7644629478455,bigbrain_3850_4228_5560.nii,449875
increment_data,7775.876095056534,7779.033257484436,bigbrain_3850_4228_5560.nii,449875
save_incremented,8092.843686103821,8436.496683359146,bigbrain_3850_4228_5560.nii,449875
load_img,8111.631630897522,8112.397353887558,bigbrain_3080_604_695.nii,449490
increment_data,8138.7785103321075,8140.847917795181,bigbrain_3080_604_695.nii,449490
save_incremented,8150.504996061325,8436.502141475677,bigbrain_3080_604_695.nii,449490
load_img,8774.05332827568,8774.734376907349,bigbrain_6930_5436_2085.nii,449574
increment_data,8792.088837385178,8795.52956533432,bigbrain_6930_5436_2085.nii,449574
save_incremented,8859.901561021805,9228.570973873138,bigbrain_6930_5436_2085.nii,449574
load_img,4507.282585382462,4508.021441936493,bigbrain_3850_604_4170.nii,449768
increment_data,4720.133969545364,4721.74694275856,bigbrain_3850_604_4170.nii,449768
save_incremented,4863.432660579681,5379.518926858902,bigbrain_3850_604_4170.nii,449768
load_img,3611.473692417145,3612.69393658638,bigbrain_4620_1208_4865.nii,449968
increment_data,3773.5691266059875,3779.2053163051605,bigbrain_4620_1208_4865.nii,449968
save_incremented,3908.347303390503,4581.275290489197,bigbrain_4620_1208_4865.nii,449968
load_img,3612.0025866031647,3613.706110239029,bigbrain_770_4832_4865.nii,449850
increment_data,3773.6485273838043,3779.734213113785,bigbrain_770_4832_4865.nii,449850
save_incremented,3898.8239467144012,4087.3333129882812,bigbrain_770_4832_4865.nii,449850
load_img,4341.565629720688,4342.18071770668,bigbrain_6160_604_4865.nii,449641
increment_data,4630.460791349411,4631.424836874008,bigbrain_6160_604_4865.nii,449641
save_incremented,4734.516403913498,4864.181091308594,bigbrain_6160_604_4865.nii,449641
load_img,7511.149603843689,7513.131118297577,bigbrain_3850_1812_1390.nii,449557
increment_data,7710.808798789978,7712.440929889679,bigbrain_3850_1812_1390.nii,449557
save_incremented,7775.479008197784,8110.633555650711,bigbrain_3850_1812_1390.nii,449557
load_img,3771.230187177658,3771.9636240005493,bigbrain_2310_1208_1390.nii,449432
increment_data,3775.189856529236,3780.1653444767,bigbrain_2310_1208_1390.nii,449432
save_incremented,3909.1733107566833,4608.795221090317,bigbrain_2310_1208_1390.nii,449432
load_img,10285.882827043533,10286.443626642227,bigbrain_6930_604_6255.nii,449734
increment_data,10315.016560077667,10319.265138149261,bigbrain_6930_604_6255.nii,449734
save_incremented,10330.104223966599,10455.141113519669,bigbrain_6930_604_6255.nii,449734
load_img,434.7434821128845,435.3676173686981,bigbrain_3850_4832_4170.nii,449902
increment_data,532.3204135894775,538.2262914180756,bigbrain_3850_4832_4170.nii,449902
save_incremented,565.6846535205841,1233.31187582016,bigbrain_3850_4832_4170.nii,449902
load_img,8532.13855624199,8532.788675546646,bigbrain_4620_3624_4865.nii,449673
increment_data,8791.934031248093,8795.447733402252,bigbrain_4620_3624_4865.nii,449673
save_incremented,8960.831793546677,9226.871259212494,bigbrain_4620_3624_4865.nii,449673
load_img,2801.7522387504578,2802.7565779685974,bigbrain_6160_1208_0.nii,449375
increment_data,2896.164753675461,2898.6444182395935,bigbrain_6160_1208_0.nii,449375
save_incremented,2964.0057599544525,3320.565976381302,bigbrain_6160_1208_0.nii,449375
load_img,9496.671831846237,9497.088937282562,bigbrain_6160_4832_4865.nii,449482
increment_data,9536.084416866302,9542.220713853836,bigbrain_6160_4832_4865.nii,449482
save_incremented,9667.24016737938,10038.616451740265,bigbrain_6160_4832_4865.nii,449482
load_img,5084.527227163315,5085.159917354584,bigbrain_0_2416_2780.nii,449938
increment_data,5628.331882715225,5629.443563938141,bigbrain_0_2416_2780.nii,449938
save_incremented,5679.539880275726,5705.980005025864,bigbrain_0_2416_2780.nii,449938
load_img,1389.0736877918243,1389.4695961475372,bigbrain_0_3020_4170.nii,449947
increment_data,1435.9738676548004,1436.964356660843,bigbrain_0_3020_4170.nii,449947
save_incremented,1804.5873823165894,1850.6330168247223,bigbrain_0_3020_4170.nii,449947
load_img,3767.7988979816437,3768.6340520381927,bigbrain_5390_5436_3475.nii,449799
increment_data,3774.9085693359375,3779.837872028351,bigbrain_5390_5436_3475.nii,449799
save_incremented,3907.232089281082,4170.146073818207,bigbrain_5390_5436_3475.nii,449799
load_img,10123.925301790237,10124.59254527092,bigbrain_6930_2416_3475.nii,449475
increment_data,10165.544404268265,10170.076983690262,bigbrain_6930_2416_3475.nii,449475
save_incremented,10284.277211666107,10346.680306196213,bigbrain_6930_2416_3475.nii,449475
load_img,7148.623218297958,7149.374607086182,bigbrain_6930_0_4865.nii,449768
increment_data,7509.795555591583,7513.01623916626,bigbrain_6930_0_4865.nii,449768
save_incremented,7710.77063703537,8110.643769264221,bigbrain_6930_0_4865.nii,449768
load_img,3781.7447259426117,3782.508811712265,bigbrain_5390_1208_2780.nii,449375
increment_data,3939.888299226761,3942.3101966381073,bigbrain_5390_1208_2780.nii,449375
save_incremented,3974.387191057205,4626.455554008484,bigbrain_5390_1208_2780.nii,449375
load_img,8983.79599571228,8984.212161064148,bigbrain_6160_604_3475.nii,449947
increment_data,8996.707516431808,9002.316097974777,bigbrain_6160_604_3475.nii,449947
save_incremented,9168.100670814514,9667.25352525711,bigbrain_6160_604_3475.nii,449947
load_img,3646.9544756412506,3647.661477327347,bigbrain_6160_2416_0.nii,449947
increment_data,3774.269075155258,3779.973866701126,bigbrain_6160_2416_0.nii,449947
save_incremented,3907.5585033893585,4274.044806718826,bigbrain_6160_2416_0.nii,449947
load_img,2681.999172449112,2684.2987053394318,bigbrain_1540_3624_4170.nii,449475
increment_data,2797.2451758384705,2802.015947818756,bigbrain_1540_3624_4170.nii,449475
save_incremented,2842.2270221710205,2966.1984174251556,bigbrain_1540_3624_4170.nii,449475
load_img,355.022079706192,355.5760142803192,bigbrain_6160_4832_3475.nii,449961
increment_data,532.110556602478,536.2007918357849,bigbrain_6160_4832_3475.nii,449961
save_incremented,536.4913747310638,571.1338295936584,bigbrain_6160_4832_3475.nii,449961
load_img,2801.313743829727,2802.5806443691254,bigbrain_0_3624_4865.nii,449755
increment_data,2885.203899383545,2886.261433839798,bigbrain_0_3624_4865.nii,449755
save_incremented,2968.677159547806,3349.46533536911,bigbrain_0_3624_4865.nii,449755
load_img,2683.1455664634705,2685.339021205902,bigbrain_3850_4228_2780.nii,449728
increment_data,2797.310313463211,2802.268086671829,bigbrain_3850_4228_2780.nii,449728
save_incremented,2890.373079061508,3178.1454617977142,bigbrain_3850_4228_2780.nii,449728
load_img,8115.711276769638,8116.574388742447,bigbrain_4620_0_5560.nii,449728
increment_data,8138.7066168785095,8141.311255931854,bigbrain_4620_0_5560.nii,449728
save_incremented,8273.137909173965,8564.531121492386,bigbrain_4620_0_5560.nii,449728
load_img,7032.757077932358,7033.462055921555,bigbrain_4620_5436_4865.nii,449932
increment_data,7322.585831642151,7325.194675207138,bigbrain_4620_5436_4865.nii,449932
