driver_program,0,793.0583391189575,/dev/shm/val/spark-1572167791-tmpfs_1it_96cpus_20bb-2,allfiles
save_incremented,790.2107391357422,791.5146751403809,bigbrain_6930_1208_5560.nii,170003
load_img,784.2765202522278,786.8849866390228,bigbrain_3080_5436_695.nii,168046
increment_data,786.893303155899,790.1795551776886,bigbrain_3080_5436_695.nii,168046
save_incremented,790.1801409721375,791.5916771888733,bigbrain_3080_5436_695.nii,168046
load_img,784.1175632476807,786.8514986038208,bigbrain_0_4228_4865.nii,168189
increment_data,786.8619134426117,789.8745160102844,bigbrain_0_4228_4865.nii,168189
save_incremented,789.8750274181366,791.2166156768799,bigbrain_0_4228_4865.nii,168189
load_img,782.2965250015259,786.8492147922516,bigbrain_6930_3624_5560.nii,170513
increment_data,786.8659846782684,791.6601223945618,bigbrain_6930_3624_5560.nii,170513
save_incremented,791.661386013031,792.7893183231354,bigbrain_6930_3624_5560.nii,170513
load_img,783.0552287101746,786.8259267807007,bigbrain_5390_4228_4865.nii,169025
increment_data,786.8360543251038,790.7111854553223,bigbrain_5390_4228_4865.nii,169025
save_incremented,790.7117705345154,792.152277469635,bigbrain_5390_4228_4865.nii,169025
load_img,782.7195003032684,786.8157696723938,bigbrain_1540_1812_3475.nii,168288
increment_data,786.8295464515686,790.7835412025452,bigbrain_1540_1812_3475.nii,168288
save_incremented,790.7927358150482,792.252519607544,bigbrain_1540_1812_3475.nii,168288
load_img,782.3550715446472,786.7004904747009,bigbrain_770_0_1390.nii,168135
increment_data,786.7156436443329,790.9198334217072,bigbrain_770_0_1390.nii,168135
save_incremented,790.9204893112183,792.3458156585693,bigbrain_770_0_1390.nii,168135
load_img,783.0783402919769,786.6954357624054,bigbrain_6930_1208_6255.nii,168110
increment_data,786.7044332027435,790.5587275028229,bigbrain_6930_1208_6255.nii,168110
save_incremented,790.5591728687286,792.0181896686554,bigbrain_6930_1208_6255.nii,168110
load_img,782.7584388256073,786.6820847988129,bigbrain_2310_0_695.nii,168637
increment_data,786.6981806755066,790.6668162345886,bigbrain_2310_0_695.nii,168637
save_incremented,790.6673383712769,792.1161830425262,bigbrain_2310_0_695.nii,168637
load_img,783.3572731018066,786.682098865509,bigbrain_1540_3020_695.nii,168229
increment_data,786.6985414028168,789.854335308075,bigbrain_1540_3020_695.nii,168229
save_incremented,789.854777097702,791.2615830898285,bigbrain_1540_3020_695.nii,168229
load_img,782.9713344573975,786.682079076767,bigbrain_5390_4228_5560.nii,167975
increment_data,786.6977107524872,790.725926399231,bigbrain_5390_4228_5560.nii,167975
save_incremented,790.7263789176941,792.2472786903381,bigbrain_5390_4228_5560.nii,167975
load_img,782.808708190918,786.6735231876373,bigbrain_3080_1208_5560.nii,168151
increment_data,786.6975729465485,790.6119890213013,bigbrain_3080_1208_5560.nii,168151
save_incremented,790.6129982471466,792.2253525257111,bigbrain_3080_1208_5560.nii,168151
load_img,783.3021738529205,786.6385338306427,bigbrain_6930_4832_5560.nii,168273
increment_data,786.6491312980652,790.2521796226501,bigbrain_6930_4832_5560.nii,168273
save_incremented,790.252691745758,791.923811674118,bigbrain_6930_4832_5560.nii,168273
load_img,783.759782075882,786.5626666545868,bigbrain_3850_1812_695.nii,168165
increment_data,786.5725796222687,789.7449054718018,bigbrain_3850_1812_695.nii,168165
save_incremented,789.7456891536713,791.6553809642792,bigbrain_3850_1812_695.nii,168165
load_img,783.0145819187164,786.4577252864838,bigbrain_6160_0_3475.nii,168237
increment_data,786.4696447849274,790.2117524147034,bigbrain_6160_0_3475.nii,168237
save_incremented,790.2121493816376,791.6358873844147,bigbrain_6160_0_3475.nii,168237
load_img,782.4459614753723,786.3598771095276,bigbrain_6930_1812_695.nii,171867
increment_data,786.3788275718689,791.0364923477173,bigbrain_6930_1812_695.nii,171867
save_incremented,791.0370054244995,792.4367730617523,bigbrain_6930_1812_695.nii,171867
load_img,782.0975255966187,786.3392336368561,bigbrain_3850_5436_2780.nii,167969
increment_data,786.3565261363983,789.8207893371582,bigbrain_3850_5436_2780.nii,167969
save_incremented,789.8212673664093,791.4602999687195,bigbrain_3850_5436_2780.nii,167969
load_img,783.5938382148743,786.3389558792114,bigbrain_2310_2416_0.nii,169014
increment_data,786.3486726284027,789.9365813732147,bigbrain_2310_2416_0.nii,169014
save_incremented,789.9370362758636,791.3161356449127,bigbrain_2310_2416_0.nii,169014
load_img,782.1482067108154,786.2788579463959,bigbrain_0_4228_3475.nii,172046
increment_data,786.2989654541016,789.7625796794891,bigbrain_0_4228_3475.nii,172046
save_incremented,789.7634449005127,791.216940164566,bigbrain_0_4228_3475.nii,172046
load_img,782.0545310974121,786.2629342079163,bigbrain_0_4228_0.nii,168033
increment_data,786.2739346027374,790.8587620258331,bigbrain_0_4228_0.nii,168033
save_incremented,790.8592574596405,792.4222967624664,bigbrain_0_4228_0.nii,168033
load_img,782.9636242389679,786.2624816894531,bigbrain_3080_1812_3475.nii,168011
increment_data,786.2755484580994,789.7856268882751,bigbrain_3080_1812_3475.nii,168011
save_incremented,789.786098241806,791.1663203239441,bigbrain_3080_1812_3475.nii,168011
load_img,783.0664350986481,786.2622499465942,bigbrain_6930_604_4170.nii,168181
increment_data,786.2751796245575,789.8545897006989,bigbrain_6930_604_4170.nii,168181
save_incremented,789.8554666042328,791.4380884170532,bigbrain_6930_604_4170.nii,168181
load_img,782.8975250720978,786.2558279037476,bigbrain_1540_3624_695.nii,168102
increment_data,786.2651376724243,789.5724477767944,bigbrain_1540_3624_695.nii,168102
save_incremented,789.5730335712433,791.1238720417023,bigbrain_1540_3624_695.nii,168102
load_img,782.7154886722565,786.1687324047089,bigbrain_770_1208_0.nii,168983
increment_data,786.1799674034119,790.3452706336975,bigbrain_770_1208_0.nii,168983
save_incremented,790.3459360599518,791.6433067321777,bigbrain_770_1208_0.nii,168983
load_img,782.8934848308563,786.1424906253815,bigbrain_5390_5436_4170.nii,171906
increment_data,786.1579256057739,789.35302734375,bigbrain_5390_5436_4170.nii,171906
save_incremented,789.3576667308807,791.4304466247559,bigbrain_5390_5436_4170.nii,171906
load_img,782.2252793312073,786.0155756473541,bigbrain_1540_1208_2085.nii,169001
increment_data,786.0296943187714,790.1997716426849,bigbrain_1540_1208_2085.nii,169001
save_incremented,790.2002384662628,791.7787461280823,bigbrain_1540_1208_2085.nii,169001
load_img,782.2273404598236,785.9622006416321,bigbrain_3080_4228_2780.nii,169034
increment_data,785.9816718101501,789.5748913288116,bigbrain_3080_4228_2780.nii,169034
save_incremented,789.5758335590363,792.1912686824799,bigbrain_3080_4228_2780.nii,169034
load_img,782.3839404582977,785.6259453296661,bigbrain_5390_604_5560.nii,168142
increment_data,785.6370785236359,789.9382176399231,bigbrain_5390_604_5560.nii,168142
save_incremented,789.9429619312286,791.4224443435669,bigbrain_5390_604_5560.nii,168142
load_img,781.806220293045,785.3650665283203,bigbrain_6160_5436_5560.nii,169964
increment_data,785.3846414089203,788.9460709095001,bigbrain_6160_5436_5560.nii,169964
save_incremented,788.9546844959259,790.9994802474976,bigbrain_6160_5436_5560.nii,169964
load_img,782.1480715274811,785.3260836601257,bigbrain_6160_3020_2780.nii,168363
increment_data,785.3361480236053,789.8385901451111,bigbrain_6160_3020_2780.nii,168363
save_incremented,789.8390927314758,791.3115468025208,bigbrain_6160_3020_2780.nii,168363
load_img,781.5954909324646,783.7556414604187,bigbrain_0_1208_4170.nii,168084
increment_data,783.780757188797,787.7572150230408,bigbrain_0_1208_4170.nii,168084
save_incremented,787.757963180542,790.0575325489044,bigbrain_0_1208_4170.nii,168084
load_img,781.3101406097412,783.2681021690369,bigbrain_5390_2416_695.nii,172946
increment_data,783.2828409671783,787.5516383647919,bigbrain_5390_2416_695.nii,172946
save_incremented,787.5521116256714,789.644284248352,bigbrain_5390_2416_695.nii,172946
load_img,781.0882461071014,783.2643611431122,bigbrain_2310_2416_6255.nii,167996
increment_data,783.2871649265289,788.1596448421478,bigbrain_2310_2416_6255.nii,167996
save_incremented,788.1603772640228,790.8980736732483,bigbrain_2310_2416_6255.nii,167996
load_img,780.7286264896393,781.9988431930542,bigbrain_3080_5436_4865.nii,168312
increment_data,782.0023956298828,787.7359240055084,bigbrain_3080_5436_4865.nii,168312
save_incremented,787.7365486621857,789.9222519397736,bigbrain_3080_5436_4865.nii,168312
load_img,780.822904586792,781.9626314640045,bigbrain_2310_0_3475.nii,168991
increment_data,781.9659724235535,786.9882271289825,bigbrain_2310_0_3475.nii,168991
save_incremented,786.9887850284576,789.5077998638153,bigbrain_2310_0_3475.nii,168991
load_img,780.8932325839996,781.722145318985,bigbrain_5390_604_3475.nii,168335
increment_data,781.7262625694275,786.3947141170502,bigbrain_5390_604_3475.nii,168335
save_incremented,786.3952541351318,787.8984701633453,bigbrain_5390_604_3475.nii,168335
load_img,780.6931045055389,781.6748762130737,bigbrain_2310_3020_5560.nii,168069
increment_data,781.6792962551117,786.4982533454895,bigbrain_2310_3020_5560.nii,168069
save_incremented,786.4991338253021,788.6627390384674,bigbrain_2310_3020_5560.nii,168069
load_img,780.2755556106567,780.9796695709229,bigbrain_3850_0_1390.nii,168254
increment_data,780.9856243133545,783.5900280475616,bigbrain_3850_0_1390.nii,168254
save_incremented,783.594190120697,786.5465798377991,bigbrain_3850_0_1390.nii,168254
load_img,779.762478351593,780.6270122528076,bigbrain_3850_1208_1390.nii,168608
increment_data,780.6308441162109,782.9482729434967,bigbrain_3850_1208_1390.nii,168608
save_incremented,782.9492084980011,786.2176752090454,bigbrain_3850_1208_1390.nii,168608
load_img,779.4632036685944,780.0727496147156,bigbrain_4620_3624_6255.nii,168076
increment_data,780.0757472515106,781.2211883068085,bigbrain_4620_3624_6255.nii,168076
save_incremented,781.2213773727417,782.8811659812927,bigbrain_4620_3624_6255.nii,168076
load_img,774.4392683506012,778.5912201404572,bigbrain_3080_5436_4170.nii,168410
increment_data,778.6144852638245,780.0766365528107,bigbrain_3080_5436_4170.nii,168410
save_incremented,780.0767827033997,780.9173271656036,bigbrain_3080_5436_4170.nii,168410
load_img,774.2574515342712,777.0508751869202,bigbrain_5390_5436_4865.nii,167982
increment_data,777.0845310688019,778.9869201183319,bigbrain_5390_5436_4865.nii,167982
save_incremented,778.9871029853821,779.575829744339,bigbrain_5390_5436_4865.nii,167982
load_img,773.8003845214844,774.9432995319366,bigbrain_6160_3020_695.nii,168265
increment_data,774.9473023414612,778.6946156024933,bigbrain_6160_3020_695.nii,168265
save_incremented,778.6954476833344,779.3136339187622,bigbrain_6160_3020_695.nii,168265
load_img,772.3828222751617,773.5379269123077,bigbrain_3080_2416_5560.nii,168172
increment_data,773.542200088501,775.5134942531586,bigbrain_3080_2416_5560.nii,168172
save_incremented,775.514321565628,779.0254426002502,bigbrain_3080_2416_5560.nii,168172
load_img,772.4910840988159,773.5254452228546,bigbrain_6160_1812_695.nii,168343
increment_data,773.5309219360352,776.941164970398,bigbrain_6160_1812_695.nii,168343
save_incremented,776.9421451091766,778.8671982288361,bigbrain_6160_1812_695.nii,168343
load_img,772.1873316764832,773.4855172634125,bigbrain_1540_2416_695.nii,168649
increment_data,773.4892625808716,775.7994256019592,bigbrain_1540_2416_695.nii,168649
save_incremented,775.8009595870972,778.2959170341492,bigbrain_1540_2416_695.nii,168649
load_img,772.5127105712891,773.4138798713684,bigbrain_0_604_1390.nii,170550
increment_data,773.4174172878265,776.5027494430542,bigbrain_0_604_1390.nii,170550
save_incremented,776.5051970481873,779.2907967567444,bigbrain_0_604_1390.nii,170550
load_img,771.6489751338959,773.1928284168243,bigbrain_1540_3624_0.nii,172932
increment_data,773.1969199180603,775.5752272605896,bigbrain_1540_3624_0.nii,172932
save_incremented,775.586097240448,778.2802214622498,bigbrain_1540_3624_0.nii,172932
load_img,771.50612449646,772.9539394378662,bigbrain_1540_1208_4170.nii,169893
increment_data,772.959219455719,774.8912274837494,bigbrain_1540_1208_4170.nii,169893
save_incremented,774.8922638893127,777.9847424030304,bigbrain_1540_1208_4170.nii,169893
load_img,771.1175737380981,772.2448902130127,bigbrain_3080_1208_4865.nii,168039
increment_data,772.2635314464569,774.1928944587708,bigbrain_3080_1208_4865.nii,168039
save_incremented,774.1932075023651,776.3518438339233,bigbrain_3080_1208_4865.nii,168039
load_img,770.5910129547119,771.8135471343994,bigbrain_1540_3020_4170.nii,168318
increment_data,771.8173227310181,773.8678743839264,bigbrain_1540_3020_4170.nii,168318
save_incremented,773.8682105541229,775.0593929290771,bigbrain_1540_3020_4170.nii,168318
load_img,770.7478778362274,771.7616045475006,bigbrain_5390_4228_2085.nii,168196
increment_data,771.7657945156097,773.8200435638428,bigbrain_5390_4228_2085.nii,168196
save_incremented,773.8209340572357,775.2859761714935,bigbrain_5390_4228_2085.nii,168196
load_img,769.9034717082977,771.6531820297241,bigbrain_4620_2416_4170.nii,169276
increment_data,771.6573960781097,773.5372488498688,bigbrain_4620_2416_4170.nii,169276
save_incremented,773.5374343395233,774.327409029007,bigbrain_4620_2416_4170.nii,169276
load_img,769.8984589576721,771.6415123939514,bigbrain_770_3020_3475.nii,170525
increment_data,771.6470265388489,773.430572271347,bigbrain_770_3020_3475.nii,170525
save_incremented,773.431010723114,774.1713609695435,bigbrain_770_3020_3475.nii,170525
load_img,769.5478534698486,771.3109302520752,bigbrain_6160_3020_5560.nii,168281
increment_data,771.3149449825287,773.3748178482056,bigbrain_6160_3020_5560.nii,168281
save_incremented,773.3750758171082,774.1080102920532,bigbrain_6160_3020_5560.nii,168281
load_img,763.4182317256927,764.9016921520233,bigbrain_0_604_3475.nii,168303
increment_data,764.9389641284943,769.0744304656982,bigbrain_0_604_3475.nii,168303
save_incremented,769.0747663974762,771.2265405654907,bigbrain_0_604_3475.nii,168303
load_img,763.2804267406464,764.810875415802,bigbrain_770_1812_695.nii,168018
increment_data,764.8147945404053,768.6826684474945,bigbrain_770_1812_695.nii,168018
save_incremented,768.6828842163086,769.3218448162079,bigbrain_770_1812_695.nii,168018
load_img,763.2260220050812,764.7989590167999,bigbrain_3850_1208_5560.nii,168423
increment_data,764.804310798645,768.7121758460999,bigbrain_3850_1208_5560.nii,168423
save_incremented,768.7124145030975,769.6111752986908,bigbrain_3850_1208_5560.nii,168423
load_img,760.6184773445129,764.0239522457123,bigbrain_6160_4228_2780.nii,168054
increment_data,764.0297248363495,768.3618125915527,bigbrain_6160_4228_2780.nii,168054
save_incremented,768.3625135421753,768.9762470722198,bigbrain_6160_4228_2780.nii,168054
load_img,761.5690681934357,763.6567170619965,bigbrain_3850_4832_4170.nii,169909
increment_data,763.6628270149231,766.5042669773102,bigbrain_3850_4832_4170.nii,169909
save_incremented,766.5068018436432,768.7399415969849,bigbrain_3850_4832_4170.nii,169909
load_img,761.4091236591339,763.1671736240387,bigbrain_3850_1208_6255.nii,168092
increment_data,763.2347979545593,767.3172862529755,bigbrain_3850_1208_6255.nii,168092
save_incremented,767.3181025981903,768.8975381851196,bigbrain_3850_1208_6255.nii,168092
load_img,760.9110171794891,762.8653194904327,bigbrain_6160_4832_2085.nii,168214
increment_data,762.8828132152557,764.8154463768005,bigbrain_6160_4832_2085.nii,168214
save_incremented,764.8157019615173,768.2353930473328,bigbrain_6160_4832_2085.nii,168214
load_img,755.427805185318,759.9242985248566,bigbrain_0_1208_0.nii,168206
increment_data,759.985357761383,763.5309827327728,bigbrain_0_1208_0.nii,168206
save_incremented,763.5314905643463,764.6068370342255,bigbrain_0_1208_0.nii,168206
load_img,754.8703601360321,759.200142621994,bigbrain_3850_2416_4865.nii,167962
increment_data,759.2716989517212,763.4293558597565,bigbrain_3850_2416_4865.nii,167962
save_incremented,763.430787563324,764.5529725551605,bigbrain_3850_2416_4865.nii,167962
load_img,747.4150249958038,753.5030527114868,bigbrain_2310_0_6255.nii,169924
increment_data,753.5084342956543,759.7210695743561,bigbrain_2310_0_6255.nii,169924
save_incremented,759.724170923233,761.9662308692932,bigbrain_2310_0_6255.nii,169924
load_img,747.9065067768097,752.4519221782684,bigbrain_770_5436_0.nii,169289
increment_data,752.4598717689514,754.5542166233063,bigbrain_770_5436_0.nii,169289
save_incremented,754.5588297843933,757.7308216094971,bigbrain_770_5436_0.nii,169289
load_img,748.1994187831879,750.2116618156433,bigbrain_4620_604_2085.nii,169953
increment_data,750.2355673313141,753.6805939674377,bigbrain_4620_604_2085.nii,169953
save_incremented,753.680789232254,756.6387569904327,bigbrain_4620_604_2085.nii,169953
load_img,743.8676528930664,746.4541347026825,bigbrain_2310_2416_4865.nii,167945
increment_data,746.4592900276184,752.5496833324432,bigbrain_2310_2416_4865.nii,167945
save_incremented,752.5501735210419,753.6439607143402,bigbrain_2310_2416_4865.nii,167945
load_img,744.1410739421844,746.3891780376434,bigbrain_770_5436_695.nii,167988
increment_data,746.3970282077789,751.0861382484436,bigbrain_770_5436_695.nii,167988
save_incremented,751.0868165493011,753.3878149986267,bigbrain_770_5436_695.nii,167988
load_img,744.0267858505249,746.2976520061493,bigbrain_5390_3020_4170.nii,168245
increment_data,746.3091342449188,751.3661088943481,bigbrain_5390_3020_4170.nii,168245
save_incremented,751.367692232132,753.3720223903656,bigbrain_5390_3020_4170.nii,168245
load_img,743.1164150238037,746.1623501777649,bigbrain_6160_604_1390.nii,168353
increment_data,746.1749994754791,752.3828067779541,bigbrain_6160_604_1390.nii,168353
save_incremented,752.3834393024445,753.4892830848694,bigbrain_6160_604_1390.nii,168353
load_img,731.8727543354034,733.8708522319794,bigbrain_6160_5436_4865.nii,170020
increment_data,733.8856840133667,736.2013068199158,bigbrain_6160_5436_4865.nii,170020
save_incremented,736.2015159130096,738.746664762497,bigbrain_6160_5436_4865.nii,170020
load_img,731.2943036556244,733.7212889194489,bigbrain_6930_2416_2085.nii,168375
increment_data,733.7356224060059,736.3350024223328,bigbrain_6930_2416_2085.nii,168375
save_incremented,736.3351848125458,739.9290812015533,bigbrain_6930_2416_2085.nii,168375
load_img,731.2546110153198,733.6873033046722,bigbrain_2310_4228_695.nii,168297
increment_data,733.6971309185028,736.1421773433685,bigbrain_2310_4228_695.nii,168297
save_incremented,736.1424884796143,738.0154955387115,bigbrain_2310_4228_695.nii,168297
load_img,731.5277416706085,733.1374628543854,bigbrain_3080_3020_2085.nii,168417
increment_data,733.154237985611,735.6686742305756,bigbrain_3080_3020_2085.nii,168417
save_incremented,735.668952703476,736.2309279441833,bigbrain_3080_3020_2085.nii,168417
load_img,727.5260674953461,729.2643163204193,bigbrain_2310_4832_0.nii,169046
increment_data,729.2815456390381,732.5386002063751,bigbrain_2310_4832_0.nii,169046
save_incremented,732.538834810257,735.0060844421387,bigbrain_2310_4832_0.nii,169046
load_img,727.275848865509,728.6762437820435,bigbrain_5390_2416_1390.nii,172956
increment_data,728.6844882965088,730.0222036838531,bigbrain_5390_2416_1390.nii,172956
save_incremented,730.0223710536957,732.3148550987244,bigbrain_5390_2416_1390.nii,172956
load_img,726.7690298557281,728.4933483600616,bigbrain_6930_4228_6255.nii,168189
increment_data,728.5107090473175,729.8958449363708,bigbrain_6930_4228_6255.nii,168189
save_incremented,729.8960664272308,732.1069989204407,bigbrain_6930_4228_6255.nii,168189
load_img,725.1277186870575,727.680896282196,bigbrain_1540_4832_695.nii,171886
increment_data,727.6855487823486,730.1501753330231,bigbrain_1540_4832_695.nii,171886
save_incremented,730.151047706604,733.2915768623352,bigbrain_1540_4832_695.nii,171886
load_img,725.2390372753143,727.5968883037567,bigbrain_3850_1812_0.nii,168627
increment_data,727.6059286594391,729.9625601768494,bigbrain_3850_1812_0.nii,168627
save_incremented,729.9629340171814,732.580915927887,bigbrain_3850_1812_0.nii,168627
load_img,721.456212759018,723.8932373523712,bigbrain_3080_3624_2085.nii,167953
increment_data,723.9060561656952,725.1896514892578,bigbrain_3080_3624_2085.nii,167953
save_incremented,725.1909229755402,727.7697567939758,bigbrain_3080_3624_2085.nii,167953
load_img,721.4358432292938,723.6055500507355,bigbrain_6160_4832_6255.nii,168288
increment_data,723.6151080131531,724.9088377952576,bigbrain_6160_4832_6255.nii,168288
save_incremented,724.9090232849121,726.6137871742249,bigbrain_6160_4832_6255.nii,168288
load_img,720.2714488506317,722.0963213443756,bigbrain_3850_1208_2780.nii,168165
increment_data,722.1040885448456,724.8590919971466,bigbrain_3850_1208_2780.nii,168165
save_incremented,724.8598012924194,727.6038436889648,bigbrain_3850_1208_2780.nii,168165
