driver_program,0,11391.623804569244,/home/users/vhayots/spark-1572532133-isilonAD_1it_25cpus_20bb-1,allfiles
save_incremented,2457.9717829227448,2589.4994003772736,bigbrain_770_4832_1390.nii,145885
load_img,7378.908889293671,7379.6881465911865,bigbrain_3080_1812_1390.nii,145896
increment_data,7403.444543361664,7416.061084508896,bigbrain_3080_1812_1390.nii,145896
save_incremented,7435.933308839798,7514.161689758301,bigbrain_3080_1812_1390.nii,145896
load_img,8813.62546825409,8814.196734189987,bigbrain_4620_1208_0.nii,145935
increment_data,8836.570732831955,8837.98622250557,bigbrain_4620_1208_0.nii,145935
save_incremented,8850.174498796463,8894.363000869751,bigbrain_4620_1208_0.nii,145935
load_img,9829.183501005173,9829.906312942505,bigbrain_6160_604_5560.nii,145956
increment_data,9831.860928058624,9834.0907933712,bigbrain_6160_604_5560.nii,145956
save_incremented,9846.784968852997,9939.688593149185,bigbrain_6160_604_5560.nii,145956
load_img,2369.5934720039368,2369.9766845703125,bigbrain_6160_4228_0.nii,145905
increment_data,2420.50452542305,2423.5205013751984,bigbrain_6160_4228_0.nii,145905
save_incremented,2428.4924187660217,2503.2049300670624,bigbrain_6160_4228_0.nii,145905
load_img,8989.431962251663,8989.996219396591,bigbrain_3850_604_4865.nii,145926
increment_data,9077.2843708992,9080.315248012543,bigbrain_3850_604_4865.nii,145926
save_incremented,9086.324336051941,9130.148734331131,bigbrain_3850_604_4865.nii,145926
load_img,8844.466193675995,8845.082904100418,bigbrain_770_3020_1390.nii,145956
increment_data,8860.22066617012,8864.325999259949,bigbrain_770_3020_1390.nii,145956
save_incremented,8876.866070270538,8943.252387046814,bigbrain_770_3020_1390.nii,145956
load_img,766.71364402771,767.096442937851,bigbrain_4620_3624_6255.nii,145956
increment_data,787.9757211208344,789.8006613254547,bigbrain_4620_3624_6255.nii,145956
save_incremented,823.9192354679108,883.2079930305481,bigbrain_4620_3624_6255.nii,145956
load_img,5299.9471089839935,5300.4148054122925,bigbrain_0_604_4865.nii,145920
increment_data,5351.264632940292,5354.348977088928,bigbrain_0_604_4865.nii,145920
save_incremented,5366.202317476273,5432.926156997681,bigbrain_0_604_4865.nii,145920
load_img,4489.57173871994,4489.954262256622,bigbrain_3850_4832_6255.nii,145938
increment_data,4498.35552406311,4499.2002375125885,bigbrain_3850_4832_6255.nii,145938
save_incremented,4521.382652521133,4618.235166549683,bigbrain_3850_4832_6255.nii,145938
load_img,10784.448116064072,10784.939103126526,bigbrain_1540_3624_3475.nii,145923
increment_data,10799.883300304413,10804.011643648148,bigbrain_1540_3624_3475.nii,145923
save_incremented,10833.123776435852,10924.332448482513,bigbrain_1540_3624_3475.nii,145923
load_img,2665.8319160938263,2666.360674381256,bigbrain_6160_5436_4170.nii,145920
increment_data,2721.6501178741455,2722.585331439972,bigbrain_6160_5436_4170.nii,145920
save_incremented,2738.7255730628967,2852.0841574668884,bigbrain_6160_5436_4170.nii,145920
load_img,2951.016700744629,2951.397037744522,bigbrain_0_4832_0.nii,145923
increment_data,3022.0269429683685,3024.1228308677673,bigbrain_0_4832_0.nii,145923
save_incremented,3024.12494969368,3084.666936635971,bigbrain_0_4832_0.nii,145923
load_img,2675.375124692917,2675.757059812546,bigbrain_1540_4832_2085.nii,145953
increment_data,2721.6552696228027,2722.654202222824,bigbrain_1540_4832_2085.nii,145953
save_incremented,2751.1753747463226,2857.2289872169495,bigbrain_1540_4832_2085.nii,145953
load_img,9832.560733556747,9833.51647734642,bigbrain_0_1208_2085.nii,145893
increment_data,9838.305579423904,9841.044049978256,bigbrain_0_1208_2085.nii,145893
save_incremented,9866.528158664703,9942.677106380463,bigbrain_0_1208_2085.nii,145893
load_img,9127.255320072174,9128.108325719833,bigbrain_5390_4228_695.nii,145911
increment_data,9153.066685199738,9160.427232265472,bigbrain_5390_4228_695.nii,145911
save_incremented,9172.192459106445,9239.784723997116,bigbrain_5390_4228_695.nii,145911
load_img,8243.772756099701,8244.349223852158,bigbrain_2310_0_5560.nii,145935
increment_data,8245.669889450073,8248.019463777542,bigbrain_2310_0_5560.nii,145935
save_incremented,8274.710357666016,8383.55104970932,bigbrain_2310_0_5560.nii,145935
load_img,10662.15076637268,10662.532748937607,bigbrain_6160_1812_1390.nii,145929
increment_data,10688.968140602112,10707.714039325714,bigbrain_6160_1812_1390.nii,145929
save_incremented,10755.252168178558,10837.304008722305,bigbrain_6160_1812_1390.nii,145929
load_img,9384.126658439636,9384.906790971756,bigbrain_5390_3020_0.nii,145950
increment_data,9386.14455986023,9388.508235931396,bigbrain_5390_3020_0.nii,145950
save_incremented,9424.420349359512,9519.965951442719,bigbrain_5390_3020_0.nii,145950
load_img,3024.6005566120148,3025.115812778473,bigbrain_770_3020_4865.nii,145885
increment_data,3029.584450483322,3034.1833951473236,bigbrain_770_3020_4865.nii,145885
save_incremented,3051.5665516853333,3179.2729840278625,bigbrain_770_3020_4865.nii,145885
load_img,1338.7546360492706,1339.1431319713593,bigbrain_3080_1208_4170.nii,145941
increment_data,1341.3871850967407,1342.2004227638245,bigbrain_3080_1208_4170.nii,145941
save_incremented,1363.1651928424835,1450.1693427562714,bigbrain_3080_1208_4170.nii,145941
load_img,7669.874182462692,7670.549233913422,bigbrain_0_0_6255.nii,145947
increment_data,7672.510679960251,7674.358775138855,bigbrain_0_0_6255.nii,145947
save_incremented,7677.149587392807,7773.339438676834,bigbrain_0_0_6255.nii,145947
load_img,10155.911697626114,10156.53874707222,bigbrain_3080_2416_695.nii,145884
increment_data,10202.989844560623,10212.124434947968,bigbrain_3080_2416_695.nii,145884
save_incremented,10219.832323551178,10253.817798376083,bigbrain_3080_2416_695.nii,145884
load_img,4493.707622289658,4494.1684720516205,bigbrain_0_1208_4865.nii,145956
increment_data,4498.370743513107,4499.244426727295,bigbrain_0_1208_4865.nii,145956
save_incremented,4531.93540930748,4633.097795963287,bigbrain_0_1208_4865.nii,145956
load_img,8848.287220478058,8848.831542730331,bigbrain_0_5436_0.nii,145890
increment_data,8866.166465044022,8868.718864917755,bigbrain_0_5436_0.nii,145890
save_incremented,8877.656336307526,8948.552942276001,bigbrain_0_5436_0.nii,145890
load_img,1784.6914994716644,1785.078104019165,bigbrain_3080_4228_4170.nii,145884
increment_data,1832.8098845481873,1835.8601386547089,bigbrain_3080_4228_4170.nii,145884
save_incremented,1855.5254573822021,1892.3856863975525,bigbrain_3080_4228_4170.nii,145884
load_img,9633.019598007202,9633.81327366829,bigbrain_1540_3624_2085.nii,145932
increment_data,9650.155714035034,9656.235959291458,bigbrain_1540_3624_2085.nii,145932
save_incremented,9661.789938211441,9729.730484724045,bigbrain_1540_3624_2085.nii,145932
load_img,2409.6826305389404,2410.0649638175964,bigbrain_6930_3624_3475.nii,145947
increment_data,2428.4939506053925,2429.223429918289,bigbrain_6930_3624_3475.nii,145947
save_incremented,2445.361239671707,2555.8517434597015,bigbrain_6930_3624_3475.nii,145947
load_img,10980.995505809784,10981.387403011322,bigbrain_3080_604_0.nii,145929
increment_data,11040.474923372269,11045.608009576797,bigbrain_3080_604_0.nii,145929
save_incremented,11055.111711740494,11115.131274223328,bigbrain_3080_604_0.nii,145929
load_img,7086.439882278442,7087.020312309265,bigbrain_6160_5436_2085.nii,145914
increment_data,7112.992172718048,7117.124205350876,bigbrain_6160_5436_2085.nii,145914
save_incremented,7144.997798681259,7221.004693031311,bigbrain_6160_5436_2085.nii,145914
load_img,8531.696054697037,8532.549491167068,bigbrain_6160_3624_695.nii,145893
increment_data,8532.776500940323,8535.088141441345,bigbrain_6160_3624_695.nii,145893
save_incremented,8547.117053508759,8644.06913304329,bigbrain_6160_3624_695.nii,145893
load_img,11293.469782352448,11294.12550497055,bigbrain_6930_604_6255.nii,145923
increment_data,11303.303384780884,11308.271503448486,bigbrain_6930_604_6255.nii,145923
save_incremented,11325.863203048706,11388.232330083847,bigbrain_6930_604_6255.nii,145923
load_img,8232.047661542892,8232.629873752594,bigbrain_1540_0_5560.nii,145914
increment_data,8245.75276350975,8247.93849658966,bigbrain_1540_0_5560.nii,145914
save_incremented,8268.95341682434,8382.381522417068,bigbrain_1540_0_5560.nii,145914
load_img,8955.071313381195,8955.458738803864,bigbrain_2310_1812_3475.nii,145911
increment_data,8981.367421865463,8986.897418498993,bigbrain_2310_1812_3475.nii,145911
save_incremented,9035.391388893127,9081.98744893074,bigbrain_2310_1812_3475.nii,145911
load_img,5629.504744052887,5629.902889490128,bigbrain_1540_4832_4865.nii,145947
increment_data,5638.415817499161,5639.739811182022,bigbrain_1540_4832_4865.nii,145947
save_incremented,5661.023056507111,5796.8281927108765,bigbrain_1540_4832_4865.nii,145947
load_img,6522.472281932831,6523.343446731567,bigbrain_6930_5436_5560.nii,145902
increment_data,6534.257074594498,6536.888414621353,bigbrain_6930_5436_5560.nii,145902
save_incremented,6547.3412754535675,6652.471078157425,bigbrain_6930_5436_5560.nii,145902
load_img,7656.580515861511,7657.507568120956,bigbrain_6930_1812_1390.nii,145899
increment_data,7672.442334413528,7674.998784780502,bigbrain_6930_1812_1390.nii,145899
save_incremented,7690.4999532699585,7792.644402503967,bigbrain_6930_1812_1390.nii,145899
load_img,9812.763068675995,9813.419827222824,bigbrain_6930_1208_3475.nii,145908
increment_data,9831.830490112305,9834.103009462357,bigbrain_6930_1208_3475.nii,145908
save_incremented,9843.541767120361,9936.028959035873,bigbrain_6930_1208_3475.nii,145908
load_img,6524.466446399689,6525.109294652939,bigbrain_6160_0_695.nii,145941
increment_data,6534.227164506912,6536.673282623291,bigbrain_6160_0_695.nii,145941
save_incremented,6543.482534170151,6632.236680984497,bigbrain_6160_0_695.nii,145941
load_img,6806.731112003326,6807.487297534943,bigbrain_770_0_2780.nii,145885
increment_data,6810.445029735565,6812.2063665390015,bigbrain_770_0_2780.nii,145885
save_incremented,6819.624317407608,6937.636795282364,bigbrain_770_0_2780.nii,145885
load_img,9263.37475156784,9263.772364616394,bigbrain_770_2416_2780.nii,145953
increment_data,9303.828801393509,9319.98386669159,bigbrain_770_2416_2780.nii,145953
save_incremented,9385.253785848618,9451.821027755737,bigbrain_770_2416_2780.nii,145953
load_img,198.5299265384674,199.00503277778625,bigbrain_0_1208_695.nii,145950
increment_data,199.01535367965698,199.93733620643616,bigbrain_0_1208_695.nii,145950
save_incremented,220.60299611091614,367.7920753955841,bigbrain_0_1208_695.nii,145950
load_img,2329.601062774658,2329.9896762371063,bigbrain_6930_3020_5560.nii,145893
increment_data,2386.661071062088,2390.3686282634735,bigbrain_6930_3020_5560.nii,145893
save_incremented,2425.4731435775757,2494.0446116924286,bigbrain_6930_3020_5560.nii,145893
load_img,7376.2696533203125,7376.786323785782,bigbrain_2310_3020_2085.nii,145885
increment_data,7378.004343032837,7380.211051464081,bigbrain_2310_3020_2085.nii,145885
save_incremented,7405.372942209244,7510.260035991669,bigbrain_2310_3020_2085.nii,145885
load_img,8164.8330891132355,8165.224743843079,bigbrain_2310_4228_0.nii,145953
increment_data,8238.30902504921,8240.964914798737,bigbrain_2310_4228_0.nii,145953
save_incremented,8245.545050621033,8332.609632492065,bigbrain_2310_4228_0.nii,145953
load_img,10603.49503326416,10603.910938501358,bigbrain_1540_4228_5560.nii,145905
increment_data,10611.260638475418,10612.178522825241,bigbrain_1540_4228_5560.nii,145905
save_incremented,10613.33808708191,10626.089471578598,bigbrain_1540_4228_5560.nii,145905
load_img,3624.7443764209747,3625.149246454239,bigbrain_3850_1812_6255.nii,145899
increment_data,3629.614884376526,3630.577200651169,bigbrain_3850_1812_6255.nii,145899
save_incremented,3655.9489874839783,3793.958443880081,bigbrain_3850_1812_6255.nii,145899
load_img,2135.711893081665,2136.0986444950104,bigbrain_2310_3020_4170.nii,145920
increment_data,2149.445291519165,2150.478581428528,bigbrain_2310_3020_4170.nii,145920
save_incremented,2173.2924814224243,2283.6627876758575,bigbrain_2310_3020_4170.nii,145920
load_img,3245.7935695648193,3246.185699701309,bigbrain_0_4228_6255.nii,145923
increment_data,3302.047261953354,3308.637878894806,bigbrain_0_4228_6255.nii,145923
save_incremented,3322.8664469718933,3382.9436480998993,bigbrain_0_4228_6255.nii,145923
load_img,2363.4587695598602,2363.851473093033,bigbrain_5390_1208_5560.nii,145923
increment_data,2415.0240609645844,2420.0524389743805,bigbrain_5390_1208_5560.nii,145923
save_incremented,2428.4914042949677,2501.6785802841187,bigbrain_5390_1208_5560.nii,145923
load_img,5870.195683956146,5870.636902332306,bigbrain_770_3020_695.nii,145953
increment_data,5934.188304185867,5936.6853268146515,bigbrain_770_3020_695.nii,145953
save_incremented,5936.688445329666,6035.739308357239,bigbrain_770_3020_695.nii,145953
load_img,8241.721690893173,8242.50100016594,bigbrain_2310_3020_2780.nii,145884
increment_data,8245.691716194153,8247.913143396378,bigbrain_2310_3020_2780.nii,145884
save_incremented,8263.90902209282,8375.72382068634,bigbrain_2310_3020_2780.nii,145884
load_img,6804.734516620636,6805.365662813187,bigbrain_770_3624_2085.nii,145929
increment_data,6810.400196313858,6812.213229894638,bigbrain_770_3624_2085.nii,145929
save_incremented,6823.108824729919,6972.346931934357,bigbrain_770_3624_2085.nii,145929
load_img,9385.02105474472,9385.808384895325,bigbrain_2310_604_4170.nii,145896
increment_data,9386.143413066864,9388.080433368683,bigbrain_2310_604_4170.nii,145896
save_incremented,9414.565126657486,9510.80729842186,bigbrain_2310_604_4170.nii,145896
load_img,1891.6016745567322,1891.9844908714294,bigbrain_6930_3624_4865.nii,145896
increment_data,1938.3957402706146,1948.0644738674164,bigbrain_6930_3624_4865.nii,145896
save_incremented,1954.6020708084106,2026.286448955536,bigbrain_6930_3624_4865.nii,145896
load_img,7351.445103645325,7352.275684356689,bigbrain_3850_1208_3475.nii,145917
increment_data,7377.895519256592,7380.012635707855,bigbrain_3850_1208_3475.nii,145917
save_incremented,7389.875183343887,7506.292436122894,bigbrain_3850_1208_3475.nii,145917
load_img,5870.859555244446,5871.368207931519,bigbrain_6930_4228_2780.nii,145902
increment_data,5936.627167701721,5938.290128469467,bigbrain_6930_4228_2780.nii,145902
save_incremented,5954.480282783508,6076.57271361351,bigbrain_6930_4228_2780.nii,145902
load_img,8813.553175926208,8814.355590343475,bigbrain_3850_2416_0.nii,145917
increment_data,8838.98270726204,8840.156656265259,bigbrain_3850_2416_0.nii,145917
save_incremented,8850.603253602982,8896.70854139328,bigbrain_3850_2416_0.nii,145917
load_img,7595.81837272644,7596.305526971817,bigbrain_3080_3624_6255.nii,145920
increment_data,7653.105619430542,7663.679556846619,bigbrain_3080_3624_6255.nii,145920
save_incremented,7672.315043210983,7716.148454904556,bigbrain_3080_3624_6255.nii,145920
load_img,11293.687584161758,11294.475481271744,bigbrain_770_4832_695.nii,145905
increment_data,11318.883380413055,11321.557866573334,bigbrain_770_4832_695.nii,145905
save_incremented,11331.775120258331,11391.227346420288,bigbrain_770_4832_695.nii,145905
load_img,7981.343391895294,7982.060061454773,bigbrain_4620_2416_5560.nii,145923
increment_data,8005.209060192108,8015.70631980896,bigbrain_4620_2416_5560.nii,145923
save_incremented,8041.430629968643,8102.458069562912,bigbrain_4620_2416_5560.nii,145923
load_img,10072.60018825531,10073.060669660568,bigbrain_3850_3020_4170.nii,145923
increment_data,10110.572804689407,10111.853267908096,bigbrain_3850_3020_4170.nii,145923
save_incremented,10112.093762636185,10162.169839382172,bigbrain_3850_3020_4170.nii,145923
load_img,9279.955500125885,9280.469919919968,bigbrain_1540_3624_2780.nii,145905
increment_data,9350.794668674469,9370.671905755997,bigbrain_1540_3624_2780.nii,145905
save_incremented,9385.535709619522,9458.893174171448,bigbrain_1540_3624_2780.nii,145905
load_img,198.6223816871643,199.15898299217224,bigbrain_2310_1208_0.nii,145944
increment_data,199.16737604141235,199.957590341568,bigbrain_2310_1208_0.nii,145944
save_incremented,223.32143354415894,364.58707880973816,bigbrain_2310_1208_0.nii,145944
load_img,7089.779066324234,7090.468289375305,bigbrain_5390_1812_695.nii,145929
increment_data,7128.2659776210785,7133.054269790649,bigbrain_5390_1812_695.nii,145929
save_incremented,7142.283937454224,7218.147421360016,bigbrain_5390_1812_695.nii,145929
load_img,9086.715915203094,9087.57039475441,bigbrain_3080_604_695.nii,145923
increment_data,9089.7461977005,9092.712951898575,bigbrain_3080_604_695.nii,145923
save_incremented,9129.515823364258,9223.487399101257,bigbrain_3080_604_695.nii,145923
load_img,415.35370349884033,415.7681849002838,bigbrain_6930_1208_5560.nii,145902
increment_data,501.31044006347656,502.08567452430725,bigbrain_6930_1208_5560.nii,145902
save_incremented,512.0343992710114,601.8289802074432,bigbrain_6930_1208_5560.nii,145902
load_img,10088.810138463974,10089.515256166458,bigbrain_4620_1208_5560.nii,145947
increment_data,10111.556821346283,10113.071108579636,bigbrain_4620_1208_5560.nii,145947
save_incremented,10143.221062898636,10243.311500310898,bigbrain_4620_1208_5560.nii,145947
load_img,5639.800820112228,5640.28164601326,bigbrain_3850_3624_1390.nii,145956
increment_data,5665.126110076904,5677.028626680374,bigbrain_3850_3624_1390.nii,145956
save_incremented,5690.8511073589325,5811.944105625153,bigbrain_3850_3624_1390.nii,145956
load_img,1855.1383023262024,1855.6520833969116,bigbrain_4620_4832_4865.nii,145899
increment_data,1877.1635265350342,1880.4495894908905,bigbrain_4620_4832_4865.nii,145899
save_incremented,1884.8957087993622,1982.0559267997742,bigbrain_4620_4832_4865.nii,145899
load_img,5366.438359260559,5366.861506938934,bigbrain_3850_0_2780.nii,145953
increment_data,5397.706609010696,5406.49710893631,bigbrain_3850_0_2780.nii,145953
save_incremented,5417.4315729141235,5494.544720649719,bigbrain_3850_0_2780.nii,145953
load_img,9267.164572000504,9267.547059297562,bigbrain_1540_2416_4170.nii,145938
increment_data,9319.256469726562,9327.693833827972,bigbrain_1540_2416_4170.nii,145938
save_incremented,9385.254384040833,9454.83355641365,bigbrain_1540_2416_4170.nii,145938
load_img,663.534604549408,663.9237627983093,bigbrain_2310_0_695.nii,145911
increment_data,721.1579878330231,721.8669264316559,bigbrain_2310_0_695.nii,145911
save_incremented,742.5160109996796,790.0845770835876,bigbrain_2310_0_695.nii,145911
load_img,4703.920654773712,4704.309477806091,bigbrain_0_1208_6255.nii,145905
increment_data,4781.251200199127,4784.323899745941,bigbrain_0_1208_6255.nii,145905
save_incremented,4789.887388706207,4836.590529680252,bigbrain_0_1208_6255.nii,145905
load_img,3021.513913154602,3021.9801762104034,bigbrain_6930_5436_4865.nii,145938
increment_data,3024.08576464653,3024.860552072525,bigbrain_6930_5436_4865.nii,145938
save_incremented,3040.3375775814056,3156.7681877613068,bigbrain_6930_5436_4865.nii,145938
load_img,7969.630958557129,7970.327301740646,bigbrain_3080_0_4170.nii,145917
increment_data,7978.852370023727,7982.027411937714,bigbrain_3080_0_4170.nii,145917
save_incremented,7989.920595884323,8063.994328737259,bigbrain_3080_0_4170.nii,145917
load_img,719.401106595993,719.9512939453125,bigbrain_2310_3020_5560.nii,145950
increment_data,721.1703855991364,721.8586208820343,bigbrain_2310_3020_5560.nii,145950
save_incremented,740.3480002880096,771.2339758872986,bigbrain_2310_3020_5560.nii,145950
load_img,194.8880639076233,195.27276396751404,bigbrain_0_4228_4865.nii,145885
increment_data,198.05542826652527,199.00173020362854,bigbrain_0_4228_4865.nii,145885
save_incremented,199.00643062591553,310.109801530838,bigbrain_0_4228_4865.nii,145885
load_img,7674.433210849762,7675.468056201935,bigbrain_6930_4228_1390.nii,145914
increment_data,7697.677194595337,7703.321665287018,bigbrain_6930_4228_1390.nii,145914
save_incremented,7709.321887969971,7808.540544271469,bigbrain_6930_4228_1390.nii,145914
load_img,500.5910978317261,500.97508549690247,bigbrain_5390_604_3475.nii,145950
increment_data,501.3576467037201,502.12437987327576,bigbrain_5390_604_3475.nii,145950
save_incremented,507.75837087631226,582.1203753948212,bigbrain_5390_604_3475.nii,145950
load_img,1789.3231420516968,1789.8425559997559,bigbrain_6930_3624_2780.nii,145941
increment_data,1848.2487370967865,1850.1426441669464,bigbrain_6930_3624_2780.nii,145941
save_incremented,1861.0291948318481,1911.8512909412384,bigbrain_6930_3624_2780.nii,145941
load_img,10093.455993175507,10094.118121623993,bigbrain_6160_604_2085.nii,145914
increment_data,10111.550835609436,10112.927787780762,bigbrain_6160_604_2085.nii,145914
save_incremented,10115.877955675125,10179.500839710236,bigbrain_6160_604_2085.nii,145914
load_img,6210.926328897476,6211.558611154556,bigbrain_770_2416_3475.nii,145935
increment_data,6243.819350481033,6245.5083963871,bigbrain_770_2416_3475.nii,145935
save_incremented,6261.378694295883,6379.352555513382,bigbrain_770_2416_3475.nii,145935
load_img,5570.579259395599,5570.962323665619,bigbrain_770_2416_1390.nii,145923
increment_data,5635.030632734299,5636.754664897919,bigbrain_770_2416_1390.nii,145923
save_incremented,5638.435491323471,5727.567575216293,bigbrain_770_2416_1390.nii,145923
load_img,9384.452918767929,9384.99864602089,bigbrain_2310_1812_5560.nii,145890
increment_data,9386.12482714653,9388.698631763458,bigbrain_2310_1812_5560.nii,145890
save_incremented,9431.136286497116,9531.438240528107,bigbrain_2310_1812_5560.nii,145890
load_img,4499.137337207794,4499.63662981987,bigbrain_1540_3020_2085.nii,145917
increment_data,4507.45761346817,4513.010808944702,bigbrain_1540_3020_2085.nii,145917
save_incremented,4533.904772520065,4641.157998323441,bigbrain_1540_3020_2085.nii,145917
load_img,3273.3776953220367,3273.758203268051,bigbrain_1540_0_4865.nii,145920
increment_data,3322.3015031814575,3323.8209376335144,bigbrain_1540_0_4865.nii,145920
save_incremented,3349.4472658634186,3456.4191641807556,bigbrain_1540_0_4865.nii,145920
load_img,1562.8345606327057,1563.2248802185059,bigbrain_0_3624_1390.nii,145944
increment_data,1587.5440289974213,1588.624522447586,bigbrain_0_3624_1390.nii,145944
save_incremented,1596.128211259842,1686.746369600296,bigbrain_0_3624_1390.nii,145944
load_img,198.54319214820862,199.07561945915222,bigbrain_1540_4832_0.nii,145923
increment_data,199.08436608314514,199.8890016078949,bigbrain_1540_4832_0.nii,145923
save_incremented,217.88503742218018,362.04775381088257,bigbrain_1540_4832_0.nii,145923
load_img,5299.923256635666,5300.39747428894,bigbrain_0_5436_1390.nii,145890
increment_data,5356.941656827927,5361.22954583168,bigbrain_0_5436_1390.nii,145890
save_incremented,5366.237577915192,5436.999185800552,bigbrain_0_5436_1390.nii,145890
load_img,2946.5975959300995,2946.9907190799713,bigbrain_6930_5436_1390.nii,145884
increment_data,3016.9243338108063,3018.991830587387,bigbrain_6930_5436_1390.nii,145884
save_incremented,3024.063644886017,3079.93346452713,bigbrain_6930_5436_1390.nii,145884
load_img,717.8777046203613,718.257289648056,bigbrain_3080_5436_4865.nii,145917
increment_data,721.171618938446,721.8677756786346,bigbrain_3080_5436_4865.nii,145917
save_incremented,744.0941376686096,809.4688005447388,bigbrain_3080_5436_4865.nii,145917
load_img,6536.101581573486,6536.988399505615,bigbrain_3850_0_5560.nii,145908
increment_data,6561.409857749939,6568.775562047958,bigbrain_3850_0_5560.nii,145908
save_incremented,6597.009831190109,6667.063799619675,bigbrain_3850_0_5560.nii,145908
load_img,9832.601491451263,9833.549598932266,bigbrain_770_604_4170.nii,145932
increment_data,9840.810596227646,9846.853001356125,bigbrain_770_604_4170.nii,145932
save_incremented,9867.64316034317,9947.57591676712,bigbrain_770_604_4170.nii,145932
load_img,7599.2739017009735,7599.79332613945,bigbrain_3850_3020_4865.nii,145926
increment_data,7669.587619304657,7672.07389831543,bigbrain_3850_3020_4865.nii,145926
save_incremented,7672.329883337021,7724.108826875687,bigbrain_3850_3020_4865.nii,145926
load_img,10825.634072065353,10826.46615934372,bigbrain_5390_0_4865.nii,145917
increment_data,10862.68287730217,10866.422543287277,bigbrain_5390_0_4865.nii,145917
save_incremented,10875.861374139786,10935.435697078705,bigbrain_5390_0_4865.nii,145917
load_img,5873.172990322113,5873.557227373123,bigbrain_3850_2416_3475.nii,145941
increment_data,5936.6422390937805,5938.334355831146,bigbrain_3850_2416_3475.nii,145941
save_incremented,5956.341601371765,6068.161900043488,bigbrain_3850_2416_3475.nii,145941
load_img,3019.058694124222,3019.4572751522064,bigbrain_6160_4228_1390.nii,145944
increment_data,3024.0743861198425,3025.040186882019,bigbrain_6160_4228_1390.nii,145944
save_incremented,3035.498328924179,3149.824149608612,bigbrain_6160_4228_1390.nii,145944
load_img,435.5586144924164,435.9479365348816,bigbrain_6160_5436_3475.nii,145890
increment_data,501.3302421569824,502.07315850257874,bigbrain_6160_5436_3475.nii,145890
save_incremented,511.2476921081543,590.5445868968964,bigbrain_6160_5436_3475.nii,145890
