driver_program,0,10363.914661884308,/home/users/vhayots/spark-1572578995-isilonAD_1it_96cpus_20bb-2,allfiles
save_incremented,5782.926488876343,6327.889748811722,bigbrain_6160_0_695.nii,161965
load_img,6767.199980020523,6769.1057415008545,bigbrain_1540_4228_4865.nii,161956
increment_data,6857.79070186615,6858.946007490158,bigbrain_1540_4228_4865.nii,161956
save_incremented,6930.316449403763,7024.83346414566,bigbrain_1540_4228_4865.nii,161956
load_img,4733.026996612549,4733.79825258255,bigbrain_3850_604_4170.nii,162016
increment_data,4735.130039930344,4739.604034423828,bigbrain_3850_604_4170.nii,162016
save_incremented,4867.957172870636,5130.7576904296875,bigbrain_3850_604_4170.nii,162016
load_img,5652.5577256679535,5655.020703315735,bigbrain_4620_3020_4170.nii,161857
increment_data,5693.338464975357,5695.44330573082,bigbrain_4620_3020_4170.nii,161857
save_incremented,5726.576844453812,5886.079693555832,bigbrain_4620_3020_4170.nii,161857
load_img,5654.732280015945,5656.143778562546,bigbrain_0_1812_6255.nii,161998
increment_data,5693.338727712631,5698.439864873886,bigbrain_0_1812_6255.nii,161998
save_incremented,5784.604319810867,6322.451934099197,bigbrain_0_1812_6255.nii,161998
load_img,8713.54433131218,8714.188486099243,bigbrain_4620_604_695.nii,162016
increment_data,8746.816903829575,8753.54991054535,bigbrain_4620_604_695.nii,162016
save_incremented,8962.167834043503,9621.114906787872,bigbrain_4620_604_695.nii,162016
load_img,6767.179191112518,6769.610193014145,bigbrain_770_1812_4170.nii,161839
increment_data,6858.823586702347,6862.8410584926605,bigbrain_770_1812_4170.nii,161839
save_incremented,6986.890395402908,7482.408455371857,bigbrain_770_1812_4170.nii,161839
load_img,6981.068154096603,6981.70242357254,bigbrain_5390_1812_4865.nii,161950
increment_data,7375.056900501251,7379.73895072937,bigbrain_5390_1812_4865.nii,161950
save_incremented,7401.379565000534,7742.485446691513,bigbrain_5390_1812_4865.nii,161950
load_img,9537.974606990814,9538.585064649582,bigbrain_3850_4228_1390.nii,161941
increment_data,9761.128106355667,9763.384993553162,bigbrain_3850_4228_1390.nii,161941
save_incremented,9853.15986776352,10153.92625451088,bigbrain_3850_4228_1390.nii,161941
load_img,9524.924146413803,9525.72856259346,bigbrain_6930_5436_3475.nii,161800
increment_data,9748.203094244003,9750.437925100327,bigbrain_6930_5436_3475.nii,161800
save_incremented,9852.102608919144,10125.975038766861,bigbrain_6930_5436_3475.nii,161800
load_img,3265.9517443180084,3266.3319976329803,bigbrain_0_1812_2780.nii,161857
increment_data,3281.3666384220123,3282.25728225708,bigbrain_0_1812_2780.nii,161857
save_incremented,3312.8933596611023,3544.3534796237946,bigbrain_0_1812_2780.nii,161857
load_img,313.7102315425873,314.0987992286682,bigbrain_6160_4228_2780.nii,161947
increment_data,571.3628988265991,574.193749666214,bigbrain_6160_4228_2780.nii,161947
save_incremented,574.2026073932648,809.8904678821564,bigbrain_6160_4228_2780.nii,161947
load_img,8346.460719585419,8347.370263576508,bigbrain_4620_0_2780.nii,161917
increment_data,8715.913016080856,8717.500399112701,bigbrain_4620_0_2780.nii,161917
save_incremented,8746.088413000107,9074.145919561386,bigbrain_4620_0_2780.nii,161917
load_img,8708.69376707077,8709.300279378891,bigbrain_1540_1208_4865.nii,161803
increment_data,8746.786784887314,8753.666857004166,bigbrain_1540_1208_4865.nii,161803
save_incremented,9037.19516825676,9636.796950340271,bigbrain_1540_1208_4865.nii,161803
load_img,419.04005908966064,419.44583773612976,bigbrain_2310_2416_6255.nii,161965
increment_data,571.4348616600037,574.8686110973358,bigbrain_2310_2416_6255.nii,161965
save_incremented,664.8355453014374,991.0607113838196,bigbrain_2310_2416_6255.nii,161965
load_img,6744.837278366089,6745.350665092468,bigbrain_3850_3020_1390.nii,161875
increment_data,6762.116020441055,6763.603733539581,bigbrain_3850_3020_1390.nii,161875
save_incremented,6781.84142947197,6978.747663259506,bigbrain_3850_3020_1390.nii,161875
load_img,3767.3292167186737,3768.1221544742584,bigbrain_3850_4832_6255.nii,161938
increment_data,3832.17182970047,3860.7599759101868,bigbrain_3850_4832_6255.nii,161938
save_incremented,4149.526690721512,4520.073700428009,bigbrain_3850_4832_6255.nii,161938
load_img,6766.848253250122,6768.637682199478,bigbrain_5390_1208_1390.nii,161911
increment_data,6857.897926807404,6859.453953027725,bigbrain_5390_1208_1390.nii,161911
save_incremented,6939.984248876572,7100.00808095932,bigbrain_5390_1208_1390.nii,161911
load_img,6766.2706933021545,6767.49346780777,bigbrain_6930_2416_0.nii,161782
increment_data,6775.597856760025,6777.877606630325,bigbrain_6930_2416_0.nii,161782
save_incremented,6857.384922027588,6978.746308803558,bigbrain_6930_2416_0.nii,161782
load_img,7353.934555530548,7354.596603393555,bigbrain_0_2416_6255.nii,161800
increment_data,7732.935699939728,7734.251734495163,bigbrain_0_2416_6255.nii,161800
save_incremented,7932.410415172577,8206.284653425217,bigbrain_0_2416_6255.nii,161800
load_img,9503.177190542221,9503.660851955414,bigbrain_6160_4832_4865.nii,161776
increment_data,9670.840906143188,9672.098327159882,bigbrain_6160_4832_4865.nii,161776
save_incremented,9782.380183458328,9945.99098110199,bigbrain_6160_4832_4865.nii,161776
load_img,7309.096139192581,7309.871232032776,bigbrain_6930_0_4865.nii,161779
increment_data,7677.795264720917,7678.942954301834,bigbrain_6930_0_4865.nii,161779
save_incremented,7759.653641462326,7824.035239934921,bigbrain_6930_0_4865.nii,161779
load_img,6765.619022130966,6768.193629980087,bigbrain_4620_1812_2085.nii,161878
increment_data,6858.4356853961945,6861.635391950607,bigbrain_4620_1812_2085.nii,161878
save_incremented,6978.763092279434,7135.257459163666,bigbrain_4620_1812_2085.nii,161878
load_img,6979.507466554642,6980.295403957367,bigbrain_3080_0_4170.nii,161941
increment_data,7212.059087276459,7217.126036167145,bigbrain_3080_0_4170.nii,161941
save_incremented,7394.969987154007,7724.705478191376,bigbrain_3080_0_4170.nii,161941
load_img,8702.07498884201,8702.638589382172,bigbrain_4620_4228_4865.nii,161905
increment_data,8746.01249217987,8753.101330757141,bigbrain_4620_4228_4865.nii,161905
save_incremented,8878.250623464584,9177.358159303665,bigbrain_4620_4228_4865.nii,161905
load_img,6774.616469144821,6775.277335166931,bigbrain_0_1812_4865.nii,162019
increment_data,6858.819950580597,6862.980043411255,bigbrain_0_1812_4865.nii,162019
save_incremented,6987.600421190262,7526.659471273422,bigbrain_0_1812_4865.nii,162019
load_img,8633.760037183762,8634.411563158035,bigbrain_1540_5436_5560.nii,162034
increment_data,8742.440159797668,8743.893510818481,bigbrain_1540_5436_5560.nii,162034
save_incremented,8747.22574520111,9099.879143714905,bigbrain_1540_5436_5560.nii,162034
load_img,4555.052302122116,4555.431172609329,bigbrain_3850_4832_695.nii,161776
increment_data,4734.239659070969,4735.537873029709,bigbrain_3850_4832_695.nii,161776
save_incremented,4784.729382514954,4958.533229589462,bigbrain_3850_4832_695.nii,161776
load_img,5970.079745292664,5970.475520133972,bigbrain_2310_4228_4170.nii,161935
increment_data,5987.859687805176,5992.186354398727,bigbrain_2310_4228_4170.nii,161935
save_incremented,6068.836144685745,6350.305646419525,bigbrain_2310_4228_4170.nii,161935
load_img,5648.174603939056,5649.392119407654,bigbrain_3080_1812_6255.nii,161785
increment_data,5692.8976929187775,5698.232330799103,bigbrain_3080_1812_6255.nii,161785
save_incremented,5779.738657951355,6320.168340921402,bigbrain_3080_1812_6255.nii,161785
load_img,8690.232762098312,8690.742765903473,bigbrain_2310_3020_0.nii,161770
increment_data,8745.095508098602,8746.81010556221,bigbrain_2310_3020_0.nii,161770
save_incremented,8747.234205245972,9138.782875537872,bigbrain_2310_3020_0.nii,161770
load_img,9560.327771425247,9561.104112625122,bigbrain_770_3624_4865.nii,161905
increment_data,9770.02594256401,9771.76808810234,bigbrain_770_3624_4865.nii,161905
save_incremented,9854.136948108673,10198.72249531746,bigbrain_770_3624_4865.nii,161905
load_img,302.75377130508423,303.15187883377075,bigbrain_3850_1208_1390.nii,161935
increment_data,571.3599398136139,574.5269286632538,bigbrain_3850_1208_1390.nii,161935
save_incremented,574.5824873447418,812.7155046463013,bigbrain_3850_1208_1390.nii,161935
load_img,7627.057773590088,7627.862911224365,bigbrain_0_3624_2780.nii,161770
increment_data,7872.1688821315765,7873.899791240692,bigbrain_0_3624_2780.nii,161770
save_incremented,7932.525771379471,8225.798969984055,bigbrain_0_3624_2780.nii,161770
load_img,1067.9776656627655,1068.801555633545,bigbrain_1540_4832_695.nii,162025
increment_data,1255.0972163677216,1264.188082933426,bigbrain_1540_4832_695.nii,162025
save_incremented,1392.7870893478394,1531.8938612937927,bigbrain_1540_4832_695.nii,162025
load_img,6768.341266870499,6770.421790122986,bigbrain_3850_1208_3475.nii,161920
increment_data,6858.180316925049,6861.515427112579,bigbrain_3850_1208_3475.nii,161920
save_incremented,6978.761866569519,7132.358072757721,bigbrain_3850_1208_3475.nii,161920
load_img,6766.342059612274,6768.517796754837,bigbrain_5390_4832_2780.nii,162010
increment_data,6858.498072862625,6861.809427976608,bigbrain_5390_4832_2780.nii,162010
save_incremented,6978.785166978836,7157.343016862869,bigbrain_5390_4832_2780.nii,162010
load_img,8716.470254421234,8717.185584545135,bigbrain_6930_3624_2085.nii,161788
increment_data,8746.893780231476,8753.520828723907,bigbrain_6930_3624_2085.nii,161788
save_incremented,8931.078775644302,9555.799299240112,bigbrain_6930_3624_2085.nii,161788
load_img,4538.040375471115,4538.93274641037,bigbrain_770_4228_4865.nii,161750
increment_data,4547.343697309494,4550.9834587574005,bigbrain_770_4228_4865.nii,161750
save_incremented,4734.002076387405,4861.340714454651,bigbrain_770_4228_4865.nii,161750
load_img,1856.7571029663086,1857.1490931510925,bigbrain_0_3020_6255.nii,161947
increment_data,2032.2907555103302,2034.6909284591675,bigbrain_0_3020_6255.nii,161947
save_incremented,2095.6867315769196,2281.692249774933,bigbrain_0_3020_6255.nii,161947
load_img,3503.990509748459,3504.375871181488,bigbrain_5390_5436_3475.nii,161872
increment_data,3589.161578655243,3591.798239707947,bigbrain_5390_5436_3475.nii,161872
save_incremented,3724.2930867671967,4128.217155218124,bigbrain_5390_5436_3475.nii,161872
load_img,2008.520465373993,2008.9025220870972,bigbrain_3080_4228_2085.nii,161750
increment_data,2033.1015484333038,2035.6198003292084,bigbrain_3080_4228_2085.nii,161750
save_incremented,2100.3201570510864,2797.240923643112,bigbrain_3080_4228_2085.nii,161750
load_img,4548.80678153038,4551.413720369339,bigbrain_0_5436_1390.nii,161950
increment_data,4734.892229795456,4739.092784643173,bigbrain_0_5436_1390.nii,161950
save_incremented,4865.76806139946,5082.939049482346,bigbrain_0_5436_1390.nii,161950
load_img,7564.746522903442,7565.235594987869,bigbrain_6160_3624_695.nii,161935
increment_data,7798.057006597519,7802.017155408859,bigbrain_6160_3624_695.nii,161935
save_incremented,7932.482381820679,8225.06175994873,bigbrain_6160_3624_695.nii,161935
load_img,3767.3701651096344,3768.182254076004,bigbrain_3080_1208_6255.nii,161848
increment_data,3961.394983291626,4002.2607855796814,bigbrain_3080_1208_6255.nii,161848
save_incremented,4149.530241250992,4496.206858158112,bigbrain_3080_1208_6255.nii,161848
load_img,4535.603755474091,4536.519000053406,bigbrain_770_3624_0.nii,161818
increment_data,4547.350405454636,4551.00596165657,bigbrain_770_3624_0.nii,161818
save_incremented,4734.003563165665,4865.296633005142,bigbrain_770_3624_0.nii,161818
load_img,6858.938189506531,6860.042407035828,bigbrain_3850_3020_2085.nii,161983
increment_data,6978.798453330994,6979.816274881363,bigbrain_3850_3020_2085.nii,161983
save_incremented,7002.823613882065,7671.194497346878,bigbrain_3850_3020_2085.nii,161983
load_img,7872.148491382599,7873.01721572876,bigbrain_1540_0_2780.nii,161953
increment_data,7933.475798606873,7936.301002025604,bigbrain_1540_0_2780.nii,161953
save_incremented,8077.8083345890045,8331.520363330841,bigbrain_1540_0_2780.nii,161953
load_img,3767.4332661628723,3768.2814812660217,bigbrain_5390_0_2780.nii,161911
increment_data,3990.600127696991,4002.291315317154,bigbrain_5390_0_2780.nii,161911
save_incremented,4149.5307722091675,4491.229906320572,bigbrain_5390_0_2780.nii,161911
load_img,1852.8820645809174,1853.7757778167725,bigbrain_5390_1208_3475.nii,161836
increment_data,2032.2798609733582,2034.1247222423553,bigbrain_5390_1208_3475.nii,161836
save_incremented,2034.1634018421173,2101.421449661255,bigbrain_5390_1208_3475.nii,161836
load_img,9929.87985420227,9930.38370680809,bigbrain_770_0_6255.nii,162001
increment_data,10223.173953533173,10227.341419696808,bigbrain_770_0_6255.nii,162001
save_incremented,10264.861960172653,10354.897339344025,bigbrain_770_0_6255.nii,162001
load_img,8713.250962257385,8714.131520986557,bigbrain_6930_5436_2085.nii,161830
increment_data,8746.840711593628,8753.084252357483,bigbrain_6930_5436_2085.nii,161830
save_incremented,8868.481160402298,9175.8811917305,bigbrain_6930_5436_2085.nii,161830
load_img,3590.5284786224365,3591.7166867256165,bigbrain_4620_0_2085.nii,161779
increment_data,3765.7486238479614,3767.554354429245,bigbrain_4620_0_2085.nii,161779
save_incremented,3841.097601413727,4149.486848592758,bigbrain_4620_0_2085.nii,161779
load_img,9719.385543107986,9720.082561969757,bigbrain_2310_3020_1390.nii,161902
increment_data,9803.784853219986,9804.66776394844,bigbrain_2310_3020_1390.nii,161902
save_incremented,9856.070164203644,10238.363977909088,bigbrain_2310_3020_1390.nii,161902
load_img,381.0719838142395,381.4652395248413,bigbrain_6160_5436_3475.nii,162007
increment_data,571.3894608020782,574.817227602005,bigbrain_6160_5436_3475.nii,162007
save_incremented,574.8273558616638,810.3891954421997,bigbrain_6160_5436_3475.nii,162007
load_img,4548.493001461029,4551.377644300461,bigbrain_1540_3020_5560.nii,161974
increment_data,4735.074187040329,4739.567675828934,bigbrain_1540_3020_5560.nii,161974
save_incremented,4868.141574382782,5135.9338409900665,bigbrain_1540_3020_5560.nii,161974
load_img,5965.478624820709,5966.001966238022,bigbrain_4620_604_6255.nii,161968
increment_data,5988.02578663826,5992.171655416489,bigbrain_4620_604_6255.nii,161968
save_incremented,6048.91805768013,6345.26810002327,bigbrain_4620_604_6255.nii,161968
load_img,6980.037957668304,6980.698655605316,bigbrain_770_4832_6255.nii,161749
increment_data,7367.623011827469,7372.09721493721,bigbrain_770_4832_6255.nii,161749
save_incremented,7401.189565420151,7736.767466068268,bigbrain_770_4832_6255.nii,161749
load_img,7352.990791559219,7353.794959783554,bigbrain_2310_3020_2780.nii,161971
increment_data,7706.630697250366,7711.697358369827,bigbrain_2310_3020_2780.nii,161971
save_incremented,7803.201289653778,7892.176280498505,bigbrain_2310_3020_2780.nii,161971
load_img,8716.48998427391,8717.049676179886,bigbrain_3850_3020_4170.nii,161932
increment_data,8746.830325126648,8753.652412891388,bigbrain_3850_3020_4170.nii,161932
save_incremented,9047.985971212387,9635.3789331913,bigbrain_3850_3020_4170.nii,161932
load_img,2505.4938004016876,2505.883415699005,bigbrain_6930_4228_3475.nii,161794
increment_data,2569.7348396778107,2571.545554161072,bigbrain_6930_4228_3475.nii,161794
save_incremented,2823.8116266727448,3167.967436313629,bigbrain_6930_4228_3475.nii,161794
load_img,7670.850802659988,7671.354195833206,bigbrain_3850_3020_695.nii,162016
increment_data,7930.787178516388,7935.64449763298,bigbrain_3850_3020_695.nii,162016
save_incremented,8069.918421983719,8403.92218708992,bigbrain_3850_3020_695.nii,162016
load_img,9129.51640510559,9130.058790683746,bigbrain_5390_4832_6255.nii,161956
increment_data,9624.054322004318,9626.311185359955,bigbrain_5390_4832_6255.nii,161956
save_incremented,9637.803046703339,9671.226155042648,bigbrain_5390_4832_6255.nii,161956
load_img,1852.8426342010498,1853.9474503993988,bigbrain_2310_0_2780.nii,161932
increment_data,2032.3811299800873,2034.4727902412415,bigbrain_2310_0_2780.nii,161932
save_incremented,2043.1002140045166,2152.3809690475464,bigbrain_2310_0_2780.nii,161932
load_img,4738.277478933334,4739.659222602844,bigbrain_4620_4228_2780.nii,161875
increment_data,4908.640731096268,4913.304550886154,bigbrain_4620_4228_2780.nii,161875
save_incremented,4926.643039464951,5152.538284301758,bigbrain_4620_4228_2780.nii,161875
load_img,6768.3718864917755,6770.2906358242035,bigbrain_6160_5436_6255.nii,161971
increment_data,6858.086768388748,6860.259941577911,bigbrain_6160_5436_6255.nii,161971
save_incremented,6930.383512735367,7080.9741044044495,bigbrain_6160_5436_6255.nii,161971
load_img,3481.6334116458893,3482.0259561538696,bigbrain_3850_4228_4170.nii,161941
increment_data,3589.068201780319,3591.4307589530945,bigbrain_3850_4228_4170.nii,161941
save_incremented,3713.9287374019623,4049.3556563854218,bigbrain_3850_4228_4170.nii,161941
load_img,9515.06393122673,9515.759677171707,bigbrain_0_4832_3475.nii,161770
increment_data,9739.374613761902,9741.095853805542,bigbrain_0_4832_3475.nii,161770
save_incremented,9812.497571706772,10062.530301809311,bigbrain_0_4832_3475.nii,161770
load_img,1017.1427805423737,1017.5270292758942,bigbrain_6930_4228_6255.nii,162016
increment_data,1065.622076034546,1068.5209929943085,bigbrain_6930_4228_6255.nii,162016
save_incremented,1213.2516055107117,1393.3386843204498,bigbrain_6930_4228_6255.nii,162016
load_img,9518.878898382187,9519.471207380295,bigbrain_6930_0_4170.nii,161863
increment_data,9740.632190465927,9741.909457206726,bigbrain_6930_0_4170.nii,161863
save_incremented,9825.48617720604,10078.406129598618,bigbrain_6930_0_4170.nii,161863
load_img,1067.9304876327515,1068.972953081131,bigbrain_3850_1208_2780.nii,162004
increment_data,1286.6889624595642,1296.787754535675,bigbrain_3850_1208_2780.nii,162004
save_incremented,1311.2282514572144,1469.9301528930664,bigbrain_3850_1208_2780.nii,162004
load_img,6770.118897438049,6770.997774839401,bigbrain_1540_1208_1390.nii,161812
increment_data,6858.519341945648,6861.651656866074,bigbrain_1540_1208_1390.nii,161812
save_incremented,6978.7636914253235,7137.9271647930145,bigbrain_1540_1208_1390.nii,161812
load_img,8716.619744300842,8717.361849784851,bigbrain_3850_3624_5560.nii,161899
increment_data,8746.892997264862,8753.57754945755,bigbrain_3850_3624_5560.nii,161899
save_incremented,8972.567119836807,9622.99005484581,bigbrain_3850_3624_5560.nii,161899
load_img,381.03688859939575,381.43441891670227,bigbrain_6160_1812_4170.nii,161920
increment_data,571.3884279727936,574.7757577896118,bigbrain_6160_1812_4170.nii,161920
save_incremented,574.7887995243073,810.0327036380768,bigbrain_6160_1812_4170.nii,161920
load_img,2536.079977989197,2536.4650931358337,bigbrain_3850_4228_2780.nii,162028
increment_data,2569.769685268402,2571.6172177791595,bigbrain_3850_4228_2780.nii,162028
save_incremented,2823.8129029273987,3236.5671203136444,bigbrain_3850_4228_2780.nii,162028
load_img,8716.75951576233,8717.622954845428,bigbrain_770_2416_695.nii,161953
increment_data,8746.964015483856,8753.158753156662,bigbrain_770_2416_695.nii,161953
save_incremented,8803.10218501091,9142.87120461464,bigbrain_770_2416_695.nii,161953
load_img,5652.621212482452,5655.625777959824,bigbrain_3080_3624_1390.nii,161770
increment_data,5693.35893368721,5698.2654366493225,bigbrain_3080_3624_1390.nii,161770
save_incremented,5781.310393810272,6334.358258008957,bigbrain_3080_3624_1390.nii,161770
load_img,8709.630140542984,8710.436201334,bigbrain_1540_604_3475.nii,161767
increment_data,8746.803497076035,8752.788302898407,bigbrain_1540_604_3475.nii,161767
save_incremented,8791.398767709732,9142.377384662628,bigbrain_1540_604_3475.nii,161767
load_img,8659.144799232483,8659.880329847336,bigbrain_5390_1812_0.nii,161827
increment_data,8744.012751817703,8745.493429899216,bigbrain_5390_1812_0.nii,161827
save_incremented,8747.227867603302,9106.705492734909,bigbrain_5390_1812_0.nii,161827
load_img,8416.500247955322,8416.924449205399,bigbrain_1540_2416_0.nii,161776
increment_data,8738.763888120651,8740.045268297195,bigbrain_1540_2416_0.nii,161776
save_incremented,8747.184226036072,9136.207962751389,bigbrain_1540_2416_0.nii,161776
load_img,8476.049276351929,8476.54494023323,bigbrain_1540_4228_695.nii,161914
increment_data,8741.239875555038,8742.478839874268,bigbrain_1540_4228_695.nii,161914
save_incremented,8747.224340438843,9140.70111823082,bigbrain_1540_4228_695.nii,161914
load_img,5698.167459964752,5698.8398649692535,bigbrain_6160_1208_1390.nii,161911
increment_data,5784.360952615738,5785.522499084473,bigbrain_6160_1208_1390.nii,161911
save_incremented,5798.449714183807,6335.758932828903,bigbrain_6160_1208_1390.nii,161911
load_img,8405.413942813873,8406.10256934166,bigbrain_5390_4228_695.nii,161860
increment_data,8718.664001464844,8721.175671577454,bigbrain_5390_4228_695.nii,161860
save_incremented,8746.398636341095,8977.977666378021,bigbrain_5390_4228_695.nii,161860
load_img,9400.600111484528,9400.991530895233,bigbrain_2310_5436_2780.nii,161815
increment_data,9632.582513093948,9633.718945741653,bigbrain_2310_5436_2780.nii,161815
save_incremented,9730.30551981926,9760.178055047989,bigbrain_2310_5436_2780.nii,161815
load_img,9386.659007787704,9387.04127407074,bigbrain_0_4832_4865.nii,161845
increment_data,9631.956882476807,9633.092603206635,bigbrain_0_4832_4865.nii,161845
save_incremented,9684.412080526352,9716.530982255936,bigbrain_0_4832_4865.nii,161845
load_img,8406.00303721428,8406.659562587738,bigbrain_0_3020_2085.nii,161947
increment_data,8732.174493074417,8734.659144878387,bigbrain_0_3020_2085.nii,161947
save_incremented,8747.158262968063,9140.832961320877,bigbrain_0_3020_2085.nii,161947
load_img,302.79695296287537,303.1892502307892,bigbrain_6160_3020_2780.nii,161983
increment_data,571.3631107807159,574.8351681232452,bigbrain_6160_3020_2780.nii,161983
save_incremented,574.8452696800232,824.8043210506439,bigbrain_6160_3020_2780.nii,161983
load_img,4544.143365621567,4544.5458216667175,bigbrain_3850_1208_0.nii,161806
increment_data,4547.170348405838,4550.94549202919,bigbrain_3850_1208_0.nii,161806
save_incremented,4726.861638069153,4860.868221998215,bigbrain_3850_1208_0.nii,161806
load_img,1067.9740982055664,1068.8925385475159,bigbrain_0_3020_5560.nii,161758
increment_data,1270.2904250621796,1279.8748865127563,bigbrain_0_3020_5560.nii,161758
save_incremented,1393.2850646972656,1553.0986754894257,bigbrain_0_3020_5560.nii,161758
load_img,5698.139876842499,5698.876944303513,bigbrain_770_604_695.nii,161878
increment_data,5789.034682750702,5791.317051649094,bigbrain_770_604_695.nii,161878
save_incremented,5797.237638711929,6334.9791469573975,bigbrain_770_604_695.nii,161878
load_img,9950.45374083519,9950.926712274551,bigbrain_5390_2416_4170.nii,161881
increment_data,10245.5306994915,10248.732180595398,bigbrain_5390_2416_4170.nii,161881
save_incremented,10264.710519075394,10354.35365319252,bigbrain_5390_2416_4170.nii,161881
load_img,7647.474885702133,7648.183748245239,bigbrain_3080_3020_4170.nii,161794
increment_data,7875.881591558456,7877.353226661682,bigbrain_3080_3020_4170.nii,161794
save_incremented,7932.528514385223,8233.897773981094,bigbrain_3080_3020_4170.nii,161794
load_img,4150.999229669571,4151.479996442795,bigbrain_0_1208_6255.nii,161860
increment_data,4233.889180660248,4242.310503959656,bigbrain_0_1208_6255.nii,161860
save_incremented,4546.933952331543,4710.32222533226,bigbrain_0_1208_6255.nii,161860
load_img,2531.315242767334,2531.7083234786987,bigbrain_770_3020_2780.nii,161896
increment_data,2569.7547969818115,2571.5176877975464,bigbrain_770_3020_2780.nii,161896
save_incremented,2823.809196472168,3049.6307034492493,bigbrain_770_3020_2780.nii,161896
load_img,6989.499116659164,6990.060078382492,bigbrain_4620_5436_4865.nii,162028
increment_data,7624.211723804474,7631.189430236816,bigbrain_4620_5436_4865.nii,162028
save_incremented,7661.242313623428,7772.2599148750305,bigbrain_4620_5436_4865.nii,162028
load_img,9447.300863981247,9447.69043135643,bigbrain_1540_1812_4170.nii,161926
increment_data,9638.474845647812,9639.520366668701,bigbrain_1540_1812_4170.nii,161926
save_incremented,9775.982792854309,9850.489894390106,bigbrain_1540_1812_4170.nii,161926
load_img,3270.3716390132904,3270.7554335594177,bigbrain_4620_1812_2780.nii,161758
increment_data,3281.3723549842834,3282.3290259838104,bigbrain_4620_1812_2780.nii,161758
save_incremented,3316.5902876853943,3698.282260656357,bigbrain_4620_1812_2780.nii,161758
load_img,3273.3281700611115,3273.712303876877,bigbrain_4620_1812_695.nii,161923
increment_data,3281.3800525665283,3283.072914123535,bigbrain_4620_1812_695.nii,161923
