driver_program,0,874.3914792537689,/dev/shm/val/spark-1572142398-tmpfs_1it_96cpus_20bb-1,allfiles
load_img,870.7130942344666,871.8837232589722,bigbrain_4620_4832_2780.nii,260088
increment_data,871.8901243209839,873.5848710536957,bigbrain_4620_4832_2780.nii,260088
save_incremented,873.5851330757141,874.3361914157867,bigbrain_4620_4832_2780.nii,260088
load_img,870.6043918132782,871.8265011310577,bigbrain_6160_0_1390.nii,261054
increment_data,871.8333420753479,873.6737060546875,bigbrain_6160_0_1390.nii,261054
save_incremented,873.6739394664764,874.3355476856232,bigbrain_6160_0_1390.nii,261054
load_img,870.5910325050354,871.8145544528961,bigbrain_3080_4228_0.nii,265704
increment_data,871.8217628002167,873.6527500152588,bigbrain_3080_4228_0.nii,265704
save_incremented,873.653005361557,874.3113567829132,bigbrain_3080_4228_0.nii,265704
load_img,870.5496957302094,871.7669339179993,bigbrain_0_4228_4865.nii,259908
increment_data,871.7733447551727,873.6134243011475,bigbrain_0_4228_4865.nii,259908
save_incremented,873.6136717796326,874.2921152114868,bigbrain_0_4228_4865.nii,259908
load_img,870.0679376125336,871.6936464309692,bigbrain_1540_4832_0.nii,265721
increment_data,871.7035005092621,873.6217138767242,bigbrain_1540_4832_0.nii,265721
save_incremented,873.6220591068268,874.2929329872131,bigbrain_1540_4832_0.nii,265721
load_img,870.3927526473999,871.6787402629852,bigbrain_6160_1208_3475.nii,261211
increment_data,871.6854021549225,873.466320514679,bigbrain_6160_1208_3475.nii,261211
save_incremented,873.4667029380798,874.2876226902008,bigbrain_6160_1208_3475.nii,261211
load_img,870.5690226554871,871.501936674118,bigbrain_770_1208_695.nii,259976
increment_data,871.5080270767212,872.8609442710876,bigbrain_770_1208_695.nii,259976
save_incremented,872.8612990379333,873.5637078285217,bigbrain_770_1208_695.nii,259976
load_img,869.4720788002014,871.4654624462128,bigbrain_2310_604_2780.nii,259898
increment_data,871.4730112552643,873.36479139328,bigbrain_2310_604_2780.nii,259898
save_incremented,873.365672826767,874.1638104915619,bigbrain_2310_604_2780.nii,259898
load_img,870.4369313716888,871.4536633491516,bigbrain_770_1208_0.nii,260980
increment_data,871.4593758583069,872.8686215877533,bigbrain_770_1208_0.nii,260980
save_incremented,872.8689067363739,873.3923599720001,bigbrain_770_1208_0.nii,260980
load_img,869.6205105781555,871.4178686141968,bigbrain_3850_0_4865.nii,259773
increment_data,871.4287977218628,873.295645236969,bigbrain_3850_0_4865.nii,259773
save_incremented,873.2971787452698,874.1775600910187,bigbrain_3850_0_4865.nii,259773
load_img,870.0493006706238,871.4060959815979,bigbrain_4620_2416_3475.nii,259959
increment_data,871.4134721755981,873.269538640976,bigbrain_4620_2416_3475.nii,259959
save_incremented,873.2698156833649,874.0985770225525,bigbrain_4620_2416_3475.nii,259959
load_img,870.4654383659363,871.4036841392517,bigbrain_6930_604_4170.nii,262628
increment_data,871.4094905853271,872.8589951992035,bigbrain_6930_604_4170.nii,262628
save_incremented,872.8593335151672,873.3689479827881,bigbrain_6930_604_4170.nii,262628
load_img,870.0015299320221,871.3943667411804,bigbrain_2310_1208_0.nii,262662
increment_data,871.4012484550476,873.2490050792694,bigbrain_2310_1208_0.nii,262662
save_incremented,873.2493047714233,874.0873281955719,bigbrain_2310_1208_0.nii,262662
load_img,869.9655718803406,871.3792309761047,bigbrain_3850_1812_695.nii,259786
increment_data,871.38627409935,873.2648637294769,bigbrain_3850_1812_695.nii,259786
save_incremented,873.2651410102844,874.1180908679962,bigbrain_3850_1812_695.nii,259786
load_img,869.9038107395172,871.3244740962982,bigbrain_5390_0_4170.nii,259681
increment_data,871.3313248157501,873.2104585170746,bigbrain_5390_0_4170.nii,259681
save_incremented,873.2107775211334,874.0648813247681,bigbrain_5390_0_4170.nii,259681
load_img,869.8600294589996,871.267404794693,bigbrain_6930_4832_5560.nii,261179
increment_data,871.2743451595306,873.1675226688385,bigbrain_6930_4832_5560.nii,261179
save_incremented,873.1677749156952,874.0936117172241,bigbrain_6930_4832_5560.nii,261179
load_img,870.0125575065613,871.2340586185455,bigbrain_0_1208_695.nii,264958
increment_data,871.241372346878,872.6800031661987,bigbrain_0_1208_695.nii,264958
save_incremented,872.6803023815155,873.566507101059,bigbrain_0_1208_695.nii,264958
load_img,869.6545760631561,871.183824300766,bigbrain_6930_3020_2085.nii,259995
increment_data,871.1927020549774,873.0835883617401,bigbrain_6930_3020_2085.nii,259995
save_incremented,873.0839078426361,873.9768178462982,bigbrain_6930_3020_2085.nii,259995
load_img,869.9410622119904,871.1621510982513,bigbrain_6160_4832_3475.nii,260377
increment_data,871.1692600250244,873.1072285175323,bigbrain_6160_4832_3475.nii,260377
save_incremented,873.1075491905212,873.9943151473999,bigbrain_6160_4832_3475.nii,260377
load_img,870.1149179935455,871.1400172710419,bigbrain_0_1208_4170.nii,259922
increment_data,871.1459407806396,872.5944163799286,bigbrain_0_1208_4170.nii,259922
save_incremented,872.5948004722595,873.1405899524689,bigbrain_0_1208_4170.nii,259922
load_img,869.5599212646484,871.1314532756805,bigbrain_3080_0_4865.nii,263389
increment_data,871.1395115852356,873.0481798648834,bigbrain_3080_0_4865.nii,263389
save_incremented,873.0484893321991,873.9560697078705,bigbrain_3080_0_4865.nii,263389
load_img,869.9655520915985,871.130701303482,bigbrain_770_3624_4170.nii,259889
increment_data,871.1377010345459,872.6738140583038,bigbrain_770_3624_4170.nii,259889
save_incremented,872.6741673946381,873.2072341442108,bigbrain_770_3624_4170.nii,259889
load_img,869.583173751831,871.0791637897491,bigbrain_1540_3624_695.nii,265680
increment_data,871.090104341507,872.6703786849976,bigbrain_1540_3624_695.nii,265680
save_incremented,872.6707623004913,873.6274380683899,bigbrain_1540_3624_695.nii,265680
load_img,869.5062668323517,870.7494261264801,bigbrain_3080_5436_695.nii,261157
increment_data,870.7558999061584,872.2647123336792,bigbrain_3080_5436_695.nii,261157
save_incremented,872.265566110611,872.8908500671387,bigbrain_3080_5436_695.nii,261157
load_img,869.7455461025238,870.7035675048828,bigbrain_6930_1208_6255.nii,263399
increment_data,870.7090611457825,872.3569314479828,bigbrain_6930_1208_6255.nii,263399
save_incremented,872.3595094680786,872.9538593292236,bigbrain_6930_1208_6255.nii,263399
load_img,869.9255266189575,870.6631343364716,bigbrain_6930_1812_695.nii,259967
increment_data,870.6699123382568,872.7100577354431,bigbrain_6930_1812_695.nii,259967
save_incremented,872.7103266716003,873.7423491477966,bigbrain_6930_1812_695.nii,259967
load_img,869.851122379303,870.5899350643158,bigbrain_5390_5436_4170.nii,262640
increment_data,870.5946049690247,872.0005171298981,bigbrain_5390_5436_4170.nii,262640
save_incremented,872.000786781311,872.7063653469086,bigbrain_5390_5436_4170.nii,262640
load_img,869.6301119327545,870.5756435394287,bigbrain_2310_2416_0.nii,260161
increment_data,870.580828666687,871.9642879962921,bigbrain_2310_2416_0.nii,260161
save_incremented,871.9646091461182,872.6704308986664,bigbrain_2310_2416_0.nii,260161
load_img,869.2755465507507,870.5470781326294,bigbrain_1540_3020_695.nii,260957
increment_data,870.5533957481384,872.0009956359863,bigbrain_1540_3020_695.nii,260957
save_incremented,872.0013387203217,872.7115428447723,bigbrain_1540_3020_695.nii,260957
load_img,869.5412986278534,870.4070658683777,bigbrain_6160_1812_4170.nii,259740
increment_data,870.4128575325012,872.440943479538,bigbrain_6160_1812_4170.nii,259740
save_incremented,872.4413194656372,873.4914398193359,bigbrain_6160_1812_4170.nii,259740
load_img,869.3796620368958,870.3096160888672,bigbrain_6930_5436_2780.nii,260334
increment_data,870.3140780925751,871.566121339798,bigbrain_6930_5436_2780.nii,260334
save_incremented,871.5664665699005,872.3896999359131,bigbrain_6930_5436_2780.nii,260334
load_img,869.3501298427582,870.2771558761597,bigbrain_1540_1812_3475.nii,260362
increment_data,870.2816541194916,871.5452182292938,bigbrain_1540_1812_3475.nii,260362
save_incremented,871.5455687046051,872.3651928901672,bigbrain_1540_1812_3475.nii,260362
load_img,869.3449831008911,870.2645750045776,bigbrain_6930_3624_6255.nii,259703
increment_data,870.2694373130798,871.5363483428955,bigbrain_6930_3624_6255.nii,259703
save_incremented,871.5366997718811,872.3558030128479,bigbrain_6930_3624_6255.nii,259703
load_img,862.2300534248352,864.1702625751495,bigbrain_6930_1208_5560.nii,260170
increment_data,864.1732392311096,867.0303361415863,bigbrain_6930_1208_5560.nii,260170
