driver_program,0,993.5089178085327,/pmem1-data/val/spark-1572519685-optaneAD_1it_25cpus_20bb-0,allfiles
load_img,63.64224290847778,64.05863380432129,bigbrain_6930_5436_2780.nii,140289
increment_data,64.06210541725159,64.71829533576965,bigbrain_6930_5436_2780.nii,140289
save_incremented,64.71852087974548,67.45093965530396,bigbrain_6930_5436_2780.nii,140289
load_img,64.88321280479431,65.3077244758606,bigbrain_1540_4832_0.nii,140272
increment_data,65.31146144866943,66.17633986473083,bigbrain_1540_4832_0.nii,140272
save_incremented,66.17663073539734,72.08187890052795,bigbrain_1540_4832_0.nii,140272
load_img,64.88291525840759,65.3113362789154,bigbrain_770_3624_4170.nii,140283
increment_data,65.31481885910034,66.18436312675476,bigbrain_770_3624_4170.nii,140283
save_incremented,66.18469333648682,73.33470559120178,bigbrain_770_3624_4170.nii,140283
load_img,65.23189377784729,65.76057767868042,bigbrain_2310_1208_0.nii,140322
increment_data,65.76432633399963,66.57793474197388,bigbrain_2310_1208_0.nii,140322
save_incremented,66.57817673683167,68.88877296447754,bigbrain_2310_1208_0.nii,140322
load_img,65.21965146064758,65.77122449874878,bigbrain_4620_4832_2780.nii,140331
increment_data,65.77524900436401,66.57317924499512,bigbrain_4620_4832_2780.nii,140331
save_incremented,66.57343053817749,72.24885654449463,bigbrain_4620_4832_2780.nii,140331
load_img,65.25207281112671,65.78249216079712,bigbrain_2310_604_2780.nii,140343
increment_data,65.78621864318848,66.6102180480957,bigbrain_2310_604_2780.nii,140343
save_incremented,66.61052203178406,68.92463779449463,bigbrain_2310_604_2780.nii,140343
load_img,65.23917484283447,65.7921257019043,bigbrain_770_1208_695.nii,140340
increment_data,65.79611206054688,66.58057856559753,bigbrain_770_1208_695.nii,140340
save_incremented,66.58082318305969,72.64933443069458,bigbrain_770_1208_695.nii,140340
load_img,65.2799916267395,65.80471205711365,bigbrain_5390_5436_4170.nii,140295
increment_data,65.80864334106445,66.62865376472473,bigbrain_5390_5436_4170.nii,140295
save_incremented,66.62957811355591,68.93824315071106,bigbrain_5390_5436_4170.nii,140295
load_img,65.31798434257507,65.83817148208618,bigbrain_6160_0_1390.nii,140307
increment_data,65.84201455116272,66.65681624412537,bigbrain_6160_0_1390.nii,140307
save_incremented,66.6570360660553,72.4841468334198,bigbrain_6160_0_1390.nii,140307
load_img,65.37080097198486,65.8881847858429,bigbrain_6930_1208_6255.nii,140271
increment_data,65.89214563369751,66.94361519813538,bigbrain_6930_1208_6255.nii,140271
save_incremented,66.94384431838989,75.11318755149841,bigbrain_6930_1208_6255.nii,140271
load_img,65.33955335617065,65.91809511184692,bigbrain_3080_4228_0.nii,140292
increment_data,65.92225670814514,66.75529098510742,bigbrain_3080_4228_0.nii,140292
save_incremented,66.75571250915527,75.26364350318909,bigbrain_3080_4228_0.nii,140292
load_img,65.48656272888184,65.97681498527527,bigbrain_6160_4832_3475.nii,140334
increment_data,65.98072218894958,66.76996517181396,bigbrain_6160_4832_3475.nii,140334
save_incremented,66.77020525932312,69.18987703323364,bigbrain_6160_4832_3475.nii,140334
load_img,65.58303380012512,66.05034303665161,bigbrain_6930_3020_2085.nii,140313
increment_data,66.0540521144867,66.81955027580261,bigbrain_6930_3020_2085.nii,140313
save_incremented,66.81980085372925,73.18567180633545,bigbrain_6930_3020_2085.nii,140313
load_img,65.55736327171326,66.07082486152649,bigbrain_0_1208_695.nii,140298
increment_data,66.0746853351593,66.83435034751892,bigbrain_0_1208_695.nii,140298
save_incremented,66.83459258079529,75.78122425079346,bigbrain_0_1208_695.nii,140298
load_img,65.57277035713196,66.08758926391602,bigbrain_4620_2416_3475.nii,140319
increment_data,66.09166550636292,66.85690665245056,bigbrain_4620_2416_3475.nii,140319
save_incremented,66.85716700553894,74.81956386566162,bigbrain_4620_2416_3475.nii,140319
load_img,65.64055609703064,66.14402270317078,bigbrain_6160_1812_4170.nii,140310
increment_data,66.1482367515564,66.92117071151733,bigbrain_6160_1812_4170.nii,140310
save_incremented,66.92184782028198,75.82593154907227,bigbrain_6160_1812_4170.nii,140310
load_img,65.65814924240112,66.15591645240784,bigbrain_6160_1208_3475.nii,140286
increment_data,66.15969634056091,66.92402362823486,bigbrain_6160_1208_3475.nii,140286
save_incremented,66.9242091178894,75.82437491416931,bigbrain_6160_1208_3475.nii,140286
load_img,65.64530372619629,66.15908980369568,bigbrain_5390_0_4170.nii,140337
increment_data,66.1630187034607,66.94019937515259,bigbrain_5390_0_4170.nii,140337
save_incremented,66.94036483764648,75.84491801261902,bigbrain_5390_0_4170.nii,140337
load_img,65.66764688491821,66.1708014011383,bigbrain_1540_1812_3475.nii,140316
increment_data,66.17478728294373,66.93988156318665,bigbrain_1540_1812_3475.nii,140316
save_incremented,66.94008946418762,75.75127506256104,bigbrain_1540_1812_3475.nii,140316
load_img,65.70458841323853,66.17739939689636,bigbrain_3850_0_4865.nii,140325
increment_data,66.1813395023346,66.9576187133789,bigbrain_3850_0_4865.nii,140325
save_incremented,66.95782351493835,75.20405745506287,bigbrain_3850_0_4865.nii,140325
load_img,65.74154329299927,66.23701882362366,bigbrain_0_4228_4865.nii,140328
increment_data,66.24066996574402,67.19160270690918,bigbrain_0_4228_4865.nii,140328
save_incremented,67.19197082519531,75.1902756690979,bigbrain_0_4228_4865.nii,140328
load_img,65.75918102264404,66.24815964698792,bigbrain_6930_3624_6255.nii,140280
increment_data,66.25186824798584,66.99260354042053,bigbrain_6930_3624_6255.nii,140280
save_incremented,66.9928331375122,75.70279383659363,bigbrain_6930_3624_6255.nii,140280
load_img,65.76444125175476,66.25297164916992,bigbrain_3850_1812_695.nii,140277
increment_data,66.2569968700409,67.06796956062317,bigbrain_3850_1812_695.nii,140277
save_incremented,67.06816554069519,75.3651773929596,bigbrain_3850_1812_695.nii,140277
load_img,65.77926993370056,66.27116894721985,bigbrain_6930_1812_695.nii,140304
increment_data,66.27515316009521,67.08539295196533,bigbrain_6930_1812_695.nii,140304
save_incremented,67.0856351852417,72.86530756950378,bigbrain_6930_1812_695.nii,140304
load_img,65.84805560112,66.34222626686096,bigbrain_6930_4832_5560.nii,140301
increment_data,66.34639883041382,67.15923714637756,bigbrain_6930_4832_5560.nii,140301
save_incremented,67.1594443321228,75.2983467578888,bigbrain_6930_4832_5560.nii,140301
load_img,73.69889450073242,74.89487338066101,bigbrain_0_1208_4170.nii,140289
increment_data,74.89827060699463,75.68443751335144,bigbrain_0_1208_4170.nii,140289
save_incremented,75.68463706970215,77.83707880973816,bigbrain_0_1208_4170.nii,140289
load_img,78.59839653968811,79.11825466156006,bigbrain_2310_2416_0.nii,140343
increment_data,79.12223100662231,79.89895558357239,bigbrain_2310_2416_0.nii,140343
save_incremented,79.89917254447937,80.60145998001099,bigbrain_2310_2416_0.nii,140343
load_img,78.70283818244934,79.306227684021,bigbrain_770_1208_0.nii,140334
increment_data,79.30998420715332,80.13896751403809,bigbrain_770_1208_0.nii,140334
save_incremented,80.1396005153656,80.83753871917725,bigbrain_770_1208_0.nii,140334
load_img,79.50798273086548,79.98600053787231,bigbrain_6930_604_4170.nii,140322
increment_data,79.9889669418335,80.73573207855225,bigbrain_6930_604_4170.nii,140322
save_incremented,80.7360315322876,81.76039791107178,bigbrain_6930_604_4170.nii,140322
load_img,83.54520750045776,84.07890701293945,bigbrain_3080_5436_695.nii,140295
increment_data,84.08248233795166,84.88904571533203,bigbrain_3080_5436_695.nii,140295
save_incremented,84.88932728767395,85.99011754989624,bigbrain_3080_5436_695.nii,140295
load_img,95.08151245117188,95.54824423789978,bigbrain_770_0_1390.nii,140283
increment_data,95.55119347572327,96.31194353103638,bigbrain_770_0_1390.nii,140283
save_incremented,96.31222486495972,99.26250958442688,bigbrain_770_0_1390.nii,140283
load_img,95.53263568878174,95.99603867530823,bigbrain_6160_5436_3475.nii,140331
increment_data,95.99904084205627,96.77945446968079,bigbrain_6160_5436_3475.nii,140331
save_incremented,96.77992868423462,99.08264708518982,bigbrain_6160_5436_3475.nii,140331
load_img,95.51286149024963,95.99927020072937,bigbrain_6930_1208_5560.nii,140272
increment_data,96.0020763874054,96.85942268371582,bigbrain_6930_1208_5560.nii,140272
save_incremented,96.86002373695374,99.26387810707092,bigbrain_6930_1208_5560.nii,140272
load_img,95.48188424110413,96.01073861122131,bigbrain_1540_3624_695.nii,140340
increment_data,96.01394510269165,96.78763103485107,bigbrain_1540_3624_695.nii,140340
save_incremented,96.78784823417664,99.44571089744568,bigbrain_1540_3624_695.nii,140340
load_img,95.88808083534241,96.2991075515747,bigbrain_1540_3020_695.nii,140313
increment_data,96.30231046676636,97.10668063163757,bigbrain_1540_3020_695.nii,140313
save_incremented,97.10699915885925,98.49696278572083,bigbrain_1540_3020_695.nii,140313
load_img,96.22386622428894,96.73099112510681,bigbrain_4620_5436_4170.nii,140304
increment_data,96.73443794250488,97.88071656227112,bigbrain_4620_5436_4170.nii,140304
save_incremented,97.8812403678894,99.18814134597778,bigbrain_4620_5436_4170.nii,140304
load_img,97.79120993614197,98.37140798568726,bigbrain_3850_0_1390.nii,140310
increment_data,98.3744523525238,99.07118964195251,bigbrain_3850_0_1390.nii,140310
save_incremented,99.07143950462341,109.12371349334717,bigbrain_3850_0_1390.nii,140310
load_img,97.56280064582825,98.37761902809143,bigbrain_5390_604_3475.nii,140325
increment_data,98.38102340698242,99.29974150657654,bigbrain_5390_604_3475.nii,140325
save_incremented,99.29994082450867,105.1346845626831,bigbrain_5390_604_3475.nii,140325
load_img,97.9887855052948,98.59085249900818,bigbrain_6930_3624_5560.nii,140292
increment_data,98.59399843215942,100.03236365318298,bigbrain_6930_3624_5560.nii,140292
save_incremented,100.03511214256287,110.02496123313904,bigbrain_6930_3624_5560.nii,140292
load_img,98.26877331733704,98.68207788467407,bigbrain_2310_0_3475.nii,140319
increment_data,98.68523669242859,99.39103293418884,bigbrain_2310_0_3475.nii,140319
save_incremented,99.3912341594696,108.88697242736816,bigbrain_2310_0_3475.nii,140319
load_img,98.06556177139282,98.72453665733337,bigbrain_6160_3020_2780.nii,140277
increment_data,98.72792339324951,100.13472485542297,bigbrain_6160_3020_2780.nii,140277
save_incremented,100.1349458694458,107.19792699813843,bigbrain_6160_3020_2780.nii,140277
load_img,98.30488896369934,98.80377745628357,bigbrain_3080_0_4865.nii,140307
increment_data,98.80727887153625,100.22585535049438,bigbrain_3080_0_4865.nii,140307
save_incremented,100.2262191772461,107.6140832901001,bigbrain_3080_0_4865.nii,140307
load_img,98.5487949848175,99.13190770149231,bigbrain_3080_1812_3475.nii,140286
increment_data,99.13536548614502,100.24107384681702,bigbrain_3080_1812_3475.nii,140286
save_incremented,100.24181985855103,109.60617923736572,bigbrain_3080_1812_3475.nii,140286
load_img,99.00373315811157,99.45591259002686,bigbrain_6160_5436_5560.nii,140271
increment_data,99.45949530601501,100.25494050979614,bigbrain_6160_5436_5560.nii,140271
