driver_program,0,10583.896435499191,/home/users/vhayots/spark-1572106996-isilon_1it_25cpus_20bb-0,allfiles
load_img,683.2988817691803,684.1504516601562,bigbrain_0_604_1390.nii,384720
increment_data,717.1890554428101,723.2044079303741,bigbrain_0_604_1390.nii,384720
save_incremented,734.3168678283691,851.0045056343079,bigbrain_0_604_1390.nii,384720
load_img,9076.026096105576,9076.439618825912,bigbrain_1540_604_3475.nii,384567
increment_data,9163.374881982803,9167.693064451218,bigbrain_1540_604_3475.nii,384567
save_incremented,9176.869916200638,9213.716690301895,bigbrain_1540_604_3475.nii,384567
load_img,9902.456560611725,9902.910073518753,bigbrain_6160_4228_5560.nii,384754
increment_data,9978.802968978882,9980.787456274033,bigbrain_6160_4228_5560.nii,384754
save_incremented,9996.822333574295,10078.570576906204,bigbrain_6160_4228_5560.nii,384754
load_img,3080.370472431183,3080.9468126296997,bigbrain_2310_1812_4865.nii,384600
increment_data,3081.9065539836884,3083.75795006752,bigbrain_2310_1812_4865.nii,384600
save_incremented,3118.19477391243,3193.6438162326813,bigbrain_2310_1812_4865.nii,384600
load_img,1703.512652873993,1703.8999462127686,bigbrain_6930_3624_2780.nii,384567
increment_data,1753.200834274292,1754.773190498352,bigbrain_6930_3624_2780.nii,384567
save_incremented,1759.8524582386017,1814.3172636032104,bigbrain_6930_3624_2780.nii,384567
load_img,7032.689735651016,7033.3477993011475,bigbrain_770_604_1390.nii,384672
increment_data,7062.007702589035,7066.460876464844,bigbrain_770_604_1390.nii,384672
save_incremented,7080.7837698459625,7167.706114053726,bigbrain_770_604_1390.nii,384672
load_img,8565.05432510376,8565.463108062744,bigbrain_6160_604_695.nii,384695
increment_data,8620.235033988953,8623.52035689354,bigbrain_6160_604_695.nii,384695
save_incremented,8641.794905662537,8675.194800138474,bigbrain_6160_604_695.nii,384695
load_img,7017.970982551575,7018.395043373108,bigbrain_0_604_5560.nii,384638
increment_data,7031.474564552307,7033.383794307709,bigbrain_0_604_5560.nii,384638
save_incremented,7075.779249429703,7165.319040060043,bigbrain_0_604_5560.nii,384638
load_img,9342.565180301666,9342.955214262009,bigbrain_3080_5436_2085.nii,384695
increment_data,9349.70785498619,9350.523482322693,bigbrain_3080_5436_2085.nii,384695
save_incremented,9397.011442184448,9477.318044900894,bigbrain_3080_5436_2085.nii,384695
load_img,9712.091074228287,9712.49778342247,bigbrain_6160_1812_1390.nii,384567
increment_data,9743.51236987114,9749.260867357254,bigbrain_6160_1812_1390.nii,384567
save_incremented,9766.482111692429,9879.659447908401,bigbrain_6160_1812_1390.nii,384567
load_img,7527.708980560303,7528.335814714432,bigbrain_1540_3020_2780.nii,384600
increment_data,7570.9342975616455,7571.939162492752,bigbrain_1540_3020_2780.nii,384600
save_incremented,7580.2761442661285,7691.188091516495,bigbrain_1540_3020_2780.nii,384600
load_img,3989.6631882190704,3990.091331720352,bigbrain_2310_3020_695.nii,384575
increment_data,4080.6581630706787,4081.6603198051453,bigbrain_2310_3020_695.nii,384575
save_incremented,4092.6164951324463,4125.466301441193,bigbrain_2310_3020_695.nii,384575
load_img,7568.528376340866,7569.464667797089,bigbrain_1540_1208_3475.nii,384710
increment_data,7572.280424118042,7573.374070882797,bigbrain_1540_1208_3475.nii,384710
save_incremented,7580.472297668457,7696.662155151367,bigbrain_1540_1208_3475.nii,384710
load_img,6233.9637978076935,6234.516023159027,bigbrain_4620_0_4865.nii,384762
increment_data,6238.548361778259,6239.656243085861,bigbrain_4620_0_4865.nii,384762
save_incremented,6241.595574140549,6293.188624620438,bigbrain_4620_0_4865.nii,384762
load_img,7214.121133565903,7214.542721748352,bigbrain_3850_0_2085.nii,384567
increment_data,7289.804123163223,7291.773045539856,bigbrain_3850_0_2085.nii,384567
save_incremented,7295.422407388687,7392.031491756439,bigbrain_3850_0_2085.nii,384567
load_img,9439.436646223068,9440.10755610466,bigbrain_0_4832_4865.nii,384584
increment_data,9445.465647935867,9447.232287168503,bigbrain_0_4832_4865.nii,384584
save_incremented,9462.196639537811,9558.456767559052,bigbrain_0_4832_4865.nii,384584
load_img,7491.257755756378,7491.738803386688,bigbrain_3850_4832_3475.nii,384655
increment_data,7570.462511062622,7571.513436555862,bigbrain_3850_4832_3475.nii,384655
save_incremented,7579.98215007782,7681.913417339325,bigbrain_3850_4832_3475.nii,384655
load_img,5901.052605628967,5901.47260427475,bigbrain_6160_0_5560.nii,384646
increment_data,5967.835023164749,5971.466054439545,bigbrain_6160_0_5560.nii,384646
save_incremented,5981.465787887573,6037.037915468216,bigbrain_6160_0_5560.nii,384646
load_img,8871.891578674316,8872.534195899963,bigbrain_770_5436_5560.nii,384625
increment_data,8908.294826745987,8910.200791597366,bigbrain_770_5436_5560.nii,384625
save_incremented,8919.094225406647,9015.969807863235,bigbrain_770_5436_5560.nii,384625
load_img,8354.625283241272,8355.654248714447,bigbrain_0_4228_695.nii,384584
increment_data,8371.166147947311,8372.655759334564,bigbrain_0_4228_695.nii,384584
save_incremented,8390.281283378601,8485.409590482712,bigbrain_0_4228_695.nii,384584
load_img,6955.106427907944,6955.519700527191,bigbrain_2310_4832_3475.nii,384567
increment_data,6981.8219521045685,6984.370638132095,bigbrain_2310_4832_3475.nii,384567
save_incremented,7031.446642875671,7080.098409414291,bigbrain_2310_4832_3475.nii,384567
load_img,6195.049134731293,6195.460059642792,bigbrain_4620_604_6255.nii,384584
increment_data,6238.516841650009,6241.045261383057,bigbrain_4620_604_6255.nii,384584
save_incremented,6247.097729921341,6314.837818622589,bigbrain_4620_604_6255.nii,384584
load_img,1405.3193757534027,1405.7550818920135,bigbrain_4620_3624_4170.nii,384695
increment_data,1464.6528639793396,1468.6588435173035,bigbrain_4620_3624_4170.nii,384695
save_incremented,1493.6071577072144,1545.1378076076508,bigbrain_4620_3624_4170.nii,384695
load_img,6972.112925767899,6972.552436351776,bigbrain_3850_3020_4865.nii,384608
increment_data,7031.4222021102905,7033.478289842606,bigbrain_3850_3020_4865.nii,384608
save_incremented,7073.756162405014,7165.078517913818,bigbrain_3850_3020_4865.nii,384608
load_img,3824.4319791793823,3825.0354232788086,bigbrain_4620_3020_5560.nii,384688
increment_data,3847.1301391124725,3850.683169603348,bigbrain_4620_3020_5560.nii,384688
save_incremented,3859.320158481598,3956.400681257248,bigbrain_4620_3020_5560.nii,384688
load_img,8620.796149969101,8621.366003990173,bigbrain_3080_1208_3475.nii,384655
increment_data,8641.793597221375,8643.055745601654,bigbrain_3080_1208_3475.nii,384655
save_incremented,8654.724108457565,8745.460830926895,bigbrain_3080_1208_3475.nii,384655
load_img,6715.183456897736,6715.588186979294,bigbrain_6160_3020_4865.nii,384567
increment_data,6750.359679937363,6751.669920682907,bigbrain_6160_3020_4865.nii,384567
save_incremented,6761.780955553055,6873.032034158707,bigbrain_6160_3020_4865.nii,384567
load_img,7536.766611099243,7537.205363273621,bigbrain_3850_5436_4170.nii,384754
increment_data,7571.184430599213,7572.476471185684,bigbrain_3850_5436_4170.nii,384754
save_incremented,7580.668242692947,7704.879498243332,bigbrain_3850_5436_4170.nii,384754
load_img,8372.017076015472,8372.930170297623,bigbrain_0_3020_2085.nii,384663
increment_data,8387.745456933975,8390.393207788467,bigbrain_0_3020_2085.nii,384663
save_incremented,8399.124805688858,8506.941228866577,bigbrain_0_3020_2085.nii,384663
load_img,5112.362998247147,5112.763788223267,bigbrain_770_2416_1390.nii,384681
increment_data,5170.862296581268,5172.602854251862,bigbrain_770_2416_1390.nii,384681
save_incremented,5180.360985279083,5294.206309080124,bigbrain_770_2416_1390.nii,384681
load_img,1706.5375587940216,1706.9344143867493,bigbrain_6930_3020_4170.nii,384663
increment_data,1756.409430027008,1757.9941637516022,bigbrain_6930_3020_4170.nii,384663
save_incremented,1759.853131055832,1813.4089596271515,bigbrain_6930_3020_4170.nii,384663
load_img,7256.504672765732,7257.158418416977,bigbrain_770_0_4170.nii,384746
increment_data,7289.8402552604675,7291.815697669983,bigbrain_770_0_4170.nii,384746
save_incremented,7294.787292718887,7351.323113679886,bigbrain_770_0_4170.nii,384746
load_img,1420.132553100586,1420.8714253902435,bigbrain_5390_4832_1390.nii,384575
increment_data,1490.8215761184692,1491.9011855125427,bigbrain_5390_4832_1390.nii,384575
save_incremented,1509.2702240943909,1583.917313337326,bigbrain_5390_4832_1390.nii,384575
load_img,5982.669110298157,5983.246108055115,bigbrain_0_1812_6255.nii,384655
increment_data,6011.698924303055,6017.485326766968,bigbrain_0_1812_6255.nii,384655
save_incremented,6030.53644156456,6119.303645372391,bigbrain_0_1812_6255.nii,384655
load_img,139.1097424030304,140.10713458061218,bigbrain_770_3624_4170.nii,384762
increment_data,141.62116074562073,143.9149408340454,bigbrain_770_3624_4170.nii,384762
save_incremented,152.73576951026917,221.51224184036255,bigbrain_770_3624_4170.nii,384762
load_img,4803.7216629981995,4804.109126329422,bigbrain_0_2416_3475.nii,384646
increment_data,4836.196123600006,4842.7831065654755,bigbrain_0_2416_3475.nii,384646
save_incremented,4899.970942497253,4945.960690975189,bigbrain_0_2416_3475.nii,384646
load_img,7291.696169137955,7292.246176481247,bigbrain_770_4832_6255.nii,384617
increment_data,7301.832415819168,7306.9547028541565,bigbrain_770_4832_6255.nii,384617
save_incremented,7315.575594425201,7444.915390253067,bigbrain_770_4832_6255.nii,384617
load_img,138.6219835281372,139.85428404808044,bigbrain_6160_1208_3475.nii,384608
increment_data,141.60293531417847,144.08865475654602,bigbrain_6160_1208_3475.nii,384608
save_incremented,178.93782496452332,270.2667701244354,bigbrain_6160_1208_3475.nii,384608
load_img,2232.125264406204,2232.518222093582,bigbrain_6160_1208_4170.nii,384593
increment_data,2294.555405855179,2296.2417619228363,bigbrain_6160_1208_4170.nii,384593
save_incremented,2300.2931666374207,2365.0088424682617,bigbrain_6160_1208_4170.nii,384593
load_img,6968.892700910568,6969.293640375137,bigbrain_770_1812_5560.nii,384695
increment_data,7028.310452699661,7030.51468372345,bigbrain_770_1812_5560.nii,384695
save_incremented,7031.493267059326,7086.567964315414,bigbrain_770_1812_5560.nii,384695
load_img,2790.5102462768555,2790.9087705612183,bigbrain_3850_5436_5560.nii,384762
increment_data,2815.889729499817,2816.703895330429,bigbrain_3850_5436_5560.nii,384762
save_incremented,2819.6088857650757,2865.586916208267,bigbrain_3850_5436_5560.nii,384762
load_img,9350.596051692963,9351.014434576035,bigbrain_6160_604_2085.nii,384688
increment_data,9401.108362197876,9406.100426197052,bigbrain_6160_604_2085.nii,384688
save_incremented,9445.447256326675,9475.931151390076,bigbrain_6160_604_2085.nii,384688
load_img,7242.610458374023,7243.019311666489,bigbrain_4620_2416_5560.nii,384695
increment_data,7289.826897144318,7291.469085454941,bigbrain_4620_2416_5560.nii,384695
save_incremented,7294.626882791519,7350.280515193939,bigbrain_4620_2416_5560.nii,384695
load_img,4081.132008075714,4081.674821138382,bigbrain_1540_604_2085.nii,384617
increment_data,4093.429011106491,4094.977559328079,bigbrain_1540_604_2085.nii,384617
save_incremented,4097.320294380188,4224.011821746826,bigbrain_1540_604_2085.nii,384617
load_img,3080.588747024536,3081.4464721679688,bigbrain_6930_3624_0.nii,384584
increment_data,3097.3965468406677,3101.7022938728333,bigbrain_6930_3624_0.nii,384584
save_incremented,3136.817403793335,3206.332723379135,bigbrain_6930_3624_0.nii,384584
load_img,4884.283363103867,4884.693731069565,bigbrain_4620_4228_0.nii,384632
increment_data,4901.376350879669,4902.937778234482,bigbrain_4620_4228_0.nii,384632
save_incremented,4925.164368629456,5026.262195110321,bigbrain_4620_4228_0.nii,384632
load_img,9980.180208206177,9981.063886404037,bigbrain_1540_3624_3475.nii,384646
increment_data,10012.649861335754,10019.340716600418,bigbrain_1540_3624_3475.nii,384646
save_incremented,10026.518670797348,10137.59870505333,bigbrain_1540_3624_3475.nii,384646
load_img,9707.191242218018,9707.722270488739,bigbrain_0_5436_6255.nii,384672
increment_data,9710.9849691391,9712.072150945663,bigbrain_0_5436_6255.nii,384672
save_incremented,9725.969760656357,9855.074246406555,bigbrain_0_5436_6255.nii,384672
load_img,4076.6146504879,4077.181787967682,bigbrain_0_0_2780.nii,384625
increment_data,4091.2359466552734,4092.159519672394,bigbrain_0_0_2780.nii,384625
save_incremented,4096.558649301529,4207.133656740189,bigbrain_0_0_2780.nii,384625
load_img,4620.6150670051575,4621.254254579544,bigbrain_3850_604_1390.nii,384625
increment_data,4631.069357633591,4632.924674034119,bigbrain_3850_604_1390.nii,384625
save_incremented,4636.600476980209,4701.232759237289,bigbrain_3850_604_1390.nii,384625
load_img,4075.631449699402,4076.19903421402,bigbrain_4620_1208_2085.nii,384762
increment_data,4090.8967385292053,4091.822284221649,bigbrain_4620_1208_2085.nii,384762
save_incremented,4096.86159491539,4212.023369550705,bigbrain_4620_1208_2085.nii,384762
load_img,3080.4704689979553,3081.2026028633118,bigbrain_6930_5436_4170.nii,384727
increment_data,3085.4524512290955,3088.570279598236,bigbrain_6930_5436_4170.nii,384727
save_incremented,3138.4398200511932,3211.9853665828705,bigbrain_6930_5436_4170.nii,384727
load_img,6240.913759946823,6241.430342435837,bigbrain_770_3624_2085.nii,384632
increment_data,6256.089875221252,6262.949823141098,bigbrain_770_3624_2085.nii,384632
save_incremented,6273.6273510456085,6386.460910797119,bigbrain_770_3624_2085.nii,384632
load_img,9146.24306678772,9146.745010375977,bigbrain_770_604_4170.nii,384703
increment_data,9176.839768648148,9178.5725004673,bigbrain_770_604_4170.nii,384703
save_incremented,9192.19836640358,9282.355130434036,bigbrain_770_604_4170.nii,384703
load_img,4885.987151861191,4886.395464897156,bigbrain_4620_0_3475.nii,384754
increment_data,4901.379554748535,4902.94867348671,bigbrain_4620_0_3475.nii,384754
save_incremented,4921.07382941246,5017.910479784012,bigbrain_4620_0_3475.nii,384754
load_img,7022.411736011505,7022.816025018692,bigbrain_3080_3020_1390.nii,384663
increment_data,7031.4909563064575,7033.383239746094,bigbrain_3080_3020_1390.nii,384663
save_incremented,7061.386352062225,7134.770469427109,bigbrain_3080_3020_1390.nii,384663
load_img,9177.814163684845,9178.51797413826,bigbrain_5390_2416_5560.nii,384720
increment_data,9193.784873485565,9196.626664161682,bigbrain_5390_2416_5560.nii,384720
save_incremented,9214.010847091675,9313.19552063942,bigbrain_5390_2416_5560.nii,384720
load_img,9442.437209129333,9443.108833789825,bigbrain_2310_5436_2085.nii,384608
increment_data,9445.485421180725,9447.246696472168,bigbrain_2310_5436_2085.nii,384608
save_incremented,9465.58507847786,9575.024055719376,bigbrain_2310_5436_2085.nii,384608
load_img,5171.539606809616,5173.281438827515,bigbrain_3080_0_0.nii,384625
increment_data,5178.912123918533,5180.216472625732,bigbrain_3080_0_0.nii,384625
save_incremented,5206.013404607773,5311.7168662548065,bigbrain_3080_0_0.nii,384625
load_img,5408.387126207352,5408.996825933456,bigbrain_2310_5436_1390.nii,384663
increment_data,5440.610848665237,5442.714918851852,bigbrain_2310_5436_1390.nii,384663
save_incremented,5446.5882885456085,5489.133697271347,bigbrain_2310_5436_1390.nii,384663
load_img,9893.442364931107,9893.950064182281,bigbrain_770_4832_3475.nii,384625
increment_data,9901.688239574432,9902.606166124344,bigbrain_770_4832_3475.nii,384625
save_incremented,9940.368480682373,10035.26909327507,bigbrain_770_4832_3475.nii,384625
load_img,2238.7861754894257,2239.470282793045,bigbrain_3850_1812_2780.nii,384681
increment_data,2294.586165189743,2296.2198560237885,bigbrain_3850_1812_2780.nii,384681
save_incremented,2319.6232357025146,2431.8949596881866,bigbrain_3850_1812_2780.nii,384681
load_img,8079.626178264618,8080.263943910599,bigbrain_1540_1208_0.nii,384567
increment_data,8099.54483294487,8100.981580257416,bigbrain_1540_1208_0.nii,384567
save_incremented,8108.912185192108,8208.97232890129,bigbrain_1540_1208_0.nii,384567
load_img,6514.20237493515,6514.617349863052,bigbrain_1540_2416_2780.nii,384672
increment_data,6534.060472726822,6539.9971470832825,bigbrain_1540_2416_2780.nii,384672
save_incremented,6552.731491088867,6642.357138156891,bigbrain_1540_2416_2780.nii,384672
load_img,5650.316859960556,5650.7362377643585,bigbrain_6930_3624_4170.nii,384672
increment_data,5704.929740667343,5706.32915520668,bigbrain_6930_3624_4170.nii,384672
save_incremented,5714.898054361343,5802.5075097084045,bigbrain_6930_3624_4170.nii,384672
load_img,4554.041964054108,4554.506433963776,bigbrain_3080_3624_3475.nii,384608
increment_data,4631.0300080776215,4632.942556142807,bigbrain_3080_3624_3475.nii,384608
save_incremented,4652.526755809784,4750.951956987381,bigbrain_3080_3624_3475.nii,384608
load_img,683.4912793636322,684.2301363945007,bigbrain_6160_1812_695.nii,384727
increment_data,718.722847700119,723.9618239402771,bigbrain_6160_1812_695.nii,384727
save_incremented,732.8907425403595,848.5971004962921,bigbrain_6160_1812_695.nii,384727
load_img,8600.762188196182,8601.38924574852,bigbrain_4620_604_4865.nii,384608
increment_data,8641.762426376343,8643.950210809708,bigbrain_4620_604_4865.nii,384608
save_incremented,8655.152007579803,8755.922695875168,bigbrain_4620_604_4865.nii,384608
load_img,9145.157351493835,9145.801834344864,bigbrain_3850_4832_0.nii,384638
increment_data,9176.831527709961,9178.492333889008,bigbrain_3850_4832_0.nii,384638
save_incremented,9184.967172384262,9269.216163873672,bigbrain_3850_4832_0.nii,384638
load_img,4332.234087944031,4332.785035133362,bigbrain_5390_1812_1390.nii,384672
increment_data,4363.555181503296,4365.229959726334,bigbrain_5390_1812_1390.nii,384672
save_incremented,4391.909754991531,4488.758760929108,bigbrain_5390_1812_1390.nii,384672
load_img,143.37477254867554,144.26670455932617,bigbrain_3080_4228_0.nii,384688
increment_data,159.29044556617737,164.64840412139893,bigbrain_3080_4228_0.nii,384688
save_incremented,180.3189299106598,275.20024490356445,bigbrain_3080_4228_0.nii,384688
load_img,6441.4993715286255,6442.090650320053,bigbrain_4620_3624_2780.nii,384703
increment_data,6466.406627893448,6467.434923648834,bigbrain_4620_3624_2780.nii,384703
save_incremented,6488.289386034012,6594.0079510211945,bigbrain_4620_3624_2780.nii,384703
load_img,6763.214803218842,6763.857950925827,bigbrain_6160_4228_6255.nii,384672
increment_data,6787.175741195679,6802.494008541107,bigbrain_6160_4228_6255.nii,384672
save_incremented,6825.468873023987,6926.009322166443,bigbrain_6160_4228_6255.nii,384672
load_img,6507.927838563919,6508.505899190903,bigbrain_1540_604_695.nii,384625
increment_data,6512.807476520538,6513.889750003815,bigbrain_1540_604_695.nii,384625
save_incremented,6531.74583029747,6626.794595956802,bigbrain_1540_604_695.nii,384625
load_img,6236.04412150383,6236.445458650589,bigbrain_2310_4228_4170.nii,384703
increment_data,6238.556753873825,6241.151211977005,bigbrain_2310_4228_4170.nii,384703
save_incremented,6246.797821760178,6303.059016942978,bigbrain_2310_4228_4170.nii,384703
load_img,5614.032134056091,5614.4414710998535,bigbrain_3080_2416_0.nii,384710
increment_data,5702.717948913574,5703.895883321762,bigbrain_3080_2416_0.nii,384710
save_incremented,5708.013944864273,5732.234951496124,bigbrain_3080_2416_0.nii,384710
load_img,5982.6894381046295,5983.117459058762,bigbrain_770_604_695.nii,384625
increment_data,6016.423632860184,6024.588744163513,bigbrain_770_604_695.nii,384625
save_incremented,6046.03900718689,6125.166182518005,bigbrain_770_604_695.nii,384625
load_img,678.9279456138611,679.354829788208,bigbrain_0_4228_3475.nii,384655
increment_data,682.5327942371368,683.9764440059662,bigbrain_0_4228_3475.nii,384655
save_incremented,696.0541536808014,800.7030987739563,bigbrain_0_4228_3475.nii,384655
load_img,9612.230899095535,9612.640049219131,bigbrain_5390_4832_695.nii,384688
increment_data,9660.680658578873,9664.1385576725,bigbrain_5390_4832_695.nii,384688
save_incremented,9710.242358446121,9768.220007419586,bigbrain_5390_4832_695.nii,384688
load_img,8913.89360833168,8914.283207654953,bigbrain_770_4832_0.nii,384720
increment_data,8923.224169492722,8926.38182592392,bigbrain_770_4832_0.nii,384720
save_incremented,8936.446063756943,9043.586796760559,bigbrain_770_4832_0.nii,384720
load_img,5923.605191707611,5924.069271564484,bigbrain_2310_3624_1390.nii,384584
increment_data,5980.750918865204,5981.787135601044,bigbrain_2310_3624_1390.nii,384584
save_incremented,5982.201101779938,6059.224115371704,bigbrain_2310_3624_1390.nii,384584
load_img,2817.468779563904,2818.202983379364,bigbrain_3080_5436_3475.nii,384738
increment_data,2831.1723239421844,2832.3460631370544,bigbrain_3080_5436_3475.nii,384738
save_incremented,2840.2675199508667,2958.413415670395,bigbrain_3080_5436_3475.nii,384738
load_img,3046.3013899326324,3046.715688228607,bigbrain_1540_4228_3475.nii,384646
increment_data,3080.637763977051,3082.041224718094,bigbrain_1540_4228_3475.nii,384646
save_incremented,3113.1179111003876,3190.133106946945,bigbrain_1540_4228_3475.nii,384646
load_img,9622.942981243134,9623.353340625763,bigbrain_1540_1812_4170.nii,384617
increment_data,9707.170258283615,9708.925580739975,bigbrain_1540_1812_4170.nii,384617
save_incremented,9710.99383354187,9787.768388748169,bigbrain_1540_1812_4170.nii,384617
load_img,1147.9330039024353,1148.3222408294678,bigbrain_5390_2416_1390.nii,384710
increment_data,1207.004759311676,1218.7322692871094,bigbrain_5390_2416_1390.nii,384710
save_incremented,1223.6315364837646,1261.0353410243988,bigbrain_5390_2416_1390.nii,384710
load_img,6751.219833374023,6751.788185596466,bigbrain_770_3624_3475.nii,384625
increment_data,6761.806777715683,6763.584152460098,bigbrain_770_3624_3475.nii,384625
save_incremented,6781.736977815628,6893.237246990204,bigbrain_770_3624_3475.nii,384625
load_img,2490.923139810562,2491.3335695266724,bigbrain_1540_4832_4170.nii,384655
increment_data,2554.0711164474487,2555.5937597751617,bigbrain_1540_4832_4170.nii,384655
save_incremented,2563.3787865638733,2617.598648786545,bigbrain_1540_4832_4170.nii,384655
load_img,1964.2974162101746,1964.7075390815735,bigbrain_6160_3020_6255.nii,384646
increment_data,2004.0240371227264,2005.2164068222046,bigbrain_6160_3020_6255.nii,384646
save_incremented,2026.0973629951477,2121.0019114017487,bigbrain_6160_3020_6255.nii,384646
load_img,3824.325870037079,3824.919402360916,bigbrain_3080_1812_5560.nii,384584
increment_data,3837.061919927597,3839.4088995456696,bigbrain_3080_1812_5560.nii,384584
save_incremented,3862.622207403183,3961.133589029312,bigbrain_3080_1812_5560.nii,384584
load_img,7789.360159635544,7789.8260197639465,bigbrain_2310_5436_4170.nii,384617
increment_data,7833.501216650009,7834.831042051315,bigbrain_2310_5436_4170.nii,384617
save_incremented,7859.075028181076,7963.762629747391,bigbrain_2310_5436_4170.nii,384617
load_img,7779.313326358795,7779.961313962936,bigbrain_2310_4228_2085.nii,384727
increment_data,7815.141319274902,7822.05846118927,bigbrain_2310_4228_2085.nii,384727
save_incremented,7835.2357659339905,7883.11310005188,bigbrain_2310_4228_2085.nii,384727
load_img,3305.4840631484985,3306.0745074748993,bigbrain_4620_4832_695.nii,384738
increment_data,3330.8779296875,3332.1252088546753,bigbrain_4620_4832_695.nii,384738
save_incremented,3332.1307966709137,3364.783916950226,bigbrain_4620_4832_695.nii,384738
load_img,4353.115726470947,4353.597890853882,bigbrain_2310_1208_6255.nii,384754
increment_data,4363.869486808777,4365.347069501877,bigbrain_2310_1208_6255.nii,384754
save_incremented,4391.079911470413,4489.963379859924,bigbrain_2310_1208_6255.nii,384754
load_img,5709.629350185394,5710.027384281158,bigbrain_6930_1208_4170.nii,384703
increment_data,5721.924156904221,5722.749314069748,bigbrain_6930_1208_4170.nii,384703
save_incremented,5726.5310978889465,5876.551460266113,bigbrain_6930_1208_4170.nii,384703
load_img,3576.4128470420837,3577.0533328056335,bigbrain_6930_0_2085.nii,384625
increment_data,3589.533897638321,3591.025705099106,bigbrain_6930_0_2085.nii,384625
save_incremented,3617.4558520317078,3707.911769628525,bigbrain_6930_0_2085.nii,384625
load_img,9705.084815263748,9705.506521463394,bigbrain_6160_4832_4865.nii,384727
increment_data,9710.9487221241,9712.737542629242,bigbrain_6160_4832_4865.nii,384727
