driver_program,0,2613.77641749382,/home/val/spark-1570926723-localAD_1it_25cpus_120delay_withpc_em-2,allfiles
load_img,5.849116325378418,5.915721893310547,bigbrain_0_4228_6255.nii,163546
increment_data,5.916428804397583,18.258597135543823,bigbrain_0_4228_6255.nii,163546
save_incremented,18.25882124900818,19.023702144622803,bigbrain_0_4228_6255.nii,163546
load_img,5.839094400405884,5.915835857391357,bigbrain_0_3020_4865.nii,163540
increment_data,5.916675090789795,18.315707683563232,bigbrain_0_3020_4865.nii,163540
save_incremented,18.3159282207489,19.09437918663025,bigbrain_0_3020_4865.nii,163540
load_img,5.822057008743286,5.915987968444824,bigbrain_0_3020_2780.nii,163543
increment_data,5.916748762130737,18.17983865737915,bigbrain_0_3020_2780.nii,163543
save_incremented,18.180034399032593,19.161352157592773,bigbrain_0_3020_2780.nii,163543
load_img,5.832040309906006,5.916049480438232,bigbrain_0_4228_6255.nii,163549
increment_data,5.916813373565674,18.224493741989136,bigbrain_0_4228_6255.nii,163549
save_incremented,18.224693775177002,77.21253895759583,bigbrain_0_4228_6255.nii,163549
load_img,5.851471424102783,5.916061878204346,bigbrain_0_3624_695.nii,163536
increment_data,5.9168572425842285,17.97016978263855,bigbrain_0_3624_695.nii,163536
save_incremented,17.970422983169556,66.29314947128296,bigbrain_0_3624_695.nii,163536
load_img,5.8436620235443115,5.916199207305908,bigbrain_0_4228_4865.nii,163534
increment_data,5.916964769363403,18.172259092330933,bigbrain_0_4228_4865.nii,163534
save_incremented,18.172445058822632,19.138314247131348,bigbrain_0_4228_4865.nii,163534
load_img,5.929135084152222,5.931809186935425,bigbrain_0_3020_4865.nii,163552
increment_data,5.932525634765625,18.31566309928894,bigbrain_0_3020_4865.nii,163552
save_incremented,18.315876007080078,19.092005491256714,bigbrain_0_3020_4865.nii,163552
load_img,5.9400153160095215,5.942873954772949,bigbrain_0_4228_4865.nii,163558
increment_data,5.943593502044678,18.151501178741455,bigbrain_0_4228_4865.nii,163558
save_incremented,18.151755809783936,73.66397500038147,bigbrain_0_4228_4865.nii,163558
load_img,5.944632530212402,5.946448087692261,bigbrain_0_3020_2780.nii,163564
increment_data,5.94692587852478,18.179905652999878,bigbrain_0_3020_2780.nii,163564
save_incremented,18.180114030838013,19.01492738723755,bigbrain_0_3020_2780.nii,163564
load_img,5.952580690383911,5.954414367675781,bigbrain_0_3624_695.nii,163555
increment_data,5.954927206039429,17.99423384666443,bigbrain_0_3624_695.nii,163555
save_incremented,17.994449377059937,18.763728618621826,bigbrain_0_3624_695.nii,163555
load_img,5.954017877578735,5.956200838088989,bigbrain_0_3624_695.nii,163561
increment_data,5.956772089004517,17.994234085083008,bigbrain_0_3624_695.nii,163561
save_incremented,17.99444890022278,18.759748935699463,bigbrain_0_3624_695.nii,163561
load_img,5.964174747467041,5.9657816886901855,bigbrain_0_3020_4865.nii,163567
increment_data,5.966207027435303,18.28704524040222,bigbrain_0_3020_4865.nii,163567
save_incremented,18.287240028381348,76.81690955162048,bigbrain_0_3020_4865.nii,163567
load_img,5.969334602355957,5.971990585327148,bigbrain_0_3020_2780.nii,163574
increment_data,5.972407579421997,18.15357804298401,bigbrain_0_3020_2780.nii,163574
save_incremented,18.153766632080078,72.42489290237427,bigbrain_0_3020_2780.nii,163574
load_img,5.983383417129517,5.985414266586304,bigbrain_0_4228_4865.nii,163586
increment_data,5.985825777053833,18.17213487625122,bigbrain_0_4228_4865.nii,163586
save_incremented,18.17232894897461,19.0673611164093,bigbrain_0_4228_4865.nii,163586
load_img,6.000049591064453,6.0024590492248535,bigbrain_0_4228_6255.nii,163619
increment_data,6.002910137176514,18.25871968269348,bigbrain_0_4228_6255.nii,163619
save_incremented,18.258915424346924,19.022083520889282,bigbrain_0_4228_6255.nii,163619
load_img,6.001982688903809,6.003633260726929,bigbrain_0_4228_4865.nii,163589
increment_data,6.004063844680786,18.172558784484863,bigbrain_0_4228_4865.nii,163589
save_incremented,18.172772645950317,19.067394495010376,bigbrain_0_4228_4865.nii,163589
load_img,6.00680947303772,6.0088114738464355,bigbrain_0_3020_2780.nii,163625
increment_data,6.00933575630188,18.17984700202942,bigbrain_0_3020_2780.nii,163625
save_incremented,18.180081129074097,19.01161551475525,bigbrain_0_3020_2780.nii,163625
load_img,5.995357513427734,6.144481658935547,bigbrain_0_2416_4865.nii,163598
increment_data,6.145346641540527,17.921674728393555,bigbrain_0_2416_4865.nii,163598
save_incremented,17.922147035598755,18.916882753372192,bigbrain_0_2416_4865.nii,163598
load_img,5.989703178405762,6.144513368606567,bigbrain_0_2416_2780.nii,163594
increment_data,6.14542293548584,18.224493503570557,bigbrain_0_2416_2780.nii,163594
save_incremented,18.224693298339844,68.0488030910492,bigbrain_0_2416_2780.nii,163594
load_img,5.98339319229126,6.144593238830566,bigbrain_0_2416_2780.nii,163578
increment_data,6.145465612411499,18.26302456855774,bigbrain_0_2416_2780.nii,163578
save_incremented,18.26322317123413,19.401268482208252,bigbrain_0_2416_2780.nii,163578
load_img,6.003586530685425,6.144580364227295,bigbrain_0_2416_4865.nii,163612
increment_data,6.145568609237671,17.959409475326538,bigbrain_0_2416_4865.nii,163612
save_incremented,17.959583282470703,18.865413665771484,bigbrain_0_2416_4865.nii,163612
load_img,6.010690212249756,6.144590139389038,bigbrain_0_2416_4865.nii,163631
increment_data,6.145645380020142,17.95938801765442,bigbrain_0_2416_4865.nii,163631
save_incremented,17.95960521697998,18.80161714553833,bigbrain_0_2416_4865.nii,163631
load_img,6.003147602081299,6.144584894180298,bigbrain_0_2416_4865.nii,163582
increment_data,6.145683526992798,17.959478855133057,bigbrain_0_2416_4865.nii,163582
save_incremented,17.95966911315918,66.96935081481934,bigbrain_0_2416_4865.nii,163582
load_img,5.999337911605835,6.1445839405059814,bigbrain_0_2416_2780.nii,163602
increment_data,6.145757436752319,18.263716220855713,bigbrain_0_2416_2780.nii,163602
save_incremented,18.263908863067627,19.091422080993652,bigbrain_0_2416_2780.nii,163602
load_img,6.010838985443115,6.144645929336548,bigbrain_0_2416_2780.nii,163605
increment_data,6.145817756652832,18.26367974281311,bigbrain_0_2416_2780.nii,163605
save_incremented,18.263858556747437,19.089190244674683,bigbrain_0_2416_2780.nii,163605
load_img,18.768102884292603,18.88714361190796,bigbrain_0_4228_695.nii,163555
increment_data,18.888059854507446,35.62859916687012,bigbrain_0_4228_695.nii,163555
save_incremented,35.628846168518066,67.09095764160156,bigbrain_0_4228_695.nii,163555
load_img,18.763787746429443,18.888450145721436,bigbrain_0_4228_695.nii,163561
increment_data,18.88943648338318,35.63832378387451,bigbrain_0_4228_695.nii,163561
save_incremented,35.6384801864624,36.13942217826843,bigbrain_0_4228_695.nii,163561
load_img,18.805058479309082,18.92097234725952,bigbrain_0_0_6255.nii,163631
increment_data,18.92139959335327,36.031179428100586,bigbrain_0_0_6255.nii,163631
save_incremented,36.03131556510925,36.70828819274902,bigbrain_0_0_6255.nii,163631
load_img,18.920335054397583,18.923110723495483,bigbrain_0_0_6255.nii,163598
increment_data,18.92353582382202,36.03117823600769,bigbrain_0_0_6255.nii,163598
save_incremented,36.03132128715515,36.70852875709534,bigbrain_0_0_6255.nii,163598
load_img,18.86910390853882,18.922729969024658,bigbrain_0_0_6255.nii,163612
increment_data,18.923732042312622,36.00937271118164,bigbrain_0_0_6255.nii,163612
save_incremented,36.00955414772034,67.40180540084839,bigbrain_0_0_6255.nii,163612
load_img,19.027288675308228,19.108862161636353,bigbrain_0_3624_4865.nii,163546
increment_data,19.109601497650146,36.43254590034485,bigbrain_0_3624_4865.nii,163546
save_incremented,36.43278169631958,36.98772072792053,bigbrain_0_3624_4865.nii,163546
load_img,19.018210887908936,19.10947871208191,bigbrain_0_0_0.nii,163564
increment_data,19.11031222343445,36.489166021347046,bigbrain_0_0_0.nii,163564
save_incremented,36.48937129974365,37.16211271286011,bigbrain_0_0_0.nii,163564
load_img,19.025628805160522,19.110119342803955,bigbrain_0_3624_4865.nii,163619
increment_data,19.1108181476593,36.40287518501282,bigbrain_0_3624_4865.nii,163619
save_incremented,36.40302515029907,77.63559341430664,bigbrain_0_3624_4865.nii,163619
load_img,19.015308141708374,19.11030912399292,bigbrain_0_0_0.nii,163625
increment_data,19.111114740371704,36.46535277366638,bigbrain_0_0_0.nii,163625
save_incremented,36.4655647277832,73.36782217025757,bigbrain_0_0_0.nii,163625
load_img,19.16459083557129,19.166526079177856,bigbrain_0_0_0.nii,163543
increment_data,19.16688323020935,36.48898148536682,bigbrain_0_0_0.nii,163543
save_incremented,36.48913359642029,37.16248893737793,bigbrain_0_0_0.nii,163543
load_img,19.07071614265442,19.170249462127686,bigbrain_0_1208_695.nii,163586
increment_data,19.170833826065063,36.53003454208374,bigbrain_0_1208_695.nii,163586
save_incremented,36.53028225898743,75.05897784233093,bigbrain_0_1208_695.nii,163586
load_img,19.14142394065857,19.171308279037476,bigbrain_0_1208_695.nii,163534
increment_data,19.17198085784912,36.55660963058472,bigbrain_0_1208_695.nii,163534
save_incremented,36.556854486465454,37.25266981124878,bigbrain_0_1208_695.nii,163534
load_img,19.07102680206299,19.17180109024048,bigbrain_0_1208_695.nii,163589
increment_data,19.172499179840088,36.55660796165466,bigbrain_0_1208_695.nii,163589
save_incremented,36.55685997009277,37.25558090209961,bigbrain_0_1208_695.nii,163589
load_img,19.094699382781982,19.27974534034729,bigbrain_0_1812_4170.nii,163602
increment_data,19.28042697906494,36.40251898765564,bigbrain_0_1812_4170.nii,163602
save_incremented,36.40277981758118,69.47582793235779,bigbrain_0_1812_4170.nii,163602
load_img,19.092504739761353,19.279825925827026,bigbrain_0_1812_4170.nii,163605
increment_data,19.280508756637573,36.43470287322998,bigbrain_0_1812_4170.nii,163605
save_incremented,36.43492531776428,37.13899779319763,bigbrain_0_1812_4170.nii,163605
load_img,19.09526777267456,19.32787251472473,bigbrain_0_1208_4865.nii,163552
increment_data,19.32869839668274,36.43146634101868,bigbrain_0_1208_4865.nii,163552
save_incremented,36.431633710861206,36.984750509262085,bigbrain_0_1208_4865.nii,163552
load_img,19.097532272338867,19.32804250717163,bigbrain_0_1208_4865.nii,163540
increment_data,19.328911304473877,36.40166974067688,bigbrain_0_1208_4865.nii,163540
save_incremented,36.401857137680054,77.60894131660461,bigbrain_0_1208_4865.nii,163540
load_img,19.404454469680786,19.406219005584717,bigbrain_0_1812_4170.nii,163578
increment_data,19.406530618667603,36.432106494903564,bigbrain_0_1812_4170.nii,163578
save_incremented,36.432255268096924,37.13653874397278,bigbrain_0_1812_4170.nii,163578
load_img,36.1422815322876,36.291449308395386,bigbrain_0_3020_2085.nii,163561
increment_data,36.29215049743652,52.242448806762695,bigbrain_0_3020_2085.nii,163561
save_incremented,52.24268126487732,52.72685933113098,bigbrain_0_3020_2085.nii,163561
load_img,36.71141481399536,36.783085346221924,bigbrain_0_1812_4865.nii,163598
increment_data,36.78369665145874,53.499234437942505,bigbrain_0_1812_4865.nii,163598
save_incremented,53.499467611312866,68.15347146987915,bigbrain_0_1812_4865.nii,163598
load_img,36.71140670776367,36.783331871032715,bigbrain_0_1812_4865.nii,163631
increment_data,36.78391933441162,53.509799003601074,bigbrain_0_1812_4865.nii,163631
save_incremented,53.50994372367859,54.02905201911926,bigbrain_0_1812_4865.nii,163631
load_img,36.9877188205719,37.05760359764099,bigbrain_0_0_2780.nii,163552
increment_data,37.05806875228882,54.162559270858765,bigbrain_0_0_2780.nii,163552
save_incremented,54.162739276885986,54.67433547973633,bigbrain_0_0_2780.nii,163552
load_img,36.99062728881836,37.05835199356079,bigbrain_0_4228_2780.nii,163546
increment_data,37.05889868736267,54.15870761871338,bigbrain_0_4228_2780.nii,163546
save_incremented,54.158905267715454,54.67559313774109,bigbrain_0_4228_2780.nii,163546
load_img,37.14173722267151,37.312509059906006,bigbrain_0_1812_3475.nii,163605
increment_data,37.3131263256073,54.16104578971863,bigbrain_0_1812_3475.nii,163605
save_incremented,54.16119718551636,70.83035731315613,bigbrain_0_1812_3475.nii,163605
load_img,37.16525435447693,37.313161849975586,bigbrain_0_1208_2780.nii,163543
increment_data,37.313799142837524,54.604641914367676,bigbrain_0_1208_2780.nii,163543
save_incremented,54.60479974746704,73.98068308830261,bigbrain_0_1208_2780.nii,163543
load_img,37.13949155807495,37.31385540962219,bigbrain_0_1812_3475.nii,163578
increment_data,37.31442928314209,54.173606872558594,bigbrain_0_1812_3475.nii,163578
save_incremented,54.17376685142517,54.70502328872681,bigbrain_0_1812_3475.nii,163578
load_img,37.16491889953613,37.31396746635437,bigbrain_0_1208_2780.nii,163564
increment_data,37.31450819969177,54.61450552940369,bigbrain_0_1208_2780.nii,163564
save_incremented,54.614638328552246,55.09930729866028,bigbrain_0_1208_2780.nii,163564
load_img,37.25536584854126,37.32192301750183,bigbrain_0_1208_4170.nii,163534
