driver_program,0,10665.073071956635,/home/users/vhayots/spark-1570526548-isilonAD_1it_96cpus_0delay_npc-2,allfiles
load_img,9870.91613316536,9871.63679933548,bigbrain_770_4832_3475.nii,97635
increment_data,9939.19743013382,9945.534657478333,bigbrain_770_4832_3475.nii,97635
save_incremented,10040.6791639328,10341.508875608444,bigbrain_770_4832_3475.nii,97635
load_img,1615.436233997345,1617.51832985878,bigbrain_6160_1812_6255.nii,97491
increment_data,1617.5350289344788,1619.1951858997345,bigbrain_6160_1812_6255.nii,97491
save_incremented,1793.5828983783722,2172.330025911331,bigbrain_6160_1812_6255.nii,97491
load_img,1513.0715990066528,1513.6175882816315,bigbrain_5390_2416_1390.nii,97674
increment_data,1612.7415821552277,1616.039393901825,bigbrain_5390_2416_1390.nii,97674
save_incremented,1616.0749638080597,1793.615483045578,bigbrain_5390_2416_1390.nii,97674
load_img,5467.140339136124,5471.320953845978,bigbrain_3080_1812_695.nii,97614
increment_data,5572.884001255035,5581.505923032761,bigbrain_3080_1812_695.nii,97614
save_incremented,5594.849063634872,5983.63059592247,bigbrain_3080_1812_695.nii,97614
load_img,5335.072400569916,5335.570510625839,bigbrain_3080_3624_1390.nii,97707
increment_data,5463.7613615989685,5468.028455495834,bigbrain_3080_3624_1390.nii,97707
save_incremented,5509.78470659256,5740.511511564255,bigbrain_3080_3624_1390.nii,97707
load_img,6517.435977697372,6517.88951086998,bigbrain_3080_1208_1390.nii,97539
increment_data,6600.232460021973,6602.210422992706,bigbrain_3080_1208_1390.nii,97539
save_incremented,6702.891974687576,7067.700048208237,bigbrain_3080_1208_1390.nii,97539
load_img,5035.26075220108,5035.696087598801,bigbrain_1540_5436_3475.nii,97655
increment_data,5221.511444568634,5233.539118051529,bigbrain_1540_5436_3475.nii,97655
save_incremented,5463.08261346817,5531.655886650085,bigbrain_1540_5436_3475.nii,97655
load_img,9510.125632762909,9510.510218381882,bigbrain_0_2416_2085.nii,97470
increment_data,9938.084089040756,9941.457344055176,bigbrain_0_2416_2085.nii,97470
save_incremented,9941.98536157608,10058.978369474411,bigbrain_0_2416_2085.nii,97470
load_img,9942.84124469757,9945.74057006836,bigbrain_6930_0_4170.nii,97479
increment_data,10078.550465345383,10085.242982387543,bigbrain_6930_0_4170.nii,97479
save_incremented,10182.4258852005,10425.631285905838,bigbrain_6930_0_4170.nii,97479
load_img,547.079912185669,549.113406419754,bigbrain_4620_4832_2780.nii,97655
increment_data,549.1580698490143,552.4941959381104,bigbrain_4620_4832_2780.nii,97655
save_incremented,552.5053486824036,1080.5226047039032,bigbrain_4620_4832_2780.nii,97655
load_img,5191.671802997589,5192.504542350769,bigbrain_0_604_4865.nii,97461
increment_data,5464.177894115448,5470.433688163757,bigbrain_0_604_4865.nii,97461
save_incremented,5546.031220197678,5958.899526596069,bigbrain_0_604_4865.nii,97461
load_img,5070.374427556992,5070.760648727417,bigbrain_3080_4228_695.nii,97572
increment_data,5392.868246555328,5406.518477201462,bigbrain_3080_4228_695.nii,97572
save_incremented,5463.313438177109,5574.349335193634,bigbrain_3080_4228_695.nii,97572
load_img,3671.1293020248413,3672.1199431419373,bigbrain_5390_0_0.nii,97671
increment_data,3708.495754957199,3710.984688282013,bigbrain_5390_0_0.nii,97671
save_incremented,3765.693300485611,4077.7110590934753,bigbrain_5390_0_0.nii,97671
load_img,547.663409948349,549.570374250412,bigbrain_3850_2416_4865.nii,97584
increment_data,549.6226782798767,552.7471213340759,bigbrain_3850_2416_4865.nii,97584
save_incremented,552.7641751766205,1068.8989746570587,bigbrain_3850_2416_4865.nii,97584
load_img,6893.347957611084,6894.141365528107,bigbrain_6160_4228_3475.nii,97479
increment_data,7215.375107288361,7218.822861909866,bigbrain_6160_4228_3475.nii,97479
save_incremented,7268.542411804199,7447.131314992905,bigbrain_6160_4228_3475.nii,97479
load_img,7732.130222797394,7733.222832202911,bigbrain_6160_2416_2780.nii,97578
increment_data,7991.560860157013,7993.205032110214,bigbrain_6160_2416_2780.nii,97578
save_incremented,8002.98836517334,8176.691102027893,bigbrain_6160_2416_2780.nii,97578
load_img,5380.882026672363,5381.563028335571,bigbrain_0_5436_1390.nii,97578
increment_data,5464.372500658035,5469.902752161026,bigbrain_0_5436_1390.nii,97578
save_incremented,5541.279022455215,5870.501734972,bigbrain_0_5436_1390.nii,97578
load_img,3671.3021647930145,3671.899851322174,bigbrain_1540_604_4170.nii,97479
increment_data,3708.418380022049,3711.544899225235,bigbrain_1540_604_4170.nii,97479
