driver_program,0,320.9581127166748,/pmem1-data/val/spark-1570898154-optaneAD_1it_25cpus_120delay_withpc_em-0,allfiles
save_incremented,15.616437196731567,19.37133264541626,bigbrain_0_2416_4865.nii,149685
load_img,5.902711868286133,5.9118757247924805,bigbrain_0_2416_2780.nii,149717
increment_data,5.914237976074219,15.52543830871582,bigbrain_0_2416_2780.nii,149717
save_incremented,15.52582335472107,21.601536989212036,bigbrain_0_2416_2780.nii,149717
load_img,5.906904697418213,5.912805080413818,bigbrain_0_4228_4865.nii,149722
increment_data,5.914347410202026,15.30781364440918,bigbrain_0_4228_4865.nii,149722
save_incremented,15.308337688446045,29.415095329284668,bigbrain_0_4228_4865.nii,149722
load_img,5.905571460723877,5.91461443901062,bigbrain_0_2416_2780.nii,149707
increment_data,5.918068885803223,15.78788447380066,bigbrain_0_2416_2780.nii,149707
save_incremented,15.78822922706604,30.296072959899902,bigbrain_0_2416_2780.nii,149707
load_img,5.907695531845093,5.917088747024536,bigbrain_0_3020_4865.nii,149712
increment_data,5.9200427532196045,15.661753416061401,bigbrain_0_3020_4865.nii,149712
save_incremented,15.662160158157349,18.098663568496704,bigbrain_0_3020_4865.nii,149712
load_img,5.91257643699646,5.919651508331299,bigbrain_0_2416_2780.nii,149726
increment_data,5.921354055404663,15.525347709655762,bigbrain_0_2416_2780.nii,149726
save_incremented,15.525686264038086,30.237306833267212,bigbrain_0_2416_2780.nii,149726
load_img,5.914351463317871,5.9232871532440186,bigbrain_0_4228_6255.nii,149730
increment_data,5.926080703735352,15.252076864242554,bigbrain_0_4228_6255.nii,149730
save_incremented,15.252516508102417,18.289146661758423,bigbrain_0_4228_6255.nii,149730
load_img,5.91229510307312,5.923718214035034,bigbrain_0_3020_2780.nii,149734
increment_data,5.9271862506866455,14.460733413696289,bigbrain_0_3020_2780.nii,149734
save_incremented,14.463923215866089,30.58199429512024,bigbrain_0_3020_2780.nii,149734
load_img,16.987038135528564,16.988281965255737,bigbrain_0_0_6255.nii,149680
increment_data,16.988595247268677,17.625313997268677,bigbrain_0_0_6255.nii,149680
save_incremented,17.625961542129517,21.713843822479248,bigbrain_0_0_6255.nii,149680
load_img,17.74686074256897,17.748108625411987,bigbrain_0_1208_4865.nii,149651
increment_data,17.748451709747314,18.768505811691284,bigbrain_0_1208_4865.nii,149651
save_incremented,18.76906442642212,33.01751208305359,bigbrain_0_1208_4865.nii,149651
load_img,18.07428240776062,18.075872898101807,bigbrain_0_1208_4865.nii,149666
increment_data,18.076273918151855,20.463737726211548,bigbrain_0_1208_4865.nii,149666
save_incremented,20.46568274497986,33.25326704978943,bigbrain_0_1208_4865.nii,149666
load_img,18.101722240447998,18.102956533432007,bigbrain_0_1208_4865.nii,149712
increment_data,18.10331654548645,20.615580558776855,bigbrain_0_1208_4865.nii,149712
save_incremented,20.617440700531006,34.32936429977417,bigbrain_0_1208_4865.nii,149712
load_img,18.29171323776245,18.292736768722534,bigbrain_0_3624_4865.nii,149730
increment_data,18.293029308319092,23.80430555343628,bigbrain_0_3624_4865.nii,149730
save_incremented,23.811235189437866,35.29972767829895,bigbrain_0_3624_4865.nii,149730
load_img,18.339361667633057,18.34323477745056,bigbrain_0_0_0.nii,149660
increment_data,18.344300746917725,23.56674814224243,bigbrain_0_0_0.nii,149660
save_incremented,23.56853985786438,33.15429425239563,bigbrain_0_0_0.nii,149660
load_img,19.401752710342407,19.41064453125,bigbrain_0_0_6255.nii,149685
increment_data,19.413175106048584,26.37979292869568,bigbrain_0_0_6255.nii,149685
save_incremented,26.38137435913086,34.22612380981445,bigbrain_0_0_6255.nii,149685
load_img,19.87227988243103,19.875357151031494,bigbrain_0_0_6255.nii,149643
increment_data,19.876839637756348,27.697162628173828,bigbrain_0_0_6255.nii,149643
save_incremented,27.697896242141724,36.03981304168701,bigbrain_0_0_6255.nii,149643
load_img,20.392167329788208,20.405540943145752,bigbrain_0_0_6255.nii,149642
increment_data,20.408334970474243,28.35018515586853,bigbrain_0_0_6255.nii,149642
save_incremented,28.351041078567505,32.598134994506836,bigbrain_0_0_6255.nii,149642
load_img,21.520802974700928,21.53282117843628,bigbrain_0_3624_4865.nii,149654
increment_data,21.53558874130249,28.532484769821167,bigbrain_0_3624_4865.nii,149654
save_incremented,28.532862424850464,32.86029028892517,bigbrain_0_3624_4865.nii,149654
load_img,21.606709957122803,21.613653898239136,bigbrain_0_1812_4170.nii,149717
increment_data,21.615580320358276,27.830854654312134,bigbrain_0_1812_4170.nii,149717
save_incremented,27.831373929977417,42.32116341590881,bigbrain_0_1812_4170.nii,149717
load_img,21.766690015792847,21.77613925933838,bigbrain_0_1812_4865.nii,149680
increment_data,21.778138399124146,27.877708911895752,bigbrain_0_1812_4865.nii,149680
save_incremented,27.878632068634033,31.487032175064087,bigbrain_0_1812_4865.nii,149680
load_img,22.858871459960938,22.872962951660156,bigbrain_0_4228_695.nii,149663
increment_data,22.875556468963623,29.178339958190918,bigbrain_0_4228_695.nii,149663
save_incremented,29.17900562286377,45.27142834663391,bigbrain_0_4228_695.nii,149663
load_img,22.91908025741577,22.923739910125732,bigbrain_0_4228_695.nii,149648
increment_data,22.926538944244385,29.033668518066406,bigbrain_0_4228_695.nii,149648
save_incremented,29.03394055366516,41.662802934646606,bigbrain_0_4228_695.nii,149648
load_img,24.27251386642456,24.291083812713623,bigbrain_0_3624_4865.nii,149657
increment_data,24.29922318458557,28.532488584518433,bigbrain_0_3624_4865.nii,149657
save_incremented,28.53286051750183,36.817731857299805,bigbrain_0_3624_4865.nii,149657
load_img,27.890284061431885,27.893290281295776,bigbrain_0_4228_695.nii,149694
increment_data,27.894319534301758,29.365021228790283,bigbrain_0_4228_695.nii,149694
save_incremented,29.36521077156067,46.81324291229248,bigbrain_0_4228_695.nii,149694
load_img,29.417824506759644,29.419150590896606,bigbrain_0_1208_695.nii,149722
increment_data,29.41946792602539,31.574561834335327,bigbrain_0_1208_695.nii,149722
save_incremented,31.57473874092102,47.0229971408844,bigbrain_0_1208_695.nii,149722
load_img,30.240678548812866,30.243694305419922,bigbrain_0_1812_4170.nii,149726
increment_data,30.24438190460205,32.072802782058716,bigbrain_0_1812_4170.nii,149726
save_incremented,32.07301998138428,47.40205502510071,bigbrain_0_1812_4170.nii,149726
load_img,30.30521821975708,30.30881905555725,bigbrain_0_1812_4170.nii,149707
increment_data,30.309513330459595,32.072734117507935,bigbrain_0_1812_4170.nii,149707
save_incremented,32.07290458679199,46.094094038009644,bigbrain_0_1812_4170.nii,149707
load_img,30.324432134628296,30.327497005462646,bigbrain_0_0_0.nii,149698
increment_data,30.32848834991455,32.04712390899658,bigbrain_0_0_0.nii,149698
save_incremented,32.047292709350586,46.76800894737244,bigbrain_0_0_0.nii,149698
load_img,30.590604305267334,30.5938720703125,bigbrain_0_0_0.nii,149734
increment_data,30.594674825668335,32.05099177360535,bigbrain_0_0_0.nii,149734
save_incremented,32.051146030426025,46.30641555786133,bigbrain_0_0_0.nii,149734
load_img,30.68654465675354,30.689862966537476,bigbrain_0_0_0.nii,149672
increment_data,30.690562963485718,32.050124406814575,bigbrain_0_0_0.nii,149672
save_incremented,32.0507915019989,41.91506385803223,bigbrain_0_0_0.nii,149672
load_img,31.500566244125366,31.50876545906067,bigbrain_0_4228_1390.nii,149680
increment_data,31.50934410095215,32.27175545692444,bigbrain_0_4228_1390.nii,149680
save_incremented,32.27191376686096,36.70910382270813,bigbrain_0_4228_1390.nii,149680
load_img,31.75546622276306,31.757038831710815,bigbrain_0_1812_4170.nii,149702
increment_data,31.757474184036255,32.511794090270996,bigbrain_0_1812_4170.nii,149702
save_incremented,32.51194763183594,47.5207405090332,bigbrain_0_1812_4170.nii,149702
load_img,32.17433309555054,32.17571139335632,bigbrain_0_1208_695.nii,149669
increment_data,32.17600154876709,33.302433013916016,bigbrain_0_1208_695.nii,149669
save_incremented,33.30299258232117,58.12873458862305,bigbrain_0_1208_695.nii,149669
load_img,32.49631071090698,32.49782586097717,bigbrain_0_1208_695.nii,149689
increment_data,32.498199462890625,33.88764691352844,bigbrain_0_1208_695.nii,149689
save_incremented,33.88835048675537,57.09741711616516,bigbrain_0_1208_695.nii,149689
load_img,32.5231614112854,32.524625062942505,bigbrain_0_1208_695.nii,149675
increment_data,32.52504086494446,33.99092936515808,bigbrain_0_1208_695.nii,149675
save_incremented,33.99144673347473,57.81706261634827,bigbrain_0_1208_695.nii,149675
load_img,32.60106086730957,32.60247206687927,bigbrain_0_1812_4865.nii,149642
increment_data,32.60336208343506,33.89679193496704,bigbrain_0_1812_4865.nii,149642
save_incremented,33.896923542022705,48.169374227523804,bigbrain_0_1812_4865.nii,149642
load_img,32.86328625679016,32.86465525627136,bigbrain_0_4228_2780.nii,149654
increment_data,32.86496639251709,34.94135546684265,bigbrain_0_4228_2780.nii,149654
save_incremented,34.94221878051758,48.58032488822937,bigbrain_0_4228_2780.nii,149654
load_img,33.020413875579834,33.02180624008179,bigbrain_0_0_2780.nii,149651
increment_data,33.022202491760254,39.5442636013031,bigbrain_0_0_2780.nii,149651
save_incremented,39.54517197608948,49.540374755859375,bigbrain_0_0_2780.nii,149651
load_img,33.157092571258545,33.15917491912842,bigbrain_0_1208_2780.nii,149660
increment_data,33.15984487533569,37.79428243637085,bigbrain_0_1208_2780.nii,149660
save_incremented,37.79523277282715,51.048030614852905,bigbrain_0_1208_2780.nii,149660
load_img,33.272297859191895,33.27654528617859,bigbrain_0_0_2780.nii,149666
increment_data,33.27720499038696,40.40359568595886,bigbrain_0_0_2780.nii,149666
save_incremented,40.4041588306427,53.84249472618103,bigbrain_0_0_2780.nii,149666
load_img,34.245840072631836,34.25000357627869,bigbrain_0_1812_4865.nii,149685
increment_data,34.25171160697937,38.90119242668152,bigbrain_0_1812_4865.nii,149685
save_incremented,38.903072357177734,47.70870304107666,bigbrain_0_1812_4865.nii,149685
load_img,34.35029458999634,34.354724407196045,bigbrain_0_0_2780.nii,149712
increment_data,34.356773376464844,40.40327262878418,bigbrain_0_0_2780.nii,149712
save_incremented,40.40383315086365,53.575868129730225,bigbrain_0_0_2780.nii,149712
load_img,35.303690671920776,35.31238317489624,bigbrain_0_4228_2780.nii,149730
increment_data,35.31442213058472,40.89379024505615,bigbrain_0_4228_2780.nii,149730
save_incremented,40.89415884017944,49.165992736816406,bigbrain_0_4228_2780.nii,149730
load_img,36.047038078308105,36.06392574310303,bigbrain_0_1812_4865.nii,149643
increment_data,36.07106328010559,41.05227518081665,bigbrain_0_1812_4865.nii,149643
save_incremented,41.05245590209961,49.49590563774109,bigbrain_0_1812_4865.nii,149643
load_img,36.832199811935425,36.84897994995117,bigbrain_0_0_2085.nii,149680
increment_data,36.85401272773743,40.65632343292236,bigbrain_0_0_2085.nii,149680
save_incremented,40.656535148620605,45.6766312122345,bigbrain_0_0_2085.nii,149680
load_img,36.931623697280884,36.94874668121338,bigbrain_0_4228_2780.nii,149657
increment_data,36.95530343055725,41.31917953491211,bigbrain_0_4228_2780.nii,149657
save_incremented,41.319363832473755,49.21036410331726,bigbrain_0_4228_2780.nii,149657
load_img,41.66592574119568,41.66733741760254,bigbrain_0_3020_2085.nii,149648
increment_data,41.66766548156738,45.383729696273804,bigbrain_0_3020_2085.nii,149648
save_incremented,45.38423418998718,64.99852776527405,bigbrain_0_3020_2085.nii,149648
load_img,41.92767643928528,41.93133854866028,bigbrain_0_1208_2780.nii,149672
increment_data,41.93233251571655,45.83259344100952,bigbrain_0_1208_2780.nii,149672
save_incremented,45.833038091659546,59.26128435134888,bigbrain_0_1208_2780.nii,149672
load_img,42.324336528778076,42.326289892196655,bigbrain_0_1812_3475.nii,149717
increment_data,42.32658839225769,46.145861864089966,bigbrain_0_1812_3475.nii,149717
save_incremented,46.14601445198059,59.04616904258728,bigbrain_0_1812_3475.nii,149717
load_img,45.29909706115723,45.31295156478882,bigbrain_0_3020_2085.nii,149663
increment_data,45.31607723236084,46.87335753440857,bigbrain_0_3020_2085.nii,149663
save_incremented,46.87353181838989,61.51586294174194,bigbrain_0_3020_2085.nii,149663
load_img,45.68800234794617,45.69101142883301,bigbrain_0_2416_6255.nii,149680
increment_data,45.69731020927429,46.745999574661255,bigbrain_0_2416_6255.nii,149680
save_incremented,46.74617528915405,50.724037647247314,bigbrain_0_2416_6255.nii,149680
load_img,46.11145853996277,46.12682867050171,bigbrain_0_1812_3475.nii,149707
increment_data,46.12974953651428,47.249186277389526,bigbrain_0_1812_3475.nii,149707
save_incremented,47.24993634223938,61.93864345550537,bigbrain_0_1812_3475.nii,149707
load_img,46.309553146362305,46.31099843978882,bigbrain_0_1208_2780.nii,149734
increment_data,46.311331272125244,47.16127252578735,bigbrain_0_1208_2780.nii,149734
save_incremented,47.16183805465698,58.7193820476532,bigbrain_0_1208_2780.nii,149734
load_img,46.770724296569824,46.77192974090576,bigbrain_0_1208_2780.nii,149698
increment_data,46.77227711677551,48.017577171325684,bigbrain_0_1208_2780.nii,149698
save_incremented,48.017993211746216,60.21340799331665,bigbrain_0_1208_2780.nii,149698
load_img,46.81586813926697,46.81711220741272,bigbrain_0_3020_2085.nii,149694
increment_data,46.81740188598633,48.0549533367157,bigbrain_0_3020_2085.nii,149694
save_incremented,48.05517101287842,66.79745483398438,bigbrain_0_3020_2085.nii,149694
load_img,47.025694370269775,47.026994943618774,bigbrain_0_1208_4170.nii,149722
increment_data,47.02791619300842,49.12241768836975,bigbrain_0_1208_4170.nii,149722
save_incremented,49.12258434295654,70.89511847496033,bigbrain_0_1208_4170.nii,149722
load_img,47.40473985671997,47.406715393066406,bigbrain_0_1812_3475.nii,149726
increment_data,47.40761590003967,49.242621421813965,bigbrain_0_1812_3475.nii,149726
save_incremented,49.2442524433136,67.49079585075378,bigbrain_0_1812_3475.nii,149726
load_img,47.527981758117676,47.53068423271179,bigbrain_0_1812_3475.nii,149702
increment_data,47.535088777542114,49.4913067817688,bigbrain_0_1812_3475.nii,149702
save_incremented,49.491652488708496,68.90902209281921,bigbrain_0_1812_3475.nii,149702
load_img,47.71706485748291,47.71962833404541,bigbrain_0_4228_1390.nii,149685
increment_data,47.720189571380615,49.221206188201904,bigbrain_0_4228_1390.nii,149685
save_incremented,49.221569538116455,60.65048670768738,bigbrain_0_4228_1390.nii,149685
load_img,48.17838740348816,48.1818368434906,bigbrain_0_4228_1390.nii,149642
increment_data,48.18259906768799,50.1243622303009,bigbrain_0_4228_1390.nii,149642
save_incremented,50.12632513046265,59.04227590560913,bigbrain_0_4228_1390.nii,149642
load_img,48.58965611457825,48.59182929992676,bigbrain_0_4228_2085.nii,149654
increment_data,48.59267210960388,52.64993476867676,bigbrain_0_4228_2085.nii,149654
save_incremented,52.65214562416077,66.88697028160095,bigbrain_0_4228_2085.nii,149654
load_img,49.16867113113403,49.16966009140015,bigbrain_0_4228_2085.nii,149730
increment_data,49.169931173324585,55.907309770584106,bigbrain_0_4228_2085.nii,149730
save_incremented,55.90816402435303,63.39702534675598,bigbrain_0_4228_2085.nii,149730
load_img,49.220481872558594,49.222755432128906,bigbrain_0_4228_2085.nii,149657
increment_data,49.223416566848755,56.47338604927063,bigbrain_0_4228_2085.nii,149657
save_incremented,56.47485280036926,67.40714526176453,bigbrain_0_4228_2085.nii,149657
load_img,49.49843955039978,49.499805212020874,bigbrain_0_4228_1390.nii,149643
increment_data,49.50051164627075,56.00182914733887,bigbrain_0_4228_1390.nii,149643
save_incremented,56.00366234779358,62.24892020225525,bigbrain_0_4228_1390.nii,149643
load_img,49.54525184631348,49.5504355430603,bigbrain_0_3020_3475.nii,149651
increment_data,49.552772998809814,56.529422998428345,bigbrain_0_3020_3475.nii,149651
save_incremented,56.529667377471924,66.41805505752563,bigbrain_0_3020_3475.nii,149651
load_img,50.74634385108948,50.751479625701904,bigbrain_0_2416_4170.nii,149680
increment_data,50.75327110290527,56.48387432098389,bigbrain_0_2416_4170.nii,149680
save_incremented,56.48473596572876,58.400763511657715,bigbrain_0_2416_4170.nii,149680
load_img,51.05195665359497,51.05490469932556,bigbrain_0_3020_6255.nii,149660
increment_data,51.05579471588135,57.0377836227417,bigbrain_0_3020_6255.nii,149660
save_incremented,57.03801441192627,67.81523299217224,bigbrain_0_3020_6255.nii,149660
load_img,53.663798570632935,53.67977261543274,bigbrain_0_3020_3475.nii,149712
increment_data,53.68244218826294,57.54848837852478,bigbrain_0_3020_3475.nii,149712
save_incremented,57.548686504364014,61.599865674972534,bigbrain_0_3020_3475.nii,149712
load_img,53.91206479072571,53.928077936172485,bigbrain_0_3020_3475.nii,149666
increment_data,53.93155789375305,57.548797607421875,bigbrain_0_3020_3475.nii,149666
save_incremented,57.549046993255615,66.75274014472961,bigbrain_0_3020_3475.nii,149666
load_img,57.100454807281494,57.102315187454224,bigbrain_0_1208_4170.nii,149689
increment_data,57.10265898704529,58.04396033287048,bigbrain_0_1208_4170.nii,149689
save_incremented,58.04415822029114,75.9096167087555,bigbrain_0_1208_4170.nii,149689
load_img,57.819700479507446,57.82111859321594,bigbrain_0_1208_4170.nii,149675
increment_data,57.82142519950867,58.55261254310608,bigbrain_0_1208_4170.nii,149675
save_incremented,58.55280375480652,76.90728211402893,bigbrain_0_1208_4170.nii,149675
load_img,58.131335735321045,58.1327018737793,bigbrain_0_1208_4170.nii,149669
increment_data,58.13300347328186,58.847604274749756,bigbrain_0_1208_4170.nii,149669
save_incremented,58.84776258468628,74.13112473487854,bigbrain_0_1208_4170.nii,149669
load_img,58.40367841720581,58.40475034713745,bigbrain_0_0_5560.nii,149680
increment_data,58.40502953529358,59.143346548080444,bigbrain_0_0_5560.nii,149680
save_incremented,59.14401936531067,65.53774499893188,bigbrain_0_0_5560.nii,149680
load_img,58.72267556190491,58.72399187088013,bigbrain_0_3020_6255.nii,149734
increment_data,58.724299907684326,60.535861015319824,bigbrain_0_3020_6255.nii,149734
save_incremented,60.53647589683533,74.05347943305969,bigbrain_0_3020_6255.nii,149734
load_img,59.045007944107056,59.046008348464966,bigbrain_0_0_2085.nii,149642
increment_data,59.04627466201782,60.676589012145996,bigbrain_0_0_2085.nii,149642
save_incremented,60.67702031135559,72.98211407661438,bigbrain_0_0_2085.nii,149642
load_img,59.04868221282959,59.04960918426514,bigbrain_0_2416_695.nii,149717
increment_data,59.04985284805298,61.50773549079895,bigbrain_0_2416_695.nii,149717
save_incremented,61.50790762901306,79.34249210357666,bigbrain_0_2416_695.nii,149717
load_img,59.27368092536926,59.27683687210083,bigbrain_0_3020_6255.nii,149672
increment_data,59.27757453918457,61.11144137382507,bigbrain_0_3020_6255.nii,149672
save_incremented,61.11175847053528,73.03457713127136,bigbrain_0_3020_6255.nii,149672
load_img,60.21639633178711,60.217833518981934,bigbrain_0_3020_6255.nii,149698
increment_data,60.2185263633728,61.99571895599365,bigbrain_0_3020_6255.nii,149698
save_incremented,61.996062994003296,74.15066385269165,bigbrain_0_3020_6255.nii,149698
load_img,60.662370920181274,60.6720232963562,bigbrain_0_0_2085.nii,149685
increment_data,60.67313623428345,62.49479007720947,bigbrain_0_0_2085.nii,149685
save_incremented,62.49591541290283,74.03836512565613,bigbrain_0_0_2085.nii,149685
load_img,61.51953411102295,61.52150774002075,bigbrain_0_1812_2085.nii,149663
increment_data,61.52215814590454,64.83308005332947,bigbrain_0_1812_2085.nii,149663
save_incremented,64.83639073371887,87.09058666229248,bigbrain_0_1812_2085.nii,149663
load_img,61.612048387527466,61.616482973098755,bigbrain_0_1208_6255.nii,149712
increment_data,61.61746907234192,64.33649587631226,bigbrain_0_1208_6255.nii,149712
save_incremented,64.3376076221466,73.218106508255,bigbrain_0_1208_6255.nii,149712
load_img,61.949424028396606,61.95286774635315,bigbrain_0_2416_695.nii,149707
increment_data,61.95397448539734,66.27159810066223,bigbrain_0_2416_695.nii,149707
save_incremented,66.27256512641907,85.90771269798279,bigbrain_0_2416_695.nii,149707
load_img,62.25190091133118,62.25387907028198,bigbrain_0_0_2085.nii,149643
increment_data,62.254563331604004,66.14290308952332,bigbrain_0_0_2085.nii,149643
save_incremented,66.14338707923889,74.86271572113037,bigbrain_0_0_2085.nii,149643
load_img,63.40361142158508,63.40854573249817,bigbrain_0_1812_2780.nii,149730
increment_data,63.410436391830444,67.38921809196472,bigbrain_0_1812_2780.nii,149730
save_incremented,67.38947820663452,77.97640109062195,bigbrain_0_1812_2780.nii,149730
load_img,65.01132416725159,65.01559829711914,bigbrain_0_1812_2085.nii,149648
increment_data,65.01701235771179,68.89369797706604,bigbrain_0_1812_2085.nii,149648
save_incremented,68.89438533782959,82.10116648674011,bigbrain_0_1812_2085.nii,149648
load_img,65.56396436691284,65.56893110275269,bigbrain_0_3624_2780.nii,149680
increment_data,65.57012581825256,68.8345468044281,bigbrain_0_3624_2780.nii,149680
save_incremented,68.83539652824402,73.02931499481201,bigbrain_0_3624_2780.nii,149680
load_img,66.42102599143982,66.42342448234558,bigbrain_0_1208_6255.nii,149651
increment_data,66.42386603355408,70.58469414710999,bigbrain_0_1208_6255.nii,149651
save_incremented,70.58561372756958,77.4923403263092,bigbrain_0_1208_6255.nii,149651
load_img,66.78536486625671,66.7910668849945,bigbrain_0_1208_6255.nii,149666
increment_data,66.793053150177,70.75176286697388,bigbrain_0_1208_6255.nii,149666
save_incremented,70.75192356109619,77.4597225189209,bigbrain_0_1208_6255.nii,149666
load_img,66.80069708824158,66.8022289276123,bigbrain_0_1812_2085.nii,149694
increment_data,66.80315399169922,69.96826004981995,bigbrain_0_1812_2085.nii,149694
save_incremented,69.96880435943604,87.17558002471924,bigbrain_0_1812_2085.nii,149694
load_img,66.93526530265808,66.9474527835846,bigbrain_0_1812_2780.nii,149654
increment_data,66.94945240020752,70.71161460876465,bigbrain_0_1812_2780.nii,149654
save_incremented,70.71176171302795,79.99158930778503,bigbrain_0_1812_2780.nii,149654
load_img,67.42759704589844,67.43874740600586,bigbrain_0_1812_2780.nii,149657
increment_data,67.44175839424133,70.71148157119751,bigbrain_0_1812_2780.nii,149657
save_incremented,70.71164226531982,80.20493006706238,bigbrain_0_1812_2780.nii,149657
load_img,67.49623155593872,67.51022624969482,bigbrain_0_2416_695.nii,149726
increment_data,67.5111756324768,69.8692934513092,bigbrain_0_2416_695.nii,149726
save_incremented,69.86997628211975,86.4833915233612,bigbrain_0_2416_695.nii,149726
load_img,67.82427549362183,67.8306736946106,bigbrain_0_2416_0.nii,149660
increment_data,67.83224081993103,70.58664202690125,bigbrain_0_2416_0.nii,149660
save_incremented,70.58685874938965,83.19122362136841,bigbrain_0_2416_0.nii,149660
load_img,68.91457104682922,68.91637945175171,bigbrain_0_2416_695.nii,149702
increment_data,68.91702508926392,70.8675308227539,bigbrain_0_2416_695.nii,149702
save_incremented,70.86768770217896,86.62833404541016,bigbrain_0_2416_695.nii,149702
load_img,70.89767479896545,70.89862275123596,bigbrain_0_4228_0.nii,149722
increment_data,70.89887928962708,72.98382568359375,bigbrain_0_4228_0.nii,149722
save_incremented,72.9839608669281,88.21078729629517,bigbrain_0_4228_0.nii,149722
load_img,72.98519539833069,72.98625946044922,bigbrain_0_2416_6255.nii,149642
increment_data,72.98653030395508,73.69006299972534,bigbrain_0_2416_6255.nii,149642
save_incremented,73.69024205207825,81.9639265537262,bigbrain_0_2416_6255.nii,149642
load_img,73.03248691558838,73.03350448608398,bigbrain_0_3624_5560.nii,149680
