driver_program,0,158.05323362350464,/dev/shm/val/spark-1570940978-tmpfs_1it_96cpus_0delay_npc-0,allfiles
increment_data,152.72764897346497,153.48128652572632,bigbrain_0_4832_0.nii,110194
save_incremented,153.481427192688,154.29256796836853,bigbrain_0_4832_0.nii,110194
load_img,151.96924328804016,151.97018480300903,bigbrain_6930_1812_2780.nii,110015
increment_data,151.97036242485046,152.8402283191681,bigbrain_6930_1812_2780.nii,110015
save_incremented,152.84038519859314,153.4687843322754,bigbrain_6930_1812_2780.nii,110015
load_img,151.63019156455994,151.63130640983582,bigbrain_770_5436_2780.nii,110179
increment_data,151.63149976730347,152.22324323654175,bigbrain_770_5436_2780.nii,110179
save_incremented,152.22355246543884,153.10268688201904,bigbrain_770_5436_2780.nii,110179
load_img,151.58897304534912,151.58988070487976,bigbrain_6160_0_1390.nii,110230
increment_data,151.59004282951355,152.46835565567017,bigbrain_6160_0_1390.nii,110230
save_incremented,152.4685022830963,153.099436044693,bigbrain_6160_0_1390.nii,110230
load_img,151.14465761184692,151.14555311203003,bigbrain_2310_604_2085.nii,110194
increment_data,151.14572191238403,151.90276408195496,bigbrain_2310_604_2085.nii,110194
save_incremented,151.90290880203247,152.72430968284607,bigbrain_2310_604_2085.nii,110194
load_img,150.47973799705505,150.4807162284851,bigbrain_3850_2416_695.nii,110015
increment_data,150.48091316223145,151.34876441955566,bigbrain_3850_2416_695.nii,110015
save_incremented,151.34892082214355,151.96695494651794,bigbrain_3850_2416_695.nii,110015
load_img,150.12392616271973,150.12504410743713,bigbrain_3850_3624_1390.nii,110179
increment_data,150.12523937225342,150.75014758110046,bigbrain_3850_3624_1390.nii,110179
save_incremented,150.7503399848938,151.6278851032257,bigbrain_3850_3624_1390.nii,110179
load_img,150.06605076789856,150.06695199012756,bigbrain_0_4228_4865.nii,110230
increment_data,150.06724858283997,150.94385051727295,bigbrain_0_4228_4865.nii,110230
save_incremented,150.94398832321167,151.58663392066956,bigbrain_0_4228_4865.nii,110230
load_img,149.57113647460938,149.57203698158264,bigbrain_5390_0_1390.nii,110194
increment_data,149.5723159313202,150.32057905197144,bigbrain_5390_0_1390.nii,110194
save_incremented,150.32071733474731,151.14219975471497,bigbrain_5390_0_1390.nii,110194
load_img,148.99047017097473,148.99141383171082,bigbrain_4620_3624_3475.nii,110015
increment_data,148.99170541763306,149.8373351097107,bigbrain_4620_3624_3475.nii,110015
save_incremented,149.83754014968872,150.47746229171753,bigbrain_4620_3624_3475.nii,110015
load_img,148.60927271842957,148.61021661758423,bigbrain_2310_1208_0.nii,110230
increment_data,148.6103732585907,149.43414878845215,bigbrain_2310_1208_0.nii,110230
save_incremented,149.43427872657776,150.06366109848022,bigbrain_2310_1208_0.nii,110230
load_img,148.54483652114868,148.54597234725952,bigbrain_770_4228_2085.nii,110179
increment_data,148.54647302627563,149.24447965621948,bigbrain_770_4228_2085.nii,110179
save_incremented,149.24468994140625,150.12162828445435,bigbrain_770_4228_2085.nii,110179
load_img,148.08259391784668,148.08349466323853,bigbrain_6930_5436_1390.nii,110194
increment_data,148.0836591720581,148.82900261878967,bigbrain_6930_5436_1390.nii,110194
save_incremented,148.82913827896118,149.56867122650146,bigbrain_6930_5436_1390.nii,110194
load_img,147.479407787323,147.48034501075745,bigbrain_3850_0_695.nii,110015
increment_data,147.48052859306335,148.2348563671112,bigbrain_3850_0_695.nii,110015
save_incremented,148.23501300811768,148.98810338974,bigbrain_3850_0_695.nii,110015
load_img,147.11289715766907,147.11383485794067,bigbrain_2310_2416_695.nii,110179
increment_data,147.11400508880615,147.70380854606628,bigbrain_2310_2416_695.nii,110179
save_incremented,147.70400190353394,148.5415961742401,bigbrain_2310_2416_695.nii,110179
load_img,147.10786294937134,147.10880279541016,bigbrain_770_1208_695.nii,110230
increment_data,147.10896730422974,147.98618006706238,bigbrain_770_1208_695.nii,110230
save_incremented,147.98632168769836,148.60688877105713,bigbrain_770_1208_695.nii,110230
load_img,146.62158823013306,146.6224753856659,bigbrain_3080_4228_4865.nii,110194
increment_data,146.62263679504395,147.3089256286621,bigbrain_3080_4228_4865.nii,110194
save_incremented,147.30907487869263,148.08015894889832,bigbrain_3080_4228_4865.nii,110194
load_img,146.11766743659973,146.11865997314453,bigbrain_3850_4228_5560.nii,110015
increment_data,146.11885142326355,147.02247428894043,bigbrain_3850_4228_5560.nii,110015
save_incremented,147.02265334129333,147.47707533836365,bigbrain_3850_4228_5560.nii,110015
load_img,145.9441680908203,145.94516563415527,bigbrain_6930_5436_2780.nii,110230
increment_data,145.94541907310486,146.6342294216156,bigbrain_6930_5436_2780.nii,110230
save_incremented,146.63435173034668,147.10536170005798,bigbrain_6930_5436_2780.nii,110230
load_img,145.9076430797577,145.90893578529358,bigbrain_770_3624_6255.nii,110179
increment_data,145.90918350219727,146.61478924751282,bigbrain_770_3624_6255.nii,110179
save_incremented,146.6149387359619,147.10987901687622,bigbrain_770_3624_6255.nii,110179
load_img,145.42900800704956,145.43013787269592,bigbrain_3850_5436_5560.nii,110194
increment_data,145.43033289909363,146.1577136516571,bigbrain_3850_5436_5560.nii,110194
save_incremented,146.15785956382751,146.6192169189453,bigbrain_3850_5436_5560.nii,110194
load_img,145.34863591194153,145.34995007514954,bigbrain_3850_2416_6255.nii,109868
increment_data,145.35020470619202,146.2681906223297,bigbrain_3850_2416_6255.nii,109868
save_incremented,146.26834893226624,147.07721185684204,bigbrain_3850_2416_6255.nii,109868
load_img,144.82918667793274,144.8306074142456,bigbrain_770_3624_0.nii,110080
increment_data,144.83088064193726,146.02044010162354,bigbrain_770_3624_0.nii,110080
save_incremented,146.02064681053162,146.8825285434723,bigbrain_770_3624_0.nii,110080
load_img,144.32497930526733,144.32656002044678,bigbrain_3850_0_0.nii,110015
increment_data,144.32687044143677,145.38897848129272,bigbrain_3850_0_0.nii,110015
save_incremented,145.3891797065735,146.11510753631592,bigbrain_3850_0_0.nii,110015
load_img,144.14912104606628,144.15039253234863,bigbrain_3080_4228_0.nii,110230
increment_data,144.1506872177124,145.44005799293518,bigbrain_3080_4228_0.nii,110230
save_incremented,145.44020056724548,145.9417281150818,bigbrain_3080_4228_0.nii,110230
load_img,144.0741364955902,144.0752203464508,bigbrain_2310_1812_2085.nii,110179
increment_data,144.07550048828125,145.03535628318787,bigbrain_2310_1812_2085.nii,110179
save_incremented,145.0366497039795,145.90423345565796,bigbrain_2310_1812_2085.nii,110179
load_img,143.36437964439392,143.3656883239746,bigbrain_770_1812_4865.nii,109915
increment_data,143.36593675613403,145.23483633995056,bigbrain_770_1812_4865.nii,109915
save_incremented,145.23542642593384,146.23029923439026,bigbrain_770_1812_4865.nii,109915
load_img,143.33377122879028,143.33483934402466,bigbrain_3080_5436_6255.nii,110194
increment_data,143.33513140678406,144.43810033798218,bigbrain_3080_5436_6255.nii,110194
save_incremented,144.43829369544983,145.425879240036,bigbrain_3080_5436_6255.nii,110194
load_img,142.6348695755005,142.63631296157837,bigbrain_3080_4228_695.nii,110179
increment_data,142.63664174079895,143.27081823349,bigbrain_3080_4228_695.nii,110179
save_incremented,143.27104949951172,144.07133793830872,bigbrain_3080_4228_695.nii,110179
load_img,142.48951840400696,142.49253606796265,bigbrain_5390_0_4170.nii,110230
increment_data,142.49317336082458,143.36288809776306,bigbrain_5390_0_4170.nii,110230
save_incremented,143.36311173439026,144.14637970924377,bigbrain_5390_0_4170.nii,110230
load_img,141.90098333358765,141.9029083251953,bigbrain_0_1208_1390.nii,110194
increment_data,141.90328407287598,142.74650645256042,bigbrain_0_1208_1390.nii,110194
save_incremented,142.74670386314392,143.3311038017273,bigbrain_0_1208_1390.nii,110194
load_img,141.81439518928528,141.8160924911499,bigbrain_4620_5436_695.nii,110115
increment_data,141.81643795967102,144.52199149131775,bigbrain_4620_5436_695.nii,110115
save_incremented,144.5225830078125,145.5095145702362,bigbrain_4620_5436_695.nii,110115
load_img,141.80980324745178,141.81274366378784,bigbrain_4620_4228_4865.nii,110137
increment_data,141.81617879867554,144.49362802505493,bigbrain_4620_4228_4865.nii,110137
save_incremented,144.49383020401,145.47850060462952,bigbrain_4620_4228_4865.nii,110137
load_img,141.6689064502716,141.67173647880554,bigbrain_4620_1812_6255.nii,109986
increment_data,141.67223453521729,144.4628438949585,bigbrain_4620_1812_6255.nii,109986
save_incremented,144.46320223808289,145.53858280181885,bigbrain_4620_1812_6255.nii,109986
load_img,141.55720973014832,141.56162524223328,bigbrain_770_0_5560.nii,110170
increment_data,141.56232213974,144.42651319503784,bigbrain_770_0_5560.nii,110170
save_incremented,144.42676639556885,145.4202105998993,bigbrain_770_0_5560.nii,110170
load_img,141.50899839401245,141.51139116287231,bigbrain_4620_604_695.nii,110216
increment_data,141.51200079917908,144.38662362098694,bigbrain_4620_604_695.nii,110216
save_incremented,144.38695240020752,145.46801614761353,bigbrain_4620_604_695.nii,110216
load_img,141.35777187347412,141.3614146709442,bigbrain_2310_5436_3475.nii,110257
increment_data,141.362455368042,144.30782675743103,bigbrain_2310_5436_3475.nii,110257
save_incremented,144.30808544158936,145.3632960319519,bigbrain_2310_5436_3475.nii,110257
load_img,141.313001871109,141.31585812568665,bigbrain_3080_4832_1390.nii,110119
increment_data,141.31641626358032,143.92177414894104,bigbrain_3080_4832_1390.nii,110119
save_incremented,143.9220597743988,144.75439977645874,bigbrain_3080_4832_1390.nii,110119
load_img,141.26839590072632,141.27360272407532,bigbrain_770_1208_4865.nii,110071
increment_data,141.27467274665833,142.32985615730286,bigbrain_770_1208_4865.nii,110071
save_incremented,142.33024835586548,144.4264636039734,bigbrain_770_1208_4865.nii,110071
load_img,141.15087866783142,141.19420528411865,bigbrain_6160_3624_4170.nii,110179
increment_data,141.19983577728271,142.07320594787598,bigbrain_6160_3624_4170.nii,110179
save_incremented,142.07343864440918,142.63177347183228,bigbrain_6160_3624_4170.nii,110179
load_img,141.1462366580963,141.14927506446838,bigbrain_0_5436_2085.nii,110094
increment_data,141.15006279945374,144.089115858078,bigbrain_0_5436_2085.nii,110094
save_incremented,144.08937668800354,144.99891829490662,bigbrain_0_5436_2085.nii,110094
load_img,140.7664921283722,140.7693271636963,bigbrain_1540_1208_6255.nii,110103
increment_data,140.76997876167297,144.41759610176086,bigbrain_1540_1208_6255.nii,110103
save_incremented,144.41784477233887,145.5315284729004,bigbrain_1540_1208_6255.nii,110103
load_img,140.56069993972778,140.5629448890686,bigbrain_3850_3020_4865.nii,109868
increment_data,140.56339764595032,144.2402422428131,bigbrain_3850_3020_4865.nii,109868
save_incremented,144.24143314361572,145.34579205513,bigbrain_3850_3020_4865.nii,109868
load_img,140.13590097427368,140.14281630516052,bigbrain_6930_3020_1390.nii,110080
increment_data,140.14410543441772,142.76185154914856,bigbrain_6930_3020_1390.nii,110080
save_incremented,142.76208662986755,144.82517457008362,bigbrain_6930_3020_1390.nii,110080
load_img,138.72567558288574,138.7371542453766,bigbrain_4620_2416_2780.nii,110063
increment_data,138.73947620391846,141.48823976516724,bigbrain_4620_2416_2780.nii,110063
save_incremented,141.48879551887512,144.59891891479492,bigbrain_4620_2416_2780.nii,110063
load_img,138.70946741104126,138.71520400047302,bigbrain_3080_3624_695.nii,110015
increment_data,138.71908569335938,141.0059847831726,bigbrain_3080_3624_695.nii,110015
save_incremented,141.00663137435913,144.31543374061584,bigbrain_3080_3624_695.nii,110015
load_img,138.4313473701477,138.43672966957092,bigbrain_3850_1208_2085.nii,109921
increment_data,138.4388244152069,140.81468605995178,bigbrain_3850_1208_2085.nii,109921
save_incremented,140.81506299972534,144.1831841468811,bigbrain_3850_1208_2085.nii,109921
load_img,136.56642413139343,136.57094168663025,bigbrain_5390_1208_4170.nii,109899
increment_data,136.57169818878174,141.36026549339294,bigbrain_5390_1208_4170.nii,109899
save_incremented,141.3653745651245,142.1353497505188,bigbrain_5390_1208_4170.nii,109899
load_img,136.38354468345642,136.40121221542358,bigbrain_5390_2416_3475.nii,110002
increment_data,136.4068832397461,140.84682846069336,bigbrain_5390_2416_3475.nii,110002
save_incremented,140.8473596572876,144.04940366744995,bigbrain_5390_2416_3475.nii,110002
load_img,135.96807956695557,135.9974639415741,bigbrain_6160_4832_2085.nii,109932
increment_data,136.00044751167297,141.19844245910645,bigbrain_6160_4832_2085.nii,109932
save_incremented,141.19900631904602,142.05659461021423,bigbrain_6160_4832_2085.nii,109932
load_img,135.61484909057617,135.62346601486206,bigbrain_6160_2416_0.nii,109996
increment_data,135.62582850456238,141.22762250900269,bigbrain_6160_2416_0.nii,109996
save_incremented,141.22819924354553,142.08308482170105,bigbrain_6160_2416_0.nii,109996
load_img,135.53652358055115,135.54297542572021,bigbrain_0_5436_4865.nii,109911
increment_data,135.54552340507507,140.4601924419403,bigbrain_0_5436_4865.nii,109911
save_incremented,140.46050810813904,143.65768909454346,bigbrain_0_5436_4865.nii,109911
load_img,135.2652244567871,135.27576112747192,bigbrain_1540_3020_695.nii,109877
increment_data,135.27798342704773,140.34350180625916,bigbrain_1540_3020_695.nii,109877
save_incremented,140.34407711029053,143.38576579093933,bigbrain_1540_3020_695.nii,109877
load_img,134.5451855659485,134.55333137512207,bigbrain_5390_3624_0.nii,110152
increment_data,134.5549099445343,141.46777749061584,bigbrain_5390_3624_0.nii,110152
save_incremented,141.4681520462036,142.18311858177185,bigbrain_5390_3624_0.nii,110152
load_img,134.3490753173828,134.39838075637817,bigbrain_0_604_0.nii,109978
increment_data,134.4073622226715,139.80759859085083,bigbrain_0_604_0.nii,109978
save_incremented,139.80840802192688,143.5752923488617,bigbrain_0_604_0.nii,109978
load_img,134.29665994644165,134.30726051330566,bigbrain_2310_0_695.nii,110066
increment_data,134.31044554710388,139.69646739959717,bigbrain_2310_0_695.nii,110066
save_incremented,139.6973683834076,142.51026606559753,bigbrain_2310_0_695.nii,110066
load_img,134.21619129180908,134.2383897304535,bigbrain_1540_1208_2780.nii,109871
increment_data,134.24417281150818,137.7789270877838,bigbrain_1540_1208_2780.nii,109871
save_incremented,137.78353834152222,140.6772210597992,bigbrain_1540_1208_2780.nii,109871
load_img,133.89056205749512,133.89688110351562,bigbrain_1540_1812_6255.nii,109880
increment_data,133.8980417251587,139.8288288116455,bigbrain_1540_1812_6255.nii,109880
save_incremented,139.8297209739685,142.6336030960083,bigbrain_1540_1812_6255.nii,109880
load_img,133.6520938873291,133.6635332107544,bigbrain_0_0_1390.nii,110098
increment_data,133.66563510894775,139.43811416625977,bigbrain_0_0_1390.nii,110098
save_incremented,139.43891954421997,143.4119267463684,bigbrain_0_0_1390.nii,110098
load_img,133.4280607700348,133.44323587417603,bigbrain_3850_0_1390.nii,109948
increment_data,133.44549536705017,140.3807554244995,bigbrain_3850_0_1390.nii,109948
save_incremented,140.38148021697998,141.83820986747742,bigbrain_3850_0_1390.nii,109948
load_img,133.4073235988617,133.41262030601501,bigbrain_3850_1208_2780.nii,110052
increment_data,133.4138045310974,140.12366604804993,bigbrain_3850_1208_2780.nii,110052
save_incremented,140.12416052818298,141.76492166519165,bigbrain_3850_1208_2780.nii,110052
load_img,133.18746852874756,133.19169855117798,bigbrain_0_1812_695.nii,109848
increment_data,133.1935329437256,138.7015380859375,bigbrain_0_1812_695.nii,109848
save_incremented,138.70272850990295,140.75918006896973,bigbrain_0_1812_695.nii,109848
load_img,133.1399872303009,133.1426637172699,bigbrain_770_5436_1390.nii,109927
increment_data,133.14353775978088,138.35977411270142,bigbrain_770_5436_1390.nii,109927
save_incremented,138.3612744808197,140.39753603935242,bigbrain_770_5436_1390.nii,109927
load_img,133.09353303909302,133.09735655784607,bigbrain_6930_5436_6255.nii,110015
increment_data,133.09899926185608,135.39339303970337,bigbrain_6930_5436_6255.nii,110015
save_incremented,135.3961901664734,138.70090317726135,bigbrain_6930_5436_6255.nii,110015
load_img,132.94623732566833,132.95198154449463,bigbrain_6930_3020_0.nii,110205
increment_data,132.95369029045105,138.49639105796814,bigbrain_6930_3020_0.nii,110205
save_incremented,138.49958658218384,142.57339882850647,bigbrain_6930_3020_0.nii,110205
load_img,132.9170000553131,132.92242193222046,bigbrain_6160_0_2780.nii,109895
increment_data,132.923903465271,137.5456907749176,bigbrain_6160_0_2780.nii,109895
save_incremented,137.54781103134155,139.9281358718872,bigbrain_6160_0_2780.nii,109895
load_img,132.90058207511902,132.91026830673218,bigbrain_2310_1812_4865.nii,110269
increment_data,132.91249823570251,140.22906184196472,bigbrain_2310_1812_4865.nii,110269
save_incremented,140.2302622795105,141.86777544021606,bigbrain_2310_1812_4865.nii,110269
load_img,132.6942868232727,132.7036235332489,bigbrain_4620_3020_4865.nii,109852
increment_data,132.7053472995758,137.98018336296082,bigbrain_4620_3020_4865.nii,109852
save_incremented,137.98390412330627,142.415700674057,bigbrain_4620_3020_4865.nii,109852
load_img,132.57170629501343,132.57724356651306,bigbrain_2310_4832_0.nii,109942
increment_data,132.57867646217346,137.5861427783966,bigbrain_2310_4832_0.nii,109942
save_incremented,137.58787512779236,139.836767911911,bigbrain_2310_4832_0.nii,109942
load_img,132.5679953098297,132.57224798202515,bigbrain_6160_3624_3475.nii,110226
increment_data,132.5731029510498,137.24362206459045,bigbrain_6160_3624_3475.nii,110226
save_incremented,137.24503803253174,139.71204447746277,bigbrain_6160_3624_3475.nii,110226
load_img,132.49196434020996,132.50002574920654,bigbrain_4620_3020_6255.nii,109973
increment_data,132.50210785865784,137.0953483581543,bigbrain_4620_3020_6255.nii,109973
save_incremented,137.10527348518372,140.0661039352417,bigbrain_4620_3020_6255.nii,109973
load_img,132.47170042991638,132.47754096984863,bigbrain_1540_604_695.nii,109921
increment_data,132.47906923294067,135.13941836357117,bigbrain_1540_604_695.nii,109921
save_incremented,135.14269590377808,138.42275071144104,bigbrain_1540_604_695.nii,109921
load_img,132.35312867164612,132.35962390899658,bigbrain_2310_2416_6255.nii,110128
increment_data,132.36115622520447,139.63559126853943,bigbrain_2310_2416_6255.nii,110128
save_incremented,139.6364598274231,141.62179732322693,bigbrain_2310_2416_6255.nii,110128
load_img,132.2605094909668,132.26842212677002,bigbrain_1540_4228_0.nii,110194
increment_data,132.2701678276062,139.70754289627075,bigbrain_1540_4228_0.nii,110194
save_incremented,139.70825600624084,141.89442777633667,bigbrain_1540_4228_0.nii,110194
load_img,132.23701238632202,132.24649715423584,bigbrain_5390_3020_4865.nii,110197
increment_data,132.24822783470154,138.63654947280884,bigbrain_5390_3020_4865.nii,110197
save_incremented,138.64012050628662,141.63818645477295,bigbrain_5390_3020_4865.nii,110197
load_img,132.08129739761353,132.1004180908203,bigbrain_2310_3020_4170.nii,110020
increment_data,132.10477757453918,136.65464901924133,bigbrain_2310_3020_4170.nii,110020
save_incremented,136.65586733818054,138.91955375671387,bigbrain_2310_3020_4170.nii,110020
load_img,132.06892585754395,132.07831573486328,bigbrain_5390_0_695.nii,109936
increment_data,132.08000087738037,139.71189546585083,bigbrain_5390_0_695.nii,109936
save_incremented,139.71272015571594,141.68898701667786,bigbrain_5390_0_695.nii,109936
load_img,131.9934046268463,132.00008821487427,bigbrain_770_3624_4865.nii,109986
increment_data,132.00153636932373,139.70983266830444,bigbrain_770_3624_4865.nii,109986
save_incremented,139.71030855178833,141.66350603103638,bigbrain_770_3624_4865.nii,109986
load_img,131.98745012283325,131.9905505180359,bigbrain_770_0_4865.nii,109903
increment_data,131.99146628379822,137.16193151474,bigbrain_770_0_4865.nii,109903
save_incremented,137.16542387008667,142.4740023612976,bigbrain_770_0_4865.nii,109903
load_img,131.92515230178833,131.9335994720459,bigbrain_0_3624_1390.nii,110027
increment_data,131.93523454666138,138.92096257209778,bigbrain_0_3624_1390.nii,110027
save_incremented,138.92281985282898,141.5294895172119,bigbrain_0_3624_1390.nii,110027
load_img,131.80693912506104,131.81006455421448,bigbrain_3850_604_1390.nii,110110
increment_data,131.8113784790039,139.4655466079712,bigbrain_3850_604_1390.nii,110110
save_incremented,139.46751284599304,141.8337631225586,bigbrain_3850_604_1390.nii,110110
load_img,131.79934668540955,131.8059582710266,bigbrain_6930_1812_0.nii,110222
increment_data,131.80730295181274,134.08538579940796,bigbrain_6930_1812_0.nii,110222
save_incremented,134.08804869651794,136.7730700969696,bigbrain_6930_1812_0.nii,110222
load_img,131.75584888458252,131.7619354724884,bigbrain_770_4832_2780.nii,109847
increment_data,131.76320362091064,138.90774011611938,bigbrain_770_4832_2780.nii,109847
save_incremented,138.91112685203552,143.1627311706543,bigbrain_770_4832_2780.nii,109847
load_img,131.7147252559662,131.72043085098267,bigbrain_3850_604_695.nii,110124
increment_data,131.72151684761047,136.63794207572937,bigbrain_3850_604_695.nii,110124
save_incremented,136.6496388912201,141.22490572929382,bigbrain_3850_604_695.nii,110124
load_img,131.68805623054504,131.71350026130676,bigbrain_1540_0_5560.nii,110115
increment_data,131.71433925628662,140.1822464466095,bigbrain_1540_0_5560.nii,110115
save_incremented,140.18293738365173,141.8098065853119,bigbrain_1540_0_5560.nii,110115
load_img,131.69608068466187,131.7010703086853,bigbrain_0_1208_695.nii,110230
increment_data,131.70226979255676,136.51443934440613,bigbrain_0_1208_695.nii,110230
save_incremented,136.51786923408508,142.47452473640442,bigbrain_0_1208_695.nii,110230
load_img,131.46689653396606,131.47263503074646,bigbrain_1540_5436_6255.nii,110170
increment_data,131.47412705421448,139.35568189620972,bigbrain_1540_5436_6255.nii,110170
save_incremented,139.3610119819641,141.55053877830505,bigbrain_1540_5436_6255.nii,110170
load_img,131.42643356323242,131.42933177947998,bigbrain_3080_5436_2085.nii,110216
increment_data,131.4299762248993,139.18726563453674,bigbrain_3080_5436_2085.nii,110216
save_incremented,139.18851852416992,141.5022132396698,bigbrain_3080_5436_2085.nii,110216
load_img,131.3387746810913,131.34426736831665,bigbrain_6930_0_4170.nii,109915
increment_data,131.3473925590515,139.02028131484985,bigbrain_6930_0_4170.nii,109915
save_incremented,139.02155947685242,143.35481357574463,bigbrain_6930_0_4170.nii,109915
load_img,131.30444717407227,131.30683135986328,bigbrain_4620_3624_6255.nii,110242
increment_data,131.3074028491974,136.29162740707397,bigbrain_4620_3624_6255.nii,110242
save_incremented,136.29336380958557,141.13558387756348,bigbrain_4620_3624_6255.nii,110242
load_img,131.29987263679504,131.30570268630981,bigbrain_3080_0_2085.nii,110179
increment_data,131.30684900283813,135.88751578330994,bigbrain_3080_0_2085.nii,110179
save_incremented,135.88859128952026,141.1323971748352,bigbrain_3080_0_2085.nii,110179
load_img,131.28569102287292,131.2999985218048,bigbrain_3080_3624_5560.nii,109991
increment_data,131.30658602714539,139.61594605445862,bigbrain_3080_3624_5560.nii,109991
save_incremented,139.6179084777832,144.06130695343018,bigbrain_3080_3624_5560.nii,109991
load_img,131.14109992980957,131.1497929096222,bigbrain_0_4832_2780.nii,110175
increment_data,131.15162086486816,134.77234601974487,bigbrain_0_4832_2780.nii,110175
save_incremented,134.77436709403992,140.68751978874207,bigbrain_0_4832_2780.nii,110175
load_img,131.13529706001282,131.13879871368408,bigbrain_0_1208_4865.nii,110253
increment_data,131.13949537277222,135.69197797775269,bigbrain_0_1208_4865.nii,110253
save_incremented,135.69321846961975,141.05637311935425,bigbrain_0_1208_4865.nii,110253
load_img,131.10635352134705,131.11167883872986,bigbrain_3850_2416_2780.nii,110106
increment_data,131.11275029182434,136.06209182739258,bigbrain_3850_2416_2780.nii,110106
save_incremented,136.06435871124268,138.76004219055176,bigbrain_3850_2416_2780.nii,110106
load_img,131.0593228340149,131.0648033618927,bigbrain_0_3020_3475.nii,110044
increment_data,131.06597566604614,136.61526489257812,bigbrain_0_3020_3475.nii,110044
save_incremented,136.61727476119995,141.28982853889465,bigbrain_0_3020_3475.nii,110044
load_img,131.01024222373962,131.01334834098816,bigbrain_1540_4832_6255.nii,110137
increment_data,131.01400208473206,136.81688022613525,bigbrain_1540_4832_6255.nii,110137
save_incremented,136.82309126853943,141.80484819412231,bigbrain_1540_4832_6255.nii,110137
load_img,130.9027762413025,130.9088339805603,bigbrain_4620_4228_2780.nii,110164
increment_data,130.90991735458374,133.52370166778564,bigbrain_4620_4228_2780.nii,110164
save_incremented,133.52459692955017,140.76171851158142,bigbrain_4620_4228_2780.nii,110164
load_img,130.75784730911255,130.76470851898193,bigbrain_0_4228_6255.nii,110071
increment_data,130.76596856117249,135.25477242469788,bigbrain_0_4228_6255.nii,110071
save_incremented,135.2565667629242,141.25745153427124,bigbrain_0_4228_6255.nii,110071
load_img,130.42632484436035,130.4464509487152,bigbrain_6160_0_2085.nii,110119
increment_data,130.45219254493713,136.36843919754028,bigbrain_6160_0_2085.nii,110119
save_incremented,136.3693609237671,141.30565929412842,bigbrain_6160_0_2085.nii,110119
load_img,130.07407331466675,130.07896041870117,bigbrain_5390_4228_0.nii,110094
increment_data,130.07987570762634,135.99112367630005,bigbrain_5390_4228_0.nii,110094
save_incremented,135.99285745620728,141.13563227653503,bigbrain_5390_4228_0.nii,110094
load_img,130.07488203048706,130.0787913799286,bigbrain_6160_1208_695.nii,110103
increment_data,130.07985520362854,134.17469763755798,bigbrain_6160_1208_695.nii,110103
save_incremented,134.19759225845337,140.75418138504028,bigbrain_6160_1208_695.nii,110103
load_img,129.50762295722961,129.5279462337494,bigbrain_6930_1208_3475.nii,110006
increment_data,129.5325322151184,133.14336156845093,bigbrain_6930_1208_3475.nii,110006
save_incremented,133.14453887939453,138.75263810157776,bigbrain_6930_1208_3475.nii,110006
