driver_program,0,5212.910477876663,/home/users/vhayots/spark-1570839153-localAD_1it_25cpus_120delay_withpc_em-0,allfiles
load_img,2824.574310064316,2843.116999387741,bigbrain_0_2416_0.nii,140600
increment_data,2875.5664660930634,2888.088071346283,bigbrain_0_2416_0.nii,140600
save_incremented,2902.471162557602,2955.781729698181,bigbrain_0_2416_0.nii,140600
load_img,396.3251883983612,399.43458127975464,bigbrain_0_1812_2780.nii,140578
increment_data,404.4539473056793,441.57224106788635,bigbrain_0_1812_2780.nii,140578
save_incremented,450.3669538497925,493.4914746284485,bigbrain_0_1812_2780.nii,140578
load_img,5151.702665567398,5157.527820587158,bigbrain_0_1812_1390.nii,140597
increment_data,5161.506616592407,5165.590920209885,bigbrain_0_1812_1390.nii,140597
save_incremented,5168.521892786026,5206.214535236359,bigbrain_0_1812_1390.nii,140597
load_img,1922.5391552448273,1934.9873156547546,bigbrain_0_3624_3475.nii,140597
increment_data,1950.418270111084,1955.778809785843,bigbrain_0_3624_3475.nii,140597
save_incremented,1972.3939862251282,2036.6041059494019,bigbrain_0_3624_3475.nii,140597
load_img,2080.616646051407,2102.408314228058,bigbrain_0_1812_0.nii,140566
increment_data,2138.586320877075,2147.439428091049,bigbrain_0_1812_0.nii,140566
save_incremented,2176.092223882675,2222.2765126228333,bigbrain_0_1812_0.nii,140566
load_img,2086.7567930221558,2093.698689699173,bigbrain_0_3624_2085.nii,140584
increment_data,2116.742764234543,2120.5845713615417,bigbrain_0_3624_2085.nii,140584
save_incremented,2145.6784155368805,2197.6841819286346,bigbrain_0_3624_2085.nii,140584
load_img,4012.6650335788727,4034.676070690155,bigbrain_0_0_0.nii,140575
increment_data,4048.07958316803,4057.211525440216,bigbrain_0_0_0.nii,140575
save_incremented,4086.9352111816406,4135.28005027771,bigbrain_0_0_0.nii,140575
load_img,1774.734526872635,1808.8717653751373,bigbrain_0_2416_695.nii,140555
increment_data,1818.243858575821,1820.410364151001,bigbrain_0_2416_695.nii,140555
save_incremented,1833.0631802082062,1873.499810218811,bigbrain_0_2416_695.nii,140555
load_img,140.6285834312439,151.24873423576355,bigbrain_0_1812_4170.nii,140587
increment_data,158.7716100215912,161.46380281448364,bigbrain_0_1812_4170.nii,140587
save_incremented,168.59661722183228,235.28142952919006,bigbrain_0_1812_4170.nii,140587
load_img,992.4042761325836,992.4091622829437,bigbrain_0_3624_2780.nii,140575
increment_data,1019.5761053562164,1023.7683868408203,bigbrain_0_3624_2780.nii,140575
save_incremented,1036.3912470340729,1092.5861022472382,bigbrain_0_3624_2780.nii,140575
load_img,3909.995144844055,3926.198036670685,bigbrain_0_1208_4865.nii,140569
increment_data,3947.5793068408966,3961.4606881141663,bigbrain_0_1208_4865.nii,140569
save_incremented,3984.391266345978,4030.5940732955933,bigbrain_0_1208_4865.nii,140569
load_img,819.4075894355774,823.144184589386,bigbrain_0_3020_0.nii,140578
increment_data,830.3017382621765,865.6054058074951,bigbrain_0_3020_0.nii,140578
save_incremented,869.2458114624023,904.8553328514099,bigbrain_0_3020_0.nii,140578
load_img,1578.9190952777863,1600.6963484287262,bigbrain_0_1812_4865.nii,140622
increment_data,1609.7336056232452,1616.626991033554,bigbrain_0_1812_4865.nii,140622
save_incremented,1631.255160331726,1679.5296821594238,bigbrain_0_1812_4865.nii,140622
load_img,1112.4464449882507,1112.450261592865,bigbrain_0_3624_5560.nii,140590
increment_data,1118.0457835197449,1126.607485294342,bigbrain_0_3624_5560.nii,140590
save_incremented,1137.600403547287,1192.9856469631195,bigbrain_0_3624_5560.nii,140590
load_img,1731.207314491272,1750.6151096820831,bigbrain_0_4228_1390.nii,140618
increment_data,1761.0193419456482,1767.5947015285492,bigbrain_0_4228_1390.nii,140618
save_incremented,1790.978831768036,1840.730110168457,bigbrain_0_4228_1390.nii,140618
load_img,2762.4345276355743,2815.7030217647552,bigbrain_0_0_2780.nii,140566
increment_data,2832.225855588913,2836.2018043994904,bigbrain_0_0_2780.nii,140566
save_incremented,2846.546919107437,2894.7303698062897,bigbrain_0_0_2780.nii,140566
load_img,264.5533170700073,279.95084285736084,bigbrain_0_1208_2780.nii,140639
increment_data,293.12672305107117,299.4070086479187,bigbrain_0_1208_2780.nii,140639
save_incremented,304.15711426734924,334.97506642341614,bigbrain_0_1208_2780.nii,140639
load_img,827.4143912792206,830.8324337005615,bigbrain_0_0_5560.nii,140597
increment_data,835.048716545105,883.4979240894318,bigbrain_0_0_5560.nii,140597
save_incremented,886.3001523017883,940.3696577548981,bigbrain_0_0_5560.nii,140597
load_img,3183.814706325531,3215.2262234687805,bigbrain_0_1812_0.nii,140630
increment_data,3221.5801906585693,3222.281478404999,bigbrain_0_1812_0.nii,140630
save_incremented,3243.0335280895233,3301.1585924625397,bigbrain_0_1812_0.nii,140630
load_img,3474.7748646736145,3475.826428413391,bigbrain_0_2416_4170.nii,140584
increment_data,3487.0027372837067,3488.353085041046,bigbrain_0_2416_4170.nii,140584
save_incremented,3496.2205295562744,3549.777599096298,bigbrain_0_2416_4170.nii,140584
load_img,4632.9195075035095,4652.265408992767,bigbrain_0_4228_0.nii,140587
increment_data,4667.276962995529,4678.18140912056,bigbrain_0_4228_0.nii,140587
save_incremented,4694.514137268066,4742.140840768814,bigbrain_0_4228_0.nii,140587
load_img,2464.5771386623383,2464.5812635421753,bigbrain_0_3624_5560.nii,140622
increment_data,2487.2867460250854,2497.0397593975067,bigbrain_0_3624_5560.nii,140622
save_incremented,2505.3506619930267,2586.3482031822205,bigbrain_0_3624_5560.nii,140622
load_img,3568.7124378681183,3620.4112589359283,bigbrain_0_1208_1390.nii,140609
increment_data,3630.749122619629,3634.9603655338287,bigbrain_0_1208_1390.nii,140609
save_incremented,3646.17241024971,3703.3073761463165,bigbrain_0_1208_1390.nii,140609
load_img,111.58181858062744,111.58656334877014,bigbrain_0_4228_695.nii,140609
increment_data,116.99301147460938,121.70853519439697,bigbrain_0_4228_695.nii,140609
save_incremented,126.4273133277893,156.9886646270752,bigbrain_0_4228_695.nii,140609
load_img,4547.695338010788,4555.541114330292,bigbrain_0_1812_2780.nii,140609
increment_data,4580.98866891861,4599.243405580521,bigbrain_0_1812_2780.nii,140609
save_incremented,4605.205155611038,4655.059732675552,bigbrain_0_1812_2780.nii,140609
load_img,564.8855938911438,579.413213968277,bigbrain_0_1208_0.nii,140634
increment_data,592.3649089336395,603.3563759326935,bigbrain_0_1208_0.nii,140634
save_incremented,612.3206353187561,706.5714898109436,bigbrain_0_1208_0.nii,140634
load_img,4982.70485162735,5005.741261720657,bigbrain_0_0_695.nii,140575
increment_data,5037.383858919144,5050.1896007061005,bigbrain_0_0_695.nii,140575
save_incremented,5051.694436073303,5115.8279712200165,bigbrain_0_0_695.nii,140575
load_img,185.04888677597046,186.6375331878662,bigbrain_0_1208_2780.nii,140563
increment_data,198.0690004825592,206.09815979003906,bigbrain_0_1208_2780.nii,140563
save_incremented,209.5759093761444,265.36970925331116,bigbrain_0_1208_2780.nii,140563
load_img,2140.4306066036224,2144.0747895240784,bigbrain_0_3020_4170.nii,140554
increment_data,2179.728120326996,2187.39266872406,bigbrain_0_3020_4170.nii,140554
save_incremented,2197.3536365032196,2241.5173163414,bigbrain_0_3020_4170.nii,140554
load_img,3547.036169052124,3599.0535337924957,bigbrain_0_0_4865.nii,140622
increment_data,3621.5781395435333,3626.227231502533,bigbrain_0_0_4865.nii,140622
save_incremented,3632.5574069023132,3680.390048980713,bigbrain_0_0_4865.nii,140622
load_img,1483.8469619750977,1509.2655420303345,bigbrain_0_1208_4170.nii,140609
increment_data,1516.7603561878204,1520.700483083725,bigbrain_0_1208_4170.nii,140609
save_incremented,1525.6814274787903,1590.1270003318787,bigbrain_0_1208_4170.nii,140609
load_img,1587.568054676056,1587.5721726417542,bigbrain_0_1812_2085.nii,140575
increment_data,1603.0859389305115,1607.9785418510437,bigbrain_0_1812_2085.nii,140575
save_incremented,1620.8590302467346,1702.600162267685,bigbrain_0_1812_2085.nii,140575
load_img,2438.3790802955627,2460.045987844467,bigbrain_0_4228_6255.nii,140569
increment_data,2489.0825061798096,2498.403275489807,bigbrain_0_4228_6255.nii,140569
save_incremented,2505.617896080017,2553.7374999523163,bigbrain_0_4228_6255.nii,140569
load_img,4655.259021997452,4669.558920621872,bigbrain_0_3624_0.nii,140605
increment_data,4683.831948041916,4692.999145746231,bigbrain_0_3624_0.nii,140605
save_incremented,4708.270428657532,4771.036010026932,bigbrain_0_3624_0.nii,140605
load_img,3075.5856885910034,3077.5518946647644,bigbrain_0_1208_2085.nii,140605
increment_data,3093.33061337471,3095.5908143520355,bigbrain_0_1208_2085.nii,140605
save_incremented,3109.791862487793,3178.4370136260986,bigbrain_0_1208_2085.nii,140605
load_img,226.7891833782196,226.79475212097168,bigbrain_0_1208_4170.nii,140614
increment_data,238.03185653686523,239.81641793251038,bigbrain_0_1208_4170.nii,140614
save_incremented,246.97215294837952,291.86441135406494,bigbrain_0_1208_4170.nii,140614
load_img,265.06500482559204,281.5957329273224,bigbrain_0_1208_4170.nii,140634
increment_data,294.9109706878662,299.88429975509644,bigbrain_0_1208_4170.nii,140634
save_incremented,306.70376110076904,341.853538274765,bigbrain_0_1208_4170.nii,140634
load_img,2021.6399509906769,2051.5494413375854,bigbrain_0_3624_3475.nii,140625
increment_data,2078.4199829101562,2081.4719109535217,bigbrain_0_3624_3475.nii,140625
save_incremented,2089.168116569519,2146.672740459442,bigbrain_0_3624_3475.nii,140625
load_img,810.8746135234833,816.6863708496094,bigbrain_0_0_4865.nii,140600
increment_data,830.798362493515,865.8063774108887,bigbrain_0_0_4865.nii,140600
save_incremented,870.3579201698303,906.6806328296661,bigbrain_0_0_4865.nii,140600
load_img,845.390894651413,846.2861058712006,bigbrain_0_0_4865.nii,140554
increment_data,851.9059963226318,867.3541321754456,bigbrain_0_0_4865.nii,140554
save_incremented,872.0440466403961,952.7840666770935,bigbrain_0_0_4865.nii,140554
load_img,3474.319894552231,3490.3835175037384,bigbrain_0_0_4170.nii,140566
increment_data,3500.939376115799,3515.102454662323,bigbrain_0_0_4170.nii,140566
save_incremented,3534.569704771042,3574.849390029907,bigbrain_0_0_4170.nii,140566
load_img,2878.8059413433075,2927.7975192070007,bigbrain_0_3020_2085.nii,140622
increment_data,2948.8962709903717,2950.191220998764,bigbrain_0_3020_2085.nii,140622
save_incremented,2958.9364359378815,2995.945154905319,bigbrain_0_3020_2085.nii,140622
load_img,3209.3386793136597,3223.095886707306,bigbrain_0_3624_4170.nii,140645
increment_data,3258.879021883011,3271.7766053676605,bigbrain_0_3624_4170.nii,140645
save_incremented,3276.782419204712,3332.4128017425537,bigbrain_0_3624_4170.nii,140645
load_img,2244.1053042411804,2244.1096489429474,bigbrain_0_0_5560.nii,140618
increment_data,2265.503907442093,2283.1519753932953,bigbrain_0_0_5560.nii,140618
save_incremented,2306.659487247467,2349.5518980026245,bigbrain_0_0_5560.nii,140618
load_img,3884.103212594986,3922.0386872291565,bigbrain_0_1812_4170.nii,140563
increment_data,3927.106227874756,3932.0014460086823,bigbrain_0_1812_4170.nii,140563
save_incremented,3945.396025657654,3999.895123243332,bigbrain_0_1812_4170.nii,140563
load_img,4513.593497276306,4548.133652687073,bigbrain_0_4228_3475.nii,140622
increment_data,4559.738319396973,4561.7198574543,bigbrain_0_4228_3475.nii,140622
save_incremented,4577.735713005066,4642.747088909149,bigbrain_0_4228_3475.nii,140622
load_img,1838.1085164546967,1838.1123883724213,bigbrain_0_2416_2085.nii,140575
increment_data,1846.4687962532043,1847.924810886383,bigbrain_0_2416_2085.nii,140575
save_incremented,1873.330085992813,1948.9030480384827,bigbrain_0_2416_2085.nii,140575
load_img,3373.5872390270233,3412.11616563797,bigbrain_0_3624_0.nii,140597
increment_data,3424.108531475067,3440.1917762756348,bigbrain_0_3624_0.nii,140597
save_incremented,3465.1767008304596,3499.8792881965637,bigbrain_0_3624_0.nii,140597
load_img,4028.770560503006,4040.7942883968353,bigbrain_0_3020_2780.nii,140590
increment_data,4063.247621536255,4076.0063078403473,bigbrain_0_3020_2780.nii,140590
save_incremented,4103.949864625931,4151.2284898757935,bigbrain_0_3020_2780.nii,140590
load_img,1725.9082129001617,1746.6222524642944,bigbrain_0_3020_695.nii,140639
increment_data,1765.766352891922,1767.6715004444122,bigbrain_0_3020_695.nii,140639
save_incremented,1788.6618194580078,1839.7494032382965,bigbrain_0_3020_695.nii,140639
load_img,22.297398328781128,36.57480049133301,bigbrain_0_2416_2780.nii,140618
increment_data,45.81108069419861,58.66842746734619,bigbrain_0_2416_2780.nii,140618
save_incremented,62.51428580284119,132.07188272476196,bigbrain_0_2416_2780.nii,140618
load_img,519.7607560157776,520.6526246070862,bigbrain_0_1812_6255.nii,140618
increment_data,535.5754668712616,551.0280888080597,bigbrain_0_1812_6255.nii,140618
save_incremented,563.0637221336365,612.9277818202972,bigbrain_0_1812_6255.nii,140618
load_img,244.89382576942444,245.3158037662506,bigbrain_0_0_2780.nii,140581
increment_data,254.87799954414368,256.55014514923096,bigbrain_0_0_2780.nii,140581
save_incremented,266.06981015205383,295.7300646305084,bigbrain_0_0_2780.nii,140581
load_img,4421.166885614395,4429.239994525909,bigbrain_0_1208_2085.nii,140581
increment_data,4451.325887680054,4463.889288425446,bigbrain_0_1208_2085.nii,140581
save_incremented,4484.133332967758,4522.624814033508,bigbrain_0_1208_2085.nii,140581
load_img,1195.9096727371216,1203.746628522873,bigbrain_0_3624_4865.nii,140563
increment_data,1226.8859357833862,1229.494544506073,bigbrain_0_3624_4865.nii,140563
save_incremented,1240.094128370285,1295.152843952179,bigbrain_0_3624_4865.nii,140563
load_img,4332.604387044907,4332.608161211014,bigbrain_0_1812_6255.nii,140566
increment_data,4340.212092399597,4341.987246751785,bigbrain_0_1812_6255.nii,140566
save_incremented,4375.799927473068,4431.628274440765,bigbrain_0_1812_6255.nii,140566
load_img,4678.034106016159,4696.413088321686,bigbrain_0_3020_695.nii,140609
increment_data,4733.058659076691,4743.04988026619,bigbrain_0_3020_695.nii,140609
save_incremented,4759.542233705521,4803.040673732758,bigbrain_0_3020_695.nii,140609
load_img,2691.7142174243927,2701.996268749237,bigbrain_0_0_2780.nii,140639
increment_data,2707.4944036006927,2708.0295786857605,bigbrain_0_0_2780.nii,140639
save_incremented,2742.2433857917786,2783.0893647670746,bigbrain_0_0_2780.nii,140639
load_img,105.7631516456604,106.12937259674072,bigbrain_0_1208_4865.nii,140584
increment_data,108.49166941642761,148.56444644927979,bigbrain_0_1208_4865.nii,140584
save_incremented,151.77513194084167,198.6603066921234,bigbrain_0_1208_4865.nii,140584
load_img,4503.213612318039,4539.064387321472,bigbrain_0_2416_1390.nii,140634
increment_data,4557.028895139694,4562.504380941391,bigbrain_0_2416_1390.nii,140634
save_incremented,4578.047821521759,4643.344186067581,bigbrain_0_2416_1390.nii,140634
load_img,4160.86067533493,4171.98975944519,bigbrain_0_0_0.nii,140590
increment_data,4185.651110649109,4198.064470529556,bigbrain_0_0_0.nii,140590
save_incremented,4229.288831472397,4285.6482582092285,bigbrain_0_0_0.nii,140590
load_img,3332.7637667655945,3347.1804382801056,bigbrain_0_3624_0.nii,140575
increment_data,3362.5768275260925,3373.146205663681,bigbrain_0_3624_0.nii,140575
save_incremented,3399.6058700084686,3446.7275393009186,bigbrain_0_3624_0.nii,140575
load_img,1797.706725358963,1821.934279203415,bigbrain_0_1812_695.nii,140614
increment_data,1829.6588642597198,1838.2401707172394,bigbrain_0_1812_695.nii,140614
save_incremented,1856.5172266960144,1926.70703458786,bigbrain_0_1812_695.nii,140614
load_img,1801.8956458568573,1831.1654453277588,bigbrain_0_1208_1390.nii,140630
increment_data,1846.3262140750885,1856.0813477039337,bigbrain_0_1208_1390.nii,140630
save_incremented,1875.0144786834717,1918.6281270980835,bigbrain_0_1208_1390.nii,140630
load_img,2198.6854767799377,2228.8708589076996,bigbrain_0_0_5560.nii,140622
increment_data,2245.9193801879883,2247.544803380966,bigbrain_0_0_5560.nii,140622
save_incremented,2263.685888528824,2314.7966878414154,bigbrain_0_0_5560.nii,140622
load_img,1598.815673828125,1610.3399715423584,bigbrain_0_1208_5560.nii,140630
increment_data,1625.8542642593384,1632.4944667816162,bigbrain_0_1208_5560.nii,140630
save_incremented,1640.3991787433624,1697.8528399467468,bigbrain_0_1208_5560.nii,140630
load_img,3048.8099431991577,3054.474905729294,bigbrain_0_4228_3475.nii,140575
increment_data,3080.9513404369354,3084.6329975128174,bigbrain_0_4228_3475.nii,140575
save_incremented,3095.893138885498,3142.867153406143,bigbrain_0_4228_3475.nii,140575
load_img,3470.5723032951355,3488.3693680763245,bigbrain_0_2416_3475.nii,140639
increment_data,3497.1472675800323,3498.351688861847,bigbrain_0_2416_3475.nii,140639
save_incremented,3532.029771566391,3570.428775072098,bigbrain_0_2416_3475.nii,140639
load_img,4758.7974190711975,4778.776666879654,bigbrain_0_0_1390.nii,140614
increment_data,4787.602168798447,4799.256946563721,bigbrain_0_0_1390.nii,140614
save_incremented,4823.168986558914,4862.755042791367,bigbrain_0_0_1390.nii,140614
load_img,2176.7024023532867,2198.9140226840973,bigbrain_0_0_1390.nii,140578
increment_data,2227.462121963501,2236.6341037750244,bigbrain_0_0_1390.nii,140578
save_incremented,2257.020318508148,2308.446997642517,bigbrain_0_0_1390.nii,140578
load_img,1887.367148399353,1922.6874113082886,bigbrain_0_0_3475.nii,140581
increment_data,1940.904467344284,1946.1236157417297,bigbrain_0_0_3475.nii,140581
save_incremented,1961.9663577079773,2026.9931027889252,bigbrain_0_0_3475.nii,140581
load_img,4290.608001947403,4321.639265060425,bigbrain_0_1208_695.nii,140587
increment_data,4342.212945222855,4354.9974360466,bigbrain_0_1208_695.nii,140587
save_incremented,4388.886952161789,4432.100541353226,bigbrain_0_1208_695.nii,140587
load_img,3701.961041212082,3736.583842277527,bigbrain_0_3020_1390.nii,140622
increment_data,3741.3641307353973,3742.847765684128,bigbrain_0_3020_1390.nii,140622
save_incremented,3756.609747648239,3808.98113155365,bigbrain_0_3020_1390.nii,140622
load_img,3347.905709028244,3364.707797765732,bigbrain_0_3624_6255.nii,140645
increment_data,3399.890977859497,3408.0089995861053,bigbrain_0_3624_6255.nii,140645
save_incremented,3420.187293291092,3476.5358328819275,bigbrain_0_3624_6255.nii,140645
load_img,298.96900177001953,298.9735949039459,bigbrain_0_4228_0.nii,140614
increment_data,303.5458002090454,311.0971534252167,bigbrain_0_4228_0.nii,140614
save_incremented,324.6784358024597,401.7823178768158,bigbrain_0_4228_0.nii,140614
load_img,2817.2487206459045,2835.4972195625305,bigbrain_0_4228_695.nii,140618
increment_data,2842.5105102062225,2843.8075606822968,bigbrain_0_4228_695.nii,140618
save_incremented,2859.8186514377594,2911.1746566295624,bigbrain_0_4228_695.nii,140618
load_img,2168.667556285858,2192.5394752025604,bigbrain_0_3624_1390.nii,140600
increment_data,2197.9060974121094,2209.937382698059,bigbrain_0_3624_1390.nii,140600
save_incremented,2237.7823553085327,2292.857105255127,bigbrain_0_3624_1390.nii,140600
load_img,1520.1060795783997,1522.2138509750366,bigbrain_0_4228_0.nii,140600
increment_data,1525.8330941200256,1535.623617887497,bigbrain_0_4228_0.nii,140600
save_incremented,1538.517207145691,1590.863243818283,bigbrain_0_4228_0.nii,140600
load_img,1928.6264884471893,1946.8720517158508,bigbrain_0_0_695.nii,140630
increment_data,1966.065862417221,1975.3090901374817,bigbrain_0_0_695.nii,140630
save_incremented,2008.250096321106,2062.044414997101,bigbrain_0_0_695.nii,140630
load_img,3791.002414226532,3845.7198197841644,bigbrain_0_4228_6255.nii,140554
increment_data,3862.5722925662994,3865.300170660019,bigbrain_0_4228_6255.nii,140554
save_incremented,3877.0496690273285,3921.7268784046173,bigbrain_0_4228_6255.nii,140554
load_img,2771.44868850708,2771.452756881714,bigbrain_0_1208_695.nii,140590
increment_data,2818.5989379882812,2823.36789393425,bigbrain_0_1208_695.nii,140590
save_incremented,2836.298748731613,2898.888185739517,bigbrain_0_1208_695.nii,140590
load_img,717.6835610866547,721.9310231208801,bigbrain_0_1812_0.nii,140578
increment_data,738.7135984897614,770.9203493595123,bigbrain_0_1812_0.nii,140578
save_incremented,779.9483816623688,814.2264049053192,bigbrain_0_1812_0.nii,140578
load_img,3093.191722869873,3099.3024864196777,bigbrain_0_0_2085.nii,140581
increment_data,3102.8047065734863,3115.5767529010773,bigbrain_0_0_2085.nii,140581
save_incremented,3135.4963166713715,3198.440927505493,bigbrain_0_0_2085.nii,140581
load_img,2308.156401872635,2333.822126150131,bigbrain_0_1812_1390.nii,140569
increment_data,2346.8378932476044,2349.079904794693,bigbrain_0_1812_1390.nii,140569
save_incremented,2371.5038964748383,2423.5591583251953,bigbrain_0_1812_1390.nii,140569
load_img,3490.083742618561,3524.0459010601044,bigbrain_0_3020_0.nii,140569
increment_data,3539.1356558799744,3544.586902618408,bigbrain_0_3020_0.nii,140569
save_incremented,3569.626258611679,3627.1359038352966,bigbrain_0_3020_0.nii,140569
load_img,1750.9658238887787,1782.8511099815369,bigbrain_0_1812_6255.nii,140581
increment_data,1802.1504237651825,1809.638522386551,bigbrain_0_1812_6255.nii,140581
save_incremented,1825.2652897834778,1865.4743421077728,bigbrain_0_1812_6255.nii,140581
load_img,2586.5075306892395,2620.199167728424,bigbrain_0_4228_4865.nii,140625
increment_data,2635.460875272751,2643.3893954753876,bigbrain_0_4228_4865.nii,140625
save_incremented,2666.82715344429,2711.647879600525,bigbrain_0_4228_4865.nii,140625
load_img,4482.479349374771,4519.296350240707,bigbrain_0_4228_0.nii,140618
increment_data,4531.916404008865,4534.359060525894,bigbrain_0_4228_0.nii,140618
save_incremented,4555.095090150833,4590.262243270874,bigbrain_0_4228_0.nii,140618
load_img,267.07612895965576,267.0815382003784,bigbrain_0_1812_4865.nii,140590
increment_data,276.19890451431274,278.4162893295288,bigbrain_0_1812_4865.nii,140590
save_incremented,290.1199645996094,308.0828547477722,bigbrain_0_1812_4865.nii,140590
load_img,218.2531440258026,241.81725645065308,bigbrain_0_1208_2780.nii,140572
increment_data,252.50347518920898,259.10998702049255,bigbrain_0_1208_2780.nii,140572
save_incremented,268.2562086582184,290.70891070365906,bigbrain_0_1208_2780.nii,140572
load_img,351.28311681747437,351.2885220050812,bigbrain_0_4228_1390.nii,140597
increment_data,359.2975170612335,376.9229826927185,bigbrain_0_4228_1390.nii,140597
save_incremented,387.3197920322418,465.6674499511719,bigbrain_0_4228_1390.nii,140597
load_img,646.1482949256897,646.1530199050903,bigbrain_0_4228_5560.nii,140555
increment_data,657.7535970211029,661.9977741241455,bigbrain_0_4228_5560.nii,140555
save_incremented,671.6686673164368,736.0155992507935,bigbrain_0_4228_5560.nii,140555
load_img,771.9343087673187,772.5489230155945,bigbrain_0_3624_2085.nii,140622
increment_data,778.2436366081238,794.4958865642548,bigbrain_0_3624_2085.nii,140622
save_incremented,801.5040898323059,886.13521027565,bigbrain_0_3624_2085.nii,140622
load_img,1123.4890367984772,1124.321929216385,bigbrain_0_0_1390.nii,140581
increment_data,1135.8933498859406,1226.175358057022,bigbrain_0_0_1390.nii,140581
save_incremented,1233.2803740501404,1284.3659572601318,bigbrain_0_0_1390.nii,140581
load_img,4655.160835266113,4665.009494781494,bigbrain_0_0_5560.nii,140578
increment_data,4691.813009023666,4700.477862596512,bigbrain_0_0_5560.nii,140578
save_incremented,4732.020260095596,4777.234639883041,bigbrain_0_0_5560.nii,140578
load_img,5.771453619003296,13.591814041137695,bigbrain_0_2416_4865.nii,140590
increment_data,23.15267252922058,48.19322371482849,bigbrain_0_2416_4865.nii,140590
save_incremented,57.13231658935547,112.4679822921753,bigbrain_0_2416_4865.nii,140590
load_img,1694.6162881851196,1712.8922290802002,bigbrain_0_3020_695.nii,140563
increment_data,1723.7921352386475,1728.5481855869293,bigbrain_0_3020_695.nii,140563
save_incremented,1755.694167137146,1805.551292181015,bigbrain_0_3020_695.nii,140563
load_img,2145.4771404266357,2181.7465438842773,bigbrain_0_3020_0.nii,140639
increment_data,2196.197411775589,2196.7522699832916,bigbrain_0_3020_0.nii,140639
save_incremented,2203.577246427536,2247.733647584915,bigbrain_0_3020_0.nii,140639
load_img,1109.3482916355133,1134.3746802806854,bigbrain_0_4228_6255.nii,140563
increment_data,1151.1956346035004,1156.2414231300354,bigbrain_0_4228_6255.nii,140563
save_incremented,1159.2490212917328,1187.4188873767853,bigbrain_0_4228_6255.nii,140563
load_img,3570.2271292209625,3617.7152523994446,bigbrain_0_1812_1390.nii,140600
increment_data,3627.589729309082,3631.6626257896423,bigbrain_0_1812_1390.nii,140600
save_incremented,3643.998019218445,3700.9320409297943,bigbrain_0_1812_1390.nii,140600
load_img,846.0550787448883,851.05624127388,bigbrain_0_1812_5560.nii,140618
increment_data,856.4680716991425,895.6304681301117,bigbrain_0_1812_5560.nii,140618
save_incremented,904.6218073368073,958.8741948604584,bigbrain_0_1812_5560.nii,140618
load_img,3431.43040060997,3469.757862329483,bigbrain_0_2416_2085.nii,140587
increment_data,3480.7952451705933,3482.903857946396,bigbrain_0_2416_2085.nii,140587
save_incremented,3491.6040449142456,3541.131428003311,bigbrain_0_2416_2085.nii,140587
load_img,750.8222947120667,750.8265609741211,bigbrain_0_2416_1390.nii,140584
increment_data,759.5750603675842,791.0352673530579,bigbrain_0_2416_1390.nii,140584
save_incremented,799.8553848266602,878.0517621040344,bigbrain_0_2416_1390.nii,140584
load_img,1119.8810234069824,1142.5614409446716,bigbrain_0_3020_2780.nii,140614
increment_data,1160.4523096084595,1165.65735912323,bigbrain_0_3020_2780.nii,140614
save_incremented,1179.2450985908508,1199.6817922592163,bigbrain_0_3020_2780.nii,140614
load_img,2912.3095684051514,2942.440003633499,bigbrain_0_1812_2780.nii,140634
increment_data,2957.960472345352,2959.9566571712494,bigbrain_0_1812_2780.nii,140634
save_incremented,2969.3229422569275,3018.7438695430756,bigbrain_0_1812_2780.nii,140634
load_img,3171.925701379776,3204.9100182056427,bigbrain_0_1208_2085.nii,140622
increment_data,3217.06138420105,3218.357478618622,bigbrain_0_1208_2085.nii,140622
save_incremented,3228.7566685676575,3283.2223403453827,bigbrain_0_1208_2085.nii,140622
load_img,1331.6218092441559,1347.0007688999176,bigbrain_0_3020_3475.nii,140560
increment_data,1370.6456978321075,1375.6817948818207,bigbrain_0_3020_3475.nii,140560
save_incremented,1386.3535137176514,1432.491662979126,bigbrain_0_3020_3475.nii,140560
load_img,245.86584758758545,246.18267583847046,bigbrain_0_1812_3475.nii,140587
increment_data,258.1997194290161,306.00694847106934,bigbrain_0_1812_3475.nii,140587
save_incremented,312.7709958553314,362.555050611496,bigbrain_0_1812_3475.nii,140587
load_img,2163.0757162570953,2168.5131661891937,bigbrain_0_1812_5560.nii,140581
increment_data,2180.9312376976013,2187.695964574814,bigbrain_0_1812_5560.nii,140581
save_incremented,2197.7991857528687,2241.9811153411865,bigbrain_0_1812_5560.nii,140581
load_img,2234.720456123352,2263.3843789100647,bigbrain_0_4228_6255.nii,140630
increment_data,2288.043915271759,2299.493190050125,bigbrain_0_4228_6255.nii,140630
save_incremented,2303.3244626522064,2347.5957322120667,bigbrain_0_4228_6255.nii,140630
load_img,473.6799120903015,473.68413758277893,bigbrain_0_0_2085.nii,140597
increment_data,491.8190734386444,528.5512409210205,bigbrain_0_0_2085.nii,140597
save_incremented,542.001051902771,588.9584345817566,bigbrain_0_0_2085.nii,140597
load_img,2526.9500629901886,2570.813990354538,bigbrain_0_1208_4865.nii,140639
increment_data,2584.7631871700287,2586.544401884079,bigbrain_0_1208_4865.nii,140639
save_incremented,2598.633587360382,2655.7010564804077,bigbrain_0_1208_4865.nii,140639
load_img,3817.5568096637726,3838.1447541713715,bigbrain_0_3624_5560.nii,140555
