driver_program,0,59.04374051094055,/dev/shm/val/spark-1570930473-tmpfsAD_1it_25cpus_120delay_withpc_em-2,allfiles
load_img,53.363863468170166,53.36479830741882,bigbrain_0_1208_6255.nii,164947
increment_data,53.364990234375,53.74223065376282,bigbrain_0_1208_6255.nii,164947
save_incremented,53.74238443374634,54.42015027999878,bigbrain_0_1208_6255.nii,164947
load_img,53.31802248954773,53.31883382797241,bigbrain_0_3624_4865.nii,164978
increment_data,53.31897592544556,53.78314399719238,bigbrain_0_3624_4865.nii,164978
save_incremented,53.783243894577026,54.47789001464844,bigbrain_0_3624_4865.nii,164978
load_img,53.31784510612488,53.31869912147522,bigbrain_0_3624_4865.nii,164904
increment_data,53.31884741783142,53.782713413238525,bigbrain_0_3624_4865.nii,164904
save_incremented,53.782859325408936,54.47811460494995,bigbrain_0_3624_4865.nii,164904
load_img,53.317466020584106,53.318397760391235,bigbrain_0_3624_4865.nii,164912
increment_data,53.31857466697693,53.782713413238525,bigbrain_0_3624_4865.nii,164912
save_incremented,53.782859086990356,54.478318214416504,bigbrain_0_3624_4865.nii,164912
load_img,53.179070234298706,53.1801278591156,bigbrain_0_4228_1390.nii,164936
increment_data,53.18032193183899,53.625192642211914,bigbrain_0_4228_1390.nii,164936
save_incremented,53.625306129455566,54.53641319274902,bigbrain_0_4228_1390.nii,164936
load_img,53.178627014160156,53.1796875,bigbrain_0_4228_1390.nii,164909
increment_data,53.179882287979126,53.62490487098694,bigbrain_0_4228_1390.nii,164909
save_incremented,53.625091791152954,54.537020444869995,bigbrain_0_4228_1390.nii,164909
load_img,53.17732357978821,53.178255796432495,bigbrain_0_4228_1390.nii,164982
increment_data,53.17844486236572,53.62496304512024,bigbrain_0_4228_1390.nii,164982
save_incremented,53.62511110305786,54.53677177429199,bigbrain_0_4228_1390.nii,164982
load_img,52.90592670440674,52.90679383277893,bigbrain_0_1208_6255.nii,164987
increment_data,52.90695261955261,53.34595060348511,bigbrain_0_1208_6255.nii,164987
save_incremented,53.346111536026,54.05407476425171,bigbrain_0_1208_6255.nii,164987
load_img,52.904489040374756,52.905447006225586,bigbrain_0_1208_6255.nii,164930
increment_data,52.905643463134766,53.346221923828125,bigbrain_0_1208_6255.nii,164930
save_incremented,53.346370697021484,54.28138279914856,bigbrain_0_1208_6255.nii,164930
load_img,52.54131460189819,52.54320478439331,bigbrain_0_3020_2085.nii,164994
increment_data,52.543702840805054,52.97214961051941,bigbrain_0_3020_2085.nii,164994
save_incremented,52.972267627716064,53.67476415634155,bigbrain_0_3020_2085.nii,164994
load_img,52.54131603240967,52.54214382171631,bigbrain_0_3020_2085.nii,164963
increment_data,52.5423002243042,52.97303128242493,bigbrain_0_3020_2085.nii,164963
save_incremented,52.97320508956909,53.674375772476196,bigbrain_0_3020_2085.nii,164963
load_img,52.540984869003296,52.542052268981934,bigbrain_0_3020_2085.nii,164927
increment_data,52.542269229888916,52.972119092941284,bigbrain_0_3020_2085.nii,164927
save_incremented,52.972264766693115,53.67456793785095,bigbrain_0_3020_2085.nii,164927
load_img,52.29504632949829,52.29595065116882,bigbrain_0_4228_5560.nii,164947
increment_data,52.2961208820343,52.67251467704773,bigbrain_0_4228_5560.nii,164947
save_incremented,52.672667264938354,53.36091494560242,bigbrain_0_4228_5560.nii,164947
load_img,52.132988691329956,52.13381099700928,bigbrain_0_4228_2780.nii,164912
increment_data,52.13395667076111,52.5990355014801,bigbrain_0_4228_2780.nii,164912
save_incremented,52.599180698394775,53.314422845840454,bigbrain_0_4228_2780.nii,164912
load_img,52.1329128742218,52.133771657943726,bigbrain_0_4228_2780.nii,164904
increment_data,52.13391923904419,52.59916830062866,bigbrain_0_4228_2780.nii,164904
save_incremented,52.59927272796631,53.31483268737793,bigbrain_0_4228_2780.nii,164904
load_img,52.13264727592468,52.13360261917114,bigbrain_0_4228_2780.nii,164978
increment_data,52.133784770965576,52.59903573989868,bigbrain_0_4228_2780.nii,164978
save_incremented,52.599181175231934,53.315104961395264,bigbrain_0_4228_2780.nii,164978
load_img,51.78262138366699,51.78357434272766,bigbrain_0_4228_5560.nii,164930
increment_data,51.783758878707886,52.21557116508484,bigbrain_0_4228_5560.nii,164930
save_incremented,52.21571207046509,52.90145397186279,bigbrain_0_4228_5560.nii,164930
load_img,51.782082080841064,51.78294610977173,bigbrain_0_4228_5560.nii,164987
increment_data,51.783111810684204,52.2152636051178,bigbrain_0_4228_5560.nii,164987
save_incremented,52.21543264389038,52.90311408042908,bigbrain_0_4228_5560.nii,164987
load_img,51.7752902507782,51.77631163597107,bigbrain_0_0_2085.nii,164909
increment_data,51.776490449905396,52.21713066101074,bigbrain_0_0_2085.nii,164909
save_incremented,52.217278480529785,53.1756067276001,bigbrain_0_0_2085.nii,164909
load_img,51.773736000061035,51.77470135688782,bigbrain_0_0_2085.nii,164982
increment_data,51.7748908996582,52.21763896942139,bigbrain_0_0_2085.nii,164982
save_incremented,52.217742919921875,53.174214363098145,bigbrain_0_0_2085.nii,164982
load_img,51.77377653121948,51.77470064163208,bigbrain_0_0_2085.nii,164936
increment_data,51.7748908996582,52.217329025268555,bigbrain_0_0_2085.nii,164936
save_incremented,52.21743726730347,53.17597484588623,bigbrain_0_0_2085.nii,164936
load_img,51.3804771900177,51.38126826286316,bigbrain_0_1812_2085.nii,164994
increment_data,51.381415367126465,51.81245183944702,bigbrain_0_1812_2085.nii,164994
save_incremented,51.812907457351685,52.537989377975464,bigbrain_0_1812_2085.nii,164994
load_img,51.38025188446045,51.38106966018677,bigbrain_0_1812_2085.nii,164963
increment_data,51.38123178482056,51.80923342704773,bigbrain_0_1812_2085.nii,164963
save_incremented,51.80938792228699,52.53818368911743,bigbrain_0_1812_2085.nii,164963
load_img,51.37992215156555,51.38084030151367,bigbrain_0_1812_2085.nii,164927
increment_data,51.38101124763489,51.80973815917969,bigbrain_0_1812_2085.nii,164927
save_incremented,51.809929609298706,52.53777313232422,bigbrain_0_1812_2085.nii,164927
load_img,50.96177434921265,50.96445107460022,bigbrain_0_4228_2085.nii,164904
increment_data,50.96503162384033,51.42445468902588,bigbrain_0_4228_2085.nii,164904
save_incremented,51.42457365989685,52.12971019744873,bigbrain_0_4228_2085.nii,164904
load_img,50.96031928062439,50.961291551589966,bigbrain_0_4228_2085.nii,164978
increment_data,50.961477279663086,51.42489218711853,bigbrain_0_4228_2085.nii,164978
save_incremented,51.4249963760376,52.12952661514282,bigbrain_0_4228_2085.nii,164978
load_img,50.9603955745697,50.9612922668457,bigbrain_0_4228_2085.nii,164912
increment_data,50.961472272872925,51.424423694610596,bigbrain_0_4228_2085.nii,164912
save_incremented,51.42456674575806,52.12990188598633,bigbrain_0_4228_2085.nii,164912
load_img,50.8812837600708,50.8823037147522,bigbrain_0_2416_1390.nii,164947
increment_data,50.88251709938049,51.25409173965454,bigbrain_0_2416_1390.nii,164947
save_incremented,51.25423789024353,52.29211401939392,bigbrain_0_2416_1390.nii,164947
load_img,50.75107526779175,50.75234794616699,bigbrain_0_2416_1390.nii,164987
increment_data,50.75257897377014,51.15350317955017,bigbrain_0_2416_1390.nii,164987
save_incremented,51.15365123748779,51.77921271324158,bigbrain_0_2416_1390.nii,164987
load_img,50.7495322227478,50.75050640106201,bigbrain_0_2416_1390.nii,164930
increment_data,50.750702142715454,51.12437391281128,bigbrain_0_2416_1390.nii,164930
save_incremented,51.12451648712158,51.7795889377594,bigbrain_0_2416_1390.nii,164930
load_img,50.48177623748779,50.48297190666199,bigbrain_0_2416_6255.nii,164909
increment_data,50.48318290710449,50.92315649986267,bigbrain_0_2416_6255.nii,164909
save_incremented,50.92334294319153,51.77187919616699,bigbrain_0_2416_6255.nii,164909
load_img,50.47966527938843,50.480560064315796,bigbrain_0_2416_6255.nii,164982
increment_data,50.480725049972534,50.923678159713745,bigbrain_0_2416_6255.nii,164982
save_incremented,50.92379093170166,51.77040886878967,bigbrain_0_2416_6255.nii,164982
load_img,50.47946500778198,50.48045253753662,bigbrain_0_2416_6255.nii,164936
increment_data,50.48064875602722,50.9232656955719,bigbrain_0_2416_6255.nii,164936
save_incremented,50.92341756820679,51.77060651779175,bigbrain_0_2416_6255.nii,164936
load_img,50.211918115615845,50.21272897720337,bigbrain_0_1208_2085.nii,164994
increment_data,50.21287441253662,50.65557813644409,bigbrain_0_1208_2085.nii,164994
save_incremented,50.655725717544556,51.37737250328064,bigbrain_0_1208_2085.nii,164994
load_img,50.21180057525635,50.21265196800232,bigbrain_0_1208_2085.nii,164927
increment_data,50.21280026435852,50.656147718429565,bigbrain_0_1208_2085.nii,164927
save_incremented,50.65624690055847,51.37666368484497,bigbrain_0_1208_2085.nii,164927
load_img,50.21154761314392,50.21249437332153,bigbrain_0_1208_2085.nii,164963
increment_data,50.2126784324646,50.65557813644409,bigbrain_0_1208_2085.nii,164963
save_incremented,50.65572500228882,51.37706661224365,bigbrain_0_1208_2085.nii,164963
load_img,49.87819719314575,49.879225969314575,bigbrain_0_2416_2780.nii,164959
increment_data,49.87944722175598,50.334357261657715,bigbrain_0_2416_2780.nii,164959
save_incremented,50.33446550369263,50.9477105140686,bigbrain_0_2416_2780.nii,164959
load_img,49.87837100028992,49.87925410270691,bigbrain_0_2416_2780.nii,164971
increment_data,49.87944793701172,50.33359479904175,bigbrain_0_2416_2780.nii,164971
save_incremented,50.333752393722534,50.94794702529907,bigbrain_0_2416_2780.nii,164971
load_img,49.86993455886841,49.87096309661865,bigbrain_0_4228_4865.nii,164967
increment_data,49.87117576599121,50.34322166442871,bigbrain_0_4228_4865.nii,164967
save_incremented,50.34334969520569,50.97461199760437,bigbrain_0_4228_4865.nii,164967
load_img,49.86993408203125,49.87096309661865,bigbrain_0_4228_4865.nii,164933
increment_data,49.87117576599121,50.343347787857056,bigbrain_0_4228_4865.nii,164933
save_incremented,50.343590259552,50.974374294281006,bigbrain_0_4228_4865.nii,164933
load_img,49.759926557540894,49.76079964637756,bigbrain_0_1812_2780.nii,164904
increment_data,49.76095509529114,50.23341345787048,bigbrain_0_1812_2780.nii,164904
save_incremented,50.23356914520264,50.95751118659973,bigbrain_0_1812_2780.nii,164904
load_img,49.759082555770874,49.76013445854187,bigbrain_0_1812_2780.nii,164978
increment_data,49.76032590866089,50.233413219451904,bigbrain_0_1812_2780.nii,164978
save_incremented,50.23356866836548,50.956108808517456,bigbrain_0_1812_2780.nii,164978
load_img,49.7592089176178,49.760109186172485,bigbrain_0_1812_2780.nii,164912
increment_data,49.76030373573303,50.23396015167236,bigbrain_0_1812_2780.nii,164912
save_incremented,50.23407196998596,50.956363916397095,bigbrain_0_1812_2780.nii,164912
load_img,49.614415407180786,49.615511894226074,bigbrain_0_3020_2780.nii,164955
increment_data,49.61572861671448,50.031107664108276,bigbrain_0_3020_2780.nii,164955
save_incremented,50.031290769577026,50.69144916534424,bigbrain_0_3020_2780.nii,164955
load_img,49.61204671859741,49.61301946640015,bigbrain_0_3020_2780.nii,164975
increment_data,49.61321783065796,49.993611097335815,bigbrain_0_3020_2780.nii,164975
save_incremented,49.993759870529175,50.681570053100586,bigbrain_0_3020_2780.nii,164975
load_img,49.563419342041016,49.564459562301636,bigbrain_0_0_4170.nii,164930
increment_data,49.56467819213867,49.94292426109314,bigbrain_0_0_4170.nii,164930
save_incremented,49.943068981170654,50.746477365493774,bigbrain_0_0_4170.nii,164930
load_img,49.47108864784241,49.472033739089966,bigbrain_0_0_4170.nii,164947
increment_data,49.4722216129303,49.91176462173462,bigbrain_0_0_4170.nii,164947
save_incremented,49.91191482543945,50.87806153297424,bigbrain_0_0_4170.nii,164947
load_img,49.47065615653992,49.47162652015686,bigbrain_0_0_4170.nii,164987
increment_data,49.47181820869446,49.91120171546936,bigbrain_0_0_4170.nii,164987
save_incremented,49.911372661590576,50.74796438217163,bigbrain_0_0_4170.nii,164987
load_img,49.16227698326111,49.164860010147095,bigbrain_0_2416_4170.nii,164909
increment_data,49.16551446914673,49.603190660476685,bigbrain_0_2416_4170.nii,164909
save_incremented,49.60330557823181,50.47762608528137,bigbrain_0_2416_4170.nii,164909
load_img,49.161715269088745,49.162577629089355,bigbrain_0_2416_4170.nii,164936
increment_data,49.162731647491455,49.602553606033325,bigbrain_0_2416_4170.nii,164936
save_incremented,49.60269570350647,50.47590637207031,bigbrain_0_2416_4170.nii,164936
load_img,49.16148400306702,49.16243052482605,bigbrain_0_2416_4170.nii,164982
increment_data,49.16261863708496,49.602553606033325,bigbrain_0_2416_4170.nii,164982
save_incremented,49.60269808769226,50.476176500320435,bigbrain_0_2416_4170.nii,164982
load_img,49.0168182849884,49.017629623413086,bigbrain_0_2416_2085.nii,164994
increment_data,49.01777267456055,49.46158003807068,bigbrain_0_2416_2085.nii,164994
save_incremented,49.46172308921814,50.208505153656006,bigbrain_0_2416_2085.nii,164994
load_img,49.016730308532715,49.01756525039673,bigbrain_0_2416_2085.nii,164963
increment_data,49.017714977264404,49.46157717704773,bigbrain_0_2416_2085.nii,164963
save_incremented,49.46172547340393,50.20807242393494,bigbrain_0_2416_2085.nii,164963
load_img,49.016457080841064,49.01738476753235,bigbrain_0_2416_2085.nii,164927
increment_data,49.0175576210022,49.46215033531189,bigbrain_0_2416_2085.nii,164927
save_incremented,49.46224927902222,50.20830702781677,bigbrain_0_2416_2085.nii,164927
load_img,48.807090520858765,48.807923555374146,bigbrain_0_1812_4170.nii,164971
increment_data,48.80806756019592,49.25639367103577,bigbrain_0_1812_4170.nii,164971
save_incremented,49.256548166275024,49.87526249885559,bigbrain_0_1812_4170.nii,164971
load_img,48.80643081665039,48.80740928649902,bigbrain_0_1812_4170.nii,164959
increment_data,48.807596921920776,49.25723910331726,bigbrain_0_1812_4170.nii,164959
save_incremented,49.25735354423523,49.87507963180542,bigbrain_0_1812_4170.nii,164959
load_img,48.79243516921997,48.79328680038452,bigbrain_0_1208_695.nii,164933
increment_data,48.79344296455383,49.24271488189697,bigbrain_0_1208_695.nii,164933
save_incremented,49.242867946624756,49.866618156433105,bigbrain_0_1208_695.nii,164933
load_img,48.791784048080444,48.792784214019775,bigbrain_0_1208_695.nii,164967
increment_data,48.792978048324585,49.243414878845215,bigbrain_0_1208_695.nii,164967
save_incremented,49.243531227111816,49.86680603027344,bigbrain_0_1208_695.nii,164967
load_img,48.532848596572876,48.53367733955383,bigbrain_0_3020_695.nii,164912
increment_data,48.53382921218872,49.00274920463562,bigbrain_0_3020_695.nii,164912
save_incremented,49.00289845466614,49.75594758987427,bigbrain_0_3020_695.nii,164912
load_img,48.532182693481445,48.53302311897278,bigbrain_0_3020_695.nii,164978
increment_data,48.53317403793335,49.003599882125854,bigbrain_0_3020_695.nii,164978
save_incremented,49.00380039215088,49.755735635757446,bigbrain_0_3020_695.nii,164978
load_img,48.531057834625244,48.532015800476074,bigbrain_0_3020_695.nii,164904
increment_data,48.53219795227051,49.00274991989136,bigbrain_0_3020_695.nii,164904
save_incremented,49.0028977394104,49.756720304489136,bigbrain_0_3020_695.nii,164904
load_img,48.37149167060852,48.37266683578491,bigbrain_0_0_0.nii,164975
increment_data,48.37288475036621,48.80834913253784,bigbrain_0_0_0.nii,164975
save_incremented,48.80849552154541,49.6089973449707,bigbrain_0_0_0.nii,164975
load_img,48.37152051925659,48.372607469558716,bigbrain_0_0_0.nii,164955
increment_data,48.37283420562744,48.80796194076538,bigbrain_0_0_0.nii,164955
save_incremented,48.80809235572815,49.61045002937317,bigbrain_0_0_0.nii,164955
load_img,48.28075623512268,48.28175139427185,bigbrain_0_2416_3475.nii,164930
increment_data,48.28195667266846,48.66026043891907,bigbrain_0_2416_3475.nii,164930
save_incremented,48.660425424575806,49.56019186973572,bigbrain_0_2416_3475.nii,164930
load_img,48.04486083984375,48.04587650299072,bigbrain_0_2416_3475.nii,164947
increment_data,48.04607534408569,48.48913621902466,bigbrain_0_2416_3475.nii,164947
save_incremented,48.48928093910217,49.467888593673706,bigbrain_0_2416_3475.nii,164947
load_img,48.04436707496643,48.045393228530884,bigbrain_0_2416_3475.nii,164987
increment_data,48.045602560043335,48.48875141143799,bigbrain_0_2416_3475.nii,164987
save_incremented,48.488909006118774,49.467543601989746,bigbrain_0_2416_3475.nii,164987
load_img,47.91472268104553,47.91557192802429,bigbrain_0_0_5560.nii,164936
increment_data,47.915722608566284,48.366499185562134,bigbrain_0_0_5560.nii,164936
save_incremented,48.3666136264801,49.15841054916382,bigbrain_0_0_5560.nii,164936
load_img,47.91446352005005,47.91533327102661,bigbrain_0_0_5560.nii,164909
increment_data,47.915486097335815,48.36698532104492,bigbrain_0_0_5560.nii,164909
save_incremented,48.36708998680115,49.15870213508606,bigbrain_0_0_5560.nii,164909
load_img,47.914016008377075,47.91500496864319,bigbrain_0_0_5560.nii,164982
increment_data,47.91521382331848,48.366448640823364,bigbrain_0_0_5560.nii,164982
save_incremented,48.36659860610962,49.15817165374756,bigbrain_0_0_5560.nii,164982
load_img,47.79805946350098,47.79893469810486,bigbrain_0_3624_3475.nii,164963
increment_data,47.799103021621704,48.25173306465149,bigbrain_0_3624_3475.nii,164963
save_incremented,48.25184679031372,49.01335048675537,bigbrain_0_3624_3475.nii,164963
load_img,47.796085596084595,47.79697346687317,bigbrain_0_3624_3475.nii,164994
increment_data,47.79713582992554,48.25166082382202,bigbrain_0_3624_3475.nii,164994
save_incremented,48.251805782318115,49.01355767250061,bigbrain_0_3624_3475.nii,164994
load_img,47.7959361076355,47.79690146446228,bigbrain_0_3624_3475.nii,164927
increment_data,47.79709243774414,48.25266242027283,bigbrain_0_3624_3475.nii,164927
save_incremented,48.25277543067932,49.01311683654785,bigbrain_0_3624_3475.nii,164927
load_img,47.70310425758362,47.704376459121704,bigbrain_0_1812_3475.nii,164971
increment_data,47.704614877700806,48.16303014755249,bigbrain_0_1812_3475.nii,164971
save_incremented,48.163177490234375,48.804200172424316,bigbrain_0_1812_3475.nii,164971
load_img,47.70189046859741,47.70292282104492,bigbrain_0_1812_3475.nii,164959
increment_data,47.70311760902405,48.1639289855957,bigbrain_0_1812_3475.nii,164959
save_incremented,48.16403818130493,48.80341982841492,bigbrain_0_1812_3475.nii,164959
load_img,47.682615995407104,47.683478593826294,bigbrain_0_1208_4170.nii,164933
increment_data,47.683626890182495,48.1442449092865,bigbrain_0_1208_4170.nii,164933
save_incremented,48.14441514015198,48.78943753242493,bigbrain_0_1208_4170.nii,164933
load_img,47.68181395530701,47.682852268218994,bigbrain_0_1208_4170.nii,164967
increment_data,47.68305444717407,48.14490580558777,bigbrain_0_1208_4170.nii,164967
save_incremented,48.14501881599426,48.788654088974,bigbrain_0_1208_4170.nii,164967
load_img,47.30018901824951,47.30107641220093,bigbrain_0_1208_3475.nii,164912
increment_data,47.30124521255493,47.78446173667908,bigbrain_0_1208_3475.nii,164912
save_incremented,47.784618854522705,48.52953600883484,bigbrain_0_1208_3475.nii,164912
load_img,47.298251152038574,47.299126863479614,bigbrain_0_1208_3475.nii,164978
increment_data,47.2992844581604,47.784979581832886,bigbrain_0_1208_3475.nii,164978
save_incremented,47.785094022750854,48.52877998352051,bigbrain_0_1208_3475.nii,164978
load_img,47.29807496070862,47.29904294013977,bigbrain_0_1208_3475.nii,164904
increment_data,47.299229860305786,47.78446125984192,bigbrain_0_1208_3475.nii,164904
save_incremented,47.78461766242981,48.52771306037903,bigbrain_0_1208_3475.nii,164904
load_img,47.19845485687256,47.19936537742615,bigbrain_0_1208_2780.nii,164975
increment_data,47.199530601501465,47.63146090507507,bigbrain_0_1208_2780.nii,164975
save_incremented,47.63157367706299,48.36787819862366,bigbrain_0_1208_2780.nii,164975
load_img,47.198161125183105,47.19918465614319,bigbrain_0_1208_2780.nii,164955
increment_data,47.19940900802612,47.62980842590332,bigbrain_0_1208_2780.nii,164955
save_incremented,47.62997007369995,48.3674955368042,bigbrain_0_1208_2780.nii,164955
load_img,47.169130086898804,47.170153856277466,bigbrain_0_3624_695.nii,164921
increment_data,47.17037224769592,47.568997383117676,bigbrain_0_3624_695.nii,164921
save_incremented,47.56915068626404,48.210532426834106,bigbrain_0_3624_695.nii,164921
load_img,47.09630107879639,47.097228050231934,bigbrain_0_4228_6255.nii,164924
increment_data,47.09741425514221,47.51633858680725,bigbrain_0_4228_6255.nii,164924
save_incremented,47.51650142669678,48.15739059448242,bigbrain_0_4228_6255.nii,164924
