driver_program,0,873.0505430698395,/pmem1-data/val/spark-1570537316-optaneAD_1it_25cpus_120delay_withpc-2,allfiles
increment_data,22.27979874610901,23.143515825271606,bigbrain_4620_4832_2780.nii,100835
save_incremented,23.143807649612427,30.566597938537598,bigbrain_4620_4832_2780.nii,100835
load_img,21.830069303512573,22.27862548828125,bigbrain_5390_0_4170.nii,100811
increment_data,22.28205418586731,23.144179582595825,bigbrain_5390_0_4170.nii,100811
save_incremented,23.144534826278687,25.746046543121338,bigbrain_5390_0_4170.nii,100811
load_img,21.88452935218811,22.320777416229248,bigbrain_1540_1812_3475.nii,100802
increment_data,22.32411479949951,23.173632621765137,bigbrain_1540_1812_3475.nii,100802
save_incremented,23.173839330673218,28.50256061553955,bigbrain_1540_1812_3475.nii,100802
load_img,21.951945066452026,22.378354787826538,bigbrain_6930_1208_6255.nii,100826
increment_data,22.381932497024536,23.231181383132935,bigbrain_6930_1208_6255.nii,100826
save_incremented,23.231495141983032,27.58080220222473,bigbrain_6930_1208_6255.nii,100826
load_img,23.000293016433716,23.42734694480896,bigbrain_3850_1812_695.nii,100847
increment_data,23.432774305343628,24.12518000602722,bigbrain_3850_1812_695.nii,100847
save_incremented,24.125508069992065,33.25509786605835,bigbrain_3850_1812_695.nii,100847
load_img,23.00663113594055,23.429949045181274,bigbrain_3080_4228_0.nii,100832
increment_data,23.43545174598694,24.121638774871826,bigbrain_3080_4228_0.nii,100832
save_incremented,24.12183952331543,31.030193567276,bigbrain_3080_4228_0.nii,100832
load_img,23.022966861724854,23.447154998779297,bigbrain_4620_2416_3475.nii,100808
increment_data,23.451807260513306,24.140938997268677,bigbrain_4620_2416_3475.nii,100808
save_incremented,24.14113211631775,33.20156192779541,bigbrain_4620_2416_3475.nii,100808
load_img,23.02649450302124,23.450227975845337,bigbrain_6930_3020_2085.nii,100838
increment_data,23.454952239990234,24.141677856445312,bigbrain_6930_3020_2085.nii,100838
save_incremented,24.141830682754517,33.23027467727661,bigbrain_6930_3020_2085.nii,100838
load_img,23.06046462059021,23.47387433052063,bigbrain_2310_1208_0.nii,100829
increment_data,23.478959560394287,24.1573007106781,bigbrain_2310_1208_0.nii,100829
save_incremented,24.157485723495483,33.264715909957886,bigbrain_2310_1208_0.nii,100829
load_img,23.09463405609131,23.60803747177124,bigbrain_3850_0_4865.nii,100841
increment_data,23.614628314971924,24.399093627929688,bigbrain_3850_0_4865.nii,100841
save_incremented,24.39933943748474,30.912416219711304,bigbrain_3850_0_4865.nii,100841
load_img,23.117273092269897,23.626067876815796,bigbrain_5390_5436_4170.nii,100856
increment_data,23.631664037704468,24.415517330169678,bigbrain_5390_5436_4170.nii,100856
save_incremented,24.41578698158264,30.95028853416443,bigbrain_5390_5436_4170.nii,100856
load_img,23.115994930267334,23.629777193069458,bigbrain_770_1208_695.nii,100850
increment_data,23.634929418563843,24.425596952438354,bigbrain_770_1208_695.nii,100850
save_incremented,24.425872325897217,30.79460597038269,bigbrain_770_1208_695.nii,100850
load_img,23.197329998016357,23.69175148010254,bigbrain_6930_5436_2780.nii,100817
increment_data,23.696876525878906,24.479122638702393,bigbrain_6930_5436_2780.nii,100817
save_incremented,24.479429721832275,28.42805004119873,bigbrain_6930_5436_2780.nii,100817
load_img,23.25167751312256,23.738147497177124,bigbrain_6160_1208_3475.nii,100820
increment_data,23.74478578567505,24.512349843978882,bigbrain_6160_1208_3475.nii,100820
save_incremented,24.51264238357544,30.971094608306885,bigbrain_6160_1208_3475.nii,100820
load_img,33.02671003341675,33.63163638114929,bigbrain_0_1208_4170.nii,100793
increment_data,33.63679766654968,34.36790442466736,bigbrain_0_1208_4170.nii,100793
save_incremented,34.368223905563354,35.68549418449402,bigbrain_0_1208_4170.nii,100793
load_img,34.251723289489746,35.27133226394653,bigbrain_6930_604_4170.nii,100787
increment_data,35.2744836807251,35.97806644439697,bigbrain_6930_604_4170.nii,100787
save_incremented,35.978418588638306,37.03793454170227,bigbrain_6930_604_4170.nii,100787
load_img,44.65645503997803,45.10467338562012,bigbrain_6930_1208_5560.nii,100826
increment_data,45.11077570915222,45.89386224746704,bigbrain_6930_1208_5560.nii,100826
save_incremented,45.89421272277832,46.667659521102905,bigbrain_6930_1208_5560.nii,100826
load_img,44.95536255836487,45.39262342453003,bigbrain_1540_3020_695.nii,100796
increment_data,45.39565968513489,46.23788595199585,bigbrain_1540_3020_695.nii,100796
save_incremented,46.23844265937805,55.28731036186218,bigbrain_1540_3020_695.nii,100796
load_img,45.114264488220215,45.61068296432495,bigbrain_1540_3624_695.nii,100853
increment_data,45.613789558410645,46.33698773384094,bigbrain_1540_3624_695.nii,100853
save_incremented,46.33716559410095,51.35781645774841,bigbrain_1540_3624_695.nii,100853
load_img,45.411659479141235,45.868786573410034,bigbrain_3080_5436_695.nii,100811
increment_data,45.87231135368347,46.655019998550415,bigbrain_3080_5436_695.nii,100811
save_incremented,46.655311584472656,48.226858615875244,bigbrain_3080_5436_695.nii,100811
load_img,45.579914808273315,45.987016439437866,bigbrain_770_1208_0.nii,100799
increment_data,45.99026536941528,46.692198038101196,bigbrain_770_1208_0.nii,100799
save_incremented,46.692946672439575,51.539512157440186,bigbrain_770_1208_0.nii,100799
load_img,45.93528366088867,46.37998819351196,bigbrain_3080_0_4865.nii,100844
increment_data,46.38298559188843,47.12370538711548,bigbrain_3080_0_4865.nii,100844
save_incremented,47.12403082847595,52.381850242614746,bigbrain_3080_0_4865.nii,100844
load_img,46.13066601753235,46.66339683532715,bigbrain_6160_5436_3475.nii,100817
increment_data,46.66851329803467,48.03875732421875,bigbrain_6160_5436_3475.nii,100817
save_incremented,48.0397424697876,51.68449020385742,bigbrain_6160_5436_3475.nii,100817
load_img,46.21621513366699,46.706284284591675,bigbrain_5390_2416_695.nii,100859
increment_data,46.71125864982605,48.08239984512329,bigbrain_5390_2416_695.nii,100859
save_incremented,48.08277416229248,56.38683199882507,bigbrain_5390_2416_695.nii,100859
load_img,46.35610008239746,46.976550817489624,bigbrain_2310_0_3475.nii,100850
increment_data,46.989583015441895,48.16611838340759,bigbrain_2310_0_3475.nii,100850
save_incremented,48.16632413864136,52.825324058532715,bigbrain_2310_0_3475.nii,100850
load_img,46.59937763214111,47.03570103645325,bigbrain_2310_2416_0.nii,100788
increment_data,47.03925085067749,47.75720286369324,bigbrain_2310_2416_0.nii,100788
save_incremented,47.75740647315979,54.4763445854187,bigbrain_2310_2416_0.nii,100788
load_img,46.67007350921631,47.10314440727234,bigbrain_3080_1812_3475.nii,100832
increment_data,47.10671377182007,47.82625102996826,bigbrain_3080_1812_3475.nii,100832
save_incremented,47.82647156715393,54.5119309425354,bigbrain_3080_1812_3475.nii,100832
load_img,46.69018030166626,47.1291766166687,bigbrain_3080_4832_4170.nii,100823
increment_data,47.13258409500122,47.86022925376892,bigbrain_3080_4832_4170.nii,100823
save_incremented,47.86043453216553,58.011452198028564,bigbrain_3080_4832_4170.nii,100823
load_img,46.800843954086304,47.22628927230835,bigbrain_6930_3624_5560.nii,100814
increment_data,47.23266625404358,47.94471192359924,bigbrain_6930_3624_5560.nii,100814
save_incremented,47.94498157501221,54.799598932266235,bigbrain_6930_3624_5560.nii,100814
load_img,46.70023512840271,47.464603662490845,bigbrain_5390_5436_6255.nii,100847
increment_data,47.46853566169739,48.291393756866455,bigbrain_5390_5436_6255.nii,100847
save_incremented,48.291712045669556,58.667929887771606,bigbrain_5390_5436_6255.nii,100847
load_img,46.63787889480591,47.53429460525513,bigbrain_5390_604_5560.nii,100841
increment_data,47.5390899181366,48.49410390853882,bigbrain_5390_604_5560.nii,100841
save_incremented,48.49450087547302,56.490334272384644,bigbrain_5390_604_5560.nii,100841
load_img,47.073564767837524,47.56453490257263,bigbrain_6160_0_3475.nii,100829
increment_data,47.56801152229309,48.41312026977539,bigbrain_6160_0_3475.nii,100829
save_incremented,48.41339874267578,58.602391958236694,bigbrain_6160_0_3475.nii,100829
load_img,46.74304938316345,47.641130447387695,bigbrain_3850_0_1390.nii,100835
increment_data,47.64598536491394,48.6667902469635,bigbrain_3850_0_1390.nii,100835
save_incremented,48.667219161987305,57.71463632583618,bigbrain_3850_0_1390.nii,100835
load_img,46.836610078811646,47.678428649902344,bigbrain_770_0_1390.nii,100802
increment_data,47.68313431739807,48.703397035598755,bigbrain_770_0_1390.nii,100802
save_incremented,48.703662157058716,57.988250494003296,bigbrain_770_0_1390.nii,100802
load_img,46.752002000808716,47.68019151687622,bigbrain_4620_5436_4170.nii,100805
increment_data,47.685007095336914,48.73974585533142,bigbrain_4620_5436_4170.nii,100805
save_incremented,48.74018406867981,56.5750617980957,bigbrain_4620_5436_4170.nii,100805
load_img,47.12583017349243,47.684436559677124,bigbrain_6160_5436_5560.nii,100808
increment_data,47.68787479400635,48.522276878356934,bigbrain_6160_5436_5560.nii,100808
save_incremented,48.52258229255676,57.9847092628479,bigbrain_6160_5436_5560.nii,100808
load_img,46.94981384277344,47.73504638671875,bigbrain_5390_4228_5560.nii,100856
increment_data,47.739524364471436,48.74872970581055,bigbrain_5390_4228_5560.nii,100856
save_incremented,48.749064683914185,56.6330292224884,bigbrain_5390_4228_5560.nii,100856
load_img,47.101184129714966,47.79984092712402,bigbrain_6160_3020_2780.nii,100820
increment_data,47.80452251434326,48.80231475830078,bigbrain_6160_3020_2780.nii,100820
save_incremented,48.80264091491699,55.38894510269165,bigbrain_6160_3020_2780.nii,100820
load_img,47.053611516952515,47.8062858581543,bigbrain_2310_0_695.nii,100793
increment_data,47.8121657371521,48.81201362609863,bigbrain_2310_0_695.nii,100793
save_incremented,48.812225580215454,56.11432456970215,bigbrain_2310_0_695.nii,100793
load_img,47.353891134262085,47.84960722923279,bigbrain_5390_604_3475.nii,100838
increment_data,47.854315519332886,48.704081296920776,bigbrain_5390_604_3475.nii,100838
save_incremented,48.704779624938965,58.721423625946045,bigbrain_5390_604_3475.nii,100838
load_img,47.40695667266846,48.00424814224243,bigbrain_4620_4832_4170.nii,100787
increment_data,48.00934839248657,48.91065216064453,bigbrain_4620_4832_4170.nii,100787
save_incremented,48.910826444625854,57.96150016784668,bigbrain_4620_4832_4170.nii,100787
load_img,50.16287422180176,50.82762145996094,bigbrain_4620_3020_695.nii,100826
increment_data,50.8432195186615,51.83213543891907,bigbrain_4620_3020_695.nii,100826
save_incremented,51.83232283592224,58.5885066986084,bigbrain_4620_3020_695.nii,100826
load_img,51.80918645858765,52.23991894721985,bigbrain_5390_4228_4865.nii,100811
increment_data,52.24926710128784,53.51615262031555,bigbrain_5390_4228_4865.nii,100811
save_incremented,53.519155740737915,58.18122863769531,bigbrain_5390_4228_4865.nii,100811
load_img,57.05123519897461,58.24050998687744,bigbrain_4620_2416_4170.nii,100853
increment_data,58.24385643005371,59.041911363601685,bigbrain_4620_2416_4170.nii,100853
save_incremented,59.04219961166382,62.068063497543335,bigbrain_4620_2416_4170.nii,100853
load_img,59.1951162815094,59.70953059196472,bigbrain_0_4228_0.nii,100799
increment_data,59.713032245635986,60.36869239807129,bigbrain_0_4228_0.nii,100799
save_incremented,60.368858098983765,63.9464910030365,bigbrain_0_4228_0.nii,100799
load_img,61.429773569107056,62.05689787864685,bigbrain_3080_5436_4865.nii,100817
increment_data,62.06274890899658,62.82336473464966,bigbrain_3080_5436_4865.nii,100817
save_incremented,62.82355523109436,64.0483283996582,bigbrain_3080_5436_4865.nii,100817
load_img,64.3566415309906,64.845041513443,bigbrain_2310_3020_5560.nii,100844
increment_data,64.84941482543945,65.55031681060791,bigbrain_2310_3020_5560.nii,100844
save_incremented,65.55056715011597,68.49147725105286,bigbrain_2310_3020_5560.nii,100844
load_img,66.40462255477905,66.88362121582031,bigbrain_6930_604_1390.nii,100850
increment_data,66.8898434638977,68.05090260505676,bigbrain_6930_604_1390.nii,100850
save_incremented,68.05123829841614,69.8514051437378,bigbrain_6930_604_1390.nii,100850
load_img,66.67155122756958,67.12985014915466,bigbrain_5390_2416_2085.nii,100788
increment_data,67.1336727142334,68.05658197402954,bigbrain_5390_2416_2085.nii,100788
save_incremented,68.05684995651245,72.18606472015381,bigbrain_5390_2416_2085.nii,100788
load_img,66.68523168563843,67.1356315612793,bigbrain_2310_2416_6255.nii,100832
increment_data,67.1397020816803,68.15779447555542,bigbrain_2310_2416_6255.nii,100832
save_incremented,68.15805006027222,72.42364811897278,bigbrain_2310_2416_6255.nii,100832
load_img,67.03616571426392,67.54753756523132,bigbrain_4620_4832_6255.nii,100814
increment_data,67.55522608757019,68.57795357704163,bigbrain_4620_4832_6255.nii,100814
save_incremented,68.57815623283386,72.86571860313416,bigbrain_4620_4832_6255.nii,100814
load_img,66.87750577926636,67.64835381507874,bigbrain_3850_1208_1390.nii,100859
increment_data,67.65748023986816,68.60067534446716,bigbrain_3850_1208_1390.nii,100859
save_incremented,68.60084462165833,70.41076350212097,bigbrain_3850_1208_1390.nii,100859
load_img,66.9665424823761,67.70521473884583,bigbrain_6160_4832_0.nii,100793
increment_data,67.71366715431213,68.58167290687561,bigbrain_6160_4832_0.nii,100793
save_incremented,68.58197832107544,70.3593430519104,bigbrain_6160_4832_0.nii,100793
load_img,71.30324864387512,72.00760269165039,bigbrain_6160_3020_695.nii,100835
increment_data,72.01376843452454,73.09548377990723,bigbrain_6160_3020_695.nii,100835
save_incremented,73.09569215774536,79.86177253723145,bigbrain_6160_3020_695.nii,100835
load_img,71.46456027030945,72.1047751903534,bigbrain_4620_3624_6255.nii,100808
increment_data,72.10936665534973,72.96583271026611,bigbrain_4620_3624_6255.nii,100808
save_incremented,72.96627235412598,81.43294525146484,bigbrain_4620_3624_6255.nii,100808
load_img,71.3592894077301,72.10461974143982,bigbrain_0_4228_3475.nii,100856
increment_data,72.11046123504639,73.61104536056519,bigbrain_0_4228_3475.nii,100856
save_incremented,73.61138463020325,80.18212080001831,bigbrain_0_4228_3475.nii,100856
load_img,71.54908084869385,72.18184494972229,bigbrain_3080_5436_4170.nii,100829
increment_data,72.18599557876587,73.14506602287292,bigbrain_3080_5436_4170.nii,100829
save_incremented,73.1460862159729,81.50219559669495,bigbrain_3080_5436_4170.nii,100829
load_img,71.40906834602356,72.18679285049438,bigbrain_3080_1208_4865.nii,100841
increment_data,72.19586873054504,73.60658240318298,bigbrain_3080_1208_4865.nii,100841
save_incremented,73.60691905021667,80.19431567192078,bigbrain_3080_1208_4865.nii,100841
load_img,71.56420278549194,72.30591630935669,bigbrain_5390_4228_2085.nii,100802
increment_data,72.30936074256897,73.78779935836792,bigbrain_5390_4228_2085.nii,100802
save_incremented,73.78800463676453,80.42451238632202,bigbrain_5390_4228_2085.nii,100802
load_img,71.5888147354126,72.31476855278015,bigbrain_6160_1812_695.nii,100787
increment_data,72.31830668449402,73.8780345916748,bigbrain_6160_1812_695.nii,100787
save_incremented,73.8788001537323,81.98092794418335,bigbrain_6160_1812_695.nii,100787
load_img,71.58664131164551,72.35535621643066,bigbrain_5390_5436_4865.nii,100805
increment_data,72.36126565933228,73.88732624053955,bigbrain_5390_5436_4865.nii,100805
save_incremented,73.88760495185852,82.17367005348206,bigbrain_5390_5436_4865.nii,100805
load_img,71.83368945121765,72.39127254486084,bigbrain_3850_5436_2780.nii,100838
increment_data,72.39513444900513,73.33189105987549,bigbrain_3850_5436_2780.nii,100838
save_incremented,73.33231806755066,81.59644865989685,bigbrain_3850_5436_2780.nii,100838
load_img,71.90345454216003,72.40728163719177,bigbrain_3080_4228_2780.nii,100847
increment_data,72.41127896308899,73.3196313381195,bigbrain_3080_4228_2780.nii,100847
save_incremented,73.3204915523529,81.59737873077393,bigbrain_3080_4228_2780.nii,100847
load_img,71.83428287506104,72.50453329086304,bigbrain_1540_1208_4170.nii,100823
increment_data,72.50855159759521,73.33422660827637,bigbrain_1540_1208_4170.nii,100823
save_incremented,73.33453130722046,81.6193585395813,bigbrain_1540_1208_4170.nii,100823
load_img,71.84333872795105,72.52838778495789,bigbrain_3080_1208_5560.nii,100820
increment_data,72.5319037437439,73.92921733856201,bigbrain_3080_1208_5560.nii,100820
save_incremented,73.9294056892395,81.9215726852417,bigbrain_3080_1208_5560.nii,100820
load_img,71.84432458877563,72.56601858139038,bigbrain_3850_2416_4865.nii,100811
increment_data,72.57687783241272,73.9467225074768,bigbrain_3850_2416_4865.nii,100811
save_incremented,73.9473123550415,80.495187997818,bigbrain_3850_2416_4865.nii,100811
load_img,71.88796997070312,72.67325139045715,bigbrain_0_604_1390.nii,100826
increment_data,72.69199538230896,73.97621059417725,bigbrain_0_604_1390.nii,100826
save_incremented,73.97650122642517,81.57954621315002,bigbrain_0_604_1390.nii,100826
load_img,72.56574082374573,73.0270414352417,bigbrain_1540_1208_2085.nii,100796
increment_data,73.03054785728455,73.69102597236633,bigbrain_1540_1208_2085.nii,100796
save_incremented,73.6912190914154,82.78398895263672,bigbrain_1540_1208_2085.nii,100796
load_img,72.75341892242432,73.24939966201782,bigbrain_6160_4832_2085.nii,100817
increment_data,73.26118969917297,74.46513104438782,bigbrain_6160_4832_2085.nii,100817
save_incremented,74.46533417701721,81.32806038856506,bigbrain_6160_4832_2085.nii,100817
load_img,75.01188015937805,75.40384101867676,bigbrain_1540_3624_0.nii,100799
increment_data,75.41194915771484,76.05162239074707,bigbrain_1540_3624_0.nii,100799
save_incremented,76.05183720588684,87.12316608428955,bigbrain_1540_3624_0.nii,100799
load_img,75.73775291442871,77.18875098228455,bigbrain_1540_2416_695.nii,100853
increment_data,77.20973920822144,78.28731679916382,bigbrain_1540_2416_695.nii,100853
save_incremented,78.28824520111084,87.95645475387573,bigbrain_1540_2416_695.nii,100853
load_img,77.71741652488708,78.11638689041138,bigbrain_6160_3020_5560.nii,100844
increment_data,78.13012361526489,78.78195381164551,bigbrain_6160_3020_5560.nii,100844
save_incremented,78.78260588645935,88.08838939666748,bigbrain_6160_3020_5560.nii,100844
load_img,76.6298840045929,78.65806770324707,bigbrain_3850_1208_5560.nii,100793
increment_data,78.68616557121277,80.06111860275269,bigbrain_3850_1208_5560.nii,100793
save_incremented,80.06132340431213,83.21372246742249,bigbrain_3850_1208_5560.nii,100793
load_img,78.60107755661011,79.69141435623169,bigbrain_770_3020_3475.nii,100859
increment_data,79.69967317581177,80.5295135974884,bigbrain_770_3020_3475.nii,100859
save_incremented,80.53050923347473,84.67121958732605,bigbrain_770_3020_3475.nii,100859
load_img,78.60934209823608,79.70143151283264,bigbrain_1540_3020_4170.nii,100850
increment_data,79.7097544670105,80.54568719863892,bigbrain_1540_3020_4170.nii,100850
save_incremented,80.54682946205139,84.23462557792664,bigbrain_1540_3020_4170.nii,100850
load_img,79.85344290733337,80.31926250457764,bigbrain_3080_2416_5560.nii,100788
increment_data,80.32507920265198,81.15011358261108,bigbrain_3080_2416_5560.nii,100788
save_incremented,81.15028953552246,88.58531713485718,bigbrain_3080_2416_5560.nii,100788
load_img,80.10880923271179,80.50233292579651,bigbrain_0_1208_0.nii,100832
increment_data,80.50625228881836,81.17261362075806,bigbrain_0_1208_0.nii,100832
save_incremented,81.17278409004211,88.59234380722046,bigbrain_0_1208_0.nii,100832
load_img,80.23648619651794,81.09816908836365,bigbrain_3850_4832_4170.nii,100814
increment_data,81.10476064682007,81.84813642501831,bigbrain_3850_4832_4170.nii,100814
save_incremented,81.84887504577637,88.85221648216248,bigbrain_3850_4832_4170.nii,100814
load_img,85.88488674163818,87.89580059051514,bigbrain_4620_604_2085.nii,100835
increment_data,87.89953517913818,88.62198662757874,bigbrain_4620_604_2085.nii,100835
save_incremented,88.62216925621033,89.64511513710022,bigbrain_4620_604_2085.nii,100835
load_img,89.81337857246399,90.3561942577362,bigbrain_3850_1208_6255.nii,100841
increment_data,90.36081743240356,91.1271104812622,bigbrain_3850_1208_6255.nii,100841
save_incremented,91.12739276885986,93.56129384040833,bigbrain_3850_1208_6255.nii,100841
load_img,89.73890924453735,90.37022113800049,bigbrain_6160_4228_2780.nii,100856
increment_data,90.37539458274841,91.20187544822693,bigbrain_6160_4228_2780.nii,100856
save_incremented,91.20220518112183,93.72897410392761,bigbrain_6160_4228_2780.nii,100856
load_img,93.10070562362671,93.56573724746704,bigbrain_2310_4832_0.nii,100826
increment_data,93.56962370872498,94.50688648223877,bigbrain_2310_4832_0.nii,100826
save_incremented,94.50719547271729,95.25820875167847,bigbrain_2310_4832_0.nii,100826
load_img,92.20870566368103,93.71170377731323,bigbrain_770_1812_695.nii,100811
increment_data,93.72225856781006,94.7849018573761,bigbrain_770_1812_695.nii,100811
save_incremented,94.78519296646118,96.03872561454773,bigbrain_770_1812_695.nii,100811
load_img,92.4536452293396,93.7664008140564,bigbrain_6930_2416_2085.nii,100802
increment_data,93.77149057388306,94.9055449962616,bigbrain_6930_2416_2085.nii,100802
save_incremented,94.90583896636963,96.24753713607788,bigbrain_6930_2416_2085.nii,100802
load_img,93.29242825508118,94.3406753540039,bigbrain_5390_3020_4170.nii,100829
increment_data,94.34626388549805,95.2450201511383,bigbrain_5390_3020_4170.nii,100829
save_incremented,95.24546980857849,98.99543642997742,bigbrain_5390_3020_4170.nii,100829
load_img,93.75144290924072,94.42116951942444,bigbrain_770_2416_5560.nii,100793
increment_data,94.426748752594,95.61579537391663,bigbrain_770_2416_5560.nii,100793
save_incremented,95.61606478691101,97.00080704689026,bigbrain_770_2416_5560.nii,100793
load_img,93.31680011749268,94.57552456855774,bigbrain_6160_604_1390.nii,100838
increment_data,94.58311223983765,95.37882614135742,bigbrain_6160_604_1390.nii,100838
save_incremented,95.37904214859009,99.93058109283447,bigbrain_6160_604_1390.nii,100838
load_img,93.74505138397217,94.79509472846985,bigbrain_6930_4228_6255.nii,100823
increment_data,94.80139827728271,95.56999683380127,bigbrain_6930_4228_6255.nii,100823
save_incremented,95.57028317451477,102.51434564590454,bigbrain_6930_4228_6255.nii,100823
load_img,97.56595611572266,98.0196213722229,bigbrain_770_5436_6255.nii,100847
increment_data,98.02413296699524,98.72409152984619,bigbrain_770_5436_6255.nii,100847
save_incremented,98.72433018684387,107.90569996833801,bigbrain_770_5436_6255.nii,100847
load_img,97.60800552368164,98.06498217582703,bigbrain_3850_1812_0.nii,100799
increment_data,98.06856322288513,98.78950643539429,bigbrain_3850_1812_0.nii,100799
save_incremented,98.7897732257843,107.56509137153625,bigbrain_3850_1812_0.nii,100799
load_img,97.29976606369019,98.1445164680481,bigbrain_0_604_3475.nii,100817
increment_data,98.14818120002747,99.75084471702576,bigbrain_0_604_3475.nii,100817
save_incremented,99.75168919563293,109.88747954368591,bigbrain_0_604_3475.nii,100817
load_img,97.38598275184631,98.17268657684326,bigbrain_770_5436_2085.nii,100859
increment_data,98.17639589309692,99.74089574813843,bigbrain_770_5436_2085.nii,100859
save_incremented,99.7411642074585,107.61965155601501,bigbrain_770_5436_2085.nii,100859
load_img,97.41234827041626,98.1851556301117,bigbrain_770_5436_695.nii,100787
increment_data,98.18876051902771,99.7683355808258,bigbrain_770_5436_695.nii,100787
save_incremented,99.76866483688354,110.25816345214844,bigbrain_770_5436_695.nii,100787
load_img,97.55861854553223,98.19562101364136,bigbrain_770_5436_0.nii,100808
increment_data,98.19913816452026,99.03652572631836,bigbrain_770_5436_0.nii,100808
save_incremented,99.03672170639038,109.08330607414246,bigbrain_770_5436_0.nii,100808
load_img,97.6441056728363,98.21715879440308,bigbrain_3080_3020_2085.nii,100796
increment_data,98.22040629386902,99.1173529624939,bigbrain_3080_3020_2085.nii,100796
save_incremented,99.1176688671112,107.69861912727356,bigbrain_3080_3020_2085.nii,100796
load_img,97.58952689170837,98.230708360672,bigbrain_2310_2416_4865.nii,100805
increment_data,98.23425650596619,99.88224411010742,bigbrain_2310_2416_4865.nii,100805
save_incremented,99.88318037986755,106.84140515327454,bigbrain_2310_2416_4865.nii,100805
load_img,97.8425223827362,98.25745630264282,bigbrain_6160_4832_6255.nii,100853
increment_data,98.26151823997498,98.99873876571655,bigbrain_6160_4832_6255.nii,100853
save_incremented,98.99894189834595,112.02764368057251,bigbrain_6160_4832_6255.nii,100853
load_img,97.78833174705505,98.39445400238037,bigbrain_0_604_0.nii,100788
increment_data,98.40517067909241,99.16946291923523,bigbrain_0_604_0.nii,100788
save_incremented,99.16964292526245,108.40118217468262,bigbrain_0_604_0.nii,100788
load_img,97.71239280700684,98.41262102127075,bigbrain_2310_4228_695.nii,100850
increment_data,98.4222719669342,99.92156147956848,bigbrain_2310_4228_695.nii,100850
save_incremented,99.92176938056946,106.82963681221008,bigbrain_2310_4228_695.nii,100850
load_img,97.94423246383667,98.68670082092285,bigbrain_5390_2416_1390.nii,100820
increment_data,98.6919002532959,100.6635971069336,bigbrain_5390_2416_1390.nii,100820
save_incremented,100.66708326339722,111.08146238327026,bigbrain_5390_2416_1390.nii,100820
load_img,98.32640171051025,98.90193462371826,bigbrain_6160_5436_4865.nii,100844
increment_data,98.90612459182739,100.15418839454651,bigbrain_6160_5436_4865.nii,100844
