driver_program,0,60.44987511634827,/dev/shm/val/spark-1570849968-tmpfsAD_1it_25cpus_120delay_withpc_em-0,allfiles
save_incremented,58.28312373161316,58.97528266906738,bigbrain_0_3020_4865.nii,142715
load_img,57.79584288597107,57.796793699264526,bigbrain_0_0_6255.nii,142705
increment_data,57.79698705673218,58.233755588531494,bigbrain_0_0_6255.nii,142705
save_incremented,58.23389410972595,59.2004337310791,bigbrain_0_0_6255.nii,142705
load_img,57.79562306404114,57.79657340049744,bigbrain_0_0_6255.nii,142725
increment_data,57.79674768447876,58.23361039161682,bigbrain_0_0_6255.nii,142725
save_incremented,58.233760356903076,59.05712962150574,bigbrain_0_0_6255.nii,142725
load_img,57.6345374584198,57.63547468185425,bigbrain_0_4228_695.nii,142729
increment_data,57.635653257369995,58.02761387825012,bigbrain_0_4228_695.nii,142729
save_incremented,58.02777171134949,58.78043580055237,bigbrain_0_4228_695.nii,142729
load_img,57.634631633758545,57.635473012924194,bigbrain_0_4228_695.nii,142754
increment_data,57.635653018951416,58.028361797332764,bigbrain_0_4228_695.nii,142754
save_incremented,58.02846956253052,58.780221939086914,bigbrain_0_4228_695.nii,142754
load_img,57.61009097099304,57.61115074157715,bigbrain_0_4228_695.nii,142760
increment_data,57.6113498210907,57.986297845840454,bigbrain_0_4228_695.nii,142760
save_incremented,57.98647356033325,58.78144192695618,bigbrain_0_4228_695.nii,142760
load_img,57.20515990257263,57.2060010433197,bigbrain_0_4228_6255.nii,142696
increment_data,57.20615601539612,57.64597487449646,bigbrain_0_4228_6255.nii,142696
save_incremented,57.646082162857056,58.226617097854614,bigbrain_0_4228_6255.nii,142696
load_img,57.20495796203613,57.205867528915405,bigbrain_0_4228_6255.nii,142708
increment_data,57.206055641174316,57.645371437072754,bigbrain_0_4228_6255.nii,142708
save_incremented,57.64552402496338,58.22685146331787,bigbrain_0_4228_6255.nii,142708
load_img,57.131056785583496,57.132057428359985,bigbrain_0_1208_4865.nii,142720
increment_data,57.132293939590454,57.529165744781494,bigbrain_0_1208_4865.nii,142720
save_incremented,57.52931547164917,58.22067666053772,bigbrain_0_1208_4865.nii,142720
load_img,57.08452272415161,57.085787773132324,bigbrain_0_1208_4865.nii,142737
increment_data,57.08616781234741,57.48716711997986,bigbrain_0_1208_4865.nii,142737
save_incremented,57.487337589263916,58.218942642211914,bigbrain_0_1208_4865.nii,142737
load_img,56.78261470794678,56.783615589141846,bigbrain_0_1812_4865.nii,142725
increment_data,56.78380560874939,57.183080434799194,bigbrain_0_1812_4865.nii,142725
save_incremented,57.183226108551025,57.79259276390076,bigbrain_0_1812_4865.nii,142725
load_img,56.75912690162659,56.76014018058777,bigbrain_0_1208_4865.nii,142715
increment_data,56.76036500930786,57.13616728782654,bigbrain_0_1208_4865.nii,142715
save_incremented,57.136319160461426,57.9059956073761,bigbrain_0_1208_4865.nii,142715
load_img,56.73039102554321,56.731287479400635,bigbrain_0_1812_4865.nii,142749
increment_data,56.73144721984863,57.14020776748657,bigbrain_0_1812_4865.nii,142749
save_incremented,57.14034557342529,58.099178075790405,bigbrain_0_1812_4865.nii,142749
load_img,56.72973918914795,56.73073720932007,bigbrain_0_1812_4865.nii,142705
increment_data,56.73093104362488,57.11555743217468,bigbrain_0_1812_4865.nii,142705
save_incremented,57.11570072174072,57.792892932891846,bigbrain_0_1812_4865.nii,142705
load_img,56.508540868759155,56.51072382926941,bigbrain_0_3020_2085.nii,142754
increment_data,56.51124906539917,56.91288137435913,bigbrain_0_3020_2085.nii,142754
save_incremented,56.91299605369568,57.631643295288086,bigbrain_0_3020_2085.nii,142754
load_img,56.5080041885376,56.508934020996094,bigbrain_0_3020_2085.nii,142729
increment_data,56.50912070274353,56.912063121795654,bigbrain_0_3020_2085.nii,142729
save_incremented,56.912219524383545,57.63144254684448,bigbrain_0_3020_2085.nii,142729
load_img,56.39505076408386,56.39617729187012,bigbrain_0_3020_2085.nii,142760
increment_data,56.39640426635742,56.77741837501526,bigbrain_0_3020_2085.nii,142760
save_incremented,56.77759575843811,57.607120513916016,bigbrain_0_3020_2085.nii,142760
load_img,56.13105893135071,56.13203835487366,bigbrain_0_3624_4865.nii,142696
increment_data,56.13223385810852,56.58117914199829,bigbrain_0_3624_4865.nii,142696
save_incremented,56.5813422203064,57.20187425613403,bigbrain_0_3624_4865.nii,142696
load_img,56.13109755516052,56.13203835487366,bigbrain_0_3624_4865.nii,142708
increment_data,56.132235050201416,56.581929206848145,bigbrain_0_3624_4865.nii,142708
save_incremented,56.582035303115845,57.20160984992981,bigbrain_0_3624_4865.nii,142708
load_img,56.07082748413086,56.07171297073364,bigbrain_0_4228_6255.nii,142690
increment_data,56.0718789100647,56.44640398025513,bigbrain_0_4228_6255.nii,142690
save_incremented,56.44655084609985,57.05295014381409,bigbrain_0_4228_6255.nii,142690
load_img,56.01603627204895,56.01700758934021,bigbrain_0_0_2780.nii,142720
increment_data,56.01720452308655,56.41585659980774,bigbrain_0_0_2780.nii,142720
save_incremented,56.416019678115845,57.128052949905396,bigbrain_0_0_2780.nii,142720
load_img,55.77866530418396,55.779577016830444,bigbrain_0_0_2780.nii,142737
increment_data,55.77974796295166,56.174737215042114,bigbrain_0_0_2780.nii,142737
save_incremented,56.17528033256531,57.08147954940796,bigbrain_0_0_2780.nii,142737
load_img,55.59947729110718,55.60047769546509,bigbrain_0_0_2780.nii,142715
increment_data,55.600680351257324,55.9762008190155,bigbrain_0_0_2780.nii,142715
save_incremented,55.97636365890503,56.755948305130005,bigbrain_0_0_2780.nii,142715
load_img,55.47005081176758,55.471184968948364,bigbrain_0_4228_1390.nii,142725
increment_data,55.471423387527466,55.85307860374451,bigbrain_0_4228_1390.nii,142725
save_incremented,55.85325789451599,56.77871108055115,bigbrain_0_4228_1390.nii,142725
load_img,55.394044637680054,55.394896507263184,bigbrain_0_1812_2085.nii,142754
increment_data,55.39505195617676,55.80246663093567,bigbrain_0_1812_2085.nii,142754
save_incremented,55.80260515213013,56.50501751899719,bigbrain_0_1812_2085.nii,142754
load_img,55.393879413604736,55.39484143257141,bigbrain_0_1812_2085.nii,142729
increment_data,55.39503455162048,55.80340218544006,bigbrain_0_1812_2085.nii,142729
save_incremented,55.80351638793945,56.504655599594116,bigbrain_0_1812_2085.nii,142729
load_img,55.2564640045166,55.25739669799805,bigbrain_0_4228_1390.nii,142749
increment_data,55.25757384300232,55.69668459892273,bigbrain_0_4228_1390.nii,142749
save_incremented,55.696842193603516,56.72764039039612,bigbrain_0_4228_1390.nii,142749
load_img,55.256078243255615,55.25706171989441,bigbrain_0_4228_1390.nii,142705
increment_data,55.25726008415222,55.69711995124817,bigbrain_0_4228_1390.nii,142705
save_incremented,55.69726634025574,56.7267005443573,bigbrain_0_4228_1390.nii,142705
load_img,55.188764333724976,55.18975472450256,bigbrain_0_1812_2085.nii,142760
increment_data,55.18995261192322,55.59526586532593,bigbrain_0_1812_2085.nii,142760
save_incremented,55.59542155265808,56.39158034324646,bigbrain_0_1812_2085.nii,142760
load_img,55.071998596191406,55.07282733917236,bigbrain_0_4228_2780.nii,142708
increment_data,55.07299876213074,55.51561880111694,bigbrain_0_4228_2780.nii,142708
save_incremented,55.5157413482666,56.12818717956543,bigbrain_0_4228_2780.nii,142708
load_img,55.0718674659729,55.07281947135925,bigbrain_0_4228_2780.nii,142696
increment_data,55.072999000549316,55.514721632003784,bigbrain_0_4228_2780.nii,142696
save_incremented,55.51487755775452,56.127989292144775,bigbrain_0_4228_2780.nii,142696
load_img,55.06233334541321,55.06320285797119,bigbrain_0_3624_4865.nii,142690
increment_data,55.0633819103241,55.441221952438354,bigbrain_0_3624_4865.nii,142690
save_incremented,55.441365003585815,56.06792330741882,bigbrain_0_3624_4865.nii,142690
load_img,54.72387218475342,54.72481918334961,bigbrain_0_3020_3475.nii,142737
increment_data,54.72500729560852,55.11755895614624,bigbrain_0_3020_3475.nii,142737
save_incremented,55.11771249771118,55.7758002281189,bigbrain_0_3020_3475.nii,142737
load_img,54.5683491230011,54.56932997703552,bigbrain_0_3020_3475.nii,142715
increment_data,54.56954050064087,54.93257927894592,bigbrain_0_3020_3475.nii,142715
save_incremented,54.93272161483765,55.59585189819336,bigbrain_0_3020_3475.nii,142715
load_img,54.513591289520264,54.51449942588806,bigbrain_0_3020_3475.nii,142720
increment_data,54.51467323303223,54.905760765075684,bigbrain_0_3020_3475.nii,142720
save_incremented,54.90591597557068,56.01266169548035,bigbrain_0_3020_3475.nii,142720
load_img,54.32032012939453,54.32127904891968,bigbrain_0_1208_2085.nii,142754
increment_data,54.32149028778076,54.68973088264465,bigbrain_0_1208_2085.nii,142754
save_incremented,54.68983340263367,55.390926122665405,bigbrain_0_1208_2085.nii,142754
load_img,54.3066041469574,54.307759046554565,bigbrain_0_0_2085.nii,142725
increment_data,54.30799221992493,54.688164472579956,bigbrain_0_0_2085.nii,142725
save_incremented,54.68834400177002,55.46681571006775,bigbrain_0_0_2085.nii,142725
load_img,54.28587794303894,54.28683543205261,bigbrain_0_1208_2085.nii,142729
increment_data,54.2870352268219,54.66310405731201,bigbrain_0_1208_2085.nii,142729
save_incremented,54.66326355934143,55.3907253742218,bigbrain_0_1208_2085.nii,142729
load_img,54.07284212112427,54.07375359535217,bigbrain_0_4228_2780.nii,142690
increment_data,54.07393002510071,54.45315861701965,bigbrain_0_4228_2780.nii,142690
save_incremented,54.45329761505127,55.05934715270996,bigbrain_0_4228_2780.nii,142690
load_img,54.036741971969604,54.03757882118225,bigbrain_0_4228_2085.nii,142696
increment_data,54.037747859954834,54.48126792907715,bigbrain_0_4228_2085.nii,142696
save_incremented,54.481369495391846,55.06886076927185,bigbrain_0_4228_2085.nii,142696
load_img,54.03659248352051,54.03755712509155,bigbrain_0_4228_2085.nii,142708
increment_data,54.03774809837341,54.48030376434326,bigbrain_0_4228_2085.nii,142708
save_incremented,54.48044395446777,55.06906485557556,bigbrain_0_4228_2085.nii,142708
load_img,53.983309745788574,53.98434138298035,bigbrain_0_1208_2085.nii,142760
increment_data,53.98454189300537,54.394713163375854,bigbrain_0_1208_2085.nii,142760
save_incremented,54.3948540687561,55.18582344055176,bigbrain_0_1208_2085.nii,142760
load_img,53.94429898262024,53.94517970085144,bigbrain_0_0_2085.nii,142705
increment_data,53.94534254074097,54.36853790283203,bigbrain_0_0_2085.nii,142705
save_incremented,54.36867809295654,55.253156661987305,bigbrain_0_0_2085.nii,142705
load_img,53.94361114501953,53.944592237472534,bigbrain_0_0_2085.nii,142749
increment_data,53.944780111312866,54.368184328079224,bigbrain_0_0_2085.nii,142749
save_incremented,54.36834931373596,55.25349283218384,bigbrain_0_0_2085.nii,142749
load_img,53.63017964363098,53.63113880157471,bigbrain_0_1208_6255.nii,142737
increment_data,53.63133001327515,54.02647256851196,bigbrain_0_1208_6255.nii,142737
save_incremented,54.02663588523865,54.720940351486206,bigbrain_0_1208_6255.nii,142737
load_img,53.23200297355652,53.233030557632446,bigbrain_0_1208_6255.nii,142715
increment_data,53.23325252532959,53.6757230758667,bigbrain_0_1208_6255.nii,142715
save_incremented,53.67586541175842,54.56476664543152,bigbrain_0_1208_6255.nii,142715
load_img,53.23148441314697,53.23246502876282,bigbrain_0_1208_6255.nii,142720
increment_data,53.2326602935791,53.67541480064392,bigbrain_0_1208_6255.nii,142720
save_incremented,53.675573110580444,54.510732889175415,bigbrain_0_1208_6255.nii,142720
load_img,53.22063589096069,53.22165656089783,bigbrain_0_2416_2085.nii,142729
increment_data,53.22186851501465,53.599066495895386,bigbrain_0_2416_2085.nii,142729
save_incremented,53.59921908378601,54.282827615737915,bigbrain_0_2416_2085.nii,142729
load_img,53.09241771697998,53.093358755111694,bigbrain_0_4228_2085.nii,142690
increment_data,53.0935423374176,53.476233959198,bigbrain_0_4228_2085.nii,142690
save_incremented,53.476378440856934,54.06968069076538,bigbrain_0_4228_2085.nii,142690
load_img,52.97713661193848,52.97802972793579,bigbrain_0_1812_2780.nii,142696
increment_data,52.97823452949524,53.42899465560913,bigbrain_0_1812_2780.nii,142696
save_incremented,53.42914533615112,54.033777713775635,bigbrain_0_1812_2780.nii,142696
load_img,52.97702741622925,52.97802996635437,bigbrain_0_1812_2780.nii,142708
increment_data,52.978235721588135,53.429638147354126,bigbrain_0_1812_2780.nii,142708
save_incremented,53.42975068092346,54.03356432914734,bigbrain_0_1812_2780.nii,142708
load_img,52.96458292007446,52.966086626052856,bigbrain_0_2416_6255.nii,142725
increment_data,52.96634650230408,53.382832765579224,bigbrain_0_2416_6255.nii,142725
save_incremented,53.382991313934326,54.302876472473145,bigbrain_0_2416_6255.nii,142725
load_img,52.91165900230408,52.91267776489258,bigbrain_0_2416_2085.nii,142760
increment_data,52.91288471221924,53.32588219642639,bigbrain_0_2416_2085.nii,142760
save_incremented,53.32604694366455,53.980112075805664,bigbrain_0_2416_2085.nii,142760
load_img,52.84814214706421,52.84913635253906,bigbrain_0_2416_2085.nii,142754
increment_data,52.84935140609741,53.23162245750427,bigbrain_0_2416_2085.nii,142754
save_incremented,53.231760025024414,54.317246198654175,bigbrain_0_2416_2085.nii,142754
load_img,52.613229274749756,52.61416149139404,bigbrain_0_2416_6255.nii,142749
increment_data,52.614346504211426,53.05687594413757,bigbrain_0_2416_6255.nii,142749
save_incremented,53.057031869888306,53.94041323661804,bigbrain_0_2416_6255.nii,142749
load_img,52.61270523071289,52.613722801208496,bigbrain_0_2416_6255.nii,142705
increment_data,52.61392879486084,53.05729556083679,bigbrain_0_2416_6255.nii,142705
save_incremented,53.057440996170044,53.94127035140991,bigbrain_0_2416_6255.nii,142705
load_img,52.547281980514526,52.548171520233154,bigbrain_0_4228_4865.nii,142733
increment_data,52.5483558177948,53.00105690956116,bigbrain_0_4228_4865.nii,142733
save_incremented,53.001203775405884,53.691768646240234,bigbrain_0_4228_4865.nii,142733
load_img,52.54700946807861,52.54790425300598,bigbrain_0_4228_4865.nii,142684
increment_data,52.548086404800415,52.99854516983032,bigbrain_0_4228_4865.nii,142684
save_incremented,52.99869513511658,53.69140028953552,bigbrain_0_4228_4865.nii,142684
load_img,52.355828523635864,52.35683250427246,bigbrain_0_4228_5560.nii,142737
increment_data,52.35703921318054,52.762020111083984,bigbrain_0_4228_5560.nii,142737
save_incremented,52.76217985153198,53.62648296356201,bigbrain_0_4228_5560.nii,142737
load_img,52.244401931762695,52.24568152427673,bigbrain_0_3020_2780.nii,142681
increment_data,52.24590754508972,52.68633842468262,bigbrain_0_3020_2780.nii,142681
save_incremented,52.686503171920776,53.36619019508362,bigbrain_0_3020_2780.nii,142681
load_img,52.2438268661499,52.24492049217224,bigbrain_0_3020_2780.nii,142702
increment_data,52.24515914916992,52.68653106689453,bigbrain_0_3020_2780.nii,142702
save_incremented,52.68666958808899,53.36582636833191,bigbrain_0_3020_2780.nii,142702
load_img,52.09952974319458,52.100499391555786,bigbrain_0_4228_5560.nii,142715
increment_data,52.1006875038147,52.54411864280701,bigbrain_0_4228_5560.nii,142715
save_incremented,52.54432916641235,53.22872471809387,bigbrain_0_4228_5560.nii,142715
load_img,52.09884524345398,52.09987235069275,bigbrain_0_4228_5560.nii,142720
increment_data,52.10008001327515,52.54299473762512,bigbrain_0_4228_5560.nii,142720
save_incremented,52.543153047561646,53.22839093208313,bigbrain_0_4228_5560.nii,142720
load_img,52.07690215110779,52.077841997146606,bigbrain_0_1812_2780.nii,142690
increment_data,52.078033208847046,52.46134281158447,bigbrain_0_1812_2780.nii,142690
save_incremented,52.461487770080566,53.08871674537659,bigbrain_0_1812_2780.nii,142690
load_img,51.886521100997925,51.8875048160553,bigbrain_0_3020_695.nii,142696
increment_data,51.88768744468689,52.33703136444092,bigbrain_0_3020_695.nii,142696
save_incremented,52.337191343307495,52.97418665885925,bigbrain_0_3020_695.nii,142696
load_img,51.886359453201294,51.88735628128052,bigbrain_0_3020_695.nii,142708
increment_data,51.88755941390991,52.337897300720215,bigbrain_0_3020_695.nii,142708
save_incremented,52.33801078796387,52.97397184371948,bigbrain_0_3020_695.nii,142708
load_img,51.764044523239136,51.765074491500854,bigbrain_0_3624_3475.nii,142760
increment_data,51.76528882980347,52.17372918128967,bigbrain_0_3624_3475.nii,142760
save_incremented,52.173887729644775,52.90856599807739,bigbrain_0_3624_3475.nii,142760
load_img,51.742268800735474,51.743247747421265,bigbrain_0_2416_4170.nii,142725
increment_data,51.74344491958618,52.15349721908569,bigbrain_0_2416_4170.nii,142725
save_incremented,52.1536705493927,52.9612832069397,bigbrain_0_2416_4170.nii,142725
load_img,51.67368173599243,51.67455697059631,bigbrain_0_3624_3475.nii,142754
increment_data,51.674742221832275,52.04327368736267,bigbrain_0_3624_3475.nii,142754
save_incremented,52.0434205532074,52.84495997428894,bigbrain_0_3624_3475.nii,142754
load_img,51.64171838760376,51.64268350601196,bigbrain_0_3624_3475.nii,142729
increment_data,51.642887353897095,52.01982593536377,bigbrain_0_3624_3475.nii,142729
save_incremented,52.0199933052063,53.21736145019531,bigbrain_0_3624_3475.nii,142729
load_img,51.331008434295654,51.331992626190186,bigbrain_0_1208_695.nii,142684
increment_data,51.33218312263489,51.785908460617065,bigbrain_0_1208_695.nii,142684
save_incremented,51.786054611206055,52.54372024536133,bigbrain_0_1208_695.nii,142684
load_img,51.330148220062256,51.33116865158081,bigbrain_0_1208_695.nii,142733
increment_data,51.331383228302,51.78276300430298,bigbrain_0_1208_695.nii,142733
save_incremented,51.78291893005371,52.544124126434326,bigbrain_0_1208_695.nii,142733
load_img,51.26230835914612,51.26331543922424,bigbrain_0_2416_1390.nii,142737
increment_data,51.26350474357605,51.67635631561279,bigbrain_0_2416_1390.nii,142737
save_incremented,51.676488399505615,52.35280227661133,bigbrain_0_2416_1390.nii,142737
load_img,51.23009014129639,51.23104739189148,bigbrain_0_2416_4170.nii,142749
increment_data,51.23125076293945,51.671515703201294,bigbrain_0_2416_4170.nii,142749
save_incremented,51.671653509140015,52.61004042625427,bigbrain_0_2416_4170.nii,142749
load_img,51.2298846244812,51.23098850250244,bigbrain_0_2416_4170.nii,142705
increment_data,51.231199741363525,51.67186403274536,bigbrain_0_2416_4170.nii,142705
save_incremented,51.671982288360596,52.6096408367157,bigbrain_0_2416_4170.nii,142705
load_img,51.12260317802429,51.12355184555054,bigbrain_0_0_0.nii,142681
increment_data,51.12374138832092,51.56550884246826,bigbrain_0_0_0.nii,142681
save_incremented,51.565669536590576,52.2413055896759,bigbrain_0_0_0.nii,142681
load_img,51.122344970703125,51.123438596725464,bigbrain_0_0_0.nii,142702
increment_data,51.1236515045166,51.56671667098999,bigbrain_0_0_0.nii,142702
save_incremented,51.56694769859314,52.24071502685547,bigbrain_0_0_0.nii,142702
load_img,51.04900860786438,51.049989223480225,bigbrain_0_3020_695.nii,142690
increment_data,51.05018138885498,51.43746757507324,bigbrain_0_3020_695.nii,142690
save_incremented,51.437623023986816,52.07376670837402,bigbrain_0_3020_695.nii,142690
load_img,50.8198356628418,50.82071328163147,bigbrain_0_2416_1390.nii,142715
increment_data,50.8209068775177,51.26583385467529,bigbrain_0_2416_1390.nii,142715
save_incremented,51.26596260070801,52.09627437591553,bigbrain_0_2416_1390.nii,142715
load_img,50.81819486618042,50.81908178329468,bigbrain_0_2416_1390.nii,142720
increment_data,50.819263219833374,51.26511764526367,bigbrain_0_2416_1390.nii,142720
save_incremented,51.265239238739014,52.09528923034668,bigbrain_0_2416_1390.nii,142720
load_img,50.81388807296753,50.81473159790039,bigbrain_0_1208_3475.nii,142696
increment_data,50.81488108634949,51.270113945007324,bigbrain_0_1208_3475.nii,142696
save_incremented,51.27037525177002,51.88338899612427,bigbrain_0_1208_3475.nii,142696
load_img,50.813754081726074,50.814658641815186,bigbrain_0_1208_3475.nii,142708
increment_data,50.81483006477356,51.2680721282959,bigbrain_0_1208_3475.nii,142708
save_incremented,51.268186807632446,51.88316535949707,bigbrain_0_1208_3475.nii,142708
load_img,50.446335315704346,50.44768834114075,bigbrain_0_0_4865.nii,142760
increment_data,50.447925329208374,50.85194516181946,bigbrain_0_0_4865.nii,142760
save_incremented,50.85210561752319,51.760849714279175,bigbrain_0_0_4865.nii,142760
load_img,50.43651747703552,50.437469482421875,bigbrain_0_0_4865.nii,142754
increment_data,50.43767070770264,50.813061237335205,bigbrain_0_0_4865.nii,142754
save_incremented,50.81319880485535,51.670204162597656,bigbrain_0_0_4865.nii,142754
load_img,50.37053847312927,50.37158131599426,bigbrain_0_0_5560.nii,142725
increment_data,50.37178587913513,50.782312631607056,bigbrain_0_0_5560.nii,142725
save_incremented,50.78247308731079,51.73908495903015,bigbrain_0_0_5560.nii,142725
load_img,50.26574110984802,50.266788721084595,bigbrain_0_0_4865.nii,142729
increment_data,50.26699995994568,50.6577365398407,bigbrain_0_0_4865.nii,142729
save_incremented,50.6578893661499,51.63855290412903,bigbrain_0_0_4865.nii,142729
load_img,50.195735692977905,50.19663691520691,bigbrain_0_2416_2780.nii,142741
increment_data,50.19679808616638,50.623141288757324,bigbrain_0_2416_2780.nii,142741
save_incremented,50.6232590675354,51.26154541969299,bigbrain_0_2416_2780.nii,142741
load_img,50.195454120635986,50.19646763801575,bigbrain_0_2416_2780.nii,142693
increment_data,50.19667935371399,50.62220883369446,bigbrain_0_2416_2780.nii,142693
save_incremented,50.62237095832825,51.26041841506958,bigbrain_0_2416_2780.nii,142693
load_img,50.16664910316467,50.16771101951599,bigbrain_0_1208_4170.nii,142684
increment_data,50.16791343688965,50.626312255859375,bigbrain_0_1208_4170.nii,142684
save_incremented,50.62643647193909,51.32744479179382,bigbrain_0_1208_4170.nii,142684
load_img,50.166653633117676,50.167701959609985,bigbrain_0_1208_4170.nii,142733
increment_data,50.16791391372681,50.62511086463928,bigbrain_0_1208_4170.nii,142733
save_incremented,50.62526059150696,51.32704472541809,bigbrain_0_1208_4170.nii,142733
load_img,49.99867057800293,49.999823808670044,bigbrain_0_1208_3475.nii,142690
increment_data,50.00007176399231,50.39569926261902,bigbrain_0_1208_3475.nii,142690
save_incremented,50.39585614204407,51.0458025932312,bigbrain_0_1208_3475.nii,142690
load_img,49.97220301628113,49.973273038864136,bigbrain_0_0_5560.nii,142705
increment_data,49.97348165512085,50.42778253555298,bigbrain_0_0_5560.nii,142705
save_incremented,50.42791700363159,51.22663688659668,bigbrain_0_0_5560.nii,142705
load_img,49.9722363948822,49.973233461380005,bigbrain_0_0_5560.nii,142749
increment_data,49.973448276519775,50.42743253707886,bigbrain_0_0_5560.nii,142749
save_incremented,50.42757987976074,51.22696256637573,bigbrain_0_0_5560.nii,142749
load_img,49.95082497596741,49.951804876327515,bigbrain_0_1208_2780.nii,142702
increment_data,49.95198917388916,50.402918100357056,bigbrain_0_1208_2780.nii,142702
save_incremented,50.40306305885315,51.11915397644043,bigbrain_0_1208_2780.nii,142702
load_img,49.95025324821472,49.95128417015076,bigbrain_0_1208_2780.nii,142681
increment_data,49.951491832733154,50.40262174606323,bigbrain_0_1208_2780.nii,142681
save_incremented,50.40278220176697,51.1195023059845,bigbrain_0_1208_2780.nii,142681
load_img,49.923906564712524,49.92495369911194,bigbrain_0_0_4170.nii,142737
increment_data,49.925161600112915,50.34679388999939,bigbrain_0_0_4170.nii,142737
save_incremented,50.34696173667908,51.259313106536865,bigbrain_0_0_4170.nii,142737
load_img,49.72009086608887,49.72105312347412,bigbrain_0_1812_0.nii,142708
increment_data,49.72124719619751,50.179155588150024,bigbrain_0_1812_0.nii,142708
save_incremented,50.179277658462524,50.810619831085205,bigbrain_0_1812_0.nii,142708
load_img,49.72020411491394,49.72105360031128,bigbrain_0_1812_0.nii,142696
increment_data,49.721246004104614,50.17847514152527,bigbrain_0_1812_0.nii,142696
save_incremented,50.17864012718201,50.8108491897583,bigbrain_0_1812_0.nii,142696
load_img,49.62852907180786,49.62980890274048,bigbrain_0_0_4170.nii,142720
increment_data,49.63003849983215,50.06764507293701,bigbrain_0_0_4170.nii,142720
save_incremented,50.067800521850586,50.815224170684814,bigbrain_0_0_4170.nii,142720
load_img,49.6262092590332,49.62714862823486,bigbrain_0_0_4170.nii,142715
increment_data,49.62734270095825,50.06795597076416,bigbrain_0_0_4170.nii,142715
save_incremented,50.068116664886475,50.8156201839447,bigbrain_0_0_4170.nii,142715
load_img,49.29971265792847,49.30071473121643,bigbrain_0_3020_1390.nii,142760
increment_data,49.30092000961304,49.70688033103943,bigbrain_0_3020_1390.nii,142760
save_incremented,49.70704674720764,50.442991495132446,bigbrain_0_3020_1390.nii,142760
load_img,49.141884565353394,49.14289617538452,bigbrain_0_3020_1390.nii,142729
increment_data,49.14310312271118,49.53260612487793,bigbrain_0_3020_1390.nii,142729
save_incremented,49.53275656700134,50.262048959732056,bigbrain_0_3020_1390.nii,142729
load_img,49.135568380355835,49.13646912574768,bigbrain_0_1812_4170.nii,142741
increment_data,49.136635065078735,49.56326770782471,bigbrain_0_1812_4170.nii,142741
save_incremented,49.56340932846069,50.191718101501465,bigbrain_0_1812_4170.nii,142741
load_img,49.1346480846405,49.13560128211975,bigbrain_0_1812_4170.nii,142693
increment_data,49.135804653167725,49.56453728675842,bigbrain_0_1812_4170.nii,142693
save_incremented,49.564645290374756,50.1914541721344,bigbrain_0_1812_4170.nii,142693
load_img,49.028501749038696,49.02953600883484,bigbrain_0_3020_1390.nii,142754
