driver_program,0,4081.0165832042694,/home/users/vhayots/spark-1570850088-localAD_1it_96cpus_0delay_npc_em-0,allfiles
load_img,97.33088636398315,98.80205917358398,bigbrain_0_2416_2780.nii,143685
increment_data,149.2590456008911,150.49289774894714,bigbrain_0_2416_2780.nii,143685
save_incremented,206.41726660728455,396.68479776382446,bigbrain_0_2416_2780.nii,143685
load_img,2013.92764377594,2014.8635013103485,bigbrain_0_4228_5560.nii,143773
increment_data,2092.266666650772,2093.5518102645874,bigbrain_0_4228_5560.nii,143773
save_incremented,2184.506629705429,2296.4542348384857,bigbrain_0_4228_5560.nii,143773
load_img,249.59090733528137,254.07462811470032,bigbrain_0_1208_695.nii,143439
increment_data,363.69910860061646,366.11198019981384,bigbrain_0_1208_695.nii,143439
save_incremented,437.2030782699585,502.662344455719,bigbrain_0_1208_695.nii,143439
load_img,1463.1854286193848,1464.496485710144,bigbrain_0_1812_6255.nii,143380
increment_data,1578.1235918998718,1687.848618030548,bigbrain_0_1812_6255.nii,143380
save_incremented,1772.770349740982,1909.6635887622833,bigbrain_0_1812_6255.nii,143380
load_img,3424.4481287002563,3424.4559202194214,bigbrain_0_3624_4170.nii,143485
increment_data,3523.7687532901764,3530.030862569809,bigbrain_0_3624_4170.nii,143485
save_incremented,3618.4058167934418,3717.609675168991,bigbrain_0_3624_4170.nii,143485
load_img,2670.7229180336,2670.728059530258,bigbrain_0_3020_5560.nii,143499
increment_data,2796.227773666382,2797.288451194763,bigbrain_0_3020_5560.nii,143499
save_incremented,2892.756497144699,2952.0183708667755,bigbrain_0_3020_5560.nii,143499
load_img,3046.723336458206,3047.63786649704,bigbrain_0_3020_0.nii,143541
increment_data,3187.6238691806793,3189.0260694026947,bigbrain_0_3020_0.nii,143541
save_incremented,3245.265551805496,3334.9867680072784,bigbrain_0_3020_0.nii,143541
load_img,3150.527885913849,3150.533479452133,bigbrain_0_2416_3475.nii,143601
increment_data,3217.753564119339,3219.501151561737,bigbrain_0_2416_3475.nii,143601
save_incremented,3324.3038816452026,3366.443264245987,bigbrain_0_2416_3475.nii,143601
load_img,3393.4447786808014,3393.4492712020874,bigbrain_0_4228_4170.nii,143585
increment_data,3488.996835708618,3494.576090812683,bigbrain_0_4228_4170.nii,143585
save_incremented,3575.071829557419,3650.1065361499786,bigbrain_0_4228_4170.nii,143585
load_img,69.80881881713867,79.25850534439087,bigbrain_0_4228_4865.nii,143475
increment_data,92.25561141967773,95.06156635284424,bigbrain_0_4228_4865.nii,143475
save_incremented,117.77400755882263,161.18149781227112,bigbrain_0_4228_4865.nii,143475
load_img,90.6891496181488,96.74207544326782,bigbrain_0_3020_2780.nii,143681
increment_data,122.06790137290955,123.00663995742798,bigbrain_0_3020_2780.nii,143681
save_incremented,167.8970685005188,357.16090655326843,bigbrain_0_3020_2780.nii,143681
load_img,2742.0552356243134,2742.059496164322,bigbrain_0_1812_0.nii,143573
increment_data,2841.4069225788116,2842.3186552524567,bigbrain_0_1812_0.nii,143573
save_incremented,2945.5666399002075,2989.287738084793,bigbrain_0_1812_0.nii,143573
load_img,98.11579823493958,99.30223870277405,bigbrain_0_3020_2780.nii,143755
increment_data,157.37776350975037,159.37101793289185,bigbrain_0_3020_2780.nii,143755
save_incremented,233.40725564956665,464.76522612571716,bigbrain_0_3020_2780.nii,143755
load_img,2275.2069346904755,2275.2117853164673,bigbrain_0_2416_6255.nii,143667
increment_data,2386.894054412842,2392.6276557445526,bigbrain_0_2416_6255.nii,143667
save_incremented,2498.878710746765,2566.5971145629883,bigbrain_0_2416_6255.nii,143667
load_img,2081.924337387085,2081.928863286972,bigbrain_0_2416_2085.nii,143677
increment_data,2177.1809256076813,2180.6600811481476,bigbrain_0_2416_2085.nii,143677
save_incremented,2263.050435781479,2346.7593381404877,bigbrain_0_2416_2085.nii,143677
load_img,89.94046878814697,96.44584012031555,bigbrain_0_3624_695.nii,143597
increment_data,121.58856463432312,122.7477617263794,bigbrain_0_3624_695.nii,143597
save_incremented,167.83462500572205,271.7731420993805,bigbrain_0_3624_695.nii,143597
load_img,2477.7279121875763,2477.7333347797394,bigbrain_0_3624_3475.nii,143671
increment_data,2565.5933990478516,2571.019209623337,bigbrain_0_3624_3475.nii,143671
save_incremented,2658.5897822380066,2763.8693039417267,bigbrain_0_3624_3475.nii,143671
load_img,1353.553318977356,1353.5578656196594,bigbrain_0_4228_2085.nii,143735
increment_data,1466.2785124778748,1467.485433101654,bigbrain_0_4228_2085.nii,143735
save_incremented,1579.2852935791016,1625.8720757961273,bigbrain_0_4228_2085.nii,143735
load_img,1587.6003069877625,1587.6054193973541,bigbrain_0_1208_2085.nii,143597
increment_data,1701.9302496910095,1703.8572916984558,bigbrain_0_1208_2085.nii,143597
save_incremented,1792.3379383087158,1894.6669745445251,bigbrain_0_1208_2085.nii,143597
load_img,1715.2826492786407,1715.2864997386932,bigbrain_0_0_2085.nii,143549
increment_data,1816.8576438426971,1818.9098489284515,bigbrain_0_0_2085.nii,143549
save_incremented,1899.7073001861572,1949.7221879959106,bigbrain_0_0_2085.nii,143549
load_img,323.356285572052,323.3606541156769,bigbrain_0_4228_695.nii,143597
increment_data,430.90592789649963,437.0992341041565,bigbrain_0_4228_695.nii,143597
save_incremented,533.6870031356812,598.2008674144745,bigbrain_0_4228_695.nii,143597
load_img,2472.3285155296326,2472.3326864242554,bigbrain_0_3624_2085.nii,143557
increment_data,2562.01664686203,2562.938446521759,bigbrain_0_3624_2085.nii,143557
save_incremented,2636.928673028946,2788.839704990387,bigbrain_0_3624_2085.nii,143557
load_img,1725.6401150226593,1725.6454374790192,bigbrain_0_1812_6255.nii,143766
increment_data,1821.0217998027802,1821.8501234054565,bigbrain_0_1812_6255.nii,143766
save_incremented,1910.4770600795746,2031.4752099514008,bigbrain_0_1812_6255.nii,143766
load_img,69.80206441879272,79.35087466239929,bigbrain_0_2416_4865.nii,143435
increment_data,97.15140128135681,98.36149501800537,bigbrain_0_2416_4865.nii,143435
save_incremented,130.08644318580627,163.8428430557251,bigbrain_0_2416_4865.nii,143435
load_img,1849.0133349895477,1849.018311738968,bigbrain_0_1208_0.nii,143419
increment_data,1948.71906375885,1949.9562439918518,bigbrain_0_1208_0.nii,143419
save_incremented,2039.8605256080627,2089.2401609420776,bigbrain_0_1208_0.nii,143419
load_img,3727.723794221878,3727.7287361621857,bigbrain_0_3624_6255.nii,143593
increment_data,3755.211811542511,3756.239419221878,bigbrain_0_3624_6255.nii,143593
save_incremented,3772.205758333206,3902.2635815143585,bigbrain_0_3624_6255.nii,143593
load_img,3021.707921743393,3021.7129921913147,bigbrain_0_3624_2780.nii,143365
increment_data,3149.6265680789948,3150.9395184516907,bigbrain_0_3624_2780.nii,143365
save_incremented,3231.3630096912384,3325.7545449733734,bigbrain_0_3624_2780.nii,143365
load_img,2339.6131389141083,2340.148417234421,bigbrain_0_1208_3475.nii,143541
increment_data,2439.7624657154083,2441.4149873256683,bigbrain_0_1208_3475.nii,143541
save_incremented,2554.674945116043,2589.8046526908875,bigbrain_0_1208_3475.nii,143541
load_img,3474.6517939567566,3475.024315595627,bigbrain_0_2416_5560.nii,143597
increment_data,3560.9847667217255,3561.9802374839783,bigbrain_0_2416_5560.nii,143597
save_incremented,3641.3222658634186,3722.752700805664,bigbrain_0_2416_5560.nii,143597
load_img,1057.1028699874878,1057.1085367202759,bigbrain_0_3020_3475.nii,143739
increment_data,1159.8065793514252,1161.642549276352,bigbrain_0_3020_3475.nii,143739
save_incremented,1291.5619223117828,1354.5116460323334,bigbrain_0_3020_3475.nii,143739
load_img,1047.293711423874,1047.989898443222,bigbrain_0_3020_6255.nii,143526
increment_data,1152.3200030326843,1155.0090260505676,bigbrain_0_3020_6255.nii,143526
save_incremented,1291.2500326633453,1339.4377846717834,bigbrain_0_3020_6255.nii,143526
load_img,2710.315726041794,2710.3212971687317,bigbrain_0_1208_1390.nii,143502
increment_data,2824.724265575409,2826.714779853821,bigbrain_0_1208_1390.nii,143502
save_incremented,2926.9297816753387,2973.8843400478363,bigbrain_0_1208_1390.nii,143502
load_img,97.72287559509277,99.24750828742981,bigbrain_0_2416_4865.nii,143667
increment_data,155.2779140472412,157.79372262954712,bigbrain_0_2416_4865.nii,143667
save_incremented,221.25204133987427,556.8571863174438,bigbrain_0_2416_4865.nii,143667
load_img,1238.3067088127136,1238.3132359981537,bigbrain_0_3020_6255.nii,143629
increment_data,1372.1683568954468,1373.4615347385406,bigbrain_0_3020_6255.nii,143629
save_incremented,1477.6746938228607,1604.3749091625214,bigbrain_0_3020_6255.nii,143629
load_img,3572.482104063034,3572.4864485263824,bigbrain_0_1812_1390.nii,143755
increment_data,3659.430612564087,3677.781765460968,bigbrain_0_1812_1390.nii,143755
save_incremented,3727.898252248764,3775.4811577796936,bigbrain_0_1812_1390.nii,143755
load_img,314.5023396015167,323.02799010276794,bigbrain_0_4228_695.nii,143581
increment_data,398.1485526561737,399.2688274383545,bigbrain_0_4228_695.nii,143581
save_incremented,486.0693085193634,542.8168840408325,bigbrain_0_4228_695.nii,143581
load_img,2811.935737848282,2811.9399886131287,bigbrain_0_1208_1390.nii,143712
increment_data,2911.074999332428,2913.086719751358,bigbrain_0_1208_1390.nii,143712
save_incremented,3005.7896575927734,3045.2509598731995,bigbrain_0_1208_1390.nii,143712
load_img,1401.446115732193,1401.4505693912506,bigbrain_0_2416_695.nii,143699
increment_data,1504.7522339820862,1511.418846130371,bigbrain_0_2416_695.nii,143699
save_incremented,1630.7416305541992,1708.6563527584076,bigbrain_0_2416_695.nii,143699
load_img,1438.2922775745392,1438.2962410449982,bigbrain_0_4228_1390.nii,143545
increment_data,1545.312285900116,1547.213532447815,bigbrain_0_4228_1390.nii,143545
save_incremented,1665.7219836711884,1712.6636054515839,bigbrain_0_4228_1390.nii,143545
load_img,644.5056371688843,644.9747202396393,bigbrain_0_1208_4170.nii,143577
increment_data,738.4346075057983,740.0464298725128,bigbrain_0_1208_4170.nii,143577
save_incremented,881.8570380210876,930.0551433563232,bigbrain_0_1208_4170.nii,143577
load_img,79.28858280181885,80.31558656692505,bigbrain_0_4228_4865.nii,143491
increment_data,100.36823582649231,101.04838347434998,bigbrain_0_4228_4865.nii,143491
save_incremented,164.4579999446869,300.54690885543823,bigbrain_0_4228_4865.nii,143491
load_img,3151.7202022075653,3152.136016368866,bigbrain_0_0_1390.nii,143495
increment_data,3227.5841686725616,3230.4275979995728,bigbrain_0_0_1390.nii,143495
save_incremented,3332.3239121437073,3371.56898021698,bigbrain_0_0_1390.nii,143495
load_img,1737.757277727127,1737.7611656188965,bigbrain_0_2416_0.nii,143712
increment_data,1830.3303747177124,1832.225677728653,bigbrain_0_2416_0.nii,143712
save_incremented,1943.2359495162964,1986.5735063552856,bigbrain_0_2416_0.nii,143712
load_img,1002.9644083976746,1003.1561808586121,bigbrain_0_3020_6255.nii,143506
increment_data,1108.7710571289062,1111.770758152008,bigbrain_0_3020_6255.nii,143506
save_incremented,1229.9005591869354,1295.897366285324,bigbrain_0_3020_6255.nii,143506
load_img,3474.9884865283966,3475.2822296619415,bigbrain_0_2416_5560.nii,143403
increment_data,3563.1036427021027,3564.562145471573,bigbrain_0_2416_5560.nii,143403
save_incremented,3644.7480404376984,3722.4662160873413,bigbrain_0_2416_5560.nii,143403
load_img,12.07376742362976,12.382134199142456,bigbrain_0_2416_4865.nii,143365
increment_data,24.399266242980957,45.48069167137146,bigbrain_0_2416_4865.nii,143365
save_incremented,51.14082908630371,77.11956572532654,bigbrain_0_2416_4865.nii,143365
load_img,2832.418924808502,2834.5566041469574,bigbrain_0_3020_4170.nii,143357
increment_data,2939.2749321460724,2972.0935232639313,bigbrain_0_3020_4170.nii,143357
save_incremented,3040.254675388336,3096.6701555252075,bigbrain_0_3020_4170.nii,143357
load_img,123.79104924201965,124.86710262298584,bigbrain_0_1208_695.nii,143386
increment_data,224.95497512817383,244.21529698371887,bigbrain_0_1208_695.nii,143386
save_incremented,320.62218022346497,385.4006631374359,bigbrain_0_1208_695.nii,143386
load_img,664.7484908103943,664.7541019916534,bigbrain_0_0_2780.nii,143522
increment_data,774.8872737884521,785.8103516101837,bigbrain_0_0_2780.nii,143522
save_incremented,918.8720424175262,999.2385120391846,bigbrain_0_0_2780.nii,143522
load_img,69.80743956565857,79.91076922416687,bigbrain_0_2416_4865.nii,143431
increment_data,99.17537379264832,99.86919236183167,bigbrain_0_2416_4865.nii,143431
save_incremented,159.86953592300415,223.07769894599915,bigbrain_0_2416_4865.nii,143431
load_img,2840.0031950473785,2840.0084567070007,bigbrain_0_0_4865.nii,143677
increment_data,2943.3616971969604,2945.2647330760956,bigbrain_0_0_4865.nii,143677
save_incremented,3023.5267663002014,3175.8438909053802,bigbrain_0_0_4865.nii,143677
load_img,3011.7025260925293,3011.7064538002014,bigbrain_0_0_5560.nii,143667
increment_data,3132.2222986221313,3138.2335999011993,bigbrain_0_0_5560.nii,143667
save_incremented,3215.9443275928497,3285.8190524578094,bigbrain_0_0_5560.nii,143667
load_img,2910.6088573932648,2912.231865644455,bigbrain_0_3020_0.nii,143448
increment_data,2999.1543781757355,3001.0406255722046,bigbrain_0_3020_0.nii,143448
save_incremented,3111.249830722809,3200.0727994441986,bigbrain_0_3020_0.nii,143448
load_img,417.2102041244507,445.71166157722473,bigbrain_0_1208_4865.nii,143743
increment_data,549.2913682460785,550.9930148124695,bigbrain_0_1208_4865.nii,143743
save_incremented,648.7137241363525,716.9651083946228,bigbrain_0_1208_4865.nii,143743
load_img,678.858491897583,679.6349322795868,bigbrain_0_1208_2780.nii,143761
increment_data,795.1038320064545,800.0520143508911,bigbrain_0_1208_2780.nii,143761
save_incremented,921.8212897777557,990.5740494728088,bigbrain_0_1208_2780.nii,143761
load_img,2767.4739818573,2767.4782679080963,bigbrain_0_0_4865.nii,143392
increment_data,2858.215786933899,2861.32515001297,bigbrain_0_0_4865.nii,143392
save_incremented,2970.862927675247,3025.8236351013184,bigbrain_0_0_4865.nii,143392
load_img,1631.3533339500427,1631.3585226535797,bigbrain_0_1208_2085.nii,143731
increment_data,1724.7725241184235,1726.8624186515808,bigbrain_0_1208_2085.nii,143731
save_incremented,1822.9938957691193,1949.9483058452606,bigbrain_0_1208_2085.nii,143731
load_img,2653.707852602005,2654.741826057434,bigbrain_0_0_5560.nii,143431
increment_data,2789.8595671653748,2791.595760822296,bigbrain_0_0_5560.nii,143431
save_incremented,2886.789964199066,2937.09645485878,bigbrain_0_0_5560.nii,143431
load_img,438.64662504196167,438.6526074409485,bigbrain_0_1812_3475.nii,143374
increment_data,540.1958498954773,660.2172195911407,bigbrain_0_1812_3475.nii,143374
save_incremented,759.8590798377991,833.3768789768219,bigbrain_0_1812_3475.nii,143374
load_img,3588.2056267261505,3588.209897518158,bigbrain_0_2416_5560.nii,143677
increment_data,3658.790896654129,3660.417866230011,bigbrain_0_2416_5560.nii,143677
save_incremented,3715.5266451835632,3829.9870994091034,bigbrain_0_2416_5560.nii,143677
load_img,1197.023285627365,1197.0287728309631,bigbrain_0_3020_6255.nii,143502
increment_data,1340.9864740371704,1342.6562268733978,bigbrain_0_3020_6255.nii,143502
save_incremented,1454.0834474563599,1521.9430527687073,bigbrain_0_3020_6255.nii,143502
load_img,3543.764706850052,3544.709328651428,bigbrain_0_3624_5560.nii,143637
increment_data,3621.9638483524323,3623.476073741913,bigbrain_0_3624_5560.nii,143637
save_incremented,3688.624622106552,3748.8173608779907,bigbrain_0_3624_5560.nii,143637
load_img,2085.40877532959,2088.0278084278107,bigbrain_0_1208_5560.nii,143629
increment_data,2179.411069393158,2181.230637073517,bigbrain_0_1208_5560.nii,143629
save_incremented,2264.9000425338745,2383.394085407257,bigbrain_0_1208_5560.nii,143629
load_img,486.23289155960083,486.8261134624481,bigbrain_0_3624_4865.nii,143690
increment_data,589.8256056308746,590.9133768081665,bigbrain_0_3624_4865.nii,143690
save_incremented,680.3605601787567,847.9052319526672,bigbrain_0_3624_4865.nii,143690
load_img,1437.7927215099335,1437.79891371727,bigbrain_0_4228_1390.nii,143752
increment_data,1540.6323969364166,1543.103299856186,bigbrain_0_4228_1390.nii,143752
save_incremented,1665.534602880478,1711.2904434204102,bigbrain_0_4228_1390.nii,143752
load_img,968.3983731269836,968.4024147987366,bigbrain_0_1812_4865.nii,143637
increment_data,1062.5354914665222,1063.6682674884796,bigbrain_0_1812_4865.nii,143637
save_incremented,1166.6606476306915,1263.5154700279236,bigbrain_0_1812_4865.nii,143637
load_img,80.18065929412842,85.66566705703735,bigbrain_0_2416_2780.nii,143531
increment_data,109.27405977249146,110.02342081069946,bigbrain_0_2416_2780.nii,143531
save_incremented,166.8188774585724,286.655166387558,bigbrain_0_2416_2780.nii,143531
load_img,3475.6191725730896,3475.623318195343,bigbrain_0_2416_5560.nii,143515
increment_data,3564.627883195877,3566.314063310623,bigbrain_0_2416_5560.nii,143515
save_incremented,3646.5795040130615,3722.466257095337,bigbrain_0_2416_5560.nii,143515
load_img,421.88807702064514,436.72150802612305,bigbrain_0_4228_695.nii,143731
increment_data,537.0175452232361,538.8533568382263,bigbrain_0_4228_695.nii,143731
save_incremented,623.5985426902771,663.9964127540588,bigbrain_0_4228_695.nii,143731
load_img,2979.6007187366486,2979.604823589325,bigbrain_0_0_695.nii,143761
increment_data,3071.7172565460205,3075.7455174922943,bigbrain_0_0_695.nii,143761
save_incremented,3190.169523715973,3239.7535331249237,bigbrain_0_0_695.nii,143761
load_img,1214.836587190628,1214.8424236774445,bigbrain_0_3020_3475.nii,143773
increment_data,1351.9489023685455,1353.4996991157532,bigbrain_0_3020_3475.nii,143773
save_incremented,1461.082858800888,1530.407705783844,bigbrain_0_3020_3475.nii,143773
load_img,2769.254586458206,2769.258453845978,bigbrain_0_0_4170.nii,143601
increment_data,2861.993047952652,2863.484329223633,bigbrain_0_0_4170.nii,143601
save_incremented,2971.749634027481,3026.262765645981,bigbrain_0_0_4170.nii,143601
load_img,612.873862028122,612.8790555000305,bigbrain_0_1812_4865.nii,143431
increment_data,712.9650554656982,715.063905954361,bigbrain_0_1812_4865.nii,143431
save_incremented,843.6980769634247,904.2382187843323,bigbrain_0_1812_4865.nii,143431
load_img,2230.9781091213226,2230.9821474552155,bigbrain_0_2416_6255.nii,143657
increment_data,2338.995774269104,2340.5508620738983,bigbrain_0_2416_6255.nii,143657
save_incremented,2443.2877991199493,2520.9857857227325,bigbrain_0_2416_6255.nii,143657
load_img,2299.652932167053,2300.5461423397064,bigbrain_0_3624_3475.nii,143403
increment_data,2420.734338760376,2422.0784015655518,bigbrain_0_3624_3475.nii,143403
save_incremented,2527.696428537369,2636.139827489853,bigbrain_0_3624_3475.nii,143403
load_img,3905.274784564972,3906.178682565689,bigbrain_0_3020_3475.nii,143608
increment_data,3907.069428920746,3907.9614243507385,bigbrain_0_3020_3475.nii,143608
save_incremented,3908.5133378505707,3933.116495847702,bigbrain_0_3020_3475.nii,143608
load_img,2058.1469824314117,2058.151240348816,bigbrain_0_0_3475.nii,143685
increment_data,2167.4649250507355,2171.021275997162,bigbrain_0_0_3475.nii,143685
save_incremented,2241.7445855140686,2372.2882289886475,bigbrain_0_0_3475.nii,143685
load_img,386.9116325378418,389.70862317085266,bigbrain_0_1812_4170.nii,143632
increment_data,449.43069410324097,452.75141978263855,bigbrain_0_1812_4170.nii,143632
save_incremented,560.0774505138397,591.119455575943,bigbrain_0_1812_4170.nii,143632
load_img,3325.5027203559875,3326.1167526245117,bigbrain_0_3624_4170.nii,143374
increment_data,3412.367688894272,3413.92946434021,bigbrain_0_3624_4170.nii,143374
save_incremented,3514.8869078159332,3597.899188518524,bigbrain_0_3624_4170.nii,143374
load_img,1098.5314226150513,1098.538726091385,bigbrain_0_3020_3475.nii,143522
increment_data,1209.8493540287018,1214.3618586063385,bigbrain_0_3020_3475.nii,143522
save_incremented,1343.5923430919647,1403.0719635486603,bigbrain_0_3020_3475.nii,143522
load_img,3188.964340209961,3188.9685065746307,bigbrain_0_3624_2780.nii,143470
increment_data,3246.486513376236,3248.3861281871796,bigbrain_0_3624_2780.nii,143470
save_incremented,3359.027603149414,3393.655648946762,bigbrain_0_3624_2780.nii,143470
load_img,1968.0783908367157,1968.0837404727936,bigbrain_0_1208_0.nii,143499
increment_data,2046.6042006015778,2047.710815668106,bigbrain_0_1208_0.nii,143499
save_incremented,2134.8664648532867,2180.735819578171,bigbrain_0_1208_0.nii,143499
load_img,93.21073698997498,97.65171885490417,bigbrain_0_4228_6255.nii,143690
increment_data,125.4956362247467,126.6813702583313,bigbrain_0_4228_6255.nii,143690
save_incremented,189.89259815216064,399.6990382671356,bigbrain_0_4228_6255.nii,143690
load_img,2905.347333908081,2906.147895336151,bigbrain_0_0_5560.nii,143752
increment_data,2989.159192085266,2990.0626935958862,bigbrain_0_0_5560.nii,143752
save_incremented,3098.8834521770477,3164.8683590888977,bigbrain_0_0_5560.nii,143752
load_img,880.6684019565582,880.6728050708771,bigbrain_0_1208_2780.nii,143629
increment_data,990.929470539093,991.8089346885681,bigbrain_0_1208_2780.nii,143629
save_incremented,1092.3446929454803,1124.9881665706635,bigbrain_0_1208_2780.nii,143629
load_img,2436.2947959899902,2436.299025297165,bigbrain_0_1812_695.nii,143589
increment_data,2553.354829788208,2555.7668046951294,bigbrain_0_1812_695.nii,143589
save_incremented,2627.506405353546,2688.3190145492554,bigbrain_0_1812_695.nii,143589
load_img,3645.6810047626495,3645.6851058006287,bigbrain_0_3624_6255.nii,143531
increment_data,3706.087661743164,3707.517408132553,bigbrain_0_3624_6255.nii,143531
save_incremented,3744.818985939026,3884.336350917816,bigbrain_0_3624_6255.nii,143531
load_img,3224.144035100937,3224.780524492264,bigbrain_0_3624_1390.nii,143386
increment_data,3330.8289291858673,3349.1507799625397,bigbrain_0_3624_1390.nii,143386
save_incremented,3432.5857429504395,3488.2108838558197,bigbrain_0_3624_1390.nii,143386
load_img,2782.8664014339447,2785.8445217609406,bigbrain_0_0_5560.nii,143480
increment_data,2880.1672263145447,2882.868008375168,bigbrain_0_0_5560.nii,143480
save_incremented,2972.7859778404236,3009.5737545490265,bigbrain_0_0_5560.nii,143480
load_img,3258.85999417305,3258.8653185367584,bigbrain_0_3624_4170.nii,143632
increment_data,3367.229922056198,3368.0517370700836,bigbrain_0_3624_4170.nii,143632
save_incremented,3452.3386805057526,3562.8042883872986,bigbrain_0_3624_4170.nii,143632
load_img,2235.355557203293,2235.359283924103,bigbrain_0_1812_695.nii,143761
increment_data,2340.429686307907,2342.144510984421,bigbrain_0_1812_695.nii,143761
save_incremented,2447.525436401367,2526.120382785797,bigbrain_0_1812_695.nii,143761
load_img,481.6963768005371,483.67881989479065,bigbrain_0_1812_4170.nii,143685
increment_data,586.7013096809387,588.6079246997833,bigbrain_0_1812_4170.nii,143685
save_incremented,676.5818977355957,727.0050826072693,bigbrain_0_1812_4170.nii,143685
load_img,98.11588931083679,99.30215287208557,bigbrain_0_3020_2780.nii,143712
increment_data,155.93763637542725,158.06744289398193,bigbrain_0_3020_2780.nii,143712
save_incremented,221.60839295387268,449.6153817176819,bigbrain_0_3020_2780.nii,143712
load_img,2827.544770002365,2827.551091194153,bigbrain_0_1812_5560.nii,143377
increment_data,2932.1179115772247,2957.396446943283,bigbrain_0_1812_5560.nii,143377
save_incremented,3044.8446135520935,3144.2184607982635,bigbrain_0_1812_5560.nii,143377
load_img,1305.7270894050598,1306.5478641986847,bigbrain_0_4228_0.nii,143777
increment_data,1431.4104068279266,1437.08367395401,bigbrain_0_4228_0.nii,143777
save_incremented,1538.9721727371216,1584.422033548355,bigbrain_0_4228_0.nii,143777
load_img,1080.1198418140411,1080.1254165172577,bigbrain_0_4228_2085.nii,143453
increment_data,1182.5310790538788,1185.3213107585907,bigbrain_0_4228_2085.nii,143453
save_incremented,1325.2826044559479,1367.4531610012054,bigbrain_0_4228_2085.nii,143453
load_img,3426.744382381439,3427.044041633606,bigbrain_0_4228_4170.nii,143573
increment_data,3534.042975664139,3536.2828567028046,bigbrain_0_4228_4170.nii,143573
save_incremented,3599.5017907619476,3652.418340444565,bigbrain_0_4228_4170.nii,143573
load_img,28.95473337173462,45.56943488121033,bigbrain_0_2416_2780.nii,143380
increment_data,67.700688123703,76.45156812667847,bigbrain_0_2416_2780.nii,143380
save_incremented,88.92246127128601,118.988778591156,bigbrain_0_2416_2780.nii,143380
load_img,2891.031667470932,2891.0364384651184,bigbrain_0_0_4865.nii,143731
increment_data,2981.6959743499756,2989.0368916988373,bigbrain_0_0_4865.nii,143731
save_incremented,3094.848699092865,3192.9904448986053,bigbrain_0_0_4865.nii,143731
load_img,1736.7785181999207,1740.2600092887878,bigbrain_0_2416_6255.nii,143365
increment_data,1840.932606458664,1958.3987619876862,bigbrain_0_2416_6255.nii,143365
save_incremented,2043.336183309555,2143.030844926834,bigbrain_0_2416_6255.nii,143365
load_img,1729.3946554660797,1729.3992493152618,bigbrain_0_2416_0.nii,143589
increment_data,1824.8299148082733,1825.8714938163757,bigbrain_0_2416_0.nii,143589
save_incremented,1927.4790704250336,1988.0228290557861,bigbrain_0_2416_0.nii,143589
load_img,3364.9972472190857,3366.966557264328,bigbrain_0_3624_5560.nii,143726
increment_data,3440.357004880905,3484.821321964264,bigbrain_0_3624_5560.nii,143726
save_incremented,3571.8544743061066,3622.4192628860474,bigbrain_0_3624_5560.nii,143726
load_img,2972.177955389023,2974.379060983658,bigbrain_0_3020_4170.nii,143475
increment_data,3060.204095363617,3062.184579849243,bigbrain_0_3020_4170.nii,143475
save_incremented,3189.1303803920746,3231.8056466579437,bigbrain_0_3020_4170.nii,143475
load_img,1167.1372668743134,1167.1423394680023,bigbrain_0_3020_6255.nii,143553
increment_data,1298.4439952373505,1301.6683702468872,bigbrain_0_3020_6255.nii,143553
save_incremented,1423.46422290802,1470.983880996704,bigbrain_0_3020_6255.nii,143553
load_img,79.9169557094574,80.31882619857788,bigbrain_0_4228_6255.nii,143573
increment_data,104.7288830280304,105.62529468536377,bigbrain_0_4228_6255.nii,143573
save_incremented,165.69292569160461,372.1539132595062,bigbrain_0_4228_6255.nii,143573
load_img,1781.0414531230927,1781.4654064178467,bigbrain_0_2416_6255.nii,143431
increment_data,1860.112717628479,1958.3976163864136,bigbrain_0_2416_6255.nii,143431
save_incremented,2042.4427325725555,2139.757754087448,bigbrain_0_2416_6255.nii,143431
load_img,745.87779712677,746.5462396144867,bigbrain_0_1812_4865.nii,143616
increment_data,902.4184076786041,904.612738609314,bigbrain_0_1812_4865.nii,143616
save_incremented,1000.502454996109,1039.7879762649536,bigbrain_0_1812_4865.nii,143616
load_img,1478.5961592197418,1479.0295870304108,bigbrain_0_4228_3475.nii,143703
increment_data,1594.6767082214355,1596.5045495033264,bigbrain_0_4228_3475.nii,143703
save_incremented,1709.7412278652191,1786.0848460197449,bigbrain_0_4228_3475.nii,143703
load_img,207.02639865875244,207.50429224967957,bigbrain_0_4228_695.nii,143403
increment_data,270.6953661441803,282.3001844882965,bigbrain_0_4228_695.nii,143403
save_incremented,336.1160283088684,400.47475481033325,bigbrain_0_4228_695.nii,143403
load_img,2697.14262676239,2697.929432630539,bigbrain_0_0_4170.nii,143522
increment_data,2821.22208070755,2823.28355383873,bigbrain_0_0_4170.nii,143522
save_incremented,2921.93261051178,2971.1279351711273,bigbrain_0_0_4170.nii,143522
load_img,1150.2117569446564,1153.7553091049194,bigbrain_0_4228_3475.nii,143357
increment_data,1290.0736112594604,1332.232830286026,bigbrain_0_4228_3475.nii,143357
save_incremented,1441.8620281219482,1483.104990720749,bigbrain_0_4228_3475.nii,143357
load_img,3643.8768272399902,3644.769723176956,bigbrain_0_4228_4170.nii,143643
increment_data,3715.847405195236,3720.904648065567,bigbrain_0_4228_4170.nii,143643
