driver_program,0,3913.4528217315674,/home/users/vhayots/spark-1570890801-isilonAD_1it_96cpus_0delay_npc_em-0,allfiles
increment_data,2038.3946285247803,2040.2065465450287,bigbrain_0_2416_6255.nii,146983
save_incremented,2160.6403629779816,2236.2740292549133,bigbrain_0_2416_6255.nii,146983
load_img,632.9872958660126,709.829080581665,bigbrain_0_4228_1390.nii,146680
increment_data,795.2853443622589,824.9111931324005,bigbrain_0_4228_1390.nii,146680
save_incremented,873.5065715312958,945.2944421768188,bigbrain_0_4228_1390.nii,146680
load_img,2597.7720136642456,2600.6101834774017,bigbrain_0_3624_2780.nii,146718
increment_data,2667.727201938629,2703.7586612701416,bigbrain_0_3624_2780.nii,146718
save_incremented,2772.8026325702667,2824.7701318264008,bigbrain_0_3624_2780.nii,146718
load_img,3520.804223060608,3521.3951473236084,bigbrain_0_4228_4170.nii,147088
increment_data,3590.400241613388,3592.25395488739,bigbrain_0_4228_4170.nii,147088
save_incremented,3610.0888707637787,3719.8639612197876,bigbrain_0_4228_4170.nii,147088
load_img,3771.1600317955017,3771.3420267105103,bigbrain_0_1208_695.nii,146740
increment_data,3771.3471097946167,3771.7548491954803,bigbrain_0_1208_695.nii,146740
save_incremented,3771.757133960724,3794.0707442760468,bigbrain_0_1208_695.nii,146740
load_img,985.1045775413513,985.7538669109344,bigbrain_0_3020_6255.nii,146793
increment_data,1124.5156786441803,1126.492215871811,bigbrain_0_3020_6255.nii,146793
save_incremented,1196.6535596847534,1221.1166768074036,bigbrain_0_3020_6255.nii,146793
load_img,1677.1007776260376,1679.8499636650085,bigbrain_0_1208_5560.nii,146816
increment_data,1793.2515180110931,1796.7869577407837,bigbrain_0_1208_5560.nii,146816
save_incremented,1918.9479699134827,1967.863127231598,bigbrain_0_1208_5560.nii,146816
load_img,2642.563323497772,2644.7691600322723,bigbrain_0_3624_2780.nii,146680
increment_data,2714.693159341812,2715.9932146072388,bigbrain_0_3624_2780.nii,146680
save_incremented,2792.154892683029,2865.3844602108,bigbrain_0_3624_2780.nii,146680
load_img,1678.6558134555817,1679.8475573062897,bigbrain_0_1812_2780.nii,147037
increment_data,1790.9385652542114,1795.751801252365,bigbrain_0_1812_2780.nii,147037
save_incremented,1916.479549407959,1972.4925286769867,bigbrain_0_1812_2780.nii,147037
load_img,2969.5521869659424,2969.8818135261536,bigbrain_0_3624_2780.nii,146983
increment_data,3062.4682834148407,3063.6908757686615,bigbrain_0_3624_2780.nii,146983
save_incremented,3160.6815853118896,3218.3272154331207,bigbrain_0_3624_2780.nii,146983
load_img,3131.7176551818848,3131.7220396995544,bigbrain_0_0_1390.nii,146956
increment_data,3246.8457136154175,3249.7866146564484,bigbrain_0_0_1390.nii,146956
save_incremented,3329.57373380661,3385.3475353717804,bigbrain_0_0_1390.nii,146956
load_img,1881.5821788311005,1890.6442513465881,bigbrain_0_2416_4170.nii,146680
increment_data,1966.8927552700043,1999.0600740909576,bigbrain_0_2416_4170.nii,146680
save_incremented,2070.600525856018,2122.545783519745,bigbrain_0_2416_4170.nii,146680
load_img,3264.5762894153595,3264.580268383026,bigbrain_0_3020_0.nii,147094
increment_data,3341.941654443741,3343.931953430176,bigbrain_0_3020_0.nii,147094
save_incremented,3418.0848259925842,3522.8532910346985,bigbrain_0_3020_0.nii,147094
load_img,1957.508650302887,1957.7945919036865,bigbrain_0_2416_2085.nii,146994
increment_data,2039.282381772995,2040.5295252799988,bigbrain_0_2416_2085.nii,146994
save_incremented,2160.7652764320374,2223.2120146751404,bigbrain_0_2416_2085.nii,146994
load_img,2759.7602314949036,2761.9983842372894,bigbrain_0_3020_4170.nii,146685
increment_data,2852.3796966075897,2889.4598467350006,bigbrain_0_3020_4170.nii,146685
save_incremented,2970.7870931625366,3009.855227470398,bigbrain_0_3020_4170.nii,146685
load_img,800.1172826290131,800.1220450401306,bigbrain_0_1208_2780.nii,146960
increment_data,852.9850811958313,854.5262072086334,bigbrain_0_1208_2780.nii,146960
save_incremented,985.7313661575317,1057.0257577896118,bigbrain_0_1208_2780.nii,146960
load_img,3311.5005202293396,3312.1246416568756,bigbrain_0_3020_0.nii,147029
increment_data,3386.5500268936157,3388.486840248108,bigbrain_0_3020_0.nii,147029
save_incremented,3459.454526901245,3566.661895751953,bigbrain_0_3020_0.nii,147029
load_img,1516.0398602485657,1516.0451352596283,bigbrain_0_1812_2780.nii,146798
increment_data,1592.6483085155487,1652.4412519931793,bigbrain_0_1812_2780.nii,146798
save_incremented,1745.578046321869,1893.3129239082336,bigbrain_0_1812_2780.nii,146798
load_img,1931.2950739860535,1931.299324274063,bigbrain_0_2416_6255.nii,146843
increment_data,2001.3046674728394,2002.8884208202362,bigbrain_0_2416_6255.nii,146843
save_incremented,2080.087298154831,2191.4296028614044,bigbrain_0_2416_6255.nii,146843
load_img,1040.5853519439697,1040.9168622493744,bigbrain_0_3020_6255.nii,146974
increment_data,1143.0983910560608,1145.6393353939056,bigbrain_0_3020_6255.nii,146974
save_incremented,1211.621348619461,1256.328221321106,bigbrain_0_3020_6255.nii,146974
load_img,2869.9663887023926,2869.9726803302765,bigbrain_0_1812_0.nii,146903
increment_data,2962.5502264499664,2964.6270554065704,bigbrain_0_1812_0.nii,146903
save_incremented,3057.7756719589233,3105.535189151764,bigbrain_0_1812_0.nii,146903
load_img,12.609438419342041,12.8894522190094,bigbrain_0_4228_4865.nii,146694
increment_data,34.95652627944946,35.419204235076904,bigbrain_0_4228_4865.nii,146694
save_incremented,47.21959614753723,77.58527374267578,bigbrain_0_4228_4865.nii,146694
load_img,1555.6241974830627,1563.0366380214691,bigbrain_0_0_3475.nii,146734
increment_data,1648.9729981422424,1676.2359759807587,bigbrain_0_0_3475.nii,146734
save_incremented,1766.4412515163422,1827.5442597866058,bigbrain_0_0_3475.nii,146734
load_img,3277.828222990036,3277.832258462906,bigbrain_0_3020_1390.nii,146867
increment_data,3363.816123008728,3365.295334815979,bigbrain_0_3020_1390.nii,146867
save_incremented,3442.220155954361,3570.5297927856445,bigbrain_0_3020_1390.nii,146867
load_img,3817.2412972450256,3817.3245294094086,bigbrain_0_1208_6255.nii,147088
increment_data,3817.333571434021,3817.7212772369385,bigbrain_0_1208_6255.nii,147088
save_incremented,3817.7235853672028,3840.4141166210175,bigbrain_0_1208_6255.nii,147088
load_img,267.2956507205963,267.3002698421478,bigbrain_0_1208_695.nii,146834
increment_data,350.5572278499603,352.57612657546997,bigbrain_0_1208_695.nii,146834
save_incremented,437.0793414115906,463.11712312698364,bigbrain_0_1208_695.nii,146834
load_img,1033.4866671562195,1034.2707617282867,bigbrain_0_3020_3475.nii,146826
increment_data,1140.148176908493,1141.1980402469635,bigbrain_0_3020_3475.nii,146826
save_incremented,1209.660971879959,1292.933362007141,bigbrain_0_3020_3475.nii,146826
load_img,1883.9262900352478,1883.9315469264984,bigbrain_0_0_3475.nii,147080
increment_data,1958.9319965839386,1959.9227752685547,bigbrain_0_0_3475.nii,147080
save_incremented,2043.8937165737152,2167.214919567108,bigbrain_0_0_3475.nii,147080
load_img,3212.4471538066864,3212.451178073883,bigbrain_0_3020_0.nii,146903
increment_data,3307.557898759842,3308.8637845516205,bigbrain_0_3020_0.nii,146903
save_incremented,3380.752811908722,3445.4359123706818,bigbrain_0_3020_0.nii,146903
load_img,775.1853413581848,775.7722110748291,bigbrain_0_4228_1390.nii,146743
increment_data,837.7486910820007,839.2809100151062,bigbrain_0_4228_1390.nii,146743
save_incremented,944.1039402484894,1053.8656115531921,bigbrain_0_4228_1390.nii,146743
load_img,432.31617760658264,432.3216061592102,bigbrain_0_4228_695.nii,146880
increment_data,468.98646306991577,470.2070519924164,bigbrain_0_4228_695.nii,146880
save_incremented,543.5982091426849,783.1592843532562,bigbrain_0_4228_695.nii,146880
load_img,2895.4648818969727,2895.4697086811066,bigbrain_0_1812_0.nii,146712
increment_data,2986.8728971481323,2988.5093970298767,bigbrain_0_1812_0.nii,146712
save_incremented,3078.865970849991,3157.319444179535,bigbrain_0_1812_0.nii,146712
load_img,83.1697895526886,84.32389831542969,bigbrain_0_3020_2780.nii,146960
increment_data,106.90580224990845,107.50135087966919,bigbrain_0_3020_2780.nii,146960
save_incremented,173.73357605934143,420.1822578907013,bigbrain_0_3020_2780.nii,146960
load_img,1034.2528524398804,1048.050217628479,bigbrain_0_4228_0.nii,147033
increment_data,1146.1611104011536,1148.4175505638123,bigbrain_0_4228_0.nii,147033
save_incremented,1212.3357424736023,1242.4207429885864,bigbrain_0_4228_0.nii,147033
load_img,1173.8667702674866,1173.8739874362946,bigbrain_0_4228_2085.nii,146949
increment_data,1239.629315853119,1240.9708552360535,bigbrain_0_4228_2085.nii,146949
save_incremented,1310.2965395450592,1440.2247140407562,bigbrain_0_4228_2085.nii,146949
load_img,446.7151572704315,446.7228183746338,bigbrain_0_0_6255.nii,146915
increment_data,482.5812568664551,483.9663791656494,bigbrain_0_0_6255.nii,146915
save_incremented,606.5278940200806,801.9843199253082,bigbrain_0_0_6255.nii,146915
load_img,60.76458787918091,70.47895979881287,bigbrain_0_3020_4865.nii,146783
increment_data,93.83743476867676,94.55070686340332,bigbrain_0_3020_4865.nii,146783
save_incremented,142.61810326576233,188.0667850971222,bigbrain_0_3020_4865.nii,146783
load_img,1570.4920403957367,1570.4975900650024,bigbrain_0_1812_2780.nii,147094
increment_data,1659.3263094425201,1660.3235552310944,bigbrain_0_1812_2780.nii,147094
save_incremented,1747.1456072330475,1861.6365520954132,bigbrain_0_1812_2780.nii,147094
load_img,2032.3256120681763,2032.3302373886108,bigbrain_0_3624_0.nii,146700
increment_data,2149.433331489563,2164.4839222431183,bigbrain_0_3624_0.nii,146700
save_incremented,2261.789858341217,2438.807576417923,bigbrain_0_3624_0.nii,146700
load_img,1945.158945798874,1958.0855505466461,bigbrain_0_1812_695.nii,146691
increment_data,2043.5469145774841,2070.3288962841034,bigbrain_0_1812_695.nii,146691
save_incremented,2189.848518371582,2277.1279306411743,bigbrain_0_1812_695.nii,146691
load_img,758.1543283462524,758.4858963489532,bigbrain_0_4228_2780.nii,146712
increment_data,831.1227135658264,832.2983195781708,bigbrain_0_4228_2780.nii,146712
save_incremented,904.1287429332733,1053.977047920227,bigbrain_0_4228_2780.nii,146712
load_img,1555.9453372955322,1565.7526733875275,bigbrain_0_1208_5560.nii,146691
increment_data,1655.3545746803284,1677.2682926654816,bigbrain_0_1208_5560.nii,146691
save_incremented,1767.6421930789948,1833.4588372707367,bigbrain_0_1208_5560.nii,146691
load_img,86.61989879608154,86.88075041770935,bigbrain_0_2416_2780.nii,147008
increment_data,115.59866237640381,116.45822191238403,bigbrain_0_2416_2780.nii,147008
save_incremented,181.19685769081116,413.1661112308502,bigbrain_0_2416_2780.nii,147008
load_img,2079.271087169647,2079.276064634323,bigbrain_0_3624_0.nii,146834
increment_data,2201.3162746429443,2203.2432582378387,bigbrain_0_3624_0.nii,146834
save_incremented,2285.780368566513,2426.3675668239594,bigbrain_0_3624_0.nii,146834
load_img,325.2134826183319,325.22066283226013,bigbrain_0_1812_4170.nii,146872
increment_data,417.39055585861206,419.20849895477295,bigbrain_0_1812_4170.nii,146872
save_incremented,463.38657212257385,483.9318199157715,bigbrain_0_1812_4170.nii,146872
load_img,429.2661015987396,429.6794674396515,bigbrain_0_4228_695.nii,147022
increment_data,467.79996943473816,468.56380105018616,bigbrain_0_4228_695.nii,147022
save_incremented,518.787938117981,749.0850410461426,bigbrain_0_4228_695.nii,147022
load_img,2253.2955441474915,2254.0715029239655,bigbrain_0_3624_3475.nii,146802
increment_data,2329.680805683136,2397.9459207057953,bigbrain_0_3624_3475.nii,146802
save_incremented,2482.6593673229218,2603.073949575424,bigbrain_0_3624_3475.nii,146802
load_img,2261.000565290451,2262.442955970764,bigbrain_0_0_5560.nii,146718
increment_data,2352.1007776260376,2356.0244529247284,bigbrain_0_0_5560.nii,146718
save_incremented,2447.155162334442,2494.487706899643,bigbrain_0_0_5560.nii,146718
load_img,1255.7766122817993,1255.7810425758362,bigbrain_0_1812_2085.nii,146867
increment_data,1378.5695559978485,1379.8922708034515,bigbrain_0_1812_2085.nii,146867
save_incremented,1511.508757352829,1601.2149653434753,bigbrain_0_1812_2085.nii,146867
load_img,2538.5367317199707,2538.540716648102,bigbrain_0_0_4170.nii,146999
increment_data,2645.853683233261,2646.5829205513,bigbrain_0_0_4170.nii,146999
save_incremented,2715.8943066596985,2766.632750749588,bigbrain_0_0_4170.nii,146999
load_img,2969.2665288448334,2969.270295858383,bigbrain_0_3624_5560.nii,146743
increment_data,3061.256274700165,3062.168869972229,bigbrain_0_3624_5560.nii,146743
save_incremented,3158.146393299103,3280.437726020813,bigbrain_0_3624_5560.nii,146743
load_img,333.2468612194061,333.25471091270447,bigbrain_0_1208_695.nii,147013
increment_data,430.74078249931335,431.6844847202301,bigbrain_0_1208_695.nii,147013
save_incremented,468.7984354496002,610.3196692466736,bigbrain_0_1208_695.nii,147013
load_img,3301.487402677536,3302.1652047634125,bigbrain_0_1812_1390.nii,146889
increment_data,3377.2503192424774,3378.144412755966,bigbrain_0_1812_1390.nii,146889
save_incremented,3461.2184619903564,3609.937586545944,bigbrain_0_1812_1390.nii,146889
load_img,441.52523255348206,441.5310935974121,bigbrain_0_0_6255.nii,146983
increment_data,476.66295766830444,478.66461420059204,bigbrain_0_0_6255.nii,146983
save_incremented,591.3832590579987,753.0758135318756,bigbrain_0_0_6255.nii,146983
load_img,1956.897102355957,1956.9021830558777,bigbrain_0_3020_695.nii,146949
increment_data,2036.980238199234,2038.2357742786407,bigbrain_0_3020_695.nii,146949
save_incremented,2157.765712738037,2262.4209451675415,bigbrain_0_3020_695.nii,146949
load_img,365.72724199295044,365.73255014419556,bigbrain_0_4228_695.nii,146994
increment_data,441.450204372406,462.8321907520294,bigbrain_0_4228_695.nii,146994
save_incremented,505.8930435180664,632.736209154129,bigbrain_0_4228_695.nii,146994
load_img,84.00766134262085,84.32470679283142,bigbrain_0_4228_4865.nii,146854
increment_data,109.2560760974884,110.34378480911255,bigbrain_0_4228_4865.nii,146854
save_incremented,177.248676776886,320.8937089443207,bigbrain_0_4228_4865.nii,146854
load_img,1610.1014530658722,1610.3158876895905,bigbrain_0_0_3475.nii,146697
increment_data,1699.7264547348022,1705.503193616867,bigbrain_0_0_3475.nii,146697
save_incremented,1826.108952999115,1884.185998916626,bigbrain_0_0_3475.nii,146697
load_img,2604.5591344833374,2604.5634677410126,bigbrain_0_1208_1390.nii,146964
increment_data,2683.323759317398,2684.8931891918182,bigbrain_0_1208_1390.nii,146964
save_incremented,2761.9781699180603,2835.00000667572,bigbrain_0_1208_1390.nii,146964
load_img,2030.1729788780212,2030.491858959198,bigbrain_0_3624_0.nii,146722
increment_data,2124.2308297157288,2164.4840149879456,bigbrain_0_3624_0.nii,146722
save_incremented,2262.057160139084,2376.0308635234833,bigbrain_0_3624_0.nii,146722
load_img,83.92772269248962,84.32418322563171,bigbrain_0_2416_4865.nii,146944
increment_data,107.71985101699829,108.48335409164429,bigbrain_0_2416_4865.nii,146944
save_incremented,176.153715133667,276.3070504665375,bigbrain_0_2416_4865.nii,146944
load_img,603.1132807731628,645.8247907161713,bigbrain_0_1812_3475.nii,146919
increment_data,755.3042907714844,757.1217589378357,bigbrain_0_1812_3475.nii,146919
save_incremented,829.5761523246765,869.0405278205872,bigbrain_0_1812_3475.nii,146919
load_img,121.6640727519989,124.32001852989197,bigbrain_0_1208_695.nii,146703
increment_data,185.59812426567078,188.9601981639862,bigbrain_0_1208_695.nii,146703
save_incremented,240.68489909172058,354.9226415157318,bigbrain_0_1208_695.nii,146703
load_img,2709.1341366767883,2710.349791288376,bigbrain_0_3624_4170.nii,146734
increment_data,2782.961770772934,2789.3349142074585,bigbrain_0_3624_4170.nii,146734
save_incremented,2892.5730543136597,2934.914294242859,bigbrain_0_3624_4170.nii,146734
load_img,3025.8278391361237,3026.387411594391,bigbrain_0_3624_4170.nii,147008
increment_data,3115.26168012619,3116.493751525879,bigbrain_0_3624_4170.nii,147008
save_incremented,3217.809149980545,3267.897167444229,bigbrain_0_3624_4170.nii,147008
load_img,439.548709154129,439.55519366264343,bigbrain_0_0_0.nii,146830
increment_data,475.03774762153625,476.13069200515747,bigbrain_0_0_0.nii,146830
save_incremented,567.2978472709656,632.2051448822021,bigbrain_0_0_0.nii,146830
load_img,1491.8739202022552,1491.8781645298004,bigbrain_0_2416_0.nii,146940
increment_data,1573.351556777954,1574.3724365234375,bigbrain_0_2416_0.nii,146940
save_incremented,1662.724441766739,1759.2016184329987,bigbrain_0_2416_0.nii,146940
load_img,1293.1136586666107,1293.1178171634674,bigbrain_0_1812_2085.nii,147004
increment_data,1416.8966093063354,1419.2917699813843,bigbrain_0_1812_2085.nii,147004
save_incremented,1510.8314962387085,1574.0593943595886,bigbrain_0_1812_2085.nii,147004
load_img,2734.4885942935944,2734.4936397075653,bigbrain_0_0_4865.nii,147022
increment_data,2839.166822195053,2841.0726573467255,bigbrain_0_0_4865.nii,147022
save_incremented,2942.906543970108,3029.8878548145294,bigbrain_0_0_4865.nii,147022
load_img,2496.806396007538,2496.813797712326,bigbrain_0_0_4170.nii,146956
increment_data,2599.3953869342804,2600.411209821701,bigbrain_0_0_4170.nii,146956
save_incremented,2673.8409593105316,2724.0826151371,bigbrain_0_0_4170.nii,146956
load_img,456.62383675575256,456.6291584968567,bigbrain_0_1812_4170.nii,147047
increment_data,502.6011862754822,503.71515130996704,bigbrain_0_1812_4170.nii,147047
save_incremented,629.9485216140747,697.969584941864,bigbrain_0_1812_4170.nii,147047
load_img,2471.6160502433777,2471.6210100650787,bigbrain_0_3624_3475.nii,147076
increment_data,2591.160244703293,2593.4653759002686,bigbrain_0_3624_3475.nii,147076
save_incremented,2666.805119752884,2822.1608216762543,bigbrain_0_3624_3475.nii,147076
load_img,2320.7914819717407,2320.796028614044,bigbrain_0_2416_4170.nii,146986
increment_data,2422.5854613780975,2423.9464247226715,bigbrain_0_2416_4170.nii,146986
save_incremented,2503.2877008914948,2599.0458314418793,bigbrain_0_2416_4170.nii,146986
load_img,2827.045243501663,2827.049406528473,bigbrain_0_3624_4170.nii,146919
increment_data,2928.179582118988,2930.834225177765,bigbrain_0_3624_4170.nii,146919
save_incremented,3005.3435940742493,3050.470141887665,bigbrain_0_3624_4170.nii,146919
load_img,1488.0279762744904,1488.0327680110931,bigbrain_0_1812_6255.nii,146969
increment_data,1569.2363324165344,1571.4282250404358,bigbrain_0_1812_6255.nii,146969
save_incremented,1660.5608253479004,1744.6201288700104,bigbrain_0_1812_6255.nii,146969
load_img,2932.951197862625,2933.6994230747223,bigbrain_0_0_695.nii,146960
increment_data,3007.3199961185455,3008.7313861846924,bigbrain_0_0_695.nii,146960
save_incremented,3108.159272670746,3246.434228658676,bigbrain_0_0_695.nii,146960
load_img,70.77379012107849,79.33668875694275,bigbrain_0_3020_2780.nii,146889
increment_data,97.943598985672,98.75859999656677,bigbrain_0_3020_2780.nii,146889
save_incremented,169.51693058013916,426.7842161655426,bigbrain_0_3020_2780.nii,146889
load_img,276.3205704689026,276.3291506767273,bigbrain_0_0_0.nii,146807
increment_data,390.9379413127899,393.66597151756287,bigbrain_0_0_0.nii,146807
save_incremented,450.8905508518219,479.4563179016113,bigbrain_0_0_0.nii,146807
load_img,3237.3404660224915,3238.34161400795,bigbrain_0_1812_1390.nii,146793
increment_data,3324.0001745224,3325.087631702423,bigbrain_0_1812_1390.nii,146793
save_incremented,3398.577400445938,3566.4142241477966,bigbrain_0_1812_1390.nii,146793
load_img,1548.3293838500977,1548.3331985473633,bigbrain_0_1208_0.nii,146703
increment_data,1617.7218883037567,1695.4049739837646,bigbrain_0_1208_0.nii,146703
save_incremented,1815.2860169410706,1883.6183133125305,bigbrain_0_1208_0.nii,146703
load_img,2060.8974833488464,2061.332503557205,bigbrain_0_3020_695.nii,147037
increment_data,2183.1244349479675,2184.4546132087708,bigbrain_0_3020_695.nii,147037
save_incremented,2271.6319761276245,2386.3302602767944,bigbrain_0_3020_695.nii,147037
load_img,1071.3126578330994,1071.318077802658,bigbrain_0_3020_3475.nii,146999
increment_data,1173.261375427246,1175.027536392212,bigbrain_0_3020_3475.nii,146999
save_incremented,1239.8789989948273,1335.361107826233,bigbrain_0_3020_3475.nii,146999
load_img,2765.597848892212,2765.945328950882,bigbrain_0_0_695.nii,146757
increment_data,2860.463731765747,2861.248865842819,bigbrain_0_0_695.nii,146757
save_incremented,2956.74285531044,3043.964964866638,bigbrain_0_0_695.nii,146757
load_img,3319.9262478351593,3319.9302842617035,bigbrain_0_3624_1390.nii,146854
increment_data,3395.0511634349823,3396.6633870601654,bigbrain_0_3624_1390.nii,146854
save_incremented,3465.533743619919,3543.9652693271637,bigbrain_0_3624_1390.nii,146854
load_img,85.0591390132904,85.06296896934509,bigbrain_0_4228_6255.nii,146893
increment_data,111.2488694190979,112.88078665733337,bigbrain_0_4228_6255.nii,146893
save_incremented,178.77254128456116,333.38200402259827,bigbrain_0_4228_6255.nii,146893
load_img,2405.6914427280426,2405.6955411434174,bigbrain_0_2416_4170.nii,146915
increment_data,2492.566883802414,2497.0973358154297,bigbrain_0_2416_4170.nii,146915
save_incremented,2600.589600086212,2643.0859639644623,bigbrain_0_2416_4170.nii,146915
load_img,467.61093735694885,468.9872896671295,bigbrain_0_4228_695.nii,147004
increment_data,545.7724540233612,555.4693319797516,bigbrain_0_4228_695.nii,147004
save_incremented,690.5827941894531,850.6939966678619,bigbrain_0_4228_695.nii,147004
load_img,1267.5600671768188,1267.5646724700928,bigbrain_0_1208_6255.nii,146936
increment_data,1407.0436460971832,1408.2431650161743,bigbrain_0_1208_6255.nii,146936
save_incremented,1522.9476556777954,1571.058880329132,bigbrain_0_1208_6255.nii,146936
load_img,824.3781611919403,824.3836312294006,bigbrain_0_1812_4865.nii,146843
increment_data,873.2329049110413,873.8812754154205,bigbrain_0_1812_4865.nii,146843
save_incremented,1031.9009675979614,1091.375792980194,bigbrain_0_1812_4865.nii,146843
load_img,1999.4786098003387,1999.9339785575867,bigbrain_0_3624_0.nii,146694
increment_data,2071.2084374427795,2164.4839990139008,bigbrain_0_3624_0.nii,146694
save_incremented,2261.9233763217926,2364.571731567383,bigbrain_0_3624_0.nii,146694
load_img,1511.8065230846405,1511.8117258548737,bigbrain_0_2416_6255.nii,146743
increment_data,1587.7692756652832,1606.0871803760529,bigbrain_0_2416_6255.nii,146743
save_incremented,1691.9648518562317,1836.3101360797882,bigbrain_0_2416_6255.nii,146743
load_img,834.1440107822418,835.0943200588226,bigbrain_0_1812_4865.nii,146986
increment_data,930.4241092205048,932.8590040206909,bigbrain_0_1812_4865.nii,146986
save_incremented,1077.7792263031006,1133.5381379127502,bigbrain_0_1812_4865.nii,146986
load_img,2970.327322244644,2970.331698656082,bigbrain_0_0_1390.nii,146761
increment_data,3065.023720264435,3066.369610786438,bigbrain_0_0_1390.nii,146761
save_incremented,3163.2425780296326,3265.1846804618835,bigbrain_0_0_1390.nii,146761
load_img,3894.5910923480988,3894.601014137268,bigbrain_0_0_1390.nii,147088
increment_data,3894.6072282791138,3894.999440431595,bigbrain_0_0_1390.nii,147088
save_incremented,3895.0023612976074,3906.73127412796,bigbrain_0_0_1390.nii,147088
load_img,3234.0619745254517,3234.830456972122,bigbrain_0_3020_1390.nii,147060
increment_data,3323.1310732364655,3324.39098405838,bigbrain_0_3020_1390.nii,147060
save_incremented,3400.0991973876953,3548.8634169101715,bigbrain_0_3020_1390.nii,147060
load_img,1814.6657991409302,1816.065453529358,bigbrain_0_4228_5560.nii,146956
increment_data,1933.0016105175018,1933.9459080696106,bigbrain_0_4228_5560.nii,146956
save_incremented,2006.710847377777,2051.567906856537,bigbrain_0_4228_5560.nii,146956
load_img,754.982848405838,754.9880096912384,bigbrain_0_4228_0.nii,146694
increment_data,828.0140516757965,829.5376436710358,bigbrain_0_4228_0.nii,146694
save_incremented,882.2269420623779,972.6924579143524,bigbrain_0_4228_0.nii,146694
load_img,452.4657542705536,452.47177839279175,bigbrain_0_1208_4170.nii,146722
increment_data,499.05831003189087,500.28558254241943,bigbrain_0_1208_4170.nii,146722
save_incremented,585.575160741806,707.4780530929565,bigbrain_0_1208_4170.nii,146722
load_img,296.36926317214966,305.32582545280457,bigbrain_0_1812_4865.nii,146680
increment_data,416.4701244831085,439.9997580051422,bigbrain_0_1812_4865.nii,146680
save_incremented,475.1656348705292,506.73082995414734,bigbrain_0_1812_4865.nii,146680
load_img,3264.1220877170563,3264.1272337436676,bigbrain_0_1812_1390.nii,146863
increment_data,3343.189308166504,3344.342003583908,bigbrain_0_1812_1390.nii,146863
save_incremented,3420.257388353348,3605.556179046631,bigbrain_0_1812_1390.nii,146863
load_img,173.104572057724,189.32029557228088,bigbrain_0_3624_4865.nii,146712
increment_data,250.52617502212524,438.47004413604736,bigbrain_0_3624_4865.nii,146712
save_incremented,472.1375992298126,683.7189393043518,bigbrain_0_3624_4865.nii,146712
load_img,2017.640302181244,2018.454605102539,bigbrain_0_0_3475.nii,146875
increment_data,2118.1388103961945,2126.3141803741455,bigbrain_0_0_3475.nii,146875
save_incremented,2238.463568687439,2312.490635871887,bigbrain_0_0_3475.nii,146875
load_img,3250.8814883232117,3250.885815858841,bigbrain_0_3624_6255.nii,146907
increment_data,3334.4530160427094,3336.183817386627,bigbrain_0_3624_6255.nii,146907
save_incremented,3408.324365377426,3462.4349179267883,bigbrain_0_3624_6255.nii,146907
load_img,208.1273057460785,246.02454137802124,bigbrain_0_4228_695.nii,146787
increment_data,332.3666045665741,462.83220076560974,bigbrain_0_4228_695.nii,146787
save_incremented,506.026832818985,835.7682917118073,bigbrain_0_4228_695.nii,146787
load_img,697.8104844093323,697.8155765533447,bigbrain_0_0_2780.nii,146826
increment_data,769.9644432067871,771.6073100566864,bigbrain_0_0_2780.nii,146826
