driver_program,0,399.5680718421936,/pmem1-data/val/spark-1570926236-optaneAD_1it_96cpus_0delay_npc_em-2,allfiles
save_incremented,21.617815256118774,72.42455124855042,bigbrain_0_4228_4865.nii,162876
load_img,13.47448468208313,13.476346969604492,bigbrain_0_3020_4865.nii,162752
increment_data,13.476954698562622,21.63917303085327,bigbrain_0_3020_4865.nii,162752
save_incremented,21.6409912109375,79.28442311286926,bigbrain_0_3020_4865.nii,162752
load_img,13.481135845184326,13.48275876045227,bigbrain_0_3624_695.nii,162884
increment_data,13.483459711074829,21.60567545890808,bigbrain_0_3624_695.nii,162884
save_incremented,21.60605502128601,41.03497886657715,bigbrain_0_3624_695.nii,162884
load_img,13.482491970062256,13.484349250793457,bigbrain_0_3624_695.nii,162814
increment_data,13.484974145889282,21.63815951347351,bigbrain_0_3624_695.nii,162814
save_incremented,21.640496253967285,56.38473081588745,bigbrain_0_3624_695.nii,162814
load_img,13.48848557472229,13.490219831466675,bigbrain_0_4228_4865.nii,162800
increment_data,13.490825891494751,21.62609052658081,bigbrain_0_4228_4865.nii,162800
save_incremented,21.626622438430786,101.45591902732849,bigbrain_0_4228_4865.nii,162800
load_img,13.501689195632935,13.503808498382568,bigbrain_0_3624_695.nii,162855
increment_data,13.504450798034668,21.62165355682373,bigbrain_0_3624_695.nii,162855
save_incremented,21.622329711914062,84.62494897842407,bigbrain_0_3624_695.nii,162855
load_img,13.502984285354614,13.504847526550293,bigbrain_0_3020_2780.nii,162900
increment_data,13.505414724349976,21.567474842071533,bigbrain_0_3020_2780.nii,162900
save_incremented,21.568374633789062,86.07677173614502,bigbrain_0_3020_2780.nii,162900
load_img,13.506503582000732,13.508403539657593,bigbrain_0_3624_695.nii,162872
increment_data,13.508911848068237,21.63818073272705,bigbrain_0_3624_695.nii,162872
save_incremented,21.641411781311035,73.02002048492432,bigbrain_0_3624_695.nii,162872
load_img,13.517835140228271,13.519455432891846,bigbrain_0_2416_4865.nii,162880
increment_data,13.520076036453247,21.676434993743896,bigbrain_0_2416_4865.nii,162880
save_incremented,21.676882028579712,28.535873651504517,bigbrain_0_2416_4865.nii,162880
load_img,13.518143653869629,13.519851684570312,bigbrain_0_2416_2780.nii,162809
increment_data,13.520419836044312,21.638880252838135,bigbrain_0_2416_2780.nii,162809
save_incremented,21.640451192855835,69.10549688339233,bigbrain_0_2416_2780.nii,162809
load_img,13.520824193954468,13.522181272506714,bigbrain_0_3624_695.nii,162888
increment_data,13.52261996269226,21.62295699119568,bigbrain_0_3624_695.nii,162888
save_incremented,21.62330675125122,68.60303139686584,bigbrain_0_3624_695.nii,162888
load_img,13.526529550552368,13.528155088424683,bigbrain_0_4228_4865.nii,162862
increment_data,13.528767347335815,21.638489723205566,bigbrain_0_4228_4865.nii,162862
save_incremented,21.63926601409912,86.87632656097412,bigbrain_0_4228_4865.nii,162862
load_img,13.526554584503174,13.528223991394043,bigbrain_0_3624_695.nii,162858
increment_data,13.528868436813354,21.63538408279419,bigbrain_0_3624_695.nii,162858
save_incremented,21.635691165924072,40.5713152885437,bigbrain_0_3624_695.nii,162858
load_img,13.527645349502563,13.529592752456665,bigbrain_0_4228_4865.nii,162892
increment_data,13.530065059661865,21.601914882659912,bigbrain_0_4228_4865.nii,162892
