driver_program,0,10712.354075193405,/home/users/vhayots/spark-1570511498-isilonAD_1it_25cpus_120delay_withpc-1,allfiles
increment_data,10449.59201169014,10463.677324533463,bigbrain_1540_1208_6255.nii,91343
save_incremented,10500.449400424957,10554.487902641296,bigbrain_1540_1208_6255.nii,91343
load_img,1229.8995084762573,1230.2827887535095,bigbrain_2310_0_6255.nii,91355
increment_data,1273.7750191688538,1279.60440659523,bigbrain_2310_0_6255.nii,91355
save_incremented,1294.4350650310516,1389.6397817134857,bigbrain_2310_0_6255.nii,91355
load_img,145.53626823425293,145.98878145217896,bigbrain_6930_3624_6255.nii,91358
increment_data,162.50483584403992,166.3726327419281,bigbrain_6930_3624_6255.nii,91358
save_incremented,187.71519589424133,228.15313267707825,bigbrain_6930_3624_6255.nii,91358
load_img,2542.0230762958527,2542.466952562332,bigbrain_1540_604_4865.nii,91301
increment_data,2597.048765897751,2600.2421686649323,bigbrain_1540_604_4865.nii,91301
save_incremented,2601.7371084690094,2674.8636355400085,bigbrain_1540_604_4865.nii,91301
load_img,7430.399759054184,7430.902144670486,bigbrain_770_4832_6255.nii,91331
increment_data,7481.514051914215,7487.822627067566,bigbrain_770_4832_6255.nii,91331
save_incremented,7488.631163358688,7536.080262899399,bigbrain_770_4832_6255.nii,91331
load_img,7766.445907115936,7767.395419836044,bigbrain_2310_1812_1390.nii,91340
increment_data,7797.648071050644,7802.9307861328125,bigbrain_2310_1812_1390.nii,91340
save_incremented,7828.1697697639465,7895.874091625214,bigbrain_2310_1812_1390.nii,91340
load_img,10519.202356100082,10519.704838752747,bigbrain_3080_4228_6255.nii,91301
increment_data,10520.400522708893,10522.208723545074,bigbrain_3080_4228_6255.nii,91301
save_incremented,10524.587059020996,10578.390724897385,bigbrain_3080_4228_6255.nii,91301
load_img,3643.547780752182,3643.930869102478,bigbrain_3080_3020_3475.nii,91316
increment_data,3663.537797689438,3664.4038004875183,bigbrain_3080_3020_3475.nii,91316
save_incremented,3671.1982135772705,3753.198719024658,bigbrain_3080_3020_3475.nii,91316
load_img,8033.6879959106445,8034.480674982071,bigbrain_6930_1812_2780.nii,91343
increment_data,8046.716208934784,8049.188916683197,bigbrain_6930_1812_2780.nii,91343
save_incremented,8072.1218473911285,8190.574866056442,bigbrain_6930_1812_2780.nii,91343
load_img,678.4872848987579,678.8806345462799,bigbrain_3850_1208_1390.nii,91358
increment_data,684.5895960330963,686.3443439006805,bigbrain_3850_1208_1390.nii,91358
save_incremented,707.1942603588104,796.4209733009338,bigbrain_3850_1208_1390.nii,91358
load_img,3077.795084953308,3078.209768295288,bigbrain_1540_4228_3475.nii,91298
increment_data,3141.7856392860413,3143.4899792671204,bigbrain_1540_4228_3475.nii,91298
save_incremented,3158.3168580532074,3283.415364742279,bigbrain_1540_4228_3475.nii,91298
load_img,2321.3409616947174,2321.753373861313,bigbrain_6160_0_4865.nii,91319
increment_data,2330.4361526966095,2338.3894283771515,bigbrain_6160_0_4865.nii,91319
save_incremented,2361.8825306892395,2479.6481800079346,bigbrain_6160_0_4865.nii,91319
load_img,9156.879011154175,9158.47593331337,bigbrain_5390_0_3475.nii,91337
increment_data,9197.872366666794,9207.685668468475,bigbrain_5390_0_3475.nii,91337
save_incremented,9221.0225212574,9288.855816602707,bigbrain_5390_0_3475.nii,91337
load_img,145.61186003684998,146.13633847236633,bigbrain_5390_0_4170.nii,91355
increment_data,184.25139093399048,185.47131729125977,bigbrain_5390_0_4170.nii,91355
save_incremented,204.57166361808777,283.1096625328064,bigbrain_5390_0_4170.nii,91355
load_img,6042.409786701202,6043.012456417084,bigbrain_6160_0_695.nii,91322
increment_data,6061.683255910873,6070.700392007828,bigbrain_6160_0_695.nii,91322
save_incremented,6115.9285044670105,6182.323500156403,bigbrain_6160_0_695.nii,91322
load_img,7660.292685985565,7660.686586856842,bigbrain_6160_1812_0.nii,91337
increment_data,7687.71475315094,7701.683690071106,bigbrain_6160_1812_0.nii,91337
save_incremented,7760.649929523468,7816.375036001205,bigbrain_6160_1812_0.nii,91337
load_img,3253.4194252490997,3253.8126962184906,bigbrain_6160_4228_2085.nii,91355
increment_data,3257.640329360962,3260.4040677547455,bigbrain_6160_4228_2085.nii,91355
save_incremented,3261.443492412567,3310.5262303352356,bigbrain_6160_4228_2085.nii,91355
load_img,1715.9923298358917,1716.3780844211578,bigbrain_1540_2416_2085.nii,91287
increment_data,1772.284746170044,1773.0683088302612,bigbrain_1540_2416_2085.nii,91287
save_incremented,1778.1744298934937,1875.99271941185,bigbrain_1540_2416_2085.nii,91287
load_img,1997.919091463089,1998.3079471588135,bigbrain_6160_2416_5560.nii,91287
increment_data,2043.9831025600433,2047.1924238204956,bigbrain_6160_2416_5560.nii,91287
save_incremented,2048.374993085861,2135.8556559085846,bigbrain_6160_2416_5560.nii,91287
load_img,4193.433871746063,4193.82576584816,bigbrain_0_0_2780.nii,91328
increment_data,4195.368837356567,4196.130559682846,bigbrain_0_0_2780.nii,91328
save_incremented,4196.362124443054,4245.315467834473,bigbrain_0_0_2780.nii,91328
load_img,4666.020064115524,4666.4125056266785,bigbrain_3080_3624_3475.nii,91322
increment_data,4721.414849996567,4728.391393184662,bigbrain_3080_3624_3475.nii,91322
save_incremented,4740.432032823563,4799.915674209595,bigbrain_3080_3624_3475.nii,91322
load_img,4164.843631744385,4165.2319984436035,bigbrain_0_1208_6255.nii,91345
increment_data,4195.349928379059,4196.4277193546295,bigbrain_0_1208_6255.nii,91345
save_incremented,4200.922637939453,4293.19402217865,bigbrain_0_1208_6255.nii,91345
load_img,5286.675940513611,5287.181795120239,bigbrain_2310_1812_2085.nii,91319
increment_data,5331.202720880508,5343.031097412109,bigbrain_2310_1812_2085.nii,91319
save_incremented,5356.552980661392,5438.547461271286,bigbrain_2310_1812_2085.nii,91319
load_img,4195.983666419983,4196.537409067154,bigbrain_0_1208_4865.nii,91319
increment_data,4209.481815099716,4214.893029689789,bigbrain_0_1208_4865.nii,91319
save_incremented,4243.09591960907,4329.768743753433,bigbrain_0_1208_4865.nii,91319
load_img,9427.40254497528,9428.357618808746,bigbrain_3850_5436_0.nii,91352
increment_data,9450.295541286469,9457.395333766937,bigbrain_3850_5436_0.nii,91352
save_incremented,9470.355925798416,9577.91444849968,bigbrain_3850_5436_0.nii,91352
load_img,623.0343651771545,623.4235689640045,bigbrain_3080_5436_4865.nii,91286
increment_data,678.0118033885956,678.6846060752869,bigbrain_3080_5436_4865.nii,91286
save_incremented,682.1436758041382,758.3264734745026,bigbrain_3080_5436_4865.nii,91286
load_img,7766.413095235825,7767.341981649399,bigbrain_6160_4228_4865.nii,91316
increment_data,7790.816191673279,7796.126952886581,bigbrain_6160_4228_4865.nii,91316
save_incremented,7827.269825696945,7894.858258485794,bigbrain_6160_4228_4865.nii,91316
load_img,8003.370609760284,8003.761137723923,bigbrain_770_4832_2085.nii,91325
increment_data,8044.98887014389,8046.993731975555,bigbrain_770_4832_2085.nii,91325
save_incremented,8047.048117637634,8142.651505470276,bigbrain_770_4832_2085.nii,91325
load_img,2272.5401096343994,2273.036646604538,bigbrain_3850_1812_2780.nii,91307
increment_data,2320.7401571273804,2321.6809344291687,bigbrain_3850_1812_2780.nii,91307
save_incremented,2340.4404015541077,2469.2384881973267,bigbrain_3850_1812_2780.nii,91307
load_img,6602.452839374542,6603.031200885773,bigbrain_2310_5436_6255.nii,91331
increment_data,6678.662277460098,6680.017137527466,bigbrain_2310_5436_6255.nii,91331
save_incremented,6693.637385129929,6789.0926077365875,bigbrain_2310_5436_6255.nii,91331
load_img,3658.3570280075073,3658.8582141399384,bigbrain_5390_2416_4865.nii,91325
increment_data,3664.5086212158203,3665.3653948307037,bigbrain_5390_2416_4865.nii,91325
save_incremented,3672.6316146850586,3767.8742084503174,bigbrain_5390_2416_4865.nii,91325
load_img,9084.783606052399,9085.211348772049,bigbrain_1540_4832_6255.nii,91343
increment_data,9127.58213853836,9135.304001569748,bigbrain_1540_4832_6255.nii,91343
save_incremented,9155.754338741302,9226.869754552841,bigbrain_1540_4832_6255.nii,91343
load_img,6337.674467325211,6338.578615903854,bigbrain_770_1208_3475.nii,91292
increment_data,6391.147248506546,6396.028157234192,bigbrain_770_1208_3475.nii,91292
save_incremented,6402.634843587875,6532.856409072876,bigbrain_770_1208_3475.nii,91292
load_img,1222.7995734214783,1223.1842904090881,bigbrain_6160_4832_6255.nii,91345
increment_data,1224.8092722892761,1225.9033992290497,bigbrain_6160_4832_6255.nii,91345
save_incremented,1232.3070192337036,1327.0804042816162,bigbrain_6160_4832_6255.nii,91345
load_img,4933.520770072937,4933.904707193375,bigbrain_6930_4228_0.nii,91301
increment_data,4985.78479218483,4995.208324432373,bigbrain_6930_4228_0.nii,91301
save_incremented,5007.731273651123,5066.073311090469,bigbrain_6930_4228_0.nii,91301
load_img,6336.258355379105,6337.16398358345,bigbrain_6930_1208_1390.nii,91355
increment_data,6388.390699386597,6393.801237344742,bigbrain_6930_1208_1390.nii,91355
save_incremented,6394.182562589645,6461.905074357986,bigbrain_6930_1208_1390.nii,91355
load_img,2602.3744118213654,2602.852128982544,bigbrain_3080_0_3475.nii,91349
increment_data,2615.664406776428,2619.605363368988,bigbrain_3080_0_3475.nii,91349
save_incremented,2653.5011324882507,2729.333739757538,bigbrain_3080_0_3475.nii,91349
load_img,8569.553102970123,8569.951747894287,bigbrain_0_4228_695.nii,91307
increment_data,8605.33186340332,8607.485528469086,bigbrain_0_4228_695.nii,91307
save_incremented,8608.031754016876,8700.84686923027,bigbrain_0_4228_695.nii,91307
load_img,8281.326537847519,8282.04034948349,bigbrain_3080_3020_4170.nii,91313
increment_data,8314.198401212692,8319.87151503563,bigbrain_3080_3020_4170.nii,91313
save_incremented,8325.140416383743,8423.968638896942,bigbrain_3080_3020_4170.nii,91313
load_img,329.62820053100586,330.01054334640503,bigbrain_2310_2416_0.nii,91319
increment_data,385.06270265579224,402.02344727516174,bigbrain_2310_2416_0.nii,91319
save_incremented,413.6861500740051,467.90209698677063,bigbrain_2310_2416_0.nii,91319
load_img,7211.529965877533,7212.718848466873,bigbrain_4620_0_0.nii,91355
increment_data,7228.242222070694,7237.172797679901,bigbrain_4620_0_0.nii,91355
save_incremented,7271.670145273209,7346.389896392822,bigbrain_4620_0_0.nii,91355
load_img,7976.1293778419495,7976.513887643814,bigbrain_6160_4832_1390.nii,91310
increment_data,8037.1860435009,8039.357340335846,bigbrain_6160_4832_1390.nii,91310
save_incremented,8046.845710039139,8145.072464227676,bigbrain_6160_4832_1390.nii,91310
load_img,582.43425822258,582.8182764053345,bigbrain_2310_0_695.nii,91295
increment_data,637.223546743393,652.6182162761688,bigbrain_2310_0_695.nii,91295
save_incremented,678.0099203586578,737.333747625351,bigbrain_2310_0_695.nii,91295
load_img,7483.831584692001,7484.640248298645,bigbrain_3850_4832_5560.nii,91345
increment_data,7488.782205581665,7490.937592744827,bigbrain_3850_4832_5560.nii,91345
save_incremented,7511.872711420059,7616.866699695587,bigbrain_3850_4832_5560.nii,91345
load_img,6933.85111784935,6934.603903770447,bigbrain_3850_1208_695.nii,91331
increment_data,6934.686851024628,6937.222767829895,bigbrain_3850_1208_695.nii,91331
save_incremented,6939.603836297989,7014.439711093903,bigbrain_3850_1208_695.nii,91331
load_img,8576.281242847443,8576.951811552048,bigbrain_1540_2416_6255.nii,91328
increment_data,8605.473602771759,8608.240787506104,bigbrain_1540_2416_6255.nii,91328
save_incremented,8624.920191049576,8738.396452903748,bigbrain_1540_2416_6255.nii,91328
load_img,1496.8798921108246,1497.274522781372,bigbrain_2310_2416_2085.nii,91298
increment_data,1499.3787803649902,1500.1674783229828,bigbrain_2310_2416_2085.nii,91298
save_incremented,1522.0430495738983,1629.4731640815735,bigbrain_2310_2416_2085.nii,91298
load_img,6926.521572589874,6926.996737957001,bigbrain_5390_1208_1390.nii,91295
increment_data,6934.678929805756,6937.075385570526,bigbrain_5390_1208_1390.nii,91295
save_incremented,6943.471622943878,7031.430912733078,bigbrain_5390_1208_1390.nii,91295
load_img,7211.9715876579285,7213.057242393494,bigbrain_6160_3624_4865.nii,91325
increment_data,7264.510950803757,7267.456090211868,bigbrain_6160_3624_4865.nii,91325
save_incremented,7279.869692802429,7353.8013434410095,bigbrain_6160_3624_4865.nii,91325
load_img,4739.547444820404,4739.935435295105,bigbrain_6930_1208_0.nii,91340
increment_data,4740.906292915344,4741.67444896698,bigbrain_6930_1208_0.nii,91340
save_incremented,4758.6684653759,4828.942540884018,bigbrain_6930_1208_0.nii,91340
load_img,3660.6731536388397,3661.0714213848114,bigbrain_5390_5436_2780.nii,91310
increment_data,3664.784742832184,3665.5753841400146,bigbrain_5390_5436_2780.nii,91310
save_incremented,3672.777494907379,3771.12309551239,bigbrain_5390_5436_2780.nii,91310
load_img,10247.173179864883,10247.696922540665,bigbrain_5390_0_4865.nii,91319
increment_data,10247.896627664566,10250.601475000381,bigbrain_5390_0_4865.nii,91319
save_incremented,10254.840342760086,10310.775707483292,bigbrain_5390_0_4865.nii,91319
load_img,1438.2938504219055,1438.729766368866,bigbrain_1540_1812_6255.nii,91322
increment_data,1499.3513524532318,1500.1376404762268,bigbrain_1540_1812_6255.nii,91322
save_incremented,1520.580919265747,1620.2551140785217,bigbrain_1540_1812_6255.nii,91322
load_img,10152.043120384216,10152.516672611237,bigbrain_770_1208_6255.nii,91313
increment_data,10202.029443264008,10225.2676653862,bigbrain_770_1208_6255.nii,91313
save_incremented,10247.793376684189,10287.095396280289,bigbrain_770_1208_6255.nii,91313
load_img,681.8210587501526,682.2632787227631,bigbrain_6160_1812_695.nii,91325
increment_data,718.5161290168762,725.4562692642212,bigbrain_6160_1812_695.nii,91325
save_incremented,737.0307242870331,815.4604904651642,bigbrain_6160_1812_695.nii,91325
load_img,4390.6167941093445,4391.008932590485,bigbrain_6930_3624_695.nii,91316
increment_data,4450.612099647522,4456.411269426346,bigbrain_6930_3624_695.nii,91316
save_incremented,4467.58505654335,4509.634529352188,bigbrain_6930_3624_695.nii,91316
load_img,7211.588457584381,7212.91702246666,bigbrain_0_4228_1390.nii,91345
increment_data,7241.674792289734,7255.883102655411,bigbrain_0_4228_1390.nii,91345
save_incremented,7263.703503608704,7339.12347984314,bigbrain_0_4228_1390.nii,91345
load_img,5774.0792825222015,5774.594454526901,bigbrain_4620_3020_4170.nii,91316
increment_data,5828.215457677841,5833.109051465988,bigbrain_4620_3020_4170.nii,91316
save_incremented,5842.129044055939,5887.332008600235,bigbrain_4620_3020_4170.nii,91316
load_img,1773.2672109603882,1773.6668949127197,bigbrain_5390_2416_2780.nii,91319
increment_data,1829.2045948505402,1837.2178466320038,bigbrain_5390_2416_2780.nii,91319
save_incremented,1845.4971916675568,1937.2995007038116,bigbrain_5390_2416_2780.nii,91319
load_img,145.66268062591553,146.17164397239685,bigbrain_2310_604_2780.nii,91334
increment_data,187.13056540489197,189.32868313789368,bigbrain_2310_604_2780.nii,91334
save_incremented,205.31171894073486,286.93376207351685,bigbrain_2310_604_2780.nii,91334
load_img,1165.8600566387177,1166.2450001239777,bigbrain_770_5436_2085.nii,91287
increment_data,1224.7209050655365,1225.6189556121826,bigbrain_770_5436_2085.nii,91287
save_incremented,1225.6223385334015,1297.0648448467255,bigbrain_770_5436_2085.nii,91287
load_img,4677.822288990021,4678.209277629852,bigbrain_4620_3020_1390.nii,91345
increment_data,4740.4347014427185,4741.548495292664,bigbrain_4620_3020_1390.nii,91345
save_incremented,4754.640261173248,4823.144114971161,bigbrain_4620_3020_1390.nii,91345
load_img,4456.084447145462,4456.472435235977,bigbrain_6160_2416_4170.nii,91313
increment_data,4467.59382557869,4468.51665520668,bigbrain_6160_2416_4170.nii,91313
save_incremented,4478.682402610779,4587.204139471054,bigbrain_6160_2416_4170.nii,91313
load_img,5286.841689825058,5288.190978765488,bigbrain_3080_4228_695.nii,91310
increment_data,5356.060004711151,5360.19221830368,bigbrain_3080_4228_695.nii,91310
save_incremented,5368.206631422043,5456.439699888229,bigbrain_3080_4228_695.nii,91310
load_img,3539.917545557022,3540.319369316101,bigbrain_770_4832_4865.nii,91352
increment_data,3578.5307936668396,3598.5864992141724,bigbrain_770_4832_4865.nii,91352
save_incremented,3618.007159471512,3662.571256875992,bigbrain_770_4832_4865.nii,91352
load_img,6936.441269397736,6937.330276012421,bigbrain_0_3624_6255.nii,91340
increment_data,6951.010600090027,6957.045218229294,bigbrain_0_3624_6255.nii,91340
save_incremented,6990.216866493225,7070.875358819962,bigbrain_0_3624_6255.nii,91340
load_img,9831.111198186874,9831.49837422371,bigbrain_0_4832_1390.nii,91316
increment_data,9833.182927131653,9834.06993842125,bigbrain_0_4832_1390.nii,91316
save_incremented,9834.751343488693,9846.769763469696,bigbrain_0_4832_1390.nii,91316
load_img,9427.413870811462,9428.360646486282,bigbrain_770_3020_0.nii,91345
increment_data,9446.044502973557,9454.283746957779,bigbrain_770_3020_0.nii,91345
save_incremented,9466.087178468704,9569.376096487045,bigbrain_770_3020_0.nii,91345
load_img,9622.884159564972,9623.271487474442,bigbrain_2310_5436_2085.nii,91316
increment_data,9662.714376688004,9668.21432518959,bigbrain_2310_5436_2085.nii,91316
save_incremented,9696.525599718094,9712.174727201462,bigbrain_2310_5436_2085.nii,91316
load_img,6042.97018456459,6043.776824235916,bigbrain_1540_3020_4865.nii,91328
increment_data,6112.0540454387665,6115.589856386185,bigbrain_1540_3020_4865.nii,91328
save_incremented,6116.149831056595,6204.4380033016205,bigbrain_1540_3020_4865.nii,91328
load_img,1437.08900308609,1437.6924540996552,bigbrain_1540_0_0.nii,91334
increment_data,1445.8239119052887,1449.677812576294,bigbrain_1540_0_0.nii,91334
save_incremented,1499.3579595088959,1563.5378286838531,bigbrain_1540_0_0.nii,91334
load_img,6936.409030914307,6937.638122558594,bigbrain_6160_3020_4865.nii,91345
increment_data,6964.234630346298,6972.445180416107,bigbrain_6160_3020_4865.nii,91345
save_incremented,6998.354071140289,7077.790305614471,bigbrain_6160_3020_4865.nii,91345
load_img,6601.987132310867,6602.495025396347,bigbrain_1540_2416_2780.nii,91286
increment_data,6678.6573922634125,6679.915365695953,bigbrain_1540_2416_2780.nii,91286
save_incremented,6692.844797372818,6785.953169107437,bigbrain_1540_2416_2780.nii,91286
load_img,3920.0359060764313,3920.471364736557,bigbrain_4620_0_2085.nii,91307
increment_data,3933.1947870254517,3936.671063184738,bigbrain_4620_0_2085.nii,91307
save_incremented,3956.9430737495422,4053.997225046158,bigbrain_4620_0_2085.nii,91307
load_img,145.49583458900452,145.95101618766785,bigbrain_0_4228_4865.nii,91307
increment_data,153.8511941432953,157.88575434684753,bigbrain_0_4228_4865.nii,91307
save_incremented,174.00630569458008,219.09419918060303,bigbrain_0_4228_4865.nii,91307
load_img,5565.962085008621,5566.663149595261,bigbrain_3080_3624_1390.nii,91340
increment_data,5599.537951469421,5608.918278694153,bigbrain_3080_3624_1390.nii,91340
save_incremented,5628.458311319351,5718.835160017014,bigbrain_3080_3624_1390.nii,91340
load_img,8265.583245038986,8265.97680068016,bigbrain_1540_604_6255.nii,91325
increment_data,8289.632968902588,8293.32636141777,bigbrain_1540_604_6255.nii,91325
save_incremented,8325.119353294373,8423.496294021606,bigbrain_1540_604_6255.nii,91325
load_img,4453.553585290909,4453.932746171951,bigbrain_3850_1208_0.nii,91307
increment_data,4467.588886499405,4468.491897821426,bigbrain_3850_1208_0.nii,91307
save_incremented,4476.855352163315,4573.508892774582,bigbrain_3850_1208_0.nii,91307
load_img,8827.4646089077,8827.851029872894,bigbrain_2310_1812_5560.nii,91307
increment_data,8863.45458483696,8864.659959554672,bigbrain_2310_1812_5560.nii,91307
save_incremented,8883.171958446503,9025.746483325958,bigbrain_2310_1812_5560.nii,91307
load_img,2833.232642173767,2833.6238527297974,bigbrain_3850_5436_5560.nii,91343
increment_data,2851.1470086574554,2852.0999224185944,bigbrain_3850_5436_5560.nii,91343
save_incremented,2862.5410056114197,2940.957824230194,bigbrain_3850_5436_5560.nii,91343
load_img,951.468184709549,951.9282999038696,bigbrain_1540_3624_0.nii,91298
increment_data,962.6128313541412,967.3155963420868,bigbrain_1540_3624_0.nii,91298
save_incremented,976.5363314151764,1088.3119144439697,bigbrain_1540_3624_0.nii,91298
load_img,145.51406860351562,145.97066569328308,bigbrain_2310_1208_0.nii,91286
increment_data,159.3232421875,163.1871120929718,bigbrain_2310_1208_0.nii,91286
save_incremented,183.64015436172485,222.67208528518677,bigbrain_2310_1208_0.nii,91286
load_img,5836.0594980716705,5836.680871248245,bigbrain_0_2416_695.nii,91298
increment_data,5842.276442289352,5844.163491010666,bigbrain_0_2416_695.nii,91298
save_incremented,5862.727342128754,5983.833367109299,bigbrain_0_2416_695.nii,91298
load_img,4195.71874833107,4196.165748596191,bigbrain_5390_3624_5560.nii,91287
increment_data,4196.651117563248,4197.463848829269,bigbrain_5390_3624_5560.nii,91287
save_incremented,4206.296418428421,4323.996283054352,bigbrain_5390_3624_5560.nii,91287
load_img,3140.007889986038,3140.4228529930115,bigbrain_6160_4228_695.nii,91313
increment_data,3142.6484689712524,3143.4706666469574,bigbrain_6160_4228_695.nii,91313
save_incremented,3156.2610161304474,3259.1342511177063,bigbrain_6160_4228_695.nii,91313
load_img,6679.938485860825,6680.522506713867,bigbrain_4620_1208_695.nii,91334
increment_data,6686.085475206375,6688.657745838165,bigbrain_4620_1208_695.nii,91334
save_incremented,6698.233775854111,6794.416257858276,bigbrain_4620_1208_695.nii,91334
load_img,2319.157709121704,2319.5436792373657,bigbrain_1540_3020_3475.nii,91328
increment_data,2320.7660715579987,2321.6924591064453,bigbrain_1540_3020_3475.nii,91328
save_incremented,2342.329741001129,2448.2651393413544,bigbrain_1540_3020_3475.nii,91328
load_img,5282.710037469864,5283.2995262146,bigbrain_770_4228_2085.nii,91286
increment_data,5285.372018098831,5286.760417222977,bigbrain_770_4228_2085.nii,91286
save_incremented,5286.763874769211,5374.080492258072,bigbrain_770_4228_2085.nii,91286
load_img,5565.716621637344,5566.3292944431305,bigbrain_5390_1208_695.nii,91298
increment_data,5586.088236570358,5594.2988266944885,bigbrain_5390_1208_695.nii,91298
save_incremented,5621.451044797897,5711.636345624924,bigbrain_5390_1208_695.nii,91298
load_img,951.1047685146332,951.6538717746735,bigbrain_0_604_3475.nii,91343
increment_data,951.6625828742981,952.4095015525818,bigbrain_0_604_3475.nii,91343
save_incremented,963.3666548728943,1075.429675102234,bigbrain_0_604_3475.nii,91343
load_img,681.8206899166107,682.2300536632538,bigbrain_1540_1208_4170.nii,91313
increment_data,710.7093775272369,721.6224918365479,bigbrain_1540_1208_4170.nii,91313
save_incremented,735.0474786758423,816.4216873645782,bigbrain_1540_1208_4170.nii,91313
load_img,6922.5311415195465,6923.411437034607,bigbrain_4620_1812_2085.nii,91343
increment_data,6934.679438829422,6937.264743566513,bigbrain_4620_1812_2085.nii,91343
save_incremented,6942.250729084015,7026.879819869995,bigbrain_4620_1812_2085.nii,91343
load_img,2260.8230922222137,2261.2106058597565,bigbrain_6930_5436_695.nii,91343
increment_data,2308.987383365631,2315.8411004543304,bigbrain_6930_5436_695.nii,91343
save_incremented,2320.752538919449,2408.3142786026,bigbrain_6930_5436_695.nii,91343
load_img,7211.569300413132,7212.468906164169,bigbrain_0_604_5560.nii,91322
increment_data,7219.035204410553,7223.918251991272,bigbrain_0_604_5560.nii,91322
save_incremented,7268.09885430336,7342.349969625473,bigbrain_0_604_5560.nii,91322
load_img,6679.915341377258,6680.555634498596,bigbrain_3080_2416_4170.nii,91298
increment_data,6693.172001838684,6696.365844249725,bigbrain_3080_2416_4170.nii,91298
save_incremented,6700.285437822342,6799.453318595886,bigbrain_3080_2416_4170.nii,91298
load_img,9419.825287818909,9420.532825231552,bigbrain_4620_604_695.nii,91355
increment_data,9426.344510793686,9428.485128164291,bigbrain_4620_604_695.nii,91355
save_incremented,9435.293356180191,9544.788590192795,bigbrain_4620_604_695.nii,91355
load_img,10250.484077215195,10251.320357322693,bigbrain_4620_1812_4865.nii,91345
increment_data,10280.92939376831,10284.125366210938,bigbrain_4620_1812_4865.nii,91345
save_incremented,10304.49820113182,10387.83587884903,bigbrain_4620_1812_4865.nii,91345
load_img,1773.0930752754211,1773.492743730545,bigbrain_6930_4832_0.nii,91355
increment_data,1815.8459160327911,1825.4942893981934,bigbrain_6930_4832_0.nii,91355
save_incremented,1839.8423840999603,1919.432846069336,bigbrain_6930_4832_0.nii,91355
load_img,5773.99254488945,5774.452049732208,bigbrain_6160_2416_2085.nii,91313
