driver_program,0,3792.2714579105377,/home/users/vhayots/spark-1570922414-isilonAD_1it_96cpus_0delay_npc_em-2,allfiles
increment_data,776.3981409072876,782.6019780635834,bigbrain_0_4228_2780.nii,161636
save_incremented,881.4411880970001,999.4793047904968,bigbrain_0_4228_2780.nii,161636
load_img,2472.608719110489,2473.7311038970947,bigbrain_0_0_5560.nii,161562
increment_data,2581.6399178504944,2582.655184984207,bigbrain_0_0_5560.nii,161562
save_incremented,2655.1316237449646,2709.1336348056793,bigbrain_0_0_5560.nii,161562
load_img,395.11525321006775,395.1206068992615,bigbrain_0_1208_695.nii,161535
increment_data,449.7799422740936,451.91788816452026,bigbrain_0_1208_695.nii,161535
save_incremented,509.49225902557373,559.1697809696198,bigbrain_0_1208_695.nii,161535
load_img,2823.4833064079285,2824.2855303287506,bigbrain_0_3020_4170.nii,161485
increment_data,2955.789808511734,2958.4615545272827,bigbrain_0_3020_4170.nii,161485
save_incremented,3035.133012533188,3083.3258185386658,bigbrain_0_3020_4170.nii,161485
load_img,1970.7032964229584,1973.7703745365143,bigbrain_0_1208_3475.nii,161603
increment_data,2098.9605860710144,2143.099502325058,bigbrain_0_1208_3475.nii,161603
save_incremented,2223.22771191597,2255.6915657520294,bigbrain_0_1208_3475.nii,161603
load_img,3367.237963438034,3367.242340564728,bigbrain_0_4228_4170.nii,161641
increment_data,3427.1130578517914,3429.333160638809,bigbrain_0_4228_4170.nii,161641
save_incremented,3480.901537179947,3578.9758241176605,bigbrain_0_4228_4170.nii,161641
load_img,3225.4529614448547,3228.5459637641907,bigbrain_0_0_1390.nii,161594
increment_data,3336.9951672554016,3338.162454843521,bigbrain_0_0_1390.nii,161594
save_incremented,3405.850594997406,3463.2511510849,bigbrain_0_0_1390.nii,161594
load_img,3027.1378927230835,3027.1421086788177,bigbrain_0_2416_3475.nii,161672
increment_data,3124.730251789093,3126.7971024513245,bigbrain_0_2416_3475.nii,161672
save_incremented,3236.762501478195,3301.6743018627167,bigbrain_0_2416_3475.nii,161672
load_img,1814.495789051056,1815.1494135856628,bigbrain_0_1208_0.nii,161417
increment_data,1872.8780100345612,1873.7374274730682,bigbrain_0_1208_0.nii,161417
save_incremented,1966.3303501605988,2040.2706978321075,bigbrain_0_1208_0.nii,161417
load_img,2498.6544098854065,2499.431700229645,bigbrain_0_1812_5560.nii,161589
increment_data,2591.5888068675995,2592.4725625514984,bigbrain_0_1812_5560.nii,161589
save_incremented,2673.3225219249725,2718.3481323719025,bigbrain_0_1812_5560.nii,161589
load_img,536.7908895015717,557.542412519455,bigbrain_0_1812_4865.nii,161400
increment_data,695.0779995918274,696.5036449432373,bigbrain_0_1812_4865.nii,161400
save_incremented,742.0479850769043,781.0294322967529,bigbrain_0_1812_4865.nii,161400
load_img,74.69746160507202,77.57526135444641,bigbrain_0_4228_6255.nii,161523
increment_data,110.62506318092346,111.3981831073761,bigbrain_0_4228_6255.nii,161523
save_incremented,136.335688829422,223.29267144203186,bigbrain_0_4228_6255.nii,161523
load_img,1565.2329432964325,1565.2381722927094,bigbrain_0_3020_695.nii,161472
increment_data,1653.1875581741333,1791.356243133545,bigbrain_0_3020_695.nii,161472
save_incremented,1847.990894794464,1917.124015569687,bigbrain_0_3020_695.nii,161472
load_img,2311.0142993927,2311.021691799164,bigbrain_0_3020_5560.nii,161332
increment_data,2432.045766353607,2435.4246497154236,bigbrain_0_3020_5560.nii,161332
save_incremented,2555.163485765457,2608.8755416870117,bigbrain_0_3020_5560.nii,161332
load_img,2770.8921961784363,2771.8005723953247,bigbrain_0_2416_3475.nii,161498
increment_data,2888.9740829467773,2890.76650595665,bigbrain_0_2416_3475.nii,161498
save_incremented,2985.443533182144,3028.7171244621277,bigbrain_0_2416_3475.nii,161498
load_img,72.11228537559509,72.11597156524658,bigbrain_0_3624_695.nii,161554
increment_data,107.99065089225769,108.66858339309692,bigbrain_0_3624_695.nii,161554
save_incremented,135.07013535499573,300.9497094154358,bigbrain_0_3624_695.nii,161554
load_img,1869.098709344864,1869.6399805545807,bigbrain_0_2416_4170.nii,161584
increment_data,1949.9671325683594,1951.8620693683624,bigbrain_0_2416_4170.nii,161584
save_incremented,2073.2003350257874,2150.5058240890503,bigbrain_0_2416_4170.nii,161584
load_img,2990.917354822159,2990.9216117858887,bigbrain_0_3020_0.nii,161312
increment_data,3069.869635820389,3071.9888286590576,bigbrain_0_3020_0.nii,161312
save_incremented,3180.6525189876556,3243.4375586509705,bigbrain_0_3020_0.nii,161312
load_img,1708.7563970088959,1708.7614922523499,bigbrain_0_2416_6255.nii,161476
increment_data,1800.6016595363617,1801.8708181381226,bigbrain_0_2416_6255.nii,161476
save_incremented,1866.1280283927917,1956.2650918960571,bigbrain_0_2416_6255.nii,161476
load_img,2429.1737775802612,2429.1788578033447,bigbrain_0_1208_1390.nii,161618
increment_data,2553.7820789813995,2555.7332303524017,bigbrain_0_1208_1390.nii,161618
save_incremented,2640.703400373459,2691.7912034988403,bigbrain_0_1208_1390.nii,161618
load_img,3752.7522683143616,3753.452712059021,bigbrain_0_3020_5560.nii,161288
increment_data,3753.9512979984283,3754.7675366401672,bigbrain_0_3020_5560.nii,161288
save_incremented,3755.05219912529,3773.799426317215,bigbrain_0_3020_5560.nii,161288
load_img,3616.198125600815,3616.9701447486877,bigbrain_0_3020_3475.nii,161603
increment_data,3617.4508032798767,3618.431894302368,bigbrain_0_3020_3475.nii,161603
save_incremented,3619.0371553897858,3644.8356232643127,bigbrain_0_3020_3475.nii,161603
load_img,2606.7347927093506,2606.739649772644,bigbrain_0_0_4865.nii,161464
increment_data,2687.3593780994415,2689.7405259609222,bigbrain_0_0_4865.nii,161464
save_incremented,2816.8735868930817,2904.717502593994,bigbrain_0_0_4865.nii,161464
load_img,762.6839151382446,763.1752786636353,bigbrain_0_0_2780.nii,161468
increment_data,884.072550535202,889.3320336341858,bigbrain_0_0_2780.nii,161468
save_incremented,1016.1256744861603,1068.9722504615784,bigbrain_0_0_2780.nii,161468
load_img,1757.9583523273468,1757.9628791809082,bigbrain_0_2416_6255.nii,161566
increment_data,1830.148244857788,1831.4238004684448,bigbrain_0_2416_6255.nii,161566
save_incremented,1903.1365156173706,2022.3941540718079,bigbrain_0_2416_6255.nii,161566
load_img,738.7985837459564,738.8033616542816,bigbrain_0_1208_2780.nii,161545
increment_data,805.5352084636688,806.9813868999481,bigbrain_0_1208_2780.nii,161545
save_incremented,925.6113927364349,991.131917476654,bigbrain_0_1208_2780.nii,161545
load_img,453.17861771583557,453.18446946144104,bigbrain_0_1812_4170.nii,161662
increment_data,514.5664958953857,516.4412717819214,bigbrain_0_1812_4170.nii,161662
save_incremented,626.9960129261017,708.7890799045563,bigbrain_0_1812_4170.nii,161662
load_img,1801.7098364830017,1801.712702035904,bigbrain_0_1208_0.nii,161444
increment_data,1867.136574268341,1868.1297843456268,bigbrain_0_1208_0.nii,161444
save_incremented,1942.5831418037415,2022.5437741279602,bigbrain_0_1208_0.nii,161444
load_img,1831.013171672821,1831.0172543525696,bigbrain_0_3020_695.nii,161614
increment_data,1900.2024676799774,1903.5820684432983,bigbrain_0_3020_695.nii,161614
save_incremented,2001.3645129203796,2117.810299873352,bigbrain_0_3020_695.nii,161614
load_img,58.84616780281067,61.0780770778656,bigbrain_0_3624_695.nii,161435
increment_data,101.55922889709473,102.32782697677612,bigbrain_0_3624_695.nii,161435
save_incremented,133.46812677383423,261.4098014831543,bigbrain_0_3624_695.nii,161435
load_img,1421.5877804756165,1421.971760749817,bigbrain_0_2416_0.nii,161545
increment_data,1483.6068818569183,1485.8152141571045,bigbrain_0_2416_0.nii,161545
save_incremented,1557.4877383708954,1601.9344067573547,bigbrain_0_2416_0.nii,161545
load_img,1752.6844418048859,1753.0758035182953,bigbrain_0_2416_6255.nii,161512
increment_data,1827.50009059906,1828.8120181560516,bigbrain_0_2416_6255.nii,161512
save_incremented,1897.9044103622437,1995.235056400299,bigbrain_0_2416_6255.nii,161512
load_img,2789.110939025879,2789.115134239197,bigbrain_0_3020_4170.nii,161535
increment_data,2904.3489525318146,2906.1443943977356,bigbrain_0_3020_4170.nii,161535
save_incremented,3001.388181209564,3048.5699434280396,bigbrain_0_3020_4170.nii,161535
load_img,2214.700138092041,2214.7071318626404,bigbrain_0_3624_3475.nii,161279
increment_data,2280.58509850502,2282.085558652878,bigbrain_0_3624_3475.nii,161279
save_incremented,2392.6062602996826,2600.6186532974243,bigbrain_0_3624_3475.nii,161279
load_img,79.2298812866211,80.78431701660156,bigbrain_0_3020_2780.nii,161618
increment_data,117.73746037483215,118.7075035572052,bigbrain_0_3020_2780.nii,161618
save_incremented,197.90209984779358,361.20496010780334,bigbrain_0_3020_2780.nii,161618
load_img,721.999929189682,725.2693784236908,bigbrain_0_1208_4170.nii,161485
increment_data,757.1860156059265,758.0281653404236,bigbrain_0_1208_4170.nii,161485
save_incremented,852.0728306770325,924.7190866470337,bigbrain_0_1208_4170.nii,161485
load_img,3063.798869371414,3064.2231636047363,bigbrain_0_0_1390.nii,161406
increment_data,3175.3350744247437,3176.652265548706,bigbrain_0_0_1390.nii,161406
save_incremented,3291.3857550621033,3354.1501338481903,bigbrain_0_0_1390.nii,161406
load_img,2972.9293627738953,2973.197867870331,bigbrain_0_3020_1390.nii,161666
increment_data,3047.9135999679565,3048.695275068283,bigbrain_0_3020_1390.nii,161666
save_incremented,3143.358274459839,3261.907547712326,bigbrain_0_3020_1390.nii,161666
load_img,3497.664167881012,3518.1653237342834,bigbrain_0_2416_5560.nii,161570
increment_data,3524.319729089737,3528.446393966675,bigbrain_0_2416_5560.nii,161570
save_incremented,3531.720155477524,3597.563899755478,bigbrain_0_2416_5560.nii,161570
load_img,2549.7040770053864,2550.309867620468,bigbrain_0_0_5560.nii,161512
increment_data,2639.136384487152,2640.9598064422607,bigbrain_0_0_5560.nii,161512
save_incremented,2738.133292198181,2795.494883775711,bigbrain_0_0_5560.nii,161512
load_img,3003.2415022850037,3003.7774550914764,bigbrain_0_2416_3475.nii,161607
increment_data,3077.1471724510193,3078.663936138153,bigbrain_0_2416_3475.nii,161607
save_incremented,3181.6681628227234,3250.416666030884,bigbrain_0_2416_3475.nii,161607
load_img,1059.0424234867096,1059.04856300354,bigbrain_0_4228_2085.nii,161691
increment_data,1110.8174777030945,1112.2830510139465,bigbrain_0_4228_2085.nii,161691
save_incremented,1219.127475976944,1398.8669402599335,bigbrain_0_4228_2085.nii,161691
load_img,72.11241364479065,72.11604928970337,bigbrain_0_4228_4865.nii,161505
increment_data,108.35598158836365,109.22844791412354,bigbrain_0_4228_4865.nii,161505
save_incremented,135.2127993106842,269.09923696517944,bigbrain_0_4228_4865.nii,161505
load_img,3243.1419594287872,3243.1459329128265,bigbrain_0_0_1390.nii,161468
increment_data,3343.9540886878967,3345.5688779354095,bigbrain_0_0_1390.nii,161468
save_incremented,3408.8606338500977,3464.495879650116,bigbrain_0_0_1390.nii,161468
load_img,2808.5423696041107,2808.546865463257,bigbrain_0_3020_0.nii,161297
increment_data,2937.848463535309,2939.377299785614,bigbrain_0_3020_0.nii,161297
save_incremented,3015.5546984672546,3106.5866508483887,bigbrain_0_3020_0.nii,161297
load_img,2122.7538640499115,2124.736927986145,bigbrain_0_3624_3475.nii,161435
increment_data,2216.271819114685,2217.093894004822,bigbrain_0_3624_3475.nii,161435
save_incremented,2284.437352657318,2391.995441675186,bigbrain_0_3624_3475.nii,161435
load_img,2215.490975856781,2215.7263400554657,bigbrain_0_3624_2085.nii,161345
increment_data,2282.918315887451,2284.0348403453827,bigbrain_0_3624_2085.nii,161345
save_incremented,2388.8113152980804,2499.4276192188263,bigbrain_0_3624_2085.nii,161345
load_img,853.2811172008514,853.2864170074463,bigbrain_0_4228_0.nii,161337
increment_data,964.0870494842529,968.1017849445343,bigbrain_0_4228_0.nii,161337
save_incremented,1066.1918256282806,1113.4172377586365,bigbrain_0_4228_0.nii,161337
load_img,2725.751711845398,2725.758492231369,bigbrain_0_0_4865.nii,161570
increment_data,2853.7270681858063,2877.640544652939,bigbrain_0_0_4865.nii,161570
save_incremented,2974.8151540756226,3025.7415902614594,bigbrain_0_0_4865.nii,161570
load_img,215.5067138671875,215.51313638687134,bigbrain_0_3624_4865.nii,161324
increment_data,275.71665811538696,277.21153378486633,bigbrain_0_3624_4865.nii,161324
save_incremented,367.00403904914856,466.53051924705505,bigbrain_0_3624_4865.nii,161324
load_img,12.64815640449524,18.391605138778687,bigbrain_0_3624_695.nii,161288
increment_data,40.55904173851013,52.686617612838745,bigbrain_0_3624_695.nii,161288
save_incremented,73.11777663230896,107.26010370254517,bigbrain_0_3624_695.nii,161288
load_img,1904.9477632045746,1905.4693160057068,bigbrain_0_2416_4170.nii,161400
increment_data,2006.6961209774017,2009.0336241722107,bigbrain_0_2416_4170.nii,161400
save_incremented,2137.3902611732483,2217.068669319153,bigbrain_0_2416_4170.nii,161400
load_img,2611.172851085663,2611.4229805469513,bigbrain_0_0_695.nii,161309
increment_data,2693.8046147823334,2696.05691075325,bigbrain_0_0_695.nii,161309
save_incremented,2829.103489637375,2882.882212162018,bigbrain_0_0_695.nii,161309
load_img,2161.608390569687,2162.5266394615173,bigbrain_0_2416_1390.nii,161468
increment_data,2236.9760670661926,2238.6403398513794,bigbrain_0_2416_1390.nii,161468
save_incremented,2325.716049671173,2391.680239200592,bigbrain_0_2416_1390.nii,161468
load_img,1450.1633064746857,1450.347261428833,bigbrain_0_1208_6255.nii,161468
increment_data,1524.59827542305,1527.9766314029694,bigbrain_0_1208_6255.nii,161468
save_incremented,1605.1059453487396,1709.5569236278534,bigbrain_0_1208_6255.nii,161468
load_img,1599.3485929965973,1607.112319946289,bigbrain_0_0_3475.nii,161489
increment_data,1665.9992413520813,1672.0041661262512,bigbrain_0_0_3475.nii,161489
save_incremented,1782.3620789051056,1822.870918750763,bigbrain_0_0_3475.nii,161489
load_img,3321.0338225364685,3321.037027835846,bigbrain_0_4228_4170.nii,161614
increment_data,3384.1680405139923,3385.8637356758118,bigbrain_0_4228_4170.nii,161614
save_incremented,3443.2003331184387,3554.275349378586,bigbrain_0_4228_4170.nii,161614
load_img,77.9825394153595,77.98676705360413,bigbrain_0_4228_4865.nii,161540
increment_data,117.37215375900269,118.73642349243164,bigbrain_0_4228_4865.nii,161540
save_incremented,198.46811246871948,316.2739100456238,bigbrain_0_4228_4865.nii,161540
load_img,3572.3091354370117,3573.9634940624237,bigbrain_0_4228_4865.nii,161288
increment_data,3575.4779765605927,3577.1543595790863,bigbrain_0_4228_4865.nii,161288
save_incremented,3578.5389409065247,3603.8041458129883,bigbrain_0_4228_4865.nii,161288
load_img,638.594633102417,656.2932624816895,bigbrain_0_3020_2085.nii,161371
increment_data,728.0143148899078,728.5690112113953,bigbrain_0_3020_2085.nii,161371
save_incremented,774.6999247074127,815.6206150054932,bigbrain_0_3020_2085.nii,161371
load_img,2767.286991596222,2780.027833223343,bigbrain_0_3020_0.nii,161603
increment_data,2899.4394311904907,2938.142622232437,bigbrain_0_3020_0.nii,161603
save_incremented,3013.891750574112,3051.588997364044,bigbrain_0_3020_0.nii,161603
load_img,3048.1961631774902,3049.070704460144,bigbrain_0_1812_1390.nii,161686
increment_data,3145.185089111328,3147.404386997223,bigbrain_0_1812_1390.nii,161686
save_incremented,3248.5292563438416,3356.220649957657,bigbrain_0_1812_1390.nii,161686
load_img,1012.296938419342,1012.3014941215515,bigbrain_0_4228_0.nii,161535
increment_data,1078.6173951625824,1079.7466089725494,bigbrain_0_4228_0.nii,161535
save_incremented,1160.345371723175,1212.2623045444489,bigbrain_0_4228_0.nii,161535
load_img,2606.2569913864136,2606.2614028453827,bigbrain_0_0_4865.nii,161288
increment_data,2683.104011297226,2684.8448343276978,bigbrain_0_0_4865.nii,161288
save_incremented,2813.8434960842133,2906.5223300457,bigbrain_0_0_4865.nii,161288
load_img,3203.08482503891,3203.088608264923,bigbrain_0_4228_4170.nii,161297
increment_data,3327.8176579475403,3329.728451013565,bigbrain_0_4228_4170.nii,161297
save_incremented,3401.3871970176697,3459.9459595680237,bigbrain_0_4228_4170.nii,161297
load_img,68.00196719169617,68.18319463729858,bigbrain_0_2416_2780.nii,161589
increment_data,107.53592467308044,108.20641684532166,bigbrain_0_2416_2780.nii,161589
save_incremented,134.83863186836243,317.2019386291504,bigbrain_0_2416_2780.nii,161589
load_img,2535.673702478409,2535.678323030472,bigbrain_0_0_4865.nii,161435
increment_data,2616.0379502773285,2622.8242616653442,bigbrain_0_0_4865.nii,161435
save_incremented,2710.683910369873,2763.3254306316376,bigbrain_0_0_4865.nii,161435
load_img,1197.8293118476868,1227.9665575027466,bigbrain_0_1208_2085.nii,161288
increment_data,1324.5672545433044,1509.868480682373,bigbrain_0_1208_2085.nii,161288
save_incremented,1588.4181056022644,1690.1191062927246,bigbrain_0_1208_2085.nii,161288
load_img,1882.4094796180725,1882.9046161174774,bigbrain_0_0_3475.nii,161440
increment_data,1974.278353691101,1983.4908709526062,bigbrain_0_0_3475.nii,161440
save_incremented,2101.735007762909,2169.5833225250244,bigbrain_0_0_3475.nii,161440
load_img,2226.463582754135,2226.7757329940796,bigbrain_0_2416_1390.nii,161624
increment_data,2309.3828115463257,2312.1433534622192,bigbrain_0_2416_1390.nii,161624
save_incremented,2430.086086034775,2495.1855342388153,bigbrain_0_2416_1390.nii,161624
load_img,508.40841841697693,509.2576961517334,bigbrain_0_1208_4865.nii,161624
increment_data,601.9394345283508,605.0790169239044,bigbrain_0_1208_4865.nii,161624
save_incremented,721.4791855812073,783.8267064094543,bigbrain_0_1208_4865.nii,161624
load_img,489.01275849342346,489.3907175064087,bigbrain_0_0_6255.nii,161678
increment_data,564.1764805316925,575.596871137619,bigbrain_0_0_6255.nii,161678
save_incremented,707.0620384216309,738.3049786090851,bigbrain_0_0_6255.nii,161678
load_img,2140.137491941452,2140.142071723938,bigbrain_0_2416_4170.nii,161566
increment_data,2220.9191842079163,2222.4491770267487,bigbrain_0_2416_4170.nii,161566
save_incremented,2295.478532075882,2447.9803862571716,bigbrain_0_2416_4170.nii,161566
load_img,2681.872293949127,2681.876298189163,bigbrain_0_3020_4170.nii,161505
increment_data,2807.931884288788,2809.205433368683,bigbrain_0_3020_4170.nii,161505
save_incremented,2937.3622610569,2977.562747478485,bigbrain_0_3020_4170.nii,161505
load_img,930.5891854763031,930.5946567058563,bigbrain_0_0_2780.nii,161551
increment_data,1045.0409543514252,1048.918228149414,bigbrain_0_0_2780.nii,161551
save_incremented,1108.2079441547394,1222.7194471359253,bigbrain_0_0_2780.nii,161551
load_img,3201.248964071274,3202.192946434021,bigbrain_0_4228_4170.nii,161523
increment_data,3326.2935724258423,3328.203675508499,bigbrain_0_4228_4170.nii,161523
save_incremented,3393.990259408951,3457.9670679569244,bigbrain_0_4228_4170.nii,161523
load_img,1821.7494966983795,1821.9282898902893,bigbrain_0_0_3475.nii,161430
increment_data,1878.3163645267487,1879.2236800193787,bigbrain_0_0_3475.nii,161430
save_incremented,1969.6473915576935,2072.512186050415,bigbrain_0_0_3475.nii,161430
load_img,2970.2197675704956,2970.2241361141205,bigbrain_0_3020_0.nii,161691
increment_data,3045.48814368248,3046.3055732250214,bigbrain_0_3020_0.nii,161691
save_incremented,3140.2704858779907,3243.0873165130615,bigbrain_0_3020_0.nii,161691
load_img,1249.52854514122,1250.7318885326385,bigbrain_0_2416_0.nii,161359
increment_data,1350.5772321224213,1354.5428318977356,bigbrain_0_2416_0.nii,161359
save_incremented,1440.2835500240326,1480.7886424064636,bigbrain_0_2416_0.nii,161359
load_img,2639.5462844371796,2641.6380693912506,bigbrain_0_3624_2780.nii,161363
increment_data,2746.418317079544,2749.5433251857758,bigbrain_0_3624_2780.nii,161363
save_incremented,2878.853796005249,3009.494558572769,bigbrain_0_3624_2780.nii,161363
load_img,120.81657028198242,121.58829998970032,bigbrain_0_1208_695.nii,161282
increment_data,205.48778820037842,239.94390487670898,bigbrain_0_1208_695.nii,161282
save_incremented,285.77374625205994,370.40046310424805,bigbrain_0_1208_695.nii,161282
load_img,1781.029069185257,1781.7263185977936,bigbrain_0_2416_2085.nii,161632
increment_data,1836.4911410808563,1837.095484495163,bigbrain_0_2416_2085.nii,161632
save_incremented,1914.1130867004395,2063.02836728096,bigbrain_0_2416_2085.nii,161632
