driver_program,0,9086.626090765,/home/users/vhayots/spark-1571375120-isilon_1it_25cpus_60sdelay_withpc-0,allfiles
increment_data,3812.661370277405,3871.962690591812,bigbrain_0_4832_4865.nii,132281
save_incremented,3885.2365086078644,3967.4550080299377,bigbrain_0_4832_4865.nii,132281
load_img,5726.291811466217,5747.004598140717,bigbrain_3850_4832_0.nii,132321
increment_data,5774.755278587341,5846.737760066986,bigbrain_3850_4832_0.nii,132321
save_incremented,5860.05704665184,5951.681300640106,bigbrain_3850_4832_0.nii,132321
load_img,5384.550962924957,5388.94331908226,bigbrain_3850_4832_2780.nii,132305
increment_data,5423.176153182983,5488.6816647052765,bigbrain_3850_4832_2780.nii,132305
save_incremented,5492.713185787201,5588.176901817322,bigbrain_3850_4832_2780.nii,132305
load_img,272.94102478027344,280.06285786628723,bigbrain_3850_1812_4170.nii,132313
increment_data,327.87072825431824,379.32461500167847,bigbrain_3850_1812_4170.nii,132313
save_incremented,388.7981562614441,465.4327461719513,bigbrain_3850_1812_4170.nii,132313
load_img,5727.357558965683,5747.226474761963,bigbrain_0_3624_5560.nii,132254
increment_data,5799.5790774822235,5852.18715429306,bigbrain_0_3624_5560.nii,132254
save_incremented,5862.536286115646,5953.956573486328,bigbrain_0_3624_5560.nii,132254
load_img,8367.137167692184,8367.662608385086,bigbrain_770_1812_6255.nii,132278
increment_data,8431.089593172073,8500.801700592041,bigbrain_770_1812_6255.nii,132278
save_incremented,8500.991367816925,8596.935837507248,bigbrain_770_1812_6255.nii,132278
load_img,861.8283348083496,877.9270548820496,bigbrain_2310_1208_5560.nii,132255
increment_data,908.7660284042358,982.4401037693024,bigbrain_2310_1208_5560.nii,132255
save_incremented,994.3597991466522,1067.5915021896362,bigbrain_2310_1208_5560.nii,132255
load_img,3554.6853578090668,3555.057281255722,bigbrain_6160_3020_6255.nii,132284
increment_data,3561.978981256485,3632.216191291809,bigbrain_6160_3020_6255.nii,132284
save_incremented,3647.0492072105408,3730.9152524471283,bigbrain_6160_3020_6255.nii,132284
load_img,5250.646795034409,5266.891622066498,bigbrain_6930_5436_2085.nii,132321
increment_data,5300.941262960434,5376.074220657349,bigbrain_6930_5436_2085.nii,132321
save_incremented,5388.146186590195,5465.3360505104065,bigbrain_6930_5436_2085.nii,132321
load_img,4599.316449642181,4599.58007144928,bigbrain_6930_1208_3475.nii,132321
increment_data,4603.294446706772,4695.848159074783,bigbrain_6930_1208_3475.nii,132321
save_incremented,4700.930859088898,4745.568154811859,bigbrain_6930_1208_3475.nii,132321
load_img,4942.496569156647,4950.129056692123,bigbrain_1540_1208_2085.nii,132293
increment_data,4973.120758295059,5047.385840654373,bigbrain_1540_1208_2085.nii,132293
save_incremented,5047.467190742493,5141.018115758896,bigbrain_1540_1208_2085.nii,132293
load_img,3721.3454236984253,3735.7452685832977,bigbrain_3850_5436_5560.nii,132317
increment_data,3775.3531816005707,3785.7066316604614,bigbrain_3850_5436_5560.nii,132317
save_incremented,3786.3121104240417,3862.3493020534515,bigbrain_3850_5436_5560.nii,132317
load_img,5973.098560094833,5980.64724445343,bigbrain_1540_0_3475.nii,132254
increment_data,6054.119302749634,6106.197671175003,bigbrain_1540_0_3475.nii,132254
save_incremented,6111.265906333923,6212.532548189163,bigbrain_1540_0_3475.nii,132254
load_img,1610.8288893699646,1630.243064403534,bigbrain_2310_2416_1390.nii,132255
increment_data,1701.7441790103912,1741.3231148719788,bigbrain_2310_2416_1390.nii,132255
save_incremented,1748.5881168842316,1826.906845331192,bigbrain_2310_2416_1390.nii,132255
load_img,5047.255566835403,5047.638106584549,bigbrain_1540_1812_3475.nii,132287
increment_data,5047.679949760437,5121.838386297226,bigbrain_1540_1812_3475.nii,132287
save_incremented,5124.114172935486,5147.984073877335,bigbrain_1540_1812_3475.nii,132287
load_img,3440.408396959305,3450.0333046913147,bigbrain_6930_4832_5560.nii,132287
increment_data,3460.255683660507,3554.679188013077,bigbrain_6930_4832_5560.nii,132287
save_incremented,3554.8375725746155,3623.1384274959564,bigbrain_6930_4832_5560.nii,132287
load_img,1100.6196143627167,1100.931185245514,bigbrain_3850_1208_5560.nii,132272
increment_data,1100.965747833252,1169.6691901683807,bigbrain_3850_1208_5560.nii,132272
save_incremented,1198.931797504425,1275.7910006046295,bigbrain_3850_1208_5560.nii,132272
load_img,2864.5551455020905,2875.89226269722,bigbrain_0_1812_5560.nii,132266
increment_data,2903.621157646179,2976.504781484604,bigbrain_0_1812_5560.nii,132266
save_incremented,2982.5290303230286,3058.025505065918,bigbrain_0_1812_5560.nii,132266
load_img,7662.206615447998,7682.56275677681,bigbrain_3080_4832_2780.nii,132305
increment_data,7682.609441757202,7754.538479804993,bigbrain_3080_4832_2780.nii,132305
save_incremented,7801.550496339798,7865.0961124897,bigbrain_3080_4832_2780.nii,132305
load_img,5845.653615236282,5862.971606254578,bigbrain_1540_3624_4865.nii,132269
increment_data,5863.775945663452,5960.238139629364,bigbrain_1540_3624_4865.nii,132269
save_incremented,5973.095883369446,5988.379017114639,bigbrain_1540_3624_4865.nii,132269
load_img,7544.234037637711,7561.781427621841,bigbrain_4620_0_2780.nii,132254
increment_data,7611.311185121536,7672.89773440361,bigbrain_4620_0_2780.nii,132254
save_incremented,7682.54931807518,7797.2009863853455,bigbrain_4620_0_2780.nii,132254
load_img,1198.9433963298798,1199.9189856052399,bigbrain_5390_4228_6255.nii,132313
increment_data,1236.587496995926,1289.0892989635468,bigbrain_5390_4228_6255.nii,132313
save_incremented,1289.236961364746,1373.8166830539703,bigbrain_5390_4228_6255.nii,132313
load_img,6001.187395095825,6030.471339225769,bigbrain_3080_1208_2780.nii,132269
increment_data,6097.417366266251,6111.712352752686,bigbrain_3080_1208_2780.nii,132269
save_incremented,6112.7007002830505,6216.931022405624,bigbrain_3080_1208_2780.nii,132269
load_img,8367.125687360764,8367.652093410492,bigbrain_1540_1208_695.nii,132284
increment_data,8400.010550022125,8500.685592651367,bigbrain_1540_1208_695.nii,132284
save_incremented,8500.803505182266,8582.352136611938,bigbrain_1540_1208_695.nii,132284
load_img,2530.342665910721,2530.587074995041,bigbrain_6930_1812_6255.nii,132313
increment_data,2530.6227440834045,2606.918298959732,bigbrain_6930_1812_6255.nii,132313
save_incremented,2629.431515932083,2671.3520407676697,bigbrain_6930_1812_6255.nii,132313
load_img,499.000351190567,516.0205204486847,bigbrain_6160_2416_4865.nii,132309
increment_data,536.7993011474609,616.9033246040344,bigbrain_6160_2416_4865.nii,132309
save_incremented,621.0449616909027,635.925656080246,bigbrain_6160_2416_4865.nii,132309
load_img,5615.340049028397,5628.243303537369,bigbrain_3850_1208_1390.nii,132293
increment_data,5675.323176622391,5723.469854831696,bigbrain_3850_1208_1390.nii,132293
save_incremented,5737.015669107437,5817.845375061035,bigbrain_3850_1208_1390.nii,132293
load_img,268.123416185379,279.28339314460754,bigbrain_6930_0_1390.nii,132305
increment_data,318.44474387168884,378.12034463882446,bigbrain_6930_0_1390.nii,132305
save_incremented,387.46793484687805,454.9410502910614,bigbrain_6930_0_1390.nii,132305
load_img,6351.408247709274,6372.839690685272,bigbrain_3080_3020_1390.nii,132326
increment_data,6413.036045789719,6481.746230840683,bigbrain_3080_3020_1390.nii,132326
save_incremented,6497.107052564621,6575.097393989563,bigbrain_3080_3020_1390.nii,132326
load_img,6351.557894229889,6372.98243355751,bigbrain_6930_2416_1390.nii,132260
increment_data,6427.551958322525,6485.054260969162,bigbrain_6930_2416_1390.nii,132260
save_incremented,6499.4905071258545,6588.557844161987,bigbrain_6930_2416_1390.nii,132260
load_img,7673.300825357437,7682.578135967255,bigbrain_2310_0_2085.nii,132281
increment_data,7698.76681303978,7801.949442863464,bigbrain_2310_0_2085.nii,132281
save_incremented,7801.979029417038,7907.900146245956,bigbrain_2310_0_2085.nii,132281
load_img,6628.009792089462,6645.968309879303,bigbrain_3080_0_2085.nii,132313
increment_data,6734.958236217499,6762.175518989563,bigbrain_3080_0_2085.nii,132313
save_incremented,6772.187084913254,6852.057728052139,bigbrain_3080_0_2085.nii,132313
load_img,7676.676976680756,7682.580642461777,bigbrain_1540_604_1390.nii,132284
increment_data,7720.834144592285,7801.958537340164,bigbrain_1540_604_1390.nii,132284
save_incremented,7802.072617769241,7891.509414434433,bigbrain_1540_604_1390.nii,132284
load_img,3091.969165325165,3111.894120693207,bigbrain_770_4832_6255.nii,132329
increment_data,3124.8096253871918,3216.3197004795074,bigbrain_770_4832_6255.nii,132329
save_incremented,3229.059767484665,3299.664766073227,bigbrain_770_4832_6255.nii,132329
load_img,1100.6248137950897,1100.9346477985382,bigbrain_5390_1208_5560.nii,132260
increment_data,1110.3288288116455,1198.9230678081512,bigbrain_5390_1208_5560.nii,132260
save_incremented,1198.9552171230316,1289.005806684494,bigbrain_5390_1208_5560.nii,132260
load_img,6625.630117177963,6645.103733301163,bigbrain_1540_0_2085.nii,132326
increment_data,6673.117744922638,6744.191723108292,bigbrain_1540_0_2085.nii,132326
save_incremented,6758.464165210724,6820.913577795029,bigbrain_1540_0_2085.nii,132326
load_img,2736.982703447342,2751.691706418991,bigbrain_3850_3624_0.nii,132321
increment_data,2812.452392101288,2863.3495995998383,bigbrain_3850_3624_0.nii,132321
save_incremented,2871.940460205078,2944.84344625473,bigbrain_3850_3624_0.nii,132321
load_img,3757.1045110225677,3782.678389310837,bigbrain_5390_4832_3475.nii,132284
increment_data,3807.8631777763367,3871.294056415558,bigbrain_5390_4832_3475.nii,132284
save_incremented,3885.102801799774,3962.538709640503,bigbrain_5390_4832_3475.nii,132284
load_img,2083.2514646053314,2083.518826007843,bigbrain_2310_1812_0.nii,132321
increment_data,2125.4653735160828,2183.206456422806,bigbrain_2310_1812_0.nii,132321
save_incremented,2186.282840490341,2264.238015651703,bigbrain_2310_1812_0.nii,132321
load_img,7409.169462919235,7429.884353160858,bigbrain_0_2416_695.nii,132263
increment_data,7472.590214014053,7533.388637304306,bigbrain_0_2416_695.nii,132263
save_incremented,7546.964443206787,7616.2328469753265,bigbrain_0_2416_695.nii,132263
load_img,5148.310597419739,5155.978936433792,bigbrain_6160_2416_6255.nii,132326
increment_data,5252.782262802124,5268.855065822601,bigbrain_6160_2416_6255.nii,132326
save_incremented,5269.513747930527,5372.86767411232,bigbrain_6160_2416_6255.nii,132326
load_img,4127.812144041061,4143.256795406342,bigbrain_6160_4832_4170.nii,132313
increment_data,4200.672997713089,4254.31774187088,bigbrain_6160_4832_4170.nii,132313
save_incremented,4261.479074239731,4350.436985492706,bigbrain_6160_4832_4170.nii,132313
load_img,3554.8171894550323,3555.069194793701,bigbrain_1540_5436_2085.nii,132255
increment_data,3640.23179602623,3658.966911792755,bigbrain_1540_5436_2085.nii,132255
save_incremented,3660.7314343452454,3767.168112039566,bigbrain_1540_5436_2085.nii,132255
load_img,486.8602669239044,514.3739080429077,bigbrain_3850_0_4865.nii,132287
increment_data,525.8676631450653,615.5710737705231,bigbrain_3850_0_4865.nii,132287
save_incremented,626.5927016735077,668.6637361049652,bigbrain_3850_0_4865.nii,132287
load_img,7536.260610342026,7558.868497133255,bigbrain_6160_4832_6255.nii,132272
increment_data,7595.587447166443,7668.339773178101,bigbrain_6160_4832_6255.nii,132272
save_incremented,7681.837250947952,7778.039672613144,bigbrain_6160_4832_6255.nii,132272
load_img,1978.7257232666016,1985.7508490085602,bigbrain_770_5436_4865.nii,132275
increment_data,1998.509616613388,2083.2248113155365,bigbrain_770_5436_4865.nii,132275
save_incremented,2083.2741129398346,2172.1355669498444,bigbrain_770_5436_4865.nii,132275
load_img,988.7963154315948,996.8613245487213,bigbrain_4620_3624_2780.nii,132266
increment_data,1038.1143336296082,1100.6207947731018,bigbrain_4620_3624_2780.nii,132266
save_incremented,1100.8633587360382,1184.232058763504,bigbrain_4620_3624_2780.nii,132266
load_img,6099.087842702866,6111.961448192596,bigbrain_0_0_6255.nii,132326
increment_data,6171.065069437027,6224.558530092239,bigbrain_0_0_6255.nii,132326
save_incremented,6235.451692581177,6321.646301031113,bigbrain_0_0_6255.nii,132326
load_img,1610.8281033039093,1630.039179801941,bigbrain_0_4228_1390.nii,132329
increment_data,1689.7552680969238,1736.059246301651,bigbrain_0_4228_1390.nii,132329
save_incremented,1745.8120629787445,1822.7630112171173,bigbrain_0_4228_1390.nii,132329
load_img,2083.250175476074,2083.516503095627,bigbrain_0_4832_6255.nii,132313
increment_data,2099.017259836197,2182.5211160182953,bigbrain_0_4832_6255.nii,132313
save_incremented,2185.4970026016235,2251.264106273651,bigbrain_0_4832_6255.nii,132313
load_img,500.73452591896057,516.2343335151672,bigbrain_1540_604_2780.nii,132321
increment_data,562.7183754444122,619.1745836734772,bigbrain_1540_604_2780.nii,132321
save_incremented,632.2426929473877,697.346578836441,bigbrain_1540_604_2780.nii,132321
load_img,2411.4681832790375,2425.169329881668,bigbrain_0_3624_3475.nii,132281
increment_data,2452.547960281372,2530.3251872062683,bigbrain_0_3624_3475.nii,132281
save_incremented,2530.384420156479,2624.8184735774994,bigbrain_0_3624_3475.nii,132281
load_img,4254.587486505508,4264.212438821793,bigbrain_2310_4832_4170.nii,132263
increment_data,4319.00777888298,4373.6676025390625,bigbrain_2310_4832_4170.nii,132263
save_incremented,4384.689796447754,4460.891343832016,bigbrain_2310_4832_4170.nii,132263
load_img,3331.846732854843,3332.1381781101227,bigbrain_3080_4228_3475.nii,132297
increment_data,3378.8383598327637,3439.534888267517,bigbrain_3080_4228_3475.nii,132297
save_incremented,3450.0010330677032,3550.943712949753,bigbrain_3080_4228_3475.nii,132297
load_img,8714.231734514236,8714.515329360962,bigbrain_5390_4832_5560.nii,132254
increment_data,8755.042133569717,8827.833214044571,bigbrain_5390_4832_5560.nii,132254
save_incremented,8828.021477460861,8919.503598690033,bigbrain_5390_4832_5560.nii,132254
load_img,2183.9042019844055,2191.408437013626,bigbrain_1540_2416_0.nii,132301
increment_data,2228.11919093132,2289.691218852997,bigbrain_1540_2416_0.nii,132301
save_incremented,2301.986047267914,2371.27463388443,bigbrain_1540_2416_0.nii,132301
load_img,380.9345293045044,394.4064269065857,bigbrain_1540_3020_2085.nii,132278
increment_data,451.03535056114197,499.8021638393402,bigbrain_1540_3020_2085.nii,132278
save_incremented,512.4467706680298,587.1053538322449,bigbrain_1540_3020_2085.nii,132278
load_img,8367.129162073135,8367.653962135315,bigbrain_6930_0_3475.nii,132313
increment_data,8414.51666545868,8500.693925142288,bigbrain_6930_0_3475.nii,132313
save_incremented,8500.975557565689,8590.599226474762,bigbrain_6930_0_3475.nii,132313
load_img,8920.06171965599,8920.262521982193,bigbrain_4620_3624_4865.nii,132301
increment_data,8936.323376655579,9017.240822076797,bigbrain_4620_3624_4865.nii,132301
save_incremented,9017.268695116043,9068.235625505447,bigbrain_4620_3624_4865.nii,132301
load_img,1630.3795754909515,1631.2672235965729,bigbrain_3850_4832_4170.nii,132272
increment_data,1736.1882109642029,1748.4732723236084,bigbrain_3850_4832_4170.nii,132272
save_incremented,1750.2726547718048,1834.259456396103,bigbrain_3850_4832_4170.nii,132272
load_img,2629.4809708595276,2629.8010256290436,bigbrain_5390_4832_0.nii,132305
increment_data,2665.746558904648,2722.423082113266,bigbrain_5390_4832_0.nii,132305
save_incremented,2738.4498505592346,2816.3913333415985,bigbrain_5390_4832_0.nii,132305
load_img,4599.315039157867,4599.57798409462,bigbrain_6930_2416_6255.nii,132329
increment_data,4599.615916252136,4666.986799001694,bigbrain_6930_2416_6255.nii,132329
save_incremented,4668.965374946594,4698.11564040184,bigbrain_6930_2416_6255.nii,132329
load_img,4813.660109043121,4829.786021471024,bigbrain_4620_1208_2780.nii,132317
increment_data,4871.043709039688,4937.225692987442,bigbrain_4620_1208_2780.nii,132317
save_incremented,4948.765976190567,5030.117854118347,bigbrain_4620_1208_2780.nii,132317
load_img,124.02553486824036,148.07325959205627,bigbrain_6160_4832_695.nii,132263
increment_data,183.75811624526978,262.7215304374695,bigbrain_6160_4832_695.nii,132263
save_incremented,273.79379868507385,310.6752634048462,bigbrain_6160_4832_695.nii,132263
load_img,5372.2068955898285,5388.92257809639,bigbrain_3850_3624_695.nii,132329
increment_data,5388.970003128052,5453.4407777786255,bigbrain_3850_3624_695.nii,132329
save_incremented,5488.948200941086,5534.183185577393,bigbrain_3850_3624_695.nii,132329
load_img,4813.65947842598,4829.6961581707,bigbrain_0_3020_2780.nii,132334
increment_data,4864.21182513237,4935.759344816208,bigbrain_0_3020_2780.nii,132334
save_incremented,4948.19556927681,5012.975136995316,bigbrain_0_3020_2780.nii,132334
load_img,6758.156329631805,6772.526349544525,bigbrain_4620_3020_4865.nii,132301
increment_data,6826.23681974411,6877.217169284821,bigbrain_4620_3020_4865.nii,132301
save_incremented,6889.386030673981,6966.16210269928,bigbrain_4620_3020_4865.nii,132301
load_img,5047.423750400543,5047.65288901329,bigbrain_5390_604_2085.nii,132326
increment_data,5047.68638420105,5122.117809057236,bigbrain_5390_604_2085.nii,132326
save_incremented,5124.926775932312,5148.00666975975,bigbrain_5390_604_2085.nii,132326
load_img,5530.438410997391,5553.358377695084,bigbrain_2310_4832_2085.nii,132281
increment_data,5614.935302495956,5628.10183095932,bigbrain_2310_4832_2085.nii,132281
save_incremented,5629.523214817047,5709.712198019028,bigbrain_2310_4832_2085.nii,132281
load_img,3750.6740334033966,3781.519449234009,bigbrain_3850_0_5560.nii,132339
increment_data,3794.6879374980927,3869.02072429657,bigbrain_3850_0_5560.nii,132339
save_incremented,3884.701541185379,3927.7149443626404,bigbrain_3850_0_5560.nii,132339
load_img,273.07544708251953,280.21375155448914,bigbrain_1540_3624_1390.nii,132343
increment_data,341.48908591270447,386.5526022911072,bigbrain_1540_3624_1390.nii,132343
save_incremented,393.55027961730957,478.9725675582886,bigbrain_1540_3624_1390.nii,132343
load_img,6102.028108119965,6112.2557718753815,bigbrain_0_4228_3475.nii,132293
increment_data,6163.306751966476,6224.021534204483,bigbrain_0_4228_3475.nii,132293
save_incremented,6234.63960313797,6308.15921664238,bigbrain_0_4228_3475.nii,132293
load_img,1198.9471383094788,1199.584305524826,bigbrain_3850_4832_1390.nii,132343
increment_data,1199.613599061966,1283.6742703914642,bigbrain_3850_4832_1390.nii,132343
save_incremented,1289.0848274230957,1366.7347280979156,bigbrain_3850_4832_1390.nii,132343
load_img,2293.9826216697693,2309.3121151924133,bigbrain_1540_4832_1390.nii,132254
increment_data,2391.5462255477905,2424.680635690689,bigbrain_1540_4832_1390.nii,132254
save_incremented,2425.1750931739807,2519.9211547374725,bigbrain_1540_4832_1390.nii,132254
load_img,4832.894365310669,4841.3230628967285,bigbrain_0_4832_2085.nii,132255
increment_data,4936.1546931266785,4950.112985610962,bigbrain_0_4832_2085.nii,132255
save_incremented,4950.133556842804,5040.850276470184,bigbrain_0_4832_2085.nii,132255
load_img,7914.634713172913,7914.861741065979,bigbrain_3080_1812_6255.nii,132313
increment_data,7932.139738082886,8019.952414751053,bigbrain_3080_1812_6255.nii,132313
save_incremented,8019.9819576740265,8119.54546546936,bigbrain_3080_1812_6255.nii,132313
load_img,8616.787057161331,8617.288425207138,bigbrain_3080_3020_695.nii,132263
increment_data,8651.875734090805,8714.21661734581,bigbrain_3080_3020_695.nii,132263
save_incremented,8714.334430217743,8805.020491838455,bigbrain_3080_3020_695.nii,132263
load_img,2734.9783058166504,2750.837147951126,bigbrain_6160_2416_1390.nii,132313
increment_data,2781.94122171402,2858.3687012195587,bigbrain_6160_2416_1390.nii,132313
save_incremented,2870.2465381622314,2905.965462207794,bigbrain_6160_2416_1390.nii,132313
load_img,4945.722812175751,4950.130509853363,bigbrain_770_604_2780.nii,132329
increment_data,4994.67453455925,5047.393047332764,bigbrain_770_604_2780.nii,132329
save_incremented,5047.5760271549225,5125.207200527191,bigbrain_770_604_2780.nii,132329
load_img,8019.973701953888,8020.297685146332,bigbrain_770_604_1390.nii,132326
increment_data,8072.9400889873505,8128.76695227623,bigbrain_770_604_1390.nii,132326
save_incremented,8129.011805295944,8226.657730102539,bigbrain_770_604_1390.nii,132326
load_img,7914.62930727005,7914.858889102936,bigbrain_0_5436_3475.nii,132284
increment_data,7914.898284435272,8001.366524219513,bigbrain_0_5436_3475.nii,132284
save_incremented,8019.961539745331,8106.788489103317,bigbrain_0_5436_3475.nii,132284
load_img,4814.080614328384,4830.481028795242,bigbrain_2310_5436_0.nii,132339
increment_data,4895.003564834595,4942.075256586075,bigbrain_2310_5436_0.nii,132339
save_incremented,4949.909245729446,5031.855532169342,bigbrain_2310_5436_0.nii,132339
load_img,5047.427002429962,5047.655097961426,bigbrain_6930_3020_3475.nii,132255
increment_data,5096.349540233612,5148.023078918457,bigbrain_6930_3020_3475.nii,132255
save_incremented,5148.310625076294,5212.806133270264,bigbrain_6930_3020_3475.nii,132255
load_img,8500.7017827034,8501.00833106041,bigbrain_4620_5436_1390.nii,132321
increment_data,8554.031554460526,8616.773263454437,bigbrain_4620_5436_1390.nii,132321
save_incremented,8617.255925416946,8712.743351221085,bigbrain_4620_5436_1390.nii,132321
load_img,5382.508992195129,5388.94193482399,bigbrain_3080_1208_5560.nii,132293
increment_data,5421.729354858398,5488.414610147476,bigbrain_3080_1208_5560.nii,132293
save_incremented,5492.570549488068,5581.759473562241,bigbrain_3080_1208_5560.nii,132293
load_img,4367.795391082764,4386.460631132126,bigbrain_0_5436_4865.nii,132305
increment_data,4407.5907418727875,4493.405408143997,bigbrain_0_5436_4865.nii,132305
save_incremented,4503.417411565781,4567.955925941467,bigbrain_0_5436_4865.nii,132305
load_img,2737.1160390377045,2751.8098464012146,bigbrain_3080_3020_5560.nii,132334
increment_data,2831.338427066803,2869.6415219306946,bigbrain_3080_3020_5560.nii,132334
save_incremented,2875.3926405906677,2960.182826280594,bigbrain_3080_3020_5560.nii,132334
load_img,8827.843647003174,8828.049377918243,bigbrain_3080_3624_4170.nii,132309
increment_data,8861.245323181152,8920.0483751297,bigbrain_3080_3624_4170.nii,132309
save_incremented,8920.160775899887,9004.04629945755,bigbrain_3080_3624_4170.nii,132309
load_img,8500.692733049393,8501.001762628555,bigbrain_1540_1812_2085.nii,132326
increment_data,8505.614151000977,8614.019742250443,bigbrain_1540_1812_2085.nii,132326
save_incremented,8616.790663719177,8702.33297753334,bigbrain_1540_1812_2085.nii,132326
load_img,622.6527936458588,637.0040755271912,bigbrain_0_3020_2085.nii,132301
increment_data,720.3443291187286,752.5300614833832,bigbrain_0_3020_2085.nii,132301
save_incremented,756.6821916103363,839.6358535289764,bigbrain_0_3020_2085.nii,132301
load_img,1854.5618941783905,1867.6135048866272,bigbrain_3850_4228_2780.nii,132317
increment_data,1912.457819700241,1974.9273300170898,bigbrain_3850_4228_2780.nii,132317
save_incremented,1985.678290605545,2076.5379531383514,bigbrain_3850_4228_2780.nii,132317
load_img,8920.055147409439,8920.257412910461,bigbrain_3850_604_6255.nii,132297
increment_data,8920.284461736679,9009.328916549683,bigbrain_3850_604_6255.nii,132297
save_incremented,9017.249935150146,9068.342470884323,bigbrain_3850_604_6255.nii,132297
load_img,1475.1279113292694,1501.518438577652,bigbrain_0_1208_0.nii,132272
increment_data,1518.533307313919,1591.8753833770752,bigbrain_0_1208_0.nii,132272
save_incremented,1610.8255705833435,1628.0304236412048,bigbrain_0_1208_0.nii,132272
load_img,8616.788494110107,8617.290049791336,bigbrain_3850_604_2085.nii,132309
increment_data,8663.579366445541,8714.234938383102,bigbrain_3850_604_2085.nii,132309
save_incremented,8714.497821092606,8813.867618322372,bigbrain_3850_604_2085.nii,132309
load_img,6627.738317489624,6645.665093898773,bigbrain_3850_2416_1390.nii,132266
increment_data,6722.203577280045,6758.777050018311,bigbrain_3850_2416_1390.nii,132266
save_incremented,6769.192638397217,6850.076829433441,bigbrain_3850_2416_1390.nii,132266
load_img,380.13010239601135,393.7736191749573,bigbrain_0_3624_2780.nii,132254
increment_data,426.0681688785553,495.6404678821564,bigbrain_0_3624_2780.nii,132254
save_incremented,508.92029190063477,565.8959834575653,bigbrain_0_3624_2780.nii,132254
load_img,5123.8451244831085,5148.005779027939,bigbrain_3850_1208_4865.nii,132343
increment_data,5148.309896469116,5178.190739631653,bigbrain_3850_1208_4865.nii,132343
save_incremented,5249.042661190033,5265.325240373611,bigbrain_3850_1208_4865.nii,132343
load_img,2864.955774307251,2875.999197244644,bigbrain_5390_1812_4170.nii,132260
increment_data,2908.224252462387,2976.7706882953644,bigbrain_5390_1812_4170.nii,132260
save_incremented,2983.424388408661,3052.1286685466766,bigbrain_5390_1812_4170.nii,132260
load_img,2174.5446939468384,2187.3356800079346,bigbrain_0_1208_695.nii,132287
increment_data,2212.7056291103363,2281.393238544464,bigbrain_0_1208_695.nii,132287
save_incremented,2295.183078765869,2344.357586145401,bigbrain_0_1208_695.nii,132287
load_img,4147.415633916855,4153.423623323441,bigbrain_2310_3624_0.nii,132339
increment_data,4252.58247756958,4263.419736146927,bigbrain_2310_3624_0.nii,132339
save_incremented,4264.88907122612,4361.931340456009,bigbrain_2310_3624_0.nii,132339
load_img,7801.967227697372,7802.248844385147,bigbrain_2310_0_6255.nii,132272
increment_data,7809.374160528183,7914.045836925507,bigbrain_2310_0_6255.nii,132272
save_incremented,7914.639506101608,8005.376640558243,bigbrain_2310_0_6255.nii,132272
load_img,3450.026956796646,3450.0549879074097,bigbrain_0_0_2085.nii,132329
increment_data,3498.434978723526,3554.813683271408,bigbrain_0_0_2085.nii,132329
save_incremented,3555.0417749881744,3624.3416073322296,bigbrain_0_0_2085.nii,132329
load_img,3554.674832344055,3555.0429904460907,bigbrain_3080_0_0.nii,132313
increment_data,3555.08518743515,3626.747095346451,bigbrain_3080_0_0.nii,132313
save_incremented,3645.575942993164,3712.453696012497,bigbrain_3080_0_0.nii,132313
load_img,5847.798273563385,5862.973646402359,bigbrain_5390_3624_3475.nii,132297
increment_data,5878.49719953537,5973.079382658005,bigbrain_5390_3624_3475.nii,132297
save_incremented,5973.104919195175,6039.042280673981,bigbrain_5390_3624_3475.nii,132297
load_img,5727.891896724701,5747.528570652008,bigbrain_5390_4832_695.nii,132281
increment_data,5804.9531219005585,5854.357487440109,bigbrain_5390_4832_695.nii,132281
save_incremented,5862.9561631679535,5928.538120985031,bigbrain_5390_4832_695.nii,132281
load_img,7544.3803787231445,7561.718801736832,bigbrain_3850_2416_695.nii,132269
increment_data,7614.269967794418,7673.719894886017,bigbrain_3850_2416_695.nii,132269
save_incremented,7682.554219007492,7760.9144451618195,bigbrain_3850_2416_695.nii,132269
load_img,5491.020466327667,5492.376614332199,bigbrain_5390_3020_5560.nii,132266
increment_data,5518.325205564499,5608.612171411514,bigbrain_5390_3020_5560.nii,132266
save_incremented,5618.0667090415955,5640.448094367981,bigbrain_5390_3020_5560.nii,132266
load_img,2083.246005296707,2083.5150504112244,bigbrain_4620_3624_4170.nii,132334
increment_data,2084.913164615631,2181.6146852970123,bigbrain_4620_3624_4170.nii,132334
save_incremented,2184.9255521297455,2231.5982613563538,bigbrain_4620_3624_4170.nii,132334
load_img,8920.064064025879,8920.263901948929,bigbrain_0_4228_695.nii,132254
increment_data,8944.665168762207,9017.263899803162,bigbrain_0_4228_695.nii,132254
save_incremented,9017.273531913757,9068.181763887405,bigbrain_0_4228_695.nii,132254
load_img,2422.7522139549255,2425.187459230423,bigbrain_5390_1812_1390.nii,132278
increment_data,2486.690338611603,2530.3741385936737,bigbrain_5390_1812_1390.nii,132278
save_incremented,2530.577497959137,2628.6348032951355,bigbrain_5390_1812_1390.nii,132278
load_img,3302.804902791977,3331.845954656601,bigbrain_6160_4832_2780.nii,132329
increment_data,3332.1352474689484,3375.8838102817535,bigbrain_6160_4832_2780.nii,132329
save_incremented,3427.280581712723,3449.430595397949,bigbrain_6160_4832_2780.nii,132329
load_img,8367.13651919365,8367.659326314926,bigbrain_3080_2416_4865.nii,132263
