driver_program,0,169.26233792304993,/dev/shm/val/spark-1571384289-tmpfs_1it_25cpus_60delay_withpc-0,allfiles
save_incremented,124.4734296798706,125.94514966011047,bigbrain_4620_604_4865.nii,133198
load_img,120.79624819755554,120.79744553565979,bigbrain_6160_2416_0.nii,133183
increment_data,120.79770517349243,122.75833821296692,bigbrain_6160_2416_0.nii,133183
save_incremented,122.75917530059814,123.2144844532013,bigbrain_6160_2416_0.nii,133183
load_img,120.77805805206299,120.78009724617004,bigbrain_6930_3020_695.nii,133247
increment_data,120.78047895431519,122.66534328460693,bigbrain_6930_3020_695.nii,133247
save_incremented,122.66777181625366,125.10753846168518,bigbrain_6930_3020_695.nii,133247
load_img,120.30770754814148,120.3101737499237,bigbrain_1540_2416_1390.nii,133201
increment_data,120.31055665016174,122.09256958961487,bigbrain_1540_2416_1390.nii,133201
save_incremented,122.09290599822998,125.36977100372314,bigbrain_1540_2416_1390.nii,133201
load_img,120.21771693229675,120.22160768508911,bigbrain_0_2416_0.nii,133213
increment_data,120.22230982780457,122.18388652801514,bigbrain_0_2416_0.nii,133213
save_incremented,122.18476557731628,125.40450143814087,bigbrain_0_2416_0.nii,133213
load_img,119.82203841209412,119.82301783561707,bigbrain_5390_4228_5560.nii,133189
increment_data,119.82318711280823,121.60511469841003,bigbrain_5390_4228_5560.nii,133189
save_incremented,121.6052930355072,122.29699778556824,bigbrain_5390_4228_5560.nii,133189
load_img,119.81802415847778,119.82018709182739,bigbrain_3080_1208_4170.nii,133273
increment_data,119.8204300403595,121.63131260871887,bigbrain_3080_1208_4170.nii,133273
save_incremented,121.63149929046631,122.3102958202362,bigbrain_3080_1208_4170.nii,133273
load_img,119.80374526977539,119.80474758148193,bigbrain_0_3020_695.nii,133192
increment_data,119.8049373626709,121.58711338043213,bigbrain_0_3020_695.nii,133192
save_incremented,121.58745241165161,122.28708600997925,bigbrain_0_3020_695.nii,133192
load_img,119.80263662338257,119.80403995513916,bigbrain_6160_3020_5560.nii,133210
increment_data,119.80425548553467,121.5914032459259,bigbrain_6160_3020_5560.nii,133210
save_incremented,121.59161496162415,122.29051160812378,bigbrain_6160_3020_5560.nii,133210
load_img,119.75919508934021,119.76039481163025,bigbrain_1540_3020_2085.nii,133223
increment_data,119.76068544387817,121.24561715126038,bigbrain_1540_3020_2085.nii,133223
save_incremented,121.24584364891052,121.99990797042847,bigbrain_1540_3020_2085.nii,133223
load_img,119.74325442314148,119.74453997612,bigbrain_6160_0_1390.nii,133266
increment_data,119.74487948417664,121.54091882705688,bigbrain_6160_0_1390.nii,133266
save_incremented,121.54115748405457,122.2538378238678,bigbrain_6160_0_1390.nii,133266
load_img,119.6031231880188,119.60431671142578,bigbrain_0_3624_6255.nii,133256
increment_data,119.604576587677,121.81869840621948,bigbrain_0_3624_6255.nii,133256
save_incremented,121.81893157958984,125.0406813621521,bigbrain_0_3624_6255.nii,133256
load_img,119.29298686981201,119.29570746421814,bigbrain_0_1208_1390.nii,133260
increment_data,119.29603314399719,120.91606736183167,bigbrain_0_1208_1390.nii,133260
save_incremented,120.9167890548706,122.13266205787659,bigbrain_0_1208_1390.nii,133260
load_img,118.54395723342896,118.54534912109375,bigbrain_1540_3624_1390.nii,133183
increment_data,118.54566884040833,120.3176121711731,bigbrain_1540_3624_1390.nii,133183
save_incremented,120.31777715682983,120.79335570335388,bigbrain_1540_3624_1390.nii,133183
load_img,117.8047947883606,117.80681085586548,bigbrain_4620_1208_4170.nii,133279
increment_data,117.8074848651886,119.58498859405518,bigbrain_4620_1208_4170.nii,133279
save_incremented,119.58518123626709,120.12498688697815,bigbrain_4620_1208_4170.nii,133279
load_img,116.67643308639526,116.6848213672638,bigbrain_0_3624_4170.nii,133239
increment_data,116.6863465309143,120.28149437904358,bigbrain_0_3624_4170.nii,133239
save_incremented,120.28174138069153,121.92200112342834,bigbrain_0_3624_4170.nii,133239
load_img,116.36844205856323,116.37920331954956,bigbrain_6160_4228_5560.nii,133253
increment_data,116.38116002082825,119.91709446907043,bigbrain_6160_4228_5560.nii,133253
save_incremented,119.91786170005798,121.83951306343079,bigbrain_6160_4228_5560.nii,133253
load_img,116.19491505622864,116.19728755950928,bigbrain_6160_3020_2780.nii,133189
increment_data,116.19779920578003,119.07069492340088,bigbrain_6160_3020_2780.nii,133189
save_incremented,119.07090997695923,119.8194169998169,bigbrain_6160_3020_2780.nii,133189
load_img,116.13025832176208,116.13164782524109,bigbrain_3080_3624_2085.nii,133273
increment_data,116.13187003135681,119.06575322151184,bigbrain_3080_3624_2085.nii,133273
save_incremented,119.0664553642273,119.81438827514648,bigbrain_3080_3624_2085.nii,133273
load_img,116.12897753715515,116.13027119636536,bigbrain_770_0_3475.nii,133192
increment_data,116.13056874275208,119.04245638847351,bigbrain_770_0_3475.nii,133192
save_incremented,119.04267764091492,119.80100512504578,bigbrain_770_0_3475.nii,133192
load_img,116.12001204490662,116.12115621566772,bigbrain_1540_3020_4170.nii,133210
increment_data,116.12138867378235,119.03868865966797,bigbrain_1540_3020_4170.nii,133210
save_incremented,119.0390043258667,119.79901576042175,bigbrain_1540_3020_4170.nii,133210
load_img,116.11695313453674,116.11950373649597,bigbrain_2310_1208_4170.nii,133231
increment_data,116.12029337882996,119.75106477737427,bigbrain_2310_1208_4170.nii,133231
save_incremented,119.75126385688782,121.79410910606384,bigbrain_2310_1208_4170.nii,133231
load_img,116.11796522140503,116.11935663223267,bigbrain_0_1208_6255.nii,133223
increment_data,116.1197280883789,118.98612904548645,bigbrain_0_1208_6255.nii,133223
save_incremented,118.9864764213562,119.75616765022278,bigbrain_0_1208_6255.nii,133223
load_img,116.05757641792297,116.0587568283081,bigbrain_0_4228_4865.nii,133266
increment_data,116.05899381637573,118.96115207672119,bigbrain_0_4228_4865.nii,133266
save_incremented,118.96134114265442,119.74003553390503,bigbrain_0_4228_4865.nii,133266
load_img,115.9316074848175,115.9392614364624,bigbrain_6160_4832_4170.nii,133184
increment_data,115.94081234931946,119.52352333068848,bigbrain_6160_4832_4170.nii,133184
save_incremented,119.5241801738739,121.62394404411316,bigbrain_6160_4832_4170.nii,133184
load_img,115.85571551322937,115.85718154907227,bigbrain_770_0_4865.nii,133195
increment_data,115.85755944252014,119.47243642807007,bigbrain_770_0_4865.nii,133195
save_incremented,119.4728581905365,121.48307251930237,bigbrain_770_0_4865.nii,133195
load_img,115.75941038131714,115.76072025299072,bigbrain_5390_3020_0.nii,133198
increment_data,115.7609760761261,119.18728709220886,bigbrain_5390_3020_0.nii,133198
save_incremented,119.18786692619324,121.37653040885925,bigbrain_5390_3020_0.nii,133198
load_img,115.74606204032898,115.74739599227905,bigbrain_5390_3624_2085.nii,133247
increment_data,115.74771881103516,118.90063500404358,bigbrain_5390_3624_2085.nii,133247
save_incremented,118.90214276313782,120.77253532409668,bigbrain_5390_3624_2085.nii,133247
load_img,115.6371111869812,115.63871550559998,bigbrain_6930_4228_0.nii,133235
increment_data,115.63905668258667,118.1234495639801,bigbrain_6930_4228_0.nii,133235
save_incremented,118.12398481369019,121.40067982673645,bigbrain_6930_4228_0.nii,133235
load_img,115.50408601760864,115.50538539886475,bigbrain_2310_3020_6255.nii,133183
increment_data,115.50566124916077,117.91898155212402,bigbrain_2310_3020_6255.nii,133183
save_incremented,117.91983342170715,118.54097175598145,bigbrain_2310_3020_6255.nii,133183
load_img,115.47961378097534,115.48120856285095,bigbrain_1540_4228_0.nii,133260
increment_data,115.48157334327698,117.86673188209534,bigbrain_1540_4228_0.nii,133260
save_incremented,117.8686511516571,119.28964018821716,bigbrain_1540_4228_0.nii,133260
load_img,115.39801716804504,115.39917707443237,bigbrain_3080_1208_695.nii,133279
increment_data,115.3994083404541,117.267751455307,bigbrain_3080_1208_695.nii,133279
save_incremented,117.26903033256531,117.80178260803223,bigbrain_3080_1208_695.nii,133279
load_img,115.37856888771057,115.38042140007019,bigbrain_2310_1812_3475.nii,133201
increment_data,115.38073253631592,117.79208707809448,bigbrain_2310_1812_3475.nii,133201
save_incremented,117.7934832572937,120.2975594997406,bigbrain_2310_1812_3475.nii,133201
load_img,114.94802212715149,114.95398950576782,bigbrain_6930_3624_3475.nii,133213
increment_data,114.95614552497864,117.6411120891571,bigbrain_6930_3624_3475.nii,133213
save_incremented,117.64217615127563,120.20253944396973,bigbrain_6930_3624_3475.nii,133213
load_img,114.59896993637085,114.60121417045593,bigbrain_3080_3624_6255.nii,133256
increment_data,114.60163354873657,116.19857048988342,bigbrain_3080_3624_6255.nii,133256
save_incremented,116.19954204559326,119.59902477264404,bigbrain_3080_3624_6255.nii,133256
load_img,113.48118233680725,113.48359823226929,bigbrain_2310_0_3475.nii,133189
increment_data,113.48441982269287,115.5101318359375,bigbrain_2310_0_3475.nii,133189
save_incremented,115.5102744102478,116.19162797927856,bigbrain_2310_0_3475.nii,133189
load_img,113.17854952812195,113.17969083786011,bigbrain_770_3020_3475.nii,133210
increment_data,113.17991495132446,115.40505909919739,bigbrain_770_3020_3475.nii,133210
save_incremented,115.40522933006287,116.11705946922302,bigbrain_770_3020_3475.nii,133210
load_img,113.17518305778503,113.17677760124207,bigbrain_2310_3020_4865.nii,133273
increment_data,113.17711663246155,115.42058873176575,bigbrain_2310_3020_4865.nii,133273
save_incremented,115.4207558631897,116.12757182121277,bigbrain_2310_3020_4865.nii,133273
load_img,113.174156665802,113.17585396766663,bigbrain_2310_1208_1390.nii,133192
increment_data,113.17613983154297,115.41656970977783,bigbrain_2310_1208_1390.nii,133192
save_incremented,115.41674065589905,116.12621068954468,bigbrain_2310_1208_1390.nii,133192
load_img,113.16906261444092,113.1710512638092,bigbrain_770_4228_3475.nii,133223
increment_data,113.17162108421326,115.4088237285614,bigbrain_770_4228_3475.nii,133223
save_incremented,115.40899109840393,116.11491632461548,bigbrain_770_4228_3475.nii,133223
load_img,113.03087782859802,113.03238987922668,bigbrain_2310_1208_0.nii,133266
increment_data,113.03290557861328,115.32858562469482,bigbrain_2310_1208_0.nii,133266
save_incremented,115.32887411117554,116.05426454544067,bigbrain_2310_1208_0.nii,133266
load_img,112.65038776397705,112.65240502357483,bigbrain_5390_4832_4170.nii,133279
increment_data,112.65287756919861,114.74331283569336,bigbrain_5390_4832_4170.nii,133279
save_incremented,114.74352979660034,115.39511442184448,bigbrain_5390_4832_4170.nii,133279
load_img,112.5770652294159,112.57844543457031,bigbrain_0_4228_4170.nii,133183
increment_data,112.57869124412537,114.8723156452179,bigbrain_0_4228_4170.nii,133183
save_incremented,114.87263107299805,115.5009696483612,bigbrain_0_4228_4170.nii,133183
load_img,110.8982322216034,110.90085196495056,bigbrain_4620_604_695.nii,133219
increment_data,110.90146493911743,113.62210154533386,bigbrain_4620_604_695.nii,133219
save_incremented,113.62245392799377,114.10281610488892,bigbrain_4620_604_695.nii,133219
load_img,110.77027773857117,110.7751157283783,bigbrain_3850_1208_2085.nii,133239
increment_data,110.77612233161926,115.16723394393921,bigbrain_3850_1208_2085.nii,133239
save_incremented,115.16786050796509,116.65249991416931,bigbrain_3850_1208_2085.nii,133239
load_img,110.6108045578003,110.61556696891785,bigbrain_770_1812_4865.nii,133253
increment_data,110.61653137207031,114.89358043670654,bigbrain_770_1812_4865.nii,133253
save_incremented,114.89398527145386,116.34172248840332,bigbrain_770_1812_4865.nii,133253
load_img,110.37769222259521,110.38273763656616,bigbrain_6930_1208_3475.nii,133231
increment_data,110.3835813999176,114.74277067184448,bigbrain_6930_1208_3475.nii,133231
save_incremented,114.74300050735474,116.11034297943115,bigbrain_6930_1208_3475.nii,133231
load_img,110.05493354797363,110.05675959587097,bigbrain_3080_1812_3475.nii,133189
increment_data,110.05719184875488,112.95530486106873,bigbrain_3080_1812_3475.nii,133189
save_incremented,112.95552372932434,113.47791981697083,bigbrain_3080_1812_3475.nii,133189
load_img,109.69484901428223,109.69875478744507,bigbrain_5390_5436_5560.nii,133213
increment_data,109.69962525367737,112.67349290847778,bigbrain_5390_5436_5560.nii,133213
save_incremented,112.6738383769989,114.94480490684509,bigbrain_5390_5436_5560.nii,133213
load_img,109.65077352523804,109.65370583534241,bigbrain_4620_1208_1390.nii,133184
increment_data,109.6547281742096,114.29050946235657,bigbrain_4620_1208_1390.nii,133184
save_incremented,114.29211449623108,115.92439794540405,bigbrain_4620_1208_1390.nii,133184
load_img,109.47461247444153,109.47589659690857,bigbrain_3850_1208_5560.nii,133210
increment_data,109.4760913848877,112.4873526096344,bigbrain_3850_1208_5560.nii,133210
save_incremented,112.48747873306274,113.17568325996399,bigbrain_3850_1208_5560.nii,133210
load_img,109.47327756881714,109.47466921806335,bigbrain_1540_0_0.nii,133273
increment_data,109.47490763664246,112.48810029029846,bigbrain_1540_0_0.nii,133273
save_incremented,112.48824429512024,113.17227363586426,bigbrain_1540_0_0.nii,133273
load_img,109.47170400619507,109.47291803359985,bigbrain_5390_3020_2780.nii,133223
increment_data,109.47325110435486,112.4853241443634,bigbrain_5390_3020_2780.nii,133223
save_incremented,112.48561239242554,113.16572499275208,bigbrain_5390_3020_2780.nii,133223
load_img,109.46898055076599,109.4702742099762,bigbrain_2310_5436_4865.nii,133192
increment_data,109.47066712379456,112.48846006393433,bigbrain_2310_5436_4865.nii,133192
save_incremented,112.48861837387085,113.17095470428467,bigbrain_2310_5436_4865.nii,133192
load_img,109.44837427139282,109.45060443878174,bigbrain_0_604_4865.nii,133235
increment_data,109.4512722492218,113.38123989105225,bigbrain_0_604_4865.nii,133235
save_incremented,113.38277125358582,115.63046336174011,bigbrain_0_604_4865.nii,133235
load_img,109.39056944847107,109.3925518989563,bigbrain_770_1208_695.nii,133266
increment_data,109.392817735672,112.30418682098389,bigbrain_770_1208_695.nii,133266
save_incremented,112.30504035949707,113.02773332595825,bigbrain_770_1208_695.nii,133266
load_img,109.37597107887268,109.3772189617157,bigbrain_6160_1208_5560.nii,133279
increment_data,109.37756514549255,111.99194669723511,bigbrain_6160_1208_5560.nii,133279
save_incremented,111.99309229850769,112.6470205783844,bigbrain_6160_1208_5560.nii,133279
load_img,109.35284972190857,109.35453653335571,bigbrain_4620_4832_3475.nii,133195
increment_data,109.35485506057739,113.846107006073,bigbrain_4620_4832_3475.nii,133195
save_incremented,113.84798884391785,115.8507878780365,bigbrain_4620_4832_3475.nii,133195
load_img,109.27514982223511,109.27682828903198,bigbrain_3850_0_6255.nii,133198
increment_data,109.2772433757782,113.14576554298401,bigbrain_3850_0_6255.nii,133198
save_incremented,113.14624238014221,115.7536780834198,bigbrain_3850_0_6255.nii,133198
load_img,109.24534821510315,109.24692726135254,bigbrain_5390_1208_3475.nii,133247
increment_data,109.24724316596985,113.14841294288635,bigbrain_5390_1208_3475.nii,133247
save_incremented,113.14853858947754,115.73918843269348,bigbrain_5390_1208_3475.nii,133247
load_img,109.19926524162292,109.20117998123169,bigbrain_5390_604_1390.nii,133183
increment_data,109.201819896698,111.93082404136658,bigbrain_5390_604_1390.nii,133183
save_incremented,111.93119597434998,112.57371187210083,bigbrain_5390_604_1390.nii,133183
load_img,108.86213374137878,108.86364316940308,bigbrain_3080_2416_2780.nii,133260
increment_data,108.86399102210999,112.55829071998596,bigbrain_3080_2416_2780.nii,133260
save_incremented,112.55925464630127,115.47332954406738,bigbrain_3080_2416_2780.nii,133260
load_img,108.85644316673279,108.8579216003418,bigbrain_2310_5436_1390.nii,133207
increment_data,108.8581600189209,111.2235050201416,bigbrain_2310_5436_1390.nii,133207
save_incremented,111.22443318367004,111.92069029808044,bigbrain_2310_5436_1390.nii,133207
load_img,108.71930360794067,108.72076916694641,bigbrain_0_5436_2085.nii,133201
increment_data,108.72108006477356,111.75295662879944,bigbrain_0_5436_2085.nii,133201
save_incremented,111.75442790985107,115.37130308151245,bigbrain_0_5436_2085.nii,133201
load_img,108.32275533676147,108.32548499107361,bigbrain_3080_5436_2085.nii,133219
increment_data,108.32608771324158,110.37130212783813,bigbrain_3080_5436_2085.nii,133219
save_incremented,110.37245440483093,110.89520287513733,bigbrain_3080_5436_2085.nii,133219
load_img,107.58017659187317,107.58132433891296,bigbrain_5390_2416_695.nii,133189
increment_data,107.58156991004944,109.5946261882782,bigbrain_5390_2416_695.nii,133189
save_incremented,109.5949935913086,110.05109429359436,bigbrain_5390_2416_695.nii,133189
load_img,107.5736997127533,107.57680583000183,bigbrain_3850_2416_6255.nii,133256
increment_data,107.57713961601257,110.40884757041931,bigbrain_3850_2416_6255.nii,133256
save_incremented,110.4110267162323,114.59119272232056,bigbrain_3850_2416_6255.nii,133256
load_img,105.95322012901306,105.95600581169128,bigbrain_6160_3624_4865.nii,133279
increment_data,105.95721697807312,108.61520218849182,bigbrain_6160_3624_4865.nii,133279
save_incremented,108.61607599258423,109.37240934371948,bigbrain_6160_3624_4865.nii,133279
load_img,105.72531270980835,105.72721481323242,bigbrain_3080_4228_1390.nii,133273
increment_data,105.72768354415894,108.72984290122986,bigbrain_3080_4228_1390.nii,133273
save_incremented,108.72996640205383,109.47052574157715,bigbrain_3080_4228_1390.nii,133273
load_img,105.70914936065674,105.71965384483337,bigbrain_4620_1812_5560.nii,133223
increment_data,105.72528219223022,108.72964334487915,bigbrain_4620_1812_5560.nii,133223
save_incremented,108.72978401184082,109.46896839141846,bigbrain_4620_1812_5560.nii,133223
load_img,105.70908427238464,105.71023344993591,bigbrain_3080_1812_2780.nii,133192
increment_data,105.71045327186584,108.72663497924805,bigbrain_3080_1812_2780.nii,133192
save_incremented,108.72682332992554,109.46568608283997,bigbrain_3080_1812_2780.nii,133192
load_img,105.70712018013,105.70840120315552,bigbrain_3850_4832_1390.nii,133183
increment_data,105.70864629745483,108.4302887916565,bigbrain_3850_4832_1390.nii,133183
save_incremented,108.43066167831421,109.19598484039307,bigbrain_3850_4832_1390.nii,133183
load_img,105.70413899421692,105.70786333084106,bigbrain_3080_2416_5560.nii,133210
increment_data,105.70829844474792,108.73167586326599,bigbrain_3080_2416_5560.nii,133210
save_incremented,108.73189640045166,109.4718108177185,bigbrain_3080_2416_5560.nii,133210
load_img,105.63589668273926,105.63757658004761,bigbrain_6930_5436_2780.nii,133266
increment_data,105.63788390159607,108.64387488365173,bigbrain_6930_5436_2780.nii,133266
save_incremented,108.64453673362732,109.38715887069702,bigbrain_6930_5436_2780.nii,133266
load_img,105.62307453155518,105.62559986114502,bigbrain_4620_1812_6255.nii,133227
increment_data,105.62628030776978,108.60101342201233,bigbrain_4620_1812_6255.nii,133227
save_incremented,108.60122156143188,109.35331535339355,bigbrain_4620_1812_6255.nii,133227
load_img,105.16834044456482,105.1699697971344,bigbrain_6160_4832_695.nii,133207
increment_data,105.17026376724243,108.17104268074036,bigbrain_6160_4832_695.nii,133207
save_incremented,108.17140316963196,108.85291004180908,bigbrain_6160_4832_695.nii,133207
load_img,105.13560318946838,105.13745188713074,bigbrain_4620_5436_695.nii,133243
increment_data,105.13783526420593,107.95507836341858,bigbrain_4620_5436_695.nii,133243
save_incremented,107.95583581924438,108.64767909049988,bigbrain_4620_5436_695.nii,133243
load_img,104.64020800590515,104.64497232437134,bigbrain_2310_0_0.nii,133219
increment_data,104.64662504196167,107.63641214370728,bigbrain_2310_0_0.nii,133219
save_incremented,107.63669753074646,108.31918597221375,bigbrain_2310_0_0.nii,133219
load_img,103.66926383972168,103.67230105400085,bigbrain_5390_5436_6255.nii,133189
increment_data,103.67307758331299,107.02986359596252,bigbrain_5390_5436_6255.nii,133189
save_incremented,107.03051471710205,107.57725882530212,bigbrain_5390_5436_6255.nii,133189
load_img,102.1599760055542,102.16179871559143,bigbrain_3850_3020_2085.nii,133279
increment_data,102.16221380233765,105.3288803100586,bigbrain_3850_3020_2085.nii,133279
save_incremented,105.32939386367798,105.94887399673462,bigbrain_3850_3020_2085.nii,133279
load_img,101.1698431968689,101.17166066169739,bigbrain_4620_0_6255.nii,133273
increment_data,101.17249011993408,104.96330738067627,bigbrain_4620_0_6255.nii,133273
save_incremented,104.96363186836243,105.7219979763031,bigbrain_4620_0_6255.nii,133273
load_img,101.15107321739197,101.15242075920105,bigbrain_4620_2416_6255.nii,133192
increment_data,101.15265393257141,104.94511413574219,bigbrain_4620_2416_6255.nii,133192
save_incremented,104.9452612400055,105.70517802238464,bigbrain_4620_2416_6255.nii,133192
load_img,101.1478431224823,101.14978218078613,bigbrain_770_3624_4865.nii,133227
increment_data,101.1501235961914,104.81957340240479,bigbrain_770_3624_4865.nii,133227
save_incremented,104.82026267051697,105.6191098690033,bigbrain_770_3624_4865.nii,133227
load_img,101.1443235874176,101.14695525169373,bigbrain_770_3624_695.nii,133183
increment_data,101.14749670028687,104.93930220603943,bigbrain_770_3624_695.nii,133183
save_incremented,104.93965005874634,105.70408487319946,bigbrain_770_3624_695.nii,133183
load_img,101.1352071762085,101.13702702522278,bigbrain_0_1208_0.nii,133210
increment_data,101.1373724937439,104.93329977989197,bigbrain_0_1208_0.nii,133210
save_incremented,104.93397355079651,105.70103287696838,bigbrain_0_1208_0.nii,133210
load_img,101.12922382354736,101.13273477554321,bigbrain_1540_604_695.nii,133239
increment_data,101.13350534439087,108.22485971450806,bigbrain_1540_604_695.nii,133239
save_incremented,108.225270986557,110.74870681762695,bigbrain_1540_604_695.nii,133239
load_img,101.12758874893188,101.12913918495178,bigbrain_0_4228_5560.nii,133223
increment_data,101.12946152687073,104.9425253868103,bigbrain_0_4228_5560.nii,133223
save_incremented,104.94405245780945,105.70358443260193,bigbrain_0_4228_5560.nii,133223
load_img,101.11310887336731,101.11520504951477,bigbrain_6930_0_4170.nii,133253
increment_data,101.11586332321167,107.9866669178009,bigbrain_6930_0_4170.nii,133253
save_incremented,107.98753786087036,110.58786988258362,bigbrain_6930_0_4170.nii,133253
load_img,101.08314609527588,101.08447003364563,bigbrain_3080_4228_0.nii,133266
increment_data,101.0847635269165,104.83740305900574,bigbrain_3080_4228_0.nii,133266
save_incremented,104.83765602111816,105.63231039047241,bigbrain_3080_4228_0.nii,133266
load_img,101.04680824279785,101.04806971549988,bigbrain_1540_0_5560.nii,133243
increment_data,101.04837560653687,104.44390225410461,bigbrain_1540_0_5560.nii,133243
save_incremented,104.44479489326477,105.13162994384766,bigbrain_1540_0_5560.nii,133243
load_img,101.03376722335815,101.03561472892761,bigbrain_6160_604_5560.nii,133231
increment_data,101.03602147102356,107.7488100528717,bigbrain_6160_604_5560.nii,133231
save_incremented,107.74977087974548,110.34909129142761,bigbrain_6160_604_5560.nii,133231
load_img,101.01894855499268,101.02040481567383,bigbrain_770_604_0.nii,133207
increment_data,101.02083110809326,104.4846568107605,bigbrain_770_604_0.nii,133207
save_incremented,104.48531198501587,105.16479325294495,bigbrain_770_604_0.nii,133207
load_img,100.87498760223389,100.87692832946777,bigbrain_0_2416_2780.nii,133184
increment_data,100.87724828720093,106.91506385803223,bigbrain_0_2416_2780.nii,133184
save_incremented,106.91602063179016,109.63326930999756,bigbrain_0_2416_2780.nii,133184
load_img,100.81590723991394,100.8171763420105,bigbrain_0_2416_2085.nii,133219
increment_data,100.81747245788574,103.97164106369019,bigbrain_0_2416_2085.nii,133219
save_incremented,103.97229623794556,104.63542771339417,bigbrain_0_2416_2085.nii,133219
load_img,100.781090259552,100.78275299072266,bigbrain_3850_604_4170.nii,133235
increment_data,100.7833743095398,106.39220523834229,bigbrain_3850_604_4170.nii,133235
save_incremented,106.3941912651062,109.43688607215881,bigbrain_3850_604_4170.nii,133235
load_img,100.75591969490051,100.75748991966248,bigbrain_6160_0_4865.nii,133213
increment_data,100.75779962539673,106.53378367424011,bigbrain_6160_0_4865.nii,133213
save_incremented,106.5355281829834,109.67384910583496,bigbrain_6160_0_4865.nii,133213
load_img,100.68240261077881,100.68698596954346,bigbrain_770_604_4865.nii,133195
increment_data,100.68822836875916,105.8574538230896,bigbrain_770_604_4865.nii,133195
save_incremented,105.85976576805115,109.34644055366516,bigbrain_770_604_4865.nii,133195
load_img,100.64644575119019,100.64773559570312,bigbrain_4620_4228_6255.nii,133198
increment_data,100.64814734458923,105.40435791015625,bigbrain_4620_4228_6255.nii,133198
save_incremented,105.40505337715149,109.26707148551941,bigbrain_4620_4228_6255.nii,133198
load_img,100.61163926124573,100.61341071128845,bigbrain_770_4228_0.nii,133247
increment_data,100.6137433052063,105.38080430030823,bigbrain_770_4228_0.nii,133247
save_incremented,105.38164210319519,109.23935413360596,bigbrain_770_4228_0.nii,133247
load_img,100.52315473556519,100.52436852455139,bigbrain_0_4832_2780.nii,133204
increment_data,100.52462387084961,102.54883241653442,bigbrain_0_4832_2780.nii,133204
save_incremented,102.54967594146729,103.04444789886475,bigbrain_0_4832_2780.nii,133204
load_img,100.4996280670166,100.50087857246399,bigbrain_6160_5436_5560.nii,133189
increment_data,100.50112557411194,103.07657766342163,bigbrain_6160_5436_5560.nii,133189
save_incremented,103.07701110839844,103.66580414772034,bigbrain_6160_5436_5560.nii,133189
load_img,100.22016429901123,100.22159576416016,bigbrain_4620_1208_2780.nii,133260
increment_data,100.22191667556763,104.1653003692627,bigbrain_4620_1208_2780.nii,133260
save_incremented,104.16629958152771,108.85469937324524,bigbrain_4620_1208_2780.nii,133260
load_img,100.13043522834778,100.13193845748901,bigbrain_5390_4228_0.nii,133201
increment_data,100.13236999511719,102.44732069969177,bigbrain_5390_4228_0.nii,133201
save_incremented,102.44893097877502,108.7091634273529,bigbrain_5390_4228_0.nii,133201
load_img,98.81497931480408,98.82281041145325,bigbrain_3850_3020_4865.nii,133256
increment_data,98.824209690094,101.06184697151184,bigbrain_3850_3020_4865.nii,133256
save_incremented,101.06335115432739,107.55134129524231,bigbrain_3850_3020_4865.nii,133256
load_img,97.63073205947876,97.63369560241699,bigbrain_2310_604_3475.nii,133227
increment_data,97.6346492767334,100.34694695472717,bigbrain_2310_604_3475.nii,133227
save_incremented,100.34722805023193,101.14497113227844,bigbrain_2310_604_3475.nii,133227
load_img,97.50170350074768,97.50357413291931,bigbrain_6160_4228_4865.nii,133243
increment_data,97.50452399253845,100.17124676704407,bigbrain_6160_4228_4865.nii,133243
save_incremented,100.17148280143738,101.04327130317688,bigbrain_6160_4228_4865.nii,133243
load_img,97.46496987342834,97.46651363372803,bigbrain_3850_4832_4170.nii,133210
increment_data,97.46682810783386,100.3045449256897,bigbrain_3850_4832_4170.nii,133210
save_incremented,100.30516076087952,101.13215899467468,bigbrain_3850_4832_4170.nii,133210
load_img,97.46341609954834,97.46450138092041,bigbrain_2310_1208_4865.nii,133273
increment_data,97.46471881866455,100.38399863243103,bigbrain_2310_1208_4865.nii,133273
save_incremented,100.3843183517456,101.1666169166565,bigbrain_2310_1208_4865.nii,133273
load_img,97.4596016407013,97.46113991737366,bigbrain_6160_0_0.nii,133192
increment_data,97.46149754524231,100.34694528579712,bigbrain_6160_0_0.nii,133192
save_incremented,100.34714245796204,101.14803218841553,bigbrain_6160_0_0.nii,133192
load_img,97.4528877735138,97.45541977882385,bigbrain_4620_0_2085.nii,133183
increment_data,97.45631217956543,100.33616399765015,bigbrain_4620_0_2085.nii,133183
save_incremented,100.33634662628174,101.14144515991211,bigbrain_4620_0_2085.nii,133183
load_img,97.39454984664917,97.39679741859436,bigbrain_770_1812_2780.nii,133223
increment_data,97.39721894264221,100.3055305480957,bigbrain_770_1812_2780.nii,133223
save_incremented,100.30575561523438,101.12419867515564,bigbrain_770_1812_2780.nii,133223
load_img,97.32760953903198,97.3300461769104,bigbrain_4620_2416_5560.nii,133279
increment_data,97.33087968826294,100.33343482017517,bigbrain_4620_2416_5560.nii,133279
save_incremented,100.33370542526245,102.14587092399597,bigbrain_4620_2416_5560.nii,133279
load_img,97.29103350639343,97.29256439208984,bigbrain_5390_0_4170.nii,133266
increment_data,97.29302382469177,100.22301030158997,bigbrain_5390_0_4170.nii,133266
save_incremented,100.2231764793396,101.07948422431946,bigbrain_5390_0_4170.nii,133266
