driver_program,0,855.8407411575317,/pmem1-data/val/spark-1570506206-optaneAD_1it_25cpus_120delay_withpc-1,allfiles
save_incremented,114.19716215133667,116.80151057243347,bigbrain_6160_5436_4865.nii,88781
load_img,113.3771321773529,113.8806312084198,bigbrain_770_5436_2085.nii,88820
increment_data,113.88640856742859,114.66774916648865,bigbrain_770_5436_2085.nii,88820
save_incremented,114.66792464256287,119.1973078250885,bigbrain_770_5436_2085.nii,88820
load_img,113.38287878036499,113.89774918556213,bigbrain_2310_4228_695.nii,88772
increment_data,113.90197324752808,114.69851613044739,bigbrain_2310_4228_695.nii,88772
save_incremented,114.6987419128418,122.66378092765808,bigbrain_2310_4228_695.nii,88772
load_img,113.35267996788025,113.9094488620758,bigbrain_0_604_695.nii,88754
increment_data,113.91536593437195,114.82331895828247,bigbrain_0_604_695.nii,88754
save_incremented,114.83077239990234,122.8464584350586,bigbrain_0_604_695.nii,88754
load_img,113.39709949493408,113.91370797157288,bigbrain_3850_1812_0.nii,88790
increment_data,113.91850757598877,114.69709587097168,bigbrain_3850_1812_0.nii,88790
save_incremented,114.6972758769989,122.55076956748962,bigbrain_3850_1812_0.nii,88790
load_img,113.21803665161133,113.93454194068909,bigbrain_6160_4832_6255.nii,88760
increment_data,113.94132971763611,116.83566117286682,bigbrain_6160_4832_6255.nii,88760
