driver_program,0,221.1661183834076,/dev/shm/val/spark-1570966655-tmpfs_1it_96cpus_0delay_npc-1,allfiles
load_img,203.05849742889404,203.06022882461548,bigbrain_3080_0_2085.nii,114449
increment_data,203.06056761741638,204.27362895011902,bigbrain_3080_0_2085.nii,114449
save_incremented,204.27395248413086,206.0100178718567,bigbrain_3080_0_2085.nii,114449
load_img,201.3170726299286,201.32451272010803,bigbrain_6930_604_695.nii,114444
increment_data,201.32518005371094,203.36635565757751,bigbrain_6930_604_695.nii,114444
save_incremented,203.3667380809784,203.85127186775208,bigbrain_6930_604_695.nii,114444
load_img,199.7981903553009,199.8074450492859,bigbrain_770_3624_0.nii,114339
increment_data,199.81123852729797,202.75316429138184,bigbrain_770_3624_0.nii,114339
save_incremented,202.75355887413025,203.32787942886353,bigbrain_770_3624_0.nii,114339
load_img,199.74197578430176,199.74859046936035,bigbrain_5390_1812_1390.nii,114481
increment_data,199.7492413520813,203.53335285186768,bigbrain_5390_1812_1390.nii,114481
save_incremented,203.5340278148651,205.18555855751038,bigbrain_5390_1812_1390.nii,114481
load_img,199.56042957305908,199.57248377799988,bigbrain_1540_4228_0.nii,114493
increment_data,199.57342314720154,202.5893006324768,bigbrain_1540_4228_0.nii,114493
save_incremented,202.58958339691162,203.23030853271484,bigbrain_1540_4228_0.nii,114493
load_img,199.54017877578735,199.54958152770996,bigbrain_6160_4228_2780.nii,114440
increment_data,199.55162239074707,202.87758088111877,bigbrain_6160_4228_2780.nii,114440
save_incremented,202.87792325019836,204.28677487373352,bigbrain_6160_4228_2780.nii,114440
load_img,199.5080258846283,199.51405358314514,bigbrain_2310_1812_4170.nii,114489
increment_data,199.51517486572266,203.40967226028442,bigbrain_2310_1812_4170.nii,114489
save_incremented,203.41028451919556,204.8025028705597,bigbrain_2310_1812_4170.nii,114489
load_img,199.48927426338196,199.49480772018433,bigbrain_6930_5436_695.nii,114501
increment_data,199.49542903900146,203.44574308395386,bigbrain_6930_5436_695.nii,114501
save_incremented,203.44625115394592,204.85918927192688,bigbrain_6930_5436_695.nii,114501
load_img,199.29502034187317,199.3020317554474,bigbrain_770_3020_2780.nii,114546
increment_data,199.30280780792236,202.3682153224945,bigbrain_770_3020_2780.nii,114546
save_incremented,202.36876797676086,203.78102898597717,bigbrain_770_3020_2780.nii,114546
load_img,199.29061436653137,199.2929048538208,bigbrain_1540_5436_1390.nii,114415
increment_data,199.2933475971222,202.23979234695435,bigbrain_1540_5436_1390.nii,114415
save_incremented,202.24035692214966,202.9981873035431,bigbrain_1540_5436_1390.nii,114415
load_img,199.25872373580933,199.25977659225464,bigbrain_6930_3624_6255.nii,114570
increment_data,199.26001286506653,202.39521193504333,bigbrain_6930_3624_6255.nii,114570
save_incremented,202.39536452293396,203.09894275665283,bigbrain_6930_3624_6255.nii,114570
load_img,199.13449001312256,199.13843369483948,bigbrain_5390_4228_2085.nii,114454
increment_data,199.13975548744202,203.11999368667603,bigbrain_5390_4228_2085.nii,114454
save_incremented,203.1204056739807,204.63688158988953,bigbrain_5390_4228_2085.nii,114454
load_img,199.13353443145752,199.13633131980896,bigbrain_1540_1208_2780.nii,114239
increment_data,199.13693499565125,202.0080738067627,bigbrain_1540_1208_2780.nii,114239
save_incremented,202.0086054801941,203.54605555534363,bigbrain_1540_1208_2780.nii,114239
load_img,199.13070464134216,199.1340298652649,bigbrain_4620_0_0.nii,114520
increment_data,199.13462018966675,202.36318635940552,bigbrain_4620_0_0.nii,114520
save_incremented,202.36366081237793,203.83601832389832,bigbrain_4620_0_0.nii,114520
load_img,198.95197868347168,198.95536541938782,bigbrain_5390_5436_5560.nii,114574
increment_data,198.95602178573608,202.83477425575256,bigbrain_5390_5436_5560.nii,114574
save_incremented,202.83542847633362,204.45970368385315,bigbrain_5390_5436_5560.nii,114574
load_img,198.90268564224243,198.90487623214722,bigbrain_2310_3624_3475.nii,114317
increment_data,198.90535473823547,202.75321006774902,bigbrain_2310_3624_3475.nii,114317
save_incremented,202.7536129951477,204.4097216129303,bigbrain_2310_3624_3475.nii,114317
load_img,198.88353967666626,198.88669800758362,bigbrain_3850_4832_695.nii,114550
increment_data,198.88714241981506,202.77596187591553,bigbrain_3850_4832_695.nii,114550
save_incremented,202.77644634246826,204.48089218139648,bigbrain_3850_4832_695.nii,114550
load_img,198.75941276550293,198.76141047477722,bigbrain_5390_5436_2085.nii,114555
increment_data,198.76203322410583,202.54551362991333,bigbrain_5390_5436_2085.nii,114555
save_incremented,202.54876327514648,204.31664943695068,bigbrain_5390_5436_2085.nii,114555
load_img,198.71395564079285,198.71645379066467,bigbrain_0_0_5560.nii,114530
increment_data,198.7169589996338,202.37835025787354,bigbrain_0_0_5560.nii,114530
save_incremented,202.3809459209442,204.27738618850708,bigbrain_0_0_5560.nii,114530
load_img,198.67366242408752,198.6757254600525,bigbrain_4620_4228_6255.nii,114538
increment_data,198.67609858512878,202.2567491531372,bigbrain_4620_4228_6255.nii,114538
save_incremented,202.25792837142944,204.18727707862854,bigbrain_4620_4228_6255.nii,114538
load_img,198.5511920452118,198.55753445625305,bigbrain_4620_0_1390.nii,114267
increment_data,198.5594184398651,201.6479790210724,bigbrain_4620_0_1390.nii,114267
save_incremented,201.64939856529236,203.6409046649933,bigbrain_4620_0_1390.nii,114267
load_img,198.4915533065796,198.494478225708,bigbrain_1540_4832_6255.nii,114411
increment_data,198.49503898620605,201.66788172721863,bigbrain_1540_4832_6255.nii,114411
save_incremented,201.6687295436859,204.02436518669128,bigbrain_1540_4832_6255.nii,114411
load_img,198.14370131492615,198.14877939224243,bigbrain_3850_604_1390.nii,114376
increment_data,198.14928460121155,200.45253038406372,bigbrain_3850_604_1390.nii,114376
save_incremented,200.4541311264038,201.62970900535583,bigbrain_3850_604_1390.nii,114376
load_img,197.997713804245,198.00291085243225,bigbrain_4620_1812_6255.nii,114257
increment_data,198.00365471839905,200.22211956977844,bigbrain_4620_1812_6255.nii,114257
save_incremented,200.2228479385376,202.87421917915344,bigbrain_4620_1812_6255.nii,114257
load_img,197.84297513961792,197.84732866287231,bigbrain_6930_3020_0.nii,114281
increment_data,197.84836649894714,199.99592304229736,bigbrain_6930_3020_0.nii,114281
save_incremented,199.9961974620819,200.59101128578186,bigbrain_6930_3020_0.nii,114281
load_img,197.78690457344055,197.7896065711975,bigbrain_6930_4228_2780.nii,114449
increment_data,197.79024600982666,200.4958999156952,bigbrain_6930_4228_2780.nii,114449
save_incremented,200.4967224597931,203.05434560775757,bigbrain_6930_4228_2780.nii,114449
load_img,197.26454186439514,197.26754689216614,bigbrain_6930_3020_1390.nii,114339
increment_data,197.26813316345215,199.27620792388916,bigbrain_6930_3020_1390.nii,114339
save_incremented,199.27861261367798,199.79501295089722,bigbrain_6930_3020_1390.nii,114339
load_img,196.46520853042603,196.4704864025116,bigbrain_6930_1812_4865.nii,114406
increment_data,196.47198677062988,198.75674057006836,bigbrain_6930_1812_4865.nii,114406
save_incremented,198.75699996948242,199.46187686920166,bigbrain_6930_1812_4865.nii,114406
load_img,196.3458216190338,196.3569779396057,bigbrain_0_5436_2085.nii,114262
increment_data,196.35808324813843,198.76553678512573,bigbrain_0_5436_2085.nii,114262
save_incremented,198.7659397125244,199.54246711730957,bigbrain_0_5436_2085.nii,114262
load_img,196.0294406414032,196.03645205497742,bigbrain_2310_4832_4865.nii,114415
increment_data,196.0378041267395,198.44060945510864,bigbrain_2310_4832_4865.nii,114415
save_incremented,198.44325137138367,199.28753685951233,bigbrain_2310_4832_4865.nii,114415
load_img,195.93095111846924,195.9322226047516,bigbrain_6160_1812_4170.nii,114570
increment_data,195.93252325057983,198.42007851600647,bigbrain_6160_1812_4170.nii,114570
save_incremented,198.42022562026978,199.25591039657593,bigbrain_6160_1812_4170.nii,114570
load_img,195.49478602409363,195.49752688407898,bigbrain_1540_1812_6255.nii,114471
increment_data,195.49818181991577,198.12988090515137,bigbrain_1540_1812_6255.nii,114471
save_incremented,198.13057780265808,198.8019733428955,bigbrain_1540_1812_6255.nii,114471
load_img,195.01717066764832,195.02575135231018,bigbrain_0_604_4865.nii,114164
increment_data,195.02860260009766,197.79973578453064,bigbrain_0_604_4865.nii,114164
save_incremented,197.80068945884705,199.54677152633667,bigbrain_0_604_4865.nii,114164
load_img,194.21494936943054,194.21694946289062,bigbrain_4620_604_695.nii,114253
increment_data,194.21753787994385,197.25269031524658,bigbrain_4620_604_695.nii,114253
save_incremented,197.252991437912,198.04148292541504,bigbrain_4620_604_695.nii,114253
load_img,193.99634432792664,194.01079654693604,bigbrain_0_3624_3475.nii,114239
increment_data,194.01314425468445,197.09281754493713,bigbrain_0_3624_3475.nii,114239
save_incremented,197.09340143203735,199.13022184371948,bigbrain_0_3624_3475.nii,114239
load_img,193.6609115600586,193.68306398391724,bigbrain_6160_4832_2085.nii,114173
increment_data,193.68424677848816,196.90258026123047,bigbrain_6160_4832_2085.nii,114173
save_incremented,196.9027762413025,197.86563539505005,bigbrain_6160_4832_2085.nii,114173
load_img,193.60345244407654,193.62969088554382,bigbrain_6930_1208_695.nii,114281
increment_data,193.63199925422668,196.871591091156,bigbrain_6930_1208_695.nii,114281
save_incremented,196.87201237678528,197.83907842636108,bigbrain_6930_1208_695.nii,114281
load_img,193.3087215423584,193.31928300857544,bigbrain_6930_2416_6255.nii,114444
increment_data,193.32021141052246,198.6782295703888,bigbrain_6930_2416_6255.nii,114444
save_incremented,198.67905235290527,201.29523086547852,bigbrain_6930_2416_6255.nii,114444
load_img,192.4006588459015,192.4179458618164,bigbrain_4620_3020_6255.nii,114351
increment_data,192.4208745956421,195.85227298736572,bigbrain_4620_3020_6255.nii,114351
save_incremented,195.855966091156,196.53184342384338,bigbrain_4620_3020_6255.nii,114351
load_img,192.2233009338379,192.23585319519043,bigbrain_3080_2416_2780.nii,114493
increment_data,192.23763227462769,197.28029823303223,bigbrain_3080_2416_2780.nii,114493
save_incremented,197.28082942962646,199.5481150150299,bigbrain_3080_2416_2780.nii,114493
load_img,191.93713235855103,191.9487521648407,bigbrain_0_5436_695.nii,114376
increment_data,191.95081853866577,195.48715806007385,bigbrain_0_5436_695.nii,114376
save_incremented,195.48824644088745,198.14009737968445,bigbrain_0_5436_695.nii,114376
load_img,191.86192154884338,191.86448454856873,bigbrain_770_1812_4865.nii,114467
increment_data,191.86522364616394,195.4264771938324,bigbrain_770_1812_4865.nii,114467
save_incremented,195.43045783042908,196.22187066078186,bigbrain_770_1812_4865.nii,114467
load_img,191.82629704475403,191.83593702316284,bigbrain_4620_1812_2780.nii,114406
increment_data,191.83759307861328,195.60404014587402,bigbrain_4620_1812_2780.nii,114406
save_incremented,195.61190128326416,196.46131777763367,bigbrain_4620_1812_2780.nii,114406
load_img,191.76535272598267,191.770649433136,bigbrain_770_3624_4865.nii,114257
increment_data,191.77205181121826,195.27017736434937,bigbrain_770_3624_4865.nii,114257
save_incremented,195.27117586135864,197.99415397644043,bigbrain_770_3624_4865.nii,114257
load_img,191.66561102867126,191.66731238365173,bigbrain_3850_0_4865.nii,114570
increment_data,191.66761326789856,195.16431188583374,bigbrain_3850_0_4865.nii,114570
save_incremented,195.16464853286743,195.92803812026978,bigbrain_3850_0_4865.nii,114570
load_img,191.25660347938538,191.27006840705872,bigbrain_0_5436_5560.nii,114471
increment_data,191.2710645198822,194.8269772529602,bigbrain_0_5436_5560.nii,114471
save_incremented,194.82831382751465,195.49160385131836,bigbrain_0_5436_5560.nii,114471
load_img,190.7162585258484,190.72174096107483,bigbrain_6930_4832_3475.nii,114481
increment_data,190.72307753562927,197.10856342315674,bigbrain_6930_4832_3475.nii,114481
save_incremented,197.10890221595764,199.70210146903992,bigbrain_6930_4832_3475.nii,114481
load_img,190.57383513450623,190.58079838752747,bigbrain_6930_3624_2085.nii,114489
increment_data,190.58272218704224,196.90022158622742,bigbrain_6930_3624_2085.nii,114489
save_incremented,196.90121722221375,199.4812090396881,bigbrain_6930_3624_2085.nii,114489
load_img,190.52716898918152,190.54621934890747,bigbrain_0_4832_2780.nii,114191
increment_data,190.54767274856567,193.93073534965515,bigbrain_0_4832_2780.nii,114191
save_incremented,193.93175196647644,194.66114807128906,bigbrain_0_4832_2780.nii,114191
load_img,190.50269269943237,190.504896402359,bigbrain_770_4832_2780.nii,114246
increment_data,190.50554895401,193.88171768188477,bigbrain_770_4832_2780.nii,114246
save_incremented,193.88221406936646,194.6294240951538,bigbrain_770_4832_2780.nii,114246
load_img,190.4523777961731,190.46047639846802,bigbrain_6930_3020_5560.nii,114501
increment_data,190.4618091583252,196.88688969612122,bigbrain_6930_3020_5560.nii,114501
save_incremented,196.8877034187317,199.46346831321716,bigbrain_6930_3020_5560.nii,114501
load_img,190.26708555221558,190.27311754226685,bigbrain_6930_2416_2085.nii,114440
increment_data,190.27428603172302,196.91535568237305,bigbrain_6930_2416_2085.nii,114440
save_incremented,196.91612601280212,199.50564908981323,bigbrain_6930_2416_2085.nii,114440
load_img,190.1886043548584,190.1953423023224,bigbrain_3080_5436_2085.nii,114253
increment_data,190.19815158843994,193.46254539489746,bigbrain_3080_5436_2085.nii,114253
save_incremented,193.46295547485352,194.2116003036499,bigbrain_3080_5436_2085.nii,114253
load_img,190.1064953804016,190.11108946800232,bigbrain_6930_4228_3475.nii,114546
increment_data,190.11262392997742,196.39777636528015,bigbrain_6930_4228_3475.nii,114546
save_incremented,196.39837765693665,199.27304482460022,bigbrain_6930_4228_3475.nii,114546
load_img,190.0521800518036,190.0565767288208,bigbrain_6160_4228_3475.nii,114520
increment_data,190.05789136886597,195.98712372779846,bigbrain_6160_4228_3475.nii,114520
save_incremented,195.98824620246887,199.12070775032043,bigbrain_6160_4228_3475.nii,114520
load_img,189.95520186424255,189.95761942863464,bigbrain_6160_0_2780.nii,114296
increment_data,189.95852375030518,193.24946331977844,bigbrain_6160_0_2780.nii,114296
save_incremented,193.2501037120819,194.05123829841614,bigbrain_6160_0_2780.nii,114296
load_img,189.82992100715637,189.83584213256836,bigbrain_3080_2416_0.nii,114343
increment_data,189.83696818351746,193.17794799804688,bigbrain_3080_2416_0.nii,114343
save_incremented,193.17861223220825,193.9958620071411,bigbrain_3080_2416_0.nii,114343
load_img,189.74167847633362,189.74821639060974,bigbrain_1540_1208_4170.nii,114454
increment_data,189.74951839447021,195.9830915927887,bigbrain_1540_1208_4170.nii,114454
save_incremented,195.9841184616089,199.1228630542755,bigbrain_1540_1208_4170.nii,114454
load_img,189.67404127120972,189.6805818080902,bigbrain_3080_2416_6255.nii,114449
increment_data,189.68286275863647,193.25315141677856,bigbrain_3080_2416_6255.nii,114449
save_incremented,193.25473308563232,197.78025269508362,bigbrain_3080_2416_6255.nii,114449
load_img,189.49020099639893,189.49499678611755,bigbrain_6160_0_4865.nii,114574
increment_data,189.4958348274231,195.41281294822693,bigbrain_6160_0_4865.nii,114574
save_incremented,195.4134247303009,198.936931848526,bigbrain_6160_0_4865.nii,114574
load_img,189.41623497009277,189.420227766037,bigbrain_770_4832_3475.nii,114317
increment_data,189.42077159881592,195.29837155342102,bigbrain_770_4832_3475.nii,114317
save_incremented,195.3009169101715,198.8922736644745,bigbrain_770_4832_3475.nii,114317
load_img,189.28367972373962,189.29004526138306,bigbrain_5390_3020_2085.nii,114550
increment_data,189.29090642929077,194.9196617603302,bigbrain_5390_3020_2085.nii,114550
save_incremented,194.92096829414368,198.87275457382202,bigbrain_5390_3020_2085.nii,114550
load_img,189.20703291893005,189.21168637275696,bigbrain_2310_3624_695.nii,114555
increment_data,189.21351432800293,194.5111973285675,bigbrain_2310_3624_695.nii,114555
save_incremented,194.51419758796692,198.74995613098145,bigbrain_2310_3624_695.nii,114555
load_img,189.13782215118408,189.14130210876465,bigbrain_3850_3624_0.nii,114411
increment_data,189.14241194725037,194.12003350257874,bigbrain_3850_3624_0.nii,114411
save_incremented,194.12092304229736,198.4820420742035,bigbrain_3850_3624_0.nii,114411
load_img,189.1201686859131,189.12425208091736,bigbrain_0_3624_2780.nii,114530
increment_data,189.12623572349548,194.12309956550598,bigbrain_0_3624_2780.nii,114530
save_incremented,194.1237690448761,198.70490264892578,bigbrain_0_3624_2780.nii,114530
load_img,189.05204129219055,189.05700302124023,bigbrain_1540_4832_3475.nii,114538
increment_data,189.05778431892395,193.99024534225464,bigbrain_1540_4832_3475.nii,114538
