driver_program,0,5228.285288095474,/home/users/vhayots/spark-1570917158-isilonAD_1it_25cpus_120delay_withpc_em-1,allfiles
save_incremented,46.03001928329468,100.63087749481201,bigbrain_0_2416_4865.nii,160355
load_img,1896.9244582653046,1896.9287004470825,bigbrain_0_3624_0.nii,160400
increment_data,1915.5100147724152,1920.7431457042694,bigbrain_0_3624_0.nii,160400
save_incremented,1933.5458371639252,2019.9456810951233,bigbrain_0_3624_0.nii,160400
load_img,41.614333391189575,46.08905529975891,bigbrain_0_1208_695.nii,160334
increment_data,59.99493360519409,90.51050925254822,bigbrain_0_1208_695.nii,160334
save_incremented,93.21656346321106,167.44598817825317,bigbrain_0_1208_695.nii,160334
load_img,907.0757210254669,907.0812082290649,bigbrain_0_3624_2780.nii,160414
increment_data,918.9830150604248,925.0633044242859,bigbrain_0_3624_2780.nii,160414
save_incremented,931.7183420658112,991.4422433376312,bigbrain_0_3624_2780.nii,160414
load_img,248.1238296031952,248.18064379692078,bigbrain_0_1812_4865.nii,160414
increment_data,259.53562808036804,264.2418944835663,bigbrain_0_1812_4865.nii,160414
save_incremented,281.37757754325867,324.7687349319458,bigbrain_0_1812_4865.nii,160414
load_img,2566.610711812973,2604.0197558403015,bigbrain_0_3624_695.nii,160368
increment_data,2617.2443788051605,2625.4763894081116,bigbrain_0_3624_695.nii,160368
save_incremented,2637.9474923610687,2695.3352925777435,bigbrain_0_3624_695.nii,160368
load_img,3591.5166738033295,3608.3144524097443,bigbrain_0_0_1390.nii,160352
increment_data,3629.047859430313,3632.7078807353973,bigbrain_0_0_1390.nii,160352
save_incremented,3636.3532462120056,3709.98113822937,bigbrain_0_0_1390.nii,160352
load_img,33.66654992103577,39.53559613227844,bigbrain_0_3624_695.nii,160400
increment_data,55.71726417541504,58.78701877593994,bigbrain_0_3624_695.nii,160400
save_incremented,65.24881839752197,112.1340823173523,bigbrain_0_3624_695.nii,160400
load_img,1255.7842984199524,1262.482257604599,bigbrain_0_0_6255.nii,160368
increment_data,1289.2982549667358,1292.9933969974518,bigbrain_0_0_6255.nii,160368
save_incremented,1307.2533960342407,1391.5699350833893,bigbrain_0_0_6255.nii,160368
load_img,3156.0394916534424,3201.6356284618378,bigbrain_0_1208_0.nii,160343
increment_data,3219.085830450058,3224.9108114242554,bigbrain_0_1208_0.nii,160343
save_incremented,3242.144991874695,3317.8645570278168,bigbrain_0_1208_0.nii,160343
load_img,4354.2388298511505,4356.265722751617,bigbrain_0_1812_2780.nii,160372
increment_data,4362.053347110748,4365.592417955399,bigbrain_0_1812_2780.nii,160372
save_incremented,4376.2148859500885,4424.529047727585,bigbrain_0_1812_2780.nii,160372
load_img,3704.089385509491,3720.5474004745483,bigbrain_0_3624_6255.nii,160326
increment_data,3730.7965083122253,3731.5326278209686,bigbrain_0_3624_6255.nii,160326
save_incremented,3746.005378961563,3802.2653970718384,bigbrain_0_3624_6255.nii,160326
load_img,248.1266028881073,248.18160557746887,bigbrain_0_1208_2780.nii,160384
increment_data,273.7423098087311,278.7403702735901,bigbrain_0_1208_2780.nii,160384
save_incremented,281.7163920402527,329.0514826774597,bigbrain_0_1208_2780.nii,160384
load_img,2882.4283809661865,2894.039606332779,bigbrain_0_1812_4865.nii,160396
increment_data,2930.3105845451355,2941.199326276779,bigbrain_0_1812_4865.nii,160396
save_incremented,2963.966316461563,3005.935289144516,bigbrain_0_1812_4865.nii,160396
load_img,2172.9147367477417,2182.8623807430267,bigbrain_0_0_695.nii,160392
increment_data,2198.7172298431396,2205.492054462433,bigbrain_0_0_695.nii,160392
save_incremented,2233.747703075409,2296.790239095688,bigbrain_0_0_695.nii,160392
load_img,2566.9757816791534,2604.6166682243347,bigbrain_0_1208_4170.nii,160355
increment_data,2617.841710090637,2623.5776240825653,bigbrain_0_1208_4170.nii,160355
save_incremented,2637.1810233592987,2708.739916086197,bigbrain_0_1208_4170.nii,160355
load_img,3642.845860481262,3708.4618277549744,bigbrain_0_4228_4170.nii,160392
increment_data,3718.764539718628,3721.960866212845,bigbrain_0_4228_4170.nii,160392
save_incremented,3734.0896713733673,3775.765320301056,bigbrain_0_4228_4170.nii,160392
load_img,2827.496041059494,2832.710191011429,bigbrain_0_3020_3475.nii,160358
increment_data,2869.375991821289,2881.017661333084,bigbrain_0_3020_3475.nii,160358
save_incremented,2892.5283513069153,2938.177661895752,bigbrain_0_3020_3475.nii,160358
load_img,3606.285544157028,3607.5257041454315,bigbrain_0_3020_4170.nii,160343
increment_data,3622.9163773059845,3628.27392745018,bigbrain_0_3020_4170.nii,160343
save_incremented,3649.8338503837585,3722.0403888225555,bigbrain_0_3020_4170.nii,160343
load_img,5.658738851547241,8.453506469726562,bigbrain_0_2416_4865.nii,160343
increment_data,11.300284624099731,26.802478551864624,bigbrain_0_2416_4865.nii,160343
save_incremented,35.09800386428833,67.16503477096558,bigbrain_0_2416_4865.nii,160343
load_img,2288.5330109596252,2300.717297077179,bigbrain_0_3624_4170.nii,160376
increment_data,2310.6224932670593,2311.361662864685,bigbrain_0_3624_4170.nii,160376
save_incremented,2327.919492006302,2398.1982057094574,bigbrain_0_3624_4170.nii,160376
load_img,165.97868251800537,176.06442713737488,bigbrain_0_1208_4170.nii,160331
increment_data,181.47856497764587,248.11551547050476,bigbrain_0_1208_4170.nii,160331
save_incremented,248.13785791397095,297.13387870788574,bigbrain_0_1208_4170.nii,160331
load_img,1852.7523939609528,1871.8981943130493,bigbrain_0_3624_0.nii,160372
increment_data,1904.7994244098663,1906.5387349128723,bigbrain_0_3624_0.nii,160372
save_incremented,1921.4906039237976,1969.6550810337067,bigbrain_0_3624_0.nii,160372
load_img,989.8396530151367,989.8436534404755,bigbrain_0_4228_4170.nii,160349
increment_data,1003.1785442829132,1008.2234618663788,bigbrain_0_4228_4170.nii,160349
save_incremented,1013.3848514556885,1127.366204738617,bigbrain_0_4228_4170.nii,160349
load_img,3597.397607564926,3600.178139448166,bigbrain_0_3624_4170.nii,160349
increment_data,3613.0062046051025,3621.5271830558777,bigbrain_0_3624_4170.nii,160349
save_incremented,3640.0750699043274,3717.7087745666504,bigbrain_0_3624_4170.nii,160349
load_img,3223.389701128006,3243.731873035431,bigbrain_0_3624_3475.nii,160410
increment_data,3278.929432153702,3287.659856081009,bigbrain_0_3624_3475.nii,160410
save_incremented,3313.550411939621,3355.202839612961,bigbrain_0_3624_3475.nii,160410
load_img,1482.60667014122,1526.1048352718353,bigbrain_0_4228_2085.nii,160358
increment_data,1557.5512449741364,1565.326761007309,bigbrain_0_4228_2085.nii,160358
save_incremented,1576.8185143470764,1617.1578097343445,bigbrain_0_4228_2085.nii,160358
load_img,1020.9149763584137,1042.2356007099152,bigbrain_0_4228_6255.nii,160352
increment_data,1055.076818704605,1061.000272512436,bigbrain_0_4228_6255.nii,160352
save_incremented,1065.1455392837524,1125.2936322689056,bigbrain_0_4228_6255.nii,160352
load_img,5026.269404888153,5063.6565408706665,bigbrain_0_1812_1390.nii,160414
increment_data,5087.7696878910065,5093.140218257904,bigbrain_0_1812_1390.nii,160414
save_incremented,5098.482356786728,5142.814960002899,bigbrain_0_1812_1390.nii,160414
load_img,2298.706088781357,2298.711374759674,bigbrain_0_3624_1390.nii,160400
increment_data,2308.635196685791,2311.5327939987183,bigbrain_0_3624_1390.nii,160400
save_incremented,2328.3650856018066,2430.095867395401,bigbrain_0_3624_1390.nii,160400
load_img,3892.355973958969,3946.6458353996277,bigbrain_0_4228_2780.nii,160337
increment_data,3980.2835834026337,3983.7651810646057,bigbrain_0_4228_2780.nii,160337
save_incremented,3987.990617275238,4022.274734735489,bigbrain_0_4228_2780.nii,160337
load_img,4619.9060435295105,4650.515607595444,bigbrain_0_3624_0.nii,160410
increment_data,4685.1607801914215,4687.180101394653,bigbrain_0_3624_0.nii,160410
save_incremented,4705.200401306152,4740.373267412186,bigbrain_0_3624_0.nii,160410
load_img,357.4459743499756,358.55830335617065,bigbrain_0_4228_2085.nii,160389
increment_data,360.3104681968689,362.7884693145752,bigbrain_0_4228_2085.nii,160389
save_incremented,391.6743013858795,447.7598841190338,bigbrain_0_4228_2085.nii,160389
load_img,763.3112421035767,772.0479438304901,bigbrain_0_0_5560.nii,160380
increment_data,795.7296690940857,798.1399562358856,bigbrain_0_0_5560.nii,160380
save_incremented,802.2758421897888,883.9169485569,bigbrain_0_0_5560.nii,160380
load_img,3850.443946123123,3868.551447868347,bigbrain_0_1208_695.nii,160361
increment_data,3881.918982744217,3886.965688943863,bigbrain_0_1208_695.nii,160361
save_incremented,3894.5982332229614,3956.0359711647034,bigbrain_0_1208_695.nii,160361
load_img,1576.2968890666962,1606.407244682312,bigbrain_0_3020_6255.nii,160334
increment_data,1632.9441268444061,1641.5675613880157,bigbrain_0_3020_6255.nii,160334
save_incremented,1649.473637342453,1690.0473937988281,bigbrain_0_3020_6255.nii,160334
load_img,4116.092828273773,4131.960678815842,bigbrain_0_1812_3475.nii,160358
increment_data,4154.673491001129,4158.752263784409,bigbrain_0_1812_3475.nii,160358
save_incremented,4202.304787635803,4245.232726573944,bigbrain_0_1812_3475.nii,160358
load_img,986.5608615875244,986.9099199771881,bigbrain_0_4228_4170.nii,160389
increment_data,1001.6868834495544,1007.3059957027435,bigbrain_0_4228_4170.nii,160389
save_incremented,1012.9035291671753,1112.4518628120422,bigbrain_0_4228_4170.nii,160389
load_img,2706.764750480652,2751.2967031002045,bigbrain_0_2416_4865.nii,160406
increment_data,2761.3621065616608,2763.7246747016907,bigbrain_0_2416_4865.nii,160406
save_incremented,2792.1398787498474,2849.518928527832,bigbrain_0_2416_4865.nii,160406
load_img,2639.5290603637695,2645.2207791805267,bigbrain_0_0_6255.nii,160376
increment_data,2686.126687526703,2691.734697341919,bigbrain_0_0_6255.nii,160376
save_incremented,2705.806714296341,2750.286769628525,bigbrain_0_0_6255.nii,160376
load_img,416.82809257507324,421.92099714279175,bigbrain_0_1812_6255.nii,160368
increment_data,427.86762404441833,460.0318374633789,bigbrain_0_1812_6255.nii,160368
save_incremented,460.06184363365173,505.1902732849121,bigbrain_0_1812_6255.nii,160368
load_img,4218.066882610321,4245.817120075226,bigbrain_0_1812_3475.nii,160384
increment_data,4253.597078561783,4259.5582864284515,bigbrain_0_1812_3475.nii,160384
save_incremented,4276.414957284927,4334.79044508934,bigbrain_0_1812_3475.nii,160384
load_img,1046.9844307899475,1061.4987914562225,bigbrain_0_2416_4865.nii,160361
increment_data,1073.0306010246277,1081.9681181907654,bigbrain_0_2416_4865.nii,160361
save_incremented,1090.764918088913,1149.3579568862915,bigbrain_0_2416_4865.nii,160361
load_img,2931.6689805984497,2965.0185339450836,bigbrain_0_1812_6255.nii,160326
increment_data,2990.6417043209076,2994.3855822086334,bigbrain_0_1812_6255.nii,160326
save_incremented,3011.962014436722,3052.1846652030945,bigbrain_0_1812_6255.nii,160326
load_img,27.748993158340454,37.791011810302734,bigbrain_0_4228_6255.nii,160389
increment_data,49.996326208114624,54.378262996673584,bigbrain_0_4228_6255.nii,160389
save_incremented,63.72857069969177,106.75781083106995,bigbrain_0_4228_6255.nii,160389
load_img,3985.8175847530365,3988.1933722496033,bigbrain_0_2416_2780.nii,160325
increment_data,4003.8486993312836,4006.11314702034,bigbrain_0_2416_2780.nii,160325
save_incremented,4034.186363220215,4118.162109136581,bigbrain_0_2416_2780.nii,160325
load_img,1914.9211699962616,1926.4065194129944,bigbrain_0_1208_3475.nii,160358
increment_data,1945.626226902008,1957.1640071868896,bigbrain_0_1208_3475.nii,160358
save_incremented,1963.0980701446533,2038.9596018791199,bigbrain_0_1208_3475.nii,160358
load_img,823.1023526191711,827.3930311203003,bigbrain_0_3020_0.nii,160326
increment_data,838.4403471946716,871.4876048564911,bigbrain_0_3020_0.nii,160326
save_incremented,882.3165736198425,934.4232404232025,bigbrain_0_3020_0.nii,160326
load_img,2039.4704127311707,2050.3910477161407,bigbrain_0_1812_0.nii,160384
increment_data,2065.6207082271576,2067.195287704468,bigbrain_0_1812_0.nii,160384
save_incremented,2084.977034330368,2185.2283697128296,bigbrain_0_1812_0.nii,160384
load_img,2195.4058079719543,2237.278955936432,bigbrain_0_4228_4170.nii,160352
increment_data,2282.9790008068085,2291.7779726982117,bigbrain_0_4228_4170.nii,160352
save_incremented,2300.6268351078033,2331.0534043312073,bigbrain_0_4228_4170.nii,160352
load_img,3961.138330221176,3984.593545436859,bigbrain_0_2416_2780.nii,160384
increment_data,3988.4143331050873,3988.9716217517853,bigbrain_0_2416_2780.nii,160384
save_incremented,4007.333429336548,4061.855525970459,bigbrain_0_2416_2780.nii,160384
load_img,3341.16827917099,3352.2306368350983,bigbrain_0_1812_5560.nii,160389
increment_data,3365.5182530879974,3368.886933326721,bigbrain_0_1812_5560.nii,160389
save_incremented,3388.839523792267,3456.7469551563263,bigbrain_0_1812_5560.nii,160389
load_img,3121.5554139614105,3121.5596883296967,bigbrain_0_1208_5560.nii,160372
increment_data,3136.0159611701965,3145.642427444458,bigbrain_0_1208_5560.nii,160372
save_incremented,3147.3700745105743,3199.1444630622864,bigbrain_0_1208_5560.nii,160372
load_img,4358.907029867172,4373.532694578171,bigbrain_0_4228_3475.nii,160410
increment_data,4390.395637989044,4406.19531750679,bigbrain_0_4228_3475.nii,160410
save_incremented,4435.0290422439575,4483.196470975876,bigbrain_0_4228_3475.nii,160410
load_img,4496.80086183548,4496.805066108704,bigbrain_0_1812_2085.nii,160406
increment_data,4526.876520395279,4540.563406944275,bigbrain_0_1812_2085.nii,160406
save_incremented,4568.018497943878,4633.007662773132,bigbrain_0_1812_2085.nii,160406
load_img,3623.383765935898,3658.037912607193,bigbrain_0_2416_3475.nii,160384
increment_data,3707.1154742240906,3715.8244540691376,bigbrain_0_2416_3475.nii,160384
save_incremented,3720.8232991695404,3750.430821657181,bigbrain_0_2416_3475.nii,160384
load_img,1621.2775852680206,1653.3423383235931,bigbrain_0_2416_0.nii,160392
increment_data,1662.5170047283173,1663.8157932758331,bigbrain_0_2416_0.nii,160392
save_incremented,1687.297559261322,1734.1737322807312,bigbrain_0_2416_0.nii,160392
load_img,4220.17887544632,4223.047245264053,bigbrain_0_4228_695.nii,160406
increment_data,4244.345572948456,4249.3423640728,bigbrain_0_4228_695.nii,160406
save_incremented,4252.188946723938,4347.757625579834,bigbrain_0_4228_695.nii,160406
load_img,1129.0794780254364,1129.4922473430634,bigbrain_0_0_1390.nii,160406
increment_data,1142.2292182445526,1152.552994966507,bigbrain_0_0_1390.nii,160406
save_incremented,1177.867767572403,1287.1597855091095,bigbrain_0_0_1390.nii,160406
load_img,4242.218852043152,4257.882735013962,bigbrain_0_1812_2780.nii,160400
increment_data,4274.271533966064,4278.403454065323,bigbrain_0_1812_2780.nii,160400
save_incremented,4297.3474843502045,4360.239902496338,bigbrain_0_1812_2780.nii,160400
load_img,4281.115480899811,4346.407918453217,bigbrain_0_1812_2085.nii,160376
increment_data,4360.106108903885,4364.816925764084,bigbrain_0_1812_2085.nii,160376
save_incremented,4383.484298944473,4438.185303688049,bigbrain_0_1812_2085.nii,160376
load_img,4819.731108427048,4869.044801712036,bigbrain_0_3624_2085.nii,160325
increment_data,4902.797580242157,4908.676137924194,bigbrain_0_3624_2085.nii,160325
save_incremented,4917.640006303787,4966.578689813614,bigbrain_0_3624_2085.nii,160325
load_img,2837.763598680496,2876.0338275432587,bigbrain_0_1812_2085.nii,160410
increment_data,2893.2857196331024,2895.7287034988403,bigbrain_0_1812_2085.nii,160410
save_incremented,2931.210579395294,2974.8751294612885,bigbrain_0_1812_2085.nii,160410
load_img,673.4337658882141,673.5023143291473,bigbrain_0_3624_3475.nii,160400
increment_data,673.549998998642,674.1239371299744,bigbrain_0_3624_3475.nii,160400
save_incremented,699.3224182128906,766.9322497844696,bigbrain_0_3624_3475.nii,160400
load_img,2973.938223361969,2998.357073545456,bigbrain_0_3020_3475.nii,160325
increment_data,3014.9474081993103,3031.1108486652374,bigbrain_0_3020_3475.nii,160325
save_incremented,3060.8913135528564,3116.761341571808,bigbrain_0_3020_3475.nii,160325
load_img,608.9345934391022,612.6576352119446,bigbrain_0_4228_5560.nii,160396
increment_data,625.0327608585358,673.4371047019958,bigbrain_0_4228_5560.nii,160396
save_incremented,673.4635052680969,712.6395442485809,bigbrain_0_4228_5560.nii,160396
load_img,1670.0295162200928,1690.4840970039368,bigbrain_0_1208_5560.nii,160346
increment_data,1713.614672422409,1721.01304936409,bigbrain_0_1208_5560.nii,160346
save_incremented,1730.462410211563,1781.6434054374695,bigbrain_0_1208_5560.nii,160346
load_img,2483.3057255744934,2506.0405361652374,bigbrain_0_4228_695.nii,160361
increment_data,2536.2200253009796,2547.9803574085236,bigbrain_0_4228_695.nii,160361
save_incremented,2565.5594005584717,2611.251596212387,bigbrain_0_4228_695.nii,160361
load_img,4339.223210811615,4352.883586168289,bigbrain_0_2416_695.nii,160384
increment_data,4363.292217731476,4366.973891019821,bigbrain_0_2416_695.nii,160384
save_incremented,4376.517879962921,4418.386785984039,bigbrain_0_2416_695.nii,160384
load_img,569.0321247577667,569.0788130760193,bigbrain_0_1208_6255.nii,160406
increment_data,572.5723083019257,577.269788980484,bigbrain_0_1208_6255.nii,160406
save_incremented,596.5189397335052,646.6522390842438,bigbrain_0_1208_6255.nii,160406
load_img,918.6124994754791,927.8122379779816,bigbrain_0_3624_1390.nii,160346
increment_data,942.358428478241,981.2493522167206,bigbrain_0_3624_1390.nii,160346
save_incremented,987.9440486431122,1026.7591032981873,bigbrain_0_3624_1390.nii,160346
load_img,1174.3867037296295,1178.9283542633057,bigbrain_0_1208_4865.nii,160326
increment_data,1192.5490419864655,1196.4045197963715,bigbrain_0_1208_4865.nii,160326
save_incremented,1226.0096318721771,1285.0476315021515,bigbrain_0_1208_4865.nii,160326
load_img,2307.2754094600677,2307.279884338379,bigbrain_0_3624_4170.nii,160396
increment_data,2323.8483593463898,2342.087905406952,bigbrain_0_3624_4170.nii,160396
save_incremented,2360.952693939209,2438.7810578346252,bigbrain_0_3624_4170.nii,160396
load_img,4478.971002578735,4494.666627407074,bigbrain_0_1208_1390.nii,160380
increment_data,4518.241391420364,4534.806295871735,bigbrain_0_1208_1390.nii,160380
save_incremented,4554.702009439468,4613.186674118042,bigbrain_0_1208_1390.nii,160380
load_img,712.804559469223,712.9263436794281,bigbrain_0_1812_5560.nii,160361
increment_data,713.4287302494049,761.5254831314087,bigbrain_0_1812_5560.nii,160361
save_incremented,768.1438040733337,805.4642250537872,bigbrain_0_1812_5560.nii,160361
load_img,867.7587916851044,867.7647480964661,bigbrain_0_3624_4170.nii,160368
increment_data,879.166755437851,880.2891850471497,bigbrain_0_3624_4170.nii,160368
save_incremented,885.841433763504,998.0869598388672,bigbrain_0_3624_4170.nii,160368
load_img,26.409863471984863,36.33887577056885,bigbrain_0_3624_695.nii,160372
increment_data,44.0426287651062,46.46527075767517,bigbrain_0_3624_695.nii,160372
