driver_program,0,323.8527488708496,/pmem1-data/val/spark-1570914005-optaneAD_1it_25cpus_120delay_withpc_em-1,allfiles
load_img,29.701526880264282,29.706379175186157,bigbrain_0_1812_4170.nii,156954
increment_data,29.70682120323181,31.444105863571167,bigbrain_0_1812_4170.nii,156954
save_incremented,31.444648265838623,44.303380250930786,bigbrain_0_1812_4170.nii,156954
load_img,30.14772367477417,30.151759147644043,bigbrain_0_1208_695.nii,157029
increment_data,30.15272355079651,31.863079071044922,bigbrain_0_1208_695.nii,157029
save_incremented,31.863320112228394,59.60069489479065,bigbrain_0_1208_695.nii,157029
load_img,30.266043663024902,30.269293308258057,bigbrain_0_1208_2780.nii,156996
increment_data,30.26998019218445,31.64693021774292,bigbrain_0_1208_2780.nii,156996
save_incremented,31.64708924293518,39.5888090133667,bigbrain_0_1208_2780.nii,156996
load_img,31.699122428894043,31.70017385482788,bigbrain_0_1208_2780.nii,156972
increment_data,31.700451612472534,32.3399977684021,bigbrain_0_1208_2780.nii,156972
save_incremented,32.34017848968506,44.738401651382446,bigbrain_0_1208_2780.nii,156972
load_img,32.22515153884888,32.2264347076416,bigbrain_0_3020_6255.nii,157019
increment_data,32.22673773765564,33.17886972427368,bigbrain_0_3020_6255.nii,157019
save_incremented,33.17915391921997,44.03622508049011,bigbrain_0_3020_6255.nii,157019
load_img,32.43313479423523,32.43448877334595,bigbrain_0_1208_695.nii,157004
increment_data,32.43483924865723,33.845792055130005,bigbrain_0_1208_695.nii,157004
save_incremented,33.84729862213135,59.80629110336304,bigbrain_0_1208_695.nii,157004
load_img,32.47657823562622,32.4782018661499,bigbrain_0_1208_695.nii,156975
increment_data,32.47877287864685,34.06480169296265,bigbrain_0_1208_695.nii,156975
save_incremented,34.06930088996887,52.67384672164917,bigbrain_0_1208_695.nii,156975
load_img,32.51979470252991,32.520920276641846,bigbrain_0_1208_2780.nii,156992
increment_data,32.52124214172363,34.80460453033447,bigbrain_0_1208_2780.nii,156992
save_incremented,34.805285930633545,45.86156344413757,bigbrain_0_1208_2780.nii,156992
load_img,33.08218193054199,33.08323073387146,bigbrain_0_0_2780.nii,157025
increment_data,33.08355140686035,39.171077489852905,bigbrain_0_0_2780.nii,157025
save_incremented,39.17353534698486,48.21054720878601,bigbrain_0_0_2780.nii,157025
load_img,33.27060651779175,33.27233648300171,bigbrain_0_0_2780.nii,156969
increment_data,33.27288842201233,40.70078468322754,bigbrain_0_0_2780.nii,156969
save_incremented,40.70254325866699,48.04964256286621,bigbrain_0_0_2780.nii,156969
load_img,33.33191776275635,33.33408784866333,bigbrain_0_1812_4865.nii,156948
increment_data,33.33466553688049,38.0035982131958,bigbrain_0_1812_4865.nii,156948
save_incremented,38.00431251525879,51.96717667579651,bigbrain_0_1812_4865.nii,156948
load_img,33.469433546066284,33.472819328308105,bigbrain_0_0_2780.nii,156963
increment_data,33.47366213798523,40.71077346801758,bigbrain_0_0_2780.nii,156963
save_incremented,40.71184825897217,46.070552825927734,bigbrain_0_0_2780.nii,156963
load_img,35.178487062454224,35.180854082107544,bigbrain_0_1812_3475.nii,157043
increment_data,35.181859731674194,40.65592813491821,bigbrain_0_1812_3475.nii,157043
save_incremented,40.656951904296875,53.10789632797241,bigbrain_0_1812_3475.nii,157043
load_img,36.009225606918335,36.022839069366455,bigbrain_0_4228_2780.nii,156978
increment_data,36.02877116203308,42.18173909187317,bigbrain_0_4228_2780.nii,156978
save_incremented,42.18234872817993,49.1850152015686,bigbrain_0_4228_2780.nii,156978
load_img,39.61394500732422,39.61917448043823,bigbrain_0_3020_6255.nii,156996
increment_data,39.62065577507019,42.81805753707886,bigbrain_0_3020_6255.nii,156996
save_incremented,42.818618059158325,45.40086579322815,bigbrain_0_3020_6255.nii,156996
load_img,39.7325177192688,39.737184047698975,bigbrain_0_3020_2085.nii,157039
increment_data,39.7386269569397,43.66728734970093,bigbrain_0_3020_2085.nii,157039
save_incremented,43.66744136810303,59.98027777671814,bigbrain_0_3020_2085.nii,157039
load_img,41.66146945953369,41.667778968811035,bigbrain_0_4228_2780.nii,156984
increment_data,41.669655323028564,44.035370111465454,bigbrain_0_4228_2780.nii,156984
save_incremented,44.03642702102661,57.737425327301025,bigbrain_0_4228_2780.nii,156984
load_img,42.41296648979187,42.41665458679199,bigbrain_0_1812_4865.nii,156988
increment_data,42.41778111457825,44.33835411071777,bigbrain_0_1812_4865.nii,156988
save_incremented,44.338539361953735,59.4213662147522,bigbrain_0_1812_4865.nii,156988
load_img,42.56151604652405,42.56501293182373,bigbrain_0_1812_4865.nii,156951
increment_data,42.56593871116638,44.33859920501709,bigbrain_0_1812_4865.nii,156951
save_incremented,44.33880925178528,52.193798542022705,bigbrain_0_1812_4865.nii,156951
load_img,43.6634247303009,43.66674613952637,bigbrain_0_1812_4865.nii,157033
increment_data,43.66778063774109,44.437371492385864,bigbrain_0_1812_4865.nii,157033
save_incremented,44.437527894973755,49.94928336143494,bigbrain_0_1812_4865.nii,157033
load_img,43.65320348739624,43.6668119430542,bigbrain_0_4228_2780.nii,157008
increment_data,43.66780400276184,44.42435336112976,bigbrain_0_4228_2780.nii,157008
save_incremented,44.424538373947144,58.57538318634033,bigbrain_0_4228_2780.nii,157008
load_img,44.02842044830322,44.03045082092285,bigbrain_0_3020_2085.nii,156966
increment_data,44.03121614456177,45.090835094451904,bigbrain_0_3020_2085.nii,156966
save_incremented,45.091025829315186,61.16100311279297,bigbrain_0_3020_2085.nii,156966
load_img,44.039193868637085,44.04058003425598,bigbrain_0_2416_0.nii,157019
increment_data,44.04090166091919,44.79552435874939,bigbrain_0_2416_0.nii,157019
save_incremented,44.795679569244385,46.83007597923279,bigbrain_0_2416_0.nii,157019
load_img,44.30674624443054,44.30822992324829,bigbrain_0_1812_3475.nii,156954
increment_data,44.31094765663147,45.32870006561279,bigbrain_0_1812_3475.nii,156954
save_incremented,45.32884454727173,64.81032371520996,bigbrain_0_1812_3475.nii,156954
load_img,44.450947523117065,44.451964378356934,bigbrain_0_3020_2085.nii,157013
increment_data,44.452951192855835,45.341524600982666,bigbrain_0_3020_2085.nii,157013
save_incremented,45.34205484390259,62.248260498046875,bigbrain_0_3020_2085.nii,157013
load_img,44.74143123626709,44.7428412437439,bigbrain_0_3020_6255.nii,156972
increment_data,44.74318838119507,45.45992612838745,bigbrain_0_3020_6255.nii,156972
save_incremented,45.460084676742554,49.60412263870239,bigbrain_0_3020_6255.nii,156972
load_img,44.89738869667053,44.89876198768616,bigbrain_0_1812_3475.nii,156999
increment_data,44.899094343185425,45.802494525909424,bigbrain_0_1812_3475.nii,156999
save_incremented,45.80266070365906,63.20254302024841,bigbrain_0_1812_3475.nii,156999
load_img,45.32149648666382,45.322550535202026,bigbrain_0_1812_3475.nii,156957
increment_data,45.32282471656799,46.360464572906494,bigbrain_0_1812_3475.nii,156957
save_incremented,46.360607862472534,64.8343939781189,bigbrain_0_1812_3475.nii,156957
load_img,45.40379500389099,45.40477657318115,bigbrain_0_2416_0.nii,156996
increment_data,45.40505933761597,46.34686470031738,bigbrain_0_2416_0.nii,156996
save_incremented,46.34725213050842,50.51933407783508,bigbrain_0_2416_0.nii,156996
load_img,45.864981174468994,45.86673617362976,bigbrain_0_3020_6255.nii,156992
increment_data,45.867161989212036,48.0413773059845,bigbrain_0_3020_6255.nii,156992
save_incremented,48.041539907455444,62.77915143966675,bigbrain_0_3020_6255.nii,156992
load_img,46.08299803733826,46.085248708724976,bigbrain_0_3020_3475.nii,156963
increment_data,46.08617568016052,47.59559726715088,bigbrain_0_3020_3475.nii,156963
save_incremented,47.596054553985596,60.378467082977295,bigbrain_0_3020_3475.nii,156963
load_img,46.83900761604309,46.84210538864136,bigbrain_0_1208_5560.nii,157019
increment_data,46.842899560928345,48.17622494697571,bigbrain_0_1208_5560.nii,157019
save_incremented,48.176385164260864,59.45562982559204,bigbrain_0_1208_5560.nii,157019
load_img,48.05258631706238,48.053651094436646,bigbrain_0_3020_3475.nii,156969
increment_data,48.05393981933594,49.71966242790222,bigbrain_0_3020_3475.nii,156969
save_incremented,49.72029376029968,64.93019080162048,bigbrain_0_3020_3475.nii,156969
load_img,48.21310901641846,48.21411442756653,bigbrain_0_3020_3475.nii,157025
increment_data,48.21579074859619,51.49713397026062,bigbrain_0_3020_3475.nii,157025
save_incremented,51.49742674827576,65.20805215835571,bigbrain_0_3020_3475.nii,157025
load_img,49.188886404037476,49.19067049026489,bigbrain_0_4228_2085.nii,156978
increment_data,49.19132447242737,53.15427207946777,bigbrain_0_4228_2085.nii,156978
save_incremented,53.15525770187378,67.91473460197449,bigbrain_0_4228_2085.nii,156978
load_img,49.62825560569763,49.63446879386902,bigbrain_0_2416_0.nii,156972
increment_data,49.63585138320923,52.45543122291565,bigbrain_0_2416_0.nii,156972
save_incremented,52.45641732215881,62.32312512397766,bigbrain_0_2416_0.nii,156972
load_img,49.976454734802246,49.98221969604492,bigbrain_0_4228_1390.nii,157033
increment_data,49.98380661010742,54.06871223449707,bigbrain_0_4228_1390.nii,157033
save_incremented,54.070544481277466,67.8481662273407,bigbrain_0_4228_1390.nii,157033
load_img,50.5463285446167,50.554014921188354,bigbrain_0_1208_5560.nii,156996
increment_data,50.55604839324951,53.84882664680481,bigbrain_0_1208_5560.nii,156996
save_incremented,53.85041403770447,62.7418315410614,bigbrain_0_1208_5560.nii,156996
load_img,51.970054626464844,51.97245478630066,bigbrain_0_4228_1390.nii,156948
increment_data,51.97301530838013,59.32754945755005,bigbrain_0_4228_1390.nii,156948
save_incremented,59.32826280593872,71.1393461227417,bigbrain_0_4228_1390.nii,156948
load_img,52.21880531311035,52.224552631378174,bigbrain_0_4228_1390.nii,156951
increment_data,52.22561526298523,59.579917907714844,bigbrain_0_4228_1390.nii,156951
save_incremented,59.58009433746338,66.59618616104126,bigbrain_0_4228_1390.nii,156951
load_img,52.677276849746704,52.67986607551575,bigbrain_0_1208_4170.nii,156975
increment_data,52.68079423904419,58.88821482658386,bigbrain_0_1208_4170.nii,156975
save_incremented,58.888957262039185,85.46895909309387,bigbrain_0_1208_4170.nii,156975
load_img,53.112714767456055,53.11762356758118,bigbrain_0_2416_695.nii,157043
increment_data,53.12004208564758,59.34658432006836,bigbrain_0_2416_695.nii,157043
save_incremented,59.3467230796814,70.92808175086975,bigbrain_0_2416_695.nii,157043
load_img,57.79082465171814,57.83716297149658,bigbrain_0_4228_2085.nii,156984
increment_data,57.851351737976074,60.82849454879761,bigbrain_0_4228_2085.nii,156984
save_incremented,60.83473873138428,71.83306360244751,bigbrain_0_4228_2085.nii,156984
load_img,58.62080788612366,58.62957715988159,bigbrain_0_4228_2085.nii,157008
increment_data,58.63111734390259,60.824641704559326,bigbrain_0_4228_2085.nii,157008
save_incremented,60.82513999938965,70.75916242599487,bigbrain_0_4228_2085.nii,157008
load_img,59.424651861190796,59.42616510391235,bigbrain_0_4228_1390.nii,156988
increment_data,59.426493644714355,60.55242419242859,bigbrain_0_4228_1390.nii,156988
save_incremented,60.55344915390015,69.55466723442078,bigbrain_0_4228_1390.nii,156988
load_img,59.45926380157471,59.462878942489624,bigbrain_0_1812_695.nii,157019
increment_data,59.46339821815491,60.720961570739746,bigbrain_0_1812_695.nii,157019
save_incremented,60.72156023979187,65.32569575309753,bigbrain_0_1812_695.nii,157019
load_img,59.603368282318115,59.6046998500824,bigbrain_0_1208_4170.nii,157029
increment_data,59.60502052307129,61.78314805030823,bigbrain_0_1208_4170.nii,157029
save_incremented,61.783435344696045,85.00120449066162,bigbrain_0_1208_4170.nii,157029
load_img,59.808961629867554,59.81037187576294,bigbrain_0_1208_4170.nii,157004
increment_data,59.810699462890625,61.78364944458008,bigbrain_0_1208_4170.nii,157004
save_incremented,61.78398847579956,77.88282537460327,bigbrain_0_1208_4170.nii,157004
load_img,59.98288083076477,59.98392200469971,bigbrain_0_1812_2085.nii,157039
increment_data,59.984270334243774,62.80505728721619,bigbrain_0_1812_2085.nii,157039
save_incremented,62.8053195476532,82.62924408912659,bigbrain_0_1812_2085.nii,157039
load_img,60.392488956451416,60.39737629890442,bigbrain_0_1208_6255.nii,156963
increment_data,60.399951457977295,62.070910930633545,bigbrain_0_1208_6255.nii,156963
save_incremented,62.07134556770325,65.4573769569397,bigbrain_0_1208_6255.nii,156963
load_img,61.18016004562378,61.19549345970154,bigbrain_0_1812_2085.nii,156966
increment_data,61.20073390007019,64.03404378890991,bigbrain_0_1812_2085.nii,156966
save_incremented,64.03423810005188,77.49927735328674,bigbrain_0_1812_2085.nii,156966
load_img,61.74918174743652,61.75110411643982,bigbrain_0_1208_4170.nii,156960
increment_data,61.75210499763489,62.98723244667053,bigbrain_0_1208_4170.nii,156960
save_incremented,62.98761463165283,86.02320384979248,bigbrain_0_1208_4170.nii,156960
load_img,62.25128698348999,62.25335717201233,bigbrain_0_1812_2085.nii,157013
increment_data,62.25908136367798,64.15762543678284,bigbrain_0_1812_2085.nii,157013
save_incremented,64.15802550315857,81.33270406723022,bigbrain_0_1812_2085.nii,157013
load_img,62.33063459396362,62.33313727378845,bigbrain_0_1208_5560.nii,156972
increment_data,62.33512783050537,63.8107533454895,bigbrain_0_1208_5560.nii,156972
save_incremented,63.81103777885437,69.00297474861145,bigbrain_0_1208_5560.nii,156972
load_img,62.7497456073761,62.75256967544556,bigbrain_0_1812_695.nii,156996
increment_data,62.75311088562012,64.31496787071228,bigbrain_0_1812_695.nii,156996
save_incremented,64.3153748512268,67.83449029922485,bigbrain_0_1812_695.nii,156996
load_img,62.78229999542236,62.784308671951294,bigbrain_0_2416_0.nii,156992
increment_data,62.7849326133728,64.80128216743469,bigbrain_0_2416_0.nii,156992
save_incremented,64.80145168304443,75.32010006904602,bigbrain_0_2416_0.nii,156992
load_img,63.205907106399536,63.20771026611328,bigbrain_0_2416_695.nii,156999
increment_data,63.208460092544556,64.99663162231445,bigbrain_0_2416_695.nii,156999
save_incremented,64.99680280685425,82.2548828125,bigbrain_0_2416_695.nii,156999
load_img,64.81332278251648,64.81468987464905,bigbrain_0_2416_695.nii,156954
increment_data,64.8151502609253,65.94727301597595,bigbrain_0_2416_695.nii,156954
save_incremented,65.94795823097229,76.59164667129517,bigbrain_0_2416_695.nii,156954
load_img,64.83727788925171,64.83850836753845,bigbrain_0_2416_695.nii,156957
increment_data,64.83881664276123,65.97121691703796,bigbrain_0_2416_695.nii,156957
save_incremented,65.97155666351318,78.0344648361206,bigbrain_0_2416_695.nii,156957
load_img,64.9331419467926,64.93442177772522,bigbrain_0_1208_6255.nii,156969
increment_data,64.93474078178406,66.35121846199036,bigbrain_0_1208_6255.nii,156969
save_incremented,66.35172891616821,77.22656846046448,bigbrain_0_1208_6255.nii,156969
load_img,65.21060872077942,65.2117908000946,bigbrain_0_1208_6255.nii,157025
increment_data,65.212087392807,67.70252299308777,bigbrain_0_1208_6255.nii,157025
save_incremented,67.70268702507019,77.8219530582428,bigbrain_0_1208_6255.nii,157025
load_img,65.33452844619751,65.33777666091919,bigbrain_0_1208_1390.nii,157019
increment_data,65.3417432308197,66.93961906433105,bigbrain_0_1208_1390.nii,157019
save_incremented,66.94028186798096,75.01842951774597,bigbrain_0_1208_1390.nii,157019
load_img,65.46711802482605,65.46920537948608,bigbrain_0_4228_5560.nii,156963
increment_data,65.4695816040039,67.07822751998901,bigbrain_0_4228_5560.nii,156963
save_incremented,67.07878875732422,72.29862117767334,bigbrain_0_4228_5560.nii,156963
load_img,66.60612463951111,66.61005878448486,bigbrain_0_0_2085.nii,156951
increment_data,66.61140203475952,68.0142412185669,bigbrain_0_0_2085.nii,156951
save_incremented,68.01455044746399,80.14336609840393,bigbrain_0_0_2085.nii,156951
load_img,67.83743405342102,67.8384313583374,bigbrain_0_1208_1390.nii,156996
