driver_program,0,910.5066287517548,/pmem1-data/val/spark-1570553319-optaneAD_1it_96cpus_0delay_npc-2,allfiles
increment_data,108.55067801475525,111.34257507324219,bigbrain_6930_3624_6255.nii,106752
save_incremented,111.34397721290588,141.4328076839447,bigbrain_6930_3624_6255.nii,106752
load_img,107.00120282173157,108.52824306488037,bigbrain_3080_0_4865.nii,106833
increment_data,108.55714130401611,112.19041085243225,bigbrain_3080_0_4865.nii,106833
save_incremented,112.19197416305542,152.59113597869873,bigbrain_3080_0_4865.nii,106833
load_img,107.49361157417297,108.56354427337646,bigbrain_2310_2416_0.nii,106902
increment_data,108.57690978050232,112.16406011581421,bigbrain_2310_2416_0.nii,106902
save_incremented,112.16472148895264,136.5033266544342,bigbrain_2310_2416_0.nii,106902
load_img,107.10359072685242,108.56765055656433,bigbrain_0_1208_4170.nii,106935
increment_data,108.57664966583252,111.05009913444519,bigbrain_0_1208_4170.nii,106935
save_incremented,111.05326128005981,139.33417654037476,bigbrain_0_1208_4170.nii,106935
load_img,107.50904893875122,108.6102523803711,bigbrain_6160_1208_3475.nii,106929
increment_data,108.61685037612915,111.83311295509338,bigbrain_6160_1208_3475.nii,106929
save_incremented,111.83481574058533,124.39553904533386,bigbrain_6160_1208_3475.nii,106929
load_img,107.2386736869812,108.60947442054749,bigbrain_3850_2416_4865.nii,106821
increment_data,108.6231324672699,112.17295718193054,bigbrain_3850_2416_4865.nii,106821
save_incremented,112.17331433296204,159.22763967514038,bigbrain_3850_2416_4865.nii,106821
load_img,107.58091473579407,108.61106538772583,bigbrain_5390_5436_6255.nii,106866
increment_data,108.61893773078918,111.50525045394897,bigbrain_5390_5436_6255.nii,106866
save_incremented,111.51070237159729,145.41886401176453,bigbrain_5390_5436_6255.nii,106866
load_img,107.33465480804443,108.61790418624878,bigbrain_4620_4832_2780.nii,106992
increment_data,108.62486553192139,111.27776741981506,bigbrain_4620_4832_2780.nii,106992
save_incremented,111.27817511558533,155.66296577453613,bigbrain_4620_4832_2780.nii,106992
load_img,107.36507606506348,108.66090440750122,bigbrain_6160_4832_3475.nii,106800
increment_data,108.66688203811646,111.26014232635498,bigbrain_6160_4832_3475.nii,106800
save_incremented,111.26123523712158,139.81541275978088,bigbrain_6160_4832_3475.nii,106800
load_img,107.41174507141113,108.67969012260437,bigbrain_6160_1812_695.nii,106797
increment_data,108.68559241294861,111.11112236976624,bigbrain_6160_1812_695.nii,106797
save_incremented,111.11231899261475,132.7591392993927,bigbrain_6160_1812_695.nii,106797
load_img,107.32132530212402,108.6806845664978,bigbrain_2310_0_3475.nii,106803
increment_data,108.68936800956726,111.25976800918579,bigbrain_2310_0_3475.nii,106803
save_incremented,111.26143264770508,144.59085083007812,bigbrain_2310_0_3475.nii,106803
load_img,107.283766746521,108.68260359764099,bigbrain_770_0_1390.nii,106887
increment_data,108.6904718875885,111.34781193733215,bigbrain_770_0_1390.nii,106887
save_incremented,111.34917640686035,121.97695803642273,bigbrain_770_0_1390.nii,106887
load_img,107.22010278701782,108.68447995185852,bigbrain_5390_4228_2085.nii,106734
increment_data,108.69261264801025,111.18299555778503,bigbrain_5390_4228_2085.nii,106734
save_incremented,111.18422341346741,151.29294776916504,bigbrain_5390_4228_2085.nii,106734
load_img,107.14484763145447,108.69816303253174,bigbrain_0_4228_0.nii,106770
increment_data,108.70517611503601,111.61056780815125,bigbrain_0_4228_0.nii,106770
save_incremented,111.61979651451111,141.42289233207703,bigbrain_0_4228_0.nii,106770
load_img,107.47350573539734,108.72827219963074,bigbrain_4620_5436_4170.nii,106967
increment_data,108.73678398132324,111.90144515037537,bigbrain_4620_5436_4170.nii,106967
save_incremented,111.90189599990845,146.27079343795776,bigbrain_4620_5436_4170.nii,106967
load_img,107.31594157218933,108.73413729667664,bigbrain_6930_604_1390.nii,106830
increment_data,108.743093252182,110.88901090621948,bigbrain_6930_604_1390.nii,106830
save_incremented,110.8901047706604,143.02870559692383,bigbrain_6930_604_1390.nii,106830
load_img,107.47352290153503,108.74112486839294,bigbrain_4620_3624_6255.nii,106956
increment_data,108.75072813034058,111.261061668396,bigbrain_4620_3624_6255.nii,106956
save_incremented,111.26203107833862,161.95360159873962,bigbrain_4620_3624_6255.nii,106956
load_img,107.0999698638916,108.74975109100342,bigbrain_6930_1812_695.nii,106731
increment_data,108.76451563835144,111.90734434127808,bigbrain_6930_1812_695.nii,106731
save_incremented,111.90792179107666,145.0044322013855,bigbrain_6930_1812_695.nii,106731
load_img,107.14027547836304,108.78523755073547,bigbrain_0_604_3475.nii,106776
increment_data,108.7915711402893,111.79393863677979,bigbrain_0_604_3475.nii,106776
save_incremented,111.79527163505554,151.52410006523132,bigbrain_0_604_3475.nii,106776
load_img,107.11655497550964,108.80763864517212,bigbrain_4620_3020_695.nii,106761
increment_data,108.81854462623596,112.1715784072876,bigbrain_4620_3020_695.nii,106761
save_incremented,112.17201089859009,151.64965415000916,bigbrain_4620_3020_695.nii,106761
load_img,107.36590909957886,108.83720207214355,bigbrain_3080_4228_2780.nii,106839
increment_data,108.85286474227905,111.43662881851196,bigbrain_3080_4228_2780.nii,106839
save_incremented,111.43746423721313,162.54997611045837,bigbrain_3080_4228_2780.nii,106839
load_img,107.28774380683899,108.85163378715515,bigbrain_1540_1208_4170.nii,106824
increment_data,108.86665487289429,112.30842328071594,bigbrain_1540_1208_4170.nii,106824
save_incremented,112.308833360672,118.90659999847412,bigbrain_1540_1208_4170.nii,106824
load_img,107.37953019142151,108.89542126655579,bigbrain_2310_3020_5560.nii,106818
increment_data,108.90964221954346,112.33525538444519,bigbrain_2310_3020_5560.nii,106818
save_incremented,112.33556413650513,119.47374129295349,bigbrain_2310_3020_5560.nii,106818
load_img,107.35192155838013,108.90595579147339,bigbrain_1540_1812_3475.nii,106860
increment_data,108.91734766960144,111.52194833755493,bigbrain_1540_1812_3475.nii,106860
save_incremented,111.52230286598206,120.25557589530945,bigbrain_1540_1812_3475.nii,106860
load_img,107.5188057422638,108.91395044326782,bigbrain_4620_2416_3475.nii,106869
increment_data,108.93080186843872,111.45829892158508,bigbrain_4620_2416_3475.nii,106869
save_incremented,111.45995378494263,142.4388337135315,bigbrain_4620_2416_3475.nii,106869
load_img,107.58382749557495,108.91724562644958,bigbrain_3080_4832_4170.nii,106908
increment_data,108.93863487243652,111.49478363990784,bigbrain_3080_4832_4170.nii,106908
save_incremented,111.49575614929199,122.17747092247009,bigbrain_3080_4832_4170.nii,106908
load_img,107.45148849487305,108.96691632270813,bigbrain_6930_5436_2780.nii,106890
increment_data,108.9784529209137,112.22234559059143,bigbrain_6930_5436_2780.nii,106890
save_incremented,112.22267317771912,132.84776306152344,bigbrain_6930_5436_2780.nii,106890
load_img,107.5319573879242,108.96955275535583,bigbrain_2310_2416_6255.nii,106851
increment_data,108.98202323913574,111.48382902145386,bigbrain_2310_2416_6255.nii,106851
save_incremented,111.48630547523499,116.30202174186707,bigbrain_2310_2416_6255.nii,106851
load_img,107.20145177841187,109.022381067276,bigbrain_4620_2416_4170.nii,106872
increment_data,109.0379650592804,112.45390510559082,bigbrain_4620_2416_4170.nii,106872
save_incremented,112.45425748825073,119.27320194244385,bigbrain_4620_2416_4170.nii,106872
load_img,107.53867435455322,109.02758002281189,bigbrain_3850_4832_4170.nii,106911
increment_data,109.03554368019104,111.50314378738403,bigbrain_3850_4832_4170.nii,106911
save_incremented,111.50712466239929,158.69398617744446,bigbrain_3850_4832_4170.nii,106911
load_img,107.45930814743042,109.03277969360352,bigbrain_6160_3020_5560.nii,106923
increment_data,109.05304670333862,111.76797556877136,bigbrain_6160_3020_5560.nii,106923
save_incremented,111.7686197757721,159.59080624580383,bigbrain_6160_3020_5560.nii,106923
load_img,107.55871915817261,109.127436876297,bigbrain_3850_0_4865.nii,106932
increment_data,109.14068484306335,112.37577152252197,bigbrain_3850_0_4865.nii,106932
save_incremented,112.37613153457642,155.44874382019043,bigbrain_3850_0_4865.nii,106932
load_img,107.48472857475281,109.13907623291016,bigbrain_1540_4832_0.nii,106920
increment_data,109.15401840209961,112.44453382492065,bigbrain_1540_4832_0.nii,106920
save_incremented,112.44480752944946,128.64090824127197,bigbrain_1540_4832_0.nii,106920
load_img,107.47668743133545,109.17710399627686,bigbrain_0_604_1390.nii,106977
increment_data,109.21009016036987,112.48032259941101,bigbrain_0_604_1390.nii,106977
save_incremented,112.48064470291138,156.901020526886,bigbrain_0_604_1390.nii,106977
load_img,110.68685746192932,111.84439706802368,bigbrain_6160_5436_3475.nii,106974
increment_data,111.86963844299316,113.07595181465149,bigbrain_6160_5436_3475.nii,106974
save_incremented,113.07661843299866,162.49402904510498,bigbrain_6160_5436_3475.nii,106974
load_img,110.57491898536682,111.91033458709717,bigbrain_6930_1208_6255.nii,106854
increment_data,111.9316680431366,113.08320617675781,bigbrain_6930_1208_6255.nii,106854
save_incremented,113.08360624313354,158.79494285583496,bigbrain_6930_1208_6255.nii,106854
load_img,111.13646912574768,112.05931639671326,bigbrain_2310_1208_0.nii,106905
increment_data,112.08335304260254,113.28768920898438,bigbrain_2310_1208_0.nii,106905
save_incremented,113.2880802154541,121.84352421760559,bigbrain_2310_1208_0.nii,106905
load_img,111.02590537071228,112.1194531917572,bigbrain_770_1208_0.nii,106962
increment_data,112.13633894920349,113.24373531341553,bigbrain_770_1208_0.nii,106962
save_incremented,113.24450945854187,142.82162237167358,bigbrain_770_1208_0.nii,106962
load_img,111.58650088310242,112.30432939529419,bigbrain_6160_1812_4170.nii,106878
increment_data,112.32364344596863,113.51284408569336,bigbrain_6160_1812_4170.nii,106878
save_incremented,113.51333713531494,158.96030139923096,bigbrain_6160_1812_4170.nii,106878
load_img,111.59123182296753,112.36199808120728,bigbrain_770_1812_695.nii,106965
increment_data,112.37963366508484,113.51664566993713,bigbrain_770_1812_695.nii,106965
save_incremented,113.518221616745,128.3486499786377,bigbrain_770_1812_695.nii,106965
load_img,111.24180555343628,112.36860489845276,bigbrain_770_3624_4170.nii,106941
increment_data,112.38569760322571,113.77864384651184,bigbrain_770_3624_4170.nii,106941
save_incremented,113.77957582473755,134.18633699417114,bigbrain_770_3624_4170.nii,106941
load_img,111.62521815299988,112.36355590820312,bigbrain_1540_3020_695.nii,106995
increment_data,112.38569569587708,113.5748360157013,bigbrain_1540_3020_695.nii,106995
save_incremented,113.57517576217651,129.00825190544128,bigbrain_1540_3020_695.nii,106995
load_img,111.53948712348938,112.3770751953125,bigbrain_3080_1812_3475.nii,106953
increment_data,112.39197731018066,113.63726687431335,bigbrain_3080_1812_3475.nii,106953
save_incremented,113.63755631446838,151.82928204536438,bigbrain_3080_1812_3475.nii,106953
load_img,111.31818270683289,112.41652703285217,bigbrain_6160_3020_2780.nii,106947
increment_data,112.42981123924255,113.75081133842468,bigbrain_6160_3020_2780.nii,106947
save_incremented,113.75112891197205,144.6790750026703,bigbrain_6160_3020_2780.nii,106947
load_img,111.65645003318787,112.41994023323059,bigbrain_5390_604_3475.nii,106998
increment_data,112.43213295936584,113.60753750801086,bigbrain_5390_604_3475.nii,106998
save_incremented,113.6081326007843,131.87727403640747,bigbrain_5390_604_3475.nii,106998
load_img,111.75640916824341,112.52936887741089,bigbrain_1540_1208_2085.nii,106914
increment_data,112.54191446304321,113.59364199638367,bigbrain_1540_1208_2085.nii,106914
save_incremented,113.59399366378784,128.62417483329773,bigbrain_1540_1208_2085.nii,106914
load_img,111.64493536949158,112.53817176818848,bigbrain_3080_1208_5560.nii,106989
increment_data,112.5517029762268,113.67614674568176,bigbrain_3080_1208_5560.nii,106989
save_incremented,113.6763985157013,162.62696933746338,bigbrain_3080_1208_5560.nii,106989
load_img,111.74153637886047,112.54446482658386,bigbrain_6160_4832_0.nii,106917
increment_data,112.55488300323486,113.70796489715576,bigbrain_6160_4832_0.nii,106917
save_incremented,113.70822548866272,122.26898407936096,bigbrain_6160_4832_0.nii,106917
load_img,111.78641366958618,112.55671763420105,bigbrain_4620_604_2085.nii,106959
increment_data,112.56520342826843,113.62024450302124,bigbrain_4620_604_2085.nii,106959
save_incremented,113.62057781219482,161.09294366836548,bigbrain_4620_604_2085.nii,106959
load_img,110.9410445690155,112.55790591239929,bigbrain_3080_5436_4170.nii,107007
increment_data,112.56419372558594,113.58496069908142,bigbrain_3080_5436_4170.nii,107007
save_incremented,113.58522343635559,119.53100204467773,bigbrain_3080_5436_4170.nii,107007
load_img,110.67450499534607,112.56257963180542,bigbrain_6930_3020_2085.nii,106857
increment_data,112.5720944404602,113.58774042129517,bigbrain_6930_3020_2085.nii,106857
save_incremented,113.58804178237915,146.44607710838318,bigbrain_6930_3020_2085.nii,106857
load_img,111.80816340446472,112.57280826568604,bigbrain_5390_5436_4170.nii,106986
increment_data,112.58702087402344,113.71870756149292,bigbrain_5390_5436_4170.nii,106986
save_incremented,113.71889090538025,162.70395040512085,bigbrain_5390_5436_4170.nii,106986
load_img,111.7592465877533,112.57763361930847,bigbrain_3850_1208_6255.nii,107000
increment_data,112.5942280292511,113.7172269821167,bigbrain_3850_1208_6255.nii,107000
save_incremented,113.71747255325317,162.0173716545105,bigbrain_3850_1208_6255.nii,107000
load_img,111.01461100578308,112.58100056648254,bigbrain_3850_0_1390.nii,106944
increment_data,112.59563779830933,113.63965582847595,bigbrain_3850_0_1390.nii,106944
save_incremented,113.6399314403534,161.7071328163147,bigbrain_3850_0_1390.nii,106944
load_img,111.8399646282196,112.58414816856384,bigbrain_6930_3624_5560.nii,106899
increment_data,112.59931063652039,113.69787240028381,bigbrain_6930_3624_5560.nii,106899
save_incremented,113.69898915290833,152.26566457748413,bigbrain_6930_3624_5560.nii,106899
load_img,111.81069350242615,112.60692524909973,bigbrain_5390_2416_2085.nii,106884
increment_data,112.62546825408936,113.6995313167572,bigbrain_5390_2416_2085.nii,106884
save_incremented,113.69978594779968,156.88733172416687,bigbrain_5390_2416_2085.nii,106884
load_img,111.3187026977539,112.62530970573425,bigbrain_3850_1208_5560.nii,106983
increment_data,112.64441561698914,113.64866948127747,bigbrain_3850_1208_5560.nii,106983
save_incremented,113.64888787269592,120.29635858535767,bigbrain_3850_1208_5560.nii,106983
load_img,111.48314499855042,112.67360019683838,bigbrain_5390_4228_4865.nii,106896
increment_data,112.68719387054443,113.68446969985962,bigbrain_5390_4228_4865.nii,106896
save_incremented,113.68468952178955,161.11859965324402,bigbrain_5390_4228_4865.nii,106896
load_img,111.89260268211365,112.69145584106445,bigbrain_6160_5436_5560.nii,106836
increment_data,112.70641112327576,113.76530241966248,bigbrain_6160_5436_5560.nii,106836
save_incremented,113.76552057266235,128.55798721313477,bigbrain_6160_5436_5560.nii,106836
load_img,111.6238784790039,112.7192919254303,bigbrain_2310_604_2780.nii,106764
increment_data,112.73041892051697,113.71235585212708,bigbrain_2310_604_2780.nii,106764
save_incremented,113.71259880065918,161.73396730422974,bigbrain_2310_604_2780.nii,106764
load_img,111.95149564743042,112.85588192939758,bigbrain_5390_2416_695.nii,106980
increment_data,112.87004375457764,113.83037185668945,bigbrain_5390_2416_695.nii,106980
save_incremented,113.83064818382263,161.51976037025452,bigbrain_5390_2416_695.nii,106980
load_img,112.1261613368988,112.874520778656,bigbrain_0_1208_695.nii,106950
increment_data,112.88559103012085,113.8532783985138,bigbrain_0_1208_695.nii,106950
save_incremented,113.85428714752197,130.13112497329712,bigbrain_0_1208_695.nii,106950
load_img,112.0592520236969,112.98468351364136,bigbrain_1540_2416_695.nii,107004
increment_data,112.99561953544617,113.93429970741272,bigbrain_1540_2416_695.nii,107004
save_incremented,113.93452787399292,159.42098903656006,bigbrain_1540_2416_695.nii,107004
load_img,112.30309820175171,113.19547772407532,bigbrain_3080_5436_4865.nii,106971
increment_data,113.20976901054382,114.11354112625122,bigbrain_3080_5436_4865.nii,106971
save_incremented,114.1138391494751,147.26181983947754,bigbrain_3080_5436_4865.nii,106971
load_img,112.22378659248352,113.30132126808167,bigbrain_0_1208_0.nii,106893
increment_data,113.31724572181702,114.18547868728638,bigbrain_0_1208_0.nii,106893
save_incremented,114.18580842018127,162.3306005001068,bigbrain_0_1208_0.nii,106893
load_img,120.04380989074707,120.62170934677124,bigbrain_770_5436_0.nii,106767
increment_data,120.62952256202698,121.84736251831055,bigbrain_770_5436_0.nii,106767
save_incremented,121.84763360023499,136.59403276443481,bigbrain_770_5436_0.nii,106767
load_img,125.89499735832214,127.95180463790894,bigbrain_6930_4228_6255.nii,106842
increment_data,127.95931601524353,128.76581835746765,bigbrain_6930_4228_6255.nii,106842
save_incremented,128.76601767539978,152.09654593467712,bigbrain_6930_4228_6255.nii,106842
load_img,125.80711841583252,128.0152084827423,bigbrain_6160_604_1390.nii,106848
increment_data,128.02491688728333,128.80720043182373,bigbrain_6160_604_1390.nii,106848
save_incremented,128.80735778808594,145.61287569999695,bigbrain_6160_604_1390.nii,106848
load_img,131.3033721446991,131.8356351852417,bigbrain_770_5436_6255.nii,106773
increment_data,131.8443102836609,132.63948488235474,bigbrain_770_5436_6255.nii,106773
save_incremented,132.63978242874146,143.29260301589966,bigbrain_770_5436_6255.nii,106773
load_img,136.1300346851349,136.64494466781616,bigbrain_5390_2416_1390.nii,106845
increment_data,136.65655422210693,137.38080883026123,bigbrain_5390_2416_1390.nii,106845
save_incremented,137.38098001480103,163.35070037841797,bigbrain_5390_2416_1390.nii,106845
load_img,139.30983352661133,140.2596356868744,bigbrain_770_5436_695.nii,106781
increment_data,140.27016186714172,142.40286684036255,bigbrain_770_5436_695.nii,106781
save_incremented,142.40312218666077,151.08806228637695,bigbrain_770_5436_695.nii,106781
load_img,141.38907670974731,142.33252930641174,bigbrain_770_5436_2085.nii,106881
increment_data,142.34006023406982,143.24357414245605,bigbrain_770_5436_2085.nii,106881
save_incremented,143.24379301071167,163.63943076133728,bigbrain_770_5436_2085.nii,106881
load_img,144.39831280708313,145.27146792411804,bigbrain_2310_2416_4865.nii,106740
increment_data,145.27615642547607,145.99325275421143,bigbrain_2310_2416_4865.nii,106740
save_incremented,145.99350905418396,162.26594281196594,bigbrain_2310_2416_4865.nii,106740
load_img,151.0075912475586,151.55367970466614,bigbrain_2310_4832_0.nii,106875
increment_data,151.55987238883972,152.35372495651245,bigbrain_2310_4832_0.nii,106875
save_incremented,152.35399222373962,162.12619471549988,bigbrain_2310_4832_0.nii,106875
load_img,157.8794882297516,159.13033866882324,bigbrain_3080_3020_2085.nii,106851
increment_data,159.14370489120483,159.916974067688,bigbrain_3080_3020_2085.nii,106851
save_incremented,159.91726541519165,163.11331415176392,bigbrain_3080_3020_2085.nii,106851
load_img,166.63187980651855,167.42012429237366,bigbrain_770_2416_5560.nii,106746
increment_data,167.42771863937378,168.14948105812073,bigbrain_770_2416_5560.nii,106746
save_incremented,168.14971947669983,169.1283266544342,bigbrain_770_2416_5560.nii,106746
load_img,171.82165336608887,172.44372534751892,bigbrain_2310_0_6255.nii,106983
increment_data,172.44779896736145,173.101895570755,bigbrain_2310_0_6255.nii,106983
save_incremented,173.10215544700623,175.462158203125,bigbrain_2310_0_6255.nii,106983
load_img,178.74301600456238,179.4578948020935,bigbrain_0_604_695.nii,106818
increment_data,179.46114325523376,181.1599714756012,bigbrain_0_604_695.nii,106818
save_incremented,181.16036558151245,183.40376377105713,bigbrain_0_604_695.nii,106818
load_img,179.5413327217102,180.00899982452393,bigbrain_2310_4228_695.nii,106806
increment_data,180.01228427886963,181.68960690498352,bigbrain_2310_4228_695.nii,106806
save_incremented,181.68980145454407,187.3734004497528,bigbrain_2310_4228_695.nii,106806
load_img,181.6012523174286,183.55720210075378,bigbrain_0_604_0.nii,106872
increment_data,183.56137347221375,185.52966856956482,bigbrain_0_604_0.nii,106872
save_incremented,185.53097367286682,187.3943259716034,bigbrain_0_604_0.nii,106872
load_img,183.25801706314087,183.75565147399902,bigbrain_0_3624_0.nii,106905
