driver_program,0,2442.66517829895,/home/val/spark-1570895287-localAD_1it_25cpus_120delay_withpc_em-0,allfiles
increment_data,6.0401611328125,16.08055567741394,bigbrain_0_2416_2780.nii,149031
save_incremented,16.08068609237671,16.946099042892456,bigbrain_0_2416_2780.nii,149031
load_img,5.999166011810303,6.039456605911255,bigbrain_0_2416_2780.nii,149023
increment_data,6.0402140617370605,16.046141386032104,bigbrain_0_2416_2780.nii,149023
save_incremented,16.046347618103027,69.32081937789917,bigbrain_0_2416_2780.nii,149023
load_img,5.915117263793945,6.03947901725769,bigbrain_0_2416_2780.nii,148974
increment_data,6.040272235870361,16.083051919937134,bigbrain_0_2416_2780.nii,148974
save_incremented,16.083415031433105,16.94788146018982,bigbrain_0_2416_2780.nii,148974
load_img,6.001497507095337,6.061338663101196,bigbrain_0_4228_4865.nii,149011
increment_data,6.062146902084351,16.108927726745605,bigbrain_0_4228_4865.nii,149011
save_incremented,16.109117031097412,16.94571876525879,bigbrain_0_4228_4865.nii,149011
load_img,6.012026071548462,6.0614025592803955,bigbrain_0_4228_4865.nii,149040
increment_data,6.062201738357544,16.1096453666687,bigbrain_0_4228_4865.nii,149040
save_incremented,16.10984468460083,16.946860313415527,bigbrain_0_4228_4865.nii,149040
load_img,5.976644992828369,6.061420440673828,bigbrain_0_4228_4865.nii,148999
increment_data,6.062258958816528,16.046019315719604,bigbrain_0_4228_4865.nii,148999
save_incremented,16.046228408813477,71.9442093372345,bigbrain_0_4228_4865.nii,148999
load_img,5.98092794418335,6.061526775360107,bigbrain_0_4228_4865.nii,148986
increment_data,6.06233024597168,16.109715223312378,bigbrain_0_4228_4865.nii,148986
save_incremented,16.109933137893677,17.161895275115967,bigbrain_0_4228_4865.nii,148986
load_img,5.9849934577941895,6.11641526222229,bigbrain_0_4228_6255.nii,148989
increment_data,6.1171770095825195,16.100775480270386,bigbrain_0_4228_6255.nii,148989
save_incremented,16.100922346115112,16.828503370285034,bigbrain_0_4228_6255.nii,148989
load_img,6.008141040802002,6.117534160614014,bigbrain_0_4228_6255.nii,149049
increment_data,6.11853551864624,16.04616093635559,bigbrain_0_4228_6255.nii,149049
save_incremented,16.046308994293213,70.32143592834473,bigbrain_0_4228_6255.nii,149049
load_img,5.950879812240601,6.117534399032593,bigbrain_0_4228_6255.nii,148977
increment_data,6.118546962738037,16.10080575942993,bigbrain_0_4228_6255.nii,148977
save_incremented,16.100984573364258,16.82884693145752,bigbrain_0_4228_6255.nii,148977
load_img,16.650365114212036,16.752118349075317,bigbrain_0_0_0.nii,148959
increment_data,16.754125118255615,33.63865280151367,bigbrain_0_0_0.nii,148959
save_incremented,33.6389000415802,54.05424475669861,bigbrain_0_0_0.nii,148959
load_img,16.678617000579834,16.75215435028076,bigbrain_0_0_0.nii,148983
increment_data,16.75420331954956,33.667972564697266,bigbrain_0_0_0.nii,148983
save_incremented,33.66813516616821,34.345229625701904,bigbrain_0_0_0.nii,148983
load_img,16.869133472442627,16.871055603027344,bigbrain_0_0_0.nii,149027
increment_data,16.87140464782715,33.66804218292236,bigbrain_0_0_0.nii,149027
save_incremented,33.66820502281189,34.34390449523926,bigbrain_0_0_0.nii,149027
load_img,16.792153358459473,16.884673595428467,bigbrain_0_4228_695.nii,149015
increment_data,16.885557174682617,33.99570441246033,bigbrain_0_4228_695.nii,149015
save_incremented,33.99586606025696,71.25800061225891,bigbrain_0_4228_695.nii,149015
load_img,16.79368782043457,16.885807752609253,bigbrain_0_4228_695.nii,148960
increment_data,16.886648654937744,34.00633192062378,bigbrain_0_4228_695.nii,148960
save_incremented,34.0064799785614,34.52666234970093,bigbrain_0_4228_695.nii,148960
load_img,16.832627296447754,16.931151628494263,bigbrain_0_3624_4865.nii,148977
increment_data,16.931867122650146,34.2175714969635,bigbrain_0_3624_4865.nii,148977
save_incremented,34.217698097229004,34.75999617576599,bigbrain_0_3624_4865.nii,148977
load_img,16.831657886505127,16.931634187698364,bigbrain_0_3624_4865.nii,148989
increment_data,16.93224048614502,34.206480979919434,bigbrain_0_3624_4865.nii,148989
save_incremented,34.20666432380676,71.2588324546814,bigbrain_0_3624_4865.nii,148989
load_img,16.83877968788147,16.96332550048828,bigbrain_0_1208_4865.nii,148992
increment_data,16.963926076889038,34.251688718795776,bigbrain_0_1208_4865.nii,148992
save_incremented,34.25183391571045,75.54560399055481,bigbrain_0_1208_4865.nii,148992
load_img,16.85140633583069,16.965235233306885,bigbrain_0_1208_4865.nii,149007
increment_data,16.966055631637573,34.26330304145813,bigbrain_0_1208_4865.nii,149007
save_incremented,34.26345777511597,34.80824637413025,bigbrain_0_1208_4865.nii,149007
load_img,16.9492506980896,17.010751724243164,bigbrain_0_1208_695.nii,149011
increment_data,17.01163148880005,34.35054111480713,bigbrain_0_1208_695.nii,149011
save_incremented,34.35076642036438,35.089521408081055,bigbrain_0_1208_695.nii,149011
load_img,16.95016121864319,17.01132369041443,bigbrain_0_1208_695.nii,149040
increment_data,17.012015342712402,34.35074830055237,bigbrain_0_1208_695.nii,149040
save_incremented,34.35096263885498,35.08552885055542,bigbrain_0_1208_695.nii,149040
load_img,16.949044466018677,17.160895109176636,bigbrain_0_1812_4170.nii,149031
increment_data,17.161463260650635,34.350667238235474,bigbrain_0_1812_4170.nii,149031
save_incremented,34.35085582733154,70.04393076896667,bigbrain_0_1812_4170.nii,149031
load_img,16.971048593521118,17.162339210510254,bigbrain_0_0_6255.nii,148971
increment_data,17.163042783737183,34.51700043678284,bigbrain_0_0_6255.nii,148971
save_incremented,34.517372846603394,35.2040011882782,bigbrain_0_0_6255.nii,148971
load_img,16.970919609069824,17.162752866744995,bigbrain_0_0_6255.nii,148980
increment_data,17.163416385650635,34.51718831062317,bigbrain_0_0_6255.nii,148980
save_incremented,34.517441749572754,35.20425343513489,bigbrain_0_0_6255.nii,148980
load_img,16.95111322402954,17.162757635116577,bigbrain_0_1812_4170.nii,149019
increment_data,17.163569688796997,34.37620520591736,bigbrain_0_1812_4170.nii,149019
save_incremented,34.376447916030884,35.07735466957092,bigbrain_0_1812_4170.nii,149019
load_img,16.951334476470947,17.164027214050293,bigbrain_0_1812_4170.nii,148974
increment_data,17.164809226989746,34.37630558013916,bigbrain_0_1812_4170.nii,148974
save_incremented,34.37652659416199,35.06653618812561,bigbrain_0_1812_4170.nii,148974
load_img,17.135356426239014,17.164098739624023,bigbrain_0_0_6255.nii,149003
increment_data,17.164912939071655,34.48782444000244,bigbrain_0_0_6255.nii,149003
save_incremented,34.48815941810608,67.73678803443909,bigbrain_0_0_6255.nii,149003
load_img,17.165467977523804,17.16800546646118,bigbrain_0_1208_695.nii,148986
increment_data,17.168352842330933,34.32290577888489,bigbrain_0_1208_695.nii,148986
save_incremented,34.32309436798096,73.87078785896301,bigbrain_0_1208_695.nii,148986
load_img,34.34674310684204,34.40654945373535,bigbrain_0_1208_2780.nii,149027
increment_data,34.407246828079224,50.76401329040527,bigbrain_0_1208_2780.nii,149027
save_incremented,50.76426386833191,54.933849811553955,bigbrain_0_1208_2780.nii,149027
load_img,34.348618268966675,34.407386779785156,bigbrain_0_1208_2780.nii,148983
increment_data,34.408037424087524,50.7746217250824,bigbrain_0_1208_2780.nii,148983
save_incremented,50.774779081344604,51.2756712436676,bigbrain_0_1208_2780.nii,148983
load_img,34.52927350997925,34.6076238155365,bigbrain_0_3020_2085.nii,148960
increment_data,34.60822319984436,51.149781465530396,bigbrain_0_3020_2085.nii,148960
save_incremented,51.150079011917114,51.63065433502197,bigbrain_0_3020_2085.nii,148960
load_img,34.76283264160156,34.84271454811096,bigbrain_0_4228_2780.nii,148977
increment_data,34.84331965446472,51.892969608306885,bigbrain_0_4228_2780.nii,148977
save_incremented,51.89315485954285,52.39201259613037,bigbrain_0_4228_2780.nii,148977
load_img,34.811089754104614,34.93548321723938,bigbrain_0_0_2780.nii,149007
increment_data,34.936326026916504,51.73178505897522,bigbrain_0_0_2780.nii,149007
save_incremented,51.731998443603516,52.21953082084656,bigbrain_0_0_2780.nii,149007
load_img,35.08810377120972,35.21041679382324,bigbrain_0_1208_4170.nii,149040
increment_data,35.21099066734314,52.085278034210205,bigbrain_0_1208_4170.nii,149040
save_incremented,52.08552956581116,52.614694356918335,bigbrain_0_1208_4170.nii,149040
load_img,35.079904556274414,35.21063709259033,bigbrain_0_1812_3475.nii,149019
increment_data,35.21120357513428,52.154513120651245,bigbrain_0_1812_3475.nii,149019
save_incremented,52.15464425086975,70.99352860450745,bigbrain_0_1812_3475.nii,149019
load_img,35.06915044784546,35.210641860961914,bigbrain_0_1812_3475.nii,148974
increment_data,35.2112672328949,52.14357924461365,bigbrain_0_1812_3475.nii,148974
save_incremented,52.1437509059906,52.77248287200928,bigbrain_0_1812_3475.nii,148974
load_img,35.092296838760376,35.21161603927612,bigbrain_0_1208_4170.nii,149011
increment_data,35.2121479511261,52.07202744483948,bigbrain_0_1208_4170.nii,149011
save_incremented,52.07220220565796,74.99467325210571,bigbrain_0_1208_4170.nii,149011
load_img,35.20672941207886,35.374207973480225,bigbrain_0_1812_4865.nii,148971
increment_data,35.37571310997009,52.26011419296265,bigbrain_0_1812_4865.nii,148971
save_incremented,52.26026225090027,68.15700054168701,bigbrain_0_1812_4865.nii,148971
load_img,35.20695662498474,35.374194383621216,bigbrain_0_1812_4865.nii,148980
increment_data,35.375767946243286,52.27171015739441,bigbrain_0_1812_4865.nii,148980
save_incremented,52.27185559272766,52.79892039299011,bigbrain_0_1812_4865.nii,148980
load_img,51.27835130691528,51.48546075820923,bigbrain_0_3020_6255.nii,148983
increment_data,51.48578381538391,67.47728133201599,bigbrain_0_3020_6255.nii,148983
save_incremented,67.47747540473938,67.97006273269653,bigbrain_0_3020_6255.nii,148983
load_img,51.633442878723145,51.84222459793091,bigbrain_0_1812_2085.nii,148960
increment_data,51.843181848526,67.84820795059204,bigbrain_0_1812_2085.nii,148960
save_incremented,67.84840989112854,68.3240807056427,bigbrain_0_1812_2085.nii,148960
load_img,52.22241282463074,52.34206676483154,bigbrain_0_3020_3475.nii,149007
increment_data,52.34275507926941,68.79262661933899,bigbrain_0_3020_3475.nii,149007
save_incremented,68.79279327392578,69.31729078292847,bigbrain_0_3020_3475.nii,149007
load_img,52.398303270339966,52.399779081344604,bigbrain_0_0_0.nii,148965
increment_data,52.4000825881958,52.76155662536621,bigbrain_0_0_0.nii,148965
save_incremented,52.761717081069946,138.7588174343109,bigbrain_0_0_0.nii,148965
load_img,52.39515519142151,52.51746344566345,bigbrain_0_4228_2085.nii,148977
increment_data,52.51851534843445,69.35950779914856,bigbrain_0_4228_2085.nii,148977
save_incremented,69.35983419418335,69.85345768928528,bigbrain_0_4228_2085.nii,148977
load_img,52.617392778396606,52.74965977668762,bigbrain_0_4228_0.nii,149040
increment_data,52.750231981277466,69.41991019248962,bigbrain_0_4228_0.nii,149040
save_incremented,69.42006087303162,69.90720129013062,bigbrain_0_4228_0.nii,149040
load_img,52.80153489112854,52.981547355651855,bigbrain_0_4228_1390.nii,148980
increment_data,52.982160806655884,69.70922422409058,bigbrain_0_4228_1390.nii,148980
save_incremented,69.70941710472107,160.6434383392334,bigbrain_0_4228_1390.nii,148980
load_img,52.77576017379761,52.981724977493286,bigbrain_0_2416_695.nii,148974
increment_data,52.982335805892944,69.58149671554565,bigbrain_0_2416_695.nii,148974
save_incremented,69.58169221878052,70.22498726844788,bigbrain_0_2416_695.nii,148974
load_img,54.05930018424988,54.06299948692322,bigbrain_0_1208_2780.nii,148959
increment_data,54.06374526023865,54.460686445236206,bigbrain_0_1208_2780.nii,148959
save_incremented,54.4608678817749,130.96548557281494,bigbrain_0_1208_2780.nii,148959
load_img,54.93661904335022,54.93781137466431,bigbrain_0_3020_6255.nii,149027
increment_data,54.93808150291443,67.46709728240967,bigbrain_0_3020_6255.nii,149027
save_incremented,67.4673125743866,132.07005500793457,bigbrain_0_3020_6255.nii,149027
load_img,66.47992539405823,66.48229432106018,bigbrain_0_0_6255.nii,149045
increment_data,66.48280668258667,66.84407591819763,bigbrain_0_0_6255.nii,149045
save_incremented,66.84423303604126,159.1936628818512,bigbrain_0_0_6255.nii,149045
load_img,67.74063491821289,67.7433614730835,bigbrain_0_1812_4865.nii,149003
increment_data,67.74383568763733,68.09453010559082,bigbrain_0_1812_4865.nii,149003
save_incremented,68.09469699859619,160.0869288444519,bigbrain_0_1812_4865.nii,149003
load_img,67.97269535064697,68.15100598335266,bigbrain_0_2416_0.nii,148983
increment_data,68.15171909332275,84.43932318687439,bigbrain_0_2416_0.nii,148983
save_incremented,84.43956637382507,84.92064785957336,bigbrain_0_2416_0.nii,148983
load_img,68.15977358818054,68.16094875335693,bigbrain_0_4228_1390.nii,148971
increment_data,68.16118955612183,69.7225546836853,bigbrain_0_4228_1390.nii,148971
save_incremented,69.72270846366882,70.22968220710754,bigbrain_0_4228_1390.nii,148971
load_img,68.32651901245117,68.50965809822083,bigbrain_0_1208_2085.nii,148960
increment_data,68.5102150440216,84.81809425354004,bigbrain_0_1208_2085.nii,148960
save_incremented,84.81829690933228,85.45408654212952,bigbrain_0_1208_2085.nii,148960
load_img,69.32512593269348,69.32765436172485,bigbrain_0_1812_4170.nii,149023
increment_data,69.32803606987,69.6802704334259,bigbrain_0_1812_4170.nii,149023
save_incremented,69.68045401573181,162.84024739265442,bigbrain_0_1812_4170.nii,149023
load_img,69.32050633430481,69.45042610168457,bigbrain_0_1208_6255.nii,149007
increment_data,69.45098447799683,85.57046103477478,bigbrain_0_1208_6255.nii,149007
save_incremented,85.57061314582825,86.04831528663635,bigbrain_0_1208_6255.nii,149007
load_img,69.74713516235352,69.75156044960022,bigbrain_0_4228_695.nii,149037
increment_data,69.75211715698242,70.1083574295044,bigbrain_0_4228_695.nii,149037
save_incremented,70.10855054855347,163.93565583229065,bigbrain_0_4228_695.nii,149037
load_img,69.8560528755188,69.96498489379883,bigbrain_0_1812_2780.nii,148977
increment_data,69.96552586555481,86.36807250976562,bigbrain_0_1812_2780.nii,148977
save_incremented,86.36820793151855,86.85584378242493,bigbrain_0_1812_2780.nii,148977
load_img,69.90971541404724,69.98740744590759,bigbrain_0_4228_3475.nii,149040
increment_data,69.9876880645752,86.46196961402893,bigbrain_0_4228_3475.nii,149040
save_incremented,86.46211433410645,86.94583320617676,bigbrain_0_4228_3475.nii,149040
load_img,70.04777121543884,70.0504457950592,bigbrain_0_1812_3475.nii,149031
increment_data,70.05103182792664,70.40385389328003,bigbrain_0_1812_3475.nii,149031
save_incremented,70.40401697158813,164.0689332485199,bigbrain_0_1812_3475.nii,149031
load_img,70.32558131217957,70.32884621620178,bigbrain_0_3624_4865.nii,149049
increment_data,70.32921385765076,70.68839049339294,bigbrain_0_3624_4865.nii,149049
save_incremented,70.68854093551636,164.32820510864258,bigbrain_0_3624_4865.nii,149049
load_img,70.2275218963623,70.43490386009216,bigbrain_0_1812_6255.nii,148974
increment_data,70.4354522228241,86.81108117103577,bigbrain_0_1812_6255.nii,148974
save_incremented,86.81125211715698,87.44841766357422,bigbrain_0_1812_6255.nii,148974
load_img,70.23197650909424,70.43500661849976,bigbrain_0_0_2085.nii,148971
increment_data,70.43552613258362,86.82121634483337,bigbrain_0_0_2085.nii,148971
save_incremented,86.82135272026062,87.3112862110138,bigbrain_0_0_2085.nii,148971
load_img,70.99701309204102,70.99963855743408,bigbrain_0_2416_695.nii,149019
increment_data,71.00011348724365,71.39951634407043,bigbrain_0_2416_695.nii,149019
save_incremented,71.39968276023865,161.45841526985168,bigbrain_0_2416_695.nii,149019
load_img,71.26149153709412,71.26389193534851,bigbrain_0_3020_2085.nii,149015
increment_data,71.26427841186523,71.62412691116333,bigbrain_0_3020_2085.nii,149015
save_incremented,71.62429237365723,161.45677018165588,bigbrain_0_3020_2085.nii,149015
load_img,71.26307892799377,71.26652669906616,bigbrain_0_4228_2780.nii,148989
increment_data,71.26714730262756,71.63313174247742,bigbrain_0_4228_2780.nii,148989
save_incremented,71.6332778930664,165.5749580860138,bigbrain_0_4228_2780.nii,148989
load_img,71.94859552383423,71.95286750793457,bigbrain_0_1208_695.nii,148999
increment_data,71.95352244377136,72.32269597053528,bigbrain_0_1208_695.nii,148999
save_incremented,72.32284259796143,163.1852469444275,bigbrain_0_1208_695.nii,148999
load_img,73.87506175041199,73.87824487686157,bigbrain_0_1208_4170.nii,148986
increment_data,73.87876176834106,74.2467348575592,bigbrain_0_1208_4170.nii,148986
save_incremented,74.24689245223999,162.12141585350037,bigbrain_0_1208_4170.nii,148986
load_img,74.42321300506592,74.42577719688416,bigbrain_0_1208_4865.nii,148968
increment_data,74.42623710632324,74.82338953018188,bigbrain_0_1208_4865.nii,148968
save_incremented,74.82364845275879,169.43420004844666,bigbrain_0_1208_4865.nii,148968
load_img,74.9974091053009,74.9987690448761,bigbrain_0_4228_0.nii,149011
increment_data,74.99904537200928,75.35700297355652,bigbrain_0_4228_0.nii,149011
save_incremented,75.35715746879578,163.18340349197388,bigbrain_0_4228_0.nii,149011
load_img,75.54970216751099,75.55326056480408,bigbrain_0_0_2780.nii,148992
increment_data,75.55399799346924,75.92513489723206,bigbrain_0_0_2780.nii,148992
save_incremented,75.92527461051941,168.62953329086304,bigbrain_0_0_2780.nii,148992
load_img,84.92315411567688,85.11515808105469,bigbrain_0_1208_5560.nii,148983
increment_data,85.11574530601501,99.00941157341003,bigbrain_0_1208_5560.nii,148983
save_incremented,99.00963139533997,99.48755836486816,bigbrain_0_1208_5560.nii,148983
load_img,85.45669674873352,85.45807981491089,bigbrain_0_2416_2085.nii,148960
increment_data,85.45833039283752,85.8440260887146,bigbrain_0_2416_2085.nii,148960
save_incremented,85.84420537948608,86.48355603218079,bigbrain_0_2416_2085.nii,148960
load_img,86.05096507072449,86.1943850517273,bigbrain_0_4228_5560.nii,149007
increment_data,86.19499111175537,99.88628029823303,bigbrain_0_4228_5560.nii,149007
save_incremented,99.88647508621216,100.36380290985107,bigbrain_0_4228_5560.nii,149007
load_img,86.48609495162964,86.48713040351868,bigbrain_0_3624_3475.nii,148960
increment_data,86.487389087677,86.86851286888123,bigbrain_0_3624_3475.nii,148960
save_incremented,86.86868119239807,87.37659811973572,bigbrain_0_3624_3475.nii,148960
load_img,86.85849905014038,86.9362735748291,bigbrain_0_3020_695.nii,148977
increment_data,86.93689632415771,101.11282277107239,bigbrain_0_3020_695.nii,148977
save_incremented,101.1130211353302,101.60009336471558,bigbrain_0_3020_695.nii,148977
load_img,86.94829225540161,87.08786058425903,bigbrain_0_1208_0.nii,149040
increment_data,87.08835864067078,101.42157363891602,bigbrain_0_1208_0.nii,149040
save_incremented,101.42184925079346,101.90548896789551,bigbrain_0_1208_0.nii,149040
load_img,87.37957453727722,87.38047289848328,bigbrain_0_0_4865.nii,148960
increment_data,87.38070249557495,87.72358012199402,bigbrain_0_0_4865.nii,148960
save_incremented,87.72372674942017,88.19577479362488,bigbrain_0_0_4865.nii,148960
load_img,87.3139283657074,87.44040012359619,bigbrain_0_2416_6255.nii,148971
increment_data,87.44073033332825,101.54397988319397,bigbrain_0_2416_6255.nii,148971
save_incremented,101.54416012763977,102.03176641464233,bigbrain_0_2416_6255.nii,148971
load_img,87.45152425765991,87.57557249069214,bigbrain_0_0_3475.nii,148974
increment_data,87.57648277282715,101.7249858379364,bigbrain_0_0_3475.nii,148974
save_incremented,101.72517108917236,102.23884916305542,bigbrain_0_0_3475.nii,148974
load_img,88.19818997383118,88.1990602016449,bigbrain_0_3020_1390.nii,148960
increment_data,88.19926905632019,88.54293632507324,bigbrain_0_3020_1390.nii,148960
save_incremented,88.54309892654419,89.01524519920349,bigbrain_0_3020_1390.nii,148960
load_img,89.01759719848633,89.01845932006836,bigbrain_0_2416_5560.nii,148960
increment_data,89.01866960525513,89.36231637001038,bigbrain_0_2416_5560.nii,148960
save_incremented,89.3625123500824,89.83816981315613,bigbrain_0_2416_5560.nii,148960
load_img,89.84054064750671,89.84140110015869,bigbrain_0_4228_4865.nii,148960
increment_data,89.84160876274109,90.22844982147217,bigbrain_0_4228_4865.nii,148960
save_incremented,90.22860717773438,178.59500813484192,bigbrain_0_4228_4865.nii,148960
load_img,99.49006390571594,99.63601660728455,bigbrain_0_1812_695.nii,148983
increment_data,99.63671445846558,113.66767692565918,bigbrain_0_1812_695.nii,148983
save_incremented,113.66787433624268,114.14630508422852,bigbrain_0_1812_695.nii,148983
load_img,100.36622214317322,100.58798861503601,bigbrain_0_2416_1390.nii,149007
increment_data,100.58862352371216,114.394775390625,bigbrain_0_2416_1390.nii,149007
save_incremented,114.39496350288391,114.87313079833984,bigbrain_0_2416_1390.nii,149007
load_img,101.60287928581238,101.65451383590698,bigbrain_0_1208_3475.nii,148977
increment_data,101.6548969745636,115.66548442840576,bigbrain_0_1208_3475.nii,148977
save_incremented,115.66568994522095,116.14524364471436,bigbrain_0_1208_3475.nii,148977
load_img,101.90804195404053,102.00523495674133,bigbrain_0_3624_0.nii,149040
increment_data,102.00559210777283,116.24715161323547,bigbrain_0_3624_0.nii,149040
save_incremented,116.24731278419495,116.73319983482361,bigbrain_0_3624_0.nii,149040
load_img,102.03423070907593,102.12701439857483,bigbrain_0_2416_4170.nii,148971
increment_data,102.12732005119324,116.37733483314514,bigbrain_0_2416_4170.nii,148971
save_incremented,116.37748146057129,116.89245986938477,bigbrain_0_2416_4170.nii,148971
load_img,102.24142074584961,102.40364050865173,bigbrain_0_3624_2085.nii,148974
increment_data,102.40410685539246,116.47690916061401,bigbrain_0_3624_2085.nii,148974
save_incremented,116.47708487510681,116.96335887908936,bigbrain_0_3624_2085.nii,148974
load_img,114.14889478683472,114.35549330711365,bigbrain_0_1208_1390.nii,148983
increment_data,114.35601711273193,128.32439994812012,bigbrain_0_1208_1390.nii,148983
save_incremented,128.32462120056152,128.80473136901855,bigbrain_0_1208_1390.nii,148983
load_img,114.87565088272095,114.94351005554199,bigbrain_0_0_4170.nii,149007
increment_data,114.94400143623352,128.72647309303284,bigbrain_0_0_4170.nii,149007
save_incremented,128.72663116455078,129.18907499313354,bigbrain_0_0_4170.nii,149007
load_img,116.14779782295227,116.2818877696991,bigbrain_0_1812_0.nii,148977
increment_data,116.28249382972717,130.1422028541565,bigbrain_0_1812_0.nii,148977
save_incremented,130.14239358901978,130.62291407585144,bigbrain_0_1812_0.nii,148977
load_img,116.73584342002869,116.88424110412598,bigbrain_0_3020_5560.nii,149040
increment_data,116.88456845283508,130.91266441345215,bigbrain_0_3020_5560.nii,149040
save_incremented,130.91281509399414,131.40710353851318,bigbrain_0_3020_5560.nii,149040
load_img,116.89594721794128,117.0706799030304,bigbrain_0_0_5560.nii,148971
increment_data,117.07123947143555,130.90040493011475,bigbrain_0_0_5560.nii,148971
save_incremented,130.90079879760742,131.54031109809875,bigbrain_0_0_5560.nii,148971
load_img,116.96596884727478,117.14183902740479,bigbrain_0_1812_5560.nii,148974
increment_data,117.14236426353455,131.05174088478088,bigbrain_0_1812_5560.nii,148974
save_incremented,131.05191731452942,131.53519678115845,bigbrain_0_1812_5560.nii,148974
load_img,128.80720329284668,128.94641280174255,bigbrain_0_0_695.nii,148983
increment_data,128.94699120521545,143.1478831768036,bigbrain_0_0_695.nii,148983
save_incremented,143.14813828468323,143.76443314552307,bigbrain_0_0_695.nii,148983
load_img,129.19150638580322,129.41261529922485,bigbrain_0_2416_3475.nii,149007
increment_data,129.41323971748352,143.36796593666077,bigbrain_0_2416_3475.nii,149007
save_incremented,143.36814093589783,143.84255075454712,bigbrain_0_2416_3475.nii,149007
load_img,130.62538623809814,130.82053565979004,bigbrain_0_3020_0.nii,148977
increment_data,130.8209216594696,144.6729121208191,bigbrain_0_3020_0.nii,148977
save_incremented,144.67312383651733,145.1505913734436,bigbrain_0_3020_0.nii,148977
load_img,130.97085404396057,130.97581696510315,bigbrain_0_3020_6255.nii,148959
increment_data,130.97648215293884,131.352548122406,bigbrain_0_3020_6255.nii,148959
