driver_program,0,63.152729749679565,/dev/shm/val/spark-1570930948-tmpfsAD_1it_96cpus_0delay_npc_em-2,allfiles
load_img,51.902170181274414,51.90312194824219,bigbrain_0_4228_4865.nii,165881
increment_data,51.90331840515137,52.31976819038391,bigbrain_0_4228_4865.nii,165881
save_incremented,52.32032251358032,53.28573131561279,bigbrain_0_4228_4865.nii,165881
load_img,51.42658877372742,51.42753553390503,bigbrain_0_4228_4865.nii,165918
increment_data,51.427740812301636,51.84565472602844,bigbrain_0_4228_4865.nii,165918
save_incremented,51.8460259437561,52.72369050979614,bigbrain_0_4228_4865.nii,165918
load_img,51.3264262676239,51.328094720840454,bigbrain_0_4228_4865.nii,165729
increment_data,51.32867169380188,51.71193337440491,bigbrain_0_4228_4865.nii,165729
save_incremented,51.712087631225586,52.639936685562134,bigbrain_0_4228_4865.nii,165729
load_img,51.218417167663574,51.2194926738739,bigbrain_0_2416_2780.nii,165758
increment_data,51.21971678733826,51.59791135787964,bigbrain_0_2416_2780.nii,165758
save_incremented,51.59806966781616,52.66084170341492,bigbrain_0_2416_2780.nii,165758
load_img,51.20313262939453,51.20510792732239,bigbrain_0_3624_695.nii,165796
increment_data,51.20535588264465,51.61238932609558,bigbrain_0_3624_695.nii,165796
save_incremented,51.613081216812134,52.682586431503296,bigbrain_0_3624_695.nii,165796
load_img,51.167829751968384,51.16895270347595,bigbrain_0_2416_2780.nii,165808
increment_data,51.16918587684631,51.551557302474976,bigbrain_0_2416_2780.nii,165808
save_incremented,51.55171513557434,52.659985303878784,bigbrain_0_2416_2780.nii,165808
load_img,51.03588557243347,51.03697323799133,bigbrain_0_3624_695.nii,165914
increment_data,51.037192583084106,51.420947551727295,bigbrain_0_3624_695.nii,165914
save_incremented,51.421231746673584,52.60315990447998,bigbrain_0_3624_695.nii,165914
load_img,50.942548751831055,50.94371438026428,bigbrain_0_3624_695.nii,165723
increment_data,50.94396924972534,51.32868933677673,bigbrain_0_3624_695.nii,165723
save_incremented,51.32880783081055,52.42518758773804,bigbrain_0_3624_695.nii,165723
load_img,50.883061170578,50.88422608375549,bigbrain_0_3624_695.nii,165646
increment_data,50.88447451591492,51.30385971069336,bigbrain_0_3624_695.nii,165646
save_incremented,51.303985357284546,52.893348932266235,bigbrain_0_3624_695.nii,165646
load_img,50.87886905670166,50.879868268966675,bigbrain_0_2416_2780.nii,165845
increment_data,50.880077600479126,51.295276403427124,bigbrain_0_2416_2780.nii,165845
save_incremented,51.29542398452759,52.25609493255615,bigbrain_0_2416_2780.nii,165845
load_img,50.85001540184021,50.85097622871399,bigbrain_0_4228_4865.nii,166007
increment_data,50.85117721557617,51.29687809944153,bigbrain_0_4228_4865.nii,166007
save_incremented,51.29706907272339,52.210113763809204,bigbrain_0_4228_4865.nii,166007
load_img,50.81031942367554,50.81132197380066,bigbrain_0_2416_2780.nii,165935
increment_data,50.81151986122131,51.20706248283386,bigbrain_0_2416_2780.nii,165935
save_incremented,51.20746207237244,52.37334132194519,bigbrain_0_2416_2780.nii,165935
load_img,50.57304358482361,50.57421398162842,bigbrain_0_2416_2780.nii,166002
increment_data,50.57444739341736,50.985389709472656,bigbrain_0_2416_2780.nii,166002
save_incremented,50.98554968833923,52.50920009613037,bigbrain_0_2416_2780.nii,166002
load_img,50.37898802757263,50.380616426467896,bigbrain_0_3624_695.nii,165622
increment_data,50.381354331970215,50.82338213920593,bigbrain_0_3624_695.nii,165622
save_incremented,50.82353496551514,51.735188722610474,bigbrain_0_3624_695.nii,165622
load_img,50.29321241378784,50.294230937957764,bigbrain_0_4228_4865.nii,165735
increment_data,50.2944438457489,50.68768668174744,bigbrain_0_4228_4865.nii,165735
save_incremented,50.68786144256592,51.44407415390015,bigbrain_0_4228_4865.nii,165735
load_img,50.25854849815369,50.25960898399353,bigbrain_0_3624_695.nii,165800
increment_data,50.25983023643494,50.64035391807556,bigbrain_0_3624_695.nii,165800
save_incremented,50.64051413536072,51.569833278656006,bigbrain_0_3624_695.nii,165800
load_img,50.0771586894989,50.07828879356384,bigbrain_0_1208_695.nii,165881
increment_data,50.078519105911255,50.49401807785034,bigbrain_0_1208_695.nii,165881
save_incremented,50.49416780471802,51.899277687072754,bigbrain_0_1208_695.nii,165881
load_img,50.05443215370178,50.056512117385864,bigbrain_0_2416_2780.nii,165860
increment_data,50.05690383911133,50.475879430770874,bigbrain_0_2416_2780.nii,165860
save_incremented,50.476043462753296,51.20426845550537,bigbrain_0_2416_2780.nii,165860
load_img,49.89686846733093,49.898027658462524,bigbrain_0_1208_695.nii,165918
increment_data,49.898276567459106,50.355664014816284,bigbrain_0_1208_695.nii,165918
save_incremented,50.35581851005554,51.42334961891174,bigbrain_0_1208_695.nii,165918
load_img,49.89292645454407,49.89409255981445,bigbrain_0_1208_695.nii,165826
increment_data,49.89431142807007,50.358845472335815,bigbrain_0_1208_695.nii,165826
save_incremented,50.35950589179993,52.13116478919983,bigbrain_0_1208_695.nii,165826
load_img,49.52579140663147,49.52698850631714,bigbrain_0_1812_4170.nii,165935
increment_data,49.5272479057312,49.92946934700012,bigbrain_0_1812_4170.nii,165935
save_incremented,49.92962980270386,50.80693030357361,bigbrain_0_1812_4170.nii,165935
load_img,49.508564949035645,49.51013803482056,bigbrain_0_4228_695.nii,165796
increment_data,49.51043343544006,49.95947027206421,bigbrain_0_4228_695.nii,165796
save_incremented,49.95965123176575,51.20010709762573,bigbrain_0_4228_695.nii,165796
load_img,49.50247025489807,49.50460720062256,bigbrain_0_4228_6255.nii,165786
increment_data,49.505271673202515,49.951066970825195,bigbrain_0_4228_6255.nii,165786
save_incremented,49.95123553276062,50.99015784263611,bigbrain_0_4228_6255.nii,165786
load_img,49.41615653038025,49.41739821434021,bigbrain_0_4228_6255.nii,165659
increment_data,49.41767430305481,49.830249309539795,bigbrain_0_4228_6255.nii,165659
save_incremented,49.83040523529053,50.969141483306885,bigbrain_0_4228_6255.nii,165659
load_img,49.39735698699951,49.3987603187561,bigbrain_0_1812_4170.nii,165808
increment_data,49.39906430244446,49.81715750694275,bigbrain_0_1812_4170.nii,165808
save_incremented,49.818278074264526,51.16443109512329,bigbrain_0_1812_4170.nii,165808
load_img,49.385822057724,49.390554904937744,bigbrain_0_1208_695.nii,165729
increment_data,49.39086055755615,49.81947326660156,bigbrain_0_1208_695.nii,165729
save_incremented,49.81960439682007,51.32197380065918,bigbrain_0_1208_695.nii,165729
load_img,49.3381552696228,49.33954215049744,bigbrain_0_4228_6255.nii,165973
increment_data,49.339828968048096,49.75950384140015,bigbrain_0_4228_6255.nii,165973
save_incremented,49.75966691970825,50.75080442428589,bigbrain_0_4228_6255.nii,165973
load_img,49.327839374542236,49.328925371170044,bigbrain_0_1208_695.nii,166007
increment_data,49.32914757728577,49.819329500198364,bigbrain_0_1208_695.nii,166007
save_incremented,49.81949424743652,50.846928358078,bigbrain_0_1208_695.nii,166007
load_img,49.325138330459595,49.32620668411255,bigbrain_0_1208_695.nii,165668
increment_data,49.32643437385559,49.81936287879944,bigbrain_0_1208_695.nii,165668
save_incremented,49.819514751434326,51.91407251358032,bigbrain_0_1208_695.nii,165668
load_img,49.27110314369202,49.272489070892334,bigbrain_0_4228_695.nii,165914
increment_data,49.27276945114136,49.739928245544434,bigbrain_0_4228_695.nii,165914
save_incremented,49.74010610580444,51.031999349594116,bigbrain_0_4228_695.nii,165914
load_img,49.163469314575195,49.164653062820435,bigbrain_0_1812_4170.nii,165845
increment_data,49.164910316467285,49.640037059783936,bigbrain_0_1812_4170.nii,165845
save_incremented,49.64019727706909,50.87573170661926,bigbrain_0_1812_4170.nii,165845
load_img,49.15927577018738,49.160428285598755,bigbrain_0_4228_695.nii,165646
increment_data,49.160653829574585,49.63474631309509,bigbrain_0_4228_695.nii,165646
save_incremented,49.635005712509155,50.879982471466064,bigbrain_0_4228_695.nii,165646
load_img,49.12622261047363,49.12751269340515,bigbrain_0_2416_2780.nii,165868
increment_data,49.12777924537659,49.57473063468933,bigbrain_0_2416_2780.nii,165868
save_incremented,49.574897050857544,50.228132486343384,bigbrain_0_2416_2780.nii,165868
load_img,49.05921697616577,49.06139874458313,bigbrain_0_4228_6255.nii,165899
increment_data,49.06227111816406,49.535990476608276,bigbrain_0_4228_6255.nii,165899
