driver_program,0,60.31453561782837,/dev/shm/val/spark-1570915214-tmpfsAD_1it_96cpus_0delay_npc_em-1,allfiles
increment_data,48.79771542549133,49.25883364677429,bigbrain_0_2416_4865.nii,158433
save_incremented,49.25901746749878,49.908353328704834,bigbrain_0_2416_4865.nii,158433
load_img,48.783825635910034,48.78535842895508,bigbrain_0_1208_2780.nii,158408
increment_data,48.785634994506836,49.24127984046936,bigbrain_0_1208_2780.nii,158408
save_incremented,49.241442918777466,51.323155641555786,bigbrain_0_1208_2780.nii,158408
load_img,48.77949500083923,48.780669927597046,bigbrain_0_2416_6255.nii,158364
increment_data,48.78090524673462,49.24326491355896,bigbrain_0_2416_6255.nii,158364
save_incremented,49.24339485168457,49.842514753341675,bigbrain_0_2416_6255.nii,158364
load_img,48.712406396865845,48.71369385719299,bigbrain_0_1208_2780.nii,158482
increment_data,48.71398043632507,49.1448016166687,bigbrain_0_1208_2780.nii,158482
save_incremented,49.14495301246643,50.91212010383606,bigbrain_0_1208_2780.nii,158482
load_img,48.70410776138306,48.705313205718994,bigbrain_0_3020_4865.nii,158470
increment_data,48.705562353134155,49.14154005050659,bigbrain_0_3020_4865.nii,158470
save_incremented,49.141804695129395,50.13950061798096,bigbrain_0_3020_4865.nii,158470
load_img,48.554025650024414,48.555333614349365,bigbrain_0_2416_2780.nii,158511
increment_data,48.555609941482544,48.99514412879944,bigbrain_0_2416_2780.nii,158511
save_incremented,48.99549388885498,50.16989874839783,bigbrain_0_2416_2780.nii,158511
load_img,48.51470470428467,48.5160186290741,bigbrain_0_2416_2780.nii,158334
increment_data,48.51629829406738,48.99388790130615,bigbrain_0_2416_2780.nii,158334
save_incremented,48.99407935142517,50.20839476585388,bigbrain_0_2416_2780.nii,158334
load_img,48.44852256774902,48.44972372055054,bigbrain_0_1812_2085.nii,158272
increment_data,48.44998335838318,48.92543697357178,bigbrain_0_1812_2085.nii,158272
save_incremented,48.92559862136841,49.572669982910156,bigbrain_0_1812_2085.nii,158272
load_img,48.44594192504883,48.44713473320007,bigbrain_0_0_0.nii,158384
increment_data,48.44739103317261,48.88730764389038,bigbrain_0_0_0.nii,158384
save_incremented,48.887484312057495,49.60578799247742,bigbrain_0_0_0.nii,158384
load_img,48.32880902290344,48.33006572723389,bigbrain_0_1208_4865.nii,158605
increment_data,48.33029842376709,48.81295442581177,bigbrain_0_1208_4865.nii,158605
save_incremented,48.81317353248596,50.03786087036133,bigbrain_0_1208_4865.nii,158605
load_img,48.32762575149536,48.32918834686279,bigbrain_0_1208_2780.nii,158573
increment_data,48.32951474189758,48.797388792037964,bigbrain_0_1208_2780.nii,158573
save_incremented,48.79753351211548,50.12986922264099,bigbrain_0_1208_2780.nii,158573
load_img,48.32477617263794,48.32593512535095,bigbrain_0_1208_2780.nii,158400
increment_data,48.32617545127869,48.75348615646362,bigbrain_0_1208_2780.nii,158400
save_incremented,48.7537796497345,50.32280683517456,bigbrain_0_1208_2780.nii,158400
load_img,48.25594925880432,48.257145404815674,bigbrain_0_1812_4865.nii,158368
increment_data,48.257436752319336,48.678624629974365,bigbrain_0_1812_4865.nii,158368
save_incremented,48.67880129814148,50.078349590301514,bigbrain_0_1812_4865.nii,158368
load_img,48.189916372299194,48.19183278083801,bigbrain_0_1812_4865.nii,158563
increment_data,48.19211983680725,48.66524577140808,bigbrain_0_1812_4865.nii,158563
save_incremented,48.665424823760986,49.83565545082092,bigbrain_0_1812_4865.nii,158563
load_img,48.177919149398804,48.18317937850952,bigbrain_0_1208_2780.nii,158315
increment_data,48.18346691131592,48.65733218193054,bigbrain_0_1208_2780.nii,158315
save_incremented,48.65752935409546,50.610591173172,bigbrain_0_1208_2780.nii,158315
load_img,48.10498809814453,48.1063129901886,bigbrain_0_4228_4865.nii,158515
increment_data,48.1065833568573,48.593732595443726,bigbrain_0_4228_4865.nii,158515
save_incremented,48.59396147727966,49.80247783660889,bigbrain_0_4228_4865.nii,158515
load_img,47.81741261482239,47.81911778450012,bigbrain_0_4228_4865.nii,158352
increment_data,47.8194854259491,48.283952713012695,bigbrain_0_4228_4865.nii,158352
save_incremented,48.28412222862244,49.953259229660034,bigbrain_0_4228_4865.nii,158352
load_img,47.78065538406372,47.78205156326294,bigbrain_0_1208_4865.nii,158425
increment_data,47.78234672546387,48.281323194503784,bigbrain_0_1208_4865.nii,158425
save_incremented,48.28149890899658,50.070876598358154,bigbrain_0_1208_4865.nii,158425
load_img,47.76344108581543,47.76497936248779,bigbrain_0_1812_4865.nii,158456
increment_data,47.76530194282532,48.23885655403137,bigbrain_0_1812_4865.nii,158456
save_incremented,48.239015102386475,49.39733004570007,bigbrain_0_1812_4865.nii,158456
load_img,47.756691455841064,47.759068727493286,bigbrain_0_3020_4865.nii,158595
increment_data,47.759730100631714,48.2348952293396,bigbrain_0_3020_4865.nii,158595
save_incremented,48.23506283760071,48.98628354072571,bigbrain_0_3020_4865.nii,158595
load_img,47.74140191078186,47.74295091629028,bigbrain_0_4228_4865.nii,158303
increment_data,47.74330115318298,48.22756052017212,bigbrain_0_4228_4865.nii,158303
save_incremented,48.22846555709839,49.8872492313385,bigbrain_0_4228_4865.nii,158303
load_img,47.69966721534729,47.70091700553894,bigbrain_0_3624_695.nii,158429
increment_data,47.701197147369385,48.205068588256836,bigbrain_0_3624_695.nii,158429
save_incremented,48.20527410507202,49.155412912368774,bigbrain_0_3624_695.nii,158429
load_img,47.65660047531128,47.6579225063324,bigbrain_0_2416_2780.nii,158590
increment_data,47.65819716453552,48.146775007247925,bigbrain_0_2416_2780.nii,158590
save_incremented,48.14694690704346,48.900545597076416,bigbrain_0_2416_2780.nii,158590
load_img,47.616724252700806,47.618929862976074,bigbrain_0_4228_4865.nii,158324
increment_data,47.61925911903381,48.14180636405945,bigbrain_0_4228_4865.nii,158324
save_incremented,48.141995668411255,49.43277955055237,bigbrain_0_4228_4865.nii,158324
load_img,47.534037590026855,47.535409450531006,bigbrain_0_2416_4170.nii,158364
increment_data,47.5357232093811,48.06311774253845,bigbrain_0_2416_4170.nii,158364
save_incremented,48.0633111000061,48.775866985321045,bigbrain_0_2416_4170.nii,158364
load_img,47.50457787513733,47.515708684921265,bigbrain_0_0_6255.nii,158433
increment_data,47.51725625991821,48.048295974731445,bigbrain_0_0_6255.nii,158433
save_incremented,48.04852557182312,48.791175842285156,bigbrain_0_0_6255.nii,158433
load_img,47.49250841140747,47.494163513183594,bigbrain_0_1208_4865.nii,158267
increment_data,47.49446749687195,47.99544405937195,bigbrain_0_1208_4865.nii,158267
save_incremented,47.99565291404724,49.933409214019775,bigbrain_0_1208_4865.nii,158267
load_img,47.489620208740234,47.49093174934387,bigbrain_0_1208_4865.nii,158559
increment_data,47.491206407547,47.996086835861206,bigbrain_0_1208_4865.nii,158559
save_incremented,47.99623656272888,49.44071054458618,bigbrain_0_1208_4865.nii,158559
load_img,47.44933485984802,47.45056891441345,bigbrain_0_1812_4865.nii,158251
increment_data,47.45085024833679,47.93415307998657,bigbrain_0_1812_4865.nii,158251
save_incremented,47.93439173698425,50.18333911895752,bigbrain_0_1812_4865.nii,158251
load_img,47.443238496780396,47.44461131095886,bigbrain_0_3624_695.nii,158319
increment_data,47.44489097595215,47.9701931476593,bigbrain_0_3624_695.nii,158319
save_incremented,47.97038793563843,49.32199025154114,bigbrain_0_3624_695.nii,158319
load_img,47.443238496780396,47.444610595703125,bigbrain_0_4228_4865.nii,158259
increment_data,47.44489073753357,47.98612642288208,bigbrain_0_4228_4865.nii,158259
save_incremented,47.98633694648743,49.74964213371277,bigbrain_0_4228_4865.nii,158259
load_img,47.39697194099426,47.39839148521423,bigbrain_0_3624_695.nii,158421
increment_data,47.398683071136475,47.91730856895447,bigbrain_0_3624_695.nii,158421
save_incremented,47.917521953582764,49.06060743331909,bigbrain_0_3624_695.nii,158421
load_img,47.375669717788696,47.377063035964966,bigbrain_0_1812_4865.nii,158289
increment_data,47.37735676765442,47.85221076011658,bigbrain_0_1812_4865.nii,158289
save_incremented,47.85419702529907,49.64595818519592,bigbrain_0_1812_4865.nii,158289
load_img,47.32159924507141,47.322922229766846,bigbrain_0_3020_2780.nii,158298
increment_data,47.323203802108765,47.842304944992065,bigbrain_0_3020_2780.nii,158298
save_incremented,47.84251666069031,48.557953119277954,bigbrain_0_3020_2780.nii,158298
load_img,47.28123378753662,47.282562494277954,bigbrain_0_4228_6255.nii,158576
increment_data,47.28286576271057,47.800193786621094,bigbrain_0_4228_6255.nii,158576
save_incremented,47.80042481422424,48.91396164894104,bigbrain_0_4228_6255.nii,158576
load_img,47.221394538879395,47.22321343421936,bigbrain_0_3624_695.nii,158609
increment_data,47.223565340042114,47.734130859375,bigbrain_0_3624_695.nii,158609
save_incremented,47.73432779312134,48.88814878463745,bigbrain_0_3624_695.nii,158609
load_img,47.18177366256714,47.183172941207886,bigbrain_0_1208_4865.nii,158356
increment_data,47.183478116989136,47.642412185668945,bigbrain_0_1208_4865.nii,158356
save_incremented,47.64263916015625,48.96506357192993,bigbrain_0_1208_4865.nii,158356
load_img,47.17912316322327,47.18036150932312,bigbrain_0_1208_2085.nii,158272
increment_data,47.180893659591675,47.698312759399414,bigbrain_0_1208_2085.nii,158272
save_incremented,47.698514223098755,48.444685220718384,bigbrain_0_1208_2085.nii,158272
load_img,47.16457414627075,47.16637444496155,bigbrain_0_1208_2780.nii,158384
increment_data,47.16673517227173,47.632566690444946,bigbrain_0_1208_2780.nii,158384
save_incremented,47.63278555870056,48.44210910797119,bigbrain_0_1208_2780.nii,158384
load_img,47.1533887386322,47.15544581413269,bigbrain_0_1812_4865.nii,158393
increment_data,47.15577554702759,47.669076681137085,bigbrain_0_1812_4865.nii,158393
save_incremented,47.669291257858276,50.09574270248413,bigbrain_0_1812_4865.nii,158393
load_img,47.114012002944946,47.11542367935181,bigbrain_0_3624_695.nii,158359
increment_data,47.115737438201904,47.62758731842041,bigbrain_0_3624_695.nii,158359
save_incremented,47.62782645225525,48.888418674468994,bigbrain_0_3624_695.nii,158359
load_img,46.998538970947266,46.9997980594635,bigbrain_0_2416_4865.nii,158614
increment_data,47.00006127357483,47.45877742767334,bigbrain_0_2416_4865.nii,158614
save_incremented,47.45896816253662,48.267966508865356,bigbrain_0_2416_4865.nii,158614
load_img,46.9775071144104,46.97877764701843,bigbrain_0_1208_4865.nii,158470
increment_data,46.97903394699097,47.435746908187866,bigbrain_0_1208_4865.nii,158470
save_incremented,47.43595242500305,48.69825315475464,bigbrain_0_1208_4865.nii,158470
load_img,46.860631227493286,46.86196947097778,bigbrain_0_1812_4170.nii,158511
increment_data,46.86223554611206,47.31387519836426,bigbrain_0_1812_4170.nii,158511
save_incremented,47.31407427787781,48.55000019073486,bigbrain_0_1812_4170.nii,158511
load_img,46.854021072387695,46.85518670082092,bigbrain_0_4228_6255.nii,158329
increment_data,46.855424880981445,47.36205339431763,bigbrain_0_4228_6255.nii,158329
save_incremented,47.36223554611206,48.983736991882324,bigbrain_0_4228_6255.nii,158329
load_img,46.85367822647095,46.85490846633911,bigbrain_0_4228_6255.nii,158479
increment_data,46.85514450073242,47.36110520362854,bigbrain_0_4228_6255.nii,158479
save_incremented,47.36132454872131,48.71495342254639,bigbrain_0_4228_6255.nii,158479
load_img,46.84786772727966,46.849860429763794,bigbrain_0_2416_2780.nii,158342
increment_data,46.85016107559204,47.31584024429321,bigbrain_0_2416_2780.nii,158342
save_incremented,47.31602120399475,48.06567740440369,bigbrain_0_2416_2780.nii,158342
load_img,46.826061725616455,46.827242612838745,bigbrain_0_1812_4170.nii,158451
increment_data,46.82749366760254,47.27680492401123,bigbrain_0_1812_4170.nii,158451
save_incremented,47.27701807022095,48.79765343666077,bigbrain_0_1812_4170.nii,158451
load_img,46.77231025695801,46.773924589157104,bigbrain_0_1812_4170.nii,158334
increment_data,46.7742235660553,47.25655007362366,bigbrain_0_1812_4170.nii,158334
save_incremented,47.25678539276123,48.510685443878174,bigbrain_0_1812_4170.nii,158334
load_img,46.6954140663147,46.69664406776428,bigbrain_0_4228_6255.nii,158378
increment_data,46.69691276550293,47.17177772521973,bigbrain_0_4228_6255.nii,158378
save_incremented,47.17199516296387,49.146085023880005,bigbrain_0_4228_6255.nii,158378
load_img,46.51990532875061,46.52116012573242,bigbrain_0_3020_6255.nii,158400
increment_data,46.52144241333008,46.96815848350525,bigbrain_0_3020_6255.nii,158400
save_incremented,46.96832752227783,48.31862664222717,bigbrain_0_3020_6255.nii,158400
load_img,46.49754476547241,46.49879336357117,bigbrain_0_1812_4170.nii,158550
increment_data,46.49905586242676,46.95834040641785,bigbrain_0_1812_4170.nii,158550
save_incremented,46.95851922035217,48.97359299659729,bigbrain_0_1812_4170.nii,158550
load_img,46.465882778167725,46.46713662147522,bigbrain_0_3020_6255.nii,158573
increment_data,46.467406034469604,46.9380567073822,bigbrain_0_3020_6255.nii,158573
save_incremented,46.93825030326843,48.323294162750244,bigbrain_0_3020_6255.nii,158573
load_img,46.43873453140259,46.44006037712097,bigbrain_0_3020_6255.nii,158438
increment_data,46.44035243988037,46.89729380607605,bigbrain_0_3020_6255.nii,158438
save_incremented,46.89746308326721,49.35578536987305,bigbrain_0_3020_6255.nii,158438
load_img,46.33924341201782,46.351401805877686,bigbrain_0_2416_2780.nii,158619
increment_data,46.35282611846924,46.82727575302124,bigbrain_0_2416_2780.nii,158619
save_incremented,46.82745027542114,47.72295689582825,bigbrain_0_2416_2780.nii,158619
load_img,46.350390672683716,46.35165214538574,bigbrain_0_4228_6255.nii,158523
increment_data,46.35194540023804,46.82372713088989,bigbrain_0_4228_6255.nii,158523
save_incremented,46.82401132583618,48.945733308792114,bigbrain_0_4228_6255.nii,158523
load_img,46.31161570549011,46.31316924095154,bigbrain_0_1208_4865.nii,158595
increment_data,46.31349730491638,46.78019738197327,bigbrain_0_1208_4865.nii,158595
save_incremented,46.780375480651855,47.75190615653992,bigbrain_0_1208_4865.nii,158595
load_img,46.29519772529602,46.2967267036438,bigbrain_0_3624_695.nii,158537
increment_data,46.2970507144928,46.78401589393616,bigbrain_0_3624_695.nii,158537
save_incremented,46.78428292274475,47.42656111717224,bigbrain_0_3624_695.nii,158537
load_img,46.25811433792114,46.25946855545044,bigbrain_0_0_5560.nii,158364
increment_data,46.25972247123718,46.753249645233154,bigbrain_0_0_5560.nii,158364
save_incremented,46.753446102142334,47.52905774116516,bigbrain_0_0_5560.nii,158364
