driver_program,0,7167.418877840042,/home/users/vhayots/spark-1571392383-isilon_1it_96cpus_0delay_npc-0,allfiles
increment_data,2014.7353105545044,2049.90398812294,bigbrain_770_604_0.nii,135448
save_incremented,2289.881571292877,2327.8989379405975,bigbrain_770_604_0.nii,135448
load_img,3793.4525203704834,3814.0776751041412,bigbrain_770_2416_2780.nii,135365
increment_data,4100.6649515628815,4134.048518180847,bigbrain_770_2416_2780.nii,135365
save_incremented,4267.878097772598,4346.224426031113,bigbrain_770_2416_2780.nii,135365
load_img,5359.302215337753,5385.7374792099,bigbrain_1540_3020_6255.nii,135245
increment_data,5472.689204692841,5505.384423017502,bigbrain_1540_3020_6255.nii,135245
save_incremented,5583.74227809906,5740.506568670273,bigbrain_1540_3020_6255.nii,135245
load_img,5983.666392803192,6000.107303857803,bigbrain_2310_1812_1390.nii,135497
increment_data,6297.670997619629,6343.176873683929,bigbrain_2310_1812_1390.nii,135497
save_incremented,6367.144918203354,6526.830568552017,bigbrain_2310_1812_1390.nii,135497
load_img,939.2343189716339,979.5441405773163,bigbrain_5390_1812_1390.nii,135416
increment_data,1369.6394956111908,1402.6889779567719,bigbrain_5390_1812_1390.nii,135416
save_incremented,1536.1210026741028,1789.9767384529114,bigbrain_5390_1812_1390.nii,135416
load_img,5981.712690114975,5999.329914808273,bigbrain_2310_4228_4170.nii,135202
increment_data,6259.817132472992,6292.585179567337,bigbrain_2310_4228_4170.nii,135202
save_incremented,6364.860230922699,6487.6771783828735,bigbrain_2310_4228_4170.nii,135202
load_img,6908.436526298523,6914.079771995544,bigbrain_3850_3624_3475.nii,135477
increment_data,6919.286162137985,6934.8480360507965,bigbrain_3850_3624_3475.nii,135477
save_incremented,6935.587035179138,6948.513881206512,bigbrain_3850_3624_3475.nii,135477
load_img,1534.798348903656,1559.2390387058258,bigbrain_4620_3020_695.nii,135255
increment_data,1823.7112843990326,1871.0253233909607,bigbrain_4620_3020_695.nii,135255
save_incremented,1899.1994037628174,2022.3391337394714,bigbrain_4620_3020_695.nii,135255
load_img,964.3195686340332,973.5668320655823,bigbrain_770_1812_1390.nii,135548
increment_data,1347.0260653495789,1383.072184562683,bigbrain_770_1812_1390.nii,135548
save_incremented,1535.5099732875824,1766.9284958839417,bigbrain_770_1812_1390.nii,135548
load_img,640.2628812789917,643.385181427002,bigbrain_4620_4832_3475.nii,135265
increment_data,1072.8679609298706,1106.5956852436066,bigbrain_4620_4832_3475.nii,135265
save_incremented,1434.3854703903198,1455.9906558990479,bigbrain_4620_4832_3475.nii,135265
load_img,3319.625428199768,3341.018877029419,bigbrain_1540_5436_4170.nii,135425
increment_data,3460.247970342636,3522.8806114196777,bigbrain_1540_5436_4170.nii,135425
save_incremented,3546.749307870865,3789.07683634758,bigbrain_1540_5436_4170.nii,135425
load_img,3550.2645511627197,3564.24174284935,bigbrain_6160_4832_2780.nii,135240
increment_data,3882.4948308467865,3916.079748392105,bigbrain_6160_4832_2780.nii,135240
save_incremented,4073.618278026581,4127.468333482742,bigbrain_6160_4832_2780.nii,135240
load_img,2678.502780675888,2697.654856443405,bigbrain_770_1208_3475.nii,135484
increment_data,2956.7930722236633,2991.834216594696,bigbrain_770_1208_3475.nii,135484
save_incremented,3114.3825063705444,3182.61594581604,bigbrain_770_1208_3475.nii,135484
load_img,155.9325442314148,176.18348383903503,bigbrain_4620_3020_6255.nii,135574
increment_data,575.7731242179871,604.9072215557098,bigbrain_4620_3020_6255.nii,135574
save_incremented,627.1369853019714,1033.7589175701141,bigbrain_4620_3020_6255.nii,135574
load_img,88.75777459144592,112.45765519142151,bigbrain_3850_2416_0.nii,135274
increment_data,207.99396085739136,241.6280746459961,bigbrain_3850_2416_0.nii,135274
save_incremented,599.8535027503967,696.631758928299,bigbrain_3850_2416_0.nii,135274
load_img,106.44873356819153,129.85265445709229,bigbrain_6160_1208_6255.nii,135168
increment_data,275.3334860801697,308.2520954608917,bigbrain_6160_1208_6255.nii,135168
save_incremented,605.6416618824005,771.6228704452515,bigbrain_6160_1208_6255.nii,135168
load_img,1893.1718890666962,1916.0601930618286,bigbrain_1540_2416_2780.nii,135174
increment_data,2223.0495851039886,2254.0449554920197,bigbrain_1540_2416_2780.nii,135174
save_incremented,2376.882046699524,2594.886731863022,bigbrain_1540_2416_2780.nii,135174
load_img,514.0334537029266,540.3354339599609,bigbrain_0_0_4865.nii,135180
increment_data,622.577677488327,640.062824010849,bigbrain_0_0_4865.nii,135180
save_incremented,645.5130026340485,1067.064687013626,bigbrain_0_0_4865.nii,135180
load_img,5589.119220733643,5603.202194213867,bigbrain_2310_4228_6255.nii,135425
increment_data,5946.823944568634,5978.548950433731,bigbrain_2310_4228_6255.nii,135425
save_incremented,5996.505704641342,6185.219860076904,bigbrain_2310_4228_6255.nii,135425
load_img,4077.124589443207,4099.263573169708,bigbrain_5390_3020_3475.nii,135279
increment_data,4334.000280857086,4367.662200927734,bigbrain_5390_3020_3475.nii,135279
save_incremented,4422.00655913353,4586.424932479858,bigbrain_5390_3020_3475.nii,135279
load_img,1693.976658821106,1703.1848702430725,bigbrain_1540_0_2780.nii,135420
increment_data,2053.507786512375,2096.2066628932953,bigbrain_1540_0_2780.nii,135420
save_incremented,2366.9903285503387,2403.0927624702454,bigbrain_1540_0_2780.nii,135420
load_img,5585.604308128357,5602.399839639664,bigbrain_3080_2416_1390.nii,135180
increment_data,5901.419709444046,5942.594403266907,bigbrain_3080_2416_1390.nii,135180
save_incremented,5983.724605798721,6152.283554553986,bigbrain_3080_2416_1390.nii,135180
load_img,3562.426989555359,3564.8680624961853,bigbrain_770_604_2085.nii,135290
increment_data,3894.151448726654,3931.5826258659363,bigbrain_770_604_2085.nii,135290
save_incremented,4074.5498645305634,4137.589890956879,bigbrain_770_604_2085.nii,135290
load_img,3318.7499012947083,3340.284928560257,bigbrain_770_0_3475.nii,135394
increment_data,3456.0881860256195,3513.1347575187683,bigbrain_770_0_3475.nii,135394
save_incremented,3545.995017051697,3777.0270755290985,bigbrain_770_0_3475.nii,135394
load_img,4528.115013599396,4549.557517290115,bigbrain_6930_4832_2085.nii,135407
increment_data,4748.686717271805,4785.272411823273,bigbrain_6930_4832_2085.nii,135407
save_incremented,4848.66384935379,4881.607165336609,bigbrain_6930_4832_2085.nii,135407
load_img,5767.985213279724,5788.232914686203,bigbrain_5390_604_2780.nii,135402
increment_data,6006.109651327133,6060.749331712723,bigbrain_5390_604_2780.nii,135402
save_incremented,6167.018568992615,6257.390519857407,bigbrain_5390_604_2780.nii,135402
load_img,6984.228009462357,6984.637733221054,bigbrain_770_604_5560.nii,135159
increment_data,6984.653594732285,6996.720910787582,bigbrain_770_604_5560.nii,135159
save_incremented,6996.725217819214,7008.829912662506,bigbrain_770_604_5560.nii,135159
load_img,2423.953738927841,2433.895276784897,bigbrain_3850_5436_4170.nii,135168
increment_data,2684.1190419197083,2697.6639041900635,bigbrain_3850_5436_4170.nii,135168
save_incremented,2697.711539030075,2939.7159979343414,bigbrain_3850_5436_4170.nii,135168
load_img,3434.7233493328094,3451.0237991809845,bigbrain_3850_3020_0.nii,135571
increment_data,3717.458653688431,3765.1874928474426,bigbrain_3850_3020_0.nii,135571
save_incremented,3797.9182188510895,3959.25208902359,bigbrain_3850_3020_0.nii,135571
load_img,3960.096124649048,3977.451932668686,bigbrain_0_3624_4865.nii,135456
increment_data,4248.066573143005,4271.751465320587,bigbrain_0_3624_4865.nii,135456
save_incremented,4401.857774734497,4491.165342092514,bigbrain_0_3624_4865.nii,135456
load_img,4714.598991155624,4735.313543558121,bigbrain_0_1812_1390.nii,135245
increment_data,4942.628442287445,4976.525683641434,bigbrain_0_1812_1390.nii,135245
save_incremented,4988.773448228836,5250.933655977249,bigbrain_0_1812_1390.nii,135245
load_img,5002.603333711624,5003.741754055023,bigbrain_3080_4228_2085.nii,135461
increment_data,5338.08563709259,5368.087666988373,bigbrain_3080_4228_2085.nii,135461
save_incremented,5404.792785644531,5598.797524929047,bigbrain_3080_4228_2085.nii,135461
load_img,4714.437308073044,4734.972527265549,bigbrain_0_1208_0.nii,135189
increment_data,4936.572533130646,4970.958076715469,bigbrain_0_1208_0.nii,135189
save_incremented,4983.754576206207,5240.190973997116,bigbrain_0_1208_0.nii,135189
load_img,5401.0315816402435,5419.09068274498,bigbrain_0_4832_6255.nii,135159
increment_data,5625.000663995743,5679.604514837265,bigbrain_0_4832_6255.nii,135159
save_incremented,5770.1312828063965,5918.928918838501,bigbrain_0_4832_6255.nii,135159
load_img,1702.4024457931519,1707.7709589004517,bigbrain_4620_2416_2085.nii,135365
increment_data,2088.7176084518433,2124.761489868164,bigbrain_4620_2416_2085.nii,135365
save_incremented,2372.565983057022,2444.62064409256,bigbrain_4620_2416_2085.nii,135365
load_img,4984.026002168655,4998.8075568675995,bigbrain_3850_0_0.nii,135535
increment_data,5308.363335132599,5344.888520240784,bigbrain_3850_0_0.nii,135535
save_incremented,5403.54101061821,5564.074483156204,bigbrain_3850_0_0.nii,135535
load_img,4700.211202144623,4722.198050022125,bigbrain_4620_1812_695.nii,135279
increment_data,4934.100525140762,4967.22166800499,bigbrain_4620_1812_695.nii,135279
save_incremented,4982.565225362778,5227.495463848114,bigbrain_4620_1812_695.nii,135279
load_img,979.2981173992157,983.49609208107,bigbrain_6160_5436_2085.nii,135174
increment_data,1381.0737578868866,1413.979023218155,bigbrain_6160_5436_2085.nii,135174
save_incremented,1536.5525341033936,1804.5500302314758,bigbrain_6160_5436_2085.nii,135174
load_img,6366.473831892014,6382.973212718964,bigbrain_3850_3624_6255.nii,135477
increment_data,6654.353877067566,6705.586865663528,bigbrain_3850_3624_6255.nii,135477
save_incremented,6715.29483127594,6902.544571638107,bigbrain_3850_3624_6255.nii,135477
load_img,2192.110804080963,2214.4314908981323,bigbrain_6930_2416_4865.nii,135159
increment_data,2409.5827326774597,2451.4134747982025,bigbrain_6930_2416_4865.nii,135159
save_incremented,2479.2735760211945,2827.0125143527985,bigbrain_6930_2416_4865.nii,135159
load_img,4400.1823081970215,4424.089211702347,bigbrain_3080_4832_4865.nii,135470
increment_data,4613.43944978714,4649.5182728767395,bigbrain_3080_4832_4865.nii,135470
save_incremented,4715.4692051410675,4879.850857257843,bigbrain_3080_4832_4865.nii,135470
load_img,5197.625657320023,5207.786565542221,bigbrain_4620_1208_2085.nii,135571
increment_data,5527.855730056763,5571.450857162476,bigbrain_4620_1208_2085.nii,135571
save_incremented,5586.733303308487,5820.482355594635,bigbrain_4620_1208_2085.nii,135571
load_img,3537.4094495773315,3561.2341055870056,bigbrain_770_604_695.nii,135206
increment_data,3815.258901119232,3855.1130378246307,bigbrain_770_604_695.nii,135206
save_incremented,3931.4106845855713,4042.730002641678,bigbrain_770_604_695.nii,135206
load_img,967.5093522071838,977.4731373786926,bigbrain_5390_5436_5560.nii,135525
increment_data,1352.6749885082245,1391.2435250282288,bigbrain_5390_5436_5560.nii,135525
save_incremented,1535.8384296894073,1781.772446155548,bigbrain_5390_5436_5560.nii,135525
load_img,3554.057166814804,3565.542943716049,bigbrain_2310_4228_1390.nii,135345
increment_data,3902.591270685196,3933.664317846298,bigbrain_2310_4228_1390.nii,135345
save_incremented,4074.8275907039642,4152.425460100174,bigbrain_2310_4228_1390.nii,135345
load_img,1579.0677847862244,1580.4298696517944,bigbrain_6160_1812_0.nii,135168
increment_data,1990.0771837234497,2030.7618298530579,bigbrain_6160_1812_0.nii,135168
save_incremented,2200.6575515270233,2298.1852180957794,bigbrain_6160_1812_0.nii,135168
load_img,2697.6895837783813,2697.76389169693,bigbrain_0_1208_3475.nii,135177
increment_data,3097.877705812454,3121.746593952179,bigbrain_0_1208_3475.nii,135177
save_incremented,3319.0261356830597,3401.110145330429,bigbrain_0_1208_3475.nii,135177
load_img,1899.0675446987152,1917.4415442943573,bigbrain_6930_3020_2085.nii,135561
increment_data,2323.255455970764,2362.576768875122,bigbrain_6930_3020_2085.nii,135561
save_incremented,2475.3736021518707,2678.7695331573486,bigbrain_6930_3020_2085.nii,135561
load_img,1537.8940651416779,1560.576694726944,bigbrain_4620_3624_2085.nii,135370
increment_data,1877.7645845413208,1908.5129318237305,bigbrain_4620_3624_2085.nii,135370
save_incremented,1918.5769979953766,2083.4296369552612,bigbrain_4620_3624_2085.nii,135370
load_img,4363.806442499161,4384.6448612213135,bigbrain_2310_4228_0.nii,135338
increment_data,4546.972756385803,4585.733640670776,bigbrain_2310_4228_0.nii,135338
save_incremented,4698.420097112656,4812.327702045441,bigbrain_2310_4228_0.nii,135338
load_img,6365.911646366119,6382.821712255478,bigbrain_3850_0_2085.nii,135442
increment_data,6641.168889284134,6667.71617436409,bigbrain_3850_0_2085.nii,135442
save_incremented,6710.229797124863,6865.074066162109,bigbrain_3850_0_2085.nii,135442
load_img,1572.9755656719208,1579.919852733612,bigbrain_3080_0_4865.nii,135330
increment_data,1995.5802943706512,2034.389813899994,bigbrain_3080_0_4865.nii,135330
save_incremented,2200.9653515815735,2306.6121730804443,bigbrain_3080_0_4865.nii,135330
load_img,3697.021030187607,3711.6765246391296,bigbrain_770_4228_2780.nii,135388
increment_data,4013.607707977295,4043.527856349945,bigbrain_770_4228_2780.nii,135388
save_incremented,4184.751230239868,4252.816908836365,bigbrain_770_4228_2780.nii,135388
load_img,4420.681421756744,4443.5729804039,bigbrain_4620_4832_0.nii,135507
increment_data,4666.20646572113,4702.409074306488,bigbrain_4620_4832_0.nii,135507
save_incremented,4786.99721121788,4960.8158984184265,bigbrain_4620_4832_0.nii,135507
load_img,3545.2623059749603,3562.8602588176727,bigbrain_2310_4832_3475.nii,135195
increment_data,3821.28435087204,3876.855685710907,bigbrain_2310_4832_3475.nii,135195
save_incremented,3932.1444952487946,4062.47056889534,bigbrain_2310_4832_3475.nii,135195
load_img,6361.565024614334,6381.939462900162,bigbrain_6930_604_5560.nii,135378
increment_data,6562.813962697983,6623.427983045578,bigbrain_6930_604_5560.nii,135378
save_incremented,6706.447340488434,6825.351841211319,bigbrain_6930_604_5560.nii,135378
load_img,5980.861364126205,5998.708112001419,bigbrain_770_2416_2085.nii,135206
increment_data,6223.906209468842,6276.6268944740295,bigbrain_770_2416_2085.nii,135206
save_incremented,6364.100247383118,6467.831524848938,bigbrain_770_2416_2085.nii,135206
load_img,2199.7580273151398,2219.4931457042694,bigbrain_770_4228_4170.nii,135223
increment_data,2433.88148355484,2473.8797464370728,bigbrain_770_4228_4170.nii,135223
save_incremented,2486.1483402252197,2835.316636800766,bigbrain_770_4228_4170.nii,135223
load_img,4184.437077522278,4200.861046552658,bigbrain_6160_3624_5560.nii,135192
increment_data,4383.041682004929,4404.950986862183,bigbrain_6160_3624_5560.nii,135192
save_incremented,4527.607883691788,4645.974551916122,bigbrain_6160_3624_5560.nii,135192
load_img,820.6529214382172,829.4435389041901,bigbrain_3080_2416_2780.nii,135452
increment_data,1226.0540838241577,1261.4729974269867,bigbrain_3080_2416_2780.nii,135452
save_incremented,1504.2641413211823,1671.741147518158,bigbrain_3080_2416_2780.nii,135452
load_img,148.94576334953308,170.30569338798523,bigbrain_6160_3624_3475.nii,135538
increment_data,543.0258347988129,578.2225451469421,bigbrain_6160_3624_3475.nii,135538
save_incremented,625.9077632427216,988.6949310302734,bigbrain_6160_3624_3475.nii,135538
load_img,6996.728241920471,6996.754339456558,bigbrain_770_4832_695.nii,135477
increment_data,6996.775204181671,7008.826110363007,bigbrain_770_4832_695.nii,135477
save_incremented,7008.829915761948,7020.9978749752045,bigbrain_770_4832_695.nii,135477
load_img,3706.537927865982,3715.750914812088,bigbrain_6930_2416_2780.nii,135420
increment_data,4059.379789829254,4083.670066356659,bigbrain_6930_2416_2780.nii,135420
save_incremented,4266.652076005936,4300.407012939453,bigbrain_6930_2416_2780.nii,135420
load_img,1676.8745076656342,1690.7819199562073,bigbrain_770_1812_3475.nii,135470
increment_data,2024.4118745326996,2058.7275013923645,bigbrain_770_1812_3475.nii,135470
save_incremented,2338.1962666511536,2356.2750029563904,bigbrain_770_1812_3475.nii,135470
load_img,4336.98960018158,4344.466605424881,bigbrain_4620_1812_5560.nii,135282
increment_data,4530.015220403671,4553.13937830925,bigbrain_4620_1812_5560.nii,135282
save_incremented,4590.115626335144,4785.715223073959,bigbrain_4620_1812_5560.nii,135282
load_img,744.3826251029968,773.6199872493744,bigbrain_6160_604_5560.nii,135297
increment_data,1129.558762550354,1164.8940665721893,bigbrain_6160_604_5560.nii,135297
save_incremented,1484.3736050128937,1535.0765662193298,bigbrain_6160_604_5560.nii,135297
load_img,2681.9335267543793,2697.680056333542,bigbrain_1540_4832_5560.nii,135565
increment_data,3054.872846841812,3082.917394399643,bigbrain_1540_4832_5560.nii,135565
save_incremented,3295.5740826129913,3363.968188047409,bigbrain_1540_4832_5560.nii,135565
load_img,89.71666741371155,113.56250071525574,bigbrain_6930_1208_3475.nii,135297
increment_data,219.44553208351135,258.20529866218567,bigbrain_6930_1208_3475.nii,135297
save_incremented,600.2608280181885,706.1069960594177,bigbrain_6930_1208_3475.nii,135297
load_img,3549.444295167923,3563.9389128684998,bigbrain_0_4228_0.nii,135255
increment_data,3870.670431613922,3904.0837392807007,bigbrain_0_4228_0.nii,135255
save_incremented,4063.4085862636566,4119.868622303009,bigbrain_0_4228_0.nii,135255
load_img,4899.693697452545,4921.379620552063,bigbrain_5390_604_695.nii,135338
increment_data,5145.930267333984,5175.296791791916,bigbrain_5390_604_695.nii,135338
save_incremented,5191.397710800171,5417.207211971283,bigbrain_5390_604_695.nii,135338
load_img,5128.729310512543,5150.237505912781,bigbrain_6930_4832_4865.nii,135484
increment_data,5383.600524425507,5405.018930673599,bigbrain_6930_4832_4865.nii,135484
save_incremented,5416.726256370544,5661.233812570572,bigbrain_6930_4832_4865.nii,135484
load_img,1893.1592843532562,1915.6523742675781,bigbrain_6930_1208_6255.nii,135433
increment_data,2212.0301909446716,2237.031856775284,bigbrain_6930_1208_6255.nii,135433
save_incremented,2376.2567744255066,2587.9392483234406,bigbrain_6930_1208_6255.nii,135433
load_img,3931.1341404914856,3954.554156780243,bigbrain_3850_1812_3475.nii,135416
increment_data,4199.26052236557,4236.114423036575,bigbrain_3850_1812_3475.nii,135416
save_incremented,4365.809837341309,4442.092798948288,bigbrain_3850_1812_3475.nii,135416
load_img,718.1204526424408,756.2060096263885,bigbrain_1540_4832_1390.nii,135274
increment_data,1096.8007612228394,1135.290627002716,bigbrain_1540_4832_1390.nii,135274
save_incremented,1482.4449925422668,1503.5828609466553,bigbrain_1540_4832_1390.nii,135274
load_img,1897.2179625034332,1916.9159009456635,bigbrain_2310_3020_6255.nii,135520
increment_data,2291.6180963516235,2321.576680421829,bigbrain_2310_3020_6255.nii,135520
save_incremented,2468.3575344085693,2641.3023092746735,bigbrain_2310_3020_6255.nii,135520
load_img,2468.7900216579437,2492.659111261368,bigbrain_770_3020_2085.nii,135388
increment_data,2697.7932035923004,2804.1957070827484,bigbrain_770_3020_2085.nii,135388
save_incremented,2927.709594964981,2947.1414177417755,bigbrain_770_3020_2085.nii,135388
load_img,6365.587868928909,6382.750499248505,bigbrain_6930_2416_3475.nii,135467
increment_data,6648.5189089775085,6677.633232116699,bigbrain_6930_2416_3475.nii,135467
save_incremented,6710.364923477173,6879.074757099152,bigbrain_6930_2416_3475.nii,135467
load_img,5770.881262302399,5789.0439603328705,bigbrain_3850_1812_0.nii,135543
increment_data,6043.997636556625,6098.919420957565,bigbrain_3850_1812_0.nii,135543
save_incremented,6170.3791353702545,6290.814890384674,bigbrain_3850_1812_0.nii,135543
load_img,4182.806092500687,4199.866153240204,bigbrain_5390_4832_695.nii,135250
increment_data,4372.132191181183,4397.29284620285,bigbrain_5390_4832_695.nii,135250
save_incremented,4526.9671585559845,4621.719109773636,bigbrain_5390_4832_695.nii,135250
load_img,5982.8009967803955,6000.015997409821,bigbrain_5390_4228_3475.nii,135223
increment_data,6293.161145210266,6337.270539999008,bigbrain_5390_4228_3475.nii,135223
save_incremented,6366.714174032211,6518.804996728897,bigbrain_5390_4228_3475.nii,135223
load_img,100.16568517684937,124.50512909889221,bigbrain_4620_1812_6255.nii,135348
increment_data,249.63662719726562,285.2509801387787,bigbrain_4620_1812_6255.nii,135348
save_incremented,601.5774278640747,746.2504761219025,bigbrain_4620_1812_6255.nii,135348
load_img,4450.507593631744,4471.748959541321,bigbrain_3080_4228_4865.nii,135488
increment_data,4715.897772550583,4739.74643611908,bigbrain_3080_4228_4865.nii,135488
save_incremented,4788.643695831299,4988.114133834839,bigbrain_3080_4228_4865.nii,135488
load_img,3931.857165813446,3955.456710100174,bigbrain_3080_4228_3475.nii,135467
increment_data,4213.091685533524,4245.2151708602905,bigbrain_3080_4228_3475.nii,135467
save_incremented,4366.912920951843,4457.878751754761,bigbrain_3080_4228_3475.nii,135467
load_img,4585.7511510849,4608.93395781517,bigbrain_770_604_1390.nii,135442
increment_data,4808.702820777893,4863.069088459015,bigbrain_770_604_1390.nii,135442
save_incremented,4932.9092807769775,5097.870115280151,bigbrain_770_604_1390.nii,135442
load_img,136.48701333999634,158.450674533844,bigbrain_1540_1208_2780.nii,135511
increment_data,425.3422906398773,459.80480456352234,bigbrain_1540_1208_2780.nii,135511
save_incremented,610.529634475708,901.3812012672424,bigbrain_1540_1208_2780.nii,135511
load_img,1915.6095042228699,1923.2855055332184,bigbrain_1540_3020_4170.nii,135189
increment_data,2363.4909756183624,2381.521899461746,bigbrain_1540_3020_4170.nii,135189
save_incremented,2476.51119184494,2810.134937286377,bigbrain_1540_3020_4170.nii,135189
load_img,130.8538200855255,153.25504279136658,bigbrain_4620_5436_695.nii,135497
increment_data,467.63761496543884,505.3380708694458,bigbrain_4620_5436_695.nii,135497
save_incremented,613.6664550304413,953.996649980545,bigbrain_4620_5436_695.nii,135497
load_img,3691.072386741638,3709.6585795879364,bigbrain_5390_3020_2780.nii,135282
increment_data,3951.43110537529,3976.228840112686,bigbrain_5390_3020_2780.nii,135282
save_incremented,4076.966025352478,4185.745004892349,bigbrain_5390_3020_2780.nii,135282
load_img,859.4313490390778,862.1797754764557,bigbrain_6930_0_1390.nii,135394
increment_data,1283.3985660076141,1314.495894908905,bigbrain_6930_0_1390.nii,135394
save_incremented,1532.91015791893,1711.2916486263275,bigbrain_6930_0_1390.nii,135394
load_img,6553.699967384338,6558.470464229584,bigbrain_5390_0_695.nii,135214
increment_data,6741.470710277557,6820.442076206207,bigbrain_5390_0_695.nii,135214
save_incremented,6824.616156339645,6926.05183339119,bigbrain_5390_0_695.nii,135214
load_img,4945.229038953781,4976.524074792862,bigbrain_3080_4832_4170.nii,135330
increment_data,5191.684076547623,5206.681757926941,bigbrain_3080_4832_4170.nii,135330
save_incremented,5208.650716543198,5466.342109918594,bigbrain_3080_4832_4170.nii,135330
load_img,3192.81285238266,3215.1203997135162,bigbrain_4620_604_0.nii,135362
increment_data,3407.9417340755463,3428.9329442977905,bigbrain_4620_604_0.nii,135362
save_incremented,3439.4845077991486,3707.22079706192,bigbrain_4620_604_0.nii,135362
load_img,3437.353234052658,3452.0270385742188,bigbrain_3850_1208_5560.nii,135189
increment_data,3759.1069881916046,3802.348223209381,bigbrain_3850_1208_5560.nii,135189
save_incremented,3812.569979429245,4005.601713657379,bigbrain_3850_1208_5560.nii,135189
load_img,4697.922519445419,4721.062460899353,bigbrain_6930_4832_5560.nii,135561
increment_data,4918.478071212769,4944.30975651741,bigbrain_6930_4832_5560.nii,135561
save_incremented,4981.246547698975,5199.418705940247,bigbrain_6930_4832_5560.nii,135561
load_img,12.913357257843018,17.48732042312622,bigbrain_0_604_0.nii,135165
increment_data,29.82137966156006,40.945496797561646,bigbrain_0_604_0.nii,135165
save_incremented,47.70617365837097,77.40025591850281,bigbrain_0_604_0.nii,135165
load_img,1908.114889383316,1918.3683626651764,bigbrain_0_2416_3475.nii,135183
increment_data,2339.6622548103333,2372.5634377002716,bigbrain_0_2416_3475.nii,135183
save_incremented,2475.9170813560486,2692.236088991165,bigbrain_0_2416_3475.nii,135183
load_img,4077.4754314422607,4099.6425750255585,bigbrain_5390_5436_2780.nii,135177
increment_data,4340.444627761841,4369.544412851334,bigbrain_5390_5436_2780.nii,135177
save_incremented,4444.987092494965,4599.443360567093,bigbrain_5390_5436_2780.nii,135177
load_img,5577.033860445023,5599.391484498978,bigbrain_6930_3624_5560.nii,135330
increment_data,5814.0313313007355,5867.941557884216,bigbrain_6930_3624_5560.nii,135330
save_incremented,5979.709286689758,6083.475908279419,bigbrain_6930_3624_5560.nii,135330
load_img,110.61939239501953,133.99121975898743,bigbrain_3850_0_6255.nii,135383
increment_data,306.5128276348114,342.551552772522,bigbrain_3850_0_6255.nii,135383
save_incremented,606.7214951515198,785.5225722789764,bigbrain_3850_0_6255.nii,135383
load_img,5981.420379161835,5999.220638990402,bigbrain_3080_3624_4170.nii,135226
increment_data,6248.995146274567,6283.477219343185,bigbrain_3080_3624_4170.nii,135226
save_incremented,6364.683852434158,6471.596069574356,bigbrain_3080_3624_4170.nii,135226
load_img,1536.4115874767303,1559.556016921997,bigbrain_6160_4228_4865.nii,135497
increment_data,1861.3764877319336,1894.9576470851898,bigbrain_6160_4228_4865.nii,135497
save_incremented,1910.212795495987,2039.9946846961975,bigbrain_6160_4228_4865.nii,135497
load_img,3689.707045316696,3709.2974166870117,bigbrain_1540_4228_6255.nii,135274
increment_data,3944.338774204254,3966.5466623306274,bigbrain_1540_4228_6255.nii,135274
save_incremented,4076.667323589325,4184.289931297302,bigbrain_1540_4228_6255.nii,135274
load_img,703.8543326854706,738.015193939209,bigbrain_6930_1812_4170.nii,135282
increment_data,1111.7537009716034,1147.5075013637543,bigbrain_6930_1812_4170.nii,135282
save_incremented,1483.778195142746,1513.9024877548218,bigbrain_6930_1812_4170.nii,135282
load_img,3157.7615337371826,3189.852663040161,bigbrain_3850_3020_4170.nii,135171
increment_data,3400.975912332535,3418.086148738861,bigbrain_3850_3020_4170.nii,135171
save_incremented,3437.1968805789948,3702.6201722621918,bigbrain_3850_3020_4170.nii,135171
load_img,1842.4668979644775,1876.0571842193604,bigbrain_6160_0_4865.nii,135525
increment_data,2190.633199453354,2209.120288133621,bigbrain_6160_0_4865.nii,135525
save_incremented,2374.7258496284485,2578.2417526245117,bigbrain_6160_0_4865.nii,135525
load_img,2931.352470397949,2955.5217413902283,bigbrain_3850_3624_4865.nii,135345
increment_data,3225.9299561977386,3258.63205742836,bigbrain_3850_3624_4865.nii,135345
save_incremented,3409.106609106064,3542.5821902751923,bigbrain_3850_3624_4865.nii,135345
load_img,5790.928314447403,5793.107030391693,bigbrain_6160_0_4170.nii,135530
increment_data,6141.977050065994,6173.240271806717,bigbrain_6160_0_4170.nii,135530
save_incremented,6184.5940198898315,6373.671462774277,bigbrain_6160_0_4170.nii,135530
load_img,4962.1664407253265,4989.926966905594,bigbrain_1540_5436_3475.nii,135448
increment_data,5212.020448684692,5265.013033628464,bigbrain_1540_5436_3475.nii,135448
save_incremented,5387.1537845134735,5474.6297562122345,bigbrain_1540_5436_3475.nii,135448
load_img,6361.698863744736,6382.0018191337585,bigbrain_6160_4228_5560.nii,135402
increment_data,6564.890739440918,6624.548177957535,bigbrain_6160_4228_5560.nii,135402
save_incremented,6707.254304885864,6830.427688598633,bigbrain_6160_4228_5560.nii,135402
load_img,826.4855513572693,831.3492469787598,bigbrain_0_604_695.nii,135165
increment_data,1231.7773609161377,1265.281725883484,bigbrain_0_604_695.nii,135165
save_incremented,1505.9410021305084,1680.4399399757385,bigbrain_0_604_695.nii,135165
load_img,127.67838644981384,148.51521515846252,bigbrain_3850_604_1390.nii,135407
increment_data,438.07446479797363,470.9278299808502,bigbrain_3850_604_1390.nii,135407
save_incremented,612.8222463130951,919.0377995967865,bigbrain_3850_604_1390.nii,135407
