driver_program,0,10616.09668970108,/home/users/vhayots/spark-1570542615-isilonAD_1it_25cpus_120delay_withpc-2,allfiles
load_img,8618.851006269455,8619.629827976227,bigbrain_1540_3624_2780.nii,103332
increment_data,8674.632927179337,8676.815370559692,bigbrain_1540_3624_2780.nii,103332
save_incremented,8693.723826885223,8774.384194374084,bigbrain_1540_3624_2780.nii,103332
load_img,2788.415838956833,2788.8121812343597,bigbrain_2310_604_2085.nii,103359
increment_data,2827.895469903946,2834.371894836426,bigbrain_2310_604_2085.nii,103359
save_incremented,2839.6406667232513,2926.557997941971,bigbrain_2310_604_2085.nii,103359
load_img,7535.890512704849,7536.962292432785,bigbrain_6930_2416_6255.nii,103313
increment_data,7584.512032985687,7586.112459421158,bigbrain_6930_2416_6255.nii,103313
save_incremented,7587.412013292313,7660.606818199158,bigbrain_6930_2416_6255.nii,103313
load_img,10042.798628807068,10043.676574468613,bigbrain_3080_3624_5560.nii,103365
increment_data,10089.122896194458,10091.535007953644,bigbrain_3080_3624_5560.nii,103365
save_incremented,10096.17365026474,10166.662855863571,bigbrain_3080_3624_5560.nii,103365
load_img,3837.086755990982,3837.471804380417,bigbrain_3850_4228_4170.nii,103344
increment_data,3903.976211309433,3904.970990419388,bigbrain_3850_4228_4170.nii,103344
save_incremented,3916.914933681488,4038.7849612236023,bigbrain_3850_4228_4170.nii,103344
load_img,9493.859355449677,9494.51260471344,bigbrain_6160_604_2085.nii,103313
increment_data,9506.696294546127,9508.440690755844,bigbrain_6160_604_2085.nii,103313
save_incremented,9537.42794919014,9626.680372476578,bigbrain_6160_604_2085.nii,103313
load_img,8946.777800798416,8947.403537750244,bigbrain_770_5436_5560.nii,103338
increment_data,8975.638550758362,8980.888667106628,bigbrain_770_5436_5560.nii,103338
save_incremented,9006.237439155579,9081.167892694473,bigbrain_770_5436_5560.nii,103338
load_img,8048.577838420868,8049.207668542862,bigbrain_0_2416_4170.nii,103347
increment_data,8126.6637840271,8131.16040968895,bigbrain_0_2416_4170.nii,103347
save_incremented,8131.784425973892,8196.22480416298,bigbrain_0_2416_4170.nii,103347
load_img,3409.768853664398,3410.156273126602,bigbrain_2310_3020_3475.nii,103332
increment_data,3445.6227164268494,3451.7572445869446,bigbrain_2310_3020_3475.nii,103332
save_incremented,3470.1699271202087,3511.147308588028,bigbrain_2310_3020_3475.nii,103332
load_img,8882.600575447083,8883.433489322662,bigbrain_0_4832_5560.nii,103344
increment_data,8930.083677768707,8939.488280057907,bigbrain_0_4832_5560.nii,103344
save_incremented,8945.632932662964,9078.144097328186,bigbrain_0_4832_5560.nii,103344
load_img,3638.247387647629,3638.673267841339,bigbrain_770_4832_4865.nii,103356
increment_data,3647.0190024375916,3648.30047249794,bigbrain_770_4832_4865.nii,103356
save_incremented,3690.1405720710754,3758.8924174308777,bigbrain_770_4832_4865.nii,103356
load_img,7265.093631029129,7265.620529651642,bigbrain_770_604_1390.nii,103368
increment_data,7304.367996931076,7307.006256580353,bigbrain_770_604_1390.nii,103368
save_incremented,7310.273415803909,7415.518416643143,bigbrain_770_604_1390.nii,103368
load_img,671.2280807495117,671.6179118156433,bigbrain_3850_2416_4865.nii,103368
increment_data,679.9581863880157,680.9053771495819,bigbrain_3850_2416_4865.nii,103368
save_incremented,689.3243110179901,806.2345705032349,bigbrain_3850_2416_4865.nii,103368
load_img,4718.046584844589,4718.428338527679,bigbrain_3850_0_4170.nii,103347
increment_data,4754.723794698715,4759.962854146957,bigbrain_3850_0_4170.nii,103347
save_incremented,4765.512384176254,4842.224143028259,bigbrain_3850_0_4170.nii,103347
load_img,4984.772206068039,4985.186878204346,bigbrain_4620_604_4170.nii,103362
increment_data,5002.667006254196,5007.177955627441,bigbrain_4620_604_4170.nii,103362
save_incremented,5036.237994432449,5109.028937339783,bigbrain_4620_604_4170.nii,103362
load_img,3899.617559671402,3899.9979240894318,bigbrain_770_3624_695.nii,103313
increment_data,3904.0692281723022,3904.8791885375977,bigbrain_770_3624_695.nii,103313
save_incremented,3914.6245799064636,4019.2772691249847,bigbrain_770_3624_695.nii,103313
load_img,8328.527769088745,8329.35828447342,bigbrain_2310_1812_3475.nii,103323
increment_data,8384.132985830307,8395.578840017319,bigbrain_2310_1812_3475.nii,103323
save_incremented,8403.212299108505,8473.958196640015,bigbrain_2310_1812_3475.nii,103323
load_img,145.02187705039978,145.4486527442932,bigbrain_5390_0_4170.nii,103362
increment_data,166.994952917099,169.91722440719604,bigbrain_5390_0_4170.nii,103362
save_incremented,181.2860176563263,267.23865389823914,bigbrain_5390_0_4170.nii,103362
load_img,7289.707666635513,7290.651719331741,bigbrain_3850_0_2085.nii,103329
increment_data,7310.384199380875,7312.541972160339,bigbrain_3850_0_2085.nii,103329
save_incremented,7330.938028812408,7448.145454883575,bigbrain_3850_0_2085.nii,103329
load_img,9222.517405748367,9223.345395565033,bigbrain_4620_3020_0.nii,103323
increment_data,9232.353840351105,9233.889630317688,bigbrain_4620_3020_0.nii,103323
save_incremented,9250.073160171509,9343.466017484665,bigbrain_4620_3020_0.nii,103323
load_img,6009.870485544205,6010.8002252578735,bigbrain_3080_5436_1390.nii,103323
increment_data,6049.752519130707,6053.390257120132,bigbrain_3080_5436_1390.nii,103323
save_incremented,6054.246917963028,6103.092613458633,bigbrain_3080_5436_1390.nii,103323
load_img,7585.835673093796,7586.695665597916,bigbrain_6930_2416_695.nii,103320
increment_data,7591.600430488586,7594.291464805603,bigbrain_6930_2416_695.nii,103320
save_incremented,7601.1231644153595,7719.167051792145,bigbrain_6930_2416_695.nii,103320
load_img,10295.259410381317,10296.168507099152,bigbrain_2310_604_3475.nii,103341
increment_data,10304.217227458954,10305.547882080078,bigbrain_2310_604_3475.nii,103341
save_incremented,10342.020898103714,10400.138583660126,bigbrain_2310_604_3475.nii,103341
load_img,7045.40091252327,7046.219820261002,bigbrain_6930_1208_2085.nii,103320
increment_data,7083.597985029221,7085.438711643219,bigbrain_6930_1208_2085.nii,103320
save_incremented,7094.018262624741,7176.724947929382,bigbrain_6930_1208_2085.nii,103320
load_img,5813.694890499115,5814.360285282135,bigbrain_6160_2416_2085.nii,103335
increment_data,5850.9025592803955,5855.285119056702,bigbrain_6160_2416_2085.nii,103335
save_incremented,5865.247422456741,5926.866703510284,bigbrain_6160_2416_2085.nii,103335
load_img,3904.4344477653503,3904.9475378990173,bigbrain_4620_0_2085.nii,103356
increment_data,3907.622726202011,3910.415585756302,bigbrain_4620_0_2085.nii,103356
save_incremented,3923.5810346603394,4040.4143097400665,bigbrain_4620_0_2085.nii,103356
load_img,9759.915629148483,9760.879745006561,bigbrain_4620_2416_0.nii,103344
increment_data,9764.909338235855,9766.467255353928,bigbrain_4620_2416_0.nii,103344
save_incremented,9766.645804405212,9810.48045039177,bigbrain_4620_2416_0.nii,103344
load_img,3888.2767055034637,3888.674580812454,bigbrain_0_4228_4170.nii,103332
increment_data,3904.017414331436,3904.846399784088,bigbrain_0_4228_4170.nii,103332
save_incremented,3910.3735325336456,4009.049818277359,bigbrain_0_4228_4170.nii,103332
load_img,10295.819468736649,10296.62200641632,bigbrain_0_5436_2780.nii,103329
increment_data,10305.154415607452,10308.519382238388,bigbrain_0_5436_2780.nii,103329
save_incremented,10344.70339679718,10424.869409799576,bigbrain_0_5436_2780.nii,103329
load_img,10526.180866718292,10527.129522323608,bigbrain_6930_3020_6255.nii,103344
increment_data,10527.212916851044,10528.312393903732,bigbrain_6930_3020_6255.nii,103344
save_incremented,10534.598364830017,10604.179883003235,bigbrain_6930_3020_6255.nii,103344
load_img,2568.510279893875,2569.0726594924927,bigbrain_3080_5436_2780.nii,103371
increment_data,2612.889477491379,2620.7608790397644,bigbrain_3080_5436_2780.nii,103371
save_incremented,2635.604516506195,2722.301083803177,bigbrain_3080_5436_2780.nii,103371
load_img,955.3143508434296,955.7519021034241,bigbrain_3850_4832_4170.nii,103353
increment_data,961.9682762622833,967.1153509616852,bigbrain_3850_4832_4170.nii,103353
save_incremented,990.7860198020935,1104.7651817798615,bigbrain_3850_4832_4170.nii,103353
load_img,6319.426824092865,6320.747094631195,bigbrain_2310_5436_695.nii,103311
increment_data,6320.87429189682,6323.415309906006,bigbrain_2310_5436_695.nii,103311
save_incremented,6333.747826099396,6447.723762750626,bigbrain_2310_5436_695.nii,103311
load_img,4648.570033788681,4648.951695919037,bigbrain_4620_5436_2780.nii,103323
increment_data,4713.894142150879,4714.6974401474,bigbrain_4620_5436_2780.nii,103323
save_incremented,4724.163410663605,4809.072479724884,bigbrain_4620_5436_2780.nii,103323
load_img,3642.028965950012,3642.4074368476868,bigbrain_0_1812_0.nii,103380
increment_data,3689.83247256279,3690.815793991089,bigbrain_0_1812_0.nii,103380
save_incremented,3692.5916998386383,3780.364182472229,bigbrain_0_1812_0.nii,103380
load_img,7042.264041662216,7042.764412164688,bigbrain_6160_2416_6255.nii,103329
increment_data,7049.1801998615265,7052.611487388611,bigbrain_6160_2416_6255.nii,103329
save_incremented,7074.701284408569,7111.99171090126,bigbrain_6160_2416_6255.nii,103329
load_img,2567.9694454669952,2568.4560108184814,bigbrain_4620_2416_1390.nii,103335
increment_data,2598.6125705242157,2611.421757698059,bigbrain_4620_2416_1390.nii,103335
save_incremented,2625.2330284118652,2697.3878631591797,bigbrain_4620_2416_1390.nii,103335
load_img,1232.5840570926666,1233.0809807777405,bigbrain_3850_3624_2085.nii,103320
increment_data,1235.7432305812836,1238.7542309761047,bigbrain_3850_3624_2085.nii,103320
save_incremented,1250.3136186599731,1331.6266076564789,bigbrain_3850_3624_2085.nii,103320
load_img,2290.7784106731415,2291.1591737270355,bigbrain_4620_5436_3475.nii,103323
increment_data,2292.5526332855225,2293.5681943893433,bigbrain_4620_5436_3475.nii,103323
save_incremented,2308.1180238723755,2438.5199506282806,bigbrain_4620_5436_3475.nii,103323
load_img,3064.8269250392914,3065.268822669983,bigbrain_6160_1208_0.nii,103365
increment_data,3092.3652896881104,3099.6672415733337,bigbrain_6160_1208_0.nii,103365
save_incremented,3114.898011445999,3202.0360038280487,bigbrain_6160_1208_0.nii,103365
load_img,7857.370433330536,7858.051680803299,bigbrain_5390_604_4170.nii,103338
increment_data,7859.1819903850555,7861.649607896805,bigbrain_5390_604_4170.nii,103338
save_incremented,7888.9847230911255,7987.077132225037,bigbrain_5390_604_4170.nii,103338
load_img,7785.198434352875,7785.669399261475,bigbrain_2310_3020_2780.nii,103313
increment_data,7830.182945966721,7841.36644077301,bigbrain_2310_3020_2780.nii,103313
save_incremented,7858.957228899002,7909.696863651276,bigbrain_2310_3020_2780.nii,103313
load_img,3821.278884410858,3821.65940117836,bigbrain_3080_4832_2780.nii,103359
increment_data,3853.5311136245728,3867.5861554145813,bigbrain_3080_4832_2780.nii,103359
save_incremented,3904.0039258003235,3962.012095928192,bigbrain_3080_4832_2780.nii,103359
load_img,3115.3905067443848,3115.8027942180634,bigbrain_6930_3624_0.nii,103353
increment_data,3145.7219870090485,3156.8988633155823,bigbrain_6930_3624_0.nii,103353
save_incremented,3168.1996624469757,3273.5887038707733,bigbrain_6930_3624_0.nii,103353
load_img,10295.957240581512,10296.730080842972,bigbrain_1540_1208_6255.nii,103368
increment_data,10314.297385692596,10318.513635158539,bigbrain_1540_1208_6255.nii,103368
save_incremented,10323.234093904495,10376.541524887085,bigbrain_1540_1208_6255.nii,103368
load_img,2788.628568649292,2789.1588294506073,bigbrain_4620_1208_2780.nii,103338
increment_data,2831.9070076942444,2835.8821470737457,bigbrain_4620_1208_2780.nii,103338
save_incremented,2839.641131877899,2922.8676569461823,bigbrain_4620_1208_2780.nii,103338
load_img,8602.021231174469,8602.538517713547,bigbrain_5390_4228_695.nii,103383
increment_data,8640.805042743683,8650.85324549675,bigbrain_5390_4228_695.nii,103383
save_incremented,8674.490466356277,8737.980511188507,bigbrain_5390_4228_695.nii,103383
load_img,1169.1727228164673,1169.570541858673,bigbrain_3850_1812_0.nii,103313
increment_data,1171.4121940135956,1172.485291481018,bigbrain_3850_1812_0.nii,103313
save_incremented,1201.857702255249,1233.4935400485992,bigbrain_3850_1812_0.nii,103313
load_img,7546.61212015152,7547.128237247467,bigbrain_2310_1208_2780.nii,103338
increment_data,7584.765105962753,7587.0988302230835,bigbrain_2310_1208_2780.nii,103338
save_incremented,7590.588908433914,7714.479559421539,bigbrain_2310_1208_2780.nii,103338
load_img,3898.4546706676483,3898.8494050502777,bigbrain_1540_3624_1390.nii,103362
increment_data,3904.0651841163635,3904.9107508659363,bigbrain_1540_3624_1390.nii,103362
save_incremented,3920.0875148773193,4038.9054193496704,bigbrain_1540_3624_1390.nii,103362
load_img,3395.6594643592834,3396.053287267685,bigbrain_0_1812_2780.nii,103353
increment_data,3421.1530401706696,3427.583307981491,bigbrain_0_1812_2780.nii,103353
save_incremented,3434.8491995334625,3492.6251850128174,bigbrain_0_1812_2780.nii,103353
load_img,3064.8646125793457,3065.3042328357697,bigbrain_770_5436_4865.nii,103323
increment_data,3101.2468223571777,3108.364634990692,bigbrain_770_5436_4865.nii,103323
save_incremented,3114.899140357971,3204.629200220108,bigbrain_770_5436_4865.nii,103323
load_img,8330.2083837986,8331.060299873352,bigbrain_5390_4228_0.nii,103380
increment_data,8392.483613014221,8395.89360165596,bigbrain_5390_4228_0.nii,103380
save_incremented,8403.212843418121,8480.125982761383,bigbrain_5390_4228_0.nii,103380
load_img,5464.91305232048,5465.310316324234,bigbrain_3080_4228_695.nii,103368
increment_data,5525.871000766754,5526.902814626694,bigbrain_3080_4228_695.nii,103368
save_incremented,5526.906321525574,5603.071757555008,bigbrain_3080_4228_695.nii,103368
load_img,2838.5283896923065,2838.912739753723,bigbrain_6930_5436_4865.nii,103371
increment_data,2839.6592733860016,2840.6150517463684,bigbrain_6930_5436_4865.nii,103371
save_incremented,2858.7895345687866,2999.066323518753,bigbrain_6930_5436_4865.nii,103371
load_img,8404.273755788803,8405.674520254135,bigbrain_6160_604_6255.nii,103365
increment_data,8428.215034484863,8434.54666686058,bigbrain_6160_604_6255.nii,103365
save_incremented,8471.310352563858,8533.84061217308,bigbrain_6160_604_6255.nii,103365
load_img,7279.290776252747,7279.783547401428,bigbrain_5390_4832_4170.nii,103377
increment_data,7307.847252368927,7310.070180416107,bigbrain_5390_4832_4170.nii,103377
save_incremented,7310.276005983353,7411.997977733612,bigbrain_5390_4832_4170.nii,103377
load_img,8379.942684650421,8380.811465024948,bigbrain_3850_604_4865.nii,103332
increment_data,8403.353865146637,8405.249363660812,bigbrain_3850_604_4865.nii,103332
save_incremented,8410.868101119995,8489.197450399399,bigbrain_3850_604_4865.nii,103332
load_img,9113.174169063568,9113.567003250122,bigbrain_2310_1812_0.nii,103347
increment_data,9121.715513944626,9129.407750606537,bigbrain_2310_1812_0.nii,103347
save_incremented,9159.95289850235,9216.12781047821,bigbrain_2310_1812_0.nii,103347
load_img,7774.13915848732,7774.611554384232,bigbrain_6160_4228_4865.nii,103347
increment_data,7816.5934817790985,7827.576481580734,bigbrain_6160_4228_4865.nii,103347
save_incremented,7858.95608830452,7908.489000797272,bigbrain_6160_4228_4865.nii,103347
load_img,7044.4648497104645,7045.464489221573,bigbrain_3850_2416_6255.nii,103356
increment_data,7069.8614020347595,7072.660076141357,bigbrain_3850_2416_6255.nii,103356
save_incremented,7089.811704874039,7167.694520950317,bigbrain_3850_2416_6255.nii,103356
load_img,1751.434168100357,1751.8936877250671,bigbrain_4620_4832_4865.nii,103356
increment_data,1761.4154770374298,1763.23068857193,bigbrain_4620_4832_4865.nii,103356
save_incremented,1781.084835767746,1882.536066532135,bigbrain_4620_4832_4865.nii,103356
load_img,4443.782725811005,4444.4502646923065,bigbrain_3850_0_3475.nii,103344
increment_data,4449.937601327896,4450.967817783356,bigbrain_3850_0_3475.nii,103344
save_incremented,4488.0245449543,4574.367071628571,bigbrain_3850_0_3475.nii,103344
load_img,8132.952751398087,8134.239547014236,bigbrain_3850_0_0.nii,103329
increment_data,8161.247122049332,8167.1332087516785,bigbrain_3850_0_0.nii,103329
save_incremented,8195.163558721542,8261.841720104218,bigbrain_3850_0_0.nii,103329
load_img,4991.725501060486,4992.1092739105225,bigbrain_3850_2416_2085.nii,103329
increment_data,5026.749030828476,5028.947030544281,bigbrain_3850_2416_2085.nii,103329
save_incremented,5055.761990070343,5122.359362602234,bigbrain_3850_2416_2085.nii,103329
load_img,2511.1065740585327,2511.524489402771,bigbrain_1540_604_4865.nii,103329
increment_data,2521.3132066726685,2529.2869811058044,bigbrain_1540_604_4865.nii,103329
save_incremented,2567.380999803543,2644.3385865688324,bigbrain_1540_604_4865.nii,103329
load_img,9742.440417528152,9742.84000468254,bigbrain_2310_1208_5560.nii,103341
increment_data,9764.843434095383,9766.38452386856,bigbrain_2310_1208_5560.nii,103341
save_incremented,9766.644595861435,9810.725673913956,bigbrain_2310_1208_5560.nii,103341
load_img,4443.448732852936,4444.014687538147,bigbrain_6160_2416_4170.nii,103338
increment_data,4444.679049253464,4446.43105173111,bigbrain_6160_2416_4170.nii,103338
save_incremented,4457.259159564972,4570.531645536423,bigbrain_6160_2416_4170.nii,103338
load_img,5253.124845743179,5253.716538667679,bigbrain_3080_0_0.nii,103320
increment_data,5253.727268695831,5254.485204219818,bigbrain_3080_0_0.nii,103320
save_incremented,5281.471014499664,5387.92075920105,bigbrain_3080_0_0.nii,103320
load_img,1484.8016119003296,1485.3446362018585,bigbrain_0_5436_5560.nii,103368
increment_data,1486.1757752895355,1487.7843203544617,bigbrain_0_5436_5560.nii,103368
save_incremented,1495.4837009906769,1620.374358177185,bigbrain_0_5436_5560.nii,103368
load_img,4984.734367847443,4985.1363825798035,bigbrain_770_1208_4170.nii,103335
increment_data,4998.932809114456,5003.016741037369,bigbrain_770_1208_4170.nii,103335
save_incremented,5033.81098151207,5094.131185054779,bigbrain_770_1208_4170.nii,103335
load_img,2273.2947046756744,2273.676795721054,bigbrain_5390_1208_6255.nii,103347
increment_data,2292.5180287361145,2293.5408141613007,bigbrain_5390_1208_6255.nii,103347
save_incremented,2300.885265827179,2398.9218640327454,bigbrain_5390_1208_6255.nii,103347
load_img,8133.256719589233,8134.528645515442,bigbrain_6930_4228_5560.nii,103326
increment_data,8186.403284072876,8190.596806049347,bigbrain_6930_4228_5560.nii,103326
save_incremented,8203.710537195206,8271.317815303802,bigbrain_6930_4228_5560.nii,103326
load_img,144.73708391189575,145.2231752872467,bigbrain_0_1208_695.nii,103326
increment_data,158.14478969573975,160.1965630054474,bigbrain_0_1208_695.nii,103326
save_incremented,184.97830414772034,281.2704813480377,bigbrain_0_1208_695.nii,103326
load_img,9379.153242826462,9379.738352298737,bigbrain_4620_1208_5560.nii,103365
increment_data,9414.938812971115,9420.884802341461,bigbrain_4620_1208_5560.nii,103365
save_incremented,9447.297766208649,9492.040601968765,bigbrain_4620_1208_5560.nii,103365
load_img,4136.703770875931,4137.150757551193,bigbrain_5390_604_6255.nii,103359
increment_data,4167.256417989731,4169.11162519455,bigbrain_5390_604_6255.nii,103359
save_incremented,4199.715801954269,4289.950626373291,bigbrain_5390_604_6255.nii,103359
load_img,1742.8688175678253,1743.2625358104706,bigbrain_3080_2416_2085.nii,103359
increment_data,1751.4643597602844,1752.2322041988373,bigbrain_3080_2416_2085.nii,103359
save_incremented,1763.7766952514648,1851.8097007274628,bigbrain_3080_2416_2085.nii,103359
load_img,5813.411722660065,5814.102986574173,bigbrain_6930_1208_4865.nii,103350
increment_data,5825.62420129776,5827.934410810471,bigbrain_6930_1208_4865.nii,103350
save_incremented,5853.329101324081,5894.282852649689,bigbrain_6930_1208_4865.nii,103350
load_img,4984.831525325775,4985.380943775177,bigbrain_0_604_4865.nii,103371
increment_data,5005.430283069611,5011.737685203552,bigbrain_0_604_4865.nii,103371
