driver_program,0,933.0610663890839,/pmem1-data/val/spark-1570584010-optaneAD_1it_96cpus_0delay_npc-3,allfiles
increment_data,105.6167938709259,108.76339197158813,bigbrain_6160_3020_5560.nii,118928
save_incremented,108.76501321792603,167.0758717060089,bigbrain_6160_3020_5560.nii,118928
load_img,104.22647070884705,105.6097846031189,bigbrain_3850_1208_6255.nii,118910
increment_data,105.62630152702332,108.80055642127991,bigbrain_3850_1208_6255.nii,118910
save_incremented,108.80192708969116,162.8094744682312,bigbrain_3850_1208_6255.nii,118910
load_img,104.09934854507446,105.62419152259827,bigbrain_770_1208_0.nii,118907
increment_data,105.63257360458374,108.98451256752014,bigbrain_770_1208_0.nii,118907
save_incremented,108.98802256584167,125.11099433898926,bigbrain_770_1208_0.nii,118907
load_img,104.0491554737091,105.62842798233032,bigbrain_3080_5436_695.nii,118964
increment_data,105.63806581497192,108.5866277217865,bigbrain_3080_5436_695.nii,118964
save_incremented,108.58723092079163,168.91814470291138,bigbrain_3080_5436_695.nii,118964
load_img,104.3261730670929,105.64990854263306,bigbrain_6160_0_3475.nii,119009
increment_data,105.65838670730591,108.92421460151672,bigbrain_6160_0_3475.nii,119009
save_incremented,108.9247031211853,152.71554589271545,bigbrain_6160_0_3475.nii,119009
load_img,103.83297896385193,105.65041589736938,bigbrain_770_0_1390.nii,118898
increment_data,105.662841796875,109.40913963317871,bigbrain_770_0_1390.nii,118898
save_incremented,109.40947818756104,133.7974889278412,bigbrain_770_0_1390.nii,118898
load_img,104.5396158695221,105.65985465049744,bigbrain_0_4228_3475.nii,118937
increment_data,105.66685748100281,108.22438502311707,bigbrain_0_4228_3475.nii,118937
save_incremented,108.22510313987732,130.07336807250977,bigbrain_0_4228_3475.nii,118937
load_img,104.15006709098816,105.71078276634216,bigbrain_6930_3624_5560.nii,118883
increment_data,105.72600221633911,108.9731593132019,bigbrain_6930_3624_5560.nii,118883
save_incremented,108.97367882728577,142.21695494651794,bigbrain_6930_3624_5560.nii,118883
load_img,104.00106263160706,105.71556782722473,bigbrain_6160_3020_695.nii,118976
increment_data,105.72530126571655,108.69486451148987,bigbrain_6160_3020_695.nii,118976
save_incremented,108.69726634025574,124.32797479629517,bigbrain_6160_3020_695.nii,118976
load_img,104.20831108093262,105.71796441078186,bigbrain_3080_2416_5560.nii,118835
increment_data,105.73007726669312,109.26939225196838,bigbrain_3080_2416_5560.nii,118835
save_incremented,109.27132415771484,159.5299530029297,bigbrain_3080_2416_5560.nii,118835
load_img,103.97589826583862,105.72109651565552,bigbrain_3850_0_4865.nii,118877
increment_data,105.7338707447052,108.69077038764954,bigbrain_3850_0_4865.nii,118877
save_incremented,108.69132685661316,167.6789529323578,bigbrain_3850_0_4865.nii,118877
load_img,104.24527525901794,105.72455978393555,bigbrain_3850_1812_695.nii,119027
increment_data,105.73212957382202,109.01149535179138,bigbrain_3850_1812_695.nii,119027
save_incremented,109.01520609855652,138.79609060287476,bigbrain_3850_1812_695.nii,119027
load_img,104.23145580291748,105.73501229286194,bigbrain_2310_1208_0.nii,118895
increment_data,105.74793887138367,108.83546018600464,bigbrain_2310_1208_0.nii,118895
save_incremented,108.83636999130249,164.48432636260986,bigbrain_2310_1208_0.nii,118895
load_img,103.95722436904907,105.74274039268494,bigbrain_6930_4832_5560.nii,118955
increment_data,105.75268888473511,108.66087555885315,bigbrain_6930_4832_5560.nii,118955
save_incremented,108.66158652305603,157.4358479976654,bigbrain_6930_4832_5560.nii,118955
load_img,104.25062370300293,105.76470613479614,bigbrain_3850_1208_5560.nii,118862
increment_data,105.77750873565674,108.81829261779785,bigbrain_3850_1208_5560.nii,118862
save_incremented,108.8195686340332,163.09765148162842,bigbrain_3850_1208_5560.nii,118862
load_img,104.06188797950745,105.80341577529907,bigbrain_1540_3624_0.nii,118847
increment_data,105.81342005729675,108.69403409957886,bigbrain_1540_3624_0.nii,118847
save_incremented,108.69496512413025,164.37569379806519,bigbrain_1540_3624_0.nii,118847
load_img,104.00625133514404,105.81574249267578,bigbrain_4620_3020_695.nii,118829
increment_data,105.82864046096802,108.71591711044312,bigbrain_4620_3020_695.nii,118829
save_incremented,108.71838355064392,150.35745859146118,bigbrain_4620_3020_695.nii,118829
load_img,104.32827234268188,105.82222843170166,bigbrain_5390_3020_4170.nii,118880
increment_data,105.8306839466095,109.07414889335632,bigbrain_5390_3020_4170.nii,118880
save_incremented,109.07520055770874,147.65454292297363,bigbrain_5390_3020_4170.nii,118880
load_img,103.95550107955933,105.84620428085327,bigbrain_6930_1208_6255.nii,118871
increment_data,105.85581350326538,108.83769297599792,bigbrain_6930_1208_6255.nii,118871
save_incremented,108.83813738822937,168.73784470558167,bigbrain_6930_1208_6255.nii,118871
load_img,104.06690192222595,105.89558815956116,bigbrain_6160_0_1390.nii,118844
increment_data,105.90529537200928,108.81845998764038,bigbrain_6160_0_1390.nii,118844
save_incremented,108.81974148750305,160.0953164100647,bigbrain_6160_0_1390.nii,118844
load_img,104.05434727668762,105.90138459205627,bigbrain_3080_1812_3475.nii,118913
increment_data,105.91424083709717,108.85672616958618,bigbrain_3080_1812_3475.nii,118913
save_incremented,108.85751867294312,158.45252871513367,bigbrain_3080_1812_3475.nii,118913
load_img,104.20419549942017,105.90655374526978,bigbrain_6160_4832_3475.nii,118859
increment_data,105.91973066329956,108.80080699920654,bigbrain_6160_4832_3475.nii,118859
save_incremented,108.80162239074707,167.17416524887085,bigbrain_6160_4832_3475.nii,118859
load_img,104.15526247024536,105.92382431030273,bigbrain_6930_3624_6255.nii,118784
increment_data,105.94425582885742,109.14910292625427,bigbrain_6930_3624_6255.nii,118784
save_incremented,109.15041613578796,166.73444032669067,bigbrain_6930_3624_6255.nii,118784
load_img,104.05479550361633,105.94219160079956,bigbrain_0_604_3475.nii,118793
increment_data,105.95237517356873,108.78948283195496,bigbrain_0_604_3475.nii,118793
save_incremented,108.78989124298096,158.47798442840576,bigbrain_0_604_3475.nii,118793
load_img,104.18681406974792,105.955806016922,bigbrain_4620_2416_3475.nii,118931
increment_data,105.96671962738037,108.81817054748535,bigbrain_4620_2416_3475.nii,118931
save_incremented,108.81924033164978,156.60475969314575,bigbrain_4620_2416_3475.nii,118931
load_img,104.52853441238403,105.96433115005493,bigbrain_3080_1208_4865.nii,118979
increment_data,105.9875693321228,109.16809248924255,bigbrain_3080_1208_4865.nii,118979
save_incremented,109.16869187355042,132.913019657135,bigbrain_3080_1208_4865.nii,118979
load_img,104.1771993637085,105.96821308135986,bigbrain_1540_4832_0.nii,118967
increment_data,105.99396514892578,108.89107179641724,bigbrain_1540_4832_0.nii,118967
save_incremented,108.89140963554382,151.77881264686584,bigbrain_1540_4832_0.nii,118967
load_img,104.36141633987427,105.98217463493347,bigbrain_770_1812_695.nii,118850
increment_data,105.99686431884766,108.84122133255005,bigbrain_770_1812_695.nii,118850
save_incremented,108.84166216850281,133.70619583129883,bigbrain_770_1812_695.nii,118850
load_img,104.1053729057312,105.98219919204712,bigbrain_4620_4832_6255.nii,118946
increment_data,106.03076124191284,108.86921954154968,bigbrain_4620_4832_6255.nii,118946
save_incremented,108.86957883834839,131.4844172000885,bigbrain_4620_4832_6255.nii,118946
load_img,104.31023263931274,105.99080038070679,bigbrain_6930_3020_2085.nii,118841
increment_data,106.03443002700806,109.33020377159119,bigbrain_6930_3020_2085.nii,118841
save_incremented,109.33078193664551,138.92055010795593,bigbrain_6930_3020_2085.nii,118841
load_img,104.33202481269836,106.02246522903442,bigbrain_6160_1208_3475.nii,118811
increment_data,106.02930498123169,109.36398196220398,bigbrain_6160_1208_3475.nii,118811
save_incremented,109.36781549453735,152.68480253219604,bigbrain_6160_1208_3475.nii,118811
load_img,104.2804958820343,106.11831212043762,bigbrain_5390_4228_4865.nii,118817
increment_data,106.13793158531189,109.31639528274536,bigbrain_5390_4228_4865.nii,118817
save_incremented,109.31717252731323,133.57220578193665,bigbrain_5390_4228_4865.nii,118817
load_img,104.35147523880005,106.16469526290894,bigbrain_3850_5436_2780.nii,119042
increment_data,106.17752838134766,109.0453953742981,bigbrain_3850_5436_2780.nii,119042
save_incremented,109.04575967788696,124.87274217605591,bigbrain_3850_5436_2780.nii,119042
load_img,104.43689346313477,106.2199034690857,bigbrain_5390_4228_5560.nii,118868
increment_data,106.24854159355164,108.95729637145996,bigbrain_5390_4228_5560.nii,118868
save_incremented,108.95779633522034,169.04394245147705,bigbrain_5390_4228_5560.nii,118868
load_img,104.27191615104675,106.23070049285889,bigbrain_3080_0_4865.nii,118958
increment_data,106.24979829788208,109.01802182197571,bigbrain_3080_0_4865.nii,118958
save_incremented,109.01844596862793,169.41544485092163,bigbrain_3080_0_4865.nii,118958
load_img,104.69554615020752,106.24028992652893,bigbrain_5390_4228_2085.nii,118997
increment_data,106.24861025810242,109.19742107391357,bigbrain_5390_4228_2085.nii,118997
save_incremented,109.19858050346375,169.00180768966675,bigbrain_5390_4228_2085.nii,118997
load_img,104.49769186973572,106.27835941314697,bigbrain_4620_3624_6255.nii,119021
increment_data,106.33442115783691,109.50377631187439,bigbrain_4620_3624_6255.nii,119021
save_incremented,109.50418424606323,158.5191752910614,bigbrain_4620_3624_6255.nii,119021
load_img,104.59415173530579,106.60917162895203,bigbrain_6930_2416_2085.nii,119044
increment_data,106.62273263931274,109.53388595581055,bigbrain_6930_2416_2085.nii,119044
save_incremented,109.53426837921143,169.0541067123413,bigbrain_6930_2416_2085.nii,119044
load_img,108.07050108909607,109.14514994621277,bigbrain_5390_0_4170.nii,118991
increment_data,109.15193510055542,109.99388217926025,bigbrain_5390_0_4170.nii,118991
save_incremented,109.99469518661499,139.8619487285614,bigbrain_5390_0_4170.nii,118991
load_img,108.2806248664856,109.16437339782715,bigbrain_0_4228_0.nii,118888
increment_data,109.17464327812195,110.06495833396912,bigbrain_0_4228_0.nii,118888
save_incremented,110.06532692909241,155.9535448551178,bigbrain_0_4228_0.nii,118888
load_img,108.31302261352539,109.1682276725769,bigbrain_0_1208_0.nii,119024
increment_data,109.1773476600647,110.01942181587219,bigbrain_0_1208_0.nii,119024
save_incremented,110.01987433433533,169.48507475852966,bigbrain_0_1208_0.nii,119024
load_img,108.47458863258362,109.22132968902588,bigbrain_5390_604_3475.nii,119012
increment_data,109.23087859153748,110.06078600883484,bigbrain_5390_604_3475.nii,119012
save_incremented,110.06116580963135,162.99658060073853,bigbrain_5390_604_3475.nii,119012
load_img,108.224604845047,109.23019337654114,bigbrain_3080_5436_4865.nii,119047
increment_data,109.24379467964172,110.17519521713257,bigbrain_3080_5436_4865.nii,119047
save_incremented,110.17542934417725,168.83338356018066,bigbrain_3080_5436_4865.nii,119047
load_img,107.97491836547852,109.2476007938385,bigbrain_6160_5436_3475.nii,119006
increment_data,109.2572922706604,110.26220059394836,bigbrain_6160_5436_3475.nii,119006
save_incremented,110.26247572898865,156.5030391216278,bigbrain_6160_5436_3475.nii,119006
load_img,108.35752058029175,109.25513172149658,bigbrain_6160_1812_695.nii,118952
increment_data,109.26573443412781,110.1065616607666,bigbrain_6160_1812_695.nii,118952
save_incremented,110.10692858695984,162.62398028373718,bigbrain_6160_1812_695.nii,118952
load_img,108.25825691223145,109.3684253692627,bigbrain_5390_5436_4865.nii,118901
increment_data,109.38020968437195,110.3329074382782,bigbrain_5390_5436_4865.nii,118901
save_incremented,110.33317446708679,137.98597884178162,bigbrain_5390_5436_4865.nii,118901
load_img,108.96698594093323,109.45904183387756,bigbrain_6160_3020_2780.nii,119039
increment_data,109.46788263320923,110.2610878944397,bigbrain_6160_3020_2780.nii,119039
save_incremented,110.26197671890259,163.64338302612305,bigbrain_6160_3020_2780.nii,119039
load_img,108.97072863578796,109.47005081176758,bigbrain_5390_2416_695.nii,118934
increment_data,109.4800124168396,110.26646423339844,bigbrain_5390_2416_695.nii,118934
save_incremented,110.26671862602234,139.1948380470276,bigbrain_5390_2416_695.nii,118934
load_img,108.96945858001709,109.51565861701965,bigbrain_6160_1812_4170.nii,118982
increment_data,109.52583861351013,110.35088610649109,bigbrain_6160_1812_4170.nii,118982
save_incremented,110.35113453865051,129.1907889842987,bigbrain_6160_1812_4170.nii,118982
load_img,109.00535225868225,109.54858875274658,bigbrain_5390_5436_4170.nii,119036
increment_data,109.56163430213928,110.38368511199951,bigbrain_5390_5436_4170.nii,119036
save_incremented,110.38390898704529,124.95582389831543,bigbrain_5390_5436_4170.nii,119036
load_img,108.99462723731995,109.56232619285583,bigbrain_3080_5436_4170.nii,119033
increment_data,109.57420063018799,110.42470264434814,bigbrain_3080_5436_4170.nii,119033
save_incremented,110.42494106292725,164.46757793426514,bigbrain_3080_5436_4170.nii,119033
load_img,108.23179984092712,109.61457967758179,bigbrain_0_1208_695.nii,118940
increment_data,109.62516450881958,110.55819654464722,bigbrain_0_1208_695.nii,118940
save_incremented,110.5584864616394,161.69592881202698,bigbrain_0_1208_695.nii,118940
load_img,108.18709802627563,109.66690731048584,bigbrain_3080_4228_2780.nii,118892
increment_data,109.67764258384705,110.6196596622467,bigbrain_3080_4228_2780.nii,118892
save_incremented,110.61992263793945,166.21676921844482,bigbrain_3080_4228_2780.nii,118892
load_img,108.22043466567993,109.75569772720337,bigbrain_6930_604_1390.nii,118922
increment_data,109.76725935935974,110.70705437660217,bigbrain_6930_604_1390.nii,118922
save_incremented,110.7073085308075,169.07175707817078,bigbrain_6930_604_1390.nii,118922
load_img,108.35923790931702,109.83322405815125,bigbrain_6160_4228_2780.nii,118994
increment_data,109.84412050247192,110.75958299636841,bigbrain_6160_4228_2780.nii,118994
save_incremented,110.75984025001526,148.1825020313263,bigbrain_6160_4228_2780.nii,118994
load_img,109.26700639724731,109.9699375629425,bigbrain_6160_4832_0.nii,119018
increment_data,109.97932934761047,110.87373614311218,bigbrain_6160_4832_0.nii,119018
save_incremented,110.87466335296631,129.17089128494263,bigbrain_6160_4832_0.nii,119018
load_img,109.32460045814514,109.99212980270386,bigbrain_6930_1208_5560.nii,118988
increment_data,110.00472497940063,110.87880849838257,bigbrain_6930_1208_5560.nii,118988
save_incremented,110.87982082366943,129.97957062721252,bigbrain_6930_1208_5560.nii,118988
load_img,109.37530255317688,110.04945421218872,bigbrain_1540_1208_4170.nii,119015
increment_data,110.14644002914429,111.03854417800903,bigbrain_1540_1208_4170.nii,119015
save_incremented,111.03901720046997,168.93287587165833,bigbrain_1540_1208_4170.nii,119015
load_img,109.32410216331482,110.08167910575867,bigbrain_3080_4832_4170.nii,119030
increment_data,110.14710664749146,110.91066718101501,bigbrain_3080_4832_4170.nii,119030
save_incremented,110.91105246543884,148.16133546829224,bigbrain_3080_4832_4170.nii,119030
load_img,109.42486596107483,110.17902088165283,bigbrain_0_1208_4170.nii,119000
increment_data,110.18874382972717,110.92444920539856,bigbrain_0_1208_4170.nii,119000
save_incremented,110.9249792098999,131.52592396736145,bigbrain_0_1208_4170.nii,119000
load_img,109.38391709327698,110.36350965499878,bigbrain_5390_2416_2085.nii,119003
increment_data,110.39300227165222,111.05507302284241,bigbrain_5390_2416_2085.nii,119003
save_incremented,111.05552649497986,147.83732438087463,bigbrain_5390_2416_2085.nii,119003
load_img,127.30299663543701,128.04793286323547,bigbrain_6930_4228_6255.nii,118925
increment_data,128.12746691703796,128.95593190193176,bigbrain_6930_4228_6255.nii,118925
save_incremented,128.95614171028137,145.52523112297058,bigbrain_6930_4228_6255.nii,118925
load_img,131.79156970977783,132.45203757286072,bigbrain_770_5436_0.nii,118942
increment_data,132.47013783454895,133.26125288009644,bigbrain_770_5436_0.nii,118942
save_incremented,133.2614803314209,147.6648383140564,bigbrain_770_5436_0.nii,118942
load_img,137.11744046211243,138.00109720230103,bigbrain_5390_2416_1390.nii,118802
increment_data,138.00792145729065,138.90557765960693,bigbrain_5390_2416_1390.nii,118802
save_incremented,138.90588283538818,169.03244924545288,bigbrain_5390_2416_1390.nii,118802
load_img,139.8388729095459,140.5748267173767,bigbrain_2310_2416_4865.nii,118781
increment_data,140.6721932888031,141.6321029663086,bigbrain_2310_2416_4865.nii,118781
save_incremented,141.63672184944153,157.2134566307068,bigbrain_2310_2416_4865.nii,118781
load_img,141.15974354743958,143.0755739212036,bigbrain_3080_3020_2085.nii,118766
increment_data,143.2362551689148,144.25924444198608,bigbrain_3080_3020_2085.nii,118766
save_incremented,144.2594587802887,167.12471866607666,bigbrain_3080_3020_2085.nii,118766
load_img,140.31189370155334,143.34045004844666,bigbrain_6160_604_1390.nii,118919
increment_data,143.34976148605347,144.34363985061646,bigbrain_6160_604_1390.nii,118919
save_incremented,144.34412956237793,165.5062701702118,bigbrain_6160_604_1390.nii,118919
load_img,142.1687047481537,143.43311381340027,bigbrain_2310_4832_0.nii,118778
increment_data,143.44116044044495,144.38506436347961,bigbrain_2310_4832_0.nii,118778
save_incremented,144.38525676727295,169.6216676235199,bigbrain_2310_4832_0.nii,118778
load_img,146.08752965927124,148.19208097457886,bigbrain_770_5436_6255.nii,118805
increment_data,148.19986701011658,149.92979311943054,bigbrain_770_5436_6255.nii,118805
save_incremented,149.9300127029419,169.65204668045044,bigbrain_770_5436_6255.nii,118805
load_img,151.47149682044983,152.61299967765808,bigbrain_770_5436_695.nii,118814
increment_data,152.62493228912354,154.65540480613708,bigbrain_770_5436_695.nii,118814
save_incremented,154.65558576583862,168.94350266456604,bigbrain_770_5436_695.nii,118814
load_img,153.29917693138123,155.11002850532532,bigbrain_6160_5436_4865.nii,118787
increment_data,155.1176941394806,156.11151313781738,bigbrain_6160_5436_4865.nii,118787
save_incremented,156.11172342300415,169.65824341773987,bigbrain_6160_5436_4865.nii,118787
load_img,157.04581499099731,158.0900514125824,bigbrain_2310_4228_695.nii,118853
increment_data,158.20661163330078,159.61556124687195,bigbrain_2310_4228_695.nii,118853
save_incremented,159.6159565448761,171.6603717803955,bigbrain_2310_4228_695.nii,118853
load_img,158.40400385856628,159.45117807388306,bigbrain_770_2416_5560.nii,118820
increment_data,159.45701479911804,160.3719141483307,bigbrain_770_2416_5560.nii,118820
save_incremented,160.37217020988464,169.59267044067383,bigbrain_770_2416_5560.nii,118820
load_img,160.55107593536377,162.5596046447754,bigbrain_3850_1812_0.nii,118796
increment_data,162.5690302848816,164.3759047985077,bigbrain_3850_1812_0.nii,118796
save_incremented,164.37617230415344,169.676589012146,bigbrain_3850_1812_0.nii,118796
load_img,197.87601947784424,198.30143809318542,bigbrain_770_5436_2085.nii,118767
increment_data,198.30491375923157,199.18341875076294,bigbrain_770_5436_2085.nii,118767
save_incremented,199.18362140655518,199.9199583530426,bigbrain_770_5436_2085.nii,118767
load_img,198.02622938156128,198.44497108459473,bigbrain_6160_4832_6255.nii,118976
increment_data,198.4490668773651,199.30486035346985,bigbrain_6160_4832_6255.nii,118976
save_incremented,199.30503726005554,202.50835752487183,bigbrain_6160_4832_6255.nii,118976
load_img,206.67035627365112,207.27666306495667,bigbrain_2310_0_6255.nii,118790
increment_data,207.28007769584656,208.26984167099,bigbrain_2310_0_6255.nii,118790
