driver_program,0,901.4277737140656,/pmem1-data/val/spark-1570568364-optaneAD_1it_25cpus_120delay_withpc-3,allfiles
load_img,20.319976329803467,20.8060302734375,bigbrain_1540_1812_3475.nii,113076
increment_data,20.808921575546265,21.543508768081665,bigbrain_1540_1812_3475.nii,113076
save_incremented,21.543882369995117,24.837636470794678,bigbrain_1540_1812_3475.nii,113076
load_img,20.583404302597046,21.131705284118652,bigbrain_3080_4228_0.nii,113103
increment_data,21.136259078979492,22.464602947235107,bigbrain_3080_4228_0.nii,113103
save_incremented,22.46481156349182,26.35669708251953,bigbrain_3080_4228_0.nii,113103
load_img,22.565067052841187,22.969938278198242,bigbrain_6160_1208_3475.nii,113115
increment_data,22.97339177131653,23.687196493148804,bigbrain_6160_1208_3475.nii,113115
save_incremented,23.687425136566162,32.48038601875305,bigbrain_6160_1208_3475.nii,113115
load_img,22.690091133117676,23.100160121917725,bigbrain_6930_4832_5560.nii,113070
increment_data,23.103020668029785,23.82918429374695,bigbrain_6930_4832_5560.nii,113070
save_incremented,23.82939839363098,28.00498056411743,bigbrain_6930_4832_5560.nii,113070
load_img,23.009462356567383,23.543581008911133,bigbrain_2310_604_2780.nii,113067
increment_data,23.54779052734375,24.589534997940063,bigbrain_2310_604_2780.nii,113067
save_incremented,24.590108394622803,27.688141107559204,bigbrain_2310_604_2780.nii,113067
load_img,23.178037643432617,23.622055292129517,bigbrain_3850_0_4865.nii,113133
increment_data,23.625443696975708,24.311903715133667,bigbrain_3850_0_4865.nii,113133
save_incremented,24.312134742736816,29.89308452606201,bigbrain_3850_0_4865.nii,113133
load_img,23.265273332595825,23.70260500907898,bigbrain_6930_5436_2780.nii,113085
increment_data,23.705848455429077,24.38811993598938,bigbrain_6930_5436_2780.nii,113085
save_incremented,24.388381004333496,29.8403160572052,bigbrain_6930_5436_2780.nii,113085
load_img,23.342453241348267,23.775695323944092,bigbrain_770_1208_695.nii,113088
increment_data,23.778916835784912,24.46076989173889,bigbrain_770_1208_695.nii,113088
save_incremented,24.461003303527832,32.99307370185852,bigbrain_770_1208_695.nii,113088
load_img,23.18770718574524,23.80967688560486,bigbrain_5390_5436_4170.nii,113094
increment_data,23.814300060272217,24.817821741104126,bigbrain_5390_5436_4170.nii,113094
save_incremented,24.818328142166138,27.579971313476562,bigbrain_5390_5436_4170.nii,113094
load_img,23.450401067733765,23.880810737609863,bigbrain_6160_1812_4170.nii,113118
increment_data,23.8842670917511,24.5663959980011,bigbrain_6160_1812_4170.nii,113118
save_incremented,24.567045211791992,29.72381091117859,bigbrain_6160_1812_4170.nii,113118
load_img,23.500270128250122,23.954322338104248,bigbrain_770_3624_4170.nii,113073
increment_data,23.958232402801514,24.728272676467896,bigbrain_770_3624_4170.nii,113073
save_incremented,24.728545904159546,29.244407892227173,bigbrain_770_3624_4170.nii,113073
load_img,23.431891202926636,24.05963110923767,bigbrain_3850_1812_695.nii,113130
increment_data,24.064016103744507,25.1584951877594,bigbrain_3850_1812_695.nii,113130
save_incremented,25.159334421157837,32.84562659263611,bigbrain_3850_1812_695.nii,113130
load_img,23.474018335342407,24.10391402244568,bigbrain_2310_1208_0.nii,113061
increment_data,24.108954668045044,25.230091094970703,bigbrain_2310_1208_0.nii,113061
save_incremented,25.230770587921143,32.79760789871216,bigbrain_2310_1208_0.nii,113061
load_img,23.47989773750305,24.11282229423523,bigbrain_6930_3624_6255.nii,113091
increment_data,24.11721682548523,25.25102162361145,bigbrain_6930_3624_6255.nii,113091
save_incremented,25.25194811820984,32.55083250999451,bigbrain_6930_3624_6255.nii,113091
load_img,23.550077199935913,24.18399691581726,bigbrain_6930_1208_6255.nii,113082
increment_data,24.188567638397217,25.3473539352417,bigbrain_6930_1208_6255.nii,113082
save_incremented,25.34788179397583,32.86806869506836,bigbrain_6930_1208_6255.nii,113082
load_img,23.53779935836792,24.186737775802612,bigbrain_6930_3020_2085.nii,113109
increment_data,24.19133496284485,25.347606658935547,bigbrain_6930_3020_2085.nii,113109
save_incremented,25.348124265670776,29.190844297409058,bigbrain_6930_3020_2085.nii,113109
load_img,23.561840772628784,24.19529128074646,bigbrain_0_4228_4865.nii,113121
increment_data,24.200246810913086,25.36051654815674,bigbrain_0_4228_4865.nii,113121
save_incremented,25.360969066619873,28.826253414154053,bigbrain_0_4228_4865.nii,113121
load_img,23.568562030792236,24.206817388534546,bigbrain_6160_0_1390.nii,113106
increment_data,24.21154499053955,25.366226196289062,bigbrain_6160_0_1390.nii,113106
