driver_program,0,912.8836727142334,/pmem1-data/val/spark-1570598928-optaneAD_1it_25cpus_120delay_withpc-4,allfiles
load_img,51.59315538406372,52.48719620704651,bigbrain_5390_2416_695.nii,125131
increment_data,52.49199175834656,55.02297282218933,bigbrain_5390_2416_695.nii,125131
save_incremented,55.02318263053894,62.785404682159424,bigbrain_5390_2416_695.nii,125131
load_img,51.99057054519653,52.50502300262451,bigbrain_5390_5436_6255.nii,125089
increment_data,52.50887322425842,53.970513343811035,bigbrain_5390_5436_6255.nii,125089
save_incremented,53.97155833244324,64.0499370098114,bigbrain_5390_5436_6255.nii,125089
load_img,52.00897002220154,52.698450326919556,bigbrain_3850_0_1390.nii,125113
increment_data,52.70486807823181,55.71252655982971,bigbrain_3850_0_1390.nii,125113
save_incremented,55.71280026435852,58.796345949172974,bigbrain_3850_0_1390.nii,125113
load_img,52.056965589523315,52.71186113357544,bigbrain_5390_604_5560.nii,125134
increment_data,52.71876049041748,55.618452072143555,bigbrain_5390_604_5560.nii,125134
save_incremented,55.61869263648987,62.806307554244995,bigbrain_5390_604_5560.nii,125134
load_img,52.24300575256348,53.46363568305969,bigbrain_4620_3020_695.nii,125086
increment_data,53.50891065597534,55.81717014312744,bigbrain_4620_3020_695.nii,125086
save_incremented,55.81733965873718,60.06601071357727,bigbrain_4620_3020_695.nii,125086
load_img,52.257797956466675,53.470454931259155,bigbrain_4620_4832_4170.nii,125081
increment_data,53.51122856140137,55.79923748970032,bigbrain_4620_4832_4170.nii,125081
save_incremented,55.79949235916138,62.8186457157135,bigbrain_4620_4832_4170.nii,125081
load_img,53.022531509399414,55.02777934074402,bigbrain_5390_4228_4865.nii,125116
increment_data,55.03452754020691,56.48567032814026,bigbrain_5390_4228_4865.nii,125116
save_incremented,56.486385107040405,61.947936058044434,bigbrain_5390_4228_4865.nii,125116
load_img,55.711981534957886,56.26737308502197,bigbrain_4620_2416_4170.nii,125146
increment_data,56.2810218334198,57.43914532661438,bigbrain_4620_2416_4170.nii,125146
save_incremented,57.439342737197876,62.19632840156555,bigbrain_4620_2416_4170.nii,125146
load_img,57.526264905929565,57.980797290802,bigbrain_0_4228_0.nii,125095
increment_data,57.98832702636719,58.74706673622131,bigbrain_0_4228_0.nii,125095
save_incremented,58.74728536605835,64.21818661689758,bigbrain_0_4228_0.nii,125095
load_img,62.89446258544922,63.962352991104126,bigbrain_2310_3020_5560.nii,125101
increment_data,63.967122316360474,64.83170676231384,bigbrain_2310_3020_5560.nii,125101
save_incremented,64.83233523368835,66.8401346206665,bigbrain_2310_3020_5560.nii,125101
load_img,63.48646831512451,63.97646117210388,bigbrain_3080_5436_4865.nii,125149
increment_data,63.97986578941345,64.68425703048706,bigbrain_3080_5436_4865.nii,125149
save_incremented,64.68451595306396,67.79074168205261,bigbrain_3080_5436_4865.nii,125149
load_img,65.87193775177002,66.26397156715393,bigbrain_6930_604_1390.nii,125098
increment_data,66.26843523979187,66.97319078445435,bigbrain_6930_604_1390.nii,125098
save_incremented,66.9734137058258,70.01107120513916,bigbrain_6930_604_1390.nii,125098
load_img,74.21513247489929,74.76877164840698,bigbrain_3080_1208_5560.nii,125092
increment_data,74.77383780479431,75.90126824378967,bigbrain_3080_1208_5560.nii,125092
save_incremented,75.90213990211487,77.12877130508423,bigbrain_3080_1208_5560.nii,125092
load_img,76.96323680877686,77.42847919464111,bigbrain_5390_2416_2085.nii,125143
increment_data,77.43128275871277,78.25381445884705,bigbrain_5390_2416_2085.nii,125143
save_incremented,78.25422215461731,81.64717316627502,bigbrain_5390_2416_2085.nii,125143
load_img,76.99464583396912,77.4955883026123,bigbrain_1540_1208_2085.nii,125152
increment_data,77.49850392341614,78.29472804069519,bigbrain_1540_1208_2085.nii,125152
save_incremented,78.29565691947937,89.87296676635742,bigbrain_1540_1208_2085.nii,125152
load_img,77.78513312339783,78.32034611701965,bigbrain_4620_4832_6255.nii,125107
increment_data,78.32365036010742,79.13667130470276,bigbrain_4620_4832_6255.nii,125107
save_incremented,79.13707041740417,83.39229464530945,bigbrain_4620_4832_6255.nii,125107
load_img,77.94268274307251,78.39080786705017,bigbrain_3850_5436_2780.nii,125095
increment_data,78.39444732666016,79.12546920776367,bigbrain_3850_5436_2780.nii,125095
save_incremented,79.12584018707275,82.41924595832825,bigbrain_3850_5436_2780.nii,125095
load_img,77.9406967163086,78.44546961784363,bigbrain_2310_2416_6255.nii,125128
increment_data,78.44915771484375,79.22234416007996,bigbrain_2310_2416_6255.nii,125128
save_incremented,79.22289633750916,85.72459197044373,bigbrain_2310_2416_6255.nii,125128
load_img,77.8061888217926,78.46106457710266,bigbrain_3850_1208_1390.nii,125086
increment_data,78.4654541015625,79.46744799613953,bigbrain_3850_1208_1390.nii,125086
save_incremented,79.46770596504211,85.64229917526245,bigbrain_3850_1208_1390.nii,125086
load_img,78.07068729400635,78.59097743034363,bigbrain_3850_2416_4865.nii,125131
increment_data,78.59457540512085,79.63326215744019,bigbrain_3850_2416_4865.nii,125131
save_incremented,79.63347935676575,89.99265003204346,bigbrain_3850_2416_4865.nii,125131
load_img,78.10644888877869,78.61098504066467,bigbrain_6160_4832_0.nii,125113
increment_data,78.61518836021423,79.66167545318604,bigbrain_6160_4832_0.nii,125113
save_incremented,79.6626079082489,81.4496557712555,bigbrain_6160_4832_0.nii,125113
load_img,78.14106249809265,78.64116978645325,bigbrain_5390_4228_2085.nii,125140
increment_data,78.64559078216553,79.69558358192444,bigbrain_5390_4228_2085.nii,125140
save_incremented,79.69580411911011,81.59921336174011,bigbrain_5390_4228_2085.nii,125140
load_img,78.09191703796387,78.64156651496887,bigbrain_3080_1208_4865.nii,125137
increment_data,78.64502143859863,79.41896486282349,bigbrain_3080_1208_4865.nii,125137
save_incremented,79.41927194595337,86.61572217941284,bigbrain_3080_1208_4865.nii,125137
load_img,78.19148111343384,78.687420129776,bigbrain_0_604_1390.nii,125081
increment_data,78.69221568107605,79.74860000610352,bigbrain_0_604_1390.nii,125081
save_incremented,79.74895691871643,86.95105504989624,bigbrain_0_604_1390.nii,125081
load_img,78.24641251564026,78.70207619667053,bigbrain_6160_4832_2085.nii,125110
increment_data,78.70556306838989,79.43950510025024,bigbrain_6160_4832_2085.nii,125110
save_incremented,79.43972706794739,90.35880589485168,bigbrain_6160_4832_2085.nii,125110
load_img,78.28860235214233,78.77927088737488,bigbrain_0_4228_3475.nii,125104
increment_data,78.78296709060669,79.71800446510315,bigbrain_0_4228_3475.nii,125104
save_incremented,79.71827340126038,90.89428114891052,bigbrain_0_4228_3475.nii,125104
load_img,78.16932702064514,78.77937173843384,bigbrain_3080_4228_2780.nii,125134
increment_data,78.78319358825684,79.76840615272522,bigbrain_3080_4228_2780.nii,125134
save_incremented,79.76860404014587,85.77849912643433,bigbrain_3080_4228_2780.nii,125134
load_img,78.14956998825073,78.824147939682,bigbrain_6160_1812_695.nii,125080
increment_data,78.82839632034302,79.81246638298035,bigbrain_6160_1812_695.nii,125080
save_incremented,79.81267261505127,90.49859595298767,bigbrain_6160_1812_695.nii,125080
load_img,78.3905930519104,78.91443419456482,bigbrain_5390_5436_4865.nii,125116
increment_data,78.91857886314392,79.94699144363403,bigbrain_5390_5436_4865.nii,125116
save_incremented,79.94724440574646,90.49360227584839,bigbrain_5390_5436_4865.nii,125116
load_img,78.47300171852112,78.93990111351013,bigbrain_3080_5436_4170.nii,125089
increment_data,78.94321084022522,79.80448985099792,bigbrain_3080_5436_4170.nii,125089
save_incremented,79.80467462539673,90.90651273727417,bigbrain_3080_5436_4170.nii,125089
load_img,78.44067931175232,78.97126746177673,bigbrain_4620_3624_6255.nii,125146
increment_data,78.97515940666199,79.99644374847412,bigbrain_4620_3624_6255.nii,125146
save_incremented,79.99661684036255,88.20170331001282,bigbrain_4620_3624_6255.nii,125146
load_img,78.39128279685974,78.97655987739563,bigbrain_6160_3020_695.nii,125119
increment_data,78.98024392127991,79.99586176872253,bigbrain_6160_3020_695.nii,125119
save_incremented,79.9960286617279,90.46922850608826,bigbrain_6160_3020_695.nii,125119
