driver_program,0,869.186311006546,/pmem1-data/val/spark-1570615045-optaneAD_1it_96cpus_0delay_npc-4,allfiles
save_incremented,88.44100570678711,93.82214069366455,bigbrain_1540_4832_0.nii,130828
load_img,87.19440984725952,88.37495017051697,bigbrain_5390_5436_6255.nii,130834
increment_data,88.37932562828064,90.22366189956665,bigbrain_5390_5436_6255.nii,130834
save_incremented,90.22398233413696,93.81196928024292,bigbrain_5390_5436_6255.nii,130834
load_img,87.76706790924072,89.67472314834595,bigbrain_6160_4832_0.nii,130891
increment_data,89.6812891960144,90.70570588111877,bigbrain_6160_4832_0.nii,130891
save_incremented,90.70594096183777,95.1162703037262,bigbrain_6160_4832_0.nii,130891
load_img,87.67259430885315,89.70091104507446,bigbrain_3080_5436_4865.nii,130921
increment_data,89.70486116409302,90.58800411224365,bigbrain_3080_5436_4865.nii,130921
save_incremented,90.5887598991394,93.91735124588013,bigbrain_3080_5436_4865.nii,130921
load_img,87.7669882774353,89.71668934822083,bigbrain_6160_4228_2780.nii,130855
increment_data,89.72064781188965,90.59938478469849,bigbrain_6160_4228_2780.nii,130855
save_incremented,90.59971356391907,93.93840646743774,bigbrain_6160_4228_2780.nii,130855
load_img,88.41122388839722,89.86947107315063,bigbrain_0_604_1390.nii,130882
increment_data,89.87554860115051,91.98914051055908,bigbrain_0_604_1390.nii,130882
save_incremented,91.99092054367065,94.1347074508667,bigbrain_0_604_1390.nii,130882
load_img,88.24162340164185,89.88349747657776,bigbrain_0_4228_0.nii,130897
increment_data,89.8906729221344,91.63208723068237,bigbrain_0_4228_0.nii,130897
save_incremented,91.63368487358093,94.21757555007935,bigbrain_0_4228_0.nii,130897
load_img,88.45125842094421,89.88938307762146,bigbrain_3850_0_4865.nii,130912
increment_data,89.89394569396973,91.6633870601654,bigbrain_3850_0_4865.nii,130912
save_incremented,91.66438508033752,94.10303974151611,bigbrain_3850_0_4865.nii,130912
load_img,88.43100428581238,89.89013576507568,bigbrain_3080_1208_4865.nii,130906
increment_data,89.8944661617279,92.00022268295288,bigbrain_3080_1208_4865.nii,130906
save_incremented,92.00169825553894,94.1837420463562,bigbrain_3080_1208_4865.nii,130906
load_img,97.73110699653625,98.23049807548523,bigbrain_0_4228_4865.nii,130879
increment_data,98.23431348800659,100.4805064201355,bigbrain_0_4228_4865.nii,130879
save_incremented,100.481764793396,115.25928950309753,bigbrain_0_4228_4865.nii,130879
load_img,97.76000952720642,98.25076079368591,bigbrain_6930_1208_5560.nii,131053
increment_data,98.25537848472595,100.32430005073547,bigbrain_6930_1208_5560.nii,131053
save_incremented,100.32499074935913,115.11961817741394,bigbrain_6930_1208_5560.nii,131053
