driver_program,0,1037.7052314281464,/home/val/spark-1570980315-local_1it_96cpus_0delay_npc_em-0,allfiles
save_incremented,56.74548053741455,59.18268942832947,bigbrain_0_4228_695.nii,116741
load_img,56.19577598571777,56.197702407836914,bigbrain_0_4228_695.nii,117101
increment_data,56.19816613197327,56.73456287384033,bigbrain_0_4228_695.nii,117101
save_incremented,56.734851121902466,59.95126533508301,bigbrain_0_4228_695.nii,117101
load_img,56.28223466873169,56.291208028793335,bigbrain_0_4228_695.nii,117058
increment_data,56.29315781593323,56.832305669784546,bigbrain_0_4228_695.nii,117058
save_incremented,56.832524061203,59.8575975894928,bigbrain_0_4228_695.nii,117058
load_img,56.62707996368408,56.62849044799805,bigbrain_0_4228_2085.nii,116699
increment_data,56.628827810287476,70.3564076423645,bigbrain_0_4228_2085.nii,116699
save_incremented,70.35659766197205,73.45296621322632,bigbrain_0_4228_2085.nii,116699
load_img,56.69310259819031,56.69631290435791,bigbrain_0_4228_2085.nii,116971
increment_data,56.696653842926025,70.35726952552795,bigbrain_0_4228_2085.nii,116971
save_incremented,70.35748839378357,72.06175589561462,bigbrain_0_4228_2085.nii,116971
load_img,56.53120970726013,56.71670126914978,bigbrain_0_3020_6255.nii,116837
increment_data,56.71718621253967,71.94831871986389,bigbrain_0_3020_6255.nii,116837
save_incremented,71.94849276542664,75.2212724685669,bigbrain_0_3020_6255.nii,116837
load_img,56.804728984832764,56.80619716644287,bigbrain_0_4228_2085.nii,116845
increment_data,56.80652356147766,70.25431418418884,bigbrain_0_4228_2085.nii,116845
save_incremented,70.25445914268494,78.95872926712036,bigbrain_0_4228_2085.nii,116845
load_img,56.85042691230774,56.85177755355835,bigbrain_0_3020_6255.nii,116770
increment_data,56.852089643478394,71.94829320907593,bigbrain_0_3020_6255.nii,116770
save_incremented,71.94846820831299,74.97563672065735,bigbrain_0_3020_6255.nii,116770
load_img,56.93911814689636,56.940913438797,bigbrain_0_3020_6255.nii,116974
increment_data,56.94122505187988,71.94864630699158,bigbrain_0_3020_6255.nii,116974
save_incremented,71.94879841804504,75.14932632446289,bigbrain_0_3020_6255.nii,116974
load_img,57.06827139854431,57.069849491119385,bigbrain_0_4228_2085.nii,117025
increment_data,57.070199728012085,70.35656499862671,bigbrain_0_4228_2085.nii,117025
save_incremented,70.35673713684082,73.1216812133789,bigbrain_0_4228_2085.nii,117025
load_img,57.1130096912384,57.11450743675232,bigbrain_0_4228_2085.nii,117038
increment_data,57.11479330062866,70.35675048828125,bigbrain_0_4228_2085.nii,117038
save_incremented,70.35688877105713,73.02452754974365,bigbrain_0_4228_2085.nii,117038
load_img,57.14461660385132,57.146037101745605,bigbrain_0_4228_2085.nii,117046
increment_data,57.14633083343506,70.3565502166748,bigbrain_0_4228_2085.nii,117046
save_incremented,70.35672879219055,72.01168966293335,bigbrain_0_4228_2085.nii,117046
load_img,57.23591375350952,57.23726010322571,bigbrain_0_3020_6255.nii,117096
increment_data,57.2375431060791,71.94829058647156,bigbrain_0_3020_6255.nii,117096
save_incremented,71.94842720031738,75.01751589775085,bigbrain_0_3020_6255.nii,117096
load_img,57.80014634132385,57.8016996383667,bigbrain_0_0_2780.nii,116878
increment_data,57.80206489562988,58.280200719833374,bigbrain_0_0_2780.nii,116878
save_incremented,58.28039789199829,59.72934079170227,bigbrain_0_0_2780.nii,116878
load_img,57.94446396827698,57.945812702178955,bigbrain_0_3020_6255.nii,116963
increment_data,57.94613075256348,71.95054817199707,bigbrain_0_3020_6255.nii,116963
save_incremented,71.95076942443848,74.11683225631714,bigbrain_0_3020_6255.nii,116963
load_img,57.9600625038147,57.96153497695923,bigbrain_0_3020_6255.nii,116813
increment_data,57.96182870864868,71.9482626914978,bigbrain_0_3020_6255.nii,116813
save_incremented,71.94842624664307,73.23812174797058,bigbrain_0_3020_6255.nii,116813
load_img,58.05851435661316,58.0657160282135,bigbrain_0_3020_6255.nii,116707
increment_data,58.067357540130615,71.94845676422119,bigbrain_0_3020_6255.nii,116707
save_incremented,71.94863486289978,74.44192790985107,bigbrain_0_3020_6255.nii,116707
load_img,58.09023332595825,58.09139847755432,bigbrain_0_3020_6255.nii,116920
increment_data,58.09169960021973,71.94820547103882,bigbrain_0_3020_6255.nii,116920
save_incremented,71.94838333129883,75.09683179855347,bigbrain_0_3020_6255.nii,116920
load_img,58.219974994659424,58.221604347229004,bigbrain_0_3020_6255.nii,117087
increment_data,58.2219557762146,71.94876837730408,bigbrain_0_3020_6255.nii,117087
save_incremented,71.94900369644165,232.63143157958984,bigbrain_0_3020_6255.nii,117087
load_img,58.248392820358276,58.2498095035553,bigbrain_0_3020_6255.nii,116959
increment_data,58.25011396408081,71.9486072063446,bigbrain_0_3020_6255.nii,116959
save_incremented,71.94874691963196,75.40137839317322,bigbrain_0_3020_6255.nii,116959
load_img,58.38969850540161,58.395567893981934,bigbrain_0_3020_6255.nii,116917
increment_data,58.396143436431885,71.95009422302246,bigbrain_0_3020_6255.nii,116917
save_incremented,71.95031070709229,74.02685332298279,bigbrain_0_3020_6255.nii,116917
load_img,58.467411518096924,58.4694550037384,bigbrain_0_3020_2085.nii,117080
increment_data,58.47004723548889,58.951168060302734,bigbrain_0_3020_2085.nii,117080
save_incremented,58.951334714889526,61.742138624191284,bigbrain_0_3020_2085.nii,117080
load_img,58.89386987686157,58.91263294219971,bigbrain_0_3020_3475.nii,116805
increment_data,58.91320753097534,74.59380960464478,bigbrain_0_3020_3475.nii,116805
save_incremented,74.59397459030151,78.31587028503418,bigbrain_0_3020_3475.nii,116805
load_img,58.855772972106934,58.91293668746948,bigbrain_0_3020_3475.nii,116967
increment_data,58.913408279418945,74.59380960464478,bigbrain_0_3020_3475.nii,116967
save_incremented,74.59397530555725,76.1058759689331,bigbrain_0_3020_3475.nii,116967
load_img,58.8366334438324,58.91356372833252,bigbrain_0_2416_695.nii,117110
increment_data,58.91409373283386,74.31445121765137,bigbrain_0_2416_695.nii,117110
save_incremented,74.31460571289062,86.2533528804779,bigbrain_0_2416_695.nii,117110
load_img,59.18584394454956,59.18739175796509,bigbrain_0_3020_2085.nii,116741
increment_data,59.18772649765015,59.75938558578491,bigbrain_0_3020_2085.nii,116741
save_incremented,59.75957942008972,76.59190130233765,bigbrain_0_3020_2085.nii,116741
load_img,59.200645208358765,59.20222353935242,bigbrain_0_3020_2085.nii,116978
increment_data,59.20258140563965,59.76539134979248,bigbrain_0_3020_2085.nii,116978
save_incremented,59.7656033039093,344.5288436412811,bigbrain_0_3020_2085.nii,116978
load_img,59.25912284851074,59.2607626914978,bigbrain_0_3020_2085.nii,116786
increment_data,59.26112413406372,59.835270404815674,bigbrain_0_3020_2085.nii,116786
save_incremented,59.83546853065491,206.69153356552124,bigbrain_0_3020_2085.nii,116786
load_img,59.4060115814209,59.40743088722229,bigbrain_0_3020_3475.nii,117084
increment_data,59.40778708457947,74.50484371185303,bigbrain_0_3020_3475.nii,117084
save_incremented,74.50506782531738,76.12238883972168,bigbrain_0_3020_3475.nii,117084
load_img,59.51112174987793,59.51287364959717,bigbrain_0_1812_2085.nii,116860
increment_data,59.513256311416626,69.15529656410217,bigbrain_0_1812_2085.nii,116860
save_incremented,69.15547060966492,70.21369099617004,bigbrain_0_1812_2085.nii,116860
load_img,59.511521339416504,59.513120889663696,bigbrain_0_3020_2085.nii,117042
increment_data,59.513426065444946,60.08412408828735,bigbrain_0_3020_2085.nii,117042
save_incremented,60.084330797195435,61.885791063308716,bigbrain_0_3020_2085.nii,117042
load_img,59.65957546234131,59.664154052734375,bigbrain_0_3020_3475.nii,116832
increment_data,59.66469717025757,74.59428572654724,bigbrain_0_3020_3475.nii,116832
save_incremented,74.59447026252747,75.91659998893738,bigbrain_0_3020_3475.nii,116832
load_img,59.70741128921509,59.709312200546265,bigbrain_0_3020_2085.nii,116734
increment_data,59.70968723297119,60.266305446624756,bigbrain_0_3020_2085.nii,116734
save_incremented,60.266544580459595,91.04842972755432,bigbrain_0_3020_2085.nii,116734
load_img,59.73237061500549,59.733755588531494,bigbrain_0_3020_3475.nii,116878
increment_data,59.73412871360779,74.59384489059448,bigbrain_0_3020_3475.nii,116878
save_incremented,74.59398555755615,77.17470049858093,bigbrain_0_3020_3475.nii,116878
load_img,59.749207973480225,59.75308156013489,bigbrain_0_3020_3475.nii,117069
increment_data,59.75428557395935,74.59380984306335,bigbrain_0_3020_3475.nii,117069
save_incremented,74.59397959709167,75.77129697799683,bigbrain_0_3020_3475.nii,117069
load_img,59.78561091423035,59.78737759590149,bigbrain_0_3020_2085.nii,117029
increment_data,59.78779125213623,60.347301721572876,bigbrain_0_3020_2085.nii,117029
save_incremented,60.34751915931702,207.3960223197937,bigbrain_0_3020_2085.nii,117029
load_img,59.860902070999146,59.86268496513367,bigbrain_0_3020_2085.nii,117058
increment_data,59.863035917282104,60.428117990493774,bigbrain_0_3020_2085.nii,117058
save_incremented,60.428319454193115,90.94763255119324,bigbrain_0_3020_2085.nii,117058
load_img,59.88153839111328,59.88341450691223,bigbrain_0_3020_2085.nii,116766
increment_data,59.88377833366394,60.4833025932312,bigbrain_0_3020_2085.nii,116766
save_incremented,60.483521461486816,90.83608198165894,bigbrain_0_3020_2085.nii,116766
load_img,59.954437494277954,59.95590662956238,bigbrain_0_3020_2085.nii,117101
increment_data,59.95625424385071,60.51073360443115,bigbrain_0_3020_2085.nii,117101
save_incremented,60.51086902618408,207.2994520664215,bigbrain_0_3020_2085.nii,117101
load_img,60.01723265647888,60.01886224746704,bigbrain_0_3020_2085.nii,116986
increment_data,60.01922154426575,60.55237436294556,bigbrain_0_3020_2085.nii,116986
save_incremented,60.552536725997925,90.91387367248535,bigbrain_0_3020_2085.nii,116986
load_img,59.86329913139343,60.053974628448486,bigbrain_0_4228_1390.nii,116935
increment_data,60.05453062057495,76.12618064880371,bigbrain_0_4228_1390.nii,116935
save_incremented,76.12634897232056,79.2754921913147,bigbrain_0_4228_1390.nii,116935
load_img,59.91762113571167,60.05488705635071,bigbrain_0_4228_1390.nii,116716
increment_data,60.05549502372742,76.0722758769989,bigbrain_0_4228_1390.nii,116716
save_incremented,76.07248711585999,79.64557242393494,bigbrain_0_4228_1390.nii,116716
load_img,60.31627345085144,60.31794857978821,bigbrain_0_2416_695.nii,117091
increment_data,60.31833028793335,74.31611895561218,bigbrain_0_2416_695.nii,117091
save_incremented,74.3164713382721,86.40822458267212,bigbrain_0_2416_695.nii,117091
load_img,60.32862091064453,60.33045315742493,bigbrain_0_2416_695.nii,116870
increment_data,60.330857276916504,74.31476068496704,bigbrain_0_2416_695.nii,116870
save_incremented,74.31542325019836,85.39374232292175,bigbrain_0_2416_695.nii,116870
load_img,60.50441575050354,60.50571966171265,bigbrain_0_2416_695.nii,116725
increment_data,60.50604271888733,74.31508946418762,bigbrain_0_2416_695.nii,116725
save_incremented,74.31551742553711,84.7008924484253,bigbrain_0_2416_695.nii,116725
load_img,60.55686163902283,60.55874037742615,bigbrain_0_2416_695.nii,116728
increment_data,60.55907940864563,74.3169219493866,bigbrain_0_2416_695.nii,116728
save_incremented,74.31725859642029,85.82194924354553,bigbrain_0_2416_695.nii,116728
load_img,60.60386395454407,60.605642318725586,bigbrain_0_2416_695.nii,117053
increment_data,60.60602426528931,74.31509375572205,bigbrain_0_2416_695.nii,117053
save_incremented,74.31539964675903,83.7374312877655,bigbrain_0_2416_695.nii,117053
load_img,60.82861852645874,60.83050084114075,bigbrain_0_2416_695.nii,116944
increment_data,60.83082604408264,74.24042916297913,bigbrain_0_2416_695.nii,116944
save_incremented,74.24066090583801,234.5527229309082,bigbrain_0_2416_695.nii,116944
load_img,60.598573207855225,60.84168577194214,bigbrain_0_4228_0.nii,117066
increment_data,60.84354090690613,76.754141330719,bigbrain_0_4228_0.nii,117066
save_incremented,76.75430369377136,79.82169079780579,bigbrain_0_4228_0.nii,117066
load_img,60.88542032241821,60.887051820755005,bigbrain_0_4228_0.nii,116905
increment_data,60.88741397857666,76.75459432601929,bigbrain_0_4228_0.nii,116905
save_incremented,76.7547972202301,78.92592334747314,bigbrain_0_4228_0.nii,116905
load_img,60.892372846603394,60.89552068710327,bigbrain_0_4228_0.nii,117015
increment_data,60.8958740234375,76.7541389465332,bigbrain_0_4228_0.nii,117015
save_incremented,76.75435876846313,79.27173662185669,bigbrain_0_4228_0.nii,117015
load_img,60.933629512786865,60.935927867889404,bigbrain_0_1208_4865.nii,116791
increment_data,60.936296701431274,61.43566107749939,bigbrain_0_1208_4865.nii,116791
save_incremented,61.43582534790039,74.25489282608032,bigbrain_0_1208_4865.nii,116791
load_img,60.96325492858887,60.96527624130249,bigbrain_0_2416_695.nii,116955
increment_data,60.96577072143555,74.31383442878723,bigbrain_0_2416_695.nii,116955
save_incremented,74.31402230262756,84.79976391792297,bigbrain_0_2416_695.nii,116955
load_img,61.04258990287781,61.04411721229553,bigbrain_0_2416_695.nii,117005
increment_data,61.04443717002869,74.31464767456055,bigbrain_0_2416_695.nii,117005
save_incremented,74.31527709960938,86.4391119480133,bigbrain_0_2416_695.nii,117005
load_img,61.20060205459595,61.20205783843994,bigbrain_0_2416_695.nii,117001
increment_data,61.20238471031189,74.3163366317749,bigbrain_0_2416_695.nii,117001
save_incremented,74.31697678565979,86.87729597091675,bigbrain_0_2416_695.nii,117001
load_img,61.33466696739197,61.336103200912476,bigbrain_0_4228_0.nii,116930
increment_data,61.33640217781067,76.75409889221191,bigbrain_0_4228_0.nii,116930
save_incremented,76.7542667388916,80.03008794784546,bigbrain_0_4228_0.nii,116930
load_img,61.35631465911865,61.35814118385315,bigbrain_0_4228_1390.nii,117115
increment_data,61.35866379737854,76.12539529800415,bigbrain_0_4228_1390.nii,117115
save_incremented,76.12567162513733,79.74318647384644,bigbrain_0_4228_1390.nii,117115
load_img,61.380151987075806,61.382938623428345,bigbrain_0_4228_1390.nii,117105
increment_data,61.38332724571228,76.12649607658386,bigbrain_0_4228_1390.nii,117105
save_incremented,76.1267409324646,77.26010036468506,bigbrain_0_4228_1390.nii,117105
load_img,61.392882108688354,61.39445638656616,bigbrain_0_4228_1390.nii,116799
increment_data,61.39480209350586,76.12577795982361,bigbrain_0_4228_1390.nii,116799
save_incremented,76.12600541114807,78.73858904838562,bigbrain_0_4228_1390.nii,116799
load_img,61.63849878311157,61.639909982681274,bigbrain_0_4228_1390.nii,116913
increment_data,61.64019775390625,76.12597036361694,bigbrain_0_4228_1390.nii,116913
save_incremented,76.1261477470398,229.5938320159912,bigbrain_0_4228_1390.nii,116913
load_img,61.74526381492615,61.746623277664185,bigbrain_0_1812_2085.nii,117080
increment_data,61.746891021728516,69.1552963256836,bigbrain_0_1812_2085.nii,117080
save_incremented,69.15547966957092,70.24500846862793,bigbrain_0_1812_2085.nii,117080
load_img,61.8011679649353,61.802353620529175,bigbrain_0_4228_0.nii,116731
increment_data,61.80265784263611,76.75404477119446,bigbrain_0_4228_0.nii,116731
save_incremented,76.75421810150146,79.05079436302185,bigbrain_0_4228_0.nii,116731
load_img,61.80308818817139,61.80451250076294,bigbrain_0_4228_0.nii,116773
increment_data,61.80481314659119,76.75409865379333,bigbrain_0_4228_0.nii,116773
save_incremented,76.75424718856812,80.03521704673767,bigbrain_0_4228_0.nii,116773
load_img,61.88907241821289,61.890944957733154,bigbrain_0_1812_2085.nii,117042
increment_data,61.891473054885864,69.1562488079071,bigbrain_0_1812_2085.nii,117042
save_incremented,69.15678310394287,69.99318385124207,bigbrain_0_1812_2085.nii,117042
load_img,61.89089798927307,61.892308473587036,bigbrain_0_4228_1390.nii,116819
increment_data,61.89256715774536,76.12664771080017,bigbrain_0_4228_1390.nii,116819
save_incremented,76.12686896324158,79.17582678794861,bigbrain_0_4228_1390.nii,116819
load_img,61.91430640220642,61.91575241088867,bigbrain_0_4228_1390.nii,116925
increment_data,61.91609740257263,76.12636995315552,bigbrain_0_4228_1390.nii,116925
save_incremented,76.12660837173462,79.4241156578064,bigbrain_0_4228_1390.nii,116925
load_img,61.952287912368774,61.95404648780823,bigbrain_0_4228_1390.nii,116841
increment_data,61.954668045043945,76.12577795982361,bigbrain_0_4228_1390.nii,116841
save_incremented,76.12600350379944,78.91045355796814,bigbrain_0_4228_1390.nii,116841
load_img,61.971835136413574,61.97692084312439,bigbrain_0_4228_1390.nii,116719
increment_data,61.97745990753174,76.12693214416504,bigbrain_0_4228_1390.nii,116719
save_incremented,76.12720918655396,79.43979334831238,bigbrain_0_4228_1390.nii,116719
load_img,62.008589029312134,62.01006603240967,bigbrain_0_4228_1390.nii,116909
increment_data,62.01040315628052,76.12581968307495,bigbrain_0_4228_1390.nii,116909
save_incremented,76.12601137161255,79.72751259803772,bigbrain_0_4228_1390.nii,116909
load_img,62.203333139419556,62.20466065406799,bigbrain_0_4228_0.nii,116704
increment_data,62.204954385757446,76.64484238624573,bigbrain_0_4228_0.nii,116704
save_incremented,76.64503169059753,78.57675743103027,bigbrain_0_4228_0.nii,116704
load_img,62.22416543960571,62.226417779922485,bigbrain_0_4228_0.nii,117011
increment_data,62.22685217857361,76.75421214103699,bigbrain_0_4228_0.nii,117011
save_incremented,76.7543773651123,82.25577807426453,bigbrain_0_4228_0.nii,117011
load_img,62.308223247528076,62.3114287853241,bigbrain_0_4228_0.nii,116884
increment_data,62.312315702438354,76.75510025024414,bigbrain_0_4228_0.nii,116884
save_incremented,76.75536465644836,79.69795846939087,bigbrain_0_4228_0.nii,116884
load_img,62.35749387741089,62.359360218048096,bigbrain_0_4228_0.nii,116758
increment_data,62.35966491699219,76.75429010391235,bigbrain_0_4228_0.nii,116758
save_incremented,76.75445914268494,79.93349289894104,bigbrain_0_4228_0.nii,116758
load_img,62.55180644989014,62.553110122680664,bigbrain_0_4228_0.nii,116721
increment_data,62.553378105163574,76.75515985488892,bigbrain_0_4228_0.nii,116721
save_incremented,76.75542330741882,79.7453122138977,bigbrain_0_4228_0.nii,116721
load_img,63.229527950286865,63.232733726501465,bigbrain_0_0_2780.nii,116992
increment_data,63.23317265510559,63.65679979324341,bigbrain_0_0_2780.nii,116992
save_incremented,63.656975507736206,75.80328059196472,bigbrain_0_0_2780.nii,116992
load_img,63.80091428756714,63.8033287525177,bigbrain_0_3020_3475.nii,116809
increment_data,63.80380964279175,74.5938093662262,bigbrain_0_3020_3475.nii,116809
save_incremented,74.59397578239441,79.24182367324829,bigbrain_0_3020_3475.nii,116809
load_img,67.64988803863525,67.65214896202087,bigbrain_0_0_0.nii,116887
increment_data,67.65243792533875,68.12401533126831,bigbrain_0_0_0.nii,116887
save_incremented,68.12420201301575,237.95883131027222,bigbrain_0_0_0.nii,116887
load_img,68.56260466575623,68.56602883338928,bigbrain_0_1208_2780.nii,116982
increment_data,68.56664443016052,69.07476854324341,bigbrain_0_1208_2780.nii,116982
save_incremented,69.07492780685425,231.70104789733887,bigbrain_0_1208_2780.nii,116982
load_img,69.64262008666992,69.6440007686615,bigbrain_0_3020_6255.nii,116901
increment_data,69.64427351951599,71.83770895004272,bigbrain_0_3020_6255.nii,116901
save_incremented,71.8379294872284,74.81606674194336,bigbrain_0_3020_6255.nii,116901
load_img,70.17562365531921,70.17898917198181,bigbrain_0_0_6255.nii,116866
increment_data,70.17957735061646,70.64952969551086,bigbrain_0_0_6255.nii,116866
save_incremented,70.64971041679382,226.89571976661682,bigbrain_0_0_6255.nii,116866
load_img,70.21652054786682,70.21783423423767,bigbrain_0_1208_2085.nii,116860
increment_data,70.21810388565063,84.63689470291138,bigbrain_0_1208_2085.nii,116860
save_incremented,84.63704133033752,85.80040955543518,bigbrain_0_1208_2085.nii,116860
load_img,69.99629855155945,70.21889686584473,bigbrain_0_1208_2085.nii,117042
increment_data,70.21985816955566,84.63642692565918,bigbrain_0_1208_2085.nii,117042
save_incremented,84.63661456108093,85.75348401069641,bigbrain_0_1208_2085.nii,117042
load_img,70.24948835372925,70.25952887535095,bigbrain_0_1208_2085.nii,117080
increment_data,70.26067209243774,84.63689517974854,bigbrain_0_1208_2085.nii,117080
save_incremented,84.63704681396484,85.80428385734558,bigbrain_0_1208_2085.nii,117080
load_img,70.86799907684326,70.87134599685669,bigbrain_0_1812_4865.nii,116897
increment_data,70.87196087837219,71.35583305358887,bigbrain_0_1812_4865.nii,116897
save_incremented,71.35600471496582,228.59224796295166,bigbrain_0_1812_4865.nii,116897
load_img,71.9939477443695,71.99731969833374,bigbrain_0_4228_1390.nii,116762
increment_data,71.99792551994324,76.12658429145813,bigbrain_0_4228_1390.nii,116762
save_incremented,76.12701368331909,79.91752457618713,bigbrain_0_4228_1390.nii,116762
load_img,72.0151355266571,72.22484922409058,bigbrain_0_1812_2780.nii,117046
increment_data,72.225332736969,86.18202900886536,bigbrain_0_1812_2780.nii,117046
save_incremented,86.18215894699097,225.3819215297699,bigbrain_0_1812_2780.nii,117046
load_img,72.02330374717712,72.22783184051514,bigbrain_0_1812_2780.nii,117033
increment_data,72.22850131988525,86.18171739578247,bigbrain_0_1812_2780.nii,117033
save_incremented,86.1818540096283,89.00799942016602,bigbrain_0_1812_2780.nii,117033
load_img,72.0660948753357,72.23273730278015,bigbrain_0_1812_2780.nii,116971
increment_data,72.23445057868958,86.18171906471252,bigbrain_0_1812_2780.nii,116971
save_incremented,86.18185687065125,88.16407108306885,bigbrain_0_1812_2780.nii,116971
load_img,72.28554272651672,72.2869164943695,bigbrain_0_1812_2780.nii,116754
increment_data,72.28722715377808,86.18207478523254,bigbrain_0_1812_2780.nii,116754
save_incremented,86.1822280883789,89.15637421607971,bigbrain_0_1812_2780.nii,116754
load_img,72.43594312667847,72.43704771995544,bigbrain_0_1812_2780.nii,116828
increment_data,72.4373025894165,86.18197822570801,bigbrain_0_1812_2780.nii,116828
save_incremented,86.18215918540955,89.45221281051636,bigbrain_0_1812_2780.nii,116828
load_img,72.46947741508484,72.47241950035095,bigbrain_0_1208_4865.nii,116745
increment_data,72.47293066978455,72.97040891647339,bigbrain_0_1208_4865.nii,116745
save_incremented,72.97059226036072,77.0504195690155,bigbrain_0_1208_4865.nii,116745
load_img,72.47249174118042,72.47353076934814,bigbrain_0_1812_2780.nii,116824
increment_data,72.47374939918518,86.18198776245117,bigbrain_0_1812_2780.nii,116824
save_incremented,86.18214702606201,88.98858761787415,bigbrain_0_1812_2780.nii,116824
load_img,72.66329216957092,72.66732048988342,bigbrain_0_1812_4170.nii,116698
increment_data,72.66776204109192,73.13616561889648,bigbrain_0_1812_4170.nii,116698
save_incremented,73.13631224632263,230.42273116111755,bigbrain_0_1812_4170.nii,116698
load_img,72.88964104652405,72.89106631278992,bigbrain_0_1812_2780.nii,117075
increment_data,72.89141869544983,86.18202543258667,bigbrain_0_1812_2780.nii,117075
save_incremented,86.18223237991333,87.17079830169678,bigbrain_0_1812_2780.nii,117075
load_img,73.02813935279846,73.02933597564697,bigbrain_0_1812_2780.nii,117038
increment_data,73.02964806556702,86.101806640625,bigbrain_0_1812_2780.nii,117038
save_incremented,86.1019937992096,88.07265782356262,bigbrain_0_1812_2780.nii,117038
load_img,73.12517189979553,73.12658953666687,bigbrain_0_1812_2780.nii,117025
increment_data,73.12690305709839,86.18163967132568,bigbrain_0_1812_2780.nii,117025
save_incremented,86.18182754516602,89.21899366378784,bigbrain_0_1812_2780.nii,117025
load_img,73.45650815963745,73.45782732963562,bigbrain_0_1812_2780.nii,116699
increment_data,73.45810651779175,86.18582725524902,bigbrain_0_1812_2780.nii,116699
save_incremented,86.18605899810791,88.77984571456909,bigbrain_0_1812_2780.nii,116699
load_img,73.24118447303772,73.52317571640015,bigbrain_0_2416_0.nii,116813
increment_data,73.52383828163147,87.30241703987122,bigbrain_0_2416_0.nii,116813
save_incremented,87.30318331718445,90.16728854179382,bigbrain_0_2416_0.nii,116813
load_img,73.96248197555542,73.96476626396179,bigbrain_0_1208_4865.nii,116940
increment_data,73.96517038345337,74.43454146385193,bigbrain_0_1208_4865.nii,116940
save_incremented,74.43473792076111,75.72058296203613,bigbrain_0_1208_4865.nii,116940
load_img,74.03106141090393,74.0333960056305,bigbrain_0_2416_0.nii,116917
increment_data,74.0338785648346,87.3031837940216,bigbrain_0_2416_0.nii,116917
save_incremented,87.30339097976685,89.50445318222046,bigbrain_0_2416_0.nii,116917
load_img,74.09638524055481,74.09971022605896,bigbrain_0_1812_3475.nii,116875
increment_data,74.10025548934937,74.5586805343628,bigbrain_0_1812_3475.nii,116875
save_incremented,74.55885982513428,232.37423658370972,bigbrain_0_1812_3475.nii,116875
load_img,74.11970734596252,74.12102937698364,bigbrain_0_2416_0.nii,116963
increment_data,74.12135529518127,87.30204844474792,bigbrain_0_2416_0.nii,116963
save_incremented,87.3022243976593,90.45435810089111,bigbrain_0_2416_0.nii,116963
load_img,74.25877928733826,74.26074171066284,bigbrain_0_0_2780.nii,116791
increment_data,74.26113605499268,74.77889084815979,bigbrain_0_0_2780.nii,116791
save_incremented,74.77906465530396,77.2532103061676,bigbrain_0_0_2780.nii,116791
load_img,74.44602251052856,74.44911503791809,bigbrain_0_2416_0.nii,116707
increment_data,74.44960284233093,87.30225706100464,bigbrain_0_2416_0.nii,116707
save_incremented,87.30292010307312,89.94525098800659,bigbrain_0_2416_0.nii,116707
load_img,74.81990146636963,74.82183337211609,bigbrain_0_2416_0.nii,116901
increment_data,74.8221046924591,87.3023796081543,bigbrain_0_2416_0.nii,116901
save_incremented,87.30278396606445,90.50447916984558,bigbrain_0_2416_0.nii,116901
load_img,74.98032188415527,74.98189568519592,bigbrain_0_2416_0.nii,116770
increment_data,74.9822301864624,87.30220746994019,bigbrain_0_2416_0.nii,116770
save_incremented,87.30238771438599,90.75283432006836,bigbrain_0_2416_0.nii,116770
load_img,75.02125954627991,75.02271866798401,bigbrain_0_2416_0.nii,117096
increment_data,75.02305030822754,87.30236411094666,bigbrain_0_2416_0.nii,117096
save_incremented,87.30252766609192,90.6995415687561,bigbrain_0_2416_0.nii,117096
load_img,75.10063195228577,75.10672283172607,bigbrain_0_2416_0.nii,116920
increment_data,75.10827159881592,87.30231761932373,bigbrain_0_2416_0.nii,116920
save_incremented,87.302481174469,90.08792495727539,bigbrain_0_2416_0.nii,116920
load_img,75.15281987190247,75.15418934822083,bigbrain_0_2416_0.nii,116974
increment_data,75.15454530715942,87.30474400520325,bigbrain_0_2416_0.nii,116974
save_incremented,87.30500316619873,90.3330397605896,bigbrain_0_2416_0.nii,116974
load_img,75.22442317008972,75.22697043418884,bigbrain_0_2416_0.nii,116837
increment_data,75.22733473777771,87.17837858200073,bigbrain_0_2416_0.nii,116837
save_incremented,87.17856907844543,89.19881272315979,bigbrain_0_2416_0.nii,116837
load_img,75.26830816268921,75.27347254753113,bigbrain_0_1208_4865.nii,116780
increment_data,75.27405381202698,75.73002481460571,bigbrain_0_1208_4865.nii,116780
save_incremented,75.73014688491821,257.196307182312,bigbrain_0_1208_4865.nii,116780
load_img,75.27713012695312,75.2800965309143,bigbrain_0_1208_4865.nii,116750
increment_data,75.28057932853699,75.729332447052,bigbrain_0_1208_4865.nii,116750
save_incremented,75.72948217391968,78.42966222763062,bigbrain_0_1208_4865.nii,116750
load_img,75.40459632873535,75.40593099594116,bigbrain_0_2416_0.nii,116959
increment_data,75.40620923042297,87.3021912574768,bigbrain_0_2416_0.nii,116959
save_incremented,87.30238080024719,233.79658341407776,bigbrain_0_2416_0.nii,116959
load_img,75.72364854812622,75.72554206848145,bigbrain_0_0_2780.nii,116940
increment_data,75.72580480575562,76.24107050895691,bigbrain_0_0_2780.nii,116940
save_incremented,76.24124503135681,77.88991284370422,bigbrain_0_0_2780.nii,116940
load_img,75.80758547782898,75.80960297584534,bigbrain_0_3020_3475.nii,116992
increment_data,75.80997276306152,76.28967261314392,bigbrain_0_3020_3475.nii,116992
save_incremented,76.28984785079956,80.51452422142029,bigbrain_0_3020_3475.nii,116992
