driver_program,0,2636.4563200473785,/home/val/spark-1570977217-local_1it_25cpus_60delay_withpc_em-0,allfiles
increment_data,5.419472932815552,13.453017950057983,bigbrain_0_2416_2780.nii,115980
save_incremented,13.453295707702637,73.39910435676575,bigbrain_0_2416_2780.nii,115980
load_img,5.365111351013184,5.379412889480591,bigbrain_0_2416_2780.nii,115988
increment_data,5.41959810256958,13.453847408294678,bigbrain_0_2416_2780.nii,115988
save_incremented,13.454204082489014,14.592274188995361,bigbrain_0_2416_2780.nii,115988
load_img,5.335866451263428,5.380255222320557,bigbrain_0_2416_2780.nii,115964
increment_data,5.419748306274414,13.453018188476562,bigbrain_0_2416_2780.nii,115964
save_incremented,13.453274011611938,14.588727951049805,bigbrain_0_2416_2780.nii,115964
load_img,5.379222631454468,5.3817808628082275,bigbrain_0_2416_4865.nii,116007
increment_data,5.419855117797852,13.134770393371582,bigbrain_0_2416_4865.nii,116007
save_incremented,13.135010480880737,68.40789556503296,bigbrain_0_2416_4865.nii,116007
load_img,5.381076097488403,5.3838183879852295,bigbrain_0_4228_4865.nii,116019
increment_data,5.419957876205444,13.21250057220459,bigbrain_0_4228_4865.nii,116019
save_incremented,13.212838411331177,77.11099314689636,bigbrain_0_4228_4865.nii,116019
load_img,5.382395029067993,5.388781309127808,bigbrain_0_3020_4865.nii,116002
increment_data,5.420000314712524,13.43151068687439,bigbrain_0_3020_4865.nii,116002
save_incremented,13.431798934936523,63.724668979644775,bigbrain_0_3020_4865.nii,116002
load_img,5.381903886795044,5.388863801956177,bigbrain_0_3020_4865.nii,116013
increment_data,5.420127868652344,13.431849718093872,bigbrain_0_3020_4865.nii,116013
save_incremented,13.432158708572388,14.497580766677856,bigbrain_0_3020_4865.nii,116013
load_img,5.352401494979858,5.389960765838623,bigbrain_0_3020_4865.nii,115948
increment_data,5.420236110687256,13.417146682739258,bigbrain_0_3020_4865.nii,115948
save_incremented,13.417374610900879,14.466611385345459,bigbrain_0_3020_4865.nii,115948
load_img,13.91762924194336,13.982303619384766,bigbrain_0_4228_695.nii,115995
increment_data,13.983236074447632,29.517468690872192,bigbrain_0_4228_695.nii,115995
save_incremented,29.51778483390808,30.329153776168823,bigbrain_0_4228_695.nii,115995
load_img,13.909506797790527,13.982692241668701,bigbrain_0_4228_695.nii,115976
increment_data,13.983429431915283,29.508761882781982,bigbrain_0_4228_695.nii,115976
save_incremented,29.509228944778442,54.69081497192383,bigbrain_0_4228_695.nii,115976
load_img,14.329748392105103,14.411587953567505,bigbrain_0_0_6255.nii,115936
increment_data,14.412364959716797,31.122308015823364,bigbrain_0_0_6255.nii,115936
save_incremented,31.122583866119385,69.84299850463867,bigbrain_0_0_6255.nii,115936
load_img,14.33391261100769,14.412001371383667,bigbrain_0_0_6255.nii,115991
increment_data,14.412712574005127,31.148091793060303,bigbrain_0_0_6255.nii,115991
save_incremented,31.148378133773804,32.17209053039551,bigbrain_0_0_6255.nii,115991
load_img,14.501052379608154,14.530529499053955,bigbrain_0_1208_4865.nii,116013
increment_data,14.53100323677063,31.24117136001587,bigbrain_0_1208_4865.nii,116013
save_incremented,31.24137043952942,64.66883492469788,bigbrain_0_1208_4865.nii,116013
load_img,14.470488548278809,14.532015800476074,bigbrain_0_1208_4865.nii,115948
increment_data,14.532735586166382,31.25162672996521,bigbrain_0_1208_4865.nii,115948
save_incremented,31.25184154510498,31.86742377281189,bigbrain_0_1208_4865.nii,115948
load_img,14.485477685928345,14.578132390975952,bigbrain_0_3624_4865.nii,115945
increment_data,14.578964233398438,31.624028205871582,bigbrain_0_3624_4865.nii,115945
save_incremented,31.624190092086792,32.21550536155701,bigbrain_0_3624_4865.nii,115945
load_img,14.513844966888428,14.578577518463135,bigbrain_0_3624_4865.nii,115972
increment_data,14.579319953918457,31.612204790115356,bigbrain_0_3624_4865.nii,115972
save_incremented,31.612414360046387,69.84319424629211,bigbrain_0_3624_4865.nii,115972
load_img,14.536256313323975,14.671352863311768,bigbrain_0_1208_695.nii,115942
increment_data,14.671995401382446,32.024856090545654,bigbrain_0_1208_695.nii,115942
save_incremented,32.02511191368103,78.66917991638184,bigbrain_0_1208_695.nii,115942
load_img,14.581604242324829,14.679905891418457,bigbrain_0_1208_695.nii,115939
increment_data,14.681134700775146,32.047070026397705,bigbrain_0_1208_695.nii,115939
save_incremented,32.04731202125549,32.81998109817505,bigbrain_0_1208_695.nii,115939
load_img,14.592584609985352,14.679883241653442,bigbrain_0_1208_695.nii,115930
increment_data,14.681203842163086,32.04703164100647,bigbrain_0_1208_695.nii,115930
save_incremented,32.04729127883911,32.82096290588379,bigbrain_0_1208_695.nii,115930
load_img,14.78191065788269,14.783485412597656,bigbrain_0_0_6255.nii,115924
increment_data,14.783758878707886,31.147875547409058,bigbrain_0_0_6255.nii,115924
save_incremented,31.148125171661377,32.234203815460205,bigbrain_0_0_6255.nii,115924
load_img,14.592418432235718,14.799159049987793,bigbrain_0_1812_4170.nii,115964
increment_data,14.799999952316284,31.64897894859314,bigbrain_0_1812_4170.nii,115964
save_incremented,31.649142742156982,32.611652851104736,bigbrain_0_1812_4170.nii,115964
load_img,14.675020217895508,14.799358367919922,bigbrain_0_1812_4170.nii,115984
increment_data,14.800188064575195,31.649011373519897,bigbrain_0_1812_4170.nii,115984
save_incremented,31.64914083480835,32.531696796417236,bigbrain_0_1812_4170.nii,115984
load_img,14.595968246459961,14.800118684768677,bigbrain_0_1812_4170.nii,115988
increment_data,14.80087399482727,31.62764859199524,bigbrain_0_1812_4170.nii,115988
save_incremented,31.627832651138306,74.66359615325928,bigbrain_0_1812_4170.nii,115988
load_img,14.730344772338867,14.914160013198853,bigbrain_0_0_0.nii,115968
increment_data,14.914852142333984,32.08786654472351,bigbrain_0_0_0.nii,115968
save_incremented,32.08823537826538,32.80578589439392,bigbrain_0_0_0.nii,115968
load_img,14.735651969909668,14.91430115699768,bigbrain_0_0_0.nii,115933
increment_data,14.915053367614746,32.08549451828003,bigbrain_0_0_0.nii,115933
save_incremented,32.08572578430176,32.805556774139404,bigbrain_0_0_0.nii,115933
load_img,14.671345233917236,14.915082454681396,bigbrain_0_0_0.nii,115958
increment_data,14.915886640548706,32.06099581718445,bigbrain_0_0_0.nii,115958
save_incremented,32.061166286468506,83.40105247497559,bigbrain_0_0_0.nii,115958
load_img,30.33199715614319,30.55418062210083,bigbrain_0_3020_2085.nii,115995
increment_data,30.554925680160522,47.327359676361084,bigbrain_0_3020_2085.nii,115995
save_incremented,47.32763075828552,48.11043906211853,bigbrain_0_3020_2085.nii,115995
load_img,31.870123863220215,31.940510272979736,bigbrain_0_0_2780.nii,115948
increment_data,31.94112730026245,49.72334861755371,bigbrain_0_0_2780.nii,115948
save_incremented,49.723541021347046,50.25235891342163,bigbrain_0_0_2780.nii,115948
load_img,32.21828031539917,32.32765436172485,bigbrain_0_4228_2780.nii,115945
increment_data,32.328269481658936,49.915573835372925,bigbrain_0_4228_2780.nii,115945
save_incremented,49.91573739051819,50.42836236953735,bigbrain_0_4228_2780.nii,115945
load_img,32.23716902732849,32.32793688774109,bigbrain_0_1812_4865.nii,115924
increment_data,32.328429222106934,49.92918562889099,bigbrain_0_1812_4865.nii,115924
save_incremented,49.929433822631836,70.92070126533508,bigbrain_0_1812_4865.nii,115924
load_img,32.175559759140015,32.32796669006348,bigbrain_0_1812_4865.nii,115991
increment_data,32.328574895858765,49.9449827671051,bigbrain_0_1812_4865.nii,115991
save_incremented,49.94513559341431,50.75160598754883,bigbrain_0_1812_4865.nii,115991
load_img,32.53450107574463,32.70459342002869,bigbrain_0_1812_3475.nii,115984
increment_data,32.7051956653595,50.45913767814636,bigbrain_0_1812_3475.nii,115984
save_incremented,50.459452629089355,51.117443799972534,bigbrain_0_1812_3475.nii,115984
load_img,32.614359617233276,32.704715728759766,bigbrain_0_1812_3475.nii,115964
increment_data,32.70529651641846,50.447471618652344,bigbrain_0_1812_3475.nii,115964
save_incremented,50.44764161109924,76.46662402153015,bigbrain_0_1812_3475.nii,115964
load_img,32.80816626548767,33.02212738990784,bigbrain_0_1208_2780.nii,115933
increment_data,33.022767066955566,50.58201551437378,bigbrain_0_1208_2780.nii,115933
save_incremented,50.582170486450195,51.25655961036682,bigbrain_0_1208_2780.nii,115933
load_img,32.80861568450928,33.023298025131226,bigbrain_0_1208_2780.nii,115968
increment_data,33.02404189109802,50.5737099647522,bigbrain_0_1208_2780.nii,115968
save_incremented,50.57397985458374,84.6811637878418,bigbrain_0_1208_2780.nii,115968
load_img,32.822678565979004,33.0942702293396,bigbrain_0_1208_4170.nii,115939
increment_data,33.09467315673828,51.05040717124939,bigbrain_0_1208_4170.nii,115939
save_incremented,51.05056977272034,80.36737036705017,bigbrain_0_1208_4170.nii,115939
load_img,32.82379865646362,33.09547209739685,bigbrain_0_1208_4170.nii,115930
increment_data,33.0959312915802,51.03795504570007,bigbrain_0_1208_4170.nii,115930
save_incremented,51.03814220428467,51.70072674751282,bigbrain_0_1208_4170.nii,115930
load_img,48.11361622810364,48.334503173828125,bigbrain_0_1812_2085.nii,115995
increment_data,48.335800647735596,65.44835925102234,bigbrain_0_1812_2085.nii,115995
save_incremented,65.4486472606659,66.16131448745728,bigbrain_0_1812_2085.nii,115995
load_img,50.255183696746826,50.420353174209595,bigbrain_0_3020_3475.nii,115948
increment_data,50.420992851257324,67.38434052467346,bigbrain_0_3020_3475.nii,115948
save_incremented,67.38456463813782,68.00580358505249,bigbrain_0_3020_3475.nii,115948
load_img,50.43145155906677,50.494468212127686,bigbrain_0_4228_2085.nii,115945
increment_data,50.49537920951843,67.80740261077881,bigbrain_0_4228_2085.nii,115945
save_incremented,67.80772662162781,68.33148121833801,bigbrain_0_4228_2085.nii,115945
load_img,50.75512742996216,50.93086290359497,bigbrain_0_4228_1390.nii,115991
increment_data,50.93201565742493,68.2638943195343,bigbrain_0_4228_1390.nii,115991
save_incremented,68.26406979560852,68.99066281318665,bigbrain_0_4228_1390.nii,115991
load_img,51.12037467956543,51.271864891052246,bigbrain_0_2416_695.nii,115984
increment_data,51.27226376533508,68.55972409248352,bigbrain_0_2416_695.nii,115984
save_incremented,68.55991864204407,69.1943142414093,bigbrain_0_2416_695.nii,115984
load_img,51.26016139984131,51.49157905578613,bigbrain_0_3020_6255.nii,115933
increment_data,51.49230647087097,69.18584251403809,bigbrain_0_3020_6255.nii,115933
save_incremented,69.18606543540955,69.79078459739685,bigbrain_0_3020_6255.nii,115933
load_img,51.70385408401489,51.89817547798157,bigbrain_0_4228_0.nii,115930
increment_data,51.89885401725769,69.50816440582275,bigbrain_0_4228_0.nii,115930
save_incremented,69.50834107398987,70.11479091644287,bigbrain_0_4228_0.nii,115930
load_img,53.81122946739197,53.81621217727661,bigbrain_0_4228_695.nii,115925
increment_data,53.81683421134949,54.432899951934814,bigbrain_0_4228_695.nii,115925
save_incremented,54.433080434799194,161.27095913887024,bigbrain_0_4228_695.nii,115925
load_img,54.69573712348938,54.698636054992676,bigbrain_0_3020_2085.nii,115976
increment_data,54.699214220047,55.15354061126709,bigbrain_0_3020_2085.nii,115976
save_incremented,55.15373969078064,145.8878321647644,bigbrain_0_3020_2085.nii,115976
load_img,63.73064136505127,63.73614239692688,bigbrain_0_1208_4865.nii,116002
increment_data,63.73696756362915,64.16023135185242,bigbrain_0_1208_4865.nii,116002
save_incremented,64.16041684150696,160.48012399673462,bigbrain_0_1208_4865.nii,116002
load_img,64.67355012893677,64.67685604095459,bigbrain_0_0_2780.nii,116013
increment_data,64.67745900154114,65.11102437973022,bigbrain_0_0_2780.nii,116013
save_incremented,65.11119771003723,158.7788953781128,bigbrain_0_0_2780.nii,116013
load_img,66.16404056549072,66.36312890052795,bigbrain_0_1208_2085.nii,115995
increment_data,66.36384773254395,79.60447120666504,bigbrain_0_1208_2085.nii,115995
save_incremented,79.60464859008789,80.09977078437805,bigbrain_0_1208_2085.nii,115995
load_img,68.00830316543579,68.22360301017761,bigbrain_0_1208_6255.nii,115948
increment_data,68.22412037849426,84.6399896144867,bigbrain_0_1208_6255.nii,115948
save_incremented,84.64019060134888,85.32745695114136,bigbrain_0_1208_6255.nii,115948
load_img,68.41397905349731,68.4207353591919,bigbrain_0_0_6255.nii,116007
increment_data,68.42116379737854,69.02598309516907,bigbrain_0_0_6255.nii,116007
save_incremented,69.02616357803345,172.32112669944763,bigbrain_0_0_6255.nii,116007
load_img,68.3340802192688,68.5013153553009,bigbrain_0_1812_2780.nii,115945
increment_data,68.5018413066864,85.1320378780365,bigbrain_0_1812_2780.nii,115945
save_incremented,85.13223624229431,85.88441634178162,bigbrain_0_1812_2780.nii,115945
load_img,68.72054886817932,68.72360587120056,bigbrain_0_3624_4865.nii,115951
increment_data,68.7241599559784,69.14282512664795,bigbrain_0_3624_4865.nii,115951
save_incremented,69.14298343658447,168.41564559936523,bigbrain_0_3624_4865.nii,115951
load_img,68.99333262443542,69.07204103469849,bigbrain_0_0_2085.nii,115991
increment_data,69.07267832756042,85.52235913276672,bigbrain_0_0_2085.nii,115991
save_incremented,85.52263855934143,86.15784120559692,bigbrain_0_0_2085.nii,115991
load_img,69.19672727584839,69.42532968521118,bigbrain_0_1812_6255.nii,115984
increment_data,69.4258599281311,85.79279947280884,bigbrain_0_1812_6255.nii,115984
save_incremented,85.79304885864258,86.34471678733826,bigbrain_0_1812_6255.nii,115984
load_img,69.84786009788513,69.85117173194885,bigbrain_0_4228_2780.nii,115972
increment_data,69.85178017616272,70.29938983917236,bigbrain_0_4228_2780.nii,115972
save_incremented,70.29954028129578,168.55687642097473,bigbrain_0_4228_2780.nii,115972
load_img,69.84803771972656,69.85164952278137,bigbrain_0_1812_4865.nii,115936
increment_data,69.85226035118103,70.2989890575409,bigbrain_0_1812_4865.nii,115936
save_incremented,70.29917693138123,157.45595049858093,bigbrain_0_1812_4865.nii,115936
load_img,69.79409337043762,69.98051619529724,bigbrain_0_2416_0.nii,115933
increment_data,69.98104739189148,86.29439520835876,bigbrain_0_2416_0.nii,115933
save_incremented,86.29458856582642,86.83742594718933,bigbrain_0_2416_0.nii,115933
load_img,70.11798048019409,70.38984608650208,bigbrain_0_4228_3475.nii,115930
increment_data,70.39047932624817,86.58110046386719,bigbrain_0_4228_3475.nii,115930
save_incremented,86.5812635421753,87.1432785987854,bigbrain_0_4228_3475.nii,115930
load_img,70.92506575584412,70.92770457267761,bigbrain_0_4228_1390.nii,115924
increment_data,70.92826652526855,71.3664026260376,bigbrain_0_4228_1390.nii,115924
save_incremented,71.36657357215881,158.77845859527588,bigbrain_0_4228_1390.nii,115924
load_img,73.40504765510559,73.40841841697693,bigbrain_0_1812_4170.nii,115980
increment_data,73.4090633392334,73.83942341804504,bigbrain_0_1812_4170.nii,115980
save_incremented,73.83960342407227,170.09555387496948,bigbrain_0_1812_4170.nii,115980
load_img,74.66847395896912,74.67191886901855,bigbrain_0_1812_3475.nii,115988
increment_data,74.67257761955261,75.1349766254425,bigbrain_0_1812_3475.nii,115988
save_incremented,75.13515377044678,167.30465626716614,bigbrain_0_1812_3475.nii,115988
load_img,76.47144317626953,76.4746961593628,bigbrain_0_2416_695.nii,115964
increment_data,76.47519087791443,76.95396161079407,bigbrain_0_2416_695.nii,115964
save_incremented,76.95414113998413,168.6492576599121,bigbrain_0_2416_695.nii,115964
load_img,77.1169183254242,77.12087607383728,bigbrain_0_1208_695.nii,116019
increment_data,77.12139010429382,77.69688582420349,bigbrain_0_1208_695.nii,116019
save_incremented,77.69708299636841,168.65162467956543,bigbrain_0_1208_695.nii,116019
load_img,78.67371153831482,78.67650818824768,bigbrain_0_1208_4170.nii,115942
increment_data,78.67711758613586,79.166983127594,bigbrain_0_1208_4170.nii,115942
save_incremented,79.16716170310974,169.53969287872314,bigbrain_0_1208_4170.nii,115942
load_img,80.1023302078247,80.10363292694092,bigbrain_0_2416_2085.nii,115995
increment_data,80.10391330718994,80.51892280578613,bigbrain_0_2416_2085.nii,115995
save_incremented,80.51924443244934,81.1577308177948,bigbrain_0_2416_2085.nii,115995
load_img,80.37196445465088,80.37533068656921,bigbrain_0_4228_0.nii,115939
increment_data,80.37593078613281,80.94154405593872,bigbrain_0_4228_0.nii,115939
save_incremented,80.94173979759216,170.23247361183167,bigbrain_0_4228_0.nii,115939
load_img,81.16028690338135,81.16142392158508,bigbrain_0_3624_3475.nii,115995
increment_data,81.16172575950623,81.62792205810547,bigbrain_0_3624_3475.nii,115995
save_incremented,81.628084897995,82.30768370628357,bigbrain_0_3624_3475.nii,115995
load_img,82.15049648284912,82.15422558784485,bigbrain_0_0_0.nii,115954
increment_data,82.15481233596802,82.64291381835938,bigbrain_0_0_0.nii,115954
save_incremented,82.64310574531555,175.38500833511353,bigbrain_0_0_0.nii,115954
load_img,82.31054949760437,82.31181907653809,bigbrain_0_0_4865.nii,115995
increment_data,82.31209921836853,82.8022997379303,bigbrain_0_0_4865.nii,115995
save_incremented,82.80245661735535,83.46517896652222,bigbrain_0_0_4865.nii,115995
load_img,83.40593099594116,83.4095528125763,bigbrain_0_1208_2780.nii,115958
increment_data,83.41011381149292,83.84594368934631,bigbrain_0_1208_2780.nii,115958
save_incremented,83.84609150886536,176.27972888946533,bigbrain_0_1208_2780.nii,115958
load_img,83.46749949455261,83.46846604347229,bigbrain_0_3020_1390.nii,115995
increment_data,83.46870470046997,83.89000630378723,bigbrain_0_3020_1390.nii,115995
save_incremented,83.89017701148987,84.49417495727539,bigbrain_0_3020_1390.nii,115995
load_img,84.49657464027405,84.49753212928772,bigbrain_0_2416_5560.nii,115995
increment_data,84.49775767326355,84.97373557090759,bigbrain_0_2416_5560.nii,115995
save_incremented,84.9738941192627,85.57814836502075,bigbrain_0_2416_5560.nii,115995
load_img,84.68595957756042,84.68875885009766,bigbrain_0_3020_6255.nii,115968
increment_data,84.68918824195862,85.19906830787659,bigbrain_0_3020_6255.nii,115968
save_incremented,85.19921565055847,175.2440893650055,bigbrain_0_3020_6255.nii,115968
load_img,85.33022284507751,85.47331976890564,bigbrain_0_4228_5560.nii,115948
increment_data,85.47373127937317,100.50327825546265,bigbrain_0_4228_5560.nii,115948
save_incremented,100.50372624397278,101.35440254211426,bigbrain_0_4228_5560.nii,115948
load_img,85.58072829246521,85.58188939094543,bigbrain_0_4228_4865.nii,115995
increment_data,85.58215975761414,86.11489486694336,bigbrain_0_4228_4865.nii,115995
save_incremented,86.11504435539246,175.8463430404663,bigbrain_0_4228_4865.nii,115995
load_img,85.88881993293762,85.96201467514038,bigbrain_0_3020_695.nii,115945
increment_data,85.96242547035217,101.02183818817139,bigbrain_0_3020_695.nii,115945
save_incremented,101.02202224731445,101.55612444877625,bigbrain_0_3020_695.nii,115945
load_img,86.16062188148499,86.23857593536377,bigbrain_0_2416_6255.nii,115991
increment_data,86.2392349243164,101.43149042129517,bigbrain_0_2416_6255.nii,115991
save_incremented,101.43168830871582,101.95136618614197,bigbrain_0_2416_6255.nii,115991
load_img,86.34750318527222,86.51638507843018,bigbrain_0_0_3475.nii,115984
increment_data,86.51680564880371,101.74294233322144,bigbrain_0_0_3475.nii,115984
save_incremented,101.74313735961914,102.26074981689453,bigbrain_0_0_3475.nii,115984
load_img,86.84009051322937,87.02106523513794,bigbrain_0_1208_5560.nii,115933
increment_data,87.02146291732788,102.24839758872986,bigbrain_0_1208_5560.nii,115933
save_incremented,102.24862265586853,102.75291752815247,bigbrain_0_1208_5560.nii,115933
load_img,87.14606094360352,87.35415172576904,bigbrain_0_1208_0.nii,115930
increment_data,87.3548195362091,102.59226512908936,bigbrain_0_1208_0.nii,115930
save_incremented,102.59244060516357,103.07364273071289,bigbrain_0_1208_0.nii,115930
load_img,101.35696339607239,101.47998881340027,bigbrain_0_2416_1390.nii,115948
increment_data,101.48065757751465,116.36386847496033,bigbrain_0_2416_1390.nii,115948
save_incremented,116.36415243148804,117.11489486694336,bigbrain_0_2416_1390.nii,115948
load_img,101.55859279632568,101.6062548160553,bigbrain_0_1208_3475.nii,115945
increment_data,101.60688090324402,116.36363673210144,bigbrain_0_1208_3475.nii,115945
save_incremented,116.36403250694275,116.93240904808044,bigbrain_0_1208_3475.nii,115945
load_img,101.95382976531982,102.08723211288452,bigbrain_0_2416_4170.nii,115991
increment_data,102.08759927749634,116.8578155040741,bigbrain_0_2416_4170.nii,115991
save_incremented,116.85801553726196,117.41766500473022,bigbrain_0_2416_4170.nii,115991
load_img,102.26316976547241,102.3555817604065,bigbrain_0_3624_2085.nii,115984
increment_data,102.35604405403137,117.06070446968079,bigbrain_0_3624_2085.nii,115984
save_incremented,117.06087970733643,117.67694664001465,bigbrain_0_3624_2085.nii,115984
load_img,102.75559115409851,102.88448691368103,bigbrain_0_1812_695.nii,115933
increment_data,102.88498592376709,117.51458692550659,bigbrain_0_1812_695.nii,115933
save_incremented,117.51476621627808,118.08619713783264,bigbrain_0_1812_695.nii,115933
load_img,103.07596492767334,103.27471375465393,bigbrain_0_3624_0.nii,115930
increment_data,103.27509427070618,117.93264865875244,bigbrain_0_3624_0.nii,115930
save_incremented,117.93279147148132,118.42095756530762,bigbrain_0_3624_0.nii,115930
load_img,116.93508815765381,117.0428581237793,bigbrain_0_1812_0.nii,115945
increment_data,117.04365658760071,131.85801482200623,bigbrain_0_1812_0.nii,115945
save_incremented,131.8582215309143,132.37740635871887,bigbrain_0_1812_0.nii,115945
load_img,117.11844277381897,117.18242311477661,bigbrain_0_0_4170.nii,115948
increment_data,117.1833164691925,132.0557460784912,bigbrain_0_0_4170.nii,115948
save_incremented,132.05606532096863,132.7393012046814,bigbrain_0_0_4170.nii,115948
load_img,117.42040395736694,117.55049920082092,bigbrain_0_0_5560.nii,115991
increment_data,117.55112338066101,132.57421731948853,bigbrain_0_0_5560.nii,115991
save_incremented,132.57453298568726,133.17425298690796,bigbrain_0_0_5560.nii,115991
load_img,117.679678440094,117.85953903198242,bigbrain_0_1812_5560.nii,115984
increment_data,117.85990524291992,132.57540941238403,bigbrain_0_1812_5560.nii,115984
save_incremented,132.5755259990692,133.1795632839203,bigbrain_0_1812_5560.nii,115984
load_img,118.08912706375122,118.23620796203613,bigbrain_0_1208_1390.nii,115933
increment_data,118.23679423332214,133.00555396080017,bigbrain_0_1208_1390.nii,115933
save_incremented,133.00571370124817,133.50674510002136,bigbrain_0_1208_1390.nii,115933
load_img,118.42337608337402,118.64023995399475,bigbrain_0_3020_5560.nii,115930
increment_data,118.64090180397034,133.3396623134613,bigbrain_0_3020_5560.nii,115930
save_incremented,133.33982682228088,133.82142567634583,bigbrain_0_3020_5560.nii,115930
load_img,132.37974095344543,132.5453245639801,bigbrain_0_3020_0.nii,115945
increment_data,132.54581236839294,146.90143513679504,bigbrain_0_3020_0.nii,115945
save_incremented,146.90159440040588,147.5159993171692,bigbrain_0_3020_0.nii,115945
load_img,132.74188351631165,132.81193614006042,bigbrain_0_2416_3475.nii,115948
increment_data,132.8125491142273,147.25835990905762,bigbrain_0_2416_3475.nii,115948
save_incremented,147.25851726531982,147.90171074867249,bigbrain_0_2416_3475.nii,115948
load_img,133.18193316459656,133.29088687896729,bigbrain_0_3624_4170.nii,115984
increment_data,133.2913715839386,147.89295411109924,bigbrain_0_3624_4170.nii,115984
save_incremented,147.89319968223572,148.38264536857605,bigbrain_0_3624_4170.nii,115984
load_img,133.17755675315857,133.29135632514954,bigbrain_0_3624_2780.nii,115991
increment_data,133.2918963432312,148.2187623977661,bigbrain_0_3624_2780.nii,115991
