driver_program,0,10545.577550172806,/home/users/vhayots/spark-1570495571-isilonAD_1it_96cpus_0delay_npc-1,allfiles
increment_data,5984.963562250137,5988.0669231414795,bigbrain_6930_4228_2085.nii,85621
save_incremented,6044.678572177887,6368.409222841263,bigbrain_6930_4228_2085.nii,85621
load_img,8989.685616016388,8990.431620836258,bigbrain_6160_604_3475.nii,85615
increment_data,9072.110921144485,9077.094113349915,bigbrain_6160_604_3475.nii,85615
save_incremented,9189.038819551468,9646.528400659561,bigbrain_6160_604_3475.nii,85615
load_img,547.0884387493134,548.9759039878845,bigbrain_3850_0_1390.nii,85537
increment_data,560.2949788570404,565.2949159145355,bigbrain_3850_0_1390.nii,85537
save_incremented,718.5212218761444,1247.1601948738098,bigbrain_3850_0_1390.nii,85537
load_img,547.0751080513,548.9816417694092,bigbrain_6160_1812_695.nii,85582
increment_data,571.8452398777008,575.2543530464172,bigbrain_6160_1812_695.nii,85582
save_incremented,718.8954474925995,1245.1278324127197,bigbrain_6160_1812_695.nii,85582
load_img,7728.138442516327,7728.527220487595,bigbrain_5390_1812_2085.nii,85642
increment_data,8093.361677408218,8096.590123176575,bigbrain_5390_1812_2085.nii,85642
save_incremented,8106.575287818909,8196.072702407837,bigbrain_5390_1812_2085.nii,85642
load_img,8081.549462080002,8082.028699398041,bigbrain_3080_604_695.nii,85531
increment_data,8094.358209133148,8099.2914044857025,bigbrain_3080_604_695.nii,85531
save_incremented,8137.134178638458,8355.485587120056,bigbrain_3080_604_695.nii,85531
load_img,8801.407182693481,8802.116877555847,bigbrain_770_604_4170.nii,85612
increment_data,9071.277316570282,9076.720294475555,bigbrain_770_604_4170.nii,85612
save_incremented,9189.02601647377,9646.506797075272,bigbrain_770_604_4170.nii,85612
load_img,1774.891286611557,1776.176352739334,bigbrain_2310_0_4170.nii,85492
increment_data,1898.6415660381317,1911.8662827014923,bigbrain_2310_0_4170.nii,85492
save_incremented,1932.9679305553436,2053.3395867347717,bigbrain_2310_0_4170.nii,85492
load_img,9977.01423048973,9977.503497600555,bigbrain_3080_0_695.nii,85651
increment_data,10055.804020166397,10061.753275632858,bigbrain_3080_0_695.nii,85651
save_incremented,10098.85336136818,10418.825237512589,bigbrain_3080_0_695.nii,85651
load_img,10008.746281385422,10009.487515211105,bigbrain_3850_4228_1390.nii,85435
increment_data,10055.556091070175,10061.407436132431,bigbrain_3850_4228_1390.nii,85435
save_incremented,10092.520503759384,10249.050616502762,bigbrain_3850_4228_1390.nii,85435
load_img,8016.1508502960205,8016.795518875122,bigbrain_4620_2416_2780.nii,85663
increment_data,8094.341868638992,8099.389377355576,bigbrain_4620_2416_2780.nii,85663
save_incremented,8140.043928861618,8403.032135248184,bigbrain_4620_2416_2780.nii,85663
load_img,5908.663716316223,5909.817220687866,bigbrain_770_1812_2085.nii,85660
increment_data,5985.204726457596,5989.3258402347565,bigbrain_770_1812_2085.nii,85660
save_incremented,6016.516927957535,6173.595142841339,bigbrain_770_1812_2085.nii,85660
load_img,1774.960047006607,1776.3294191360474,bigbrain_1540_604_1390.nii,85615
increment_data,1932.4868068695068,1935.1071963310242,bigbrain_1540_604_1390.nii,85615
save_incremented,2032.7002046108246,2426.156568288803,bigbrain_1540_604_1390.nii,85615
load_img,6938.721155405045,6941.679083347321,bigbrain_6930_2416_6255.nii,85576
increment_data,7054.891163349152,7058.636815547943,bigbrain_6930_2416_6255.nii,85576
save_incremented,7143.788949966431,7417.478714942932,bigbrain_6930_2416_6255.nii,85576
load_img,7998.812904596329,7999.399398565292,bigbrain_4620_1208_0.nii,85417
increment_data,8094.304495334625,8098.987471580505,bigbrain_4620_1208_0.nii,85417
save_incremented,8142.41631603241,8476.176938056946,bigbrain_4620_1208_0.nii,85417
load_img,9193.077753782272,9194.145181417465,bigbrain_0_0_4865.nii,85660
increment_data,9274.003350019455,9320.125062465668,bigbrain_0_0_4865.nii,85660
save_incremented,9590.011551618576,9768.06520318985,bigbrain_0_0_4865.nii,85660
load_img,5907.166110992432,5908.485344171524,bigbrain_0_0_3475.nii,85585
increment_data,5984.950013160706,5988.641186714172,bigbrain_0_0_3475.nii,85585
save_incremented,5996.473326683044,6105.146047592163,bigbrain_0_0_3475.nii,85585
load_img,2826.267296075821,2826.6659100055695,bigbrain_0_0_695.nii,85666
increment_data,3020.696675300598,3022.6921997070312,bigbrain_0_0_695.nii,85666
save_incremented,3068.9695892333984,3239.9337828159332,bigbrain_0_0_695.nii,85666
load_img,7732.235803842545,7732.7868757247925,bigbrain_1540_2416_4865.nii,85494
increment_data,8093.375562429428,8096.516826629639,bigbrain_1540_2416_4865.nii,85494
save_incremented,8132.605588197708,8265.23874616623,bigbrain_1540_2416_4865.nii,85494
load_img,2055.774655818939,2056.3306295871735,bigbrain_6930_2416_1390.nii,85552
increment_data,2334.1730678081512,2379.3596572875977,bigbrain_6930_2416_1390.nii,85552
save_incremented,2442.964192867279,2506.7040808200836,bigbrain_6930_2416_1390.nii,85552
load_img,8899.217147827148,8899.809764623642,bigbrain_3850_4832_2085.nii,85423
increment_data,9071.889480352402,9076.308027982712,bigbrain_3850_4832_2085.nii,85423
save_incremented,9189.005006074905,9556.510530948639,bigbrain_3850_4832_2085.nii,85423
load_img,3023.673585653305,3024.478678703308,bigbrain_0_1208_1390.nii,85546
increment_data,3112.293000936508,3124.7855203151703,bigbrain_0_1208_1390.nii,85546
save_incremented,3273.3325638771057,3421.3308300971985,bigbrain_0_1208_1390.nii,85546
load_img,4561.901455163956,4562.291418552399,bigbrain_2310_1208_6255.nii,85654
increment_data,4950.585697174072,4953.49548125267,bigbrain_2310_1208_6255.nii,85654
save_incremented,4953.963572025299,5020.126323223114,bigbrain_2310_1208_6255.nii,85654
load_img,5252.590473890305,5252.969178199768,bigbrain_2310_5436_1390.nii,85657
increment_data,5546.811030626297,5570.500267505646,bigbrain_2310_5436_1390.nii,85657
save_incremented,5904.595236539841,5957.694418668747,bigbrain_2310_5436_1390.nii,85657
load_img,4006.3955726623535,4006.781097650528,bigbrain_770_4832_4170.nii,85588
increment_data,4125.291505098343,4128.107507944107,bigbrain_770_4832_4170.nii,85588
save_incremented,4142.533064126968,4454.67502951622,bigbrain_770_4832_4170.nii,85588
load_img,547.144683599472,548.8221435546875,bigbrain_6930_4832_5560.nii,85558
increment_data,553.7621121406555,554.5015249252319,bigbrain_6930_4832_5560.nii,85558
save_incremented,703.9970088005066,726.8627662658691,bigbrain_6930_4832_5560.nii,85558
load_img,9076.448738574982,9077.566355228424,bigbrain_4620_4228_4170.nii,85633
increment_data,9189.223589420319,9190.475658416748,bigbrain_4620_4228_4170.nii,85633
save_incremented,9221.62440109253,9646.503328323364,bigbrain_4620_4228_4170.nii,85633
load_img,6937.686823606491,6939.732271671295,bigbrain_3850_1208_695.nii,85420
increment_data,7033.7497227191925,7037.060566663742,bigbrain_3850_1208_695.nii,85420
save_incremented,7054.395206451416,7180.662240982056,bigbrain_3850_1208_695.nii,85420
load_img,3023.5176277160645,3024.2391953468323,bigbrain_3080_1208_2085.nii,85453
increment_data,3077.828793287277,3084.0385529994965,bigbrain_3080_1208_2085.nii,85453
save_incremented,3271.413170337677,3396.5644874572754,bigbrain_3080_1208_2085.nii,85453
load_img,546.9991142749786,548.9804036617279,bigbrain_3080_5436_4170.nii,85414
increment_data,566.6762962341309,572.5535788536072,bigbrain_3080_5436_4170.nii,85414
save_incremented,718.717342376709,1245.980431318283,bigbrain_3080_5436_4170.nii,85414
load_img,9781.160712003708,9781.644082784653,bigbrain_770_4832_3475.nii,85465
increment_data,10054.778196573257,10058.779853105545,bigbrain_770_4832_3475.nii,85465
save_incremented,10090.056086301804,10228.641597032547,bigbrain_770_4832_3475.nii,85465
load_img,2976.012580394745,2976.405473470688,bigbrain_6930_1812_4865.nii,85540
increment_data,3020.967935562134,3022.447751045227,bigbrain_6930_1812_4865.nii,85540
save_incremented,3067.137724876404,3179.260509252548,bigbrain_6930_1812_4865.nii,85540
load_img,5908.6632471084595,5909.932440280914,bigbrain_3080_1812_695.nii,85645
increment_data,5985.200001716614,5989.336864471436,bigbrain_3080_1812_695.nii,85645
save_incremented,6043.89656162262,6319.229079008102,bigbrain_3080_1812_695.nii,85645
load_img,8921.00339269638,8921.516715049744,bigbrain_5390_3624_0.nii,85558
increment_data,9072.278264522552,9076.987590551376,bigbrain_5390_3624_0.nii,85558
save_incremented,9189.030855178833,9646.51232790947,bigbrain_5390_3624_0.nii,85558
load_img,8911.00117778778,8911.576720237732,bigbrain_4620_604_1390.nii,85666
increment_data,9070.996871471405,9071.997948408127,bigbrain_4620_604_1390.nii,85666
save_incremented,9099.130680561066,9571.191845417023,bigbrain_4620_604_1390.nii,85666
load_img,1774.8292186260223,1776.2451374530792,bigbrain_5390_3624_2085.nii,85438
increment_data,1932.4466338157654,1934.4264612197876,bigbrain_5390_3624_2085.nii,85438
save_incremented,1952.0878956317902,2411.4497826099396,bigbrain_5390_3624_2085.nii,85438
load_img,8879.881200790405,8880.697051048279,bigbrain_0_4832_5560.nii,85528
increment_data,9071.703976631165,9077.051207780838,bigbrain_0_4832_5560.nii,85528
save_incremented,9189.034871816635,9646.521508455276,bigbrain_0_4832_5560.nii,85528
load_img,6939.362911701202,6940.076591253281,bigbrain_6160_1208_5560.nii,85561
increment_data,7034.298511505127,7038.406977176666,bigbrain_6160_1208_5560.nii,85561
save_incremented,7054.321142911911,7177.6440398693085,bigbrain_6160_1208_5560.nii,85561
load_img,10059.958107471466,10061.91287279129,bigbrain_6930_604_6255.nii,85411
increment_data,10110.06698179245,10111.594897508621,bigbrain_6930_604_6255.nii,85411
save_incremented,10173.241927146912,10492.8492603302,bigbrain_6930_604_6255.nii,85411
load_img,3001.799827337265,3002.194132566452,bigbrain_770_0_3475.nii,85552
increment_data,3021.0142900943756,3022.6315908432007,bigbrain_770_0_3475.nii,85552
save_incremented,3068.02872133255,3206.845094680786,bigbrain_770_0_3475.nii,85552
load_img,8607.457924127579,8607.846274137497,bigbrain_2310_604_4170.nii,85573
increment_data,9012.978872537613,9016.024069786072,bigbrain_2310_604_4170.nii,85573
save_incremented,9070.592061758041,9189.009237289429,bigbrain_2310_604_4170.nii,85573
load_img,7025.658467054367,7026.379513502121,bigbrain_0_4228_1390.nii,85411
increment_data,7055.1725108623505,7060.4840631484985,bigbrain_0_4228_1390.nii,85411
save_incremented,7176.010137081146,7502.235783815384,bigbrain_0_4228_1390.nii,85411
load_img,4911.799420595169,4912.449045658112,bigbrain_6160_3020_4170.nii,85624
increment_data,4951.0933673381805,4956.021419763565,bigbrain_6160_3020_4170.nii,85624
save_incremented,4958.773149251938,5046.790236711502,bigbrain_6160_3020_4170.nii,85624
load_img,9647.617187261581,9648.55833363533,bigbrain_2310_4228_4865.nii,85654
increment_data,10055.476439714432,10059.706404685974,bigbrain_2310_4228_4865.nii,85654
save_incremented,10096.995051145554,10391.112028121948,bigbrain_2310_4228_4865.nii,85654
load_img,3872.908840417862,3873.986177444458,bigbrain_770_4832_2780.nii,85564
increment_data,3952.3262465000153,3955.420760154724,bigbrain_770_4832_2780.nii,85564
save_incremented,4085.840017557144,4433.830899715424,bigbrain_770_4832_2780.nii,85564
load_img,10044.946373462677,10045.74317407608,bigbrain_3080_3624_5560.nii,85471
increment_data,10055.706166267395,10061.229957818985,bigbrain_3080_3624_5560.nii,85471
save_incremented,10091.932487726212,10242.654312372208,bigbrain_3080_3624_5560.nii,85471
load_img,4960.463193655014,4962.044328451157,bigbrain_770_5436_2780.nii,85564
increment_data,5025.871599912643,5027.373690366745,bigbrain_770_5436_2780.nii,85564
save_incremented,5184.542631864548,5219.24104642868,bigbrain_770_5436_2780.nii,85564
load_img,5903.129070997238,5903.6745574474335,bigbrain_770_2416_2085.nii,85420
increment_data,5984.58634185791,5986.968700885773,bigbrain_770_2416_2085.nii,85420
save_incremented,6039.167711496353,6263.994074821472,bigbrain_770_2416_2085.nii,85420
load_img,4863.744562149048,4864.302900791168,bigbrain_2310_5436_5560.nii,85537
increment_data,4950.770507574081,4954.0513660907745,bigbrain_2310_5436_5560.nii,85537
save_incremented,4954.426936626434,5020.738666057587,bigbrain_2310_5436_5560.nii,85537
load_img,2555.018243789673,2555.5194346904755,bigbrain_2310_1812_2780.nii,85519
increment_data,2564.220427751541,2565.178077697754,bigbrain_2310_1812_2780.nii,85519
save_incremented,2614.651838541031,2949.2037239074707,bigbrain_2310_1812_2780.nii,85519
load_img,546.9109644889832,548.918434381485,bigbrain_5390_3020_4170.nii,85447
increment_data,556.0172159671783,557.1105308532715,bigbrain_5390_3020_4170.nii,85447
save_incremented,718.2449109554291,1247.724208831787,bigbrain_5390_3020_4170.nii,85447
load_img,3876.262284517288,3876.6485941410065,bigbrain_5390_1208_2780.nii,85420
increment_data,3952.4368908405304,3955.038717985153,bigbrain_5390_1208_2780.nii,85420
save_incremented,4084.6068193912506,4331.533222198486,bigbrain_5390_1208_2780.nii,85420
load_img,547.440263748169,549.2399299144745,bigbrain_6160_4832_3475.nii,85474
increment_data,700.8319172859192,701.7854521274567,bigbrain_6160_4832_3475.nii,85474
save_incremented,723.0667757987976,1244.4449167251587,bigbrain_6160_4832_3475.nii,85474
load_img,546.3180773258209,548.324031829834,bigbrain_4620_5436_4170.nii,85624
increment_data,548.361555814743,549.6681461334229,bigbrain_4620_5436_4170.nii,85624
save_incremented,552.6268713474274,623.5427877902985,bigbrain_4620_5436_4170.nii,85624
load_img,7058.591851472855,7060.262898921967,bigbrain_4620_4832_5560.nii,85462
increment_data,7170.923637866974,7173.35949921608,bigbrain_4620_4832_5560.nii,85462
save_incremented,7195.144895792007,7571.522495985031,bigbrain_4620_4832_5560.nii,85462
load_img,2980.544734477997,2980.9329705238342,bigbrain_2310_1812_4865.nii,85633
increment_data,3021.0013616085052,3022.6829249858856,bigbrain_2310_1812_4865.nii,85633
save_incremented,3068.728903532028,3226.3885056972504,bigbrain_2310_1812_4865.nii,85633
load_img,546.4464204311371,548.4924306869507,bigbrain_5390_4228_4865.nii,85468
increment_data,548.5602869987488,549.7992639541626,bigbrain_5390_4228_4865.nii,85468
save_incremented,554.1065521240234,685.9384117126465,bigbrain_5390_4228_4865.nii,85468
load_img,7026.9722311496735,7027.793524980545,bigbrain_6160_4228_4170.nii,85585
increment_data,7055.167020082474,7060.562961101532,bigbrain_6160_4228_4170.nii,85585
save_incremented,7176.706426620483,7538.157588720322,bigbrain_6160_4228_4170.nii,85585
load_img,5833.085253477097,5833.741629123688,bigbrain_0_4832_4170.nii,85579
increment_data,5952.072608470917,5960.352250337601,bigbrain_0_4832_4170.nii,85579
save_incremented,5984.13263964653,6075.552452802658,bigbrain_0_4832_4170.nii,85579
load_img,10031.187549114227,10031.977894067764,bigbrain_5390_0_4865.nii,85417
increment_data,10055.746720314026,10061.621890068054,bigbrain_5390_0_4865.nii,85417
save_incremented,10094.285866498947,10319.628942012787,bigbrain_5390_0_4865.nii,85417
load_img,3432.980278491974,3433.370098590851,bigbrain_5390_5436_3475.nii,85388
increment_data,3870.099506855011,3871.2997682094574,bigbrain_5390_5436_3475.nii,85388
save_incremented,3945.207163333893,4087.2884583473206,bigbrain_5390_5436_3475.nii,85388
load_img,3428.2395119667053,3428.628652572632,bigbrain_3080_1812_2780.nii,85441
increment_data,3870.103466272354,3871.2817208766937,bigbrain_3080_1812_2780.nii,85441
save_incremented,3877.259200811386,4087.682601213455,bigbrain_3080_1812_2780.nii,85441
load_img,546.1654667854309,547.8497421741486,bigbrain_770_0_1390.nii,85388
increment_data,547.9007468223572,549.620564699173,bigbrain_770_0_1390.nii,85388
save_incremented,552.323802947998,617.2235445976257,bigbrain_770_0_1390.nii,85388
load_img,4959.543930053711,4962.525319099426,bigbrain_3850_4832_4865.nii,85543
increment_data,5182.10918712616,5184.937607765198,bigbrain_3850_4832_4865.nii,85543
save_incremented,5229.645699977875,5470.874168634415,bigbrain_3850_4832_4865.nii,85543
load_img,5898.994281053543,5899.66370177269,bigbrain_1540_604_0.nii,85669
increment_data,5984.866424322128,5989.346777677536,bigbrain_1540_604_0.nii,85669
save_incremented,6044.031048774719,6338.438754796982,bigbrain_1540_604_0.nii,85669
load_img,1775.2603538036346,1776.3654806613922,bigbrain_1540_1812_5560.nii,85444
increment_data,1932.5188510417938,1935.0774147510529,bigbrain_1540_1812_5560.nii,85444
save_incremented,2021.0552389621735,2440.0934734344482,bigbrain_1540_1812_5560.nii,85444
load_img,4851.445372343063,4851.824445724487,bigbrain_3850_604_4170.nii,85663
increment_data,4950.609769105911,4951.833049058914,bigbrain_3850_604_4170.nii,85663
save_incremented,4951.841821193695,5015.375343322754,bigbrain_3850_604_4170.nii,85663
load_img,3023.5699179172516,3024.13986492157,bigbrain_1540_4228_3475.nii,85465
increment_data,3071.158612012863,3072.3359870910645,bigbrain_1540_4228_3475.nii,85465
save_incremented,3270.035416126251,3298.8478043079376,bigbrain_1540_4228_3475.nii,85465
load_img,5906.852179050446,5909.381453990936,bigbrain_3080_5436_1390.nii,85417
increment_data,5984.94681930542,5989.372822523117,bigbrain_3080_5436_1390.nii,85417
save_incremented,6048.555182933807,6471.089159965515,bigbrain_3080_5436_1390.nii,85417
load_img,1774.95858669281,1776.2464807033539,bigbrain_6930_3624_2780.nii,85576
increment_data,1932.4560630321503,1934.701817035675,bigbrain_6930_3624_2780.nii,85576
save_incremented,2004.526178598404,2437.841078519821,bigbrain_6930_3624_2780.nii,85576
load_img,9003.136969804764,9003.982224941254,bigbrain_3080_604_5560.nii,85429
increment_data,9072.563633680344,9077.988127946854,bigbrain_3080_604_5560.nii,85429
save_incremented,9189.048100948334,9572.449729681015,bigbrain_3080_604_5560.nii,85429
load_img,10061.513948440552,10062.384327411652,bigbrain_770_0_695.nii,85516
increment_data,10155.500899076462,10160.59970498085,bigbrain_770_0_695.nii,85516
save_incremented,10238.103362083435,10536.449580192566,bigbrain_770_0_695.nii,85516
load_img,1775.1072130203247,1776.3684787750244,bigbrain_0_3020_4170.nii,85396
increment_data,1932.5217266082764,1934.6476690769196,bigbrain_0_3020_4170.nii,85396
