driver_program,0,10224.755947589874,/home/users/vhayots/spark-1570558038-isilonAD_1it_96cpus_0delay_npc-3,allfiles
load_img,2598.9804549217224,2599.7352755069733,bigbrain_6930_5436_4865.nii,109934
increment_data,2646.1799681186676,2648.935908317566,bigbrain_6930_5436_4865.nii,109934
save_incremented,2855.438443660736,3335.7130811214447,bigbrain_6930_5436_4865.nii,109934
load_img,2598.7867341041565,2599.4712693691254,bigbrain_4620_1208_2780.nii,109955
increment_data,2646.0980484485626,2647.921295404434,bigbrain_4620_1208_2780.nii,109955
save_incremented,2736.237443447113,2900.0544459819794,bigbrain_4620_1208_2780.nii,109955
load_img,546.7278716564178,548.6868743896484,bigbrain_6930_3624_5560.nii,109958
increment_data,548.838721036911,551.8765640258789,bigbrain_6930_3624_5560.nii,109958
save_incremented,551.8843286037445,1079.2908766269684,bigbrain_6930_3624_5560.nii,109958
load_img,1612.909649848938,1614.898964881897,bigbrain_0_0_0.nii,109754
increment_data,1614.9237616062164,1617.1529414653778,bigbrain_0_0_0.nii,109754
save_incremented,1722.046991109848,2166.6505167484283,bigbrain_0_0_0.nii,109754
load_img,6960.816013336182,6961.200847387314,bigbrain_5390_1812_4865.nii,109703
increment_data,7380.16811466217,7390.753831624985,bigbrain_5390_1812_4865.nii,109703
save_incremented,7419.568530321121,7450.797653436661,bigbrain_5390_1812_4865.nii,109703
load_img,3384.999910593033,3385.842658996582,bigbrain_2310_3020_3475.nii,109925
increment_data,3650.548824071884,3652.4707012176514,bigbrain_2310_3020_3475.nii,109925
save_incremented,3777.5998108386993,3831.855613708496,bigbrain_2310_3020_3475.nii,109925
load_img,3620.4289066791534,3621.547475337982,bigbrain_3080_4832_2780.nii,109823
increment_data,3685.2018287181854,3686.1009850502014,bigbrain_3080_4832_2780.nii,109823
save_incremented,3824.616673231125,4202.189821481705,bigbrain_3080_4832_2780.nii,109823
load_img,7997.483280181885,7998.054430484772,bigbrain_6160_604_695.nii,109787
increment_data,8335.864788293839,8337.23647904396,bigbrain_6160_604_695.nii,109787
save_incremented,8375.421051979065,8556.378175497055,bigbrain_6160_604_695.nii,109787
load_img,6717.3314690589905,6718.733685731888,bigbrain_3850_3020_4865.nii,109724
increment_data,6916.610826969147,6918.310620307922,bigbrain_3850_3020_4865.nii,109724
