driver_program,0,10424.265874147415,/home/users/vhayots/spark-1570588411-isilonAD_1it_96cpus_0delay_npc-4,allfiles
load_img,6592.851932287216,6593.704075098038,bigbrain_3080_1812_1390.nii,121864
increment_data,6618.3652629852295,6624.6717274188995,bigbrain_3080_1812_1390.nii,121864
save_incremented,6650.77037358284,6862.950229644775,bigbrain_3080_1812_1390.nii,121864
load_img,3378.553877592087,3379.2022516727448,bigbrain_3850_4832_2780.nii,121783
increment_data,3413.4518866539,3415.277153968811,bigbrain_3850_4832_2780.nii,121783
save_incremented,3602.7646152973175,3864.2409040927887,bigbrain_3850_4832_2780.nii,121783
load_img,6605.691877365112,6606.3055255413055,bigbrain_4620_1208_6255.nii,121990
increment_data,6618.4666612148285,6624.742453336716,bigbrain_4620_1208_6255.nii,121990
save_incremented,6656.233315706253,6875.204600811005,bigbrain_4620_1208_6255.nii,121990
load_img,8910.075237035751,8910.782488107681,bigbrain_2310_4832_2085.nii,121774
increment_data,8998.49131679535,9004.410761594772,bigbrain_2310_4832_2085.nii,121774
save_incremented,9088.49766945839,9369.1413128376,bigbrain_2310_4832_2085.nii,121774
load_img,4561.180427789688,4561.720453977585,bigbrain_6160_1812_2085.nii,121819
increment_data,4598.045708179474,4615.477871179581,bigbrain_6160_1812_2085.nii,121819
save_incremented,4946.638451576233,5205.918002128601,bigbrain_6160_1812_2085.nii,121819
load_img,3608.1232085227966,3608.705565214157,bigbrain_2310_4228_6255.nii,121855
increment_data,3909.90567612648,3912.160365343094,bigbrain_2310_4228_6255.nii,121855
save_incremented,4189.53493976593,4397.935260295868,bigbrain_2310_4228_6255.nii,121855
load_img,547.8923015594482,549.9208362102509,bigbrain_6930_4832_5560.nii,121786
increment_data,550.1454961299896,551.770979642868,bigbrain_6930_4832_5560.nii,121786
save_incremented,706.8723690509796,1117.3292150497437,bigbrain_6930_4832_5560.nii,121786
load_img,547.8671419620514,549.9007277488708,bigbrain_770_1812_695.nii,121801
increment_data,550.1393477916718,552.0118956565857,bigbrain_770_1812_695.nii,121801
save_incremented,708.4857888221741,1228.4176342487335,bigbrain_770_1812_695.nii,121801
load_img,3378.6401450634003,3379.304631948471,bigbrain_2310_5436_4865.nii,121924
increment_data,3413.4622168540955,3415.2885859012604,bigbrain_2310_5436_4865.nii,121924
save_incremented,3602.759331703186,3864.8291113376617,bigbrain_2310_5436_4865.nii,121924
load_img,4190.980923652649,4192.698565721512,bigbrain_770_1812_6255.nii,121858
increment_data,4329.530929803848,4330.367432594299,bigbrain_770_1812_6255.nii,121858
save_incremented,4512.287528991699,4941.594136714935,bigbrain_770_1812_6255.nii,121858
load_img,3378.3852078914642,3379.0949172973633,bigbrain_0_4228_2085.nii,121720
increment_data,3413.4256830215454,3415.1588804721832,bigbrain_0_4228_2085.nii,121720
save_incremented,3602.751879930496,3861.8167288303375,bigbrain_0_4228_2085.nii,121720
load_img,9969.800107717514,9970.552979707718,bigbrain_4620_604_3475.nii,121966
increment_data,9971.88251876831,9977.833162546158,bigbrain_4620_604_3475.nii,121966
save_incremented,10024.730036020279,10204.597186803818,bigbrain_4620_604_3475.nii,121966
load_img,7653.527672529221,7654.179239273071,bigbrain_1540_3624_4865.nii,121744
increment_data,7758.889932394028,7765.02175116539,bigbrain_1540_3624_4865.nii,121744
save_incremented,7828.095020771027,8160.927569389343,bigbrain_1540_3624_4865.nii,121744
load_img,544.5627603530884,546.723815202713,bigbrain_770_1208_695.nii,121747
increment_data,546.7883503437042,550.3606629371643,bigbrain_770_1208_695.nii,121747
save_incremented,550.3671069145203,704.447046995163,bigbrain_770_1208_695.nii,121747
load_img,9005.512260913849,9006.199974775314,bigbrain_3080_5436_2085.nii,121939
increment_data,9120.785386800766,9127.204280614853,bigbrain_3080_5436_2085.nii,121939
save_incremented,9194.363303422928,9522.986141443253,bigbrain_3080_5436_2085.nii,121939
load_img,8740.116195201874,8740.608389139175,bigbrain_6160_604_5560.nii,121771
increment_data,8997.854523181915,9002.67206454277,bigbrain_6160_604_5560.nii,121771
save_incremented,9072.005016088486,9252.599162340164,bigbrain_6160_604_5560.nii,121771
load_img,547.4433445930481,549.4864506721497,bigbrain_3850_0_4865.nii,121822
increment_data,549.5216987133026,551.8311443328857,bigbrain_3850_0_4865.nii,121822
save_incremented,707.4427618980408,1167.7933371067047,bigbrain_3850_0_4865.nii,121822
load_img,7690.520384550095,7691.517782688141,bigbrain_6160_1812_4865.nii,121930
increment_data,7787.297516822815,7789.722606658936,bigbrain_6160_1812_4865.nii,121930
save_incremented,7832.021661520004,8215.39983010292,bigbrain_6160_1812_4865.nii,121930
load_img,2077.9167499542236,2078.3077352046967,bigbrain_1540_3624_6255.nii,121975
increment_data,2273.988951444626,2275.579538345337,bigbrain_1540_3624_6255.nii,121975
save_incremented,2333.1711764335632,2724.02064037323,bigbrain_1540_3624_6255.nii,121975
load_img,8970.114226818085,8970.977314949036,bigbrain_2310_1208_2085.nii,121984
increment_data,8998.904455184937,9004.608798742294,bigbrain_2310_1208_2085.nii,121984
save_incremented,9091.961217880249,9417.757737159729,bigbrain_2310_1208_2085.nii,121984
load_img,4948.373735189438,4949.870498418808,bigbrain_3080_3624_4170.nii,121972
increment_data,5274.102102279663,5276.042959451675,bigbrain_3080_3624_4170.nii,121972
save_incremented,5405.4171187877655,5688.606574058533,bigbrain_3080_3624_4170.nii,121972
load_img,3414.4790341854095,3415.4808943271637,bigbrain_6930_1812_4865.nii,121996
increment_data,3602.9055943489075,3604.2824351787567,bigbrain_6930_1812_4865.nii,121996
save_incremented,3683.9941082000732,3919.563047647476,bigbrain_6930_1812_4865.nii,121996
load_img,8985.233893632889,8985.749327421188,bigbrain_4620_604_695.nii,121936
increment_data,8998.211941957474,9004.386156320572,bigbrain_4620_604_695.nii,121936
save_incremented,9087.312071323395,9365.302252531052,bigbrain_4620_604_695.nii,121936
load_img,7962.576539993286,7963.26796746254,bigbrain_5390_4228_695.nii,121774
increment_data,8334.449589729309,8335.552308321,bigbrain_5390_4228_695.nii,121774
save_incremented,8352.454243183136,8478.190494537354,bigbrain_5390_4228_695.nii,121774
load_img,7635.543142795563,7636.381325006485,bigbrain_3850_4228_6255.nii,121975
increment_data,7743.853447198868,7746.51881814003,bigbrain_3850_4228_6255.nii,121975
save_incremented,7827.694085597992,8135.1328456401825,bigbrain_3850_4228_6255.nii,121975
load_img,9975.495704889297,9978.539834737778,bigbrain_3850_1812_4865.nii,121729
increment_data,10038.495316267014,10040.924114227295,bigbrain_3850_1812_4865.nii,121729
save_incremented,10198.919570684433,10369.463906288147,bigbrain_3850_1812_4865.nii,121729
load_img,5273.653009653091,5274.505810022354,bigbrain_6160_4832_695.nii,121969
increment_data,5490.826071023941,5493.219103813171,bigbrain_6160_4832_695.nii,121969
save_incremented,5607.071526765823,5768.74796628952,bigbrain_6160_4832_695.nii,121969
load_img,3728.067099094391,3728.4553933143616,bigbrain_3080_1812_2085.nii,121828
increment_data,4105.734708547592,4120.291265487671,bigbrain_3080_1812_2085.nii,121828
save_incremented,4189.551776409149,4420.9821972846985,bigbrain_3080_1812_2085.nii,121828
load_img,2540.32279586792,2540.716025829315,bigbrain_3080_2416_2780.nii,121723
increment_data,2818.2813308238983,2820.289478778839,bigbrain_3080_2416_2780.nii,121723
save_incremented,2873.7470614910126,3080.534736394882,bigbrain_3080_2416_2780.nii,121723
load_img,4188.361946344376,4189.187592506409,bigbrain_3850_1812_3475.nii,121861
increment_data,4258.473618030548,4263.667181253433,bigbrain_3850_1812_3475.nii,121861
save_incremented,4330.01425743103,4506.270210504532,bigbrain_3850_1812_3475.nii,121861
load_img,545.3213262557983,547.6163651943207,bigbrain_4620_604_2085.nii,121873
increment_data,547.6891379356384,550.8679130077362,bigbrain_4620_604_2085.nii,121873
save_incremented,696.2330176830292,1063.2936322689056,bigbrain_4620_604_2085.nii,121873
load_img,6201.659791231155,6202.047714471817,bigbrain_1540_2416_5560.nii,121888
increment_data,6375.813466310501,6382.929112911224,bigbrain_1540_2416_5560.nii,121888
save_incremented,6617.3993191719055,6708.358198165894,bigbrain_1540_2416_5560.nii,121888
load_img,7640.876229286194,7641.727802276611,bigbrain_3850_1812_1390.nii,121951
increment_data,7747.287967205048,7753.123171567917,bigbrain_3850_1812_1390.nii,121951
save_incremented,7827.774218797684,8141.299598455429,bigbrain_3850_1812_1390.nii,121951
load_img,547.4130370616913,549.3767395019531,bigbrain_2310_0_3475.nii,121792
increment_data,549.4039373397827,551.6023449897766,bigbrain_2310_0_3475.nii,121792
save_incremented,706.122487783432,1083.2278282642365,bigbrain_2310_0_3475.nii,121792
load_img,9976.213847875595,9977.947328805923,bigbrain_3850_3624_3475.nii,121810
increment_data,10055.059585094452,10064.700726985931,bigbrain_3850_3624_3475.nii,121810
save_incremented,10200.603650331497,10394.014068841934,bigbrain_3850_3624_3475.nii,121810
load_img,902.0731337070465,902.4668865203857,bigbrain_6930_4228_6255.nii,121981
increment_data,1246.869624376297,1247.8579313755035,bigbrain_6930_4228_6255.nii,121981
save_incremented,1294.6226823329926,1382.1897277832031,bigbrain_6930_4228_6255.nii,121981
load_img,3378.8953909873962,3379.4981734752655,bigbrain_2310_4832_5560.nii,121873
increment_data,3413.505803823471,3415.0817580223083,bigbrain_2310_4832_5560.nii,121873
save_incremented,3602.7217853069305,3861.2304379940033,bigbrain_2310_4832_5560.nii,121873
load_img,925.265127658844,925.6537253856659,bigbrain_6160_4832_6255.nii,121951
increment_data,1261.0703148841858,1262.9382231235504,bigbrain_6160_4832_6255.nii,121951
save_incremented,1295.911990404129,1502.8538677692413,bigbrain_6160_4832_6255.nii,121951
load_img,2546.019077539444,2546.4128868579865,bigbrain_770_3020_5560.nii,121888
increment_data,2827.011554002762,2830.0286808013916,bigbrain_770_3020_5560.nii,121888
save_incremented,2875.2362546920776,3085.463719367981,bigbrain_770_3020_5560.nii,121888
load_img,5493.491393566132,5495.706604957581,bigbrain_3080_604_4170.nii,121897
increment_data,5789.022053718567,5793.748292922974,bigbrain_3080_604_4170.nii,121897
save_incremented,5870.173112630844,5969.127187728882,bigbrain_3080_604_4170.nii,121897
load_img,2549.8625938892365,2550.262681245804,bigbrain_770_1208_4865.nii,121798
increment_data,2836.9313328266144,2839.2129945755005,bigbrain_770_1208_4865.nii,121798
save_incremented,2875.2380158901215,3083.070205926895,bigbrain_770_1208_4865.nii,121798
load_img,5772.92137503624,5773.602505207062,bigbrain_6930_1812_3475.nii,121861
increment_data,5874.862575769424,5876.238064289093,bigbrain_6930_1812_3475.nii,121861
save_incremented,5952.170332193375,6049.851920604706,bigbrain_6930_1812_3475.nii,121861
load_img,3858.405307531357,3858.805113554001,bigbrain_5390_0_2780.nii,121726
increment_data,4189.472029924393,4190.933387756348,bigbrain_5390_0_2780.nii,121726
save_incremented,4328.564790487289,4521.413260936737,bigbrain_5390_0_2780.nii,121726
load_img,544.0240163803101,545.4397077560425,bigbrain_1540_2416_695.nii,121993
increment_data,545.4933838844299,548.6413559913635,bigbrain_1540_2416_695.nii,121993
save_incremented,548.6477222442627,699.1370911598206,bigbrain_1540_2416_695.nii,121993
load_img,3378.960699081421,3379.6503937244415,bigbrain_770_0_3475.nii,121879
increment_data,3420.814829349518,3443.8480970859528,bigbrain_770_0_3475.nii,121879
save_incremented,3602.805209159851,3862.727274656296,bigbrain_770_0_3475.nii,121879
load_img,8736.572840929031,8737.298310995102,bigbrain_3850_4832_2085.nii,121834
increment_data,8998.131479978561,9001.90814781189,bigbrain_3850_4832_2085.nii,121834
save_incremented,9080.72533416748,9321.518145799637,bigbrain_3850_4832_2085.nii,121834
load_img,8932.295536756516,8932.86312675476,bigbrain_3850_3624_5560.nii,121837
increment_data,8999.097908258438,9004.61654472351,bigbrain_3850_3624_5560.nii,121837
save_incremented,9092.112736463547,9424.972119569778,bigbrain_3850_3624_5560.nii,121837
load_img,9005.699204683304,9006.261302232742,bigbrain_2310_5436_2085.nii,121852
increment_data,9140.074045419693,9145.369002103806,bigbrain_2310_5436_2085.nii,121852
save_incremented,9195.819606542587,9527.413113594055,bigbrain_2310_5436_2085.nii,121852
load_img,2119.2872598171234,2119.6874079704285,bigbrain_1540_4832_4170.nii,121957
increment_data,2290.956397294998,2293.6249639987946,bigbrain_1540_4832_4170.nii,121957
save_incremented,2333.179349422455,2751.9031236171722,bigbrain_1540_4832_4170.nii,121957
load_img,7393.047391653061,7393.585854291916,bigbrain_6930_2416_695.nii,121927
increment_data,7723.987088680267,7725.823010444641,bigbrain_6930_2416_695.nii,121927
save_incremented,7821.161467790604,7919.6323981285095,bigbrain_6930_2416_695.nii,121927
load_img,4948.275659799576,4950.10204744339,bigbrain_3850_0_2780.nii,121882
increment_data,5273.610552310944,5274.78827214241,bigbrain_3850_0_2780.nii,121882
save_incremented,5304.068027973175,5440.1289439201355,bigbrain_3850_0_2780.nii,121882
load_img,547.3443222045898,549.4386734962463,bigbrain_0_4228_4865.nii,121759
increment_data,549.4679138660431,551.7814602851868,bigbrain_0_4228_4865.nii,121759
save_incremented,707.1486985683441,1131.987087726593,bigbrain_0_4228_4865.nii,121759
load_img,9976.366951704025,9978.104926109314,bigbrain_3850_3624_6255.nii,121720
increment_data,10111.152765989304,10118.426686286926,bigbrain_3850_3624_6255.nii,121720
save_incremented,10201.445774555206,10408.509024620056,bigbrain_3850_3624_6255.nii,121720
load_img,4193.069865703583,4193.665657043457,bigbrain_6160_2416_4865.nii,121876
increment_data,4465.6292116642,4478.538263320923,bigbrain_6160_2416_4865.nii,121876
save_incremented,4560.002561569214,4945.661273479462,bigbrain_6160_2416_4865.nii,121876
load_img,3607.7267982959747,3608.4849195480347,bigbrain_1540_5436_4170.nii,121798
increment_data,3866.5708351135254,3867.6374242305756,bigbrain_1540_5436_4170.nii,121798
save_incremented,4076.529088973999,4330.698836565018,bigbrain_1540_5436_4170.nii,121798
load_img,7392.22495675087,7392.91179561615,bigbrain_5390_1812_2085.nii,121783
increment_data,7723.977016448975,7726.302864789963,bigbrain_5390_1812_2085.nii,121783
save_incremented,7823.300318002701,8062.881893873215,bigbrain_5390_1812_2085.nii,121783
load_img,8696.985693693161,8697.373094558716,bigbrain_3080_5436_5560.nii,121756
increment_data,8996.771534919739,8998.510334968567,bigbrain_3080_5436_5560.nii,121756
save_incremented,8998.525427818298,9094.657842159271,bigbrain_3080_5436_5560.nii,121756
load_img,6180.185746908188,6180.579475879669,bigbrain_5390_1812_695.nii,121798
increment_data,6320.051828861237,6325.825037956238,bigbrain_5390_1812_695.nii,121798
save_incremented,6617.3740310668945,6707.429307460785,bigbrain_5390_1812_695.nii,121798
load_img,5494.358128070831,5495.494671344757,bigbrain_6160_3020_2085.nii,121759
increment_data,5742.821652889252,5760.419177532196,bigbrain_6160_3020_2085.nii,121759
save_incremented,5869.380931377411,5947.865074157715,bigbrain_6160_3020_2085.nii,121759
load_img,5788.710195302963,5789.337693929672,bigbrain_770_2416_2085.nii,121921
increment_data,5923.100882768631,5929.466622829437,bigbrain_770_2416_2085.nii,121921
save_incremented,5955.320275068283,6074.867786407471,bigbrain_770_2416_2085.nii,121921
load_img,4181.847455024719,4182.234877824783,bigbrain_5390_3020_2780.nii,121945
increment_data,4189.899794340134,4191.793367862701,bigbrain_5390_3020_2780.nii,121945
save_incremented,4329.376864433289,4496.915900230408,bigbrain_5390_3020_2780.nii,121945
load_img,5493.482511520386,5495.70326590538,bigbrain_6160_0_5560.nii,121864
increment_data,5788.7126433849335,5790.358591079712,bigbrain_6160_0_5560.nii,121864
save_incremented,5870.086555719376,5967.808450937271,bigbrain_6160_0_5560.nii,121864
load_img,2462.3118855953217,2462.704601049423,bigbrain_3850_5436_5560.nii,121999
increment_data,2796.514962911606,2799.366443634033,bigbrain_3850_5436_5560.nii,121999
save_incremented,2816.6860620975494,2856.0394904613495,bigbrain_3850_5436_5560.nii,121999
load_img,9975.650046110153,9977.637959003448,bigbrain_770_0_695.nii,121765
increment_data,10043.57740354538,10051.571348190308,bigbrain_770_0_695.nii,121765
save_incremented,10200.042034387589,10385.090108394623,bigbrain_770_0_695.nii,121765
load_img,8191.079649686813,8191.466303110123,bigbrain_5390_3020_1390.nii,121927
increment_data,8344.775241613388,8345.656192302704,bigbrain_5390_3020_1390.nii,121927
save_incremented,8354.901220321655,8488.333874702454,bigbrain_5390_3020_1390.nii,121927
load_img,545.1589207649231,547.1490676403046,bigbrain_2310_1208_0.nii,121715
increment_data,547.3641622066498,550.7802572250366,bigbrain_2310_1208_0.nii,121715
save_incremented,694.2097964286804,987.8259763717651,bigbrain_2310_1208_0.nii,121715
load_img,4948.406464099884,4949.857054710388,bigbrain_770_5436_2780.nii,121735
increment_data,5274.033280849457,5277.114629983902,bigbrain_770_5436_2780.nii,121735
save_incremented,5468.231565952301,5702.908509731293,bigbrain_770_5436_2780.nii,121735
load_img,5270.779061555862,5271.5448298454285,bigbrain_3080_2416_0.nii,121918
increment_data,5274.293324708939,5277.217565536499,bigbrain_3080_2416_0.nii,121918
save_incremented,5471.726024150848,5701.910655975342,bigbrain_3080_2416_0.nii,121918
load_img,2134.096272945404,2134.520311355591,bigbrain_770_3624_2780.nii,121795
increment_data,2303.698490381241,2306.122905731201,bigbrain_770_3624_2780.nii,121795
save_incremented,2333.1870501041412,2797.064650774002,bigbrain_770_3624_2780.nii,121795
load_img,2877.0367136001587,2877.5050435066223,bigbrain_770_0_4865.nii,121741
increment_data,2972.6931598186493,3001.4700558185577,bigbrain_770_0_4865.nii,121741
save_incremented,3041.7841482162476,3377.141368150711,bigbrain_770_0_4865.nii,121741
load_img,9977.852643728256,9978.46661901474,bigbrain_3080_4832_1390.nii,121996
increment_data,10035.823466539383,10036.73776435852,bigbrain_3080_4832_1390.nii,121996
save_incremented,10150.718306303024,10319.101802825928,bigbrain_3080_4832_1390.nii,121996
load_img,9565.760425806046,9566.145252227783,bigbrain_2310_1208_5560.nii,121741
increment_data,9583.359354496002,9584.069281578064,bigbrain_2310_1208_5560.nii,121741
