driver_program,0,1030.5628218650818,/home/val/spark-1570899837-localAD_1it_96cpus_0delay_npc_em-0,allfiles
increment_data,13.541647672653198,20.551478147506714,bigbrain_0_4228_6255.nii,152266
save_incremented,20.55194902420044,23.4711697101593,bigbrain_0_4228_6255.nii,152266
load_img,13.54587459564209,13.548215866088867,bigbrain_0_4228_6255.nii,152295
increment_data,13.548882007598877,20.55230689048767,bigbrain_0_4228_6255.nii,152295
save_incremented,20.55503249168396,24.889633417129517,bigbrain_0_4228_6255.nii,152295
load_img,13.55380368232727,13.555870532989502,bigbrain_0_4228_4865.nii,152334
increment_data,13.55649709701538,20.671313285827637,bigbrain_0_4228_4865.nii,152334
save_incremented,20.671830654144287,24.355374813079834,bigbrain_0_4228_4865.nii,152334
load_img,13.557541847229004,13.560182094573975,bigbrain_0_3020_4865.nii,152278
increment_data,13.560920715332031,20.239693880081177,bigbrain_0_3020_4865.nii,152278
save_incremented,20.239890813827515,22.93761396408081,bigbrain_0_3020_4865.nii,152278
load_img,13.56005048751831,13.56202507019043,bigbrain_0_3020_4865.nii,152300
increment_data,13.562597036361694,20.239699363708496,bigbrain_0_3020_4865.nii,152300
save_incremented,20.23987865447998,23.746408224105835,bigbrain_0_3020_4865.nii,152300
load_img,13.566556930541992,13.569034576416016,bigbrain_0_3020_2780.nii,152444
increment_data,13.569711208343506,20.866129636764526,bigbrain_0_3020_2780.nii,152444
save_incremented,20.866315126419067,24.82686138153076,bigbrain_0_3020_2780.nii,152444
load_img,13.568814039230347,13.571839094161987,bigbrain_0_2416_2780.nii,152318
increment_data,13.572720289230347,20.868719339370728,bigbrain_0_2416_2780.nii,152318
save_incremented,20.868980169296265,23.71134877204895,bigbrain_0_2416_2780.nii,152318
load_img,13.573034286499023,13.574780225753784,bigbrain_0_4228_4865.nii,152493
increment_data,13.575392723083496,20.667643070220947,bigbrain_0_4228_4865.nii,152493
save_incremented,20.66833734512329,24.171061277389526,bigbrain_0_4228_4865.nii,152493
load_img,13.57274580001831,13.57491135597229,bigbrain_0_4228_4865.nii,152436
increment_data,13.575429201126099,20.674875497817993,bigbrain_0_4228_4865.nii,152436
save_incremented,20.68024444580078,24.449841737747192,bigbrain_0_4228_4865.nii,152436
load_img,13.574845790863037,13.577025890350342,bigbrain_0_2416_2780.nii,152337
increment_data,13.577716588973999,20.865192890167236,bigbrain_0_2416_2780.nii,152337
save_incremented,20.865399599075317,23.41312003135681,bigbrain_0_2416_2780.nii,152337
load_img,13.577085256576538,13.579486608505249,bigbrain_0_3020_2780.nii,152271
increment_data,13.580216884613037,20.866213083267212,bigbrain_0_3020_2780.nii,152271
save_incremented,20.866382837295532,24.661474466323853,bigbrain_0_3020_2780.nii,152271
load_img,13.580001592636108,13.582171201705933,bigbrain_0_2416_4865.nii,152426
increment_data,13.582841157913208,19.997578144073486,bigbrain_0_2416_4865.nii,152426
save_incremented,19.997802734375,59.1983323097229,bigbrain_0_2416_4865.nii,152426
load_img,13.586565494537354,13.588977336883545,bigbrain_0_4228_4865.nii,152329
increment_data,13.589641094207764,20.67225742340088,bigbrain_0_4228_4865.nii,152329
save_incremented,20.6726291179657,24.179346084594727,bigbrain_0_4228_4865.nii,152329
load_img,13.587419271469116,13.590030431747437,bigbrain_0_3020_2780.nii,152479
increment_data,13.5907461643219,20.866266012191772,bigbrain_0_3020_2780.nii,152479
save_incremented,20.86652398109436,24.087068557739258,bigbrain_0_3020_2780.nii,152479
load_img,13.595024824142456,13.597129344940186,bigbrain_0_3624_695.nii,152453
